slot_person_name,slot_item_name,slot_finds_per_day,slot_finds_per_day_abs_log1p,slot_finds_per_day_is_even,slot_finds_per_day_mod3,slot_finds_per_day_mod5,slot_finds_per_day_mod7,slot_finds_per_day_mod10,slot_per_item_cents,slot_per_item_cents_abs_log1p,slot_per_item_cents_is_even,slot_per_item_cents_mod3,slot_per_item_cents_mod7,slot_per_item_cents_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_currency_symbol,slot_per_item_value_text,slot_period_label,gcd_all,n_multiple_pairs,y
2,1,27,3.332204510175204,0,0,2,6,7,80,4.394449154672439,1,2,3,0,15,2.772588722239781,0,0,0,1,5,0,36,5,1,0,324.0
0,6,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,3,0,23,3.1780538303479458,0,2,3,2,3,0,35,1,1,0,48.3
3,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,0,4,5,1,31,3,5,2,25.0
3,7,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,18,2.9444389791664403,1,0,3,4,8,1,16,5,2,0,7.2
3,3,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,5,0,28,3.367295829986474,1,1,3,0,8,2,15,4,4,1,313.6
0,3,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,0,20,4,1,1,15.75
7,3,39,3.6888794541139363,0,0,4,4,9,75,4.330733340286331,0,0,5,5,5,1.791759469228055,0,2,0,5,5,0,13,3,1,1,146.25
5,0,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,2,0,6,0,1,14,0,1,0,54.0
1,0,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,3,0,38,3.6635616461296463,1,2,3,3,8,0,36,2,1,1,152.0
3,0,34,3.5553480614894135,1,1,4,6,4,10,2.3978952727983707,1,1,3,0,11,2.4849066497880004,0,2,1,4,1,1,16,2,1,0,37.4
5,3,38,3.6635616461296463,1,2,3,3,8,125,4.836281906951478,0,2,6,5,10,2.3978952727983707,1,1,0,3,0,1,6,2,1,0,475.0
0,7,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,7,2.0794415416798357,0,1,2,0,7,0,10,3,1,1,56.0
5,7,19,2.995732273553991,0,1,4,5,9,150,5.017279836814924,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,4,2,1,1,285.0
3,3,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,4,0,31,3.4657359027997265,0,1,1,3,1,1,25,0,1,1,248.0
2,5,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,0,0,4,2,9,0,2,1,1,0,85.5
6,2,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,0,5,5,0,2,3,1,1,82.5
0,6,40,3.713572066704308,1,1,0,5,0,80,4.394449154672439,1,2,3,0,34,3.5553480614894135,1,1,4,6,4,2,38,4,2,1,1088.0
6,0,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,0,18,2,1,1,30.0
4,6,24,3.2188758248682006,1,0,4,3,4,80,4.394449154672439,1,2,3,0,33,3.5263605246161616,0,0,3,5,3,1,5,4,1,0,633.6
7,1,14,2.70805020110221,1,2,4,0,4,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,0,4,5,1,5,5,1,0,280.0
3,7,31,3.4657359027997265,0,1,1,3,1,125,4.836281906951478,0,2,6,5,39,3.6888794541139363,0,0,4,4,9,1,6,6,1,0,1511.25
6,0,23,3.1780538303479458,0,2,3,2,3,125,4.836281906951478,0,2,6,5,11,2.4849066497880004,0,2,1,4,1,2,21,3,1,0,316.25
0,6,33,3.5263605246161616,0,0,3,5,3,150,5.017279836814924,1,0,3,0,21,3.091042453358316,0,0,1,0,1,1,1,0,3,0,1039.5
3,6,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,0,2,2,3,7,2,11,0,1,0,153.0
3,0,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,1,26,2,1,1,30.0
7,4,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,0,18,6,1,1,26.25
0,7,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,33,3.5263605246161616,0,0,3,5,3,1,9,5,1,0,495.0
0,0,18,2.9444389791664403,1,0,3,4,8,150,5.017279836814924,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,4,1,1,0,351.0
7,5,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,38,3.6635616461296463,1,2,3,3,8,1,9,2,1,0,114.0
1,7,39,3.6888794541139363,0,0,4,4,9,80,4.394449154672439,1,2,3,0,40,3.713572066704308,1,1,0,5,0,1,5,1,1,1,1248.0
2,4,11,2.4849066497880004,0,2,1,4,1,75,4.330733340286331,0,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,9,5,1,0,107.25
4,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,0,2,0,0,2,2,1,1,45.0
6,0,15,2.772588722239781,0,0,0,1,5,80,4.394449154672439,1,2,3,0,38,3.6635616461296463,1,2,3,3,8,2,38,3,1,0,456.0
2,5,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,2,4,0,4,1,26,0,1,0,126.0
6,3,21,3.091042453358316,0,0,1,0,1,100,4.61512051684126,1,1,2,0,31,3.4657359027997265,0,1,1,3,1,2,34,0,1,0,651.0
0,7,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,0,1,3,6,3,1,26,6,1,1,81.25
4,2,38,3.6635616461296463,1,2,3,3,8,75,4.330733340286331,0,0,5,5,11,2.4849066497880004,0,2,1,4,1,2,32,5,1,0,313.5
1,5,16,2.833213344056216,1,1,1,2,6,80,4.394449154672439,1,2,3,0,22,3.1354942159291497,1,1,2,1,2,2,38,6,2,1,281.6
1,4,31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,3,0,29,3.4011973816621555,0,2,4,1,9,0,35,1,1,0,89.9
2,4,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,6,1.9459101490553132,1,0,1,6,6,2,38,5,2,1,38.4
4,4,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,2,29,4,1,0,71.4
2,6,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,1,14,3,3,1,228.15
6,1,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,0,4,5,2,29,1,1,0,55.0
2,7,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,19,2.995732273553991,0,1,4,5,9,2,37,5,1,0,646.0
3,6,38,3.6635616461296463,1,2,3,3,8,200,5.303304908059076,1,2,4,0,7,2.0794415416798357,0,1,2,0,7,2,37,3,1,0,532.0
2,5,27,3.332204510175204,0,0,2,6,7,125,4.836281906951478,0,2,6,5,37,3.6375861597263857,0,1,2,2,7,0,7,3,1,0,1248.75
0,3,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,0,6,0,2,33,0,1,1,29.0
1,5,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,40,3.713572066704308,1,1,0,5,0,1,16,4,2,1,64.0
5,5,36,3.6109179126442243,1,0,1,1,6,150,5.017279836814924,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,2,4,6,2,0,1728.0
6,5,34,3.5553480614894135,1,1,4,6,4,150,5.017279836814924,1,0,3,0,25,3.258096538021482,0,1,0,4,5,2,4,5,1,1,1275.0
4,4,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,5,5,15,2.772588722239781,0,0,0,1,5,1,12,5,1,1,20.25
5,6,15,2.772588722239781,0,0,0,1,5,125,4.836281906951478,0,2,6,5,18,2.9444389791664403,1,0,3,4,8,1,6,6,1,0,337.5
4,5,38,3.6635616461296463,1,2,3,3,8,75,4.330733340286331,0,0,5,5,27,3.332204510175204,0,0,2,6,7,0,13,6,1,0,769.5
4,4,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,1,0,36,3.6109179126442243,1,0,1,1,6,0,2,2,2,1,216.0
2,3,16,2.833213344056216,1,1,1,2,6,150,5.017279836814924,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,1,6,2,0,432.0
5,0,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,3,0,33,3.5263605246161616,0,0,3,5,3,1,16,1,1,0,85.8
3,3,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,1,24,6,2,1,44.8
1,5,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,16,2.833213344056216,1,1,1,2,6,2,23,1,1,1,9.6
4,6,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,2,0,6,0,1,24,3,20,3,320.0
4,0,18,2.9444389791664403,1,0,3,4,8,125,4.836281906951478,0,2,6,5,22,3.1354942159291497,1,1,2,1,2,1,6,0,1,0,495.0
4,5,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,1,5,32,3.4965075614664802,1,2,2,4,2,2,23,6,1,0,148.8
2,1,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,5,5,19,2.995732273553991,0,1,4,5,9,0,13,3,1,0,128.25
6,6,19,2.995732273553991,0,1,4,5,9,200,5.303304908059076,1,2,4,0,15,2.772588722239781,0,0,0,1,5,0,0,4,1,0,570.0
0,5,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,5,0,31,3.4657359027997265,0,1,1,3,1,0,10,1,1,0,186.0
1,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,5,5,14,2.70805020110221,1,2,4,0,4,2,33,0,1,0,11.2
1,5,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,1,5,28,3.367295829986474,1,1,3,0,8,0,20,0,1,0,155.4
4,3,36,3.6109179126442243,1,0,1,1,6,200,5.303304908059076,1,2,4,0,14,2.70805020110221,1,2,4,0,4,2,37,0,2,0,1008.0
1,4,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,1,2,0,9,2.302585092994046,0,0,4,2,9,1,8,3,1,0,153.0
1,1,22,3.1354942159291497,1,1,2,1,2,75,4.330733340286331,0,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,9,3,1,0,132.0
7,2,7,2.0794415416798357,0,1,2,0,7,125,4.836281906951478,0,2,6,5,29,3.4011973816621555,0,2,4,1,9,1,6,5,1,0,253.75
5,3,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,0,5,2,29,3,1,0,231.0
2,4,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,1,5,26,3.295836866004329,1,2,1,5,6,1,14,0,1,0,128.7
0,3,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,14,5,3,1,43.2
3,7,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,24,3.2188758248682006,1,0,4,3,4,2,29,0,1,0,52.8
1,1,7,2.0794415416798357,0,1,2,0,7,150,5.017279836814924,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,0,19,3,1,0,304.5
3,6,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,6,0,31,3.4657359027997265,0,1,1,3,1,2,29,4,1,0,204.6
6,6,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,0,1,5,1,31,0,1,0,72.0
1,1,26,3.295836866004329,1,2,1,5,6,75,4.330733340286331,0,0,5,5,15,2.772588722239781,0,0,0,1,5,0,13,2,1,1,292.5
6,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,27,3.332204510175204,0,0,2,6,7,0,35,6,1,0,10.8
1,2,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,29,3.4011973816621555,0,2,4,1,9,2,28,2,1,0,261.0
1,1,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,3,0,13,2.6390573296152584,0,1,3,6,3,2,22,5,1,0,31.2
6,0,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,5,5,28,3.367295829986474,1,1,3,0,8,2,33,1,1,1,39.2
7,3,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,5,5,31,3.4657359027997265,0,1,1,3,1,2,33,6,1,0,49.6
5,7,6,1.9459101490553132,1,0,1,6,6,100,4.61512051684126,1,1,2,0,5,1.791759469228055,0,2,0,5,5,0,30,3,1,1,30.0
1,6,14,2.70805020110221,1,2,4,0,4,150,5.017279836814924,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,4,5,2,1,294.0
4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,19,2.995732273553991,0,1,4,5,9,2,33,0,1,0,2.85
0,1,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,2,3,1,8,1,16,2,1,0,5.6
5,2,31,3.4657359027997265,0,1,1,3,1,125,4.836281906951478,0,2,6,5,26,3.295836866004329,1,2,1,5,6,1,6,1,1,0,1007.5
5,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,5,5,34,3.5553480614894135,1,1,4,6,4,2,33,4,1,0,10.2
3,3,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,0,2,2,3,7,0,10,1,1,0,61.2
5,4,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,0,1,2,0,7,1,26,6,1,1,61.25
1,3,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,33,3.5263605246161616,0,0,3,5,3,2,11,0,1,0,173.25
0,6,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,0,0,0,1,5,2,22,0,1,0,39.0
5,6,30,3.4339872044851463,1,0,0,2,0,80,4.394449154672439,1,2,3,0,24,3.2188758248682006,1,0,4,3,4,2,38,4,2,0,576.0
5,5,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,5,5,17,2.8903717578961645,0,2,2,3,7,2,33,0,1,0,17.85
2,3,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,3,0,7,2.0794415416798357,0,1,2,0,7,2,22,3,1,0,18.2
2,0,31,3.4657359027997265,0,1,1,3,1,100,4.61512051684126,1,1,2,0,28,3.367295829986474,1,1,3,0,8,2,34,0,1,0,868.0
3,1,28,3.367295829986474,1,1,3,0,8,75,4.330733340286331,0,0,5,5,24,3.2188758248682006,1,0,4,3,4,0,13,0,1,0,504.0
7,7,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,0,1,5,2,29,3,1,0,72.0
7,6,37,3.6375861597263857,0,1,2,2,7,75,4.330733340286331,0,0,5,5,39,3.6888794541139363,0,0,4,4,9,1,9,5,1,0,1082.25
0,7,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,16,2.833213344056216,1,1,1,2,6,2,11,0,1,0,44.0
4,7,8,2.1972245773362196,1,2,3,1,8,150,5.017279836814924,1,0,3,0,16,2.833213344056216,1,1,1,2,6,1,1,5,2,1,192.0
6,1,8,2.1972245773362196,1,2,3,1,8,125,4.836281906951478,0,2,6,5,32,3.4965075614664802,1,2,2,4,2,2,21,5,1,1,320.0
2,2,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,5,1.791759469228055,0,2,0,5,5,2,29,1,5,3,20.0
4,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,2,23,1,1,1,10.35
3,6,14,2.70805020110221,1,2,4,0,4,80,4.394449154672439,1,2,3,0,13,2.6390573296152584,0,1,3,6,3,1,5,0,1,0,145.6
7,2,37,3.6375861597263857,0,1,2,2,7,10,2.3978952727983707,1,1,3,0,18,2.9444389791664403,1,0,3,4,8,1,16,0,1,0,66.6
2,1,26,3.295836866004329,1,2,1,5,6,200,5.303304908059076,1,2,4,0,31,3.4657359027997265,0,1,1,3,1,2,37,3,1,0,1612.0
4,2,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,4,5,28,3.367295829986474,1,1,3,0,8,0,18,6,1,0,91.0
6,1,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,1,14,5,1,0,95.7
1,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,33,3.5263605246161616,0,0,3,5,3,1,16,0,1,0,19.8
4,7,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,1,5,14,2.70805020110221,1,2,4,0,4,1,14,2,1,0,54.6
4,1,31,3.4657359027997265,0,1,1,3,1,40,3.713572066704308,1,1,5,0,30,3.4339872044851463,1,0,0,2,0,1,24,0,1,0,372.0
2,2,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,6,0,18,2.9444389791664403,1,0,3,4,8,2,29,2,1,0,61.2
4,6,31,3.4657359027997265,0,1,1,3,1,50,3.9318256327243257,1,2,1,0,13,2.6390573296152584,0,1,3,6,3,2,28,0,1,0,201.5
2,2,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,6,0,28,3.367295829986474,1,1,3,0,8,1,31,3,2,0,212.8
6,7,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,2,0,6,0,0,18,2,1,0,105.0
3,1,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,3,0,16,2.833213344056216,1,1,1,2,6,1,16,6,2,0,38.4
2,2,18,2.9444389791664403,1,0,3,4,8,125,4.836281906951478,0,2,6,5,22,3.1354942159291497,1,1,2,1,2,0,7,2,1,0,495.0
2,3,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,1,14,1,1,0,134.85
0,7,15,2.772588722239781,0,0,0,1,5,150,5.017279836814924,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,2,4,4,3,1,742.5
1,2,37,3.6375861597263857,0,1,2,2,7,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,0,2,0,0,2,2,1,0,555.0
5,3,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,0,5,5,1,16,0,1,1,9.0
0,1,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,5,1.791759469228055,0,2,0,5,5,2,34,4,1,1,45.0
2,0,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,0,3,0,2,15,0,1,1,52.0
6,1,31,3.4657359027997265,0,1,1,3,1,75,4.330733340286331,0,0,5,5,35,3.58351893845611,0,2,0,0,5,1,9,2,1,0,813.75
2,0,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,0,5,2,34,0,1,0,490.0
4,6,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,1,0,33,3.5263605246161616,0,0,3,5,3,1,27,3,1,1,181.5
0,4,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,5,5,17,2.8903717578961645,0,2,2,3,7,1,12,5,1,0,10.2
2,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,5,5,29,3.4011973816621555,0,2,4,1,9,1,12,6,1,0,17.4
4,7,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,6,0,38,3.6635616461296463,1,2,3,3,8,1,31,0,2,1,288.8
4,2,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,3,0,11,2.4849066497880004,0,2,1,4,1,0,35,0,1,0,30.8
5,6,17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,1,2,3,0,17,2.8903717578961645,0,2,2,3,7,2,38,0,1,1,231.2
7,6,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,19,5,1,0,132.0
4,6,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,0,20,3,1,1,173.4
5,0,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,1,5,14,2.70805020110221,1,2,4,0,4,0,20,0,1,0,73.5
4,6,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,1,0,26,3.295836866004329,1,2,1,5,6,1,27,2,2,0,416.0
7,6,13,2.6390573296152584,0,1,3,6,3,125,4.836281906951478,0,2,6,5,34,3.5553480614894135,1,1,4,6,4,0,7,5,1,0,552.5
5,7,37,3.6375861597263857,0,1,2,2,7,100,4.61512051684126,1,1,2,0,32,3.4965075614664802,1,2,2,4,2,0,30,5,1,0,1184.0
2,5,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,24,3.2188758248682006,1,0,4,3,4,0,18,5,1,0,156.0
2,4,35,3.58351893845611,0,2,0,0,5,100,4.61512051684126,1,1,2,0,26,3.295836866004329,1,2,1,5,6,1,8,3,1,0,910.0
0,2,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,16,2.833213344056216,1,1,1,2,6,1,16,5,1,0,24.0
6,5,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,0,17,1,1,0,63.0
0,6,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,2,3,1,8,0,18,3,1,0,72.0
7,5,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,1,0,7,2.0794415416798357,0,1,2,0,7,2,28,3,1,0,84.0
6,6,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,9,3,1,1,72.0
5,5,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,3,0,39,3.6888794541139363,0,0,4,4,9,0,36,0,1,1,312.0
5,7,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,13,2.6390573296152584,0,1,3,6,3,1,27,2,1,0,45.5
2,6,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,5,0,37,3.6375861597263857,0,1,2,2,7,1,24,1,1,0,429.2
4,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,28,3.367295829986474,1,1,3,0,8,0,3,4,1,0,4.2
5,7,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,5,0,6,1.9459101490553132,1,0,1,6,6,0,10,0,1,0,36.0
0,7,39,3.6888794541139363,0,0,4,4,9,150,5.017279836814924,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,0,19,6,3,0,1930.5
0,1,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,5,5,7,2.0794415416798357,0,1,2,0,7,0,3,0,1,0,7.7
1,3,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,4,5,25,3.258096538021482,0,1,0,4,5,2,11,1,1,1,50.0
0,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,3,0,13,2.6390573296152584,0,1,3,6,3,0,35,6,1,0,9.1
3,0,38,3.6635616461296463,1,2,3,3,8,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,0,3,0,2,15,6,2,1,152.0
0,4,40,3.713572066704308,1,1,0,5,0,75,4.330733340286331,0,0,5,5,5,1.791759469228055,0,2,0,5,5,1,9,5,5,2,150.0
5,3,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,1,2,4,0,24,3.2188758248682006,1,0,4,3,4,0,0,5,1,0,720.0
2,5,21,3.091042453358316,0,0,1,0,1,200,5.303304908059076,1,2,4,0,25,3.258096538021482,0,1,0,4,5,2,37,1,1,1,1050.0
2,5,35,3.58351893845611,0,2,0,0,5,80,4.394449154672439,1,2,3,0,6,1.9459101490553132,1,0,1,6,6,1,5,0,1,0,168.0
6,4,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,3,0,33,3.5263605246161616,0,0,3,5,3,0,36,4,1,1,105.6
3,5,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,5,0,21,3.091042453358316,0,0,1,0,1,2,15,6,1,0,92.4
5,6,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,3,0,23,3.1780538303479458,0,2,3,2,3,2,22,1,1,0,25.3
2,5,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,9,2.302585092994046,0,0,4,2,9,1,14,2,3,1,12.15
6,4,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,5,5,6,1.9459101490553132,1,0,1,6,6,2,33,0,1,0,6.3
0,6,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,16,2.833213344056216,1,1,1,2,6,0,18,6,1,0,72.0
0,7,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,1,2,0,11,2.4849066497880004,0,2,1,4,1,1,8,6,1,0,187.0
6,1,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,4,5,39,3.6888794541139363,0,0,4,4,9,1,26,5,1,0,273.0
2,3,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,40,3.713572066704308,1,1,0,5,0,0,18,5,1,0,90.0
6,6,34,3.5553480614894135,1,1,4,6,4,100,4.61512051684126,1,1,2,0,32,3.4965075614664802,1,2,2,4,2,0,30,5,2,0,1088.0
1,3,32,3.4965075614664802,1,2,2,4,2,100,4.61512051684126,1,1,2,0,26,3.295836866004329,1,2,1,5,6,2,34,1,2,0,832.0
0,1,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,5,0,12,2.5649493574615367,1,0,2,5,2,1,24,0,1,0,158.4
3,0,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,19,2.995732273553991,0,1,4,5,9,0,18,5,1,0,52.25
0,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,13,2.6390573296152584,0,1,3,6,3,0,35,1,1,0,5.2
7,7,30,3.4339872044851463,1,0,0,2,0,100,4.61512051684126,1,1,2,0,5,1.791759469228055,0,2,0,5,5,0,30,6,5,2,150.0
6,6,30,3.4339872044851463,1,0,0,2,0,200,5.303304908059076,1,2,4,0,34,3.5553480614894135,1,1,4,6,4,1,25,5,2,0,2040.0
