slot_buyer_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_n_item1,slot_n_item1_abs_log1p,slot_n_item1_is_even,slot_n_item1_mod3,slot_n_item1_mod5,slot_n_item1_mod7,slot_n_item1_mod10,slot_n_item2,slot_n_item2_abs_log1p,slot_n_item2_is_even,slot_n_item2_mod3,slot_n_item2_mod5,slot_n_item2_mod7,slot_n_item2_mod10,slot_item3_per_item1,slot_item3_per_item1_abs_log1p,slot_item3_per_item1_is_even,slot_item3_per_item1_mod3,slot_item3_per_item1_mod5,slot_item3_per_item1_mod7,slot_item3_per_item1_mod10,slot_cost_item1,slot_cost_item1_abs_log1p,slot_cost_item1_mod3,slot_cost_item1_mod7,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_cost_item3,slot_cost_item3_abs_log1p,slot_cost_item3_is_even,slot_cost_item3_mod3,slot_cost_item3_mod7,slot_cost_item3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
3,0,0,0,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3500,8.160803920954665,2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,3,1,10,92800.0
4,1,1,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,0,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,2,1,16,14400.0
8,4,4,4,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1400,7.244941546337007,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,6,0,2,1,8,31400.0
0,4,4,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4340,8.375860015299594,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,110,4.709530201312334,1,2,5,0,2,1,6,59100.0
3,0,0,0,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,940,6.846943139585379,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,6,0,1,1,13,41390.0
3,3,3,3,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,600,6.398594934535208,0,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,0,1,8,14490.0
6,3,3,3,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,5,5,2,1,10,207525.0
4,3,3,3,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1280,7.155396301896734,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,170,5.14166355650266,1,2,2,0,1,1,9,21370.0
2,2,2,2,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4800,8.476579508530941,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,70,4.2626798770413155,1,1,0,0,2,1,9,172300.0
6,4,4,4,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,960,6.8679744089702925,0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,1,15,32440.0
7,3,3,3,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,3600,8.188966863648876,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,195,5.278114659230517,0,0,6,5,1,1,16,137700.0
2,6,6,6,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,0,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,1,3,0,2,1,9,18700.0
9,5,5,5,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,0,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,3,1,11,39300.0
5,1,1,1,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,4100,8.31898612539206,2,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,320,5.771441123130016,1,2,5,0,2,1,12,238000.0
7,2,2,2,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1960,7.581209826196346,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,250,5.5254529391317835,1,1,5,0,0,1,11,52640.0
3,6,6,6,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1520,7.327123292259293,2,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,0,1,7,40130.0
9,5,5,5,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,26100,10.169728906753061,0,4,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,190,5.25227342804663,1,1,1,0,3,1,9,553660.0
3,3,3,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,8700,9.071193240566025,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,230,5.442417710521793,1,2,6,0,3,1,14,80600.0
8,2,2,2,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,5,3,1,11,58100.0
8,0,0,0,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3600,8.188966863648876,0,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,6,0,2,1,11,75420.0
5,5,5,5,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,370,5.916202062607435,1,1,6,0,3,1,8,248780.0
8,0,0,0,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,190,5.25227342804663,1,1,1,0,2,1,14,6760.0
9,4,4,4,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,6750,8.81744592104187,0,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,5,0,0,1,7,251010.0
5,3,3,3,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,9800,9.19023970026918,2,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,170,5.14166355650266,1,2,2,0,1,1,8,288660.0
0,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2800,7.937731775260109,1,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,380,5.942799375126701,1,2,2,0,1,1,9,33980.0
1,1,1,1,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5740,8.655388690167637,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,0,1,12,189360.0
6,4,4,4,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,14400,9.575052927597383,0,1,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,170,5.14166355650266,1,2,2,0,0,1,9,277700.0
8,6,6,6,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1080,6.985641817639208,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,165,5.111987788356544,0,0,4,5,3,1,10,44010.0
3,5,5,5,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1320,7.186144304522325,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,3,1,13,29600.0
7,6,6,6,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,8400,9.036106025364846,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,170,5.14166355650266,1,2,2,0,1,1,9,247460.0
0,6,6,6,19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1360,7.215975002651466,1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,185,5.225746673713202,0,2,3,5,1,1,3,68350.0
4,3,3,3,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2160,7.6783263565068856,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,370,5.916202062607435,1,1,6,0,3,1,12,55410.0
5,0,0,0,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2100,7.650168700845001,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,320,5.771441123130016,1,2,5,0,0,1,12,67820.0
9,5,5,5,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,540,6.293419278846481,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,190,5.25227342804663,1,1,1,0,0,1,14,34560.0
0,2,2,2,14,2.70805020110221,1,2,4,0,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,7350,8.902591637374087,0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,210,5.351858133476067,1,0,0,0,1,1,11,168630.0
1,4,4,4,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2400,7.783640596221253,0,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,6,0,2,2,12,51200.0
6,0,0,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,48600,10.791399385808587,0,6,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,125,4.836281906951478,0,2,6,5,1,1,11,338550.0
8,2,2,2,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4500,8.412054873292933,0,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,175,5.170483995038151,0,1,0,5,2,1,5,133375.0
8,0,0,0,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2900,7.972810784121404,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,2,5,2,1,10,76280.0
3,2,2,2,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,0,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,195,5.278114659230517,0,0,6,5,1,1,13,34275.0
5,2,2,2,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,3500,8.160803920954665,2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,125,4.836281906951478,0,2,6,5,0,1,6,125250.0
2,2,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,3,1,17,4280.0
7,4,4,4,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1200,7.0909098220799835,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,105,4.663439094112067,0,0,0,5,1,1,9,43830.0
5,0,0,0,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,10000,9.210440366976517,1,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,65,4.189654742026425,0,2,2,5,3,1,10,343450.0
2,0,0,0,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,5400,8.594339400592892,0,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,300,5.707110264748875,1,0,6,0,1,1,9,207900.0
0,4,4,4,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,2100,7.650168700845001,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,190,5.25227342804663,1,1,1,0,3,1,12,90700.0
8,5,5,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,960,6.8679744089702925,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,380,5.942799375126701,1,2,2,0,0,1,15,30040.0
4,4,4,4,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1540,7.340186835320115,1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,2,1,12,20240.0
4,1,1,1,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1350,7.208600337960199,0,6,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,125,4.836281906951478,0,2,6,5,1,1,4,28200.0
7,0,0,0,22,3.1354942159291497,1,1,2,1,2,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,12250,9.41336284529417,1,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,2,0,0,1,4,498300.0
1,6,6,6,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1680,7.427144133408616,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,5,0,0,1,12,32520.0
9,5,5,5,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,18900,9.846970109700957,0,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,2,1,6,757940.0
1,1,1,1,28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,0,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,0,1,7,93800.0
8,2,2,2,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,9360,9.144307401371744,0,1,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,140,4.948759890378168,1,2,0,0,1,1,3,314680.0
0,0,0,0,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,860,6.7580945044277305,2,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,390,5.968707559985366,1,0,5,0,1,1,5,55440.0
8,0,0,0,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,19600,9.883335864325275,1,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,1,0,1,1,15,581360.0
2,3,3,3,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,13200,9.488047863280759,0,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,350,5.860786223465865,1,2,0,0,3,1,15,238800.0
5,2,2,2,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,9900,9.200391041122515,0,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,2,1,8,112950.0
5,2,2,2,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,23600,10.069044362997353,2,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,170,5.14166355650266,1,2,2,0,1,2,10,320640.0
7,5,5,5,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,5700,8.648396877031582,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,1,1,14,97180.0
5,1,1,1,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1200,7.0909098220799835,0,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,290,5.673323267171493,1,2,3,0,1,1,10,28710.0
6,6,6,6,27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,720,6.580639137284949,0,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,175,5.170483995038151,0,1,0,5,2,1,5,44055.0
8,6,6,6,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2750,7.919719760924575,2,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,6,5,3,1,10,77500.0
6,4,4,4,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,940,6.846943139585379,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,95,4.564348191467836,0,2,4,5,2,1,13,45270.0
5,0,0,0,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4230,8.350193650720067,0,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,1,1,9,53040.0
6,5,5,5,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,6400,8.764209507142004,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,0,1,10,96200.0
3,6,6,6,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,46400,10.74507628970625,2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,1,1,7,958400.0
3,6,6,6,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,3000,8.006700845440367,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,135,4.912654885736052,0,0,2,5,0,1,13,73200.0
9,5,5,5,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1120,7.02197642307216,1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,85,4.454347296253507,0,1,1,5,3,1,2,41170.0
6,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1040,6.947937068614969,2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,185,5.225746673713202,0,2,3,5,2,1,12,12920.0
3,5,5,5,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,1650,7.409136443920128,0,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,1,0,0,1,5,85800.0
0,4,4,4,29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1980,7.591357046698551,0,6,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,110,4.709530201312334,1,2,5,0,3,1,9,81180.0
4,1,1,1,21,3.091042453358316,0,0,1,0,1,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,10400,9.249657234353133,2,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,360,5.8888779583328805,1,0,3,0,3,1,7,369060.0
1,0,0,0,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,500,6.2166061010848646,2,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,4,5,0,1,8,18125.0
5,4,4,4,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,3200,8.071218539969863,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,130,4.875197323201151,1,1,4,0,1,1,10,82140.0
0,2,2,2,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3920,8.27410200229233,2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,5,2,1,9,62580.0
2,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3920,8.27410200229233,2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,220,5.3981627015177525,1,1,3,0,2,1,12,54680.0
0,5,5,5,21,3.091042453358316,0,0,1,0,1,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,2,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,3,1,8,25580.0
0,5,5,5,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,7000,8.853808274977197,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,3,0,1,1,12,164070.0
2,1,1,1,29,3.4011973816621555,0,2,4,1,9,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,47700,10.77270764101727,0,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,0,1,11,1485660.0
7,1,1,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1160,7.057036981697891,2,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,320,5.771441123130016,1,2,5,0,1,1,14,23940.0
8,4,4,4,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6000,8.699681400989514,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,260,5.564520407322694,1,2,1,0,1,1,10,166520.0
2,4,4,4,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,520,6.255750041753367,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,195,5.278114659230517,0,0,6,5,1,1,12,26520.0
1,0,0,0,29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,2850,7.955425088912672,0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,1,0,0,2,1,8,118840.0
6,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,12500,9.433563920090563,2,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,0,1,7,80600.0
