slot_person_name,slot_item,slot_container_singular,slot_container_plural,slot_servings_per_container,slot_servings_per_container_abs_log1p,slot_servings_per_container_is_even,slot_servings_per_container_mod3,slot_servings_per_container_mod5,slot_servings_per_container_mod7,slot_servings_per_container_mod10,slot_servings_per_day,slot_servings_per_day_abs_log1p,slot_servings_per_day_is_even,slot_servings_per_day_mod3,slot_servings_per_day_mod5,slot_servings_per_day_mod7,slot_servings_per_day_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
7,9,3,3,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,135,4.912654885736052,0,0,0,2,5,2,1.0986122886681098,1,2,2,2,2,0,1,3,30.0
8,5,5,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,2,2,4,40.0
5,6,6,6,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,1,1,1,15.0
1,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,176,5.176149732573829,1,2,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,4,96.0
8,1,2,2,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,2,1,4,12.0
4,2,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,117,4.770684624465665,0,0,2,5,7,11,2.4849066497880004,0,2,1,4,1,0,1,1,198.0
1,4,2,2,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,123,4.820281565605037,0,0,3,4,3,9,2.302585092994046,0,0,4,2,9,2,1,1,135.0
4,0,2,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,169,5.135798437050262,0,1,4,1,9,4,1.6094379124341003,1,1,4,4,4,2,1,1,52.0
6,5,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,119,4.787491742782046,0,2,4,0,9,15,2.772588722239781,0,0,0,1,5,2,1,4,255.0
5,5,3,3,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,154,5.043425116919247,1,1,4,0,4,14,2.70805020110221,1,2,4,0,4,2,1,6,154.0
7,0,7,7,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,172,5.153291594497779,1,1,2,4,2,3,1.3862943611198906,0,0,3,3,3,2,1,2,36.0
2,9,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,98,4.59511985013459,1,2,3,0,8,9,2.302585092994046,0,0,4,2,9,2,1,3,126.0
8,0,2,2,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,5,1.791759469228055,0,2,0,5,5,1,1,2,100.0
1,2,4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,81,4.406719247264253,0,0,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,4,90.0
0,8,8,8,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,135,4.912654885736052,0,0,0,2,5,4,1.6094379124341003,1,1,4,4,4,1,1,4,36.0
6,4,7,7,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,143,4.969813299576001,0,2,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,91.0
9,3,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,1,1,4,48.0
7,2,2,2,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,135,4.912654885736052,0,0,0,2,5,7,2.0794415416798357,0,1,2,0,7,2,1,4,35.0
4,8,4,4,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,74,4.31748811353631,1,2,4,4,4,12,2.5649493574615367,1,0,2,5,2,1,1,2,72.0
1,1,1,1,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,164,5.10594547390058,1,2,4,3,4,3,1.3862943611198906,0,0,3,3,3,2,1,2,24.0
0,2,4,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,171,5.147494476813453,0,0,1,3,1,9,2.302585092994046,0,0,4,2,9,2,3,5,171.0
3,6,6,6,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,1,3,60.0
4,1,8,8,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,102,4.634728988229636,1,0,2,4,2,15,2.772588722239781,0,0,0,1,5,1,1,3,255.0
1,4,0,0,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,136,4.919980925828125,1,1,1,3,6,9,2.302585092994046,0,0,4,2,9,2,1,1,180.0
6,5,5,5,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,1,1,2,25.0
2,2,7,7,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,120,4.795790545596741,1,0,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,4,50.0
7,4,4,4,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,13,2.6390573296152584,0,1,3,6,3,0,1,2,104.0
2,7,6,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,105,4.663439094112067,0,0,0,0,5,6,1.9459101490553132,1,0,1,6,6,0,1,2,84.0
7,5,7,7,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,0,1,2,25.0
9,7,6,6,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,116,4.762173934797756,1,2,1,4,6,11,2.4849066497880004,0,2,1,4,1,0,1,1,220.0
8,6,3,3,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,10,2.3978952727983707,1,1,0,3,0,2,1,2,90.0
8,8,5,5,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,175,5.170483995038151,0,1,0,0,5,10,2.3978952727983707,1,1,0,3,0,2,1,3,70.0
6,4,6,6,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,0,1,3,44.0
6,1,7,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,4,39.0
8,9,8,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,136,4.919980925828125,1,1,1,3,6,13,2.6390573296152584,0,1,3,6,3,1,1,4,221.0
8,0,8,8,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,3,91.0
2,6,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,0,1,6,24.0
0,9,2,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,110,4.709530201312334,1,2,0,5,0,11,2.4849066497880004,0,2,1,4,1,1,1,6,110.0
8,1,0,0,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,65,4.189654742026425,0,2,0,2,5,9,2.302585092994046,0,0,4,2,9,1,1,2,45.0
3,8,2,2,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,6.0
5,9,6,6,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,0,1,1,88.0
1,5,5,5,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,0,2,4,24.0
7,3,6,6,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,64,4.174387269895637,1,1,4,1,4,12,2.5649493574615367,1,0,2,5,2,2,1,1,240.0
0,3,1,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,95,4.564348191467836,0,2,0,4,5,9,2.302585092994046,0,0,4,2,9,0,1,4,45.0
6,8,1,1,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,1,3,60.0
8,7,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,130,4.875197323201151,1,1,0,4,0,11,2.4849066497880004,0,2,1,4,1,2,1,2,220.0
1,3,6,6,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,119,4.787491742782046,0,2,4,0,9,13,2.6390573296152584,0,1,3,6,3,0,1,1,221.0
1,7,3,3,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,135,4.912654885736052,0,0,0,2,5,13,2.6390573296152584,0,1,3,6,3,1,1,4,65.0
8,9,8,8,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,84,4.442651256490317,1,0,4,0,4,9,2.302585092994046,0,0,4,2,9,1,1,2,72.0
1,1,0,0,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,10,2.3978952727983707,1,1,0,3,0,2,1,2,100.0
2,6,4,4,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,136,4.919980925828125,1,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,0,1,2,48.0
1,3,6,6,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,76,4.343805421853684,1,1,1,6,6,15,2.772588722239781,0,0,0,1,5,2,1,4,30.0
7,3,7,7,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,93,4.543294782270004,0,0,3,2,3,13,2.6390573296152584,0,1,3,6,3,1,1,1,78.0
6,5,1,1,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,147,4.997212273764115,0,0,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1,4,12.0
3,3,4,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,1,1,1,70.0
9,2,5,5,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,1,1,4,6.0
2,6,0,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,13,2.6390573296152584,0,1,3,6,3,1,1,2,234.0
1,1,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,1,0,0,5,0,13,2.6390573296152584,0,1,3,6,3,0,1,4,195.0
5,2,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,152,5.030437921392435,1,2,2,5,2,15,2.772588722239781,0,0,0,1,5,1,1,4,285.0
2,9,1,1,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,108,4.6913478822291435,1,0,3,3,8,14,2.70805020110221,1,2,4,0,4,2,1,1,210.0
4,5,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,0,1,6,144.0
3,6,4,4,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,129,4.867534450455582,0,0,4,3,9,3,1.3862943611198906,0,0,3,3,3,2,1,2,18.0
5,7,1,1,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,0,1,3,66.0
8,9,5,5,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,164,5.10594547390058,1,2,4,3,4,5,1.791759469228055,0,2,0,5,5,0,1,1,60.0
9,5,3,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,0,1,6,24.0
8,4,0,0,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,1,1,99.0
6,3,7,7,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,128,4.859812404361672,1,2,3,2,8,15,2.772588722239781,0,0,0,1,5,0,1,3,240.0
9,1,2,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,130,4.875197323201151,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,1,2,100.0
7,4,4,4,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,14,2.70805020110221,1,2,4,0,4,0,2,1,280.0
5,1,8,8,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,141,4.955827057601261,0,0,1,1,1,11,2.4849066497880004,0,2,1,4,1,2,1,1,66.0
7,7,2,2,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,141,4.955827057601261,0,0,1,1,1,14,2.70805020110221,1,2,4,0,4,2,1,2,126.0
6,0,3,3,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,121,4.804021044733257,0,1,1,2,1,3,1.3862943611198906,0,0,3,3,3,1,1,3,33.0
3,4,5,5,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,141,4.955827057601261,0,0,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,2,12.0
0,3,8,8,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,70,4.2626798770413155,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,1,1,4,40.0
4,9,0,0,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,2,1,3,22.0
5,0,0,0,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,15,2.772588722239781,0,0,0,1,5,1,1,3,135.0
3,9,4,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,3,6,27.0
9,9,4,4,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,1,1,2,25.0
9,1,3,3,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,1,2,36.0
4,3,7,7,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,8,2.1972245773362196,1,2,3,1,8,0,1,3,128.0
2,4,5,5,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,174,5.1647859739235145,1,0,4,6,4,10,2.3978952727983707,1,1,0,3,0,1,1,2,180.0
5,4,7,7,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,3,6,27.0
2,7,1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,0,1,4,40.0
0,5,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,140,4.948759890378168,1,2,0,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,4,120.0
3,6,6,6,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,87,4.477336814478207,0,0,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1,2,12.0
3,2,4,4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,22.0
3,2,5,5,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,102,4.634728988229636,1,0,2,4,2,5,1.791759469228055,0,2,0,5,5,1,1,3,85.0
9,5,4,4,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,114,4.74493212836325,1,0,4,2,4,3,1.3862943611198906,0,0,3,3,3,2,1,3,57.0
4,9,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,1,1,1,238.0
5,0,6,6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,1,4,12.0
7,7,1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,0,1,4,21.0
1,0,6,6,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,2,1,1,60.0
5,1,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,132,4.890349128221754,1,0,2,6,2,9,2.302585092994046,0,0,4,2,9,0,1,4,99.0
8,9,6,6,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,169,5.135798437050262,0,1,4,1,9,14,2.70805020110221,1,2,4,0,4,1,1,1,182.0
5,7,2,2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,2,1.0986122886681098,1,2,2,2,2,1,1,3,32.0
6,6,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,0,1,3,90.0
0,8,5,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,15,2.772588722239781,0,0,0,1,5,1,1,3,210.0
4,5,0,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,0,1,1,112.0
4,9,6,6,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,0,1,1,35.0
2,9,8,8,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1,2,112.0
7,8,6,6,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,1,30.0
3,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,2,1.0986122886681098,1,2,2,2,2,2,1,5,36.0
7,5,2,2,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,86,4.465908118654584,1,2,1,2,6,7,2.0794415416798357,0,1,2,0,7,2,1,1,56.0
2,0,4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,108,4.6913478822291435,1,0,3,3,8,5,1.791759469228055,0,2,0,5,5,1,1,4,60.0
3,1,5,5,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,24.0
5,7,6,6,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,154,5.043425116919247,1,1,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,2,4,84.0
6,1,5,5,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,121,4.804021044733257,0,1,1,2,1,15,2.772588722239781,0,0,0,1,5,1,1,2,165.0
0,5,3,3,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,111,4.718498871295094,0,0,1,6,1,7,2.0794415416798357,0,1,2,0,7,2,1,4,21.0
1,9,8,8,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,0,2,4,128.0
6,1,6,6,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,2,2,2,84.0
7,0,1,1,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,92,4.532599493153256,1,2,2,1,2,5,1.791759469228055,0,2,0,5,5,1,1,4,20.0
8,1,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,1,1,2,72.0
0,0,2,2,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,0,1,5,1,1,3,30.0
9,2,0,0,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1,1,30.0
1,0,6,6,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,114,4.74493212836325,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,0,2,4,84.0
6,1,1,1,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,133,4.897839799950911,0,1,3,0,3,6,1.9459101490553132,1,0,1,6,6,0,1,0,84.0
6,3,2,2,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,171,5.147494476813453,0,0,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,1,2,76.0
2,8,3,3,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,123,4.820281565605037,0,0,3,4,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,84.0
2,3,7,7,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,125,4.836281906951478,0,2,0,6,5,13,2.6390573296152584,0,1,3,6,3,1,1,1,130.0
0,4,4,4,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,13,2.6390573296152584,0,1,3,6,3,1,1,1,130.0
7,5,6,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,3,6,27.0
4,3,4,4,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,169,5.135798437050262,0,1,4,1,9,6,1.9459101490553132,1,0,1,6,6,2,1,4,78.0
3,6,2,2,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,115,4.7535901911063645,0,1,0,3,5,15,2.772588722239781,0,0,0,1,5,2,1,2,225.0
9,7,7,7,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,82,4.418840607796598,1,1,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,1,56.0
9,9,8,8,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,155,5.049856007249537,0,2,0,1,5,8,2.1972245773362196,1,2,3,1,8,0,1,2,160.0
4,1,1,1,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,104,4.653960350157523,1,2,4,6,4,7,2.0794415416798357,0,1,2,0,7,1,1,1,140.0
6,6,2,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,125,4.836281906951478,0,2,0,6,5,15,2.772588722239781,0,0,0,1,5,2,1,1,150.0
6,1,6,6,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,133,4.897839799950911,0,1,3,0,3,10,2.3978952727983707,1,1,0,3,0,0,1,0,140.0
2,5,7,7,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,1,1,5,6.0
0,8,8,8,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,1,1,6,42.0
2,7,4,4,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,150,5.017279836814924,1,0,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,6,30.0
9,3,5,5,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,1,2,176.0
6,1,5,5,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,2,1,4,14.0
2,8,0,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,15,2.772588722239781,0,0,0,1,5,0,1,3,255.0
1,8,1,1,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,1,3,6,9.0
