slot_walker_name,slot_rect_label,slot_length,slot_length_abs_log1p,slot_length_frac,slot_width,slot_width_abs_log1p,slot_width_frac,slot_distance_unit,slot_speed,slot_speed_abs_log1p,slot_speed_unit,y
4,7,6.5,2.0149030205422647,0.5,3.0,1.3862943611198906,0.0,2,19.0,2.995732273553991,1,1.0
4,5,14.5,2.740840023925201,0.5,7.0,2.0794415416798357,0.0,3,43.0,3.784189633918261,0,1.0
7,3,16.5,2.8622008809294686,0.5,16.5,2.8622008809294686,0.5,3,3.0,1.3862943611198906,3,22.0
1,7,18.0,2.9444389791664403,0.0,7.0,2.0794415416798357,0.0,0,5.0,1.791759469228055,0,10.0
5,4,7.5,2.1400661634962708,0.5,5.0,1.791759469228055,0.0,2,25.0,3.258096538021482,2,1.0
5,0,8.0,2.1972245773362196,0.0,14.0,2.70805020110221,0.0,0,4.0,1.6094379124341003,3,11.0
7,0,11.5,2.5257286443082556,0.5,4.0,1.6094379124341003,0.0,3,1.0,0.6931471805599453,0,31.0
6,0,13.0,2.6390573296152584,0.0,17.5,2.917770732084279,0.5,2,61.0,4.127134385045092,2,1.0
5,0,1.5,0.9162907318741551,0.5,17.0,2.8903717578961645,0.0,0,37.0,3.6375861597263857,0,1.0
4,3,5.5,1.8718021769015913,0.5,8.0,2.1972245773362196,0.0,3,3.0,1.3862943611198906,0,9.0
2,1,19.0,2.995732273553991,0.0,19.5,3.0204248861443626,0.5,1,7.0,2.0794415416798357,1,11.0
4,6,5.5,1.8718021769015913,0.5,6.5,2.0149030205422647,0.5,0,24.0,3.2188758248682006,0,1.0
2,0,7.5,2.1400661634962708,0.5,10.5,2.4423470353692043,0.5,2,9.0,2.302585092994046,2,4.0
4,1,14.0,2.70805020110221,0.0,1.5,0.9162907318741551,0.5,3,1.0,0.6931471805599453,0,31.0
3,2,20.0,3.044522437723423,0.0,2.5,1.252762968495368,0.5,2,1.0,0.6931471805599453,1,45.0
6,7,8.0,2.1972245773362196,0.0,6.5,2.0149030205422647,0.5,2,29.0,3.4011973816621555,2,1.0
2,5,4.0,1.6094379124341003,0.0,1.0,0.6931471805599453,0.0,3,2.0,1.0986122886681098,3,5.0
3,4,11.5,2.5257286443082556,0.5,2.5,1.252762968495368,0.5,2,4.0,1.6094379124341003,2,7.0
0,6,8.5,2.2512917986064953,0.5,10.0,2.3978952727983707,0.0,0,1.0,0.6931471805599453,0,37.0
3,1,19.5,3.0204248861443626,0.5,10.0,2.3978952727983707,0.0,1,59.0,4.0943445622221,2,1.0
3,6,3.5,1.5040773967762742,0.5,17.0,2.8903717578961645,0.0,0,41.0,3.7376696182833684,3,1.0
4,4,1.5,0.9162907318741551,0.5,2.0,1.0986122886681098,0.0,0,7.0,2.0794415416798357,3,1.0
6,6,17.5,2.917770732084279,0.5,6.5,2.0149030205422647,0.5,2,1.0,0.6931471805599453,2,48.0
0,1,1.5,0.9162907318741551,0.5,10.5,2.4423470353692043,0.5,1,2.0,1.0986122886681098,2,12.0
4,1,19.0,2.995732273553991,0.0,14.0,2.70805020110221,0.0,3,6.0,1.9459101490553132,0,11.0
3,4,15.5,2.803360380906535,0.5,5.5,1.8718021769015913,0.5,0,14.0,2.70805020110221,3,3.0
0,4,15.5,2.803360380906535,0.5,19.0,2.995732273553991,0.0,1,23.0,3.1780538303479458,2,3.0
3,3,9.5,2.3513752571634776,0.5,16.0,2.833213344056216,0.0,2,17.0,2.8903717578961645,1,3.0
0,0,19.0,2.995732273553991,0.0,10.0,2.3978952727983707,0.0,2,29.0,3.4011973816621555,1,2.0
2,5,1.0,0.6931471805599453,0.0,7.5,2.1400661634962708,0.5,1,1.0,0.6931471805599453,1,17.0
1,7,1.5,0.9162907318741551,0.5,1.0,0.6931471805599453,0.0,1,5.0,1.791759469228055,1,1.0
6,1,10.0,2.3978952727983707,0.0,1.0,0.6931471805599453,0.0,0,1.0,0.6931471805599453,0,22.0
2,7,14.5,2.740840023925201,0.5,11.5,2.5257286443082556,0.5,3,52.0,3.970291913552122,3,1.0
5,4,12.0,2.5649493574615367,0.0,7.5,2.1400661634962708,0.5,2,1.0,0.6931471805599453,2,39.0
7,4,19.5,3.0204248861443626,0.5,17.5,2.917770732084279,0.5,1,2.0,1.0986122886681098,2,37.0
0,4,17.5,2.917770732084279,0.5,16.0,2.833213344056216,0.0,3,67.0,4.219507705176107,3,1.0
7,3,20.0,3.044522437723423,0.0,20.0,3.044522437723423,0.0,2,80.0,4.394449154672439,2,1.0
4,7,5.0,1.791759469228055,0.0,7.5,2.1400661634962708,0.5,0,25.0,3.258096538021482,3,1.0
4,0,4.5,1.7047480922384253,0.5,12.0,2.5649493574615367,0.0,1,11.0,2.4849066497880004,1,3.0
0,0,11.5,2.5257286443082556,0.5,8.5,2.2512917986064953,0.5,1,20.0,3.044522437723423,1,2.0
2,3,16.5,2.8622008809294686,0.5,15.5,2.803360380906535,0.5,0,16.0,2.833213344056216,3,4.0
5,5,3.0,1.3862943611198906,0.0,11.0,2.4849066497880004,0.0,0,2.0,1.0986122886681098,3,14.0
4,2,2.0,1.0986122886681098,0.0,11.0,2.4849066497880004,0.0,0,2.0,1.0986122886681098,3,13.0
7,4,12.5,2.6026896854443837,0.5,9.0,2.302585092994046,0.0,1,43.0,3.784189633918261,1,1.0
4,1,6.5,2.0149030205422647,0.5,9.0,2.302585092994046,0.0,1,31.0,3.4657359027997265,2,1.0
2,7,14.5,2.740840023925201,0.5,14.5,2.740840023925201,0.5,0,1.0,0.6931471805599453,0,58.0
5,0,1.5,0.9162907318741551,0.5,6.5,2.0149030205422647,0.5,2,8.0,2.1972245773362196,2,2.0
4,2,2.5,1.252762968495368,0.5,8.5,2.2512917986064953,0.5,1,11.0,2.4849066497880004,1,2.0
6,3,12.0,2.5649493574615367,0.0,7.0,2.0794415416798357,0.0,2,19.0,2.995732273553991,2,2.0
1,7,1.0,0.6931471805599453,0.0,12.0,2.5649493574615367,0.0,2,2.0,1.0986122886681098,2,13.0
7,0,3.5,1.5040773967762742,0.5,4.0,1.6094379124341003,0.0,2,5.0,1.791759469228055,2,3.0
3,4,1.0,0.6931471805599453,0.0,3.0,1.3862943611198906,0.0,2,2.0,1.0986122886681098,1,4.0
2,6,12.5,2.6026896854443837,0.5,3.5,1.5040773967762742,0.5,2,16.0,2.833213344056216,1,2.0
4,5,12.0,2.5649493574615367,0.0,17.5,2.917770732084279,0.5,3,59.0,4.0943445622221,3,1.0
0,1,13.0,2.6390573296152584,0.0,19.5,3.0204248861443626,0.5,1,1.0,0.6931471805599453,1,65.0
1,5,5.0,1.791759469228055,0.0,17.0,2.8903717578961645,0.0,2,44.0,3.8066624897703196,2,1.0
4,7,16.0,2.833213344056216,0.0,3.0,1.3862943611198906,0.0,2,2.0,1.0986122886681098,1,19.0
1,6,13.0,2.6390573296152584,0.0,13.0,2.6390573296152584,0.0,0,26.0,3.295836866004329,3,2.0
4,6,8.5,2.2512917986064953,0.5,5.0,1.791759469228055,0.0,3,1.0,0.6931471805599453,0,27.0
5,2,18.0,2.9444389791664403,0.0,1.5,0.9162907318741551,0.5,2,3.0,1.3862943611198906,1,13.0
7,1,10.0,2.3978952727983707,0.0,12.5,2.6026896854443837,0.5,2,9.0,2.302585092994046,2,5.0
3,5,16.5,2.8622008809294686,0.5,11.5,2.5257286443082556,0.5,1,8.0,2.1972245773362196,1,7.0
0,3,17.0,2.8903717578961645,0.0,1.0,0.6931471805599453,0.0,3,36.0,3.6109179126442243,0,1.0
7,7,19.5,3.0204248861443626,0.5,13.5,2.6741486494265287,0.5,3,1.0,0.6931471805599453,0,66.0
1,0,10.5,2.4423470353692043,0.5,12.0,2.5649493574615367,0.0,3,45.0,3.828641396489095,0,1.0
0,3,11.5,2.5257286443082556,0.5,8.0,2.1972245773362196,0.0,1,39.0,3.6888794541139363,1,1.0
1,7,2.5,1.252762968495368,0.5,19.5,3.0204248861443626,0.5,3,1.0,0.6931471805599453,0,44.0
1,1,20.0,3.044522437723423,0.0,15.5,2.803360380906535,0.5,3,71.0,4.276666119016055,3,1.0
3,0,1.5,0.9162907318741551,0.5,10.0,2.3978952727983707,0.0,3,23.0,3.1780538303479458,3,1.0
4,5,17.0,2.8903717578961645,0.0,7.0,2.0794415416798357,0.0,2,48.0,3.8918202981106265,2,1.0
4,5,10.5,2.4423470353692043,0.5,17.5,2.917770732084279,0.5,3,14.0,2.70805020110221,3,4.0
1,6,15.0,2.772588722239781,0.0,7.0,2.0794415416798357,0.0,0,4.0,1.6094379124341003,3,11.0
7,5,1.0,0.6931471805599453,0.0,13.5,2.6741486494265287,0.5,1,29.0,3.4011973816621555,2,1.0
3,5,2.5,1.252762968495368,0.5,3.5,1.5040773967762742,0.5,0,12.0,2.5649493574615367,3,1.0
4,0,9.5,2.3513752571634776,0.5,9.5,2.3513752571634776,0.5,1,19.0,2.995732273553991,1,2.0
6,3,8.5,2.2512917986064953,0.5,8.0,2.1972245773362196,0.0,3,33.0,3.5263605246161616,3,1.0
5,6,7.5,2.1400661634962708,0.5,18.0,2.9444389791664403,0.0,2,17.0,2.8903717578961645,1,3.0
0,3,8.0,2.1972245773362196,0.0,18.5,2.970414465569701,0.5,2,53.0,3.9889840465642745,1,1.0
7,3,1.5,0.9162907318741551,0.5,7.0,2.0794415416798357,0.0,3,17.0,2.8903717578961645,0,1.0
7,2,18.0,2.9444389791664403,0.0,2.0,1.0986122886681098,0.0,2,20.0,3.044522437723423,1,2.0
1,4,11.0,2.4849066497880004,0.0,15.0,2.772588722239781,0.0,0,52.0,3.970291913552122,0,1.0
3,6,5.5,1.8718021769015913,0.5,8.5,2.2512917986064953,0.5,0,4.0,1.6094379124341003,3,7.0
2,3,16.0,2.833213344056216,0.0,9.5,2.3513752571634776,0.5,1,51.0,3.9512437185814275,2,1.0
7,2,2.5,1.252762968495368,0.5,8.5,2.2512917986064953,0.5,1,1.0,0.6931471805599453,1,22.0
0,4,11.0,2.4849066497880004,0.0,18.0,2.9444389791664403,0.0,3,1.0,0.6931471805599453,3,58.0
3,4,1.0,0.6931471805599453,0.0,14.5,2.740840023925201,0.5,1,31.0,3.4657359027997265,2,1.0
7,4,9.5,2.3513752571634776,0.5,13.0,2.6390573296152584,0.0,1,15.0,2.772588722239781,1,3.0
2,3,16.5,2.8622008809294686,0.5,14.5,2.740840023925201,0.5,1,1.0,0.6931471805599453,2,62.0
2,4,16.0,2.833213344056216,0.0,11.5,2.5257286443082556,0.5,3,11.0,2.4849066497880004,3,5.0
4,6,6.5,2.0149030205422647,0.5,12.5,2.6026896854443837,0.5,0,38.0,3.6635616461296463,0,1.0
2,2,19.5,3.0204248861443626,0.5,15.0,2.772588722239781,0.0,1,23.0,3.1780538303479458,2,3.0
4,6,18.0,2.9444389791664403,0.0,9.0,2.302585092994046,0.0,0,1.0,0.6931471805599453,0,54.0
1,5,9.5,2.3513752571634776,0.5,7.5,2.1400661634962708,0.5,1,1.0,0.6931471805599453,1,34.0
7,0,12.5,2.6026896854443837,0.5,13.5,2.6741486494265287,0.5,3,1.0,0.6931471805599453,0,52.0
5,5,1.0,0.6931471805599453,0.0,8.5,2.2512917986064953,0.5,3,1.0,0.6931471805599453,0,19.0
0,6,12.5,2.6026896854443837,0.5,14.0,2.70805020110221,0.0,2,53.0,3.9889840465642745,1,1.0
3,5,17.0,2.8903717578961645,0.0,2.5,1.252762968495368,0.5,0,1.0,0.6931471805599453,0,39.0
1,2,18.5,2.970414465569701,0.5,6.0,1.9459101490553132,0.0,2,7.0,2.0794415416798357,1,7.0
5,3,19.5,3.0204248861443626,0.5,2.0,1.0986122886681098,0.0,3,43.0,3.784189633918261,0,1.0
2,7,3.0,1.3862943611198906,0.0,2.0,1.0986122886681098,0.0,1,10.0,2.3978952727983707,1,1.0
6,2,19.5,3.0204248861443626,0.5,13.5,2.6741486494265287,0.5,1,66.0,4.204692619390966,2,1.0
0,2,3.0,1.3862943611198906,0.0,18.0,2.9444389791664403,0.0,2,2.0,1.0986122886681098,1,21.0
5,5,13.5,2.6741486494265287,0.5,8.0,2.1972245773362196,0.0,1,1.0,0.6931471805599453,2,43.0
4,3,4.0,1.6094379124341003,0.0,5.5,1.8718021769015913,0.5,1,1.0,0.6931471805599453,1,19.0
3,7,13.5,2.6741486494265287,0.5,7.5,2.1400661634962708,0.5,0,2.0,1.0986122886681098,0,21.0
4,2,3.0,1.3862943611198906,0.0,5.5,1.8718021769015913,0.5,1,17.0,2.8903717578961645,2,1.0
4,4,17.5,2.917770732084279,0.5,16.5,2.8622008809294686,0.5,2,17.0,2.8903717578961645,1,4.0
1,6,13.0,2.6390573296152584,0.0,13.5,2.6741486494265287,0.5,1,1.0,0.6931471805599453,2,53.0
3,3,2.0,1.0986122886681098,0.0,1.5,0.9162907318741551,0.5,1,7.0,2.0794415416798357,1,1.0
6,2,11.5,2.5257286443082556,0.5,4.5,1.7047480922384253,0.5,1,8.0,2.1972245773362196,2,4.0
5,2,17.5,2.917770732084279,0.5,5.0,1.791759469228055,0.0,2,5.0,1.791759469228055,2,9.0
5,4,14.5,2.740840023925201,0.5,8.0,2.1972245773362196,0.0,0,3.0,1.3862943611198906,3,15.0
4,4,7.0,2.0794415416798357,0.0,4.5,1.7047480922384253,0.5,2,23.0,3.1780538303479458,1,1.0
5,4,2.0,1.0986122886681098,0.0,18.5,2.970414465569701,0.5,0,41.0,3.7376696182833684,3,1.0
7,1,3.5,1.5040773967762742,0.5,3.0,1.3862943611198906,0.0,2,13.0,2.6390573296152584,1,1.0
4,7,6.0,1.9459101490553132,0.0,18.5,2.970414465569701,0.5,1,49.0,3.912023005428146,2,1.0
3,6,6.5,2.0149030205422647,0.5,14.5,2.740840023925201,0.5,3,14.0,2.70805020110221,3,3.0
3,0,17.5,2.917770732084279,0.5,18.5,2.970414465569701,0.5,0,18.0,2.9444389791664403,3,4.0
2,5,19.0,2.995732273553991,0.0,18.0,2.9444389791664403,0.0,1,1.0,0.6931471805599453,1,74.0
3,4,14.5,2.740840023925201,0.5,11.0,2.4849066497880004,0.0,0,51.0,3.9512437185814275,0,1.0
0,0,6.0,1.9459101490553132,0.0,16.0,2.833213344056216,0.0,3,44.0,3.8066624897703196,0,1.0
7,1,3.0,1.3862943611198906,0.0,18.0,2.9444389791664403,0.0,0,42.0,3.7612001156935624,0,1.0
4,0,10.0,2.3978952727983707,0.0,6.0,1.9459101490553132,0.0,0,1.0,0.6931471805599453,0,32.0
0,3,19.0,2.995732273553991,0.0,9.5,2.3513752571634776,0.5,3,1.0,0.6931471805599453,3,57.0
7,3,2.0,1.0986122886681098,0.0,7.0,2.0794415416798357,0.0,3,6.0,1.9459101490553132,0,3.0
1,4,12.0,2.5649493574615367,0.0,14.5,2.740840023925201,0.5,3,1.0,0.6931471805599453,3,53.0
3,7,2.0,1.0986122886681098,0.0,11.5,2.5257286443082556,0.5,2,9.0,2.302585092994046,2,3.0
5,6,6.5,2.0149030205422647,0.5,15.0,2.772588722239781,0.0,1,43.0,3.784189633918261,1,1.0
2,3,12.5,2.6026896854443837,0.5,3.0,1.3862943611198906,0.0,2,1.0,0.6931471805599453,1,31.0
7,4,11.5,2.5257286443082556,0.5,4.0,1.6094379124341003,0.0,3,1.0,0.6931471805599453,3,31.0
3,3,2.5,1.252762968495368,0.5,10.5,2.4423470353692043,0.5,1,26.0,3.295836866004329,2,1.0
1,6,11.5,2.5257286443082556,0.5,11.5,2.5257286443082556,0.5,0,1.0,0.6931471805599453,3,46.0
5,3,19.0,2.995732273553991,0.0,16.0,2.833213344056216,0.0,0,5.0,1.791759469228055,3,14.0
2,0,3.0,1.3862943611198906,0.0,14.5,2.740840023925201,0.5,2,5.0,1.791759469228055,2,7.0
6,4,6.5,2.0149030205422647,0.5,14.0,2.70805020110221,0.0,0,41.0,3.7376696182833684,3,1.0
6,1,15.0,2.772588722239781,0.0,2.0,1.0986122886681098,0.0,1,34.0,3.5553480614894135,2,1.0
4,7,5.0,1.791759469228055,0.0,11.0,2.4849066497880004,0.0,1,2.0,1.0986122886681098,1,16.0
2,3,12.5,2.6026896854443837,0.5,13.0,2.6390573296152584,0.0,3,17.0,2.8903717578961645,3,3.0
5,0,19.5,3.0204248861443626,0.5,15.5,2.803360380906535,0.5,1,2.0,1.0986122886681098,2,35.0
5,1,1.5,0.9162907318741551,0.5,3.5,1.5040773967762742,0.5,2,2.0,1.0986122886681098,2,5.0
1,1,1.5,0.9162907318741551,0.5,18.0,2.9444389791664403,0.0,2,3.0,1.3862943611198906,1,13.0
5,0,10.0,2.3978952727983707,0.0,13.0,2.6390573296152584,0.0,3,1.0,0.6931471805599453,3,46.0
1,2,13.5,2.6741486494265287,0.5,3.0,1.3862943611198906,0.0,3,11.0,2.4849066497880004,3,3.0
6,0,14.0,2.70805020110221,0.0,11.0,2.4849066497880004,0.0,3,2.0,1.0986122886681098,3,25.0
6,4,20.0,3.044522437723423,0.0,19.5,3.0204248861443626,0.5,0,1.0,0.6931471805599453,3,79.0
1,0,7.0,2.0794415416798357,0.0,16.0,2.833213344056216,0.0,3,23.0,3.1780538303479458,3,2.0
0,2,14.5,2.740840023925201,0.5,13.5,2.6741486494265287,0.5,3,56.0,4.04305126783455,0,1.0
0,4,6.0,1.9459101490553132,0.0,2.5,1.252762968495368,0.5,2,17.0,2.8903717578961645,2,1.0
6,7,15.5,2.803360380906535,0.5,3.5,1.5040773967762742,0.5,2,19.0,2.995732273553991,1,2.0
2,5,15.0,2.772588722239781,0.0,12.0,2.5649493574615367,0.0,3,3.0,1.3862943611198906,0,18.0
2,4,15.5,2.803360380906535,0.5,11.5,2.5257286443082556,0.5,3,54.0,4.007333185232471,0,1.0
5,1,10.0,2.3978952727983707,0.0,11.0,2.4849066497880004,0.0,3,21.0,3.091042453358316,3,2.0
5,7,12.5,2.6026896854443837,0.5,7.0,2.0794415416798357,0.0,3,13.0,2.6390573296152584,0,3.0
4,4,18.5,2.970414465569701,0.5,18.5,2.970414465569701,0.5,3,2.0,1.0986122886681098,0,37.0
7,1,3.0,1.3862943611198906,0.0,6.0,1.9459101490553132,0.0,1,9.0,2.302585092994046,1,2.0
0,4,18.5,2.970414465569701,0.5,18.5,2.970414465569701,0.5,0,2.0,1.0986122886681098,0,37.0
5,2,13.5,2.6741486494265287,0.5,15.5,2.803360380906535,0.5,1,1.0,0.6931471805599453,2,58.0
6,4,19.0,2.995732273553991,0.0,12.5,2.6026896854443837,0.5,3,7.0,2.0794415416798357,3,9.0
4,0,6.0,1.9459101490553132,0.0,5.5,1.8718021769015913,0.5,1,1.0,0.6931471805599453,1,23.0
1,7,9.0,2.302585092994046,0.0,17.5,2.917770732084279,0.5,0,1.0,0.6931471805599453,3,53.0
3,0,15.5,2.803360380906535,0.5,18.5,2.970414465569701,0.5,3,4.0,1.6094379124341003,0,17.0
4,5,7.5,2.1400661634962708,0.5,6.5,2.0149030205422647,0.5,1,4.0,1.6094379124341003,1,7.0
0,6,15.5,2.803360380906535,0.5,13.0,2.6390573296152584,0.0,1,19.0,2.995732273553991,1,3.0
7,1,4.5,1.7047480922384253,0.5,8.0,2.1972245773362196,0.0,1,1.0,0.6931471805599453,2,25.0
2,6,8.5,2.2512917986064953,0.5,15.5,2.803360380906535,0.5,1,24.0,3.2188758248682006,1,2.0
0,6,1.0,0.6931471805599453,0.0,14.0,2.70805020110221,0.0,0,15.0,2.772588722239781,3,2.0
4,1,14.5,2.740840023925201,0.5,18.0,2.9444389791664403,0.0,0,1.0,0.6931471805599453,3,65.0
4,1,14.0,2.70805020110221,0.0,18.0,2.9444389791664403,0.0,0,64.0,4.174387269895637,0,1.0
2,2,8.5,2.2512917986064953,0.5,11.0,2.4849066497880004,0.0,0,3.0,1.3862943611198906,0,13.0
5,1,16.5,2.8622008809294686,0.5,11.5,2.5257286443082556,0.5,0,2.0,1.0986122886681098,0,28.0
2,4,13.5,2.6741486494265287,0.5,8.0,2.1972245773362196,0.0,1,43.0,3.784189633918261,1,1.0
5,3,8.5,2.2512917986064953,0.5,2.0,1.0986122886681098,0.0,0,1.0,0.6931471805599453,0,21.0
5,2,18.5,2.970414465569701,0.5,2.0,1.0986122886681098,0.0,2,1.0,0.6931471805599453,2,41.0
5,1,15.0,2.772588722239781,0.0,18.5,2.970414465569701,0.5,3,67.0,4.219507705176107,0,1.0
1,0,7.5,2.1400661634962708,0.5,7.5,2.1400661634962708,0.5,3,5.0,1.791759469228055,0,6.0
4,5,10.0,2.3978952727983707,0.0,11.5,2.5257286443082556,0.5,0,43.0,3.784189633918261,0,1.0
7,3,9.5,2.3513752571634776,0.5,17.5,2.917770732084279,0.5,3,27.0,3.332204510175204,0,2.0
5,4,16.5,2.8622008809294686,0.5,8.0,2.1972245773362196,0.0,1,49.0,3.912023005428146,2,1.0
0,5,8.5,2.2512917986064953,0.5,8.5,2.2512917986064953,0.5,0,2.0,1.0986122886681098,0,17.0
7,1,16.5,2.8622008809294686,0.5,17.0,2.8903717578961645,0.0,3,1.0,0.6931471805599453,3,67.0
3,5,10.5,2.4423470353692043,0.5,11.5,2.5257286443082556,0.5,1,11.0,2.4849066497880004,1,4.0
5,0,7.5,2.1400661634962708,0.5,9.0,2.302585092994046,0.0,3,33.0,3.5263605246161616,0,1.0
4,3,4.5,1.7047480922384253,0.5,15.5,2.803360380906535,0.5,3,40.0,3.713572066704308,0,1.0
3,7,10.0,2.3978952727983707,0.0,15.0,2.772588722239781,0.0,1,5.0,1.791759469228055,2,10.0
4,7,12.0,2.5649493574615367,0.0,14.5,2.740840023925201,0.5,0,1.0,0.6931471805599453,0,53.0
5,2,8.5,2.2512917986064953,0.5,6.5,2.0149030205422647,0.5,1,2.0,1.0986122886681098,2,15.0
1,1,1.0,0.6931471805599453,0.0,8.5,2.2512917986064953,0.5,0,1.0,0.6931471805599453,0,19.0
3,5,13.5,2.6741486494265287,0.5,6.5,2.0149030205422647,0.5,2,20.0,3.044522437723423,1,2.0
2,2,9.5,2.3513752571634776,0.5,5.0,1.791759469228055,0.0,0,1.0,0.6931471805599453,3,29.0
0,3,5.5,1.8718021769015913,0.5,4.0,1.6094379124341003,0.0,3,1.0,0.6931471805599453,0,19.0
7,6,8.5,2.2512917986064953,0.5,7.5,2.1400661634962708,0.5,3,16.0,2.833213344056216,0,2.0
5,2,12.5,2.6026896854443837,0.5,4.0,1.6094379124341003,0.0,2,33.0,3.5263605246161616,2,1.0
4,3,19.0,2.995732273553991,0.0,3.0,1.3862943611198906,0.0,2,1.0,0.6931471805599453,2,44.0
3,2,14.0,2.70805020110221,0.0,5.0,1.791759469228055,0.0,2,19.0,2.995732273553991,1,2.0
6,1,16.5,2.8622008809294686,0.5,1.0,0.6931471805599453,0.0,0,1.0,0.6931471805599453,3,35.0
1,0,7.0,2.0794415416798357,0.0,14.0,2.70805020110221,0.0,0,3.0,1.3862943611198906,3,14.0
0,6,10.5,2.4423470353692043,0.5,19.0,2.995732273553991,0.0,1,59.0,4.0943445622221,1,1.0
3,0,13.0,2.6390573296152584,0.0,15.5,2.803360380906535,0.5,0,19.0,2.995732273553991,0,3.0
2,7,11.5,2.5257286443082556,0.5,12.0,2.5649493574615367,0.0,0,47.0,3.871201010907891,3,1.0
3,5,16.5,2.8622008809294686,0.5,15.0,2.772588722239781,0.0,1,7.0,2.0794415416798357,1,9.0
6,3,19.5,3.0204248861443626,0.5,19.5,3.0204248861443626,0.5,3,78.0,4.3694478524670215,3,1.0
7,0,8.0,2.1972245773362196,0.0,1.5,0.9162907318741551,0.5,0,1.0,0.6931471805599453,3,19.0
5,1,18.0,2.9444389791664403,0.0,6.0,1.9459101490553132,0.0,2,8.0,2.1972245773362196,2,6.0
1,4,11.0,2.4849066497880004,0.0,7.0,2.0794415416798357,0.0,0,9.0,2.302585092994046,0,4.0
7,3,1.0,0.6931471805599453,0.0,3.0,1.3862943611198906,0.0,0,8.0,2.1972245773362196,3,1.0
4,1,4.0,1.6094379124341003,0.0,8.5,2.2512917986064953,0.5,2,1.0,0.6931471805599453,2,25.0
0,5,5.5,1.8718021769015913,0.5,7.5,2.1400661634962708,0.5,2,1.0,0.6931471805599453,2,26.0
6,7,17.0,2.8903717578961645,0.0,13.5,2.6741486494265287,0.5,3,1.0,0.6931471805599453,0,61.0
3,2,1.0,0.6931471805599453,0.0,5.5,1.8718021769015913,0.5,3,13.0,2.6390573296152584,0,1.0
7,6,6.0,1.9459101490553132,0.0,8.0,2.1972245773362196,0.0,3,1.0,0.6931471805599453,3,28.0
1,6,11.0,2.4849066497880004,0.0,14.0,2.70805020110221,0.0,0,50.0,3.9318256327243257,0,1.0
5,1,5.0,1.791759469228055,0.0,6.5,2.0149030205422647,0.5,0,1.0,0.6931471805599453,0,23.0
3,4,9.5,2.3513752571634776,0.5,18.0,2.9444389791664403,0.0,3,11.0,2.4849066497880004,0,5.0
5,5,2.0,1.0986122886681098,0.0,8.5,2.2512917986064953,0.5,2,1.0,0.6931471805599453,1,21.0
5,2,3.5,1.5040773967762742,0.5,4.5,1.7047480922384253,0.5,2,8.0,2.1972245773362196,1,2.0
5,5,6.5,2.0149030205422647,0.5,7.0,2.0794415416798357,0.0,2,27.0,3.332204510175204,2,1.0
3,5,1.5,0.9162907318741551,0.5,5.0,1.791759469228055,0.0,1,1.0,0.6931471805599453,1,13.0
0,1,7.5,2.1400661634962708,0.5,16.0,2.833213344056216,0.0,3,47.0,3.871201010907891,0,1.0
4,4,5.0,1.791759469228055,0.0,18.0,2.9444389791664403,0.0,0,1.0,0.6931471805599453,3,46.0
1,0,1.5,0.9162907318741551,0.5,17.0,2.8903717578961645,0.0,1,37.0,3.6375861597263857,2,1.0
2,7,9.5,2.3513752571634776,0.5,4.5,1.7047480922384253,0.5,0,2.0,1.0986122886681098,0,14.0
6,5,19.0,2.995732273553991,0.0,6.0,1.9459101490553132,0.0,0,10.0,2.3978952727983707,0,5.0
6,5,17.0,2.8903717578961645,0.0,12.0,2.5649493574615367,0.0,0,29.0,3.4011973816621555,0,2.0
7,2,1.5,0.9162907318741551,0.5,1.0,0.6931471805599453,0.0,2,5.0,1.791759469228055,1,1.0
0,3,9.5,2.3513752571634776,0.5,15.0,2.772588722239781,0.0,0,49.0,3.912023005428146,3,1.0
3,4,7.0,2.0794415416798357,0.0,12.0,2.5649493574615367,0.0,2,2.0,1.0986122886681098,1,19.0
3,7,18.5,2.970414465569701,0.5,9.0,2.302585092994046,0.0,3,5.0,1.791759469228055,0,11.0
2,2,12.5,2.6026896854443837,0.5,11.5,2.5257286443082556,0.5,3,48.0,3.8918202981106265,0,1.0
1,5,15.5,2.803360380906535,0.5,13.0,2.6390573296152584,0.0,0,3.0,1.3862943611198906,3,19.0
1,7,15.5,2.803360380906535,0.5,7.5,2.1400661634962708,0.5,3,23.0,3.1780538303479458,0,2.0
3,7,3.0,1.3862943611198906,0.0,12.5,2.6026896854443837,0.5,1,31.0,3.4657359027997265,1,1.0
0,6,6.0,1.9459101490553132,0.0,9.0,2.302585092994046,0.0,2,5.0,1.791759469228055,2,6.0
7,0,16.0,2.833213344056216,0.0,16.5,2.8622008809294686,0.5,0,5.0,1.791759469228055,3,13.0
2,7,13.5,2.6741486494265287,0.5,14.0,2.70805020110221,0.0,0,1.0,0.6931471805599453,3,55.0
6,5,17.5,2.917770732084279,0.5,19.5,3.0204248861443626,0.5,3,2.0,1.0986122886681098,3,37.0
4,7,13.5,2.6741486494265287,0.5,11.5,2.5257286443082556,0.5,2,5.0,1.791759469228055,2,10.0
2,4,19.5,3.0204248861443626,0.5,12.5,2.6026896854443837,0.5,3,4.0,1.6094379124341003,3,16.0
7,5,10.5,2.4423470353692043,0.5,9.5,2.3513752571634776,0.5,2,5.0,1.791759469228055,1,8.0
