slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_box_weight_oz,slot_box_weight_oz_abs_log1p,slot_box_weight_oz_is_even,slot_box_weight_oz_mod3,slot_box_weight_oz_mod5,slot_box_weight_oz_mod7,slot_box_weight_oz_mod10,slot_item_weight_oz,slot_item_weight_oz_abs_log1p,slot_item_weight_oz_is_even,slot_item_weight_oz_mod3,slot_item_weight_oz_mod5,slot_item_weight_oz_mod7,slot_item_weight_oz_mod10,gcd_all,n_multiple_pairs,y
2,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,3,3,7,7,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,3,16.31
7,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,6,6,4,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,5,14.88
6,80,4.394449154672439,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,7,7,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,6,27.0
2,130,4.875197323201151,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,1,1,8,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,42.25
4,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,1,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,9.75
3,300,5.707110264748875,1,0,0,6,0,12,2.5649493574615367,1,0,2,5,2,7,7,6,6,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,4,64.06
2,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,4,4,9,9,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,4,53.62
3,352,5.8664680569332965,1,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,2,2,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,28.0
4,100,4.61512051684126,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,6,6,3,3,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,2,7,50.0
7,128,4.859812404361672,1,2,3,2,8,4,1.6094379124341003,1,1,4,4,4,6,6,7,7,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,4,60.0
0,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,1,1,4,4,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,6,17.5
6,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,8,8,6,6,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,5,53.19
7,175,5.170483995038151,0,1,0,0,5,7,2.0794415416798357,0,1,2,0,7,0,0,8,8,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,5,42.19
9,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,6,6,0,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,5,6.0
9,132,4.890349128221754,1,0,2,6,2,6,1.9459101490553132,1,0,1,6,6,4,4,8,8,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,4,57.75
9,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,4,4,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,13.5
8,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,7,7,0,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,4,35.94
7,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,7,7,6,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,5,8.12
1,259,5.560681631015528,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,1,2,2,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,134.12
9,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,9,9,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,3,38.25
4,468,6.150602768446279,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,4,4,9,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,5,46.31
5,88,4.48863636973214,1,1,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,1,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,2,21.0
4,204,5.3230099791384085,1,0,4,1,4,12,2.5649493574615367,1,0,2,5,2,0,0,7,7,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,4,41.44
2,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,8,8,2,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,6,21.94
0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,9,9,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,20.25
6,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,3,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,4,30.0
9,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,9,9,7,7,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,4,31.06
4,130,4.875197323201151,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,7,7,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,39.81
5,480,6.175867270105761,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,6,6,8,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,7,67.5
3,220,5.3981627015177525,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,4,5,5,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,3,74.25
6,319,5.768320995793772,0,1,4,4,9,11,2.4849066497880004,0,2,1,4,1,8,8,3,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,2,105.12
9,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,7,7,3,3,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,6,19.5
4,222,5.407171771460119,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,4,4,8,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,4,62.44
1,352,5.8664680569332965,1,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,3,3,8,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,6,68.0
3,145,4.983606621708336,0,1,0,5,5,5,1.791759469228055,0,2,0,5,5,3,3,7,7,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,4,72.5
6,196,5.2832037287379885,1,1,1,0,6,7,2.0794415416798357,0,1,2,0,7,2,2,8,8,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,2,96.25
8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,7,7,1,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,6,9.62
2,276,5.6240175061873385,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,7,7,7,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,4,44.56
1,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,5,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,4,26.25
7,231,5.44673737166631,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,1,1,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,48.56
3,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,4,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,6,26.25
5,140,4.948759890378168,1,2,0,0,0,4,1.6094379124341003,1,1,4,4,4,9,9,9,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,8,35.0
0,288,5.666426688112432,1,0,3,1,8,12,2.5649493574615367,1,0,2,5,2,2,2,7,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,6,28.5
1,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,9,9,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,3,8.75
8,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,4,4,0,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,5,7.75
3,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,3,27.0
9,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,4,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,2.62
7,124,4.8283137373023015,1,1,4,5,4,4,1.6094379124341003,1,1,4,4,4,7,7,1,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,5,32.94
4,165,5.111987788356544,0,0,0,4,5,5,1.791759469228055,0,2,0,5,5,3,3,7,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,3,51.56
3,156,5.056245805348308,1,0,1,2,6,6,1.9459101490553132,1,0,1,6,6,6,6,8,8,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,3,69.88
2,230,5.442417710521793,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,2,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,5,44.56
5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,4,4,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,3,21.94
6,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,1,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,9,11.25
2,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,6,6,1,1,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,2,70.12
6,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,2,2,8,8,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,3,18.75
5,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,5,5,6,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,3,40.69
8,276,5.6240175061873385,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,0,0,0,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,7,34.5
6,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,9,9,5,5,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,3,13.5
4,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,9,9,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,7,5.75
4,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,5,5,4,4,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,3,43.75
7,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,8,8,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,3,37.12
0,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,19.38
9,280,5.638354669333745,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,9,9,9,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,3,94.06
3,240,5.484796933490655,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,1,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,8,22.5
0,187,5.236441962829949,0,1,2,5,7,11,2.4849066497880004,0,2,1,4,1,6,6,6,6,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,3,68.0
4,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,7,7,4,4,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,5,18.0
5,210,5.351858133476067,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,4,4,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,5,41.56
9,126,4.844187086458591,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,0,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,2,60.38
7,217,5.384495062789089,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,8,8,8,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,102.69
2,180,5.198497031265826,1,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,0,0,5,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,6,29.25
1,135,4.912654885736052,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,2,2,9,9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,4,50.62
6,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,4,6,6,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,6,13.12
2,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,7,7,2,2,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,6,37.38
8,180,5.198497031265826,1,0,0,5,0,9,2.302585092994046,0,0,4,2,9,1,1,9,9,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,5,55.0
4,184,5.220355825078324,1,1,4,2,4,8,2.1972245773362196,1,2,3,1,8,8,8,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,2,67.56
9,380,5.942799375126701,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,7,7,7,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,3,111.62
4,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,8,8,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,6,15.0
6,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,8,8,9,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,6,13.5
4,136,4.919980925828125,1,1,1,3,6,4,1.6094379124341003,1,1,4,4,4,9,9,5,5,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,2,82.88
1,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,5,5,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,14.44
1,115,4.7535901911063645,0,1,0,3,5,5,1.791759469228055,0,2,0,5,5,6,6,3,3,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,1,41.69
0,192,5.262690188904886,1,0,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,1,2,2,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,2,98.0
2,192,5.262690188904886,1,0,2,3,2,12,2.5649493574615367,1,0,2,5,2,7,7,9,9,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,8,40.0
0,315,5.755742213586912,0,0,0,0,5,9,2.302585092994046,0,0,4,2,9,2,2,7,7,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,4,78.75
1,396,5.983936280687191,1,0,1,4,6,11,2.4849066497880004,0,2,1,4,1,8,8,8,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,31.5
6,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,7,7,8,8,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,6,10.75
9,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,6,6,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,4,18.81
7,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,0,0,5,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,6,23.56
7,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,6,6,1,1,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,3,68.0
2,189,5.247024072160486,0,0,4,0,9,9,2.302585092994046,0,0,4,2,9,9,9,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,66.94
5,288,5.666426688112432,1,0,3,1,8,12,2.5649493574615367,1,0,2,5,2,8,8,7,7,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,6,51.0
6,165,5.111987788356544,0,0,0,4,5,5,1.791759469228055,0,2,0,5,5,0,0,4,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,2,59.81
8,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,9,9,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,2,48.44
4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,7,7,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,8,22.0
6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,9,9,2,2,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,4,10.0
9,171,5.147494476813453,0,0,1,3,1,9,2.302585092994046,0,0,4,2,9,3,3,7,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,2,34.44
0,80,4.394449154672439,1,2,0,3,0,10,2.3978952727983707,1,1,0,3,0,7,7,0,0,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,4,30.5
2,208,5.342334251964811,1,1,3,5,8,8,2.1972245773362196,1,2,3,1,8,1,1,0,0,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,4,60.12
2,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,2,1,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,6,12.0
2,209,5.3471075307174685,0,2,4,6,9,11,2.4849066497880004,0,2,1,4,1,1,1,8,8,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,92.62
8,360,5.8888779583328805,1,0,0,3,0,12,2.5649493574615367,1,0,2,5,2,9,9,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,5,108.75
7,324,5.783825182329737,1,0,4,2,4,12,2.5649493574615367,1,0,2,5,2,3,3,7,7,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,133.31
5,115,4.7535901911063645,0,1,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,8,8,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,2,44.56
7,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,6,6,3,3,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,5,5.5
9,351,5.863631175598097,0,0,1,1,1,9,2.302585092994046,0,0,4,2,9,5,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,4,95.06
9,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,0,0,9,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,7,11.0
2,304,5.720311776607412,1,1,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,0,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,6,61.75
9,168,5.1298987149230735,1,0,3,0,8,8,2.1972245773362196,1,2,3,1,8,3,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,9,43.31
9,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,8,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,3,48.56
5,112,4.727387818712341,1,1,2,0,2,8,2.1972245773362196,1,2,3,1,8,6,6,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,10,15.75
0,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,3,6,6,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,8,23.62
3,312,5.746203190540153,1,0,2,4,2,8,2.1972245773362196,1,2,3,1,8,4,4,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,5,102.38
6,56,4.04305126783455,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,9,9,0,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,14.5
1,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,25.5
0,276,5.6240175061873385,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,1,1,0,0,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,4,64.69
5,98,4.59511985013459,1,2,3,0,8,7,2.0794415416798357,0,1,2,0,7,9,9,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,5,19.25
3,175,5.170483995038151,0,1,0,0,5,5,1.791759469228055,0,2,0,5,5,1,1,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,3,48.12
1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,5,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,6.88
3,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,5,5,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,4,15.0
1,273,5.6131281063880705,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,2,2,9,9,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,129.19
0,126,4.844187086458591,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,1,0,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,4,52.5
9,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,0,0,8,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,8,11.25
7,245,5.5053315359323625,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,9,9,3,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,70.0
9,204,5.3230099791384085,1,0,4,1,4,12,2.5649493574615367,1,0,2,5,2,4,4,8,8,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,6,68.0
6,418,6.037870919922137,1,1,3,5,8,11,2.4849066497880004,0,2,1,4,1,6,6,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,6,45.12
1,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,7,7,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,15.0
3,144,4.976733742420574,1,0,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,3,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,8,15.0
7,126,4.844187086458591,1,0,1,0,6,7,2.0794415416798357,0,1,2,0,7,4,4,6,6,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,2,61.88
3,209,5.3471075307174685,0,2,4,6,9,11,2.4849066497880004,0,2,1,4,1,6,6,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,71.25
8,100,4.61512051684126,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,1,3,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,4,19.38
6,333,5.811140992976701,0,0,3,4,3,9,2.302585092994046,0,0,4,2,9,8,8,7,7,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,159.56
5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,6,6,8,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,5,6.88
7,308,5.733341276897746,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,6,6,7,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,5,57.75
4,161,5.087596335232384,0,2,1,0,1,7,2.0794415416798357,0,1,2,0,7,8,8,3,3,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,2,73.31
9,144,4.976733742420574,1,0,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,5,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,4,51.75
