slot_person_name,slot_base_monthly_salary,slot_base_monthly_salary_abs_log1p,slot_base_monthly_salary_mod3,slot_base_monthly_salary_mod7,slot_raise_percent,slot_raise_percent_abs_log1p,slot_raise_percent_is_even,slot_raise_percent_mod3,slot_raise_percent_mod5,slot_raise_percent_mod7,slot_raise_percent_mod10,slot_bonus_months_num,slot_bonus_months_num_abs_log1p,slot_bonus_months_num_is_even,slot_bonus_months_num_mod3,slot_bonus_months_num_mod5,slot_bonus_months_num_mod7,slot_bonus_months_num_mod10,slot_bonus_months_den,slot_bonus_months_den_abs_log1p,slot_bonus_months_den_mod3,slot_bonus_months_den_mod5,slot_bonus_months_den_mod7,slot_bonus_months_den_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
3,17200,9.75272280064639,1,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,6,247250.0
6,29200,10.281958234245314,1,3,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,6,419750.0
7,40400,10.606609816118151,2,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,5,632664.0
6,15200,9.62911649414402,2,3,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,219716.0
4,26800,10.196194479235656,1,4,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,5,396372.0
4,33600,10.422311107413181,0,0,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,9,487200.0
9,48400,10.78727575364831,1,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,1,5,695750.0
9,48000,10.778977123006351,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,8,624240.0
8,25200,10.134638955251866,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,8,327726.0
4,6800,8.824824939175638,2,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,7,92718.0
7,18000,9.798182590890704,0,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,1,6,259740.0
5,22400,10.016860879703811,2,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,1,5,322000.0
3,18000,9.798182590890704,0,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,5,259335.0
7,42400,10.65492722584759,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,7,534982.0
6,44000,10.691967639914864,2,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,5,700920.0
0,25600,10.150386692204734,1,1,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,1,5,361600.0
6,14800,9.60245002503719,1,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,5,201650.0
5,40800,10.616461869895815,0,4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,9,636480.0
1,43600,10.682835364853922,1,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,4,676890.0
3,32000,10.373522431293592,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,1,9,404000.0
1,27600,10.225607282932941,0,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,6,383571.0
6,48000,10.778977123006351,0,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,2,10,612000.0
8,41200,10.626217806887722,1,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,1,1,5,556818.0
7,35600,10.480129006333248,2,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,444822.0
3,21200,9.961803629358965,2,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,5,327964.0
7,26000,10.165890277802454,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,5,361660.0
8,7600,8.936035096566041,1,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,114342.0
3,44800,10.709985739582528,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,6,616896.0
7,24400,10.102379394048045,1,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,7,332694.0
4,42800,10.664316745782925,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,1,5,572450.0
5,36000,10.491301994830229,0,6,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,529200.0
2,23200,10.05195066017375,1,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,8,313200.0
8,44000,10.691967639914864,2,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,4,661980.0
1,30800,10.335302435967074,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,2,9,416416.0
7,13200,9.488047863280759,0,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,10,175032.0
0,37600,10.534785924769006,1,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,2,6,554600.0
6,50000,10.819798284210286,2,6,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,3,789750.0
2,11200,9.32375833901174,1,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,5,172368.0
6,18000,9.798182590890704,0,3,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,1,6,263250.0
4,25200,10.134638955251866,0,0,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,7,355950.0
3,17600,9.77571099759397,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,6,247104.0
5,46400,10.74507628970625,2,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,621180.0
3,34800,10.457401400981889,0,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,9,448050.0
0,34000,10.434145214930487,1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1,8,476000.0
0,40800,10.616461869895815,0,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,9,583440.0
8,38400,10.555838779903407,0,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,5,575424.0
1,10000,9.210440366976517,1,4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,2,8,150000.0
8,28800,10.268165387743457,0,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,10,359856.0
9,42800,10.664316745782925,2,2,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,8,587216.0
0,33200,10.410335274932896,2,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,431600.0
7,45600,10.727684925086583,0,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,2,8,627000.0
8,22000,9.99884318585288,1,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,7,305250.0
3,18400,9.820160289946374,1,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,5,241638.0
1,6800,8.824824939175638,2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,6,88434.0
6,28400,10.254179634797001,2,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,7,382690.0
1,31600,10.360944044643913,1,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,9,390971.0
1,22400,10.016860879703811,2,0,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,8,318304.0
6,31600,10.360944044643913,1,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,1,5,438450.0
0,35600,10.480129006333248,2,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,2,7,471700.0
8,47200,10.762170357789895,1,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,1,5,678500.0
0,42000,10.645448706505872,0,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,2,9,630000.0
0,13200,9.488047863280759,0,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,10,171600.0
4,29200,10.281958234245314,1,3,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,4,1,5,428948.0
3,37200,10.524090921620362,0,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,9,531960.0
6,44400,10.70101727068921,0,6,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,2,9,623376.0
9,11200,9.32375833901174,1,0,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,149548.0
0,46000,10.736418414365376,1,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,639285.0
8,4000,8.294299608857235,1,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,9,52000.0
0,18800,9.841665338892785,2,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,8,248724.0
8,32400,10.385944565501662,0,4,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,6,467532.0
4,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,7,144060.0
5,22000,9.99884318585288,1,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,7,285670.0
1,28800,10.268165387743457,0,2,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,1,6,445536.0
1,22400,10.016860879703811,2,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,5,308448.0
9,30800,10.335302435967074,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,392392.0
2,4000,8.294299608857235,1,3,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,6,58310.0
7,8400,9.036106025364846,0,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,2,10,111384.0
7,19200,9.862717639992917,0,6,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,9,278400.0
7,13200,9.488047863280759,0,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,9,171402.0
9,34000,10.434145214930487,1,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,1,5,471750.0
2,22000,9.99884318585288,1,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,6,332640.0
9,39200,10.576457535657255,2,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,6,561834.0
9,47200,10.762170357789895,1,6,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,676494.0
4,44800,10.709985739582528,1,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,1,5,681408.0
1,9600,9.169622538697624,0,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,8,128544.0
7,8800,9.082620630373812,1,1,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,2,1,6,122892.0
2,32000,10.373522431293592,2,3,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1,5,452000.0
0,48400,10.78727575364831,1,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,8,692120.0
9,4000,8.294299608857235,1,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,1,5,61880.0
9,34400,10.445840912706414,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,6,460616.0
7,22400,10.016860879703811,2,0,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,6,315560.0
3,28800,10.268165387743457,0,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,408240.0
0,4400,8.38958706681109,2,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,58905.0
1,36400,10.502351525774941,1,0,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,8,518700.0
3,37200,10.524090921620362,0,2,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,6,546468.0
4,46000,10.736418414365376,1,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,5,604095.0
0,4800,8.476579508530941,0,5,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,6,73872.0
0,48000,10.778977123006351,0,1,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,6,706320.0
4,28000,10.239995502805316,1,0,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,2,1,3,442260.0
0,32400,10.385944565501662,0,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,459270.0
3,44800,10.709985739582528,1,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,677376.0
8,13200,9.488047863280759,0,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,9,185328.0
8,11200,9.32375833901174,1,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,5,171360.0
9,35600,10.480129006333248,2,5,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,6,493950.0
8,26400,10.181157167204903,0,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,6,374220.0
0,46400,10.74507628970625,2,4,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,3,668508.0
8,32800,10.39821428171237,1,5,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,6,479700.0
0,14000,9.546884034617925,2,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,4,205275.0
6,42000,10.645448706505872,0,0,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,7,581385.0
0,32800,10.39821428171237,1,5,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,3,1,6,478142.0
5,18400,9.820160289946374,1,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,3,1,4,269790.0
1,39600,10.586609649448985,0,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,5,572022.0
9,25600,10.150386692204734,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,6,329600.0
5,37200,10.524090921620362,0,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,1,7,556140.0
6,6000,8.699681400989514,0,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,0,1,6,92820.0
2,11600,9.358846580275406,2,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,8,170520.0
7,37200,10.524090921620362,0,2,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,2,1,5,540702.0
2,30000,10.308985993422082,0,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,386250.0
7,4800,8.476579508530941,0,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,7,69984.0
4,31200,10.348205424565993,0,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,10,454272.0
8,45600,10.727684925086583,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,8,593028.0
8,41600,10.635879484421974,2,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,6,546000.0
7,29600,10.295563423525277,2,4,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,1,5,432900.0
3,48400,10.78727575364831,1,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,7,635250.0
2,46800,10.753659849198824,0,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,7,726570.0
9,40400,10.606609816118151,2,3,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1,6,600950.0
4,30000,10.308985993422082,0,5,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,0,1,7,416250.0
1,28000,10.239995502805316,1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,7,360570.0
6,41600,10.635879484421974,2,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,0,1,9,529984.0
2,39200,10.576457535657255,2,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,1,1,3,554778.0
6,29600,10.295563423525277,2,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,1,1,5,418100.0
0,49200,10.803669227477098,0,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,7,797040.0
1,8800,9.082620630373812,1,1,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,3,1,3,134244.0
5,4800,8.476579508530941,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,4,1,8,66096.0
6,43200,10.673618922112436,0,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,0,2,8,594000.0
8,32400,10.385944565501662,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1,10,409050.0
2,30800,10.335302435967074,2,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,1,1,6,412412.0
9,4000,8.294299608857235,1,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,3,54570.0
8,31200,10.348205424565993,0,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,2,2,9,486720.0
1,12800,9.45727857185611,2,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,6,179712.0
2,30000,10.308985993422082,0,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,1,1,10,382500.0
3,14000,9.546884034617925,2,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,4,203490.0
0,32000,10.373522431293592,2,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,0,1,3,436560.0
3,15200,9.62911649414402,2,3,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,1,1,4,233928.0
8,29200,10.281958234245314,1,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,8,400624.0
5,28400,10.254179634797001,2,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,4,4,4,4,1,4,416415.0
5,11200,9.32375833901174,1,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,1,1,8,153664.0
0,12400,9.425532393502772,1,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1,9,158100.0
1,49200,10.803669227477098,0,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,2,2,2,2,3,2,8,754728.0
8,8000,8.987321812850125,2,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,4,117720.0
3,18000,9.798182590890704,0,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,2,10,229500.0
0,38800,10.566201298475118,1,6,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,4,4,4,4,1,8,570360.0
1,43600,10.682835364853922,1,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,2,2,2,2,0,1,6,623916.0
