slot_person_name,slot_service_name,slot_period_label,slot_num_periods,slot_num_periods_abs_log1p,slot_num_periods_is_even,slot_num_periods_mod3,slot_num_periods_mod5,slot_num_periods_mod7,slot_num_periods_mod10,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_pricing_unit1,slot_pricing_unit2,slot_pricing_unit3,slot_count_unit1,slot_count_unit2,slot_count_unit3,slot_price1,slot_price1_abs_log1p,slot_price2,slot_price2_abs_log1p,slot_price3,slot_price3_abs_log1p,slot_currency_symbol,gcd_all,n_multiple_pairs,y
3,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,9,8,7,9,8,13.0,2.6390573296152584,13.0,2.6390573296152584,16.0,2.833213344056216,1,1,4,1496.0
7,4,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,9,9,4,9,9,6.0,1.9459101490553132,5.0,1.791759469228055,15.0,2.772588722239781,2,1,4,552.0
5,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,7,5,8,7,5,6.0,1.9459101490553132,4.0,1.6094379124341003,7.0,2.0794415416798357,2,1,2,116.0
3,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,1,1,7,1,1,8.0,2.1972245773362196,4.0,1.6094379124341003,4.0,1.6094379124341003,1,1,3,480.0
4,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,11,3,1,11,3,1,8.0,2.1972245773362196,13.0,2.6390573296152584,9.0,2.302585092994046,0,1,6,336.0
3,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,7,5,0,7,5,20.0,3.044522437723423,12.0,2.5649493574615367,5.0,1.791759469228055,1,1,3,628.0
2,0,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1,8,2,1,8,8.0,2.1972245773362196,6.0,1.9459101490553132,11.0,2.4849066497880004,1,1,1,170.0
2,3,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2,5,10,2,5,3.0,1.3862943611198906,14.0,2.70805020110221,17.0,2.8903717578961645,1,1,3,444.0
4,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,7,9,1,7,9,4.0,1.6094379124341003,19.0,2.995732273553991,3.0,1.3862943611198906,0,1,3,780.0
1,4,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,11,10,2,11,10,2,6.0,1.9459101490553132,19.0,2.995732273553991,6.0,1.9459101490553132,1,1,3,744.0
0,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,6,2,0,6,2,11.0,2.4849066497880004,10.0,2.3978952727983707,12.0,2.5649493574615367,0,2,4,672.0
4,3,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0,8,1,0,8,10.0,2.3978952727983707,20.0,3.044522437723423,8.0,2.1972245773362196,0,1,5,108.0
3,3,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,8,1,0,8,1,18.0,2.9444389791664403,19.0,2.995732273553991,13.0,2.6390573296152584,2,1,1,2144.0
3,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,7,0,8,7,0,8,18.0,2.9444389791664403,7.0,2.0794415416798357,4.0,1.6094379124341003,0,1,4,556.0
0,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,2,5,3,2,5,4.0,1.6094379124341003,14.0,2.70805020110221,13.0,2.6390573296152584,1,1,4,396.0
7,3,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,11,0,0,11,0,0,8.0,2.1972245773362196,4.0,1.6094379124341003,16.0,2.833213344056216,2,1,1,208.0
7,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,9,10,2,9,10,2,6.0,1.9459101490553132,4.0,1.6094379124341003,17.0,2.8903717578961645,0,1,4,496.0
1,3,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,5,10,2,5,10,7.0,2.0794415416798357,20.0,3.044522437723423,3.0,1.3862943611198906,0,1,2,260.0
6,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,6,1,7,6,1,9.0,2.302585092994046,6.0,1.9459101490553132,20.0,3.044522437723423,1,1,1,688.0
6,0,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,0,6,2,0,6,8.0,2.1972245773362196,6.0,1.9459101490553132,18.0,2.9444389791664403,2,1,4,438.0
5,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0,11,1,0,11,20.0,3.044522437723423,6.0,1.9459101490553132,17.0,2.8903717578961645,0,1,3,1170.0
7,0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,11,5,9,11,5,9,7.0,2.0794415416798357,19.0,2.995732273553991,3.0,1.3862943611198906,1,1,3,238.0
0,0,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,6,5,4,6,5,18.0,2.9444389791664403,17.0,2.8903717578961645,19.0,2.995732273553991,2,1,4,584.0
7,1,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,2,5,9,2,5,11.0,2.4849066497880004,10.0,2.3978952727983707,13.0,2.6390573296152584,1,1,2,847.0
4,0,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,10,5,7,10,5,7,3.0,1.3862943611198906,20.0,3.044522437723423,8.0,2.1972245773362196,0,2,6,372.0
0,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,9,9,8,9,9,8,15.0,2.772588722239781,4.0,1.6094379124341003,8.0,2.1972245773362196,2,1,3,810.0
4,3,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,9,11,3,9,11,3,6.0,1.9459101490553132,19.0,2.995732273553991,4.0,1.6094379124341003,0,1,2,267.0
3,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,9,6,3,9,6,3,15.0,2.772588722239781,5.0,1.791759469228055,3.0,1.3862943611198906,0,1,6,102.0
3,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,11,10,2,11,10,2,10.0,2.3978952727983707,7.0,2.0794415416798357,19.0,2.995732273553991,2,1,3,690.0
7,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,10,1,5,10,6.0,1.9459101490553132,6.0,1.9459101490553132,6.0,1.9459101490553132,0,1,2,360.0
6,3,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1,8,6,1,8,6.0,1.9459101490553132,19.0,2.995732273553991,13.0,2.6390573296152584,0,1,2,736.0
5,2,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,4,1,10,4,1,10.0,2.3978952727983707,17.0,2.8903717578961645,5.0,1.791759469228055,0,1,1,1360.0
3,0,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,7,5,8,7,5,10.0,2.3978952727983707,19.0,2.995732273553991,10.0,2.3978952727983707,1,1,1,1176.0
5,0,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,9,1,2,9,1,2,15.0,2.772588722239781,7.0,2.0794415416798357,15.0,2.772588722239781,2,1,1,1062.0
0,3,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,0,11,1,0,11,18.0,2.9444389791664403,10.0,2.3978952727983707,17.0,2.8903717578961645,1,1,4,900.0
1,1,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,3,10,7,3,10,5.0,1.791759469228055,19.0,2.995732273553991,15.0,2.772588722239781,1,1,3,910.0
7,0,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,9,2,4,9,2,3.0,1.3862943611198906,10.0,2.3978952727983707,7.0,2.0794415416798357,0,1,3,485.0
4,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,8,1,2,8,1,5.0,1.791759469228055,3.0,1.3862943611198906,7.0,2.0794415416798357,1,1,2,136.0
3,3,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,10,1,0,10,1,9.0,2.302585092994046,6.0,1.9459101490553132,10.0,2.3978952727983707,0,1,1,1072.0
4,2,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,4,5,0,4,5,13.0,2.6390573296152584,7.0,2.0794415416798357,13.0,2.6390573296152584,0,1,1,1022.0
7,1,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,9,9,9,9,9,3.0,1.3862943611198906,7.0,2.0794415416798357,3.0,1.3862943611198906,1,1,3,78.0
7,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,8,8,4,8,8,13.0,2.6390573296152584,6.0,1.9459101490553132,3.0,1.3862943611198906,1,1,4,243.0
5,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,10,1,1,10,7.0,2.0794415416798357,6.0,1.9459101490553132,19.0,2.995732273553991,1,2,6,184.0
1,0,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,7,1,5,7,1,7.0,2.0794415416798357,3.0,1.3862943611198906,15.0,2.772588722239781,0,1,5,324.0
6,2,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,11,11,9,11,11,9,17.0,2.8903717578961645,12.0,2.5649493574615367,6.0,1.9459101490553132,2,1,1,1304.0
4,4,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,6,2,5,6,2,5,14.0,2.70805020110221,9.0,2.302585092994046,11.0,2.4849066497880004,0,1,1,1008.0
5,0,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,0,11,7,0,11,14.0,2.70805020110221,5.0,1.791759469228055,9.0,2.302585092994046,0,1,3,882.0
1,3,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,3,3,0,3,3,17.0,2.8903717578961645,11.0,2.4849066497880004,12.0,2.5649493574615367,2,1,5,414.0
1,3,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8,8,4,8,8,4,19.0,2.995732273553991,3.0,1.3862943611198906,20.0,3.044522437723423,2,1,5,488.0
5,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,3,1,5,3,1,5.0,1.791759469228055,14.0,2.70805020110221,9.0,2.302585092994046,2,1,6,294.0
6,0,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,0,7,4,0,7,6.0,1.9459101490553132,19.0,2.995732273553991,19.0,2.995732273553991,2,1,3,1050.0
6,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,5,11,5,5,11,19.0,2.995732273553991,6.0,1.9459101490553132,13.0,2.6390573296152584,0,1,3,896.0
0,2,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2,11,8,2,11,11.0,2.4849066497880004,15.0,2.772588722239781,6.0,1.9459101490553132,1,1,2,284.0
1,0,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1,2,4,1,2,3.0,1.3862943611198906,20.0,3.044522437723423,5.0,1.791759469228055,1,2,4,432.0
5,2,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,1,9,7,1,9,15.0,2.772588722239781,9.0,2.302585092994046,16.0,2.833213344056216,0,1,3,393.0
7,2,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,7,5,10,7,5,14.0,2.70805020110221,9.0,2.302585092994046,7.0,2.0794415416798357,2,2,6,156.0
2,3,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,5,10,7,5,10,14.0,2.70805020110221,18.0,2.9444389791664403,20.0,3.044522437723423,0,1,4,1184.0
0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,0,2,7,0,2,20.0,3.044522437723423,11.0,2.4849066497880004,15.0,2.772588722239781,2,1,3,1032.0
5,0,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,0,6,3,0,6,9.0,2.302585092994046,4.0,1.6094379124341003,7.0,2.0794415416798357,2,1,4,183.0
3,0,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,11,10,6,11,10,6,14.0,2.70805020110221,5.0,1.791759469228055,8.0,2.1972245773362196,0,1,5,252.0
1,0,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,9,3,5,9,3,9.0,2.302585092994046,4.0,1.6094379124341003,12.0,2.5649493574615367,1,1,3,552.0
3,3,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,0,5,0,0,5,9.0,2.302585092994046,10.0,2.3978952727983707,6.0,1.9459101490553132,0,1,3,880.0
1,1,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,10,5,8,10,5,13.0,2.6390573296152584,9.0,2.302585092994046,16.0,2.833213344056216,2,1,1,1267.0
5,2,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8,8,5,8,8,5,19.0,2.995732273553991,13.0,2.6390573296152584,10.0,2.3978952727983707,0,1,5,656.0
3,1,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,8,7,9,8,7,15.0,2.772588722239781,16.0,2.833213344056216,19.0,2.995732273553991,0,1,4,1344.0
3,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,2,4,5,2,4,12.0,2.5649493574615367,17.0,2.8903717578961645,20.0,3.044522437723423,2,1,3,788.0
4,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,0,9,0,0,9,16.0,2.833213344056216,16.0,2.833213344056216,13.0,2.6390573296152584,1,1,1,1016.0
5,4,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,8,6,0,8,6,17.0,2.8903717578961645,16.0,2.833213344056216,9.0,2.302585092994046,2,1,5,207.0
0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,11,8,6,11,8,6,12.0,2.5649493574615367,7.0,2.0794415416798357,5.0,1.791759469228055,1,1,3,756.0
4,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,5,0,8,5,0,12.0,2.5649493574615367,10.0,2.3978952727983707,18.0,2.9444389791664403,2,2,4,592.0
3,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,10,9,4,10,9,10.0,2.3978952727983707,5.0,1.791759469228055,10.0,2.3978952727983707,1,2,6,480.0
1,4,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,8,7,2,8,7,2,14.0,2.70805020110221,17.0,2.8903717578961645,6.0,1.9459101490553132,2,1,5,268.0
2,1,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,0,11,7,0,11,7.0,2.0794415416798357,20.0,3.044522437723423,13.0,2.6390573296152584,0,1,1,748.0
6,3,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,10,5,9,10,5,3.0,1.3862943611198906,5.0,1.791759469228055,15.0,2.772588722239781,2,1,4,380.0
4,1,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,6,7,4,6,7,5.0,1.791759469228055,6.0,1.9459101490553132,9.0,2.302585092994046,1,1,5,492.0
0,4,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,10,11,7,10,11,7,17.0,2.8903717578961645,15.0,2.772588722239781,11.0,2.4849066497880004,1,1,1,1365.0
4,3,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,11,0,3,11,0,3,12.0,2.5649493574615367,8.0,2.1972245773362196,18.0,2.9444389791664403,0,1,3,812.0
1,1,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,4,5,0,4,5,11.0,2.4849066497880004,8.0,2.1972245773362196,13.0,2.6390573296152584,0,1,4,600.0
5,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,5,8,5,5,8,5.0,1.791759469228055,11.0,2.4849066497880004,14.0,2.70805020110221,1,1,3,212.0
7,3,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,9,1,10,9,1,14.0,2.70805020110221,7.0,2.0794415416798357,16.0,2.833213344056216,0,2,6,780.0
1,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,3,3,5,3,3,13.0,2.6390573296152584,12.0,2.5649493574615367,17.0,2.8903717578961645,2,1,1,984.0
1,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,11,8,5,11,8,10.0,2.3978952727983707,13.0,2.6390573296152584,6.0,1.9459101490553132,2,1,1,436.0
2,1,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,10,3,6,10,3,6,9.0,2.302585092994046,18.0,2.9444389791664403,17.0,2.8903717578961645,0,1,3,1260.0
6,4,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,8,0,0,8,0,11.0,2.4849066497880004,16.0,2.833213344056216,13.0,2.6390573296152584,2,1,5,594.0
4,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,9,9,3,9,9,19.0,2.995732273553991,3.0,1.3862943611198906,4.0,1.6094379124341003,1,1,1,512.0
7,4,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,7,9,5,7,9,5,20.0,3.044522437723423,12.0,2.5649493574615367,10.0,2.3978952727983707,2,1,6,336.0
3,2,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,0,2,0,0,2,10.0,2.3978952727983707,6.0,1.9459101490553132,9.0,2.302585092994046,0,1,4,623.0
5,0,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,3,3,4,3,3,3.0,1.3862943611198906,5.0,1.791759469228055,9.0,2.302585092994046,2,1,2,280.0
2,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,11,5,4,11,5,4,7.0,2.0794415416798357,6.0,1.9459101490553132,18.0,2.9444389791664403,0,1,6,464.0
5,3,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,0,2,5,0,2,16.0,2.833213344056216,20.0,3.044522437723423,10.0,2.3978952727983707,2,1,3,876.0
