slot_person,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_brand1,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_brand2,slot_last_week_qty,slot_last_week_qty_abs_log1p,slot_last_week_qty_is_even,slot_last_week_qty_mod3,slot_last_week_qty_mod5,slot_last_week_qty_mod7,slot_last_week_qty_mod10,slot_unit,slot_category,gcd_all,n_multiple_pairs,y
3,18,2.9444389791664403,1,0,3,4,8,3,11,2.4849066497880004,0,2,1,4,1,26,11,2.4849066497880004,0,2,1,4,1,6,2,1,1,18.0
3,20,3.044522437723423,1,2,0,6,0,34,7,2.0794415416798357,0,1,2,0,7,20,25,3.258096538021482,0,1,0,4,5,4,5,1,0,2.0
5,6,1.9459101490553132,1,0,1,6,6,27,12,2.5649493574615367,1,0,2,5,2,31,8,2.1972245773362196,1,2,3,1,8,0,6,2,1,10.0
0,4,1.6094379124341003,1,1,4,4,4,26,2,1.0986122886681098,1,2,2,2,2,22,4,1.6094379124341003,1,1,4,4,4,2,6,2,3,2.0
7,16,2.833213344056216,1,1,1,2,6,34,17,2.8903717578961645,0,2,2,3,7,20,21,3.091042453358316,0,0,1,0,1,4,5,1,0,12.0
2,10,2.3978952727983707,1,1,0,3,0,9,14,2.70805020110221,1,2,4,0,4,5,3,1.3862943611198906,0,0,3,3,3,2,3,1,0,21.0
2,14,2.70805020110221,1,2,4,0,4,0,10,2.3978952727983707,1,1,0,3,0,28,22,3.1354942159291497,1,1,2,1,2,2,0,2,0,2.0
9,2,1.0986122886681098,1,2,2,2,2,18,6,1.9459101490553132,1,0,1,6,6,11,1,0.6931471805599453,0,1,1,1,1,2,6,1,3,7.0
8,16,2.833213344056216,1,1,1,2,6,14,8,2.1972245773362196,1,2,3,1,8,30,13,2.6390573296152584,0,1,3,6,3,3,3,1,1,11.0
9,2,1.0986122886681098,1,2,2,2,2,20,19,2.995732273553991,0,1,4,5,9,26,9,2.302585092994046,0,0,4,2,9,6,2,1,0,12.0
3,11,2.4849066497880004,0,2,1,4,1,18,20,3.044522437723423,1,2,0,6,0,11,23,3.1780538303479458,0,2,3,2,3,0,6,1,0,8.0
2,16,2.833213344056216,1,1,1,2,6,2,17,2.8903717578961645,0,2,2,3,7,25,11,2.4849066497880004,0,2,1,4,1,0,1,1,0,22.0
3,4,1.6094379124341003,1,1,4,4,4,18,4,1.6094379124341003,1,1,4,4,4,11,3,1.3862943611198906,0,0,3,3,3,2,6,1,1,5.0
1,16,2.833213344056216,1,1,1,2,6,29,15,2.772588722239781,0,0,0,1,5,12,10,2.3978952727983707,1,1,0,3,0,3,5,1,0,21.0
4,5,1.791759469228055,0,2,0,5,5,28,11,2.4849066497880004,0,2,1,4,1,25,8,2.1972245773362196,1,2,3,1,8,2,1,1,0,8.0
1,13,2.6390573296152584,0,1,3,6,3,29,19,2.995732273553991,0,1,4,5,9,12,18,2.9444389791664403,1,0,3,4,8,0,5,1,0,14.0
3,4,1.6094379124341003,1,1,4,4,4,5,17,2.8903717578961645,0,2,2,3,7,5,6,1.9459101490553132,1,0,1,6,6,0,3,1,0,15.0
7,17,2.8903717578961645,0,2,2,3,7,27,16,2.833213344056216,1,1,1,2,6,22,24,3.2188758248682006,1,0,4,3,4,0,6,1,0,9.0
7,4,1.6094379124341003,1,1,4,4,4,6,10,2.3978952727983707,1,1,0,3,0,7,7,2.0794415416798357,0,1,2,0,7,3,4,1,0,7.0
2,7,2.0794415416798357,0,1,2,0,7,14,12,2.5649493574615367,1,0,2,5,2,34,12,2.5649493574615367,1,0,2,5,2,2,3,1,1,7.0
1,11,2.4849066497880004,0,2,1,4,1,15,10,2.3978952727983707,1,1,0,3,0,29,13,2.6390573296152584,0,1,3,6,3,3,6,1,0,8.0
1,18,2.9444389791664403,1,0,3,4,8,27,3,1.3862943611198906,0,0,3,3,3,29,8,2.1972245773362196,1,2,3,1,8,3,6,1,1,13.0
4,19,2.995732273553991,0,1,4,5,9,15,13,2.6390573296152584,0,1,3,6,3,22,16,2.833213344056216,1,1,1,2,6,2,6,1,0,16.0
7,18,2.9444389791664403,1,0,3,4,8,6,2,1.0986122886681098,1,2,2,2,2,10,8,2.1972245773362196,1,2,3,1,8,4,4,2,2,12.0
5,13,2.6390573296152584,0,1,3,6,3,23,3,1.3862943611198906,0,0,3,3,3,3,12,2.5649493574615367,1,0,2,5,2,5,2,1,1,4.0
4,13,2.6390573296152584,0,1,3,6,3,4,19,2.995732273553991,0,1,4,5,9,6,28,3.367295829986474,1,1,3,0,8,5,2,1,0,4.0
4,6,1.9459101490553132,1,0,1,6,6,8,12,2.5649493574615367,1,0,2,5,2,14,13,2.6390573296152584,0,1,3,6,3,0,3,1,1,5.0
5,13,2.6390573296152584,0,1,3,6,3,33,13,2.6390573296152584,0,1,3,6,3,16,18,2.9444389791664403,1,0,3,4,8,5,4,1,1,8.0
3,20,3.044522437723423,1,2,0,6,0,18,6,1.9459101490553132,1,0,1,6,6,11,24,3.2188758248682006,1,0,4,3,4,2,6,2,1,2.0
6,14,2.70805020110221,1,2,4,0,4,18,16,2.833213344056216,1,1,1,2,6,11,4,1.6094379124341003,1,1,4,4,4,2,6,2,1,26.0
8,17,2.8903717578961645,0,2,2,3,7,9,13,2.6390573296152584,0,1,3,6,3,34,4,1.6094379124341003,1,1,4,4,4,3,3,1,0,26.0
5,15,2.772588722239781,0,0,0,1,5,1,3,1.3862943611198906,0,0,3,3,3,19,16,2.833213344056216,1,1,1,2,6,0,1,1,1,2.0
8,18,2.9444389791664403,1,0,3,4,8,31,3,1.3862943611198906,0,0,3,3,3,26,2,1.0986122886681098,1,2,2,2,2,3,2,1,2,19.0
2,14,2.70805020110221,1,2,4,0,4,6,19,2.995732273553991,0,1,4,5,9,16,24,3.2188758248682006,1,0,4,3,4,3,4,1,0,9.0
6,20,3.044522437723423,1,2,0,6,0,23,12,2.5649493574615367,1,0,2,5,2,4,26,3.295836866004329,1,2,1,5,6,3,2,2,0,6.0
0,8,2.1972245773362196,1,2,3,1,8,4,14,2.70805020110221,1,2,4,0,4,17,2,1.0986122886681098,1,2,2,2,2,3,2,2,2,20.0
1,9,2.302585092994046,0,0,4,2,9,27,11,2.4849066497880004,0,2,1,4,1,31,5,1.791759469228055,0,2,0,5,5,3,6,1,0,15.0
9,10,2.3978952727983707,1,1,0,3,0,23,5,1.791759469228055,0,2,0,5,5,6,3,1.3862943611198906,0,0,3,3,3,5,2,1,1,12.0
7,10,2.3978952727983707,1,1,0,3,0,29,17,2.8903717578961645,0,2,2,3,7,12,21,3.091042453358316,0,0,1,0,1,0,5,1,0,6.0
4,12,2.5649493574615367,1,0,2,5,2,15,18,2.9444389791664403,1,0,3,4,8,31,4,1.6094379124341003,1,1,4,4,4,2,6,2,1,26.0
4,16,2.833213344056216,1,1,1,2,6,34,10,2.3978952727983707,1,1,0,3,0,8,6,1.9459101490553132,1,0,1,6,6,0,5,2,0,20.0
6,4,1.6094379124341003,1,1,4,4,4,22,19,2.995732273553991,0,1,4,5,9,0,15,2.772588722239781,0,0,0,1,5,2,0,1,0,8.0
0,2,1.0986122886681098,1,2,2,2,2,13,4,1.6094379124341003,1,1,4,4,4,18,4,1.6094379124341003,1,1,4,4,4,3,6,2,3,2.0
4,6,1.9459101490553132,1,0,1,6,6,33,13,2.6390573296152584,0,1,3,6,3,32,15,2.772588722239781,0,0,0,1,5,5,4,1,0,4.0
6,14,2.70805020110221,1,2,4,0,4,16,6,1.9459101490553132,1,0,1,6,6,32,13,2.6390573296152584,0,1,3,6,3,5,4,1,0,7.0
3,16,2.833213344056216,1,1,1,2,6,4,15,2.772588722239781,0,0,0,1,5,26,8,2.1972245773362196,1,2,3,1,8,3,2,1,1,23.0
4,16,2.833213344056216,1,1,1,2,6,10,18,2.9444389791664403,1,0,3,4,8,23,33,3.5263605246161616,0,0,3,5,3,3,0,1,0,1.0
6,6,1.9459101490553132,1,0,1,6,6,8,3,1.3862943611198906,0,0,3,3,3,5,2,1.0986122886681098,1,2,2,2,2,3,3,1,2,7.0
4,5,1.791759469228055,0,2,0,5,5,29,9,2.302585092994046,0,0,4,2,9,12,2,1.0986122886681098,1,2,2,2,2,4,5,1,0,12.0
1,15,2.772588722239781,0,0,0,1,5,2,20,3.044522437723423,1,2,0,6,0,19,29,3.4011973816621555,0,2,4,1,9,1,1,1,0,6.0
6,6,1.9459101490553132,1,0,1,6,6,27,20,3.044522437723423,1,2,0,6,0,31,8,2.1972245773362196,1,2,3,1,8,2,6,2,0,18.0
1,18,2.9444389791664403,1,0,3,4,8,3,13,2.6390573296152584,0,1,3,6,3,6,14,2.70805020110221,1,2,4,0,4,6,2,1,0,17.0
7,13,2.6390573296152584,0,1,3,6,3,34,5,1.791759469228055,0,2,0,5,5,21,6,1.9459101490553132,1,0,1,6,6,0,5,1,0,12.0
5,20,3.044522437723423,1,2,0,6,0,12,19,2.995732273553991,0,1,4,5,9,21,33,3.5263605246161616,0,0,3,5,3,0,5,1,0,6.0
2,17,2.8903717578961645,0,2,2,3,7,0,3,1.3862943611198906,0,0,3,3,3,13,10,2.3978952727983707,1,1,0,3,0,2,0,1,0,10.0
3,19,2.995732273553991,0,1,4,5,9,17,16,2.833213344056216,1,1,1,2,6,30,1,0.6931471805599453,0,1,1,1,1,0,3,1,2,34.0
4,7,2.0794415416798357,0,1,2,0,7,8,5,1.791759469228055,0,2,0,5,5,9,2,1.0986122886681098,1,2,2,2,2,2,3,1,0,10.0
1,5,1.791759469228055,0,2,0,5,5,20,16,2.833213344056216,1,1,1,2,6,26,6,1.9459101490553132,1,0,1,6,6,6,2,1,0,15.0
6,3,1.3862943611198906,0,0,3,3,3,27,6,1.9459101490553132,1,0,1,6,6,31,7,2.0794415416798357,0,1,2,0,7,3,6,1,1,2.0
4,2,1.0986122886681098,1,2,2,2,2,34,5,1.791759469228055,0,2,0,5,5,20,2,1.0986122886681098,1,2,2,2,2,0,5,1,1,5.0
5,16,2.833213344056216,1,1,1,2,6,26,19,2.995732273553991,0,1,4,5,9,11,16,2.833213344056216,1,1,1,2,6,3,6,1,1,19.0
5,13,2.6390573296152584,0,1,3,6,3,21,6,1.9459101490553132,1,0,1,6,6,12,5,1.791759469228055,0,2,0,5,5,4,5,1,0,14.0
2,5,1.791759469228055,0,2,0,5,5,18,13,2.6390573296152584,0,1,3,6,3,18,3,1.3862943611198906,0,0,3,3,3,3,6,1,0,15.0
5,18,2.9444389791664403,1,0,3,4,8,19,17,2.8903717578961645,0,2,2,3,7,2,24,3.2188758248682006,1,0,4,3,4,1,1,1,0,11.0
3,10,2.3978952727983707,1,1,0,3,0,32,12,2.5649493574615367,1,0,2,5,2,7,19,2.995732273553991,0,1,4,5,9,4,4,1,0,3.0
5,18,2.9444389791664403,1,0,3,4,8,2,12,2.5649493574615367,1,0,2,5,2,2,17,2.8903717578961645,0,2,2,3,7,2,1,1,0,13.0
7,2,1.0986122886681098,1,2,2,2,2,4,17,2.8903717578961645,0,2,2,3,7,4,13,2.6390573296152584,0,1,3,6,3,6,2,1,0,6.0
0,6,1.9459101490553132,1,0,1,6,6,21,10,2.3978952727983707,1,1,0,3,0,21,7,2.0794415416798357,0,1,2,0,7,3,5,1,0,9.0
5,6,1.9459101490553132,1,0,1,6,6,21,4,1.6094379124341003,1,1,4,4,4,21,9,2.302585092994046,0,0,4,2,9,3,5,1,0,1.0
4,9,2.302585092994046,0,0,4,2,9,0,19,2.995732273553991,0,1,4,5,9,15,6,1.9459101490553132,1,0,1,6,6,2,0,1,0,22.0
3,15,2.772588722239781,0,0,0,1,5,5,3,1.3862943611198906,0,0,3,3,3,9,1,0.6931471805599453,0,1,1,1,1,2,3,1,3,17.0
7,19,2.995732273553991,0,1,4,5,9,5,17,2.8903717578961645,0,2,2,3,7,5,20,3.044522437723423,1,2,0,6,0,3,3,1,0,16.0
7,18,2.9444389791664403,1,0,3,4,8,31,17,2.8903717578961645,0,2,2,3,7,3,18,2.9444389791664403,1,0,3,4,8,3,2,1,1,17.0
8,9,2.302585092994046,0,0,4,2,9,26,8,2.1972245773362196,1,2,3,1,8,11,10,2.3978952727983707,1,1,0,3,0,2,6,1,0,7.0
9,2,1.0986122886681098,1,2,2,2,2,3,19,2.995732273553991,0,1,4,5,9,6,9,2.302585092994046,0,0,4,2,9,5,2,1,0,12.0
9,15,2.772588722239781,0,0,0,1,5,4,4,1.6094379124341003,1,1,4,4,4,26,5,1.791759469228055,0,2,0,5,5,6,2,1,1,14.0
3,16,2.833213344056216,1,1,1,2,6,31,6,1.9459101490553132,1,0,1,6,6,3,15,2.772588722239781,0,0,0,1,5,5,2,1,0,7.0
0,4,1.6094379124341003,1,1,4,4,4,27,4,1.6094379124341003,1,1,4,4,4,31,5,1.791759469228055,0,2,0,5,5,0,6,1,1,3.0
3,12,2.5649493574615367,1,0,2,5,2,30,4,1.6094379124341003,1,1,4,4,4,13,15,2.772588722239781,0,0,0,1,5,4,0,1,1,1.0
5,7,2.0794415416798357,0,1,2,0,7,21,15,2.772588722239781,0,0,0,1,5,8,13,2.6390573296152584,0,1,3,6,3,0,5,1,0,9.0
8,18,2.9444389791664403,1,0,3,4,8,0,13,2.6390573296152584,0,1,3,6,3,28,19,2.995732273553991,0,1,4,5,9,4,0,1,0,12.0
8,11,2.4849066497880004,0,2,1,4,1,10,12,2.5649493574615367,1,0,2,5,2,15,16,2.833213344056216,1,1,1,2,6,4,0,1,0,7.0
3,13,2.6390573296152584,0,1,3,6,3,3,10,2.3978952727983707,1,1,0,3,0,17,6,1.9459101490553132,1,0,1,6,6,6,2,1,0,17.0
6,16,2.833213344056216,1,1,1,2,6,12,13,2.6390573296152584,0,1,3,6,3,33,10,2.3978952727983707,1,1,0,3,0,4,5,1,0,19.0
1,3,1.3862943611198906,0,0,3,3,3,17,4,1.6094379124341003,1,1,4,4,4,34,1,0.6931471805599453,0,1,1,1,1,3,3,1,2,6.0
7,5,1.791759469228055,0,2,0,5,5,14,7,2.0794415416798357,0,1,2,0,7,34,4,1.6094379124341003,1,1,4,4,4,3,3,1,0,8.0
6,15,2.772588722239781,0,0,0,1,5,5,9,2.302585092994046,0,0,4,2,9,34,3,1.3862943611198906,0,0,3,3,3,0,3,3,2,21.0
1,13,2.6390573296152584,0,1,3,6,3,25,2,1.0986122886681098,1,2,2,2,2,1,3,1.3862943611198906,0,0,3,3,3,0,1,1,0,12.0
8,7,2.0794415416798357,0,1,2,0,7,4,15,2.772588722239781,0,0,0,1,5,6,11,2.4849066497880004,0,2,1,4,1,3,2,1,0,11.0
1,5,1.791759469228055,0,2,0,5,5,25,7,2.0794415416798357,0,1,2,0,7,25,7,2.0794415416798357,0,1,2,0,7,0,1,1,1,5.0
9,10,2.3978952727983707,1,1,0,3,0,4,8,2.1972245773362196,1,2,3,1,8,17,14,2.70805020110221,1,2,4,0,4,6,2,2,0,4.0
7,18,2.9444389791664403,1,0,3,4,8,15,9,2.302585092994046,0,0,4,2,9,11,6,1.9459101490553132,1,0,1,6,6,3,6,3,2,21.0
4,5,1.791759469228055,0,2,0,5,5,25,20,3.044522437723423,1,2,0,6,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,1,1,3.0
6,2,1.0986122886681098,1,2,2,2,2,7,8,2.1972245773362196,1,2,3,1,8,12,8,2.1972245773362196,1,2,3,1,8,0,5,2,3,2.0
1,12,2.5649493574615367,1,0,2,5,2,1,12,2.5649493574615367,1,0,2,5,2,1,22,3.1354942159291497,1,1,2,1,2,1,1,2,1,2.0
7,19,2.995732273553991,0,1,4,5,9,8,17,2.8903717578961645,0,2,2,3,7,14,14,2.70805020110221,1,2,4,0,4,0,3,1,0,22.0
8,20,3.044522437723423,1,2,0,6,0,4,18,2.9444389791664403,1,0,3,4,8,4,22,3.1354942159291497,1,1,2,1,2,5,2,2,0,16.0
2,17,2.8903717578961645,0,2,2,3,7,31,14,2.70805020110221,1,2,4,0,4,26,24,3.2188758248682006,1,0,4,3,4,6,2,1,0,7.0
9,17,2.8903717578961645,0,2,2,3,7,31,15,2.772588722239781,0,0,0,1,5,26,9,2.302585092994046,0,0,4,2,9,6,2,1,0,23.0
4,3,1.3862943611198906,0,0,3,3,3,18,15,2.772588722239781,0,0,0,1,5,11,15,2.772588722239781,0,0,0,1,5,2,6,3,3,3.0
6,20,3.044522437723423,1,2,0,6,0,32,12,2.5649493574615367,1,0,2,5,2,16,11,2.4849066497880004,0,2,1,4,1,3,4,1,0,21.0
2,14,2.70805020110221,1,2,4,0,4,10,3,1.3862943611198906,0,0,3,3,3,23,11,2.4849066497880004,0,2,1,4,1,2,0,1,0,6.0
9,16,2.833213344056216,1,1,1,2,6,15,14,2.70805020110221,1,2,4,0,4,29,5,1.791759469228055,0,2,0,5,5,0,6,1,0,25.0
1,7,2.0794415416798357,0,1,2,0,7,1,18,2.9444389791664403,1,0,3,4,8,24,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,24.0
1,4,1.6094379124341003,1,1,4,4,4,10,14,2.70805020110221,1,2,4,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,0,2,0,8.0
4,4,1.6094379124341003,1,1,4,4,4,24,16,2.833213344056216,1,1,1,2,6,28,1,0.6931471805599453,0,1,1,1,1,2,0,1,3,19.0
8,3,1.3862943611198906,0,0,3,3,3,13,5,1.791759469228055,0,2,0,5,5,29,7,2.0794415416798357,0,1,2,0,7,0,6,1,0,1.0
7,6,1.9459101490553132,1,0,1,6,6,9,4,1.6094379124341003,1,1,4,4,4,14,9,2.302585092994046,0,0,4,2,9,2,3,1,0,1.0
2,9,2.302585092994046,0,0,4,2,9,28,2,1.0986122886681098,1,2,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,0,1,1,1,9.0
2,18,2.9444389791664403,1,0,3,4,8,15,20,3.044522437723423,1,2,0,6,0,22,2,1.0986122886681098,1,2,2,2,2,2,6,2,2,36.0
7,17,2.8903717578961645,0,2,2,3,7,4,9,2.302585092994046,0,0,4,2,9,4,12,2.5649493574615367,1,0,2,5,2,6,2,1,0,14.0
6,12,2.5649493574615367,1,0,2,5,2,31,3,1.3862943611198906,0,0,3,3,3,6,1,0.6931471805599453,0,1,1,1,1,3,2,1,3,14.0
7,16,2.833213344056216,1,1,1,2,6,18,9,2.302585092994046,0,0,4,2,9,31,19,2.995732273553991,0,1,4,5,9,2,6,1,0,6.0
8,20,3.044522437723423,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,24,29,3.4011973816621555,0,2,4,1,9,2,1,1,1,1.0
5,15,2.772588722239781,0,0,0,1,5,1,9,2.302585092994046,0,0,4,2,9,1,11,2.4849066497880004,0,2,1,4,1,2,1,1,0,13.0
8,2,1.0986122886681098,1,2,2,2,2,18,8,2.1972245773362196,1,2,3,1,8,31,2,1.0986122886681098,1,2,2,2,2,0,6,2,3,8.0
5,5,1.791759469228055,0,2,0,5,5,6,6,1.9459101490553132,1,0,1,6,6,16,7,2.0794415416798357,0,1,2,0,7,5,4,1,0,4.0
7,8,2.1972245773362196,1,2,3,1,8,18,15,2.772588722239781,0,0,0,1,5,31,8,2.1972245773362196,1,2,3,1,8,3,6,1,1,15.0
0,5,1.791759469228055,0,2,0,5,5,33,18,2.9444389791664403,1,0,3,4,8,7,15,2.772588722239781,0,0,0,1,5,3,4,1,1,8.0
6,3,1.3862943611198906,0,0,3,3,3,2,17,2.8903717578961645,0,2,2,3,7,19,10,2.3978952727983707,1,1,0,3,0,0,1,1,0,10.0
9,4,1.6094379124341003,1,1,4,4,4,16,13,2.6390573296152584,0,1,3,6,3,27,13,2.6390573296152584,0,1,3,6,3,3,4,1,1,4.0
8,15,2.772588722239781,0,0,0,1,5,22,16,2.833213344056216,1,1,1,2,6,13,5,1.791759469228055,0,2,0,5,5,4,0,1,1,26.0
9,8,2.1972245773362196,1,2,3,1,8,5,11,2.4849066497880004,0,2,1,4,1,9,5,1.791759469228055,0,2,0,5,5,2,3,1,0,14.0
4,2,1.0986122886681098,1,2,2,2,2,24,19,2.995732273553991,0,1,4,5,9,28,16,2.833213344056216,1,1,1,2,6,0,0,1,1,5.0
6,5,1.791759469228055,0,2,0,5,5,29,12,2.5649493574615367,1,0,2,5,2,20,11,2.4849066497880004,0,2,1,4,1,0,5,1,0,6.0
6,16,2.833213344056216,1,1,1,2,6,4,9,2.302585092994046,0,0,4,2,9,26,3,1.3862943611198906,0,0,3,3,3,6,2,1,1,22.0
2,6,1.9459101490553132,1,0,1,6,6,6,12,2.5649493574615367,1,0,2,5,2,16,9,2.302585092994046,0,0,4,2,9,3,4,3,1,9.0
3,11,2.4849066497880004,0,2,1,4,1,33,2,1.0986122886681098,1,2,2,2,2,16,8,2.1972245773362196,1,2,3,1,8,5,4,1,1,5.0
6,17,2.8903717578961645,0,2,2,3,7,29,4,1.6094379124341003,1,1,4,4,4,21,10,2.3978952727983707,1,1,0,3,0,3,5,1,0,11.0
7,8,2.1972245773362196,1,2,3,1,8,19,17,2.8903717578961645,0,2,2,3,7,25,4,1.6094379124341003,1,1,4,4,4,0,1,1,1,21.0
9,3,1.3862943611198906,0,0,3,3,3,1,14,2.70805020110221,1,2,4,0,4,19,9,2.302585092994046,0,0,4,2,9,0,1,1,1,8.0
9,15,2.772588722239781,0,0,0,1,5,11,10,2.3978952727983707,1,1,0,3,0,7,15,2.772588722239781,0,0,0,1,5,3,4,5,1,10.0
7,13,2.6390573296152584,0,1,3,6,3,18,15,2.772588722239781,0,0,0,1,5,31,19,2.995732273553991,0,1,4,5,9,3,6,1,0,9.0
2,15,2.772588722239781,0,0,0,1,5,22,7,2.0794415416798357,0,1,2,0,7,13,15,2.772588722239781,0,0,0,1,5,4,0,1,1,7.0
3,17,2.8903717578961645,0,2,2,3,7,3,13,2.6390573296152584,0,1,3,6,3,3,20,3.044522437723423,1,2,0,6,0,3,2,1,0,10.0
3,3,1.3862943611198906,0,0,3,3,3,31,2,1.0986122886681098,1,2,2,2,2,26,2,1.0986122886681098,1,2,2,2,2,3,2,1,1,3.0
7,4,1.6094379124341003,1,1,4,4,4,17,8,2.1972245773362196,1,2,3,1,8,30,11,2.4849066497880004,0,2,1,4,1,0,3,1,1,1.0
4,14,2.70805020110221,1,2,4,0,4,24,15,2.772588722239781,0,0,0,1,5,23,7,2.0794415416798357,0,1,2,0,7,3,0,1,1,22.0
5,16,2.833213344056216,1,1,1,2,6,4,2,1.0986122886681098,1,2,2,2,2,6,13,2.6390573296152584,0,1,3,6,3,5,2,1,1,5.0
1,9,2.302585092994046,0,0,4,2,9,10,19,2.995732273553991,0,1,4,5,9,15,21,3.091042453358316,0,0,1,0,1,3,0,1,0,7.0
7,2,1.0986122886681098,1,2,2,2,2,28,15,2.772588722239781,0,0,0,1,5,2,4,1.6094379124341003,1,1,4,4,4,2,1,1,1,13.0
9,17,2.8903717578961645,0,2,2,3,7,4,10,2.3978952727983707,1,1,0,3,0,4,19,2.995732273553991,0,1,4,5,9,6,2,1,0,8.0
4,12,2.5649493574615367,1,0,2,5,2,0,2,1.0986122886681098,1,2,2,2,2,15,11,2.4849066497880004,0,2,1,4,1,0,0,1,1,3.0
7,15,2.772588722239781,0,0,0,1,5,19,3,1.3862943611198906,0,0,3,3,3,2,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,17.0
5,15,2.772588722239781,0,0,0,1,5,30,7,2.0794415416798357,0,1,2,0,7,15,11,2.4849066497880004,0,2,1,4,1,3,0,1,0,11.0
0,14,2.70805020110221,1,2,4,0,4,26,6,1.9459101490553132,1,0,1,6,6,18,2,1.0986122886681098,1,2,2,2,2,2,6,2,2,18.0
0,12,2.5649493574615367,1,0,2,5,2,17,2,1.0986122886681098,1,2,2,2,2,34,12,2.5649493574615367,1,0,2,5,2,0,3,2,3,2.0
1,8,2.1972245773362196,1,2,3,1,8,34,11,2.4849066497880004,0,2,1,4,1,33,8,2.1972245773362196,1,2,3,1,8,0,5,1,1,11.0
9,7,2.0794415416798357,0,1,2,0,7,10,9,2.302585092994046,0,0,4,2,9,13,12,2.5649493574615367,1,0,2,5,2,0,0,1,0,4.0
4,7,2.0794415416798357,0,1,2,0,7,12,12,2.5649493574615367,1,0,2,5,2,8,10,2.3978952727983707,1,1,0,3,0,3,5,1,0,9.0
2,2,1.0986122886681098,1,2,2,2,2,6,3,1.3862943611198906,0,0,3,3,3,7,2,1.0986122886681098,1,2,2,2,2,3,4,1,1,3.0
1,18,2.9444389791664403,1,0,3,4,8,23,13,2.6390573296152584,0,1,3,6,3,6,23,3.1780538303479458,0,2,3,2,3,6,2,1,0,8.0
8,8,2.1972245773362196,1,2,3,1,8,7,15,2.772588722239781,0,0,0,1,5,20,11,2.4849066497880004,0,2,1,4,1,4,5,1,0,12.0
5,9,2.302585092994046,0,0,4,2,9,13,3,1.3862943611198906,0,0,3,3,3,18,7,2.0794415416798357,0,1,2,0,7,0,6,1,1,5.0
2,3,1.3862943611198906,0,0,3,3,3,31,8,2.1972245773362196,1,2,3,1,8,4,10,2.3978952727983707,1,1,0,3,0,5,2,1,0,1.0
4,8,2.1972245773362196,1,2,3,1,8,24,19,2.995732273553991,0,1,4,5,9,15,19,2.995732273553991,0,1,4,5,9,4,0,1,1,8.0
6,4,1.6094379124341003,1,1,4,4,4,16,13,2.6390573296152584,0,1,3,6,3,32,9,2.302585092994046,0,0,4,2,9,5,4,1,0,8.0
8,19,2.995732273553991,0,1,4,5,9,32,9,2.302585092994046,0,0,4,2,9,7,16,2.833213344056216,1,1,1,2,6,5,4,1,0,12.0
6,7,2.0794415416798357,0,1,2,0,7,15,3,1.3862943611198906,0,0,3,3,3,31,9,2.302585092994046,0,0,4,2,9,3,6,1,1,1.0
6,14,2.70805020110221,1,2,4,0,4,33,18,2.9444389791664403,1,0,3,4,8,16,25,3.258096538021482,0,1,0,4,5,4,4,1,0,7.0
6,20,3.044522437723423,1,2,0,6,0,24,3,1.3862943611198906,0,0,3,3,3,0,18,2.9444389791664403,1,0,3,4,8,2,0,1,1,5.0
2,5,1.791759469228055,0,2,0,5,5,26,19,2.995732273553991,0,1,4,5,9,11,11,2.4849066497880004,0,2,1,4,1,3,6,1,0,13.0
0,12,2.5649493574615367,1,0,2,5,2,29,19,2.995732273553991,0,1,4,5,9,20,8,2.1972245773362196,1,2,3,1,8,0,5,1,0,23.0
2,6,1.9459101490553132,1,0,1,6,6,23,11,2.4849066497880004,0,2,1,4,1,17,14,2.70805020110221,1,2,4,0,4,3,2,1,0,3.0
4,5,1.791759469228055,0,2,0,5,5,14,8,2.1972245773362196,1,2,3,1,8,14,12,2.5649493574615367,1,0,2,5,2,3,3,1,0,1.0
2,2,1.0986122886681098,1,2,2,2,2,17,9,2.302585092994046,0,0,4,2,9,9,5,1.791759469228055,0,2,0,5,5,0,3,1,0,6.0
8,19,2.995732273553991,0,1,4,5,9,7,2,1.0986122886681098,1,2,2,2,2,33,15,2.772588722239781,0,0,0,1,5,4,5,1,0,6.0
7,16,2.833213344056216,1,1,1,2,6,1,12,2.5649493574615367,1,0,2,5,2,1,18,2.9444389791664403,1,0,3,4,8,2,1,2,0,10.0
2,3,1.3862943611198906,0,0,3,3,3,32,2,1.0986122886681098,1,2,2,2,2,7,3,1.3862943611198906,0,0,3,3,3,4,4,1,1,2.0
2,4,1.6094379124341003,1,1,4,4,4,29,19,2.995732273553991,0,1,4,5,9,33,22,3.1354942159291497,1,1,2,1,2,4,5,1,0,1.0
8,11,2.4849066497880004,0,2,1,4,1,7,5,1.791759469228055,0,2,0,5,5,33,10,2.3978952727983707,1,1,0,3,0,4,5,1,1,6.0
