slot_name,slot_item,slot_prep_rate,slot_prep_rate_abs_log1p,slot_prep_rate_is_even,slot_prep_rate_mod3,slot_prep_rate_mod5,slot_prep_rate_mod7,slot_prep_rate_mod10,slot_batch_capacity,slot_batch_capacity_abs_log1p,slot_batch_capacity_is_even,slot_batch_capacity_mod3,slot_batch_capacity_mod5,slot_batch_capacity_mod7,slot_batch_capacity_mod10,slot_batch_time,slot_batch_time_abs_log1p,slot_batch_time_is_even,slot_batch_time_mod3,slot_batch_time_mod5,slot_batch_time_mod7,slot_batch_time_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
8,10,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,175,5.170483995038151,0,1,0,0,5,5,3,112.0
3,7,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,72,4.290459441148391,1,0,2,2,2,2,3,90.0
5,12,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,60,4.110873864173311,1,0,0,4,0,1,3,87.0
4,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,1,3,123.0
3,8,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,48,3.8918202981106265,1,0,3,6,8,1,3,87.0
4,2,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,60,4.110873864173311,1,0,0,4,0,1,3,63.0
11,3,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,2,4,24.0
2,3,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,1,0,0,0,2,3,140.0
9,8,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,126,4.844187086458591,1,0,1,0,6,1,3,112.0
2,10,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,64,4.174387269895637,1,1,4,1,4,2,3,148.0
6,8,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,120,4.795790545596741,1,0,0,1,0,1,4,130.0
3,2,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,120,4.795790545596741,1,0,0,1,0,1,2,108.0
9,8,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,1,2,46.0
11,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,1,3,57.0
6,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,50,3.9318256327243257,1,2,0,1,0,2,4,155.0
7,7,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,64,4.174387269895637,1,1,4,1,4,4,3,44.0
8,6,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,128,4.859812404361672,1,2,3,2,8,16,6,132.0
6,10,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,1,3,78.0
0,7,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,144,4.976733742420574,1,0,4,4,4,1,2,213.0
1,12,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,200,5.303304908059076,1,2,0,4,0,2,3,121.0
11,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,96,4.574710978503383,1,0,1,5,6,1,3,120.0
10,12,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,120,4.795790545596741,1,0,0,1,0,3,4,83.0
0,5,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,150,5.017279836814924,1,0,0,3,0,1,2,134.0
0,11,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,54,4.007333185232471,1,0,4,5,4,2,4,105.0
11,7,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,126,4.844187086458591,1,0,1,0,6,2,5,161.0
9,7,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,1,3,75.0
8,12,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,400,5.993961427306569,1,1,0,1,0,5,5,240.0
7,4,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,405,6.0063531596017325,0,0,0,6,5,1,3,135.0
9,4,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,144,4.976733742420574,1,0,4,4,4,2,4,166.0
3,10,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,26,3.295836866004329,1,2,1,5,6,180,5.198497031265826,1,0,0,5,0,2,2,166.0
2,4,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,324,5.783825182329737,1,0,4,2,4,1,2,138.0
4,8,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,100,4.61512051684126,1,1,0,2,0,1,2,37.0
6,9,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,270,5.602118820879701,1,0,0,4,0,3,5,270.0
9,8,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,72,4.290459441148391,1,0,2,2,2,2,3,108.0
4,3,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,324,5.783825182329737,1,0,4,2,4,3,2,147.0
10,10,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,256,5.54907608489522,1,1,1,4,6,2,6,256.0
11,12,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,360,5.8888779583328805,1,0,0,3,0,15,5,126.0
2,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,80,4.394449154672439,1,2,0,3,0,2,3,202.0
0,6,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,0,2,0,32,3.4965075614664802,1,2,2,4,2,2,3,68.0
10,3,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,40,3.713572066704308,1,1,0,5,0,1,3,78.0
4,3,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,24,3.2188758248682006,1,0,4,3,4,135,4.912654885736052,0,0,0,2,5,3,3,75.0
7,3,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,80,4.394449154672439,1,2,0,3,0,1,2,81.0
4,7,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,56,4.04305126783455,1,2,1,0,6,2,3,183.0
7,4,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,3,3,55.0
8,9,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,0,5,3,2,47.0
9,12,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,216,5.37989735354046,1,0,1,6,6,1,2,242.0
5,8,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,324,5.783825182329737,1,0,4,2,4,2,3,198.0
3,11,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,26,3.295836866004329,1,2,1,5,6,100,4.61512051684126,1,1,0,2,0,2,2,132.0
8,5,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,400,5.993961427306569,1,1,0,1,0,1,4,90.0
6,2,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,0,2,0,32,3.4965075614664802,1,2,2,4,2,2,3,62.0
3,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,0,1,0,1,3,58.0
10,7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,1,3,162.0
0,11,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,150,5.017279836814924,1,0,0,3,0,1,2,69.0
6,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,1,3,39.0
2,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,35,3.58351893845611,0,2,0,0,5,1,3,105.0
5,10,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,5,4,176.0
11,4,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,48,3.8918202981106265,1,0,3,6,8,1,3,54.0
10,0,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,126,4.844187086458591,1,0,1,0,6,3,4,153.0
10,10,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,128,4.859812404361672,1,2,3,2,8,1,3,120.0
7,6,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,4,4,21.0
3,10,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,64,4.174387269895637,1,1,4,1,4,2,3,104.0
9,10,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,210,5.351858133476067,1,0,0,0,0,1,2,170.0
7,12,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,8,6,20.0
3,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,36,3.6109179126442243,1,0,1,1,6,1,2,55.0
3,5,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,135,4.912654885736052,0,0,0,2,5,1,3,87.0
1,5,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,126,4.844187086458591,1,0,1,0,6,2,3,63.0
6,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,1,3,26.0
10,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,140,4.948759890378168,1,2,0,0,0,2,4,196.0
2,8,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,160,5.081404364984463,1,1,0,6,0,2,3,144.0
6,8,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,4,3,58.0
5,7,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,0,3,5,1,3,88.0
6,3,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,2,4,108.0
11,2,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,252,5.53338948872752,1,0,2,0,2,1,3,147.0
1,6,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,256,5.54907608489522,1,1,1,4,6,2,4,288.0
0,12,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,135,4.912654885736052,0,0,0,2,5,1,3,69.0
11,9,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,32,3.4965075614664802,1,2,2,4,2,1,3,116.0
8,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,1,3,72.0
6,6,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,96,4.574710978503383,1,0,1,5,6,2,3,80.0
8,5,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,2,37.0
0,3,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,0,1,0,2,3,81.0
10,6,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,0,3,0,1,3,40.0
5,12,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,90,4.51085950651685,1,0,0,6,0,5,5,153.0
10,12,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,2,4,46.0
6,8,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,0,1,5,120,4.795790545596741,1,0,0,1,0,1,3,50.0
10,2,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,96,4.574710978503383,1,0,1,5,6,1,2,142.0
10,3,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,1,0,0,2,0,20,6,126.0
7,6,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,3,4,53.0
11,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,2,3,125.0
9,12,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,48,3.8918202981106265,1,0,3,6,8,1,3,176.0
8,1,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,256,5.54907608489522,1,1,1,4,6,2,4,288.0
3,5,28,3.367295829986474,1,1,3,0,8,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,224,5.41610040220442,1,2,4,0,4,2,2,218.0
1,11,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,192,5.262690188904886,1,0,2,3,2,4,4,108.0
9,8,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,56,4.04305126783455,1,2,1,0,6,2,3,155.0
1,5,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,162,5.093750200806762,1,0,2,1,2,2,3,93.0
5,9,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,1,3,15.0
11,8,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,0,6,0,1,3,18.0
8,11,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,360,5.8888779583328805,1,0,0,3,0,1,4,60.0
2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,150,5.017279836814924,1,0,0,3,0,1,3,170.0
4,10,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,72,4.290459441148391,1,0,2,2,2,1,3,48.0
6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,1,3,135.0
9,0,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,270,5.602118820879701,1,0,0,4,0,1,3,81.0
3,9,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,108,4.6913478822291435,1,0,3,3,8,1,3,69.0
6,4,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,1,3,78.0
5,9,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,144,4.976733742420574,1,0,4,4,4,3,5,156.0
4,0,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,90,4.51085950651685,1,0,0,6,0,1,3,170.0
5,8,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,70,4.2626798770413155,1,1,0,0,0,10,5,217.0
9,1,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,200,5.303304908059076,1,2,0,4,0,2,3,75.0
1,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,360,5.8888779583328805,1,0,0,3,0,1,3,99.0
3,8,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,210,5.351858133476067,1,0,0,0,0,3,5,217.0
4,5,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,400,5.993961427306569,1,1,0,1,0,2,2,122.0
1,7,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,1,0,0,6,0,2,4,122.0
9,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,75,4.330733340286331,0,0,0,5,5,1,3,99.0
2,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,450,6.111467339502679,1,0,0,2,0,2,4,129.0
4,10,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,80,4.394449154672439,1,2,0,3,0,2,3,56.0
3,6,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,23,3.1780538303479458,0,2,3,2,3,288,5.666426688112432,1,0,3,1,8,1,3,243.0
1,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,90,4.51085950651685,1,0,0,6,0,1,3,216.0
4,11,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,200,5.303304908059076,1,2,0,4,0,1,2,186.0
5,2,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,29,3.4011973816621555,0,2,4,1,9,280,5.638354669333745,1,1,0,0,0,1,2,211.0
3,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,48,3.8918202981106265,1,0,3,6,8,1,2,134.0
5,2,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,140,4.948759890378168,1,2,0,0,0,2,5,168.0
0,1,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,72,4.290459441148391,1,0,2,2,2,1,2,237.0
1,10,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,90,4.51085950651685,1,0,0,6,0,1,3,80.0
4,7,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,144,4.976733742420574,1,0,4,4,4,1,3,261.0
11,11,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,270,5.602118820879701,1,0,0,4,0,9,6,60.0
11,12,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,2,4,76.0
10,4,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,300,5.707110264748875,1,0,0,6,0,2,3,114.0
2,5,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,1,2,13.0
11,12,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,54,4.007333185232471,1,0,4,5,4,2,3,75.0
7,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,140,4.948759890378168,1,2,0,0,0,1,3,147.0
1,1,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,162,5.093750200806762,1,0,2,1,2,3,3,138.0
0,6,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,150,5.017279836814924,1,0,0,3,0,1,3,160.0
0,11,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,2,4,22.0
11,12,48,3.8918202981106265,1,0,3,6,8,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,144,4.976733742420574,1,0,4,4,4,1,3,210.0
10,4,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,405,6.0063531596017325,0,0,0,6,5,5,4,306.0
3,8,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,12,6,74.0
3,12,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,300,5.707110264748875,1,0,0,6,0,2,3,138.0
2,4,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,90,4.51085950651685,1,0,0,6,0,1,3,75.0
7,12,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,270,5.602118820879701,1,0,0,4,0,3,4,45.0
8,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,108,4.6913478822291435,1,0,3,3,8,1,3,180.0
7,12,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,400,5.993961427306569,1,1,0,1,0,1,4,65.0
2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,4,4,44.0
7,8,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,1,2,31.0
8,6,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,400,5.993961427306569,1,1,0,1,0,2,2,217.0
9,12,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,150,5.017279836814924,1,0,0,3,0,1,2,67.0
0,11,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,2,3,45.0
