slot_owner_name,slot_animal,slot_daily_eggs,slot_daily_eggs_abs_log1p,slot_daily_eggs_is_even,slot_daily_eggs_mod3,slot_daily_eggs_mod5,slot_daily_eggs_mod7,slot_daily_eggs_mod10,slot_pack_name,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_price_per_pack,slot_price_per_pack_abs_log1p,slot_price_per_pack_is_even,slot_price_per_pack_mod3,slot_price_per_pack_mod5,slot_price_per_pack_mod7,slot_price_per_pack_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
1,3,880,6.78105762593618,1,1,0,5,0,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,2,1,1848.0
4,0,580,6.364750756851911,1,1,0,6,0,0,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2233.0
4,2,310,5.739792912179234,1,1,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,0,1,1,4123.0
4,2,180,5.198497031265826,1,0,0,5,0,2,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,2,1,1,588.0
1,0,570,6.3473892096560105,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,1729.0
2,0,660,6.493753839851686,1,0,0,2,0,0,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,0,1,1,4389.0
4,1,260,5.564520407322694,1,2,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,0,5,1,2730.0
1,3,702,6.555356891810665,1,0,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,2,1,1092.0
3,1,840,6.734591659972948,1,0,0,0,0,0,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,0,1,1,5096.0
5,2,492,6.20050917404269,1,0,2,2,2,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,2,12,3,3444.0
5,1,102,4.634728988229636,1,0,2,4,2,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,3,357.0
2,3,84,4.442651256490317,1,0,4,0,4,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,2,3,98.0
3,0,810,6.698268054115413,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,1,2,1,1512.0
2,0,294,5.68697535633982,1,0,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,0,2,1,3430.0
4,2,420,6.042632833682381,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,196.0
7,2,720,6.580639137284949,1,0,0,6,0,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,5,3,1680.0
6,2,384,5.953243334287785,1,0,4,6,4,0,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,1,1,1,1456.0
1,2,480,6.175867270105761,1,0,0,4,0,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,8,3,1120.0
6,2,720,6.580639137284949,1,0,0,6,0,0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,2,4,2,4032.0
6,3,780,6.660575149839686,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,6,3,1092.0
4,0,354,5.872117789475416,1,0,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,0,2,1,8260.0
0,2,816,6.705639094860003,1,0,1,4,6,2,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,2,8,2,3808.0
3,2,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,2,2,112.0
6,3,612,6.418364935936212,1,0,2,3,2,1,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,2,1,1,4641.0
6,1,450,6.111467339502679,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,420.0
0,2,540,6.293419278846481,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,2,1,1,1638.0
7,2,162,5.093750200806762,1,0,2,1,2,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,6,3,378.0
3,3,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,1,10,1,1540.0
1,3,228,5.43372200355424,1,0,3,4,8,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,1,2128.0
5,3,350,5.860786223465865,1,2,0,0,0,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,2450.0
6,2,100,4.61512051684126,1,1,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,10,3,700.0
6,1,336,5.820082930352362,1,0,1,0,6,0,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,0,2,2,2744.0
3,1,860,6.7580945044277305,1,2,0,6,0,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2,2,1,1806.0
7,1,450,6.111467339502679,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,0,15,3,3150.0
0,0,120,4.795790545596741,1,0,0,1,0,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,0,4,2,700.0
1,2,288,5.666426688112432,1,0,3,1,8,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,2,1,1568.0
5,2,270,5.602118820879701,1,0,0,4,0,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,6,3,1890.0
3,1,48,3.8918202981106265,1,0,3,6,8,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,2,1,1,308.0
0,0,384,5.953243334287785,1,0,4,6,4,0,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,2,1,1,1232.0
1,0,522,6.259581464064923,1,0,2,4,2,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,0,9,3,1827.0
6,3,705,6.559615237493242,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1,1,658.0
6,3,810,6.698268054115413,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,2,1,2646.0
7,0,660,6.493753839851686,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,0,5,3,1540.0
0,2,530,6.274762021241939,1,2,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,3710.0
2,0,144,4.976733742420574,1,0,4,4,4,5,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,6,3,2016.0
2,0,360,5.8888779583328805,1,0,0,3,0,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,1,2,672.0
7,3,810,6.698268054115413,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,2079.0
2,3,636,6.456769655572163,1,0,1,6,6,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,4,3,1484.0
2,0,192,5.262690188904886,1,0,2,3,2,0,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,0,1,1,2128.0
2,2,120,4.795790545596741,1,0,0,1,0,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,2,350.0
3,1,222,5.407171771460119,1,0,2,5,2,1,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,0,1,1,4403.0
6,1,846,6.741700694652055,1,0,1,6,6,4,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,1,1,1,6251.0
1,1,552,6.315358001522335,1,0,2,6,2,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,3,3,966.0
7,3,780,6.660575149839686,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,0,3,1,1638.0
5,0,410,6.018593214496234,1,2,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,1,1,4879.0
5,1,540,6.293419278846481,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,1260.0
3,3,640,6.46302945692067,1,1,0,3,0,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,0,4,2,1792.0
1,3,810,6.698268054115413,1,0,0,5,0,2,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,2,1,1,4095.0
1,1,300,5.707110264748875,1,0,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,2,10,2,1400.0
5,3,234,5.459585514144159,1,0,4,3,4,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,0,3,1,4095.0
7,1,150,5.017279836814924,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,1,6,1,630.0
0,1,765,6.641182169740591,0,0,0,2,5,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,2,3,1,4284.0
1,0,468,6.150602768446279,1,0,3,6,8,4,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,1,3,1,2730.0
6,2,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,196.0
7,3,348,5.855071922202427,1,0,3,5,8,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,2,1,3248.0
3,1,600,6.398594934535208,1,0,0,5,0,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,1,1,2450.0
2,2,360,5.8888779583328805,1,0,0,3,0,2,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,2,3,210.0
3,0,108,4.6913478822291435,1,0,3,3,8,4,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,18,3,756.0
0,3,300,5.707110264748875,1,0,0,6,0,0,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,2,3,1,1260.0
3,1,300,5.707110264748875,1,0,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,1,3,210.0
4,3,200,5.303304908059076,1,2,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,2,1120.0
6,3,150,5.017279836814924,1,0,0,3,0,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,3,3,525.0
6,0,120,4.795790545596741,1,0,0,1,0,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,3,140.0
2,1,150,5.017279836814924,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,70.0
6,2,300,5.707110264748875,1,0,0,6,0,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,1,3,105.0
4,0,630,6.447305862541213,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,2,1,1176.0
0,1,630,6.447305862541213,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,6,3,882.0
6,3,480,6.175867270105761,1,0,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,2,2,2688.0
3,0,240,5.484796933490655,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,0,3,3,336.0
5,1,144,4.976733742420574,1,0,4,4,4,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,6,3,1008.0
0,1,180,5.198497031265826,1,0,0,5,0,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,1,3,70.0
3,3,250,5.5254529391317835,1,1,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,1,1,1575.0
5,3,240,5.484796933490655,1,0,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,2,1344.0
1,1,180,5.198497031265826,1,0,0,5,0,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,168.0
0,2,96,4.574710978503383,1,0,1,5,6,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,2,1,1,140.0
7,3,120,4.795790545596741,1,0,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,2,2,504.0
2,0,312,5.746203190540153,1,0,2,4,2,0,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,2,2,1,1274.0
1,1,504,6.22455842927536,1,0,4,0,4,2,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,2,2,1568.0
6,3,288,5.666426688112432,1,0,3,1,8,4,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,6,2,1344.0
3,0,270,5.602118820879701,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,0,6,2,1134.0
2,3,588,6.3784261836515865,1,0,3,0,8,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,1,1,1715.0
4,2,528,6.270988431858299,1,0,3,3,8,3,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,6160.0
1,1,450,6.111467339502679,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,2,1,1470.0
6,3,246,5.5093883366279774,1,0,1,1,6,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,2,1,1148.0
6,1,78,4.3694478524670215,1,0,3,1,8,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,6,2,1092.0
0,3,360,5.8888779583328805,1,0,0,3,0,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,1,2,1134.0
4,2,744,6.61338421837956,1,0,4,2,4,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,12,3,2604.0
2,1,576,6.3578422665081,1,0,1,2,6,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,2,3,336.0
7,1,400,5.993961427306569,1,1,0,1,0,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,280.0
5,2,336,5.820082930352362,1,0,1,0,6,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,0,1,2,1372.0
1,3,816,6.705639094860003,1,0,1,4,6,0,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,1,2,4046.0
2,1,180,5.198497031265826,1,0,0,5,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,4,3,252.0
4,0,195,5.278114659230517,0,0,0,6,5,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,1,5,1,1820.0
1,2,495,6.206575926724928,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,1617.0
1,2,600,6.398594934535208,1,0,0,5,0,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,2,3,350.0
4,0,660,6.493753839851686,1,0,0,2,0,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,6,3,924.0
4,3,180,5.198497031265826,1,0,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,2,1,1764.0
5,0,324,5.783825182329737,1,0,4,2,4,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,6,3,756.0
3,2,200,5.303304908059076,1,2,0,4,0,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,70.0
2,3,324,5.783825182329737,1,0,4,2,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,2,3,756.0
1,3,360,5.8888779583328805,1,0,0,3,0,2,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,0,6,2,1680.0
0,0,510,6.236369590203704,1,0,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,1,2,1,5712.0
0,1,170,5.14166355650266,1,2,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,2,1,1,2261.0
1,2,660,6.493753839851686,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,0,1,1,4928.0
4,0,108,4.6913478822291435,1,0,3,3,8,1,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,0,6,3,2268.0
4,2,360,5.8888779583328805,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,84.0
3,2,504,6.22455842927536,1,0,4,0,4,4,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,0,1,1,4998.0
7,3,336,5.820082930352362,1,0,1,0,6,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,1,980.0
2,3,72,4.290459441148391,1,0,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,3,3,84.0
5,3,384,5.953243334287785,1,0,4,6,4,4,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,1,1,2912.0
3,0,465,6.144185634125646,0,0,0,3,5,2,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,0,1,1,3689.0
6,0,198,5.293304824724492,1,0,3,2,8,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,2,1,924.0
2,0,345,5.846438775057725,0,0,0,2,5,2,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,2,15,3,2415.0
3,2,294,5.68697535633982,1,0,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,2,3,1,3087.0
7,2,324,5.783825182329737,1,0,4,2,4,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,1,1323.0
0,1,306,5.726847747587197,1,0,1,5,6,2,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,0,1,3,119.0
4,2,180,5.198497031265826,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,84.0
3,1,348,5.855071922202427,1,0,3,5,8,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,2,1,4060.0
2,0,820,6.710523109452428,1,1,0,1,0,0,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,3157.0
7,0,768,6.645090969505644,1,0,3,5,8,2,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,0,6,1,4032.0
7,2,720,6.580639137284949,1,0,0,6,0,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,1,9,3,2520.0
4,1,450,6.111467339502679,1,0,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1,2,945.0
0,2,288,5.666426688112432,1,0,3,1,8,2,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,1,1,924.0
3,2,840,6.734591659972948,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,2,1,3,196.0
0,3,504,6.22455842927536,1,0,4,0,4,0,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,2,6,2,2646.0
5,1,780,6.660575149839686,1,0,0,3,0,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,0,4,2,3276.0
0,1,420,6.042632833682381,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,2,6,3,588.0
7,0,180,5.198497031265826,1,0,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,2,504.0
4,0,600,6.398594934535208,1,0,0,5,0,0,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,0,1,3,175.0
3,0,580,6.364750756851911,1,1,0,6,0,0,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,2,1,1,3857.0
0,1,396,5.983936280687191,1,0,1,4,6,1,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,0,1,1,3003.0
6,2,270,5.602118820879701,1,0,0,4,0,0,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,2,3,2,2268.0
2,1,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,364.0
6,0,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,0,1,1,532.0
6,1,162,5.093750200806762,1,0,2,1,2,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,0,2,1,882.0
1,3,75,4.330733340286331,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,0,1,1,280.0
7,3,312,5.746203190540153,1,0,2,4,2,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,6,3,546.0
1,3,504,6.22455842927536,1,0,4,0,4,4,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,0,2,2,4116.0
2,0,864,6.762729506931879,1,0,4,3,4,2,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,2,2,2,5376.0
3,3,180,5.198497031265826,1,0,0,5,0,2,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,1,1,1,1176.0
2,2,612,6.418364935936212,1,0,2,3,2,2,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,1,1,1,3094.0
3,1,336,5.820082930352362,1,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,3,3,1176.0
7,0,860,6.7580945044277305,1,2,0,6,0,1,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,2107.0
0,2,510,6.236369590203704,1,0,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1,2,1071.0
2,2,270,5.602118820879701,1,0,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,6,3,630.0
0,2,450,6.111467339502679,1,0,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,2,945.0
1,3,360,5.8888779583328805,1,0,0,3,0,0,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,1,1,735.0
6,1,636,6.456769655572163,1,0,1,6,6,1,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,3,1,3339.0
3,2,372,5.921578419643816,1,0,2,1,2,1,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,2,1,1,3689.0
7,3,846,6.741700694652055,1,0,1,6,6,2,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,2,1,1,4277.0
6,0,460,6.133398042996649,1,1,0,5,0,1,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,0,20,3,3220.0
5,0,780,6.660575149839686,1,0,0,3,0,0,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,1,2,1,3822.0
3,2,285,5.655991810819852,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,1,2,2527.0
1,2,768,6.645090969505644,1,0,3,5,8,0,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,1,1,1568.0
5,1,768,6.645090969505644,1,0,3,5,8,0,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,0,3,3,672.0
4,0,360,5.8888779583328805,1,0,0,3,0,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,2,3,252.0
7,0,102,4.634728988229636,1,0,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,2,1,1,2261.0
3,1,774,6.652863029353347,1,0,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,0,1,1,5117.0
1,1,168,5.1298987149230735,1,0,3,0,8,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,0,2,2,686.0
7,0,330,5.802118375377063,1,0,0,1,0,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,3,1155.0
5,0,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,3,1,252.0
6,0,132,4.890349128221754,1,0,2,6,2,5,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,2,3,1,2310.0
3,0,360,5.8888779583328805,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,2,2,336.0
6,2,120,4.795790545596741,1,0,0,1,0,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,4,3,280.0
