slot_person_name,slot_item_plural,slot_target_color,slot_other_color,slot_shade_a,slot_shade_b,slot_target_count_a,slot_target_count_a_abs_log1p,slot_target_count_a_is_even,slot_target_count_a_mod3,slot_target_count_a_mod5,slot_target_count_a_mod7,slot_target_count_a_mod10,slot_target_count_b,slot_target_count_b_abs_log1p,slot_target_count_b_is_even,slot_target_count_b_mod3,slot_target_count_b_mod5,slot_target_count_b_mod7,slot_target_count_b_mod10,slot_other_count_a,slot_other_count_a_abs_log1p,slot_other_count_a_is_even,slot_other_count_a_mod3,slot_other_count_a_mod5,slot_other_count_a_mod7,slot_other_count_a_mod10,slot_other_count_b,slot_other_count_b_abs_log1p,slot_other_count_b_is_even,slot_other_count_b_mod3,slot_other_count_b_mod5,slot_other_count_b_mod7,slot_other_count_b_mod10,gcd_all,n_multiple_pairs,y
4,9,8,1,6,1,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,1,0,2,0,27,3.332204510175204,0,0,2,6,7,85,4.454347296253507,0,1,0,1,5,1,0,50.0
9,2,5,3,9,6,95,4.564348191467836,0,2,0,4,5,46,3.8501476017100584,1,1,1,4,6,23,3.1780538303479458,0,2,3,2,3,118,4.77912349311153,1,1,3,6,8,1,1,50.0
4,8,7,0,7,4,130,4.875197323201151,1,1,0,4,0,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,52,3.970291913552122,1,1,2,3,2,2,1,50.0
2,11,6,7,0,2,82,4.418840607796598,1,1,2,5,2,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,76,4.343805421853684,1,1,1,6,6,2,0,60.0
7,4,1,7,1,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,2,32.0
3,11,2,0,6,9,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,1,0,50.0
1,9,3,5,9,6,125,4.836281906951478,0,2,0,6,5,91,4.5217885770490405,0,1,1,0,1,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,1,1,75.0
2,5,4,7,8,3,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,121,4.804021044733257,0,1,1,2,1,1,0,25.0
9,6,0,7,1,0,22,3.1354942159291497,1,1,2,1,2,107,4.68213122712422,0,2,2,2,7,21,3.091042453358316,0,0,1,0,1,108,4.6913478822291435,1,0,3,3,8,1,0,50.0
9,9,0,0,3,1,63,4.1588830833596715,0,0,3,0,3,46,3.8501476017100584,1,1,1,4,6,98,4.59511985013459,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
7,2,5,3,5,6,15,2.772588722239781,0,0,0,1,5,74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,86,4.465908118654584,1,2,1,2,6,1,1,50.0
1,10,3,4,0,4,31,3.4657359027997265,0,1,1,3,1,60,4.110873864173311,1,0,0,4,0,69,4.248495242049359,0,0,4,6,9,22,3.1354942159291497,1,1,2,1,2,1,0,50.0
0,7,2,6,5,1,17,2.8903717578961645,0,2,2,3,7,88,4.48863636973214,1,1,3,4,8,105,4.663439094112067,0,0,0,0,5,40,3.713572066704308,1,1,0,5,0,1,0,42.0
4,0,6,3,5,5,79,4.382026634673881,0,1,4,2,9,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,1,0,80.0
9,11,0,2,2,8,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,13,2.6390573296152584,0,1,3,6,3,1,1,50.0
5,0,3,3,8,3,75,4.330733340286331,0,0,0,5,5,36,3.6109179126442243,1,0,1,1,6,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,1,2,75.0
2,6,0,4,2,4,51,3.9512437185814275,0,0,1,2,1,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,1,1,75.0
6,10,0,3,2,5,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,1,2,80.0
9,8,8,8,4,0,39,3.6888794541139363,0,0,4,4,9,69,4.248495242049359,0,0,4,6,9,74,4.31748811353631,1,2,4,4,4,34,3.5553480614894135,1,1,4,6,4,1,0,50.0
8,3,6,3,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,148,5.003946305945459,1,1,3,1,8,1,2,4.0
3,4,8,0,0,9,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
7,11,8,5,0,0,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,122,4.812184355372417,1,2,2,3,2,94,4.553876891600541,1,1,4,3,4,1,1,10.0
3,1,5,0,4,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,26,3.295836866004329,1,2,1,5,6,1,3,25.0
1,9,4,8,8,3,100,4.61512051684126,1,1,0,2,0,36,3.6109179126442243,1,0,1,1,6,54,4.007333185232471,1,0,4,5,4,82,4.418840607796598,1,1,2,5,2,2,0,50.0
4,9,2,8,3,6,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,20,3.044522437723423,1,2,0,6,0,52,3.970291913552122,1,1,2,3,2,4,4,60.0
6,11,7,5,9,1,26,3.295836866004329,1,2,1,5,6,43,3.784189633918261,0,1,3,1,3,14,2.70805020110221,1,2,4,0,4,193,5.267858159063328,0,1,3,4,3,1,0,25.0
7,5,7,4,5,9,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,1,0,0,4,0,51,3.9512437185814275,0,0,1,2,1,1,0,26.0
2,2,5,3,6,3,23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,42,3.7612001156935624,1,0,2,0,2,1,1,40.0
6,4,7,2,8,3,13,2.6390573296152584,0,1,3,6,3,109,4.700480365792417,0,1,4,4,9,74,4.31748811353631,1,2,4,4,4,48,3.8918202981106265,1,0,3,6,8,1,0,50.0
8,3,4,8,3,7,41,3.7376696182833684,0,2,1,6,1,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,69,4.248495242049359,0,0,4,6,9,1,0,50.0
8,5,1,2,4,0,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,0,70.0
7,1,3,2,6,5,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,0,50.0
7,3,5,5,1,2,19,2.995732273553991,0,1,4,5,9,85,4.454347296253507,0,1,0,1,5,92,4.532599493153256,1,2,2,1,2,12,2.5649493574615367,1,0,2,5,2,1,0,50.0
2,11,3,7,0,6,61,4.127134385045092,0,1,1,5,1,47,3.871201010907891,0,2,2,5,7,14,2.70805020110221,1,2,4,0,4,94,4.553876891600541,1,1,4,3,4,1,1,50.0
1,1,2,4,7,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,52,3.970291913552122,1,1,2,3,2,35,3.58351893845611,0,2,0,0,5,1,0,25.0
2,1,6,2,9,7,40,3.713572066704308,1,1,0,5,0,53,3.9889840465642745,0,2,3,4,3,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,1,1,75.0
0,5,0,0,5,2,33,3.5263605246161616,0,0,3,5,3,44,3.8066624897703196,1,2,4,2,4,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,0,5,0,1,0,50.0
5,0,5,7,9,0,35,3.58351893845611,0,2,0,0,5,16,2.833213344056216,1,1,1,2,6,106,4.672828834461906,1,1,1,1,6,47,3.871201010907891,0,2,2,5,7,1,0,25.0
4,4,5,6,6,3,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,22,3.1354942159291497,1,1,2,1,2,1,0,25.0
4,6,6,2,1,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,1,40.0
8,1,7,5,4,4,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,1,1,50.0
5,6,1,8,2,9,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,5,75.0
9,0,1,6,8,9,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,42,3.7612001156935624,1,0,2,0,2,26,3.295836866004329,1,2,1,5,6,1,3,20.0
0,5,8,8,0,8,169,5.135798437050262,0,1,4,1,9,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,56,4.04305126783455,1,2,1,0,6,1,1,75.0
7,1,8,6,6,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,4,50.0
3,7,4,8,0,6,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,62,4.143134726391533,1,2,2,6,2,100,4.61512051684126,1,1,0,2,0,2,0,25.0
2,8,1,4,7,0,49,3.912023005428146,0,1,4,0,9,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,75,4.330733340286331,0,0,0,5,5,1,0,50.0
9,8,1,7,8,4,79,4.382026634673881,0,1,4,2,9,54,4.007333185232471,1,0,4,5,4,76,4.343805421853684,1,1,1,6,6,57,4.060443010546419,0,0,2,1,7,1,0,50.0
0,3,2,7,7,8,74,4.31748811353631,1,2,4,4,4,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,0,75.0
6,3,2,8,3,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,2,4,25.0
2,7,8,3,8,9,94,4.553876891600541,1,1,4,3,4,47,3.871201010907891,0,2,2,5,7,92,4.532599493153256,1,2,2,1,2,49,3.912023005428146,0,1,4,0,9,1,1,50.0
3,9,4,7,2,4,49,3.912023005428146,0,1,4,0,9,60,4.110873864173311,1,0,0,4,0,51,3.9512437185814275,0,0,1,2,1,58,4.07753744390572,1,1,3,2,8,1,0,50.0
1,6,6,0,0,8,110,4.709530201312334,1,2,0,5,0,28,3.367295829986474,1,1,3,0,8,114,4.74493212836325,1,0,4,2,4,24,3.2188758248682006,1,0,4,3,4,2,0,50.0
8,0,0,7,5,5,94,4.553876891600541,1,1,4,3,4,45,3.828641396489095,0,0,0,3,5,69,4.248495242049359,0,0,4,6,9,70,4.2626798770413155,1,1,0,0,0,1,0,50.0
2,6,3,8,5,5,106,4.672828834461906,1,1,1,1,6,9,2.302585092994046,0,0,4,2,9,88,4.48863636973214,1,1,3,4,8,27,3.332204510175204,0,0,2,6,7,1,1,50.0
4,10,8,2,5,1,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,1,0,50.0
1,11,4,8,7,9,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,94,4.553876891600541,1,1,4,3,4,1,0,20.0
9,6,4,2,6,4,49,3.912023005428146,0,1,4,0,9,53,3.9889840465642745,0,2,3,4,3,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,75.0
9,2,3,5,6,8,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,174,5.1647859739235145,1,0,4,6,4,1,1,25.0
5,8,0,0,4,8,53,3.9889840465642745,0,2,3,4,3,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,1,0,50.0
8,11,0,6,9,8,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,1,50.0
1,2,5,3,7,0,48,3.8918202981106265,1,0,3,6,8,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,89,4.499809670330265,0,2,4,5,9,1,1,50.0
2,3,7,1,3,4,7,2.0794415416798357,0,1,2,0,7,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,1,0,50.0
7,11,6,3,4,3,49,3.912023005428146,0,1,4,0,9,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,1,1,70.0
8,11,4,2,3,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,2,1,32.0
5,9,3,7,8,9,47,3.871201010907891,0,2,2,5,7,160,5.081404364984463,1,1,0,6,0,7,2.0794415416798357,0,1,2,0,7,62,4.143134726391533,1,2,2,6,2,1,0,75.0
0,10,6,5,4,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,3,36.0
9,6,6,3,0,4,9,2.302585092994046,0,0,4,2,9,33,3.5263605246161616,0,0,3,5,3,114,4.74493212836325,1,0,4,2,4,54,4.007333185232471,1,0,4,5,4,3,1,20.0
4,8,2,8,2,6,22,3.1354942159291497,1,1,2,1,2,22,3.1354942159291497,1,1,2,1,2,114,4.74493212836325,1,0,4,2,4,18,2.9444389791664403,1,0,3,4,8,2,1,25.0
2,0,0,0,1,2,15,2.772588722239781,0,0,0,1,5,83,4.430816798843313,0,2,3,6,3,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,0,4,5,1,0,70.0
4,5,8,3,9,0,28,3.367295829986474,1,1,3,0,8,59,4.0943445622221,0,2,4,3,9,40,3.713572066704308,1,1,0,5,0,47,3.871201010907891,0,2,2,5,7,1,0,50.0
9,8,4,7,5,4,2,1.0986122886681098,1,2,2,2,2,120,4.795790545596741,1,0,0,1,0,67,4.219507705176107,0,1,2,4,7,55,4.02535169073515,0,1,0,6,5,1,1,50.0
8,5,7,6,7,2,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,39,3.6888794541139363,0,0,4,4,9,1,0,25.0
4,0,0,3,3,3,103,4.6443908991413725,0,1,3,5,3,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,107,4.68213122712422,0,2,2,2,7,1,0,50.0
4,1,3,2,9,7,42,3.7612001156935624,1,0,2,0,2,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,3,3,50.0
0,3,1,3,6,9,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,109,4.700480365792417,0,1,4,4,9,50,3.9318256327243257,1,2,0,1,0,1,1,25.0
0,9,1,8,3,7,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,1,0,60.0
7,2,2,0,7,0,70,4.2626798770413155,1,1,0,0,0,101,4.624972813284271,0,2,1,3,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,95.0
7,8,5,8,7,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,50.0
6,6,4,0,2,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,67,4.219507705176107,0,1,2,4,7,1,0,20.0
4,11,5,5,1,6,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,0,50.0
7,5,1,8,2,7,47,3.871201010907891,0,2,2,5,7,56,4.04305126783455,1,2,1,0,6,74,4.31748811353631,1,2,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,0,50.0
2,11,4,7,5,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
1,2,0,8,8,6,69,4.248495242049359,0,0,4,6,9,37,3.6375861597263857,0,1,2,2,7,52,3.970291913552122,1,1,2,3,2,54,4.007333185232471,1,0,4,5,4,1,0,50.0
3,4,3,4,6,7,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,1,50.0
3,1,0,3,7,6,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,1,2,50.0
6,9,1,8,5,6,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,71,4.276666119016055,0,2,1,1,1,1,4,25.0
1,9,6,8,8,9,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,164,5.10594547390058,1,2,4,3,4,1,1,20.0
7,4,8,4,7,2,75,4.330733340286331,0,0,0,5,5,64,4.174387269895637,1,1,4,1,4,86,4.465908118654584,1,2,1,2,6,53,3.9889840465642745,0,2,3,4,3,1,0,50.0
6,4,2,4,6,5,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,43,3.784189633918261,0,1,3,1,3,1,0,50.0
1,1,5,1,9,0,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,101,4.624972813284271,0,2,1,3,1,23,3.1780538303479458,0,2,3,2,3,1,0,20.0
8,9,6,7,8,1,76,4.343805421853684,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,46,3.8501476017100584,1,1,1,4,6,37,3.6375861597263857,0,1,2,2,7,1,0,50.0
8,5,8,0,7,3,112,4.727387818712341,1,1,2,0,2,62,4.143134726391533,1,2,2,6,2,90,4.51085950651685,1,0,0,6,0,26,3.295836866004329,1,2,1,5,6,2,0,60.0
0,1,4,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,125,4.836281906951478,0,2,0,6,5,19,2.995732273553991,0,1,4,5,9,1,1,4.0
1,9,0,8,2,3,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,84,4.442651256490317,1,0,4,0,4,1,1,25.0
8,8,3,4,8,6,123,4.820281565605037,0,0,3,4,3,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,98,4.59511985013459,1,2,3,0,8,1,0,50.0
0,10,4,8,8,2,17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,1,0,50.0
7,4,0,0,1,1,104,4.653960350157523,1,2,4,6,4,29,3.4011973816621555,0,2,4,1,9,130,4.875197323201151,1,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,0,50.0
8,9,0,3,5,4,97,4.584967478670572,0,1,2,6,7,47,3.871201010907891,0,2,2,5,7,128,4.859812404361672,1,2,3,2,8,16,2.833213344056216,1,1,1,2,6,1,1,50.0
0,11,3,5,8,3,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,52,3.970291913552122,1,1,2,3,2,1,1,25.0
6,1,0,6,3,0,51,3.9512437185814275,0,0,1,2,1,63,4.1588830833596715,0,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,37,3.6375861597263857,0,1,2,2,7,1,3,75.0
3,0,7,6,1,2,33,3.5263605246161616,0,0,3,5,3,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,3,3,50.0
1,7,5,5,5,0,10,2.3978952727983707,1,1,0,3,0,72,4.290459441148391,1,0,2,2,2,58,4.07753744390572,1,1,3,2,8,24,3.2188758248682006,1,0,4,3,4,2,1,50.0
3,6,1,3,4,6,63,4.1588830833596715,0,0,3,0,3,32,3.4965075614664802,1,2,2,4,2,55,4.02535169073515,0,1,0,6,5,40,3.713572066704308,1,1,0,5,0,1,0,50.0
5,3,1,2,7,6,18,2.9444389791664403,1,0,3,4,8,35,3.58351893845611,0,2,0,0,5,170,5.14166355650266,1,2,0,2,0,42,3.7612001156935624,1,0,2,0,2,1,0,20.0
1,3,6,2,4,7,29,3.4011973816621555,0,2,4,1,9,52,3.970291913552122,1,1,2,3,2,33,3.5263605246161616,0,0,3,5,3,48,3.8918202981106265,1,0,3,6,8,1,0,50.0
7,3,3,3,6,2,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,1,1,50.0
7,0,2,8,0,2,29,3.4011973816621555,0,2,4,1,9,70,4.2626798770413155,1,1,0,0,0,21,3.091042453358316,0,0,1,0,1,78,4.3694478524670215,1,0,3,1,8,1,0,50.0
0,11,3,3,5,0,16,2.833213344056216,1,1,1,2,6,39,3.6888794541139363,0,0,4,4,9,41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,1,0,50.0
3,6,7,6,4,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,2,25.0
5,9,4,5,3,1,38,3.6635616461296463,1,2,3,3,8,104,4.653960350157523,1,2,4,6,4,112,4.727387818712341,1,1,2,0,2,30,3.4339872044851463,1,0,0,2,0,2,0,50.0
7,4,0,5,6,1,1,0.6931471805599453,0,1,1,1,1,54,4.007333185232471,1,0,4,5,4,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,1,4,50.0
3,0,5,3,9,6,4,1.6094379124341003,1,1,4,4,4,53,3.9889840465642745,0,2,3,4,3,173,5.159055299214529,0,2,3,5,3,55,4.02535169073515,0,1,0,6,5,1,0,20.0
0,1,6,5,7,9,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,1,0,50.0
8,8,7,1,6,3,1,0.6931471805599453,0,1,1,1,1,97,4.584967478670572,0,1,2,6,7,110,4.709530201312334,1,2,0,5,0,37,3.6375861597263857,0,1,2,2,7,1,3,40.0
5,2,0,4,8,6,46,3.8501476017100584,1,1,1,4,6,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,0,75.0
1,5,6,5,2,4,25,3.258096538021482,0,1,0,4,5,182,5.209486152841421,1,2,2,0,2,14,2.70805020110221,1,2,4,0,4,55,4.02535169073515,0,1,0,6,5,1,1,75.0
6,3,8,8,2,6,171,5.147494476813453,0,0,1,3,1,33,3.5263605246161616,0,0,3,5,3,57,4.060443010546419,0,0,2,1,7,11,2.4849066497880004,0,2,1,4,1,1,2,75.0
1,6,0,2,0,9,11,2.4849066497880004,0,2,1,4,1,122,4.812184355372417,1,2,2,3,2,18,2.9444389791664403,1,0,3,4,8,39,3.6888794541139363,0,0,4,4,9,1,0,70.0
3,1,5,4,6,2,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,0,4,5,104,4.653960350157523,1,2,4,6,4,1,3,25.0
4,11,1,4,3,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,2,50.0
6,9,0,2,6,9,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,29,3.4011973816621555,0,2,4,1,9,1,1,25.0
9,9,3,3,1,7,152,5.030437921392435,1,2,2,5,2,64,4.174387269895637,1,1,4,1,4,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,2,2,80.0
6,8,5,3,1,0,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,1,0,25.0
0,11,6,7,1,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,1,3,25.0
2,11,6,2,6,3,159,5.075173815233827,0,0,4,5,9,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,113,4.736198448394496,0,2,3,1,3,1,3,60.0
4,9,2,1,8,4,64,4.174387269895637,1,1,4,1,4,49,3.912023005428146,0,1,4,0,9,69,4.248495242049359,0,0,4,6,9,44,3.8066624897703196,1,2,4,2,4,1,0,50.0
4,0,1,3,7,9,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,70.0
4,11,1,5,8,4,41,3.7376696182833684,0,2,1,6,1,45,3.828641396489095,0,0,0,3,5,55,4.02535169073515,0,1,0,6,5,31,3.4657359027997265,0,1,1,3,1,1,0,50.0
1,3,2,2,5,8,91,4.5217885770490405,0,1,1,0,1,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,31,3.4657359027997265,0,1,1,3,1,1,0,60.0
2,2,4,4,4,6,45,3.828641396489095,0,0,0,3,5,52,3.970291913552122,1,1,2,3,2,15,2.772588722239781,0,0,0,1,5,82,4.418840607796598,1,1,2,5,2,1,1,50.0
8,7,0,0,4,6,43,3.784189633918261,0,1,3,1,3,40,3.713572066704308,1,1,0,5,0,72,4.290459441148391,1,0,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
1,10,7,2,0,3,8,2.1972245773362196,1,2,3,1,8,154,5.043425116919247,1,1,4,0,4,23,3.1780538303479458,0,2,3,2,3,31,3.4657359027997265,0,1,1,3,1,1,0,75.0
