slot_seller_name,slot_venue,slot_currency_symbol,slot_item1_name_plural,slot_item2_name_plural,slot_item3_name_plural,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,gcd_all,n_multiple_pairs,y
10,5,0,8,7,6,3,1.3862943611198906,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,34,3.5553480614894135,1,1,4,6,4,5.25,1.8325814637483102,0.25,2,9.5,2.3513752571634776,0.5,1,9.25,2.327277705584417,0.25,2,1,0,577.25
5,1,1,10,3,0,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,7.25,2.1102132003465894,0.25,2,2.25,1.1786549963416462,0.25,2,0.5,0.4054651081081644,0.5,1,1,0,271.0
0,1,0,7,12,13,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,4.0,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.0,1,4.75,1.749199854809259,0.75,2,1,1,316.0
6,5,0,3,6,8,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,1.25,0.8109302162163288,0.25,2,9.0,2.302585092994046,0.0,1,0.5,0.4054651081081644,0.5,1,1,0,141.25
0,2,1,14,14,4,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,6.0,1.9459101490553132,0.0,1,6.75,2.0476928433652555,0.75,2,5.0,1.791759469228055,0.0,1,1,0,342.75
0,0,0,14,4,14,37,3.6375861597263857,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,28,3.367295829986474,1,1,3,0,8,9.25,2.327277705584417,0.25,2,3.75,1.55814461804655,0.75,2,8.75,2.277267285009756,0.75,2,1,0,711.0
7,2,2,7,12,14,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2.25,1.1786549963416462,0.25,2,3.0,1.3862943611198906,0.0,1,1.0,0.6931471805599453,0.0,1,1,0,73.25
9,5,2,5,7,13,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,7.0,2.0794415416798357,0.0,1,1.25,0.8109302162163288,0.25,2,1.5,0.9162907318741551,0.5,1,1,1,55.25
4,0,2,7,4,6,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,0,4,5,1.25,0.8109302162163288,0.25,2,2.75,1.3217558399823195,0.75,2,4.75,1.749199854809259,0.75,2,1,0,176.0
2,0,2,2,13,1,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,4.0,1.6094379124341003,0.0,1,9.0,2.302585092994046,0.0,1,6.5,2.0149030205422647,0.5,1,1,0,427.0
10,5,0,9,11,13,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,9.5,2.3513752571634776,0.5,1,0.5,0.4054651081081644,0.5,1,2.25,1.1786549963416462,0.25,2,1,0,271.0
8,1,0,4,14,11,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,5.75,1.9095425048844386,0.75,2,7.5,2.1400661634962708,0.5,1,6.25,1.9810014688665833,0.25,2,1,0,450.75
1,5,1,13,2,7,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,1.0,0.6931471805599453,0.0,1,7.5,2.1400661634962708,0.5,1,3.5,1.5040773967762742,0.5,1,1,0,318.0
9,0,1,1,10,6,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,31,3.4657359027997265,0,1,1,3,1,1.25,0.8109302162163288,0.25,2,6.75,2.0476928433652555,0.75,2,1.25,0.8109302162163288,0.25,2,1,0,106.75
6,5,2,12,4,6,9,2.302585092994046,0,0,4,2,9,33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,2,4,0,4,6.5,2.0149030205422647,0.5,1,3.0,1.3862943611198906,0.0,1,4.25,1.6582280766035324,0.25,2,1,0,217.0
3,0,2,6,0,8,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,25,3.258096538021482,0,1,0,4,5,5.75,1.9095425048844386,0.75,2,4.25,1.6582280766035324,0.25,2,7.25,2.1102132003465894,0.25,2,1,0,440.0
11,4,2,1,2,1,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,22,3.1354942159291497,1,1,2,1,2,7.75,2.169053700369523,0.75,2,5.75,1.9095425048844386,0.75,2,10.0,2.3978952727983707,0.0,1,1,0,504.25
3,0,0,11,8,9,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,4.5,1.7047480922384253,0.5,1,8.75,2.277267285009756,0.75,2,0.75,0.5596157879354227,0.75,2,2,1,123.5
8,2,1,11,8,8,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,9.75,2.3749057545736716,0.75,2,6.75,2.0476928433652555,0.75,2,8.5,2.2512917986064953,0.5,1,1,0,608.25
2,4,1,4,14,2,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2.75,1.3217558399823195,0.75,2,8.5,2.2512917986064953,0.5,1,5.5,1.8718021769015913,0.5,1,1,1,216.75
3,5,1,0,2,1,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,3.25,1.4469189829363254,0.25,2,6.75,2.0476928433652555,0.75,2,4.25,1.6582280766035324,0.25,2,1,0,322.75
10,3,2,6,0,7,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3.0,1.3862943611198906,0.0,1,7.75,2.169053700369523,0.75,2,9.0,2.302585092994046,0.0,1,1,0,154.5
11,3,1,2,4,9,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,33,3.5263605246161616,0,0,3,5,3,7.25,2.1102132003465894,0.25,2,2.0,1.0986122886681098,0.0,1,9.0,2.302585092994046,0.0,1,1,0,450.5
6,0,0,2,6,9,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,2.0,1.0986122886681098,0.0,1,1.25,0.8109302162163288,0.25,2,8.5,2.2512917986064953,0.5,1,1,0,201.0
0,3,2,13,2,13,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,36,3.6109179126442243,1,0,1,1,6,2.75,1.3217558399823195,0.75,2,7.25,2.1102132003465894,0.25,2,3.75,1.55814461804655,0.75,2,1,0,390.25
3,3,1,0,14,12,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,13,2.6390573296152584,0,1,3,6,3,7.75,2.169053700369523,0.75,2,2.0,1.0986122886681098,0.0,1,5.25,1.8325814637483102,0.25,2,1,0,261.5
10,1,0,10,8,12,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,2.25,1.1786549963416462,0.25,2,1.25,0.8109302162163288,0.25,2,10.0,2.3978952727983707,0.0,1,1,0,167.0
10,2,2,8,11,8,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,2.25,1.1786549963416462,0.25,2,3.5,1.5040773967762742,0.5,1,1.0,0.6931471805599453,0.0,1,2,0,205.0
11,3,2,7,1,6,7,2.0794415416798357,0,1,2,0,7,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,9.75,2.3749057545736716,0.75,2,7.25,2.1102132003465894,0.25,2,5.75,1.9095425048844386,0.75,2,1,1,497.5
7,0,0,4,8,3,36,3.6109179126442243,1,0,1,1,6,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,4.75,1.749199854809259,0.75,2,5.5,1.8718021769015913,0.5,1,7.5,2.1400661634962708,0.5,1,1,0,389.5
9,2,0,10,0,0,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,0.25,0.22314355131420976,0.25,2,3.0,1.3862943611198906,0.0,1,3.75,1.55814461804655,0.75,2,1,0,179.0
4,2,2,5,6,12,27,3.332204510175204,0,0,2,6,7,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,6.25,1.9810014688665833,0.25,2,7.25,2.1102132003465894,0.25,2,6.5,2.0149030205422647,0.5,1,1,0,491.75
7,4,2,10,13,11,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,8.5,2.2512917986064953,0.5,1,2.25,1.1786549963416462,0.25,2,9.5,2.3513752571634776,0.5,1,1,0,458.25
7,2,2,14,2,14,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,32,3.4965075614664802,1,2,2,4,2,8.0,2.1972245773362196,0.0,1,8.75,2.277267285009756,0.75,2,2.0,1.0986122886681098,0.0,1,1,0,261.25
8,5,0,0,9,4,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,3.75,1.55814461804655,0.75,2,7.5,2.1400661634962708,0.5,1,5.25,1.8325814637483102,0.25,2,1,0,237.75
8,4,2,5,3,13,40,3.713572066704308,1,1,0,5,0,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,7.5,2.1400661634962708,0.5,1,6.0,1.9459101490553132,0.0,1,0.5,0.4054651081081644,0.5,1,2,1,525.0
8,0,1,14,12,0,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1.25,0.8109302162163288,0.25,2,4.0,1.6094379124341003,0.0,1,9.75,2.3749057545736716,0.75,2,1,1,132.5
2,5,1,8,11,1,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,6.75,2.0476928433652555,0.75,2,9.25,2.327277705584417,0.25,2,0.75,0.5596157879354227,0.75,2,1,0,455.0
7,0,0,13,5,2,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,1.5,0.9162907318741551,0.5,1,1.25,0.8109302162163288,0.25,2,9.75,2.3749057545736716,0.75,2,1,0,425.5
8,4,0,11,1,7,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,4.75,1.749199854809259,0.75,2,3.25,1.4469189829363254,0.25,2,3.75,1.55814461804655,0.75,2,2,1,185.5
11,5,2,6,4,3,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,0.75,0.5596157879354227,0.75,2,9.0,2.302585092994046,0.0,1,2.0,1.0986122886681098,0.0,1,1,0,147.25
5,3,1,1,13,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,1.5,0.9162907318741551,0.5,1,8.5,2.2512917986064953,0.5,1,6.25,1.9810014688665833,0.25,2,1,0,233.25
7,0,1,4,6,14,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,31,3.4657359027997265,0,1,1,3,1,6.25,1.9810014688665833,0.25,2,8.25,2.224623551524334,0.25,2,1.5,0.9162907318741551,0.5,1,1,0,425.25
0,1,0,11,4,9,19,2.995732273553991,0,1,4,5,9,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,4,6,4,0.75,0.5596157879354227,0.75,2,3.5,1.5040773967762742,0.5,1,3.75,1.55814461804655,0.75,2,1,0,281.75
9,3,1,1,8,6,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,4.25,1.6582280766035324,0.25,2,0.25,0.22314355131420976,0.25,2,9.25,2.327277705584417,0.25,2,3,1,140.25
4,2,0,0,8,10,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,10.0,2.3978952727983707,0.0,1,5.25,1.8325814637483102,0.25,2,6.5,2.0149030205422647,0.5,1,3,1,554.25
9,3,0,7,9,0,38,3.6635616461296463,1,2,3,3,8,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,5.25,1.8325814637483102,0.25,2,0.25,0.22314355131420976,0.25,2,9.5,2.3513752571634776,0.5,1,1,0,306.25
10,2,1,12,0,7,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2.0,1.0986122886681098,0.0,1,8.5,2.2512917986064953,0.5,1,9.75,2.3749057545736716,0.75,2,2,0,346.0
0,1,1,3,10,2,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,6.5,2.0149030205422647,0.5,1,9.25,2.327277705584417,0.25,2,8.5,2.2512917986064953,0.5,1,1,0,674.25
4,5,1,8,6,2,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,5.0,1.791759469228055,0.0,1,8.75,2.277267285009756,0.75,2,9.5,2.3513752571634776,0.5,1,2,0,487.5
2,1,0,8,14,13,31,3.4657359027997265,0,1,1,3,1,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,0,4,5,3.0,1.3862943611198906,0.0,1,2.5,1.252762968495368,0.5,1,0.5,0.4054651081081644,0.5,1,1,0,195.5
10,2,2,7,5,11,26,3.295836866004329,1,2,1,5,6,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,0.75,0.5596157879354227,0.75,2,7.25,2.1102132003465894,0.25,2,5.5,1.8718021769015913,0.5,1,1,0,326.5
10,2,2,6,8,11,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,8.0,2.1972245773362196,0.0,1,7.75,2.169053700369523,0.75,2,1.25,0.8109302162163288,0.25,2,1,1,542.25
0,2,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,17,2.8903717578961645,0,2,2,3,7,34,3.5553480614894135,1,1,4,6,4,8.25,2.224623551524334,0.25,2,3.5,1.5040773967762742,0.5,1,4.0,1.6094379124341003,0.0,1,17,3,335.75
1,1,2,9,9,5,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,5.25,1.8325814637483102,0.25,2,5.25,1.8325814637483102,0.25,2,8.25,2.224623551524334,0.25,2,1,1,452.25
9,5,2,0,5,13,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,0,2,2,3,7,4.25,1.6582280766035324,0.25,2,0.75,0.5596157879354227,0.75,2,6.5,2.0149030205422647,0.5,1,1,1,209.0
8,4,0,5,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,6.75,2.0476928433652555,0.75,2,5.5,1.8718021769015913,0.5,1,9.0,2.302585092994046,0.0,1,1,0,237.75
11,4,0,13,14,4,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,3.5,1.5040773967762742,0.5,1,0.5,0.4054651081081644,0.5,1,5.0,1.791759469228055,0.0,1,1,0,233.5
10,1,1,8,4,12,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,1.5,0.9162907318741551,0.5,1,5.75,1.9095425048844386,0.75,2,4.25,1.6582280766035324,0.25,2,1,0,109.0
8,2,0,14,10,5,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,9.25,2.327277705584417,0.25,2,4.25,1.6582280766035324,0.25,2,4.75,1.749199854809259,0.75,2,1,0,222.75
7,5,2,2,13,3,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,7.5,2.1400661634962708,0.5,1,5.0,1.791759469228055,0.0,1,7.25,2.1102132003465894,0.25,2,1,0,198.25
7,1,2,0,2,3,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,7.0,2.0794415416798357,0.0,1,6.25,1.9810014688665833,0.25,2,3.0,1.3862943611198906,0.0,1,4,0,404.0
4,1,0,0,6,7,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,2.75,1.3217558399823195,0.75,2,7.0,2.0794415416798357,0.0,1,8.25,2.224623551524334,0.25,2,1,0,243.75
3,3,2,1,2,0,24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,2.0,1.0986122886681098,0.0,1,4.0,1.6094379124341003,0.0,1,1.75,1.0116009116784799,0.75,2,2,1,197.5
8,1,0,13,6,0,40,3.713572066704308,1,1,0,5,0,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,8.0,2.1972245773362196,0.0,1,4.5,1.7047480922384253,0.5,1,5.25,1.8325814637483102,0.25,2,4,1,569.0
8,2,0,11,13,5,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,9.25,2.327277705584417,0.25,2,4.25,1.6582280766035324,0.25,2,4.25,1.6582280766035324,0.25,2,1,0,160.25
10,5,0,10,5,1,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,4.75,1.749199854809259,0.75,2,3.0,1.3862943611198906,0.0,1,0.75,0.5596157879354227,0.75,2,1,0,172.0
7,3,0,4,12,3,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,4.25,1.6582280766035324,0.25,2,4.5,1.7047480922384253,0.5,1,5.25,1.8325814637483102,0.25,2,1,0,302.75
11,3,0,14,7,7,38,3.6635616461296463,1,2,3,3,8,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,3.25,1.4469189829363254,0.25,2,0.5,0.4054651081081644,0.5,1,5.75,1.9095425048844386,0.75,2,1,0,203.75
3,1,0,1,14,14,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,7.0,2.0794415416798357,0.0,1,3.75,1.55814461804655,0.75,2,9.5,2.3513752571634776,0.5,1,1,0,375.25
0,0,1,8,6,7,19,2.995732273553991,0,1,4,5,9,29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,9.5,2.3513752571634776,0.5,1,1.0,0.6931471805599453,0.0,1,1.0,0.6931471805599453,0.0,1,1,0,245.5
2,2,1,5,13,5,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,13,2.6390573296152584,0,1,3,6,3,3.25,1.4469189829363254,0.25,2,8.5,2.2512917986064953,0.5,1,7.0,2.0794415416798357,0.0,1,1,1,429.0
7,5,0,2,7,10,23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1.75,1.0116009116784799,0.75,2,7.5,2.1400661634962708,0.5,1,0.5,0.4054651081081644,0.5,1,1,0,149.75
11,0,1,9,5,4,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,6.25,1.9810014688665833,0.25,2,5.0,1.791759469228055,0.0,1,6.0,1.9459101490553132,0.0,1,1,0,448.75
11,5,0,9,2,9,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,5.5,1.8718021769015913,0.5,1,9.75,2.3749057545736716,0.75,2,0.25,0.22314355131420976,0.25,2,1,0,286.75
0,5,2,6,1,0,35,3.58351893845611,0,2,0,0,5,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,4.75,1.749199854809259,0.75,2,8.0,2.1972245773362196,0.0,1,2.25,1.1786549963416462,0.25,2,1,1,366.0
1,2,0,10,4,5,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,6.5,2.0149030205422647,0.5,1,2.25,1.1786549963416462,0.25,2,8.0,2.1972245773362196,0.0,1,1,0,493.0
8,4,2,2,4,10,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,1.0,0.6931471805599453,0.0,1,4.25,1.6582280766035324,0.25,2,6.5,2.0149030205422647,0.5,1,1,0,403.0
9,2,1,5,0,11,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,2.75,1.3217558399823195,0.75,2,0.25,0.22314355131420976,0.25,2,2.25,1.1786549963416462,0.25,2,1,0,101.0
4,0,1,14,14,9,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,33,3.5263605246161616,0,0,3,5,3,5.0,1.791759469228055,0.0,1,0.5,0.4054651081081644,0.5,1,8.25,2.224623551524334,0.25,2,1,1,298.25
7,3,2,11,3,0,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,32,3.4965075614664802,1,2,2,4,2,0.25,0.22314355131420976,0.25,2,2.5,1.252762968495368,0.5,1,0.25,0.22314355131420976,0.25,2,1,0,82.75
2,1,1,7,9,0,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,4.25,1.6582280766035324,0.25,2,7.0,2.0794415416798357,0.0,1,0.75,0.5596157879354227,0.75,2,1,0,186.5
9,5,0,11,10,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,5.25,1.8325814637483102,0.25,2,5.0,1.791759469228055,0.0,1,7.5,2.1400661634962708,0.5,1,1,0,211.25
11,0,2,4,11,6,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,5.5,1.8718021769015913,0.5,1,6.5,2.0149030205422647,0.5,1,3.25,1.4469189829363254,0.25,2,1,0,409.5
8,2,1,6,4,12,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,1.5,0.9162907318741551,0.5,1,1.0,0.6931471805599453,0.0,1,8.0,2.1972245773362196,0.0,1,1,0,191.5
11,3,1,10,5,6,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,1.0,0.6931471805599453,0.0,1,8.75,2.277267285009756,0.75,2,7.5,2.1400661634962708,0.5,1,1,0,514.5
10,1,1,12,0,2,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,1.0,0.6931471805599453,0.0,1,2.25,1.1786549963416462,0.25,2,0.5,0.4054651081081644,0.5,1,1,0,112.75
7,5,2,14,7,12,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,2.75,1.3217558399823195,0.75,2,4.75,1.749199854809259,0.75,2,6.0,1.9459101490553132,0.0,1,3,3,171.75
2,2,1,9,6,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,4.5,1.7047480922384253,0.5,1,8.75,2.277267285009756,0.75,2,9.5,2.3513752571634776,0.5,1,1,0,213.75
10,3,1,12,7,10,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,5.75,1.9095425048844386,0.75,2,9.75,2.3749057545736716,0.75,2,6.25,1.9810014688665833,0.25,2,2,0,537.0
6,4,1,8,7,13,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,2.5,1.252762968495368,0.5,1,7.0,2.0794415416798357,0.0,1,5.25,1.8325814637483102,0.25,2,1,0,388.0
1,2,1,14,13,13,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,4.5,1.7047480922384253,0.5,1,5.25,1.8325814637483102,0.25,2,6.25,1.9810014688665833,0.25,2,1,0,281.0
0,1,2,1,5,5,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,31,3.4657359027997265,0,1,1,3,1,1.25,0.8109302162163288,0.25,2,5.0,1.791759469228055,0.0,1,7.75,2.169053700369523,0.75,2,1,1,427.75
5,0,1,12,2,5,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,33,3.5263605246161616,0,0,3,5,3,9.25,2.327277705584417,0.25,2,7.25,2.1102132003465894,0.25,2,5.0,1.791759469228055,0.0,1,1,1,299.5
1,1,2,7,11,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,8.0,2.1972245773362196,0.0,1,0.25,0.22314355131420976,0.25,2,6.0,1.9459101490553132,0.0,1,2,3,112.5
5,5,2,11,6,1,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,17,2.8903717578961645,0,2,2,3,7,7.5,2.1400661634962708,0.5,1,7.0,2.0794415416798357,0.0,1,5.75,1.9095425048844386,0.75,2,1,0,411.75
11,4,1,2,2,2,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,33,3.5263605246161616,0,0,3,5,3,1.5,0.9162907318741551,0.5,1,2.0,1.0986122886681098,0.0,1,3.25,1.4469189829363254,0.25,2,1,1,161.25
10,1,1,2,12,12,39,3.6888794541139363,0,0,4,4,9,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,9.75,2.3749057545736716,0.75,2,2.25,1.1786549963416462,0.25,2,7.25,2.1102132003465894,0.25,2,1,0,553.75
