slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_food,slot_animal_plural,slot_animal_singular,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_first_daily,slot_first_daily_abs_log1p,slot_first_daily_is_even,slot_first_daily_mod3,slot_first_daily_mod5,slot_first_daily_mod7,slot_first_daily_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
1,531,6.2766434893416445,0,0,1,6,1,1,2,2,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,1,18.0
4,322,5.777652323222656,1,1,2,0,2,1,4,4,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,1,6.0
4,366,5.905361848054571,1,0,1,2,6,0,4,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,4,40.0
2,368,5.910796644040527,1,2,3,4,8,8,4,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,6,37.0
1,612,6.418364935936212,1,0,2,3,2,2,6,6,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,3,34.0
6,365,5.902633333401366,0,2,0,1,5,6,6,6,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,30.0
0,325,5.786897381366708,0,1,0,3,5,6,1,1,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,1,29.0
4,444,6.09807428216624,1,0,4,3,4,4,0,0,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,25.0
6,640,6.46302945692067,1,1,0,3,0,5,3,3,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,2,10.0
5,224,5.41610040220442,1,2,4,0,4,4,5,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,1,11.0
1,413,6.025865973825314,0,2,3,0,3,9,5,5,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,1,1,4.0
5,448,6.1070228877422545,1,1,3,0,8,6,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,2,31.0
6,279,5.634789603169249,0,0,4,6,9,6,7,7,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,16.0
0,318,5.765191102784844,1,0,3,3,8,1,1,1,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,2,6.0
3,640,6.46302945692067,1,1,0,3,0,6,3,3,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,3,8.0
5,360,5.8888779583328805,1,0,0,3,0,0,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,1,2,37.0
0,360,5.8888779583328805,1,0,0,3,0,9,5,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,32.0
4,441,6.091309882077698,0,0,1,0,1,6,0,0,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,32.0
0,480,6.175867270105761,1,0,0,4,0,5,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,2,15.0
4,312,5.746203190540153,1,0,2,4,2,6,1,1,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,2,4.0
1,144,4.976733742420574,1,0,4,4,4,9,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,13.0
6,350,5.860786223465865,1,2,0,0,0,1,3,3,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,2,2.0
7,525,6.26530121273771,0,0,0,0,5,6,1,1,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,1,3,24.0
2,255,5.545177444479562,0,0,0,3,5,4,3,3,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,1,26.0
7,396,5.983936280687191,1,0,1,4,6,6,4,4,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,22.0
0,295,5.69035945432406,0,1,0,1,5,1,3,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,1,19.0
3,384,5.953243334287785,1,0,4,6,4,2,2,2,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,25.0
6,384,5.953243334287785,1,0,4,6,4,8,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,31.0
3,308,5.733341276897746,1,2,3,0,8,9,0,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,31.0
3,245,5.5053315359323625,0,2,0,0,5,1,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,25.0
1,273,5.6131281063880705,0,0,3,0,3,9,4,4,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,4,4.0
7,585,6.373319789577012,0,0,0,4,5,0,2,2,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,1,4.0
2,343,5.840641657373398,0,1,3,0,3,0,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,2,31.0
5,660,6.493753839851686,1,0,0,2,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,2,3,18.0
4,300,5.707110264748875,1,0,0,6,0,1,0,0,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,1.0
3,306,5.726847747587197,1,0,1,5,6,1,0,0,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,2,17.0
7,320,5.771441123130016,1,2,0,5,0,1,3,3,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,1,1,26.0
0,301,5.71042701737487,0,1,1,0,1,2,2,2,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,7,5,8.0
1,150,5.017279836814924,1,0,0,3,0,1,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,2,10.0
0,448,6.1070228877422545,1,1,3,0,8,3,3,3,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,3,26.0
6,500,6.2166061010848646,1,2,0,3,0,9,4,4,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,1,23.0
6,276,5.6240175061873385,1,0,1,3,6,7,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,35.0
4,630,6.447305862541213,1,0,0,0,0,4,0,0,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,2,29.0
7,492,6.20050917404269,1,0,2,2,2,3,2,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,1,23.0
5,790,6.673297967767654,1,1,0,6,0,6,6,6,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,3,39.0
7,810,6.698268054115413,1,0,0,5,0,9,3,3,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,12,2.5649493574615367,1,0,2,5,2,1,1,40.0
0,684,6.529418838262226,1,0,4,5,4,7,0,0,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,1,2,32.0
7,132,4.890349128221754,1,0,2,6,2,6,2,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,4,1.0
5,108,4.6913478822291435,1,0,3,3,8,5,6,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,5,10.0
3,258,5.556828061699537,1,0,3,6,8,7,7,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,5,35.0
6,335,5.817111159963204,0,2,0,6,5,5,5,5,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,1,1,27.0
7,135,4.912654885736052,0,0,0,2,5,9,7,7,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,3,2.0
4,430,6.066108090103747,1,1,0,3,0,5,4,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,15.0
1,810,6.698268054115413,1,0,0,5,0,9,3,3,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,1,22.0
4,576,6.3578422665081,1,0,1,2,6,6,1,1,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,2,37.0
5,243,5.497168225293202,0,0,3,5,3,8,6,6,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,3,2.0
1,410,6.018593214496234,1,2,0,4,0,8,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,28.0
7,610,6.415096959171596,1,1,0,1,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,1,13.0
3,474,6.163314804034641,1,0,4,5,4,5,0,0,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,3,3,34.0
6,135,4.912654885736052,0,0,0,2,5,9,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,3,9.0
2,585,6.373319789577012,0,0,0,4,5,9,2,2,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,1,19.0
1,490,6.19644412779452,1,1,0,0,0,5,4,4,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,17.0
0,469,6.152732694704104,0,1,4,0,9,4,5,5,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,1,2,17.0
7,660,6.493753839851686,1,0,0,2,0,0,2,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,4,37.0
6,672,6.511745329644728,1,0,2,0,2,7,2,2,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,1,2,29.0
7,640,6.46302945692067,1,1,0,3,0,6,6,6,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,30.0
2,357,5.8805329864007,0,0,2,0,7,2,1,1,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,3,18.0
7,414,6.028278520230698,1,0,4,1,4,1,0,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,1,28.0
3,231,5.44673737166631,0,0,1,0,1,1,2,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,1,11.0
5,490,6.19644412779452,1,1,0,0,0,0,7,7,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,3,26.0
4,702,6.555356891810665,1,0,2,2,2,7,0,0,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,2,33.0
2,414,6.028278520230698,1,0,4,1,4,3,0,0,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,3,33.0
1,744,6.61338421837956,1,0,4,2,4,2,4,4,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,8,6,37.0
6,279,5.634789603169249,0,0,4,6,9,7,1,1,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,1,5.0
0,486,6.18826412308259,1,0,1,3,6,1,6,6,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,1,24.0
2,287,5.662960480135946,0,2,2,0,7,4,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,4,20.0
0,355,5.87493073085203,0,1,0,5,5,6,6,6,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,5,36.0
2,469,6.152732694704104,0,1,4,0,9,7,4,4,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,3,16.0
5,245,5.5053315359323625,0,2,0,0,5,9,4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,3.0
5,670,6.508769136971682,1,1,0,5,0,3,4,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,30.0
4,496,6.208590026096629,1,1,1,6,6,2,4,4,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,5,13.0
3,329,5.799092654460526,0,2,4,0,9,2,7,7,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,1,2,9.0
3,639,6.461468176353717,0,0,4,2,9,7,7,7,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,2,29.0
7,704,6.558197802812269,1,2,4,4,4,0,5,5,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,1,1,32.0
2,780,6.660575149839686,1,0,0,3,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,2,25.0
2,160,5.081404364984463,1,1,0,6,0,4,2,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,1.0
4,300,5.707110264748875,1,0,0,6,0,4,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,5,30.0
3,534,6.282266746896006,1,0,4,2,4,9,7,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,1,40.0
6,162,5.093750200806762,1,0,2,1,2,6,5,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,5.0
6,450,6.111467339502679,1,0,0,2,0,5,1,1,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,1,24.0
0,360,5.8888779583328805,1,0,0,3,0,0,4,4,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,1,2,24.0
0,648,6.47543271670409,1,0,3,4,8,8,2,2,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,4,5,21.0
6,216,5.37989735354046,1,0,1,6,6,7,5,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,8,6,3.0
3,410,6.018593214496234,1,2,0,4,0,7,4,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,1,3.0
7,594,6.38856140554563,1,0,4,6,4,3,5,5,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,4,19.0
2,639,6.461468176353717,0,0,4,2,9,2,6,6,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,3,33.0
6,406,6.008813185442595,1,1,1,0,6,4,1,1,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1,2,6.0
3,500,6.2166061010848646,1,2,0,3,0,4,5,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,2,23.0
6,282,5.645446897643238,1,0,2,2,2,8,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1,21.0
0,602,6.401917196727186,1,2,2,0,2,0,7,7,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,1,29.0
5,392,5.973809611869261,1,2,2,0,2,3,6,6,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,15.0
1,144,4.976733742420574,1,0,4,4,4,9,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,2,4.0
0,525,6.26530121273771,0,0,0,0,5,3,5,5,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,1,3,23.0
4,204,5.3230099791384085,1,0,4,1,4,9,6,6,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,4,3.0
1,560,6.329720905522696,1,2,0,0,0,5,2,2,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,1,28.0
1,670,6.508769136971682,1,1,0,5,0,2,4,4,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,28.0
6,480,6.175867270105761,1,0,0,4,0,7,5,5,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,2,39.0
6,430,6.066108090103747,1,1,0,3,0,1,1,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,3,22.0
6,486,6.18826412308259,1,0,1,3,6,4,6,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,1,28.0
0,648,6.47543271670409,1,0,3,4,8,3,7,7,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,2,38.0
4,459,6.131226489483141,0,0,4,4,9,3,5,5,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,4,28.0
7,290,5.673323267171493,1,2,0,3,0,5,7,7,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,2,30.0
3,402,5.998936561946683,1,0,2,3,2,5,0,0,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,1,2,21.0
3,780,6.660575149839686,1,0,0,3,0,9,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,6,36.0
7,245,5.5053315359323625,0,2,0,0,5,6,1,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,2,21.0
6,370,5.916202062607435,1,1,0,6,0,9,3,3,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,1,29.0
1,592,6.385194398997726,1,1,2,4,2,9,0,0,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1,24.0
7,408,6.013715156042802,1,0,3,2,8,9,2,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,6,6,38.0
2,522,6.259581464064923,1,0,2,4,2,2,3,3,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,1,28.0
7,324,5.783825182329737,1,0,4,2,4,9,5,5,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,2,1,16.0
7,456,6.124683390894205,1,0,1,1,6,1,7,7,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,1,1,23.0
7,675,6.516193076042964,0,0,0,3,5,4,7,7,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,1,29.0
3,730,6.594413459749778,1,1,0,2,0,9,2,2,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,1,16.0
3,312,5.746203190540153,1,0,2,4,2,1,6,6,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,4,13.0
3,470,6.154858094016418,1,2,0,1,0,8,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,2,19.0
6,765,6.641182169740591,0,0,0,2,5,4,4,4,9,2.302585092994046,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,1,3,30.0
4,459,6.131226489483141,0,0,4,4,9,2,1,1,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,1,17.0
3,185,5.225746673713202,0,2,0,3,5,7,6,6,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,2,1.0
6,460,6.133398042996649,1,1,0,5,0,3,2,2,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,3,23.0
5,240,5.484796933490655,1,0,0,2,0,7,4,4,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,5,15.0
5,750,6.621405651764134,1,0,0,1,0,0,6,6,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,3,31.0
1,423,6.049733455231958,0,0,3,3,3,8,1,1,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,3,3,8.0
4,384,5.953243334287785,1,0,4,6,4,1,5,5,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,3,15.0
4,168,5.1298987149230735,1,0,3,0,8,5,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,4,3.0
3,238,5.476463551931511,1,1,3,0,8,2,6,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,11.0
6,660,6.493753839851686,1,0,0,2,0,9,5,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,1,2,37.0
7,432,6.07073772800249,1,0,2,5,2,8,1,1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,2,3,12.0
1,576,6.3578422665081,1,0,1,2,6,9,0,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,2,37.0
0,621,6.432940092739179,0,0,1,5,1,9,4,4,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,1,25.0
