slot_seller_name,slot_unit_desc,slot_target,slot_target_abs_log1p,slot_target_is_even,slot_target_mod3,slot_target_mod5,slot_target_mod7,slot_target_mod10,slot_closed_day1,slot_closed_day2,slot_weekend_sales,slot_weekend_sales_abs_log1p,slot_weekend_sales_is_even,slot_weekend_sales_mod3,slot_weekend_sales_mod5,slot_weekend_sales_mod7,slot_weekend_sales_mod10,slot_d1_label,slot_d2_label,slot_d3_label,slot_d1_sales,slot_d1_sales_abs_log1p,slot_d1_sales_is_even,slot_d1_sales_mod3,slot_d1_sales_mod5,slot_d1_sales_mod7,slot_d1_sales_mod10,slot_d2_sales,slot_d2_sales_abs_log1p,slot_d2_sales_is_even,slot_d2_sales_mod3,slot_d2_sales_mod5,slot_d2_sales_mod7,slot_d2_sales_mod10,slot_d3_sales,slot_d3_sales_abs_log1p,slot_d3_sales_is_even,slot_d3_sales_mod3,slot_d3_sales_mod5,slot_d3_sales_mod7,slot_d3_sales_mod10,gcd_all,n_multiple_pairs,y
6,7,226,5.424950017481403,1,1,1,2,6,3,2,74,4.31748811353631,1,2,4,4,4,3,4,1,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,1,0,91.0
2,7,187,5.236441962829949,0,1,2,5,7,2,3,66,4.204692619390966,1,0,1,3,6,4,2,2,11,2.4849066497880004,0,2,1,4,1,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,1,4,38.0
0,6,208,5.342334251964811,1,1,3,5,8,3,4,17,2.8903717578961645,0,2,2,3,7,4,3,2,57,4.060443010546419,0,0,2,1,7,60,4.110873864173311,1,0,0,4,0,36,3.6109179126442243,1,0,1,1,6,1,0,38.0
4,2,204,5.3230099791384085,1,0,4,1,4,4,3,23,3.1780538303479458,0,2,3,2,3,4,2,0,19,2.995732273553991,0,1,4,5,9,45,3.828641396489095,0,0,0,3,5,32,3.4965075614664802,1,2,2,4,2,1,0,85.0
3,7,202,5.313205979041787,1,1,2,6,2,4,0,58,4.07753744390572,1,1,3,2,8,2,0,0,53,3.9889840465642745,0,2,3,4,3,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,1,0,31.0
5,2,199,5.298317366548036,0,1,4,3,9,3,4,39,3.6888794541139363,0,0,4,4,9,2,4,3,38,3.6635616461296463,1,2,3,3,8,54,4.007333185232471,1,0,4,5,4,35,3.58351893845611,0,2,0,0,5,1,0,33.0
2,6,186,5.231108616854587,1,0,1,4,6,4,4,9,2.302585092994046,0,0,4,2,9,1,3,3,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,1,1,107.0
2,4,226,5.424950017481403,1,1,1,2,6,3,4,70,4.2626798770413155,1,1,0,0,0,2,4,3,58,4.07753744390572,1,1,3,2,8,21,3.091042453358316,0,0,1,0,1,27,3.332204510175204,0,0,2,6,7,1,0,50.0
2,3,208,5.342334251964811,1,1,3,5,8,3,2,29,3.4011973816621555,0,2,4,1,9,0,1,1,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,38,3.6635616461296463,1,2,3,3,8,1,0,103.0
6,3,247,5.5134287461649825,0,1,2,2,7,1,1,47,3.871201010907891,0,2,2,5,7,3,2,1,54,4.007333185232471,1,0,4,5,4,11,2.4849066497880004,0,2,1,4,1,29,3.4011973816621555,0,2,4,1,9,1,0,106.0
5,5,204,5.3230099791384085,1,0,4,1,4,4,4,49,3.912023005428146,0,1,4,0,9,1,0,1,42,3.7612001156935624,1,0,2,0,2,34,3.5553480614894135,1,1,4,6,4,35,3.58351893845611,0,2,0,0,5,1,1,44.0
3,6,200,5.303304908059076,1,2,0,4,0,4,2,66,4.204692619390966,1,0,1,3,6,1,3,0,15,2.772588722239781,0,0,0,1,5,52,3.970291913552122,1,1,2,3,2,59,4.0943445622221,0,2,4,3,9,1,0,8.0
1,5,266,5.58724865840025,1,2,1,0,6,3,2,41,3.7376696182833684,0,2,1,6,1,0,1,1,25,3.258096538021482,0,1,0,4,5,41,3.7376696182833684,0,2,1,6,1,41,3.7376696182833684,0,2,1,6,1,1,3,118.0
0,2,202,5.313205979041787,1,1,2,6,2,4,0,49,3.912023005428146,0,1,4,0,9,3,0,1,57,4.060443010546419,0,0,2,1,7,32,3.4965075614664802,1,2,2,4,2,19,2.995732273553991,0,1,4,5,9,1,1,45.0
1,3,191,5.2574953720277815,0,2,1,2,1,0,0,67,4.219507705176107,0,1,2,4,7,3,0,2,14,2.70805020110221,1,2,4,0,4,52,3.970291913552122,1,1,2,3,2,10,2.3978952727983707,1,1,0,3,0,1,0,48.0
2,3,177,5.181783550292085,0,0,2,2,7,1,0,8,2.1972245773362196,1,2,3,1,8,2,4,0,10,2.3978952727983707,1,1,0,3,0,53,3.9889840465642745,0,2,3,4,3,16,2.833213344056216,1,1,1,2,6,1,1,90.0
3,0,191,5.2574953720277815,0,2,1,2,1,2,3,19,2.995732273553991,0,1,4,5,9,0,2,3,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,59,4.0943445622221,0,2,4,3,9,1,1,81.0
1,4,201,5.308267697401205,0,0,1,5,1,2,3,54,4.007333185232471,1,0,4,5,4,1,0,2,37,3.6375861597263857,0,1,2,2,7,43,3.784189633918261,0,1,3,1,3,55,4.02535169073515,0,1,0,6,5,1,0,12.0
4,1,143,4.969813299576001,0,2,3,3,3,3,4,40,3.713572066704308,1,1,0,5,0,4,3,2,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,21,3.091042453358316,0,0,1,0,1,1,1,49.0
1,5,228,5.43372200355424,1,0,3,4,8,0,0,20,3.044522437723423,1,2,0,6,0,0,1,3,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,51,3.9512437185814275,0,0,1,2,1,1,0,100.0
3,2,175,5.170483995038151,0,1,0,0,5,1,0,19,2.995732273553991,0,1,4,5,9,3,4,1,52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,1,1,42.0
7,3,214,5.3706380281276624,1,1,4,4,4,3,4,24,3.2188758248682006,1,0,4,3,4,4,4,1,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,54,4.007333185232471,1,0,4,5,4,1,1,87.0
3,4,252,5.53338948872752,1,0,2,0,2,1,1,66,4.204692619390966,1,0,1,3,6,3,3,4,41,3.7376696182833684,0,2,1,6,1,47,3.871201010907891,0,2,2,5,7,51,3.9512437185814275,0,0,1,2,1,1,0,47.0
6,5,212,5.3612921657094255,1,2,2,2,2,0,2,67,4.219507705176107,0,1,2,4,7,1,4,0,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,0,109.0
7,6,176,5.176149732573829,1,2,1,1,6,0,4,30,3.4339872044851463,1,0,0,2,0,0,0,4,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,2,87.0
2,2,164,5.10594547390058,1,2,4,3,4,4,0,40,3.713572066704308,1,1,0,5,0,2,1,3,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,1,69.0
4,2,186,5.231108616854587,1,0,1,4,6,4,3,55,4.02535169073515,0,1,0,6,5,4,2,0,15,2.772588722239781,0,0,0,1,5,54,4.007333185232471,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,1,0,38.0
5,4,217,5.384495062789089,0,1,2,0,7,2,3,69,4.248495242049359,0,0,4,6,9,1,4,3,53,3.9889840465642745,0,2,3,4,3,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,1,0,38.0
4,4,202,5.313205979041787,1,1,2,6,2,0,2,37,3.6375861597263857,0,1,2,2,7,0,1,4,60,4.110873864173311,1,0,0,4,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,1,49.0
3,1,104,4.653960350157523,1,2,4,6,4,2,2,20,3.044522437723423,1,2,0,6,0,1,3,2,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,1,1,21.0
0,7,258,5.556828061699537,1,0,3,6,8,0,2,51,3.9512437185814275,0,0,1,2,1,0,1,4,44,3.8066624897703196,1,2,4,2,4,58,4.07753744390572,1,1,3,2,8,47,3.871201010907891,0,2,2,5,7,1,0,58.0
4,4,186,5.231108616854587,1,0,1,4,6,4,0,23,3.1780538303479458,0,2,3,2,3,4,1,1,48,3.8918202981106265,1,0,3,6,8,55,4.02535169073515,0,1,0,6,5,13,2.6390573296152584,0,1,3,6,3,1,0,47.0
7,6,208,5.342334251964811,1,1,3,5,8,1,0,69,4.248495242049359,0,0,4,6,9,0,1,1,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,1,0,60.0
7,4,224,5.41610040220442,1,2,4,0,4,1,3,30,3.4339872044851463,1,0,0,2,0,0,2,0,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,1,0,0,4,0,24,3.2188758248682006,1,0,4,3,4,2,2,94.0
2,5,178,5.187385805840755,1,1,3,3,8,1,1,73,4.30406509320417,0,1,3,3,3,1,1,1,35,3.58351893845611,0,2,0,0,5,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,0,6,0,1,0,13.0
2,7,170,5.14166355650266,1,2,0,2,0,2,0,18,2.9444389791664403,1,0,3,4,8,0,3,3,40,3.713572066704308,1,1,0,5,0,13,2.6390573296152584,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,1,1,86.0
0,6,126,4.844187086458591,1,0,1,0,6,0,1,13,2.6390573296152584,0,1,3,6,3,1,1,3,25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,1,37.0
6,5,224,5.41610040220442,1,2,4,0,4,0,2,54,4.007333185232471,1,0,4,5,4,0,2,0,24,3.2188758248682006,1,0,4,3,4,57,4.060443010546419,0,0,2,1,7,18,2.9444389791664403,1,0,3,4,8,1,1,71.0
5,6,136,4.919980925828125,1,1,1,3,6,2,0,70,4.2626798770413155,1,1,0,0,0,2,4,3,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,3,32.0
0,6,239,5.480638923341991,0,2,4,1,9,3,4,63,4.1588830833596715,0,0,3,0,3,4,4,1,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,1,1,90.0
3,3,287,5.662960480135946,0,2,2,0,7,3,2,76,4.343805421853684,1,1,1,6,6,3,4,1,42,3.7612001156935624,1,0,2,0,2,36,3.6109179126442243,1,0,1,1,6,48,3.8918202981106265,1,0,3,6,8,1,0,85.0
4,4,253,5.537334267018537,0,1,3,1,3,4,3,54,4.007333185232471,1,0,4,5,4,4,2,0,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,46,3.8501476017100584,1,1,1,4,6,1,0,106.0
7,5,144,4.976733742420574,1,0,4,4,4,3,2,14,2.70805020110221,1,2,4,0,4,0,3,0,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,54,4.007333185232471,1,0,4,5,4,2,1,8.0
7,6,176,5.176149732573829,1,2,1,1,6,2,0,60,4.110873864173311,1,0,0,4,0,0,3,3,44,3.8066624897703196,1,2,4,2,4,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,1,1,19.0
7,7,199,5.298317366548036,0,1,4,3,9,4,2,26,3.295836866004329,1,2,1,5,6,2,2,0,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,1,1,111.0
2,4,211,5.356586274672012,0,1,1,1,1,4,3,36,3.6109179126442243,1,0,1,1,6,1,0,0,16,2.833213344056216,1,1,1,2,6,41,3.7376696182833684,0,2,1,6,1,51,3.9512437185814275,0,0,1,2,1,1,0,67.0
3,3,211,5.356586274672012,0,1,1,1,1,3,1,78,4.3694478524670215,1,0,3,1,8,3,0,1,16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,1,1,90.0
2,4,209,5.3471075307174685,0,2,4,6,9,4,0,59,4.0943445622221,0,2,4,3,9,3,0,1,34,3.5553480614894135,1,1,4,6,4,36,3.6109179126442243,1,0,1,1,6,57,4.060443010546419,0,0,2,1,7,1,0,23.0
3,7,197,5.288267030694535,0,2,2,1,7,4,3,14,2.70805020110221,1,2,4,0,4,3,2,3,32,3.4965075614664802,1,2,2,4,2,59,4.0943445622221,0,2,4,3,9,49,3.912023005428146,0,1,4,0,9,1,0,43.0
1,2,210,5.351858133476067,1,0,0,0,0,3,3,12,2.5649493574615367,1,0,2,5,2,4,4,0,36,3.6109179126442243,1,0,1,1,6,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,4,100.0
0,3,157,5.062595033026967,0,1,2,3,7,3,2,68,4.23410650459726,1,2,3,5,8,0,3,0,18,2.9444389791664403,1,0,3,4,8,49,3.912023005428146,0,1,4,0,9,19,2.995732273553991,0,1,4,5,9,1,0,3.0
3,1,266,5.58724865840025,1,2,1,0,6,1,1,80,4.394449154672439,1,2,0,3,0,1,3,0,44,3.8066624897703196,1,2,4,2,4,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,0,5,1,0,83.0
7,3,171,5.147494476813453,0,0,1,3,1,2,1,56,4.04305126783455,1,2,1,0,6,1,3,3,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,38,3.6635616461296463,1,2,3,3,8,1,4,20.0
0,0,209,5.3471075307174685,0,2,4,6,9,2,0,43,3.784189633918261,0,1,3,1,3,4,4,1,33,3.5263605246161616,0,0,3,5,3,55,4.02535169073515,0,1,0,6,5,50,3.9318256327243257,1,2,0,1,0,1,0,28.0
7,0,275,5.62040086571715,0,2,0,2,5,3,4,79,4.382026634673881,0,1,4,2,9,4,3,2,23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,0,1,0,59,4.0943445622221,0,2,4,3,9,1,0,64.0
7,4,143,4.969813299576001,0,2,3,3,3,4,4,13,2.6390573296152584,0,1,3,6,3,1,0,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,1,3,84.0
4,4,222,5.407171771460119,1,0,2,5,2,0,1,18,2.9444389791664403,1,0,3,4,8,1,1,3,44,3.8066624897703196,1,2,4,2,4,36,3.6109179126442243,1,0,1,1,6,32,3.4965075614664802,1,2,2,4,2,2,1,92.0
4,2,255,5.545177444479562,0,0,0,3,5,0,4,55,4.02535169073515,0,1,0,6,5,0,2,3,33,3.5263605246161616,0,0,3,5,3,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,0,1,0,1,0,83.0
2,2,272,5.60947179518496,1,2,2,6,2,2,2,29,3.4011973816621555,0,2,4,1,9,2,4,4,58,4.07753744390572,1,1,3,2,8,28,3.367295829986474,1,1,3,0,8,41,3.7376696182833684,0,2,1,6,1,1,1,116.0
3,5,155,5.049856007249537,0,2,0,1,5,4,4,16,2.833213344056216,1,1,1,2,6,4,3,4,17,2.8903717578961645,0,2,2,3,7,47,3.871201010907891,0,2,2,5,7,56,4.04305126783455,1,2,1,0,6,1,0,19.0
4,1,278,5.631211781821365,1,2,3,5,8,2,1,75,4.330733340286331,0,0,0,5,5,1,0,1,39,3.6888794541139363,0,0,4,4,9,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,1,92.0
2,5,180,5.198497031265826,1,0,0,5,0,4,3,64,4.174387269895637,1,1,4,1,4,1,1,3,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,51,3.9512437185814275,0,0,1,2,1,1,1,40.0
1,7,220,5.3981627015177525,1,1,0,3,0,1,0,76,4.343805421853684,1,1,1,6,6,3,3,2,47,3.871201010907891,0,2,2,5,7,44,3.8066624897703196,1,2,4,2,4,20,3.044522437723423,1,2,0,6,0,1,2,33.0
3,1,290,5.673323267171493,1,2,0,3,0,0,2,61,4.127134385045092,0,1,1,5,1,1,4,0,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,55,4.02535169073515,0,1,0,6,5,1,0,98.0
7,7,217,5.384495062789089,0,1,2,0,7,2,2,71,4.276666119016055,0,2,1,1,1,2,4,4,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,48,3.8918202981106265,1,0,3,6,8,1,0,43.0
5,5,188,5.241747015059643,1,2,3,6,8,0,0,14,2.70805020110221,1,2,4,0,4,3,4,3,11,2.4849066497880004,0,2,1,4,1,59,4.0943445622221,0,2,4,3,9,56,4.04305126783455,1,2,1,0,6,1,1,48.0
6,6,89,4.499809670330265,0,2,4,5,9,0,2,10,2.3978952727983707,1,1,0,3,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,1,0,17.0
1,2,206,5.332718793265369,1,2,1,3,6,0,2,22,3.1354942159291497,1,1,2,1,2,1,1,2,55,4.02535169073515,0,1,0,6,5,39,3.6888794541139363,0,0,4,4,9,18,2.9444389791664403,1,0,3,4,8,1,0,72.0
5,6,152,5.030437921392435,1,2,2,5,2,3,4,10,2.3978952727983707,1,1,0,3,0,0,3,3,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,0,6,5,48,3.8918202981106265,1,0,3,6,8,1,1,19.0
3,7,136,4.919980925828125,1,1,1,3,6,3,3,19,2.995732273553991,0,1,4,5,9,0,0,0,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,43,3.784189633918261,0,1,3,1,3,1,0,31.0
7,4,182,5.209486152841421,1,2,2,0,2,3,1,12,2.5649493574615367,1,0,2,5,2,3,0,1,42,3.7612001156935624,1,0,2,0,2,33,3.5263605246161616,0,0,3,5,3,48,3.8918202981106265,1,0,3,6,8,1,1,47.0
2,7,142,4.962844630259907,1,1,2,2,2,4,2,25,3.258096538021482,0,1,0,4,5,2,2,0,29,3.4011973816621555,0,2,4,1,9,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,0,48.0
0,2,247,5.5134287461649825,0,1,2,2,7,2,1,62,4.143134726391533,1,2,2,6,2,4,2,1,11,2.4849066497880004,0,2,1,4,1,42,3.7612001156935624,1,0,2,0,2,46,3.8501476017100584,1,1,1,4,6,1,0,86.0
1,3,141,4.955827057601261,0,0,1,1,1,2,1,7,2.0794415416798357,0,1,2,0,7,2,2,3,43,3.784189633918261,0,1,3,1,3,40,3.713572066704308,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,1,0,34.0
2,3,160,5.081404364984463,1,1,0,6,0,1,0,32,3.4965075614664802,1,2,2,4,2,0,3,0,32,3.4965075614664802,1,2,2,4,2,21,3.091042453358316,0,0,1,0,1,46,3.8501476017100584,1,1,1,4,6,1,3,29.0
3,5,304,5.720311776607412,1,1,4,3,4,1,3,66,4.204692619390966,1,0,1,3,6,3,2,2,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,38,3.6635616461296463,1,2,3,3,8,2,2,110.0
5,4,156,5.056245805348308,1,0,1,2,6,2,3,9,2.302585092994046,0,0,4,2,9,0,2,3,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,37,3.6375861597263857,0,1,2,2,7,1,1,41.0
2,4,254,5.541263545158426,1,2,4,2,4,2,2,59,4.0943445622221,0,2,4,3,9,0,2,1,26,3.295836866004329,1,2,1,5,6,51,3.9512437185814275,0,0,1,2,1,30,3.4339872044851463,1,0,0,2,0,1,0,88.0
0,4,275,5.62040086571715,0,2,0,2,5,3,3,69,4.248495242049359,0,0,4,6,9,4,4,0,24,3.2188758248682006,1,0,4,3,4,33,3.5263605246161616,0,0,3,5,3,53,3.9889840465642745,0,2,3,4,3,1,0,96.0
3,3,136,4.919980925828125,1,1,1,3,6,2,3,14,2.70805020110221,1,2,4,0,4,1,0,2,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,0,86.0
7,3,181,5.204006687076795,0,1,1,6,1,2,1,24,3.2188758248682006,1,0,4,3,4,4,3,4,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,24,3.2188758248682006,1,0,4,3,4,1,1,61.0
7,5,138,4.9344739331306915,1,0,3,5,8,0,4,41,3.7376696182833684,0,2,1,6,1,0,2,3,59,4.0943445622221,0,2,4,3,9,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,0,8.0
2,4,260,5.564520407322694,1,2,0,1,0,1,1,52,3.970291913552122,1,1,2,3,2,3,3,4,51,3.9512437185814275,0,0,1,2,1,37,3.6375861597263857,0,1,2,2,7,59,4.0943445622221,0,2,4,3,9,1,1,61.0
0,7,199,5.298317366548036,0,1,4,3,9,3,4,67,4.219507705176107,0,1,2,4,7,2,0,2,51,3.9512437185814275,0,0,1,2,1,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,1,0,25.0
4,2,205,5.327876168789581,0,1,0,2,5,1,1,80,4.394449154672439,1,2,0,3,0,2,2,0,13,2.6390573296152584,0,1,3,6,3,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,1,0,68.0
7,2,168,5.1298987149230735,1,0,3,0,8,0,2,42,3.7612001156935624,1,0,2,0,2,1,4,0,35,3.58351893845611,0,2,0,0,5,29,3.4011973816621555,0,2,4,1,9,58,4.07753744390572,1,1,3,2,8,1,2,4.0
4,0,261,5.568344503761097,0,0,1,2,1,4,3,33,3.5263605246161616,0,0,3,5,3,3,2,3,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,53,3.9889840465642745,0,2,3,4,3,1,0,110.0
0,3,214,5.3706380281276624,1,1,4,4,4,2,0,69,4.248495242049359,0,0,4,6,9,0,0,1,51,3.9512437185814275,0,0,1,2,1,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,1,0,44.0
4,1,134,4.90527477843843,1,2,4,1,4,4,3,19,2.995732273553991,0,1,4,5,9,1,0,0,58,4.07753744390572,1,1,3,2,8,20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,1,0,15.0
1,6,212,5.3612921657094255,1,2,2,2,2,0,0,61,4.127134385045092,0,1,1,5,1,0,1,3,51,3.9512437185814275,0,0,1,2,1,41,3.7376696182833684,0,2,1,6,1,33,3.5263605246161616,0,0,3,5,3,1,0,26.0
4,6,206,5.332718793265369,1,2,1,3,6,2,2,27,3.332204510175204,0,0,2,6,7,1,4,1,22,3.1354942159291497,1,1,2,1,2,57,4.060443010546419,0,0,2,1,7,10,2.3978952727983707,1,1,0,3,0,1,0,90.0
6,2,202,5.313205979041787,1,1,2,6,2,3,3,67,4.219507705176107,0,1,2,4,7,0,1,3,21,3.091042453358316,0,0,1,0,1,54,4.007333185232471,1,0,4,5,4,52,3.970291913552122,1,1,2,3,2,1,0,8.0
6,3,241,5.488937726156687,0,1,1,3,1,1,4,20,3.044522437723423,1,2,0,6,0,2,4,4,53,3.9889840465642745,0,2,3,4,3,47,3.871201010907891,0,2,2,5,7,59,4.0943445622221,0,2,4,3,9,1,0,62.0
5,5,134,4.90527477843843,1,2,4,1,4,0,0,31,3.4657359027997265,0,1,1,3,1,0,1,3,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,0,48.0
7,6,230,5.442417710521793,1,2,0,6,0,4,4,18,2.9444389791664403,1,0,3,4,8,1,0,1,53,3.9889840465642745,0,2,3,4,3,45,3.828641396489095,0,0,0,3,5,49,3.912023005428146,0,1,4,0,9,1,0,65.0
4,7,139,4.941642422609304,0,1,4,6,9,2,0,68,4.23410650459726,1,2,3,5,8,4,4,1,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,1,14.0
0,7,223,5.4116460518550396,0,1,3,6,3,2,1,71,4.276666119016055,0,2,1,1,1,1,0,1,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,1,55.0
7,7,187,5.236441962829949,0,1,2,5,7,2,0,17,2.8903717578961645,0,2,2,3,7,4,4,1,15,2.772588722239781,0,0,0,1,5,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,0,2,1,4,1,1,2,92.0
6,0,243,5.497168225293202,0,0,3,5,3,2,3,46,3.8501476017100584,1,1,1,4,6,4,4,4,42,3.7612001156935624,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,1,0,101.0
4,2,225,5.420534999272286,0,0,0,1,5,3,3,37,3.6375861597263857,0,1,2,2,7,0,1,3,12,2.5649493574615367,1,0,2,5,2,47,3.871201010907891,0,2,2,5,7,58,4.07753744390572,1,1,3,2,8,1,0,71.0
1,0,141,4.955827057601261,0,0,1,1,1,0,1,31,3.4657359027997265,0,1,1,3,1,1,0,0,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,36,3.6109179126442243,1,0,1,1,6,1,0,31.0
6,7,164,5.10594547390058,1,2,4,3,4,0,1,37,3.6375861597263857,0,1,2,2,7,4,1,4,53,3.9889840465642745,0,2,3,4,3,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,1,1,9.0
3,7,228,5.43372200355424,1,0,3,4,8,3,1,49,3.912023005428146,0,1,4,0,9,3,3,3,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,1,0,86.0
0,4,148,5.003946305945459,1,1,3,1,8,4,3,44,3.8066624897703196,1,2,4,2,4,3,2,3,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,1,1,38.0
4,2,155,5.049856007249537,0,2,0,1,5,2,1,68,4.23410650459726,1,2,3,5,8,4,3,4,41,3.7376696182833684,0,2,1,6,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0,29.0
0,5,290,5.673323267171493,1,2,0,3,0,3,2,78,4.3694478524670215,1,0,3,1,8,0,1,1,49,3.912023005428146,0,1,4,0,9,52,3.970291913552122,1,1,2,3,2,26,3.295836866004329,1,2,1,5,6,1,2,85.0
6,3,192,5.262690188904886,1,0,2,3,2,2,0,32,3.4965075614664802,1,2,2,4,2,4,4,1,42,3.7612001156935624,1,0,2,0,2,22,3.1354942159291497,1,1,2,1,2,44,3.8066624897703196,1,2,4,2,4,2,2,52.0
2,7,283,5.648974238161206,0,1,3,3,3,2,3,74,4.31748811353631,1,2,4,4,4,0,0,4,57,4.060443010546419,0,0,2,1,7,57,4.060443010546419,0,0,2,1,7,52,3.970291913552122,1,1,2,3,2,1,1,43.0
