slot_item,slot_price,slot_price_abs_log1p,slot_price_mod3,slot_price_mod7,slot_discount_percent,slot_discount_percent_abs_log1p,slot_discount_percent_is_even,slot_discount_percent_mod3,slot_discount_percent_mod7,slot_discount_percent_mod10,slot_currency_symbol,slot_store,gcd_all,n_multiple_pairs,y
5,3920,8.27410200229233,2,0,65,4.189654742026425,0,2,2,5,3,2,5,0,1372.0
2,3100,8.03947991910045,1,6,85,4.454347296253507,0,1,1,5,3,0,5,0,465.0
0,2740,7.916078096302786,1,3,55,4.02535169073515,0,1,6,5,2,10,5,0,1233.0
9,960,6.8679744089702925,0,1,90,4.51085950651685,1,0,6,0,2,4,30,0,96.0
3,1400,7.244941546337007,2,0,75,4.330733340286331,0,0,5,5,0,5,25,0,350.0
3,2520,7.83241092718792,0,0,80,4.394449154672439,1,2,3,0,1,2,40,0,504.0
0,2760,7.923348211930154,0,2,25,3.258096538021482,0,1,4,5,0,6,5,0,2070.0
1,3540,8.172164452111904,0,5,55,4.02535169073515,0,1,6,5,1,3,5,0,1593.0
1,3120,8.045908742270779,0,5,25,3.258096538021482,0,1,4,5,1,9,5,0,2340.0
2,3840,8.253488028345904,0,4,70,4.2626798770413155,1,1,0,0,3,6,10,0,1152.0
8,1760,7.473637108496206,2,3,25,3.258096538021482,0,1,4,5,1,0,5,0,1320.0
1,620,6.431331081933479,2,4,75,4.330733340286331,0,0,5,5,0,3,5,0,155.0
5,2860,7.95892649305011,1,4,75,4.330733340286331,0,0,5,5,2,10,5,0,715.0
7,3700,8.216358332386156,1,4,55,4.02535169073515,0,1,6,5,0,8,5,0,1665.0
1,1440,7.273092595999522,0,5,35,3.58351893845611,0,2,0,5,2,0,5,0,936.0
6,3700,8.216358332386156,1,4,15,2.772588722239781,0,0,1,5,0,9,5,0,3145.0
9,3100,8.03947991910045,1,6,10,2.3978952727983707,1,1,3,0,2,10,10,1,2790.0
1,260,5.564520407322694,2,1,40,3.713572066704308,1,1,5,0,1,5,20,0,156.0
3,2840,7.951911381854188,2,5,65,4.189654742026425,0,2,2,5,2,8,5,0,994.0
7,2700,7.901377353792616,0,5,90,4.51085950651685,1,0,6,0,0,6,90,1,270.0
1,3200,8.071218539969863,2,1,15,2.772588722239781,0,0,1,5,1,0,5,0,2720.0
7,3920,8.27410200229233,2,0,70,4.2626798770413155,1,1,0,0,0,8,70,1,1176.0
9,4860,8.488999457045455,0,2,90,4.51085950651685,1,0,6,0,2,8,90,1,486.0
0,4480,8.407601514786142,1,0,5,1.791759469228055,0,2,5,5,0,6,5,1,4256.0
3,2540,7.840312983320164,2,6,70,4.2626798770413155,1,1,0,0,1,10,10,0,762.0
9,1320,7.186144304522325,0,4,70,4.2626798770413155,1,1,0,0,1,10,10,0,396.0
7,4860,8.488999457045455,0,2,30,3.4339872044851463,1,0,2,0,1,1,30,1,3402.0
1,2740,7.916078096302786,1,3,30,3.4339872044851463,1,0,2,0,3,3,10,0,1918.0
5,1820,7.507141079727608,2,0,20,3.044522437723423,1,2,6,0,1,7,20,1,1456.0
8,3140,8.052296499538647,2,4,60,4.110873864173311,1,0,4,0,0,5,20,0,1256.0
6,2580,7.855932199718614,0,4,85,4.454347296253507,0,1,1,5,2,5,5,0,387.0
1,4800,8.476579508530941,0,5,15,2.772588722239781,0,0,1,5,2,10,15,1,4080.0
3,840,6.734591659972948,0,0,70,4.2626798770413155,1,1,0,0,0,7,70,1,252.0
6,3400,8.131824785007195,1,5,5,1.791759469228055,0,2,5,5,3,7,5,1,3230.0
1,3120,8.045908742270779,0,5,85,4.454347296253507,0,1,1,5,2,0,5,0,468.0
1,420,6.042632833682381,0,0,5,1.791759469228055,0,2,5,5,0,6,5,1,399.0
1,2020,7.611347717403621,1,4,90,4.51085950651685,1,0,6,0,0,8,10,0,202.0
5,4360,8.380456667842767,1,6,65,4.189654742026425,0,2,2,5,1,2,5,0,1526.0
1,3740,8.227108234348146,2,2,55,4.02535169073515,0,1,6,5,2,0,55,1,1683.0
0,4180,8.338305731356565,1,1,15,2.772588722239781,0,0,1,5,2,8,5,0,3553.0
6,4040,8.304247465078474,2,1,25,3.258096538021482,0,1,4,5,2,3,5,0,3030.0
1,2040,7.621195162809845,0,3,10,2.3978952727983707,1,1,3,0,0,7,10,1,1836.0
4,840,6.734591659972948,0,0,85,4.454347296253507,0,1,1,5,0,6,5,0,126.0
7,780,6.660575149839686,0,3,90,4.51085950651685,1,0,6,0,1,8,30,0,78.0
0,1360,7.215975002651466,1,2,40,3.713572066704308,1,1,5,0,1,0,40,1,816.0
9,3600,8.188966863648876,0,2,20,3.044522437723423,1,2,6,0,0,4,20,1,2880.0
9,1140,7.039660349862076,0,6,15,2.772588722239781,0,0,1,5,3,6,15,1,969.0
1,2360,7.766840537085513,2,1,65,4.189654742026425,0,2,2,5,3,7,5,0,826.0
9,1620,7.390798521735676,0,3,75,4.330733340286331,0,0,5,5,2,7,15,0,405.0
9,740,6.608000625296087,2,5,50,3.9318256327243257,1,2,1,0,0,1,10,0,370.0
1,2960,7.993282328101591,2,6,20,3.044522437723423,1,2,6,0,0,8,20,1,2368.0
9,2320,7.749753406274437,1,3,20,3.044522437723423,1,2,6,0,1,1,20,1,1856.0
8,920,6.825460036255307,2,3,50,3.9318256327243257,1,2,1,0,1,7,10,0,460.0
9,2780,7.930565854233965,2,1,90,4.51085950651685,1,0,6,0,0,5,10,0,278.0
7,1020,6.928537818164665,0,5,30,3.4339872044851463,1,0,2,0,2,1,30,1,714.0
6,560,6.329720905522696,2,0,45,3.828641396489095,0,0,3,5,3,7,5,0,308.0
3,4420,8.394121193826242,1,3,70,4.2626798770413155,1,1,0,0,0,8,10,0,1326.0
1,1160,7.057036981697891,2,5,35,3.58351893845611,0,2,0,5,3,8,5,0,754.0
6,1580,7.365812837209472,2,5,60,4.110873864173311,1,0,4,0,2,5,20,0,632.0
7,3800,8.24301946898925,2,6,30,3.4339872044851463,1,0,2,0,0,2,10,0,2660.0
4,4780,8.472405008626103,1,6,90,4.51085950651685,1,0,6,0,2,2,10,0,478.0
7,2180,7.687538766201629,2,3,5,1.791759469228055,0,2,5,5,1,2,5,1,2071.0
9,3600,8.188966863648876,0,2,65,4.189654742026425,0,2,2,5,3,9,5,0,1260.0
1,2320,7.749753406274437,1,3,20,3.044522437723423,1,2,6,0,2,5,20,1,1856.0
7,1560,7.353081920515432,0,6,90,4.51085950651685,1,0,6,0,1,7,30,0,156.0
5,2880,7.9658927350845286,0,3,10,2.3978952727983707,1,1,3,0,1,9,10,1,2592.0
5,4060,8.309184527686298,1,0,60,4.110873864173311,1,0,4,0,3,8,20,0,1624.0
9,4780,8.472405008626103,1,6,10,2.3978952727983707,1,1,3,0,0,6,10,1,4302.0
2,4660,8.446985296372741,1,5,35,3.58351893845611,0,2,0,5,2,5,5,0,3029.0
9,1540,7.340186835320115,1,0,85,4.454347296253507,0,1,1,5,2,4,5,0,231.0
9,1740,7.462214939768189,0,4,65,4.189654742026425,0,2,2,5,2,5,5,0,609.0
1,3040,8.019941687677365,1,2,55,4.02535169073515,0,1,6,5,2,6,5,0,1368.0
8,580,6.364750756851911,1,6,40,3.713572066704308,1,1,5,0,2,0,20,0,348.0
3,4380,8.385032287813898,0,5,40,3.713572066704308,1,1,5,0,0,3,20,0,2628.0
0,4520,8.416488487294606,2,5,55,4.02535169073515,0,1,6,5,3,0,5,0,2034.0
5,1820,7.507141079727608,2,0,35,3.58351893845611,0,2,0,5,0,8,35,1,1183.0
6,3000,8.006700845440367,0,4,90,4.51085950651685,1,0,6,0,1,8,30,0,300.0
2,3040,8.019941687677365,1,2,15,2.772588722239781,0,0,1,5,0,5,5,0,2584.0
9,1780,7.484930283289661,1,2,70,4.2626798770413155,1,1,0,0,0,5,10,0,534.0
6,1240,7.123672785204607,1,1,65,4.189654742026425,0,2,2,5,1,1,5,0,434.0
3,2820,7.944846711001996,0,6,70,4.2626798770413155,1,1,0,0,2,7,10,0,846.0
7,2500,7.824445930877619,1,1,80,4.394449154672439,1,2,3,0,2,8,20,0,500.0
0,3980,8.289288323000317,2,4,35,3.58351893845611,0,2,0,5,0,5,5,0,2587.0
9,2540,7.840312983320164,2,6,5,1.791759469228055,0,2,5,5,0,0,5,1,2413.0
6,4800,8.476579508530941,0,5,30,3.4339872044851463,1,0,2,0,1,9,30,1,3360.0
1,4300,8.366602832783736,1,2,80,4.394449154672439,1,2,3,0,1,0,20,0,860.0
9,2980,8.000014093678072,1,5,80,4.394449154672439,1,2,3,0,3,5,20,0,596.0
7,3260,8.089789175789319,2,5,20,3.044522437723423,1,2,6,0,3,0,20,1,2608.0
2,1600,7.3783837129967145,1,4,60,4.110873864173311,1,0,4,0,2,7,20,0,640.0
5,1960,7.581209826196346,1,0,15,2.772588722239781,0,0,1,5,3,9,5,0,1666.0
6,1300,7.170888478512505,1,5,45,3.828641396489095,0,0,3,5,0,0,5,0,715.0
2,2280,7.732369222284388,0,5,15,2.772588722239781,0,0,1,5,0,6,15,1,1938.0
9,260,5.564520407322694,2,1,15,2.772588722239781,0,0,1,5,3,7,5,0,221.0
0,2780,7.930565854233965,2,1,10,2.3978952727983707,1,1,3,0,1,5,10,1,2502.0
5,3860,8.258681496264236,2,3,50,3.9318256327243257,1,2,1,0,1,4,10,0,1930.0
7,3400,8.131824785007195,1,5,20,3.044522437723423,1,2,6,0,1,7,20,1,2720.0
4,2140,7.669028288589683,1,5,55,4.02535169073515,0,1,6,5,2,9,5,0,963.0
1,1000,6.90875477931522,1,6,45,3.828641396489095,0,0,3,5,0,7,5,0,550.0
0,1820,7.507141079727608,2,0,65,4.189654742026425,0,2,2,5,0,10,65,1,637.0
0,460,6.133398042996649,1,5,70,4.2626798770413155,1,1,0,0,1,6,10,0,138.0
8,2140,7.669028288589683,1,5,50,3.9318256327243257,1,2,1,0,3,4,10,0,1070.0
2,1560,7.353081920515432,0,6,30,3.4339872044851463,1,0,2,0,2,5,30,1,1092.0
8,500,6.2166061010848646,2,3,60,4.110873864173311,1,0,4,0,3,7,20,0,200.0
4,340,5.831882477283517,1,4,85,4.454347296253507,0,1,1,5,2,5,85,1,51.0
2,1680,7.427144133408616,0,0,80,4.394449154672439,1,2,3,0,3,1,80,1,336.0
5,2900,7.972810784121404,2,2,80,4.394449154672439,1,2,3,0,0,6,20,0,580.0
5,4380,8.385032287813898,0,5,85,4.454347296253507,0,1,1,5,1,8,5,0,657.0
8,1840,7.518064181233078,1,6,85,4.454347296253507,0,1,1,5,2,1,5,0,276.0
6,2480,7.816416983691801,2,2,70,4.2626798770413155,1,1,0,0,2,10,10,0,744.0
8,2660,7.886457270977689,2,0,70,4.2626798770413155,1,1,0,0,1,9,70,1,798.0
3,4740,8.464003362902119,0,1,30,3.4339872044851463,1,0,2,0,2,10,30,1,3318.0
6,3580,8.183397369998433,1,3,15,2.772588722239781,0,0,1,5,0,7,5,0,3043.0
7,3960,8.284251797621916,0,5,25,3.258096538021482,0,1,4,5,2,6,5,0,2970.0
6,3120,8.045908742270779,0,5,40,3.713572066704308,1,1,5,0,2,8,40,1,1872.0
0,1520,7.327123292259293,2,1,35,3.58351893845611,0,2,0,5,2,8,5,0,988.0
9,620,6.431331081933479,2,4,25,3.258096538021482,0,1,4,5,3,4,5,0,465.0
0,340,5.831882477283517,1,4,25,3.258096538021482,0,1,4,5,0,8,5,0,255.0
5,2660,7.886457270977689,2,0,25,3.258096538021482,0,1,4,5,2,10,5,0,1995.0
1,1460,7.2868764117507,2,4,70,4.2626798770413155,1,1,0,0,1,9,10,0,438.0
6,1620,7.390798521735676,0,3,50,3.9318256327243257,1,2,1,0,2,4,10,0,810.0
6,1840,7.518064181233078,1,6,65,4.189654742026425,0,2,2,5,2,7,5,0,644.0
8,2460,7.8083230503910555,0,3,85,4.454347296253507,0,1,1,5,1,10,5,0,369.0
0,2080,7.640603826393634,1,1,5,1.791759469228055,0,2,5,5,3,4,5,1,1976.0
2,2080,7.640603826393634,1,1,30,3.4339872044851463,1,0,2,0,0,0,10,0,1456.0
8,3620,8.19450550976564,2,1,50,3.9318256327243257,1,2,1,0,3,10,10,0,1810.0
4,1220,7.107425474110705,2,2,90,4.51085950651685,1,0,6,0,1,4,10,0,122.0
5,3720,8.221747728346623,0,3,35,3.58351893845611,0,2,0,5,1,8,5,0,2418.0
2,4680,8.45126704130007,0,4,10,2.3978952727983707,1,1,3,0,1,3,10,1,4212.0
6,2340,7.75833346749091,0,2,5,1.791759469228055,0,2,5,5,2,0,5,1,2223.0
2,4640,8.442685139241176,2,6,75,4.330733340286331,0,0,5,5,1,0,5,0,1160.0
0,2540,7.840312983320164,2,6,30,3.4339872044851463,1,0,2,0,2,2,10,0,1778.0
8,2480,7.816416983691801,2,2,35,3.58351893845611,0,2,0,5,2,4,5,0,1612.0
2,4080,8.314097335405807,0,6,70,4.2626798770413155,1,1,0,0,2,10,10,0,1224.0
6,4040,8.304247465078474,2,1,30,3.4339872044851463,1,0,2,0,3,5,10,0,2828.0
0,1640,7.403061091090091,2,2,50,3.9318256327243257,1,2,1,0,0,10,10,0,820.0
1,4600,8.434028950155469,1,1,50,3.9318256327243257,1,2,1,0,2,7,50,1,2300.0
0,700,6.55250788703459,1,0,60,4.110873864173311,1,0,4,0,0,2,20,0,280.0
7,640,6.46302945692067,1,3,20,3.044522437723423,1,2,6,0,0,10,20,1,512.0
5,4140,8.328692583545568,0,3,75,4.330733340286331,0,0,5,5,1,5,15,0,1035.0
3,3300,8.101980731853192,0,3,70,4.2626798770413155,1,1,0,0,3,8,10,0,990.0
6,2440,7.80016307039296,1,4,50,3.9318256327243257,1,2,1,0,0,5,10,0,1220.0
4,2360,7.766840537085513,2,1,15,2.772588722239781,0,0,1,5,2,0,5,0,2006.0
4,2020,7.611347717403621,1,4,60,4.110873864173311,1,0,4,0,0,9,20,0,808.0
7,3520,8.166500319155052,1,6,20,3.044522437723423,1,2,6,0,1,8,20,1,2816.0
7,840,6.734591659972948,0,0,25,3.258096538021482,0,1,4,5,0,0,5,0,630.0
3,1160,7.057036981697891,2,5,30,3.4339872044851463,1,0,2,0,2,9,10,0,812.0
1,2260,7.72356247227797,1,6,80,4.394449154672439,1,2,3,0,2,5,20,0,452.0
3,4960,8.509362612301048,1,4,45,3.828641396489095,0,0,3,5,0,3,5,0,2728.0
9,3620,8.19450550976564,2,1,30,3.4339872044851463,1,0,2,0,2,10,10,0,2534.0
5,3940,8.279189777195004,1,6,80,4.394449154672439,1,2,3,0,2,8,20,0,788.0
1,920,6.825460036255307,2,3,15,2.772588722239781,0,0,1,5,1,6,5,0,782.0
4,2960,7.993282328101591,2,6,65,4.189654742026425,0,2,2,5,3,4,5,0,1036.0
3,2500,7.824445930877619,1,1,60,4.110873864173311,1,0,4,0,3,5,20,0,1000.0
5,1500,7.313886831633462,0,2,90,4.51085950651685,1,0,6,0,1,6,30,0,150.0
5,3780,8.237743803890933,0,0,65,4.189654742026425,0,2,2,5,3,8,5,0,1323.0
5,3420,8.137688184977605,0,4,70,4.2626798770413155,1,1,0,0,2,10,10,0,1026.0
4,2280,7.732369222284388,0,5,35,3.58351893845611,0,2,0,5,1,2,5,0,1482.0
1,2200,7.696667081526462,1,2,25,3.258096538021482,0,1,4,5,0,5,25,1,1650.0
8,4220,8.347827345782498,2,6,40,3.713572066704308,1,1,5,0,1,7,20,0,2532.0
7,2760,7.923348211930154,0,2,25,3.258096538021482,0,1,4,5,1,7,5,0,2070.0
8,4320,8.371242135931933,0,1,65,4.189654742026425,0,2,2,5,3,6,5,0,1512.0
7,3000,8.006700845440367,0,4,80,4.394449154672439,1,2,3,0,3,0,40,0,600.0
3,3000,8.006700845440367,0,4,5,1.791759469228055,0,2,5,5,3,2,5,1,2850.0
4,3680,8.210939733379021,2,5,60,4.110873864173311,1,0,4,0,2,7,20,0,1472.0
1,3400,8.131824785007195,1,5,40,3.713572066704308,1,1,5,0,2,3,40,1,2040.0
3,4660,8.446985296372741,1,5,75,4.330733340286331,0,0,5,5,1,10,5,0,1165.0
8,1540,7.340186835320115,1,0,85,4.454347296253507,0,1,1,5,2,8,5,0,231.0
7,3140,8.052296499538647,2,4,5,1.791759469228055,0,2,5,5,0,2,5,1,2983.0
7,1380,7.2305631534092925,0,1,10,2.3978952727983707,1,1,3,0,1,0,10,1,1242.0
6,1580,7.365812837209472,2,5,40,3.713572066704308,1,1,5,0,1,4,20,0,948.0
5,3220,8.0774471493312,1,0,90,4.51085950651685,1,0,6,0,0,2,10,0,322.0
6,4360,8.380456667842767,1,6,70,4.2626798770413155,1,1,0,0,3,8,10,0,1308.0
5,540,6.293419278846481,0,1,75,4.330733340286331,0,0,5,5,1,6,15,0,135.0
0,4160,8.333510708982942,2,2,70,4.2626798770413155,1,1,0,0,2,9,10,0,1248.0
8,3320,8.108021221376747,2,2,60,4.110873864173311,1,0,4,0,1,10,20,0,1328.0
4,3800,8.24301946898925,2,6,55,4.02535169073515,0,1,6,5,2,6,5,0,1710.0
8,4720,8.459775920546287,1,2,40,3.713572066704308,1,1,5,0,3,2,40,1,2832.0
4,1640,7.403061091090091,2,2,55,4.02535169073515,0,1,6,5,2,9,5,0,738.0
4,3140,8.052296499538647,2,4,70,4.2626798770413155,1,1,0,0,1,6,10,0,942.0
8,3840,8.253488028345904,0,4,70,4.2626798770413155,1,1,0,0,3,10,10,0,1152.0
4,4980,8.513385953073284,0,3,25,3.258096538021482,0,1,4,5,0,7,5,0,3735.0
7,3560,8.177796683277778,2,4,55,4.02535169073515,0,1,6,5,3,7,5,0,1602.0
0,3800,8.24301946898925,2,6,55,4.02535169073515,0,1,6,5,2,9,5,0,1710.0
8,2480,7.816416983691801,2,2,5,1.791759469228055,0,2,5,5,1,3,5,1,2356.0
1,1860,7.528869256642251,0,5,15,2.772588722239781,0,0,1,5,3,8,15,1,1581.0
2,3220,8.0774471493312,1,0,45,3.828641396489095,0,0,3,5,1,10,5,0,1771.0
2,2060,7.630946580890459,2,2,60,4.110873864173311,1,0,4,0,0,7,20,0,824.0
4,4380,8.385032287813898,0,5,55,4.02535169073515,0,1,6,5,2,0,5,0,1971.0
8,4240,8.352554369474591,1,5,5,1.791759469228055,0,2,5,5,0,10,5,1,4028.0
5,2760,7.923348211930154,0,2,25,3.258096538021482,0,1,4,5,1,6,5,0,2070.0
4,220,5.3981627015177525,1,3,50,3.9318256327243257,1,2,1,0,0,2,10,0,110.0
9,1660,7.415175109613295,1,1,15,2.772588722239781,0,0,1,5,0,1,5,0,1411.0
0,3480,8.15507488781144,0,1,45,3.828641396489095,0,0,3,5,1,3,15,0,1914.0
1,3480,8.15507488781144,0,1,10,2.3978952727983707,1,1,3,0,1,7,10,1,3132.0
5,2520,7.83241092718792,0,0,10,2.3978952727983707,1,1,3,0,3,10,10,1,2268.0
2,3720,8.221747728346623,0,3,40,3.713572066704308,1,1,5,0,1,0,40,1,2232.0
0,840,6.734591659972948,0,0,45,3.828641396489095,0,0,3,5,0,9,15,0,462.0
4,1600,7.3783837129967145,1,4,55,4.02535169073515,0,1,6,5,1,5,5,0,720.0
8,4620,8.438366410870266,0,0,70,4.2626798770413155,1,1,0,0,0,2,70,1,1386.0
0,420,6.042632833682381,0,0,50,3.9318256327243257,1,2,1,0,0,0,10,0,210.0
0,3520,8.166500319155052,1,6,80,4.394449154672439,1,2,3,0,2,8,80,1,704.0
3,4820,8.480736654405622,2,4,10,2.3978952727983707,1,1,3,0,3,9,10,1,4338.0
5,4620,8.438366410870266,0,0,25,3.258096538021482,0,1,4,5,2,9,5,0,3465.0
1,940,6.846943139585379,1,2,5,1.791759469228055,0,2,5,5,1,7,5,1,893.0
5,2120,7.659642954564682,2,6,60,4.110873864173311,1,0,4,0,2,7,20,0,848.0
9,1220,7.107425474110705,2,2,60,4.110873864173311,1,0,4,0,1,4,20,0,488.0
9,3100,8.03947991910045,1,6,20,3.044522437723423,1,2,6,0,0,9,20,1,2480.0
3,660,6.493753839851686,0,2,40,3.713572066704308,1,1,5,0,1,10,20,0,396.0
9,4300,8.366602832783736,1,2,5,1.791759469228055,0,2,5,5,1,5,5,1,4085.0
9,3660,8.205491613120236,0,6,5,1.791759469228055,0,2,5,5,1,8,5,1,3477.0
4,1660,7.415175109613295,1,1,80,4.394449154672439,1,2,3,0,1,5,20,0,332.0
7,2720,7.908754738783246,2,4,90,4.51085950651685,1,0,6,0,3,8,10,0,272.0
5,1800,7.496097345175956,0,1,30,3.4339872044851463,1,0,2,0,1,5,30,1,1260.0
6,320,5.771441123130016,2,5,10,2.3978952727983707,1,1,3,0,2,7,10,1,288.0
0,840,6.734591659972948,0,0,55,4.02535169073515,0,1,6,5,0,3,5,0,378.0
2,4700,8.45553053102413,2,3,20,3.044522437723423,1,2,6,0,2,8,20,1,3760.0
2,1700,7.438971592395862,2,6,15,2.772588722239781,0,0,1,5,0,0,5,0,1445.0
0,1420,7.259116128097101,1,6,70,4.2626798770413155,1,1,0,0,0,7,10,0,426.0
6,820,6.710523109452428,1,1,50,3.9318256327243257,1,2,1,0,1,3,10,0,410.0
1,2660,7.886457270977689,2,0,40,3.713572066704308,1,1,5,0,0,1,20,0,1596.0
3,860,6.7580945044277305,2,6,5,1.791759469228055,0,2,5,5,0,6,5,1,817.0
2,720,6.580639137284949,0,6,80,4.394449154672439,1,2,3,0,1,2,80,1,144.0
0,3620,8.19450550976564,2,1,55,4.02535169073515,0,1,6,5,1,5,5,0,1629.0
8,1540,7.340186835320115,1,0,70,4.2626798770413155,1,1,0,0,3,10,70,1,462.0
8,4140,8.328692583545568,0,3,45,3.828641396489095,0,0,3,5,2,1,45,1,2277.0
3,3400,8.131824785007195,1,5,5,1.791759469228055,0,2,5,5,0,4,5,1,3230.0
6,4000,8.294299608857235,1,3,50,3.9318256327243257,1,2,1,0,1,9,50,1,2000.0
9,520,6.255750041753367,1,2,15,2.772588722239781,0,0,1,5,0,3,5,0,442.0
3,4380,8.385032287813898,0,5,85,4.454347296253507,0,1,1,5,0,5,5,0,657.0
2,680,6.523562306149512,2,1,5,1.791759469228055,0,2,5,5,2,1,5,1,646.0
7,3300,8.101980731853192,0,3,20,3.044522437723423,1,2,6,0,2,6,20,1,2640.0
2,4040,8.304247465078474,2,1,85,4.454347296253507,0,1,1,5,3,10,5,0,606.0
3,1420,7.259116128097101,1,6,65,4.189654742026425,0,2,2,5,2,8,5,0,497.0
0,2140,7.669028288589683,1,5,50,3.9318256327243257,1,2,1,0,3,9,10,0,1070.0
6,2880,7.9658927350845286,0,3,40,3.713572066704308,1,1,5,0,1,6,40,1,1728.0
7,2260,7.72356247227797,1,6,20,3.044522437723423,1,2,6,0,3,8,20,1,1808.0
8,1560,7.353081920515432,0,6,35,3.58351893845611,0,2,0,5,3,4,5,0,1014.0
7,4400,8.38958706681109,2,4,30,3.4339872044851463,1,0,2,0,0,5,10,0,3080.0
7,1620,7.390798521735676,0,3,40,3.713572066704308,1,1,5,0,2,8,20,0,972.0
7,3580,8.183397369998433,1,3,45,3.828641396489095,0,0,3,5,0,8,5,0,1969.0
4,1780,7.484930283289661,1,2,30,3.4339872044851463,1,0,2,0,3,4,10,0,1246.0
6,4720,8.459775920546287,1,2,45,3.828641396489095,0,0,3,5,0,5,5,0,2596.0
3,3320,8.108021221376747,2,2,50,3.9318256327243257,1,2,1,0,0,4,10,0,1660.0
8,1620,7.390798521735676,0,3,90,4.51085950651685,1,0,6,0,1,7,90,1,162.0
5,2220,7.7057128238944275,0,1,15,2.772588722239781,0,0,1,5,0,7,15,1,1887.0
8,3860,8.258681496264236,2,3,15,2.772588722239781,0,0,1,5,3,6,5,0,3281.0
1,2740,7.916078096302786,1,3,10,2.3978952727983707,1,1,3,0,1,4,10,1,2466.0
9,480,6.175867270105761,0,4,35,3.58351893845611,0,2,0,5,0,3,5,0,312.0
1,1260,7.13966033596492,0,0,75,4.330733340286331,0,0,5,5,1,1,15,0,315.0
4,360,5.8888779583328805,0,3,85,4.454347296253507,0,1,1,5,1,4,5,0,54.0
2,3580,8.183397369998433,1,3,70,4.2626798770413155,1,1,0,0,2,7,10,0,1074.0
6,1880,7.53955882930103,2,4,85,4.454347296253507,0,1,1,5,2,4,5,0,282.0
9,3500,8.160803920954665,2,0,25,3.258096538021482,0,1,4,5,3,1,25,1,2625.0
4,3060,8.026496938945412,0,1,50,3.9318256327243257,1,2,1,0,0,2,10,0,1530.0
0,4760,8.46821300919452,2,0,15,2.772588722239781,0,0,1,5,2,2,5,0,4046.0
5,2780,7.930565854233965,2,1,90,4.51085950651685,1,0,6,0,2,5,10,0,278.0
0,2320,7.749753406274437,1,3,55,4.02535169073515,0,1,6,5,2,8,5,0,1044.0
4,660,6.493753839851686,0,2,55,4.02535169073515,0,1,6,5,1,3,55,1,297.0
0,2880,7.9658927350845286,0,3,80,4.394449154672439,1,2,3,0,2,4,80,1,576.0
7,3480,8.15507488781144,0,1,5,1.791759469228055,0,2,5,5,1,10,5,1,3306.0
4,3640,8.200013648175434,1,0,10,2.3978952727983707,1,1,3,0,2,3,10,1,3276.0
4,3440,8.14351740579748,2,3,10,2.3978952727983707,1,1,3,0,2,9,10,1,3096.0
1,320,5.771441123130016,2,5,90,4.51085950651685,1,0,6,0,3,5,10,0,32.0
8,4980,8.513385953073284,0,3,10,2.3978952727983707,1,1,3,0,3,2,10,1,4482.0
4,4200,8.343077871169383,0,0,80,4.394449154672439,1,2,3,0,1,9,40,0,840.0
7,4960,8.509362612301048,1,4,10,2.3978952727983707,1,1,3,0,3,2,10,1,4464.0
1,4360,8.380456667842767,1,6,60,4.110873864173311,1,0,4,0,1,10,20,0,1744.0
3,800,6.68586094706836,2,2,85,4.454347296253507,0,1,1,5,1,4,5,0,120.0
8,2340,7.75833346749091,0,2,10,2.3978952727983707,1,1,3,0,0,2,10,1,2106.0
4,3360,8.119993827725105,0,0,30,3.4339872044851463,1,0,2,0,2,9,30,1,2352.0
3,3720,8.221747728346623,0,3,50,3.9318256327243257,1,2,1,0,0,2,10,0,1860.0
3,2080,7.640603826393634,1,1,65,4.189654742026425,0,2,2,5,0,5,65,1,728.0
7,4600,8.434028950155469,1,1,10,2.3978952727983707,1,1,3,0,2,5,10,1,4140.0
9,4400,8.38958706681109,2,4,80,4.394449154672439,1,2,3,0,3,3,80,1,880.0
9,3220,8.0774471493312,1,0,35,3.58351893845611,0,2,0,5,1,9,35,1,2093.0
4,2500,7.824445930877619,1,1,65,4.189654742026425,0,2,2,5,3,3,5,0,875.0
1,900,6.803505257608338,0,4,75,4.330733340286331,0,0,5,5,3,7,75,1,225.0
6,1240,7.123672785204607,1,1,70,4.2626798770413155,1,1,0,0,2,9,10,0,372.0
4,2340,7.75833346749091,0,2,85,4.454347296253507,0,1,1,5,1,0,5,0,351.0
6,4520,8.416488487294606,2,5,75,4.330733340286331,0,0,5,5,2,8,5,0,1130.0
1,4140,8.328692583545568,0,3,80,4.394449154672439,1,2,3,0,2,2,20,0,828.0
7,960,6.8679744089702925,0,1,30,3.4339872044851463,1,0,2,0,3,9,30,1,672.0
6,1980,7.591357046698551,0,6,5,1.791759469228055,0,2,5,5,1,10,5,1,1881.0
8,4120,8.323851131338817,1,4,80,4.394449154672439,1,2,3,0,2,5,40,0,824.0
8,380,5.942799375126701,2,2,60,4.110873864173311,1,0,4,0,2,6,20,0,152.0
8,1100,7.00397413672268,2,1,90,4.51085950651685,1,0,6,0,1,10,10,0,110.0
6,1500,7.313886831633462,0,2,40,3.713572066704308,1,1,5,0,3,7,20,0,900.0
5,620,6.431331081933479,2,4,25,3.258096538021482,0,1,4,5,2,5,5,0,465.0
2,2280,7.732369222284388,0,5,45,3.828641396489095,0,0,3,5,1,5,15,0,1254.0
4,4240,8.352554369474591,1,5,85,4.454347296253507,0,1,1,5,0,0,5,0,636.0
