slot_person_name,slot_item1,slot_item2,slot_item3,slot_min1,slot_min1_abs_log1p,slot_min1_is_even,slot_min1_mod3,slot_min1_mod7,slot_min1_mod10,slot_min2,slot_min2_abs_log1p,slot_min2_is_even,slot_min2_mod3,slot_min2_mod7,slot_min2_mod10,slot_min3,slot_min3_abs_log1p,slot_min3_is_even,slot_min3_mod3,slot_min3_mod7,slot_min3_mod10,slot_extra_percent,slot_extra_percent_abs_log1p,slot_extra_percent_is_even,slot_extra_percent_mod3,slot_extra_percent_mod7,slot_extra_percent_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
1,4,4,7,840,6.734591659972948,1,0,0,0,1460,7.2868764117507,1,2,4,0,2425,7.793999089503996,0,1,3,5,100,4.61512051684126,1,1,2,0,3,5,0,113400.0
9,3,0,4,1685,7.430114138561801,0,2,5,5,270,5.602118820879701,1,0,4,0,1095,6.999422467507961,0,0,3,5,75,4.330733340286331,0,0,5,5,2,5,0,64050.0
3,5,7,1,700,6.55250788703459,1,1,0,0,1175,7.069874128458572,0,2,6,5,2150,7.67368812926773,1,2,1,0,125,4.836281906951478,0,2,6,5,3,25,0,108675.0
4,1,7,1,1010,6.918695219020472,1,2,2,0,240,5.484796933490655,1,0,2,0,1650,7.409136443920128,1,0,5,0,150,5.017279836814924,1,0,3,0,0,10,1,87000.0
11,2,1,1,475,6.16541785423142,0,1,6,5,1915,7.557994958530806,0,1,4,5,735,6.601230118728877,0,0,0,5,175,5.170483995038151,0,1,0,5,2,5,0,103125.0
10,3,5,7,335,5.817111159963204,0,2,6,5,110,4.709530201312334,1,2,5,0,2680,7.893945138235959,1,1,6,0,100,4.61512051684126,1,1,2,0,3,5,1,75000.0
14,3,3,7,1425,7.262628600974241,0,0,4,5,1675,7.424165281042028,0,1,2,5,1500,7.313886831633462,1,0,2,0,75,4.330733340286331,0,0,5,5,0,25,2,96600.0
10,1,3,0,1525,7.330405211844402,0,1,6,5,1575,7.362645270417825,0,0,0,5,2600,7.8636512654486515,1,2,3,0,175,5.170483995038151,0,1,0,5,0,25,1,188100.0
2,4,4,5,275,5.62040086571715,0,2,2,5,170,5.14166355650266,1,2,2,0,755,6.628041376179533,0,2,6,5,175,5.170483995038151,0,1,0,5,1,5,0,39600.0
1,7,6,2,1665,7.418180822726788,0,0,6,5,90,4.51085950651685,1,0,6,0,1320,7.186144304522325,1,0,4,0,100,4.61512051684126,1,1,2,0,1,5,0,73800.0
13,7,7,4,785,6.666956792429207,0,2,1,5,1310,7.1785454837637,1,2,1,0,1330,7.193685818395112,1,1,0,0,125,4.836281906951478,0,2,6,5,1,5,0,92475.0
3,7,5,3,1730,7.456454555176209,1,2,1,0,360,5.8888779583328805,1,0,3,0,685,6.530877627725885,0,1,6,5,100,4.61512051684126,1,1,2,0,3,5,0,66600.0
4,5,7,0,1235,7.119635638017636,0,2,3,5,1390,7.237778191923443,1,1,4,0,175,5.170483995038151,0,1,0,5,75,4.330733340286331,0,0,5,5,3,5,0,58800.0
6,1,0,1,670,6.508769136971682,1,1,5,0,945,6.852242569051878,0,0,0,5,1060,6.966967138613983,1,1,3,0,175,5.170483995038151,0,1,0,5,3,5,0,88275.0
2,6,4,5,155,5.049856007249537,0,2,1,5,170,5.14166355650266,1,2,2,0,2525,7.8343923029104365,0,2,5,5,25,3.258096538021482,0,1,4,5,0,5,1,42750.0
5,6,0,1,785,6.666956792429207,0,2,1,5,135,4.912654885736052,0,0,2,5,2855,7.957177323459475,0,2,6,5,175,5.170483995038151,0,1,0,5,2,5,0,124575.0
9,1,6,7,515,6.246106765481563,0,2,4,5,1110,7.01301578963963,1,0,4,0,2025,7.613818684808629,0,0,2,5,100,4.61512051684126,1,1,2,0,0,5,0,87600.0
4,6,4,0,175,5.170483995038151,0,1,0,5,830,6.7226297948554485,1,2,4,0,2995,8.005033344637111,0,1,6,5,150,5.017279836814924,1,0,3,0,2,5,0,120000.0
10,6,1,0,1145,7.044032897274685,0,2,4,5,1420,7.259116128097101,1,1,6,0,1785,7.487733761436444,0,0,0,5,100,4.61512051684126,1,1,2,0,3,5,0,104400.0
6,0,1,1,1715,7.447751280047908,0,2,0,5,85,4.454347296253507,0,1,1,5,2975,7.998335395952982,0,2,0,5,50,3.9318256327243257,1,2,1,0,0,5,1,85950.0
1,1,3,5,1020,6.928537818164665,1,0,5,0,1570,7.359467638255621,1,1,2,0,210,5.351858133476067,1,0,0,0,25,3.258096538021482,0,1,4,5,3,5,0,42000.0
13,7,1,2,1140,7.039660349862076,1,0,6,0,1305,7.174724309836376,0,0,3,5,1280,7.155396301896734,1,2,6,0,75,4.330733340286331,0,0,5,5,2,5,0,78225.0
4,4,2,0,1315,7.182352111885263,0,1,6,5,1120,7.02197642307216,1,1,0,0,765,6.641182169740591,0,0,2,5,25,3.258096538021482,0,1,4,5,3,5,0,48000.0
9,2,0,7,1135,7.035268599281097,0,1,1,5,605,6.406879986069314,0,2,3,5,2260,7.72356247227797,1,1,6,0,25,3.258096538021482,0,1,4,5,3,5,0,60000.0
7,6,4,3,1165,7.061334366910438,0,1,3,5,615,6.423246963533519,0,0,6,5,145,4.983606621708336,0,1,5,5,25,3.258096538021482,0,1,4,5,3,5,0,28875.0
9,5,4,2,1530,7.333676395657684,1,0,4,0,690,6.53813982376767,1,0,4,0,2855,7.957177323459475,0,2,6,5,100,4.61512051684126,1,1,2,0,3,5,0,121800.0
6,2,3,5,1095,6.999422467507961,0,0,3,5,1125,7.026426808699636,0,0,5,5,1105,7.00850518208228,0,1,6,5,100,4.61512051684126,1,1,2,0,0,5,0,79800.0
14,3,4,3,1760,7.473637108496206,1,2,3,0,780,6.660575149839686,1,0,3,0,735,6.601230118728877,0,0,0,5,125,4.836281906951478,0,2,6,5,3,5,0,88425.0
10,3,3,5,960,6.8679744089702925,1,0,1,0,1195,7.086737934510577,0,1,5,5,120,4.795790545596741,1,0,1,0,75,4.330733340286331,0,0,5,5,2,5,1,47775.0
0,7,2,5,1520,7.327123292259293,1,2,1,0,1465,7.290292882446597,0,1,2,5,1015,6.923628628138427,0,1,0,5,125,4.836281906951478,0,2,6,5,0,5,0,108000.0
11,6,5,4,1620,7.390798521735676,1,0,3,0,1260,7.13966033596492,1,0,0,0,395,5.981414211254481,0,2,3,5,25,3.258096538021482,0,1,4,5,2,5,0,49125.0
7,6,1,1,1705,7.441906728051625,0,1,4,5,300,5.707110264748875,1,0,6,0,320,5.771441123130016,1,2,5,0,150,5.017279836814924,1,0,3,0,3,5,1,69750.0
14,0,1,5,190,5.25227342804663,1,1,1,0,210,5.351858133476067,1,0,0,0,350,5.860786223465865,1,2,0,0,100,4.61512051684126,1,1,2,0,2,10,0,18000.0
0,4,6,4,1230,7.115582126184454,1,0,5,0,1410,7.252053951852814,1,0,3,0,2135,7.666690200080086,0,2,0,5,50,3.9318256327243257,1,2,1,0,1,5,0,85950.0
8,7,4,2,625,6.439350371100098,0,1,2,5,1455,7.283448228756631,0,0,6,5,2945,7.988203597022576,0,2,5,5,50,3.9318256327243257,1,2,1,0,2,5,0,90450.0
5,2,3,3,355,5.87493073085203,0,1,5,5,120,4.795790545596741,1,0,1,0,475,6.16541785423142,0,1,6,5,125,4.836281906951478,0,2,6,5,2,5,0,25650.0
10,1,7,5,325,5.786897381366708,0,1,3,5,610,6.415096959171596,1,1,1,0,2390,7.779466967458324,1,2,3,0,150,5.017279836814924,1,0,3,0,2,5,0,99750.0
4,6,6,6,680,6.523562306149512,1,2,1,0,1325,7.189922170745808,0,2,2,5,370,5.916202062607435,1,1,6,0,75,4.330733340286331,0,0,5,5,0,5,0,49875.0
5,4,0,1,1850,7.523481312573497,1,2,2,0,1180,7.074116816197362,1,1,4,0,620,6.431331081933479,1,2,4,0,125,4.836281906951478,0,2,6,5,1,5,0,98550.0
7,2,1,0,1975,7.588829878307813,0,1,1,5,60,4.110873864173311,1,0,4,0,1915,7.557994958530806,0,1,4,5,125,4.836281906951478,0,2,6,5,1,5,0,106650.0
5,6,4,5,1725,7.453561871643373,0,0,3,5,1905,7.552762084214147,0,0,1,5,895,6.79794041297493,0,1,6,5,50,3.9318256327243257,1,2,1,0,3,5,0,81450.0
3,3,7,3,1435,7.269616749608169,0,1,0,5,1925,7.563200592358071,0,2,0,5,2865,7.960672608388117,0,0,2,5,175,5.170483995038151,0,1,0,5,2,5,1,205425.0
14,6,0,5,1790,7.490529402060711,1,2,5,0,965,6.873163834212518,0,2,6,5,195,5.278114659230517,0,0,6,5,100,4.61512051684126,1,1,2,0,3,5,0,70800.0
7,1,6,3,1050,6.957497370876951,1,0,0,0,1435,7.269616749608169,0,1,0,5,2765,7.925157512224703,0,2,0,5,100,4.61512051684126,1,1,2,0,3,5,0,126000.0
11,4,1,4,445,6.100318952020064,0,1,4,5,1170,7.065613363597717,1,0,1,0,2710,7.905072849498666,1,1,1,0,25,3.258096538021482,0,1,4,5,0,5,0,64875.0
1,5,0,0,590,6.3818160174060985,1,2,2,0,1430,7.266128779556451,1,2,2,0,2580,7.855932199718614,1,0,4,0,100,4.61512051684126,1,1,2,0,3,10,0,110400.0
5,4,7,2,1665,7.418180822726788,0,0,6,5,1080,6.985641817639208,1,0,2,0,1755,7.470793774195062,0,0,5,5,25,3.258096538021482,0,1,4,5,3,5,0,67500.0
6,7,0,0,700,6.55250788703459,1,1,0,0,405,6.0063531596017325,0,0,6,5,1970,7.58629630715272,1,2,3,0,25,3.258096538021482,0,1,4,5,0,5,1,46125.0
0,5,0,0,965,6.873163834212518,0,2,6,5,465,6.144185634125646,0,0,3,5,1345,7.204892510204673,0,1,1,5,75,4.330733340286331,0,0,5,5,0,5,0,58275.0
13,6,5,2,1840,7.518064181233078,1,1,6,0,1490,7.307202314764738,1,2,6,0,2970,7.9966538754626075,1,0,2,0,100,4.61512051684126,1,1,2,0,3,10,0,151200.0
12,4,7,4,1875,7.53689712956617,0,0,6,5,520,6.255750041753367,1,1,2,0,980,6.8885724595653635,1,2,0,0,150,5.017279836814924,1,0,3,0,0,5,0,101250.0
1,1,7,6,580,6.364750756851911,1,1,6,0,710,6.566672429803241,1,2,3,0,1710,7.444833273892193,1,0,2,0,75,4.330733340286331,0,0,5,5,3,5,0,63000.0
7,1,0,7,920,6.825460036255307,1,2,3,0,375,5.929589143389895,0,0,4,5,2755,7.9215356321335495,0,1,4,5,100,4.61512051684126,1,1,2,0,1,5,0,97200.0
13,0,7,1,835,6.728628613084702,0,1,2,5,595,6.39024066706535,0,1,0,5,2395,7.78155595923534,0,1,1,5,75,4.330733340286331,0,0,5,5,1,5,0,80325.0
6,7,4,6,645,6.470799503782602,0,0,1,5,1495,7.310550158534422,0,1,4,5,2985,8.001689978099135,0,0,3,5,100,4.61512051684126,1,1,2,0,2,5,0,123000.0
4,4,4,6,1720,7.450660796211539,1,1,5,0,430,6.066108090103747,1,1,3,0,100,4.61512051684126,1,1,2,0,100,4.61512051684126,1,1,2,0,1,10,2,54000.0
10,0,1,6,1050,6.957497370876951,1,0,0,0,115,4.7535901911063645,0,1,3,5,2985,8.001689978099135,0,0,3,5,100,4.61512051684126,1,1,2,0,2,5,0,99600.0
1,1,7,3,1390,7.237778191923443,1,1,4,0,415,6.030685260261263,0,1,2,5,1520,7.327123292259293,1,2,1,0,25,3.258096538021482,0,1,4,5,1,5,0,49875.0
10,1,1,2,1105,7.00850518208228,0,1,6,5,765,6.641182169740591,0,0,2,5,2255,7.721348612617949,0,2,1,5,125,4.836281906951478,0,2,6,5,3,5,0,111375.0
0,1,3,3,1820,7.507141079727608,1,2,0,0,1340,7.201170883281678,1,2,3,0,490,6.19644412779452,1,1,0,0,75,4.330733340286331,0,0,5,5,3,5,0,76650.0
1,3,6,7,1880,7.53955882930103,1,2,4,0,1060,6.966967138613983,1,1,3,0,1735,7.459338895220296,0,1,6,5,75,4.330733340286331,0,0,5,5,2,5,0,98175.0
14,0,1,5,660,6.493753839851686,1,0,2,0,1660,7.415175109613295,1,1,1,0,2280,7.732369222284388,1,0,5,0,25,3.258096538021482,0,1,4,5,3,5,0,69000.0
9,0,7,7,710,6.566672429803241,1,2,3,0,1805,7.498869733976931,0,2,6,5,1110,7.01301578963963,1,0,4,0,25,3.258096538021482,0,1,4,5,2,5,0,54375.0
3,7,5,6,740,6.608000625296087,1,2,5,0,1575,7.362645270417825,0,0,0,5,1560,7.353081920515432,1,0,6,0,175,5.170483995038151,0,1,0,5,3,5,1,127875.0
11,2,6,2,125,4.836281906951478,0,2,6,5,1210,7.099201743553092,1,1,6,0,390,5.968707559985366,1,0,5,0,50,3.9318256327243257,1,2,1,0,3,5,0,31050.0
2,5,6,2,1395,7.241366283322318,0,0,2,5,435,6.077642243349034,0,0,1,5,695,6.54534966033442,0,2,2,5,75,4.330733340286331,0,0,5,5,2,5,0,53025.0
12,1,7,7,555,6.320768294250582,0,0,2,5,400,5.993961427306569,1,1,1,0,2295,7.738923757439457,0,0,6,5,25,3.258096538021482,0,1,4,5,1,5,1,48750.0
13,4,5,0,1640,7.403061091090091,1,2,2,0,395,5.981414211254481,0,2,3,5,1915,7.557994958530806,0,1,4,5,125,4.836281906951478,0,2,6,5,2,5,0,106650.0
0,1,2,0,1965,7.583756300707112,0,0,5,5,1390,7.237778191923443,1,1,4,0,1070,6.976348070447749,1,2,6,0,125,4.836281906951478,0,2,6,5,2,5,0,119475.0
3,4,1,3,1400,7.244941546337007,1,2,0,0,380,5.942799375126701,1,2,2,0,2570,7.852050207265889,1,2,1,0,100,4.61512051684126,1,1,2,0,0,10,1,104400.0
4,3,2,3,1080,6.985641817639208,1,0,2,0,1970,7.58629630715272,1,2,3,0,2900,7.972810784121404,1,2,2,0,75,4.330733340286331,0,0,5,5,1,5,0,124950.0
5,6,1,7,720,6.580639137284949,1,0,6,0,1725,7.453561871643373,0,0,3,5,555,6.320768294250582,0,0,2,5,175,5.170483995038151,0,1,0,5,3,5,0,99000.0
7,4,5,7,330,5.802118375377063,1,0,1,0,1010,6.918695219020472,1,2,2,0,2835,7.950149887652018,0,0,0,5,75,4.330733340286331,0,0,5,5,0,5,0,87675.0
1,1,7,1,1655,7.412160334945205,0,2,3,5,1050,6.957497370876951,1,0,0,0,1295,7.16703787691222,0,2,0,5,75,4.330733340286331,0,0,5,5,2,5,1,84000.0
0,7,2,7,1600,7.3783837129967145,1,1,4,0,1820,7.507141079727608,1,2,0,0,1855,7.526178913346146,0,1,0,5,50,3.9318256327243257,1,2,1,0,3,5,1,94950.0
10,6,6,6,695,6.54534966033442,0,2,2,5,700,6.55250788703459,1,1,0,0,2730,7.912423121473705,1,0,0,0,175,5.170483995038151,0,1,0,5,0,5,1,136125.0
4,7,0,1,1710,7.444833273892193,1,0,2,0,1265,7.143617602704121,0,2,5,5,1950,7.576097340623111,1,0,4,0,125,4.836281906951478,0,2,6,5,1,5,0,132975.0
8,1,3,3,550,6.311734809152915,1,1,4,0,1300,7.170888478512505,1,1,5,0,850,6.7464121285733745,1,1,3,0,150,5.017279836814924,1,0,3,0,0,50,0,81000.0
9,0,6,0,1920,7.560601162768557,1,0,2,0,1425,7.262628600974241,0,0,4,5,1455,7.283448228756631,0,0,6,5,150,5.017279836814924,1,0,3,0,2,15,0,144000.0
13,6,3,3,1800,7.496097345175956,1,0,1,0,1550,7.346655163176539,1,2,3,0,1600,7.3783837129967145,1,1,4,0,25,3.258096538021482,0,1,4,5,3,25,3,74250.0
10,0,1,3,535,6.284134161070802,0,1,3,5,1550,7.346655163176539,1,2,3,0,690,6.53813982376767,1,0,4,0,150,5.017279836814924,1,0,3,0,3,5,0,83250.0
9,2,0,7,800,6.68586094706836,1,2,2,0,830,6.7226297948554485,1,2,4,0,2945,7.988203597022576,0,2,5,5,175,5.170483995038151,0,1,0,5,3,5,0,150975.0
4,2,4,1,1725,7.453561871643373,0,0,3,5,1730,7.456454555176209,1,2,1,0,1670,7.421177528595393,1,2,4,0,25,3.258096538021482,0,1,4,5,2,5,1,76875.0
8,7,6,0,1135,7.035268599281097,0,1,1,5,1890,7.544861068658458,1,0,0,0,675,6.516193076042964,0,0,3,5,25,3.258096538021482,0,1,4,5,2,5,1,55500.0
13,0,4,2,1370,7.223295679562314,1,2,5,0,915,6.82001636467413,0,0,5,5,665,6.501289670540389,0,2,0,5,25,3.258096538021482,0,1,4,5,2,5,0,44250.0
2,1,5,2,455,6.1224928095143865,0,2,0,5,1755,7.470793774195062,0,0,5,5,215,5.375278407684165,0,2,5,5,25,3.258096538021482,0,1,4,5,3,5,0,36375.0
9,2,7,0,305,5.723585101952381,0,2,4,5,1135,7.035268599281097,0,1,1,5,2935,7.984803389734406,0,1,2,5,75,4.330733340286331,0,0,5,5,1,5,0,91875.0
13,1,6,1,920,6.825460036255307,1,2,3,0,375,5.929589143389895,0,0,4,5,1355,7.212294468500341,0,2,4,5,125,4.836281906951478,0,2,6,5,1,5,1,71550.0
2,0,3,3,1150,7.048386408721883,1,1,2,0,215,5.375278407684165,0,2,5,5,260,5.564520407322694,1,2,1,0,150,5.017279836814924,1,0,3,0,2,5,0,48750.0
0,4,1,4,135,4.912654885736052,0,0,2,5,580,6.364750756851911,1,1,6,0,735,6.601230118728877,0,0,0,5,100,4.61512051684126,1,1,2,0,1,5,0,34800.0
12,2,2,1,90,4.51085950651685,1,0,6,0,195,5.278114659230517,0,0,6,5,90,4.51085950651685,1,0,6,0,150,5.017279836814924,1,0,3,0,0,15,1,11250.0
0,1,1,4,715,6.573680166960646,0,1,1,5,1935,7.568379267836522,0,0,3,5,450,6.111467339502679,1,0,2,0,150,5.017279836814924,1,0,3,0,3,5,1,93000.0
0,6,2,6,1630,7.396948602621014,1,1,6,0,480,6.175867270105761,1,0,4,0,1890,7.544861068658458,1,0,0,0,100,4.61512051684126,1,1,2,0,3,10,0,96000.0
13,4,3,3,735,6.601230118728877,0,0,0,5,1365,7.2196420401307355,0,0,0,5,2875,7.964155718840937,0,1,5,5,50,3.9318256327243257,1,2,1,0,0,5,0,89550.0
3,7,4,2,1495,7.310550158534422,0,1,4,5,795,6.679599185844383,0,0,4,5,835,6.728628613084702,0,1,2,5,150,5.017279836814924,1,0,3,0,0,5,0,93750.0
10,6,5,1,640,6.46302945692067,1,1,3,0,1455,7.283448228756631,0,0,6,5,105,4.663439094112067,0,0,0,5,150,5.017279836814924,1,0,3,0,2,5,0,66000.0
12,6,4,3,420,6.042632833682381,1,0,0,0,440,6.089044875446846,1,2,6,0,2840,7.951911381854188,1,2,5,0,150,5.017279836814924,1,0,3,0,3,10,0,111000.0
13,2,0,3,450,6.111467339502679,1,0,2,0,480,6.175867270105761,1,0,4,0,1020,6.928537818164665,1,0,5,0,25,3.258096538021482,0,1,4,5,2,5,1,29250.0
13,3,4,7,125,4.836281906951478,0,2,6,5,825,6.716594773520978,0,0,6,5,2950,7.989899374942939,1,1,3,0,125,4.836281906951478,0,2,6,5,0,25,1,105300.0
13,5,6,7,555,6.320768294250582,0,0,2,5,1025,6.933423025730715,0,2,3,5,445,6.100318952020064,0,1,4,5,150,5.017279836814924,1,0,3,0,3,5,0,60750.0
0,3,0,1,55,4.02535169073515,0,1,6,5,1835,7.515344571180436,0,2,1,5,2535,7.8383433155571165,0,0,1,5,25,3.258096538021482,0,1,4,5,3,5,0,66375.0
0,0,2,2,1370,7.223295679562314,1,2,5,0,1130,7.030857476116121,1,2,3,0,1500,7.313886831633462,1,0,2,0,125,4.836281906951478,0,2,6,5,0,5,1,108000.0
12,4,1,7,1545,7.343426229147367,0,0,5,5,585,6.373319789577012,0,0,4,5,2620,7.8713112033234065,1,1,2,0,100,4.61512051684126,1,1,2,0,0,5,0,114000.0
8,4,2,0,475,6.16541785423142,0,1,6,5,1445,7.27655640271871,0,2,3,5,455,6.1224928095143865,0,2,0,5,25,3.258096538021482,0,1,4,5,0,5,1,35625.0
6,2,1,1,1265,7.143617602704121,0,2,5,5,620,6.431331081933479,1,2,4,0,840,6.734591659972948,1,0,0,0,100,4.61512051684126,1,1,2,0,3,5,0,65400.0
11,1,2,0,1970,7.58629630715272,1,2,3,0,915,6.82001636467413,0,0,5,5,1240,7.123672785204607,1,1,1,0,100,4.61512051684126,1,1,2,0,1,5,0,99000.0
12,7,3,1,1475,7.297091005160418,0,2,5,5,1865,7.531552381407289,0,2,3,5,1435,7.269616749608169,0,1,0,5,125,4.836281906951478,0,2,6,5,3,5,0,128925.0
4,0,3,7,790,6.673297967767654,1,1,6,0,460,6.133398042996649,1,1,5,0,100,4.61512051684126,1,1,2,0,150,5.017279836814924,1,0,3,0,2,10,0,40500.0
12,3,2,2,1780,7.484930283289661,1,1,2,0,1795,7.493317248862145,0,1,3,5,1850,7.523481312573497,1,2,2,0,175,5.170483995038151,0,1,0,5,3,5,0,179025.0
5,7,0,0,575,6.3561076606958915,0,2,1,5,1710,7.444833273892193,1,0,2,0,215,5.375278407684165,0,2,5,5,75,4.330733340286331,0,0,5,5,1,5,0,52500.0
12,2,6,0,85,4.454347296253507,0,1,1,5,1325,7.189922170745808,0,2,2,5,2965,7.994969522697877,0,1,4,5,25,3.258096538021482,0,1,4,5,1,5,1,65625.0
0,7,2,0,105,4.663439094112067,0,0,0,5,1150,7.048386408721883,1,1,2,0,795,6.679599185844383,0,0,4,5,25,3.258096538021482,0,1,4,5,2,5,1,30750.0
2,0,3,5,180,5.198497031265826,1,0,5,0,1220,7.107425474110705,1,2,2,0,850,6.7464121285733745,1,1,3,0,175,5.170483995038151,0,1,0,5,3,5,0,74250.0
14,5,0,5,1735,7.459338895220296,0,1,6,5,1720,7.450660796211539,1,1,5,0,1645,7.406103381237015,0,1,0,5,150,5.017279836814924,1,0,3,0,3,5,0,153000.0
9,0,2,4,180,5.198497031265826,1,0,5,0,1985,7.593877844605118,0,2,4,5,260,5.564520407322694,1,2,1,0,25,3.258096538021482,0,1,4,5,1,5,0,36375.0
14,3,7,3,1210,7.099201743553092,1,1,6,0,1395,7.241366283322318,0,0,2,5,995,6.903747257584598,0,2,1,5,175,5.170483995038151,0,1,0,5,0,5,0,118800.0
5,0,2,6,85,4.454347296253507,0,1,1,5,310,5.739792912179234,1,1,2,0,1555,7.349873704738337,0,1,1,5,100,4.61512051684126,1,1,2,0,3,5,0,46800.0
12,6,2,3,1935,7.568379267836522,0,0,3,5,1285,7.1592919047975645,0,1,4,5,255,5.545177444479562,0,0,3,5,50,3.9318256327243257,1,2,1,0,0,5,0,62550.0
3,1,2,3,1570,7.359467638255621,1,1,2,0,655,6.486160788944089,0,1,4,5,2675,7.892078421248119,0,2,1,5,75,4.330733340286331,0,0,5,5,2,5,0,102900.0
2,4,0,3,1185,7.078341579557671,0,0,2,5,1230,7.115582126184454,1,0,5,0,2635,7.877017895622398,0,1,3,5,100,4.61512051684126,1,1,2,0,1,5,0,121200.0
11,7,2,0,955,6.862757913051401,0,1,3,5,250,5.5254529391317835,1,1,5,0,1545,7.343426229147367,0,0,5,5,125,4.836281906951478,0,2,6,5,2,5,1,74250.0
11,2,6,3,660,6.493753839851686,1,0,2,0,130,4.875197323201151,1,1,4,0,2935,7.984803389734406,0,1,2,5,50,3.9318256327243257,1,2,1,0,3,5,0,67050.0
7,6,7,3,610,6.415096959171596,1,1,1,0,1635,7.400009517162692,0,0,4,5,2930,7.983098940710892,1,2,4,0,25,3.258096538021482,0,1,4,5,0,5,0,77625.0
9,7,1,0,415,6.030685260261263,0,1,2,5,920,6.825460036255307,1,2,3,0,1640,7.403061091090091,1,2,2,0,175,5.170483995038151,0,1,0,5,2,5,0,98175.0
2,5,6,2,1665,7.418180822726788,0,0,6,5,75,4.330733340286331,0,0,5,5,1660,7.415175109613295,1,1,1,0,125,4.836281906951478,0,2,6,5,0,5,0,91800.0
4,1,0,2,1690,7.43307534889858,1,1,3,0,940,6.846943139585379,1,1,2,0,895,6.79794041297493,0,1,6,5,50,3.9318256327243257,1,2,1,0,1,5,0,63450.0
7,5,5,1,1295,7.16703787691222,0,2,0,5,1760,7.473637108496206,1,2,3,0,1470,7.293697720601438,1,0,0,0,75,4.330733340286331,0,0,5,5,0,5,0,95025.0
2,4,0,3,1265,7.143617602704121,0,2,5,5,1210,7.099201743553092,1,1,6,0,825,6.716594773520978,0,0,6,5,100,4.61512051684126,1,1,2,0,3,5,0,79200.0
12,4,0,4,1095,6.999422467507961,0,0,3,5,1685,7.430114138561801,0,2,5,5,945,6.852242569051878,0,0,0,5,175,5.170483995038151,0,1,0,5,3,5,0,122925.0
1,4,5,6,120,4.795790545596741,1,0,1,0,1470,7.293697720601438,1,0,0,0,985,6.893656354602635,0,1,5,5,125,4.836281906951478,0,2,6,5,2,5,0,69525.0
6,4,1,0,405,6.0063531596017325,0,0,6,5,195,5.278114659230517,0,0,6,5,2150,7.67368812926773,1,2,1,0,25,3.258096538021482,0,1,4,5,0,5,1,41250.0
7,4,1,7,1740,7.462214939768189,1,0,4,0,1600,7.3783837129967145,1,1,4,0,1110,7.01301578963963,1,0,4,0,150,5.017279836814924,1,0,3,0,3,10,0,133500.0
8,4,0,1,110,4.709530201312334,1,2,5,0,1945,7.57353126274595,0,1,6,5,195,5.278114659230517,0,0,6,5,25,3.258096538021482,0,1,4,5,0,5,0,33750.0
4,0,6,6,620,6.431331081933479,1,2,4,0,1135,7.035268599281097,0,1,1,5,2520,7.83241092718792,1,0,0,0,175,5.170483995038151,0,1,0,5,2,5,0,141075.0
0,4,5,5,1825,7.509883061154913,0,1,5,5,545,6.302618975744905,0,2,6,5,1230,7.115582126184454,1,0,5,0,75,4.330733340286331,0,0,5,5,2,5,0,75600.0
10,0,4,7,1740,7.462214939768189,1,0,4,0,965,6.873163834212518,0,2,6,5,1695,7.4360278163518485,0,0,1,5,150,5.017279836814924,1,0,3,0,0,5,0,132000.0
4,2,1,1,1875,7.53689712956617,0,0,6,5,485,6.186208623900494,0,2,2,5,1840,7.518064181233078,1,1,6,0,75,4.330733340286331,0,0,5,5,0,5,1,88200.0
6,3,5,6,1315,7.182352111885263,0,1,6,5,95,4.564348191467836,0,2,4,5,490,6.19644412779452,1,1,0,0,100,4.61512051684126,1,1,2,0,2,5,0,45600.0
8,5,1,7,1980,7.591357046698551,1,0,6,0,880,6.78105762593618,1,1,5,0,2415,7.789868559054706,0,0,0,5,150,5.017279836814924,1,0,3,0,1,5,0,158250.0
12,3,3,5,1610,7.384610383176974,1,2,0,0,1490,7.307202314764738,1,2,6,0,600,6.398594934535208,1,0,5,0,75,4.330733340286331,0,0,5,5,2,5,1,77700.0
13,0,1,1,1500,7.313886831633462,1,0,2,0,1610,7.384610383176974,1,2,0,0,1040,6.947937068614969,1,2,4,0,150,5.017279836814924,1,0,3,0,2,10,1,124500.0
3,4,5,0,1875,7.53689712956617,0,0,6,5,1500,7.313886831633462,1,0,2,0,2275,7.730174795246222,0,1,0,5,25,3.258096538021482,0,1,4,5,0,25,3,84750.0
8,2,3,4,695,6.54534966033442,0,2,2,5,715,6.573680166960646,0,1,1,5,2540,7.840312983320164,1,2,6,0,25,3.258096538021482,0,1,4,5,0,5,0,59250.0
12,2,7,1,720,6.580639137284949,1,0,6,0,85,4.454347296253507,0,1,1,5,270,5.602118820879701,1,0,4,0,100,4.61512051684126,1,1,2,0,1,5,0,25800.0
11,2,3,0,275,5.62040086571715,0,2,2,5,1840,7.518064181233078,1,1,6,0,2760,7.923348211930154,1,0,2,0,75,4.330733340286331,0,0,5,5,2,5,0,102375.0
11,0,3,0,1455,7.283448228756631,0,0,6,5,80,4.394449154672439,1,2,3,0,2290,7.736743682453495,1,1,1,0,150,5.017279836814924,1,0,3,0,1,5,0,114750.0
6,7,1,4,90,4.51085950651685,1,0,6,0,1985,7.593877844605118,0,2,4,5,1475,7.297091005160418,0,2,5,5,175,5.170483995038151,0,1,0,5,3,5,0,117150.0
