slot_producer,slot_product_name_singular,slot_product_name_plural,slot_per_day,slot_per_day_abs_log1p,slot_per_day_is_even,slot_per_day_mod3,slot_per_day_mod5,slot_per_day_mod7,slot_per_day_mod10,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_is_even,slot_unit_price_mod3,slot_unit_price_mod5,slot_unit_price_mod7,slot_unit_price_mod10,slot_currency_symbol,slot_num_weeks,slot_num_weeks_abs_log1p,slot_num_weeks_is_even,slot_num_weeks_mod3,slot_num_weeks_mod5,slot_num_weeks_mod7,slot_num_weeks_mod10,n_multiple_pairs,y
3,0,0,4953,8.507950610049305,0,0,3,4,3,19,2.995732273553991,0,1,4,5,9,2,6,1.9459101490553132,1,0,1,6,6,0,3952494.0
3,8,8,5577,8.626585568187433,0,0,2,5,7,19,2.995732273553991,0,1,4,5,9,2,4,1.6094379124341003,1,1,4,4,4,0,2966964.0
5,7,7,9114,9.117676687112763,1,0,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,0.6931471805599453,0,1,1,1,1,4,701778.0
1,5,5,15254,9.63266259715077,1,2,4,1,4,17,2.8903717578961645,0,2,2,3,7,3,3,1.3862943611198906,0,0,3,3,3,0,5445678.0
3,4,4,1803,7.4977617006225685,0,0,3,4,3,12,2.5649493574615367,1,0,2,5,2,1,6,1.9459101490553132,1,0,1,6,6,1,908712.0
0,8,8,12441,9.428833125074965,0,0,1,2,1,19,2.995732273553991,0,1,4,5,9,3,3,1.3862943611198906,0,0,3,3,3,1,4963959.0
3,6,6,15882,9.673004633835156,1,0,2,6,2,7,2.0794415416798357,0,1,2,0,7,3,6,1.9459101490553132,1,0,1,6,6,2,4669308.0
5,6,6,955,6.862757913051401,0,1,0,3,5,24,3.2188758248682006,1,0,4,3,4,2,3,1.3862943611198906,0,0,3,3,3,1,481320.0
0,8,8,16081,9.685455913108095,0,1,1,2,1,25,3.258096538021482,0,1,0,4,5,2,6,1.9459101490553132,1,0,1,6,6,0,16885050.0
6,4,4,16472,9.709477955946982,1,2,2,1,2,24,3.2188758248682006,1,0,4,3,4,2,4,1.6094379124341003,1,1,4,4,4,2,11069184.0
2,1,1,9677,9.177610547353265,0,2,2,3,7,23,3.1780538303479458,0,2,3,2,3,1,6,1.9459101490553132,1,0,1,6,6,0,9347982.0
1,5,5,13630,9.520101889570842,1,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,2,1144920.0
0,6,6,5097,8.53660358493606,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,0,1,0.6931471805599453,0,1,1,1,1,4,107037.0
6,5,5,3855,8.257385655730436,0,0,0,5,5,11,2.4849066497880004,0,2,1,4,1,2,5,1.791759469228055,0,2,0,5,5,1,1484175.0
2,1,1,2818,7.9441374911141125,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,157808.0
3,5,5,7121,8.870943863837724,0,2,1,2,1,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,3,199388.0
1,6,6,695,6.54534966033442,0,2,0,2,5,20,3.044522437723423,1,2,0,6,0,2,5,1.791759469228055,0,2,0,5,5,2,486500.0
3,8,8,2242,7.715569534520208,1,1,2,2,2,23,3.1780538303479458,0,2,3,2,3,3,4,1.6094379124341003,1,1,4,4,4,0,1443848.0
2,7,7,8417,9.038127549330516,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,0,5,1.791759469228055,0,2,0,5,5,1,5597305.0
5,8,8,3249,8.086410275323782,0,0,4,1,9,25,3.258096538021482,0,1,0,4,5,1,4,1.6094379124341003,1,1,4,4,4,0,2274300.0
0,3,3,9792,9.189423123720795,1,0,2,6,2,10,2.3978952727983707,1,1,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,3,685440.0
1,7,7,15072,9.62066034281053,1,0,2,1,2,18,2.9444389791664403,1,0,3,4,8,2,1,0.6931471805599453,0,1,1,1,1,3,1899072.0
5,3,3,1935,7.568379267836522,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,3,135450.0
4,9,9,12999,9.472704636443673,0,0,4,0,9,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,2,1091916.0
2,1,1,10046,9.215029361462314,1,2,1,1,6,25,3.258096538021482,0,1,0,4,5,0,3,1.3862943611198906,0,0,3,3,3,0,5274150.0
0,3,3,18579,9.82984101236783,0,0,4,1,9,5,1.791759469228055,0,2,0,5,5,0,1,0.6931471805599453,0,1,1,1,1,3,650265.0
3,5,5,9594,9.1689974084418,1,0,4,4,4,18,2.9444389791664403,1,0,3,4,8,0,6,1.9459101490553132,1,0,1,6,6,3,7253064.0
1,3,3,13523,9.512221163827776,0,2,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,3,567966.0
2,1,1,1927,7.564238475170491,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,2,2,1.0986122886681098,1,2,2,2,2,1,323736.0
5,8,8,19187,9.862040362621954,0,2,2,0,7,10,2.3978952727983707,1,1,0,3,0,0,5,1.791759469228055,0,2,0,5,5,2,6715450.0
4,9,9,17859,9.79031885443049,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,3,3,1.3862943611198906,0,0,3,3,3,3,7875819.0
3,5,5,8206,9.012742727629712,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,2,1.0986122886681098,1,2,2,2,2,1,1953028.0
6,2,2,17304,9.758750756069444,1,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,4,2180304.0
4,1,1,9112,9.117457244496126,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,0,6,1.9459101490553132,1,0,1,6,6,1,1148112.0
6,4,4,14614,9.589803677545346,1,1,4,5,4,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,3,306894.0
3,3,3,16357,9.702472353294919,0,1,2,5,7,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,0,2747976.0
1,5,5,2186,7.690286020676768,1,2,1,2,6,14,2.70805020110221,1,2,4,0,4,2,3,1.3862943611198906,0,0,3,3,3,1,642684.0
4,2,2,4768,8.469891918298224,1,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,3,267008.0
6,3,3,2038,7.620214770574455,1,1,3,1,8,12,2.5649493574615367,1,0,2,5,2,0,2,1.0986122886681098,1,2,2,2,2,2,342384.0
4,8,8,8809,9.083642718930225,0,1,4,3,9,5,1.791759469228055,0,2,0,5,5,3,4,1.6094379124341003,1,1,4,4,4,0,1233260.0
0,4,4,15125,9.624170396415975,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,0,6,1.9459101490553132,1,0,1,6,6,1,15246000.0
0,3,3,19521,9.879297313734911,0,0,1,5,1,13,2.6390573296152584,0,1,3,6,3,1,2,1.0986122886681098,1,2,2,2,2,0,3552822.0
4,9,9,6525,8.783549477153265,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,137025.0
1,2,2,10115,9.221873607789856,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,2,2,1.0986122886681098,1,2,2,2,2,2,708050.0
5,9,9,19069,9.855871698594465,0,1,4,1,9,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,0,1601796.0
1,4,4,15238,9.63161321028986,1,1,3,6,8,16,2.833213344056216,1,1,1,2,6,3,3,1.3862943611198906,0,0,3,3,3,0,5119968.0
0,4,4,16139,9.68905594182394,0,2,4,4,9,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,1,3954055.0
3,0,0,6941,8.845345196421732,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,2,1,0.6931471805599453,0,1,1,1,1,3,971740.0
6,0,0,14208,9.561630845638076,1,0,3,5,8,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,3,1193472.0
3,5,5,13443,9.506288188844996,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,2,4,1.6094379124341003,1,1,4,4,4,0,4893252.0
4,7,7,3197,8.0702808933939,0,2,2,5,7,11,2.4849066497880004,0,2,1,4,1,1,1,0.6931471805599453,0,1,1,1,1,3,246169.0
3,4,4,17760,9.784760321267326,1,0,0,1,0,17,2.8903717578961645,0,2,2,3,7,2,6,1.9459101490553132,1,0,1,6,6,1,12680640.0
3,3,3,18769,9.840015129580555,0,1,4,2,9,17,2.8903717578961645,0,2,2,3,7,3,2,1.0986122886681098,1,2,2,2,2,0,4467022.0
4,2,2,12083,9.399637542506563,0,2,3,1,3,18,2.9444389791664403,1,0,3,4,8,2,1,0.6931471805599453,0,1,1,1,1,3,1522458.0
2,3,3,3195,8.069655306886165,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,3,5,1.791759469228055,0,2,0,5,5,1,2124675.0
1,5,5,3953,8.282483003730562,0,2,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,2,1.0986122886681098,1,2,2,2,2,0,166026.0
5,9,9,4410,8.39185670010494,1,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,3,1.3862943611198906,0,0,3,3,3,4,648270.0
2,1,1,7831,8.965973184210347,0,1,1,5,1,14,2.70805020110221,1,2,4,0,4,2,2,1.0986122886681098,1,2,2,2,2,2,1534876.0
1,2,2,8996,9.104646467417119,1,2,1,1,6,13,2.6390573296152584,0,1,3,6,3,3,5,1.791759469228055,0,2,0,5,5,1,4093180.0
1,0,0,12778,9.455558477608703,1,1,3,3,8,7,2.0794415416798357,0,1,2,0,7,1,4,1.6094379124341003,1,1,4,4,4,1,2504488.0
0,0,0,12003,9.392995206560258,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,1,5,1.791759469228055,0,2,0,5,5,0,5041260.0
5,2,2,4098,8.318498320504338,1,0,3,3,8,19,2.995732273553991,0,1,4,5,9,0,6,1.9459101490553132,1,0,1,6,6,1,3270204.0
0,8,8,12915,9.466222131878165,0,0,0,0,5,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,542430.0
5,8,8,17327,9.760078969240771,0,2,2,2,7,11,2.4849066497880004,0,2,1,4,1,3,4,1.6094379124341003,1,1,4,4,4,0,5336716.0
5,8,8,4965,8.510369966068112,0,0,0,2,5,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,1,2085300.0
2,9,9,17206,9.753071556753158,1,1,1,0,6,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,1,1445304.0
1,7,7,7645,8.941937914256359,0,1,0,1,5,20,3.044522437723423,1,2,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,0,3210900.0
2,3,3,5907,8.68406264365127,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,1,4,1.6094379124341003,1,1,4,4,4,0,2811732.0
6,4,4,18086,9.802948727157515,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,2,4,1.6094379124341003,1,1,4,4,4,0,8608936.0
4,6,6,12228,9.41156545918937,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,3,1540728.0
0,9,9,1979,7.590852123688581,0,2,4,5,9,7,2.0794415416798357,0,1,2,0,7,0,6,1.9459101490553132,1,0,1,6,6,1,581826.0
2,6,6,14806,9.602855320908718,1,1,1,1,6,18,2.9444389791664403,1,0,3,4,8,1,6,1.9459101490553132,1,0,1,6,6,1,11193336.0
3,6,6,13240,9.491073355339758,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1,0.6931471805599453,0,1,1,1,1,4,648760.0
0,1,1,2095,7.647786045440933,0,1,0,2,5,23,3.1780538303479458,0,2,3,2,3,0,2,1.0986122886681098,1,2,2,2,2,0,674590.0
4,3,3,3814,8.246695943718557,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,3,3,1.3862943611198906,0,0,3,3,3,0,1281504.0
1,0,0,16430,9.706925073451831,1,2,0,1,0,13,2.6390573296152584,0,1,3,6,3,3,1,0.6931471805599453,0,1,1,1,1,3,1495130.0
0,6,6,6360,8.757940876678804,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,4,445200.0
5,1,1,4177,8.33758794211651,0,1,2,5,7,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,0,877170.0
1,3,3,16787,9.728419624453482,0,2,2,1,7,5,1.791759469228055,0,2,0,5,5,0,1,0.6931471805599453,0,1,1,1,1,3,587545.0
1,5,5,4033,8.302513718514158,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,3,1,0.6931471805599453,0,1,1,1,1,3,225848.0
4,3,3,3833,8.251663923605589,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,3,1,0.6931471805599453,0,1,1,1,1,3,482958.0
1,6,6,14038,9.549594449971952,1,1,3,3,8,18,2.9444389791664403,1,0,3,4,8,0,5,1.791759469228055,0,2,0,5,5,0,8843940.0
6,6,6,14703,9.595874844595468,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,4,1.6094379124341003,1,1,4,4,4,0,2058420.0
4,2,2,11526,9.352447388601012,1,0,1,4,6,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,0,5244330.0
5,2,2,13208,9.488653694423864,1,2,3,6,8,25,3.258096538021482,0,1,0,4,5,0,6,1.9459101490553132,1,0,1,6,6,0,13868400.0
3,6,6,4282,8.36240897761537,1,1,2,5,2,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,0,1948310.0
1,7,7,19783,9.892628809201252,0,1,3,1,3,16,2.833213344056216,1,1,1,2,6,3,4,1.6094379124341003,1,1,4,4,4,1,8862784.0
5,4,4,14315,9.569133071885917,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,1,3,1.3862943611198906,0,0,3,3,3,1,3907995.0
1,8,8,15891,9.67357111693449,0,0,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,6,1.9459101490553132,1,0,1,6,6,0,5339376.0
2,5,5,16761,9.726869698658852,0,0,1,3,1,20,3.044522437723423,1,2,0,6,0,3,6,1.9459101490553132,1,0,1,6,6,0,14079240.0
3,1,1,15463,9.646270020888167,0,1,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,2,432964.0
3,7,7,13223,9.48978863950086,0,2,3,0,3,3,1.3862943611198906,0,0,3,3,3,2,6,1.9459101490553132,1,0,1,6,6,2,1666098.0
3,4,4,1862,7.529943370601589,1,2,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,3,156408.0
6,2,2,18772,9.840174946324362,1,1,2,5,2,24,3.2188758248682006,1,0,4,3,4,0,5,1.791759469228055,0,2,0,5,5,0,15768480.0
0,8,8,18720,9.837401167408268,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,3,4193280.0
2,5,5,16545,9.713899659750128,0,0,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,0,2547930.0
2,8,8,17933,9.794453631511994,0,2,3,6,3,7,2.0794415416798357,0,1,2,0,7,0,2,1.0986122886681098,1,2,2,2,2,1,1757434.0
4,9,9,3078,8.0323601479245,1,0,3,5,8,15,2.772588722239781,0,0,0,1,5,3,1,0.6931471805599453,0,1,1,1,1,3,323190.0
1,4,4,17604,9.775938231589153,1,0,4,6,4,17,2.8903717578961645,0,2,2,3,7,0,4,1.6094379124341003,1,1,4,4,4,1,8379504.0
0,8,8,10251,9.235228087483963,0,0,1,3,1,10,2.3978952727983707,1,1,0,3,0,2,4,1.6094379124341003,1,1,4,4,4,0,2870280.0
4,5,5,2255,7.721348612617949,0,2,0,1,5,10,2.3978952727983707,1,1,0,3,0,0,6,1.9459101490553132,1,0,1,6,6,0,947100.0
2,6,6,5825,8.67008593751938,0,2,0,1,5,17,2.8903717578961645,0,2,2,3,7,3,2,1.0986122886681098,1,2,2,2,2,0,1386350.0
5,0,0,2740,7.916078096302786,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,5,1.791759469228055,0,2,0,5,5,2,671300.0
1,8,8,9841,9.194414221425923,0,1,1,6,1,15,2.772588722239781,0,0,0,1,5,0,3,1.3862943611198906,0,0,3,3,3,1,3099915.0
1,0,0,5349,8.584851839890053,0,0,4,1,9,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,1,1347948.0
0,5,5,3743,8.227909837597483,0,2,3,5,3,17,2.8903717578961645,0,2,2,3,7,0,2,1.0986122886681098,1,2,2,2,2,0,890834.0
6,2,2,304,5.720311776607412,1,1,4,3,4,2,1.0986122886681098,1,2,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,3,8512.0
0,4,4,17925,9.794007451917308,0,0,0,5,5,14,2.70805020110221,1,2,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,1,10539900.0
0,0,0,9877,9.19806534110057,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,1,5,1.791759469228055,0,2,0,5,5,1,6568205.0
4,4,4,14201,9.561138078742038,0,2,1,5,1,1,0.6931471805599453,0,1,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,298221.0
6,2,2,17068,9.745019231764333,1,1,3,2,8,15,2.772588722239781,0,0,0,1,5,3,4,1.6094379124341003,1,1,4,4,4,1,7168560.0
0,6,6,2365,7.768956044538332,0,1,0,6,5,17,2.8903717578961645,0,2,2,3,7,2,4,1.6094379124341003,1,1,4,4,4,0,1125740.0
3,7,7,3734,8.225503097566918,1,2,4,3,4,23,3.1780538303479458,0,2,3,2,3,0,5,1.791759469228055,0,2,0,5,5,0,3005870.0
5,7,7,4803,8.477204183199873,0,0,3,1,3,25,3.258096538021482,0,1,0,4,5,2,5,1.791759469228055,0,2,0,5,5,1,4202625.0
3,6,6,5524,8.617038526385954,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,1,928032.0
2,3,3,14304,9.56836440548421,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,1,6,1.9459101490553132,1,0,1,6,6,1,13817664.0
3,2,2,13272,9.493487175626202,1,0,2,0,2,17,2.8903717578961645,0,2,2,3,7,2,4,1.6094379124341003,1,1,4,4,4,2,6317472.0
5,8,8,16336,9.701187753026508,1,1,1,5,6,23,3.1780538303479458,0,2,3,2,3,3,2,1.0986122886681098,1,2,2,2,2,1,5260192.0
0,4,4,9754,9.185535253057212,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,1,5,1.791759469228055,0,2,0,5,5,1,1706950.0
5,3,3,14966,9.613603056529147,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,0,5,1.791759469228055,0,2,0,5,5,2,1047620.0
3,8,8,12137,9.4040963063958,0,2,2,6,7,17,2.8903717578961645,0,2,2,3,7,3,6,1.9459101490553132,1,0,1,6,6,0,8665818.0
1,5,5,7251,8.889032571874742,0,0,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,1,609084.0
1,8,8,6126,8.720460512725655,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,0,2787330.0
1,2,2,6596,8.794370279222871,1,2,1,2,6,20,3.044522437723423,1,2,0,6,0,0,5,1.791759469228055,0,2,0,5,5,1,4617200.0
0,1,1,10296,9.239607869656751,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,0,4,1.6094379124341003,1,1,4,4,4,3,6918912.0
4,2,2,11057,9.310909426897878,0,2,2,4,7,17,2.8903717578961645,0,2,2,3,7,2,2,1.0986122886681098,1,2,2,2,2,0,2631566.0
3,3,3,7661,8.944028325260595,0,2,1,3,1,7,2.0794415416798357,0,1,2,0,7,1,4,1.6094379124341003,1,1,4,4,4,1,1501556.0
0,7,7,12761,9.454227284428292,0,2,1,0,1,14,2.70805020110221,1,2,4,0,4,3,1,0.6931471805599453,0,1,1,1,1,5,1250578.0
4,3,3,5661,8.641532465671846,0,0,1,5,1,19,2.995732273553991,0,1,4,5,9,0,3,1.3862943611198906,0,0,3,3,3,1,2258739.0
1,7,7,4129,8.326032685955079,0,1,4,6,9,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,3,693672.0
5,6,6,9719,9.181940897454485,0,2,4,3,9,10,2.3978952727983707,1,1,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,1360660.0
6,9,9,2195,7.694392802629421,0,2,0,4,5,24,3.2188758248682006,1,0,4,3,4,0,3,1.3862943611198906,0,0,3,3,3,1,1106280.0
2,9,9,10965,9.302554855963994,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,2,2,1.0986122886681098,1,2,2,2,2,1,3377220.0
2,2,2,10107,9.221082468508085,0,0,2,6,7,10,2.3978952727983707,1,1,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,3,707490.0
5,5,5,2548,7.8434564043761155,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,2,1.0986122886681098,1,2,2,2,2,4,249704.0
3,8,8,13674,9.523324627290181,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,1,1,0.6931471805599453,0,1,1,1,1,4,1340052.0
3,4,4,19418,9.874007247213619,1,2,3,0,8,13,2.6390573296152584,0,1,3,6,3,0,6,1.9459101490553132,1,0,1,6,6,1,10602228.0
0,7,7,10720,9.27995971385624,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,1,6,1.9459101490553132,1,0,1,6,6,0,11256000.0
2,7,7,6306,8.749415406663651,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,5,1.791759469228055,0,2,0,5,5,0,3752070.0
3,8,8,18386,9.819399172153842,1,2,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,0,3088848.0
6,6,6,4844,8.485702524324866,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,0,6,1.9459101490553132,1,0,1,6,6,1,3458616.0
0,8,8,17389,9.763650607348328,0,1,4,1,9,15,2.772588722239781,0,0,0,1,5,0,6,1.9459101490553132,1,0,1,6,6,0,10955070.0
3,1,1,12847,9.460943436186543,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,2,2,1.0986122886681098,1,2,2,2,2,0,539574.0
3,5,5,15369,9.640172836532642,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,1,1,0.6931471805599453,0,1,1,1,1,3,968247.0
6,6,6,19749,9.890908770329268,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,3,2,1.0986122886681098,1,2,2,2,2,1,1935402.0
6,7,7,3819,8.24800570160062,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,213864.0
0,0,0,15678,9.66007751636045,1,0,3,5,8,14,2.70805020110221,1,2,4,0,4,3,6,1.9459101490553132,1,0,1,6,6,2,9218664.0
4,8,8,15594,9.654705629041903,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,2,873264.0
5,0,0,18096,9.803501457660202,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,0,4,1.6094379124341003,1,1,4,4,4,3,8107008.0
0,6,6,5575,8.62622695244036,0,1,0,3,5,11,2.4849066497880004,0,2,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,0,858550.0
6,8,8,5539,8.61974977974133,0,1,4,2,9,20,3.044522437723423,1,2,0,6,0,0,6,1.9459101490553132,1,0,1,6,6,0,4652760.0
3,1,1,7538,8.927844826211702,1,2,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,4,1.6094379124341003,1,1,4,4,4,1,1477448.0
6,7,7,3952,8.282230063296685,1,1,2,4,2,7,2.0794415416798357,0,1,2,0,7,1,5,1.791759469228055,0,2,0,5,5,1,968240.0
3,2,2,14894,9.608780865147382,1,2,4,5,4,23,3.1780538303479458,0,2,3,2,3,1,4,1.6094379124341003,1,1,4,4,4,0,9591736.0
5,0,0,16782,9.72812174830818,1,0,2,3,2,12,2.5649493574615367,1,0,2,5,2,2,5,1.791759469228055,0,2,0,5,5,0,7048440.0
5,6,6,17334,9.760482858119124,1,0,4,2,4,16,2.833213344056216,1,1,1,2,6,2,5,1.791759469228055,0,2,0,5,5,0,9707040.0
1,3,3,9119,9.118225083068378,0,2,4,5,9,5,1.791759469228055,0,2,0,5,5,2,5,1.791759469228055,0,2,0,5,5,1,1595825.0
0,1,1,14795,9.602112152952344,0,2,0,4,5,20,3.044522437723423,1,2,0,6,0,3,4,1.6094379124341003,1,1,4,4,4,1,8285200.0
2,8,8,17225,9.75417514934912,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,0,2,1.0986122886681098,1,2,2,2,2,0,4581850.0
2,9,9,11964,9.389741000342473,1,0,4,1,4,20,3.044522437723423,1,2,0,6,0,0,2,1.0986122886681098,1,2,2,2,2,2,3349920.0
0,3,3,6509,8.781094735202615,0,2,4,6,9,4,1.6094379124341003,1,1,4,4,4,3,4,1.6094379124341003,1,1,4,4,4,1,729008.0
6,7,7,6403,8.764678074116606,0,1,3,5,3,15,2.772588722239781,0,0,0,1,5,3,6,1.9459101490553132,1,0,1,6,6,0,4033890.0
2,8,8,7499,8.922658299524402,0,2,4,2,9,16,2.833213344056216,1,1,1,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1679776.0
5,9,9,12883,9.46374151045109,0,1,3,3,3,10,2.3978952727983707,1,1,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,3,901810.0
4,3,3,6160,8.725994381014571,1,1,0,0,0,24,3.2188758248682006,1,0,4,3,4,2,1,0.6931471805599453,0,1,1,1,1,4,1034880.0
1,2,2,7690,8.947806093057054,1,1,0,4,0,12,2.5649493574615367,1,0,2,5,2,2,3,1.3862943611198906,0,0,3,3,3,1,1937880.0
5,5,5,2120,7.659642954564682,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,1,356160.0
0,9,9,2947,7.988882253309227,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,3,1,0.6931471805599453,0,1,1,1,1,4,226919.0
0,0,0,7418,8.911799556189527,1,2,3,5,8,23,3.1780538303479458,0,2,3,2,3,3,6,1.9459101490553132,1,0,1,6,6,0,7165788.0
4,3,3,19840,9.895505782794471,1,1,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,5,1.791759469228055,0,2,0,5,5,1,7638400.0
3,6,6,19675,9.88715489791523,0,1,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,1.0986122886681098,1,2,2,2,2,0,826350.0
2,9,9,2122,7.660585461703256,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,1,6,1.9459101490553132,1,0,1,6,6,0,2228100.0
0,7,7,5766,8.659907293615413,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,1,605430.0
2,4,4,5392,8.592857095337227,1,1,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,1,0.6931471805599453,0,1,1,1,1,4,150976.0
1,9,9,14779,9.601030194502194,0,1,4,2,9,22,3.1354942159291497,1,1,2,1,2,0,4,1.6094379124341003,1,1,4,4,4,0,9103864.0
