slot_seller,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_item_name,slot_container_name,slot_capacity_per_container,slot_capacity_per_container_abs_log1p,slot_capacity_per_container_is_even,slot_capacity_per_container_mod3,slot_capacity_per_container_mod5,slot_capacity_per_container_mod7,slot_capacity_per_container_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_frac,slot_price_per_container_n_decimals,slot_currency_symbol,gcd_all,y
4,2288,7.735870319952567,1,2,3,6,8,5,2,44,3.8066624897703196,1,2,4,2,4,2.5,1.252762968495368,0.5,1,2,44,130.0
4,1577,7.363913501405819,0,2,2,2,7,3,6,19,2.995732273553991,0,1,4,5,9,8.75,2.277267285009756,0.75,2,3,19,726.25
4,470,6.154858094016418,1,2,0,1,0,0,4,5,1.791759469228055,0,2,0,5,5,18.5,2.970414465569701,0.5,1,0,5,1739.0
5,2295,7.738923757439457,0,0,0,6,5,0,1,17,2.8903717578961645,0,2,2,3,7,7.75,2.169053700369523,0.75,2,1,17,1046.25
4,166,5.117993812416755,1,1,1,5,6,2,6,2,1.0986122886681098,1,2,2,2,2,11.5,2.5257286443082556,0.5,1,2,2,954.5
6,3840,8.253488028345904,1,0,0,4,0,5,1,30,3.4339872044851463,1,0,0,2,0,14.0,2.70805020110221,0.0,1,0,30,1792.0
5,1470,7.293697720601438,1,0,0,0,0,3,2,15,2.772588722239781,0,0,0,1,5,2.0,1.0986122886681098,0.0,1,0,15,196.0
4,3608,8.19118600464279,1,2,3,3,8,6,5,44,3.8066624897703196,1,2,4,2,4,1.75,1.0116009116784799,0.75,2,2,44,143.5
6,2048,7.6251071482389,1,2,3,4,8,1,3,16,2.833213344056216,1,1,1,2,6,19.25,3.0081547935525483,0.25,2,3,16,2464.0
5,1505,7.317212408359839,0,2,0,0,5,7,2,35,3.58351893845611,0,2,0,0,5,13.0,2.6390573296152584,0.0,1,1,35,559.0
2,4554,8.423980809694058,1,0,4,4,4,5,4,33,3.5263605246161616,0,0,3,5,3,19.25,3.0081547935525483,0.25,2,1,33,2656.5
6,2645,7.880804344674901,0,2,0,6,5,5,5,23,3.1780538303479458,0,2,3,2,3,6.25,1.9810014688665833,0.25,2,0,23,718.75
4,2242,7.715569534520208,1,1,2,2,2,2,1,38,3.6635616461296463,1,2,3,3,8,7.75,2.169053700369523,0.75,2,2,38,457.25
5,1843,7.519692404116539,0,1,3,2,3,1,6,19,2.995732273553991,0,1,4,5,9,15.25,2.7880929087757464,0.25,2,3,19,1479.25
6,867,6.7661917146603505,0,0,2,6,7,7,5,51,3.9512437185814275,0,0,1,2,1,15.75,2.8183982582710754,0.75,2,3,51,267.75
5,2369,7.7706452341291765,0,2,4,3,9,7,2,23,3.1780538303479458,0,2,3,2,3,1.5,0.9162907318741551,0.5,1,0,23,154.5
0,170,5.14166355650266,1,2,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,18.75,2.9831534913471307,0.75,2,2,10,318.75
4,952,6.859614903654202,1,1,2,0,2,4,5,28,3.367295829986474,1,1,3,0,8,1.25,0.8109302162163288,0.25,2,1,28,42.5
2,7452,8.916371914881694,1,0,2,4,2,7,2,54,4.007333185232471,1,0,4,5,4,1.0,0.6931471805599453,0.0,1,3,54,138.0
5,756,6.6293632534374485,1,0,1,0,6,2,1,21,3.091042453358316,0,0,1,0,1,6.5,2.0149030205422647,0.5,1,2,21,234.0
5,2478,7.8156105320351905,1,0,3,0,8,5,4,21,3.091042453358316,0,0,1,0,1,19.5,3.0204248861443626,0.5,1,1,21,2301.0
4,5125,8.542080906924017,0,1,0,1,5,6,1,41,3.7376696182833684,0,2,1,6,1,10.25,2.4203681286504293,0.25,2,3,41,1281.25
1,1012,6.920671504248683,1,1,2,4,2,5,4,11,2.4849066497880004,0,2,1,4,1,7.25,2.1102132003465894,0.25,2,3,11,667.0
2,2596,7.862112211662748,1,1,1,6,6,0,1,44,3.8066624897703196,1,2,4,2,4,18.0,2.9444389791664403,0.0,1,1,44,1062.0
1,945,6.852242569051878,0,0,0,0,5,0,2,35,3.58351893845611,0,2,0,0,5,2.25,1.1786549963416462,0.25,2,3,35,60.75
1,3570,8.18060094759445,1,0,0,0,0,1,0,42,3.7612001156935624,1,0,2,0,2,19.75,3.0325462466767075,0.75,2,3,42,1678.75
0,6160,8.725994381014571,1,1,0,0,0,5,1,55,4.02535169073515,0,1,0,6,5,17.75,2.9311937524164198,0.75,2,3,55,1988.0
6,2756,7.921898411023797,1,2,1,5,6,0,4,53,3.9889840465642745,0,2,3,4,3,15.75,2.8183982582710754,0.75,2,1,53,819.0
6,5520,8.616314282284044,1,0,0,4,0,4,6,60,4.110873864173311,1,0,0,4,0,6.5,2.0149030205422647,0.5,1,1,60,598.0
3,2688,7.896924656268864,1,0,3,0,8,0,2,42,3.7612001156935624,1,0,2,0,2,0.5,0.4054651081081644,0.5,1,1,42,32.0
3,38,3.6635616461296463,1,2,3,3,8,7,0,2,1.0986122886681098,1,2,2,2,2,5.75,1.9095425048844386,0.75,2,0,2,109.25
6,1133,7.033506484287697,0,2,3,6,3,6,1,11,2.4849066497880004,0,2,1,4,1,17.75,2.9311937524164198,0.75,2,3,11,1828.25
2,5148,8.546557800046141,1,0,3,3,8,4,6,44,3.8066624897703196,1,2,4,2,4,7.0,2.0794415416798357,0.0,1,3,44,819.0
1,2232,7.711101251840158,1,0,2,6,2,7,6,24,3.2188758248682006,1,0,4,3,4,0.75,0.5596157879354227,0.75,2,2,24,69.75
3,3276,8.094683648698815,1,0,1,0,6,3,0,26,3.295836866004329,1,2,1,5,6,12.0,2.5649493574615367,0.0,1,1,26,1512.0
0,3332,8.11162807830774,1,2,2,0,2,5,4,28,3.367295829986474,1,1,3,0,8,10.5,2.4423470353692043,0.5,1,3,28,1249.5
3,3172,8.062432791583195,1,1,2,1,2,5,0,26,3.295836866004329,1,2,1,5,6,9.75,2.3749057545736716,0.75,2,0,26,1189.5
3,318,5.765191102784844,1,0,3,3,8,2,6,6,1.9459101490553132,1,0,1,6,6,9.25,2.327277705584417,0.25,2,0,6,490.25
5,531,6.2766434893416445,0,0,1,6,1,1,5,59,4.0943445622221,0,2,4,3,9,12.5,2.6026896854443837,0.5,1,2,59,112.5
0,472,6.159095388491933,1,1,2,3,2,0,3,59,4.0943445622221,0,2,4,3,9,17.25,2.9041650800285006,0.25,2,3,59,138.0
5,3325,8.109525659752872,0,1,0,0,5,0,0,35,3.58351893845611,0,2,0,0,5,13.0,2.6390573296152584,0.0,1,1,35,1235.0
0,1000,6.90875477931522,1,1,0,6,0,1,2,10,2.3978952727983707,1,1,0,3,0,4.75,1.749199854809259,0.75,2,3,10,475.0
1,4142,8.329175442077402,1,2,2,5,2,5,4,38,3.6635616461296463,1,2,3,3,8,19.0,2.995732273553991,0.0,1,0,38,2071.0
5,1768,7.478169694159785,1,1,3,4,8,3,2,13,2.6390573296152584,0,1,3,6,3,12.5,2.6026896854443837,0.5,1,2,13,1700.0
4,3627,8.196436811235028,0,0,2,1,7,1,2,31,3.4657359027997265,0,1,1,3,1,13.75,2.691243082785829,0.75,2,3,31,1608.75
4,1092,6.996681488176539,1,0,2,0,2,4,0,28,3.367295829986474,1,1,3,0,8,2.75,1.3217558399823195,0.75,2,1,28,107.25
0,855,6.752270376141742,0,0,0,1,5,4,6,9,2.302585092994046,0,0,4,2,9,1.75,1.0116009116784799,0.75,2,2,9,166.25
4,3248,8.0861025356691,1,2,3,0,8,6,3,58,4.07753744390572,1,1,3,2,8,7.5,2.1400661634962708,0.5,1,3,58,420.0
4,6960,8.848078421168667,1,0,0,2,0,4,6,60,4.110873864173311,1,0,0,4,0,17.5,2.917770732084279,0.5,1,2,60,2030.0
2,990,6.898714534329988,1,0,0,3,0,7,6,33,3.5263605246161616,0,0,3,5,3,3.0,1.3862943611198906,0.0,1,2,33,90.0
0,1221,7.108244139731541,0,0,1,3,1,3,5,37,3.6375861597263857,0,1,2,2,7,13.5,2.6741486494265287,0.5,1,3,37,445.5
5,108,4.6913478822291435,1,0,3,3,8,6,1,12,2.5649493574615367,1,0,2,5,2,3.5,1.5040773967762742,0.5,1,2,12,31.5
4,3234,8.081784206935001,1,0,4,0,4,1,6,22,3.1354942159291497,1,1,2,1,2,16.75,2.8763855159214247,0.75,2,0,22,2462.25
0,1024,6.932447891572509,1,1,4,2,4,6,4,32,3.4965075614664802,1,2,2,4,2,8.0,2.1972245773362196,0.0,1,0,32,256.0
5,300,5.707110264748875,1,0,0,6,0,1,3,12,2.5649493574615367,1,0,2,5,2,19.0,2.995732273553991,0.0,1,2,12,475.0
6,3000,8.006700845440367,1,0,0,4,0,4,3,24,3.2188758248682006,1,0,4,3,4,11.5,2.5257286443082556,0.5,1,0,24,1437.5
2,3180,8.064950891749143,1,0,0,2,0,3,4,53,3.9889840465642745,0,2,3,4,3,10.5,2.4423470353692043,0.5,1,1,53,630.0
2,777,6.656726524178391,0,0,2,0,7,1,1,37,3.6375861597263857,0,1,2,2,7,12.25,2.583997552432231,0.25,2,2,37,257.25
6,924,6.829793737512425,1,0,4,0,4,7,1,11,2.4849066497880004,0,2,1,4,1,4.75,1.749199854809259,0.75,2,0,11,399.0
0,1736,7.459914766241105,1,2,1,0,6,3,5,14,2.70805020110221,1,2,4,0,4,18.0,2.9444389791664403,0.0,1,3,14,2232.0
6,1358,7.214504414151143,1,2,3,0,8,7,3,14,2.70805020110221,1,2,4,0,4,8.75,2.277267285009756,0.75,2,1,14,848.75
1,1859,7.528331766707247,0,2,4,4,9,5,1,13,2.6390573296152584,0,1,3,6,3,5.5,1.8718021769015913,0.5,1,0,13,786.5
0,760,6.634633357861686,1,1,0,4,0,1,6,40,3.713572066704308,1,1,0,5,0,8.75,2.277267285009756,0.75,2,3,40,166.25
5,270,5.602118820879701,1,0,0,4,0,6,0,5,1.791759469228055,0,2,0,5,5,0.5,0.4054651081081644,0.5,1,3,5,27.0
1,3200,8.071218539969863,1,2,0,1,0,6,5,40,3.713572066704308,1,1,0,5,0,1.25,0.8109302162163288,0.25,2,2,40,100.0
2,4182,8.338783971442199,1,0,2,3,2,6,6,34,3.5553480614894135,1,1,4,6,4,8.25,2.224623551524334,0.25,2,2,34,1014.75
1,1560,7.353081920515432,1,0,0,6,0,4,2,26,3.295836866004329,1,2,1,5,6,19.75,3.0325462466767075,0.75,2,1,26,1185.0
4,5656,8.640648995343156,1,1,1,0,6,4,6,56,4.04305126783455,1,2,1,0,6,12.25,2.583997552432231,0.25,2,3,56,1237.25
1,2756,7.921898411023797,1,2,1,5,6,2,6,52,3.970291913552122,1,1,2,3,2,13.75,2.691243082785829,0.75,2,0,52,728.75
4,296,5.6937321388027,1,2,1,2,6,5,2,37,3.6375861597263857,0,1,2,2,7,7.5,2.1400661634962708,0.5,1,3,37,60.0
0,1219,7.106606137727303,0,1,4,1,9,7,0,53,3.9889840465642745,0,2,3,4,3,14.75,2.7568403652716422,0.75,2,2,53,339.25
0,2436,7.798523053625206,1,0,1,0,6,1,6,29,3.4011973816621555,0,2,4,1,9,19.25,3.0081547935525483,0.25,2,1,29,1617.0
6,1904,7.552237287560802,1,2,4,0,4,5,1,28,3.367295829986474,1,1,3,0,8,2.0,1.0986122886681098,0.0,1,1,28,136.0
0,476,6.1675164908883415,1,2,1,0,6,1,6,14,2.70805020110221,1,2,4,0,4,19.5,3.0204248861443626,0.5,1,0,14,663.0
1,240,5.484796933490655,1,0,0,2,0,0,4,20,3.044522437723423,1,2,0,6,0,8.0,2.1972245773362196,0.0,1,0,20,96.0
4,2108,7.653969180478774,1,2,3,1,8,1,2,34,3.5553480614894135,1,1,4,6,4,18.75,2.9831534913471307,0.75,2,0,34,1162.5
2,2542,7.841099765422119,1,1,2,1,2,5,5,41,3.7376696182833684,0,2,1,6,1,14.75,2.7568403652716422,0.75,2,3,41,914.5
3,672,6.511745329644728,1,0,2,0,2,0,3,16,2.833213344056216,1,1,1,2,6,9.5,2.3513752571634776,0.5,1,0,16,399.0
4,7293,8.894807371368625,0,0,3,6,3,4,4,51,3.9512437185814275,0,0,1,2,1,19.25,3.0081547935525483,0.25,2,0,51,2752.75
0,1890,7.544861068658458,1,0,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,0.5,0.4054651081081644,0.5,1,1,15,63.0
6,5772,8.660947155060933,1,0,2,4,2,7,4,52,3.970291913552122,1,1,2,3,2,5.0,1.791759469228055,0.0,1,0,52,555.0
4,3120,8.045908742270779,1,0,0,5,0,6,4,24,3.2188758248682006,1,0,4,3,4,10.0,2.3978952727983707,0.0,1,1,24,1300.0
2,5969,8.694502206386648,0,2,4,5,9,3,6,47,3.871201010907891,0,2,2,5,7,8.75,2.277267285009756,0.75,2,1,47,1111.25
3,6350,8.756367559802975,1,2,0,1,0,6,4,50,3.9318256327243257,1,2,0,1,0,12.5,2.6026896854443837,0.5,1,1,50,1587.5
0,1926,7.563719668414366,1,0,1,1,6,6,6,18,2.9444389791664403,1,0,3,4,8,2.75,1.3217558399823195,0.75,2,3,18,294.25
2,2640,7.878912912297133,1,0,0,1,0,4,4,60,4.110873864173311,1,0,0,4,0,11.5,2.5257286443082556,0.5,1,1,60,506.0
5,6890,8.837971491357209,1,2,0,2,0,4,0,53,3.9889840465642745,0,2,3,4,3,18.0,2.9444389791664403,0.0,1,3,53,2340.0
5,2016,7.6093665379542115,1,0,1,0,6,6,6,18,2.9444389791664403,1,0,3,4,8,5.5,1.8718021769015913,0.5,1,2,18,616.0
1,1296,7.167809184316444,1,0,1,1,6,3,0,24,3.2188758248682006,1,0,4,3,4,0.5,0.4054651081081644,0.5,1,1,24,27.0
5,4482,8.40804774415544,1,0,2,2,2,1,3,54,4.007333185232471,1,0,4,5,4,17.75,2.9311937524164198,0.75,2,2,54,1473.25
0,1222,7.109062135687172,1,1,2,4,2,0,6,47,3.871201010907891,0,2,2,5,7,7.0,2.0794415416798357,0.0,1,0,47,182.0
0,2178,7.68662133494462,1,0,3,1,8,2,4,22,3.1354942159291497,1,1,2,1,2,19.75,3.0325462466767075,0.75,2,3,22,1955.25
0,2288,7.735870319952567,1,2,3,6,8,6,5,16,2.833213344056216,1,1,1,2,6,8.75,2.277267285009756,0.75,2,0,16,1251.25
2,413,6.025865973825314,0,2,3,0,3,0,3,59,4.0943445622221,0,2,4,3,9,19.75,3.0325462466767075,0.75,2,3,59,138.25
5,338,5.82600010738045,1,2,3,2,8,4,1,26,3.295836866004329,1,2,1,5,6,6.75,2.0476928433652555,0.75,2,0,26,87.75
3,7293,8.894807371368625,0,0,3,6,3,4,5,51,3.9512437185814275,0,0,1,2,1,8.0,2.1972245773362196,0.0,1,2,51,1144.0
0,2220,7.7057128238944275,1,0,0,1,0,2,5,60,4.110873864173311,1,0,0,4,0,17.75,2.9311937524164198,0.75,2,3,60,656.75
5,111,4.718498871295094,0,0,1,6,1,1,4,3,1.3862943611198906,0,0,3,3,3,1.0,0.6931471805599453,0.0,1,0,3,37.0
5,1120,7.02197642307216,1,1,0,0,0,5,0,56,4.04305126783455,1,2,1,0,6,11.25,2.505525936990736,0.25,2,0,56,225.0
0,5772,8.660947155060933,1,0,2,4,2,5,6,39,3.6888794541139363,0,0,4,4,9,18.5,2.970414465569701,0.5,1,1,39,2738.0
4,161,5.087596335232384,0,2,1,0,1,3,3,7,2.0794415416798357,0,1,2,0,7,1.25,0.8109302162163288,0.25,2,0,7,28.75
6,3042,8.02059914989697,1,0,2,4,2,5,1,39,3.6888794541139363,0,0,4,4,9,18.0,2.9444389791664403,0.0,1,2,39,1404.0
3,268,5.594711379601839,1,1,3,2,8,1,1,2,1.0986122886681098,1,2,2,2,2,1.25,0.8109302162163288,0.25,2,3,2,167.5
6,3332,8.11162807830774,1,2,2,0,2,5,3,34,3.5553480614894135,1,1,4,6,4,2.0,1.0986122886681098,0.0,1,2,34,196.0
6,1008,6.9167150203536085,1,0,3,0,8,0,6,28,3.367295829986474,1,1,3,0,8,18.75,2.9831534913471307,0.75,2,2,28,675.0
5,3741,8.227375506834035,0,0,1,3,1,0,3,43,3.784189633918261,0,1,3,1,3,7.0,2.0794415416798357,0.0,1,2,43,609.0
6,1298,7.1693500166706,1,2,3,3,8,6,6,59,4.0943445622221,0,2,4,3,9,3.5,1.5040773967762742,0.5,1,1,59,77.0
2,4700,8.45553053102413,1,2,0,3,0,5,5,47,3.871201010907891,0,2,2,5,7,13.0,2.6390573296152584,0.0,1,2,47,1300.0
0,3087,8.035278911144667,0,0,2,0,7,4,0,21,3.091042453358316,0,0,1,0,1,11.5,2.5257286443082556,0.5,1,3,21,1690.5
4,605,6.406879986069314,0,2,0,3,5,2,1,11,2.4849066497880004,0,2,1,4,1,10.25,2.4203681286504293,0.25,2,2,11,563.75
6,616,6.424869023905388,1,1,1,0,6,0,1,44,3.8066624897703196,1,2,4,2,4,18.5,2.970414465569701,0.5,1,2,44,259.0
4,2499,7.824046010856292,0,0,4,0,9,5,4,51,3.9512437185814275,0,0,1,2,1,18.75,2.9831534913471307,0.75,2,1,51,918.75
5,744,6.61338421837956,1,0,4,2,4,4,1,8,2.1972245773362196,1,2,3,1,8,2.25,1.1786549963416462,0.25,2,3,8,209.25
1,1278,7.153833801578843,1,0,3,4,8,7,5,18,2.9444389791664403,1,0,3,4,8,2.0,1.0986122886681098,0.0,1,2,18,142.0
5,2236,7.71289096149013,1,1,1,3,6,5,6,43,3.784189633918261,0,1,3,1,3,18.0,2.9444389791664403,0.0,1,1,43,936.0
5,2268,7.727094484779841,1,0,3,0,8,6,6,18,2.9444389791664403,1,0,3,4,8,18.0,2.9444389791664403,0.0,1,3,18,2268.0
0,708,6.5638555265321274,1,0,3,1,8,3,5,6,1.9459101490553132,1,0,1,6,6,13.0,2.6390573296152584,0.0,1,2,6,1534.0
1,1530,7.333676395657684,1,0,0,4,0,4,5,18,2.9444389791664403,1,0,3,4,8,3.25,1.4469189829363254,0.25,2,2,18,276.25
6,1340,7.201170883281678,1,2,0,3,0,7,6,10,2.3978952727983707,1,1,0,3,0,15.25,2.7880929087757464,0.25,2,2,10,2043.5
2,5662,8.641709066113805,1,1,2,6,2,7,1,38,3.6635616461296463,1,2,3,3,8,12.25,2.583997552432231,0.25,2,2,38,1825.25
1,3565,8.179199798423086,0,1,0,2,5,7,5,31,3.4657359027997265,0,1,1,3,1,12.5,2.6026896854443837,0.5,1,3,31,1437.5
5,250,5.5254529391317835,1,1,0,5,0,5,4,10,2.3978952727983707,1,1,0,3,0,3.75,1.55814461804655,0.75,2,2,10,93.75
5,2574,7.853604813097837,1,0,4,5,4,1,0,33,3.5263605246161616,0,0,3,5,3,2.25,1.1786549963416462,0.25,2,1,33,175.5
4,378,5.937536205082426,1,0,3,0,8,7,1,18,2.9444389791664403,1,0,3,4,8,7.75,2.169053700369523,0.75,2,1,18,162.75
6,1520,7.327123292259293,1,2,0,1,0,3,1,38,3.6635616461296463,1,2,3,3,8,13.25,2.6567569067146595,0.25,2,0,38,530.0
2,4450,8.400884069015854,1,1,0,5,0,2,6,50,3.9318256327243257,1,2,0,1,0,8.25,2.224623551524334,0.25,2,2,50,734.25
3,387,5.961005339623274,0,0,2,2,7,0,4,3,1.3862943611198906,0,0,3,3,3,16.5,2.8622008809294686,0.5,1,3,3,2128.5
5,5382,8.591001118560957,1,0,2,6,2,1,4,46,3.8501476017100584,1,1,1,4,6,7.75,2.169053700369523,0.75,2,3,46,906.75
5,205,5.327876168789581,0,1,0,2,5,3,6,5,1.791759469228055,0,2,0,5,5,13.5,2.6741486494265287,0.5,1,2,5,553.5
3,2244,7.716460800176355,1,0,4,4,4,5,2,44,3.8066624897703196,1,2,4,2,4,7.75,2.169053700369523,0.75,2,3,44,395.25
2,407,6.0112671744041615,0,2,2,1,7,4,6,11,2.4849066497880004,0,2,1,4,1,14.0,2.70805020110221,0.0,1,3,11,518.0
6,1260,7.13966033596492,1,0,0,0,0,3,1,14,2.70805020110221,1,2,4,0,4,6.75,2.0476928433652555,0.75,2,2,14,607.5
3,3900,8.268988209506656,1,0,0,1,0,3,3,50,3.9318256327243257,1,2,0,1,0,13.5,2.6741486494265287,0.5,1,1,50,1053.0
0,6655,8.803273982501045,0,1,0,5,5,1,5,55,4.02535169073515,0,1,0,6,5,12.5,2.6026896854443837,0.5,1,1,55,1512.5
2,1078,6.983789965258135,1,1,3,0,8,2,4,14,2.70805020110221,1,2,4,0,4,4.0,1.6094379124341003,0.0,1,0,14,308.0
4,1581,7.366445148327599,0,0,1,6,1,3,1,17,2.8903717578961645,0,2,2,3,7,14.0,2.70805020110221,0.0,1,2,17,1302.0
6,1116,7.018401799069201,1,0,1,3,6,6,2,12,2.5649493574615367,1,0,2,5,2,17.25,2.9041650800285006,0.25,2,1,12,1604.25
4,1426,7.2633296174768365,1,1,1,5,6,0,2,31,3.4657359027997265,0,1,1,3,1,12.75,2.6210388241125804,0.75,2,2,31,586.5
4,4922,8.5016733797582,1,2,2,1,2,4,1,46,3.8501476017100584,1,1,1,4,6,19.0,2.995732273553991,0.0,1,0,46,2033.0
2,440,6.089044875446846,1,2,0,6,0,2,0,8,2.1972245773362196,1,2,3,1,8,1.25,0.8109302162163288,0.25,2,2,8,68.75
4,1125,7.026426808699636,0,0,0,5,5,7,3,15,2.772588722239781,0,0,0,1,5,7.0,2.0794415416798357,0.0,1,3,15,525.0
2,440,6.089044875446846,1,2,0,6,0,4,4,55,4.02535169073515,0,1,0,6,5,11.0,2.4849066497880004,0.0,1,0,55,88.0
3,8040,8.99230873254815,1,0,0,4,0,1,2,60,4.110873864173311,1,0,0,4,0,6.5,2.0149030205422647,0.5,1,0,60,871.0
4,416,6.0330862217988015,1,2,1,3,6,7,1,8,2.1972245773362196,1,2,3,1,8,16.25,2.847812143477369,0.25,2,2,8,845.0
1,1276,7.152268856032539,1,1,1,2,6,2,1,44,3.8066624897703196,1,2,4,2,4,11.5,2.5257286443082556,0.5,1,3,44,333.5
4,840,6.734591659972948,1,0,0,0,0,6,4,28,3.367295829986474,1,1,3,0,8,11.75,2.545531271604435,0.75,2,2,28,352.5
4,306,5.726847747587197,1,0,1,5,6,4,6,9,2.302585092994046,0,0,4,2,9,15.5,2.803360380906535,0.5,1,3,9,527.0
4,4018,8.2987883944492,1,1,3,0,8,7,0,49,3.912023005428146,0,1,4,0,9,18.25,2.9575110607337933,0.25,2,1,49,1496.5
2,1560,7.353081920515432,1,0,0,6,0,1,2,30,3.4339872044851463,1,0,0,2,0,13.25,2.6567569067146595,0.25,2,2,30,689.0
5,168,5.1298987149230735,1,0,3,0,8,6,1,24,3.2188758248682006,1,0,4,3,4,6.75,2.0476928433652555,0.75,2,0,24,47.25
1,255,5.545177444479562,0,0,0,3,5,7,6,17,2.8903717578961645,0,2,2,3,7,7.25,2.1102132003465894,0.25,2,2,17,108.75
4,228,5.43372200355424,1,0,3,4,8,3,1,2,1.0986122886681098,1,2,2,2,2,5.75,1.9095425048844386,0.75,2,2,2,655.5
4,2322,7.750614732770409,1,0,2,5,2,5,4,43,3.784189633918261,0,1,3,1,3,13.75,2.691243082785829,0.75,2,3,43,742.5
2,6000,8.699681400989514,1,0,0,1,0,5,4,40,3.713572066704308,1,1,0,5,0,8.75,2.277267285009756,0.75,2,3,40,1312.5
0,2288,7.735870319952567,1,2,3,6,8,4,3,26,3.295836866004329,1,2,1,5,6,19.25,3.0081547935525483,0.25,2,2,26,1694.0
1,3484,8.156223323194624,1,1,4,5,4,0,3,52,3.970291913552122,1,1,2,3,2,1.5,0.9162907318741551,0.5,1,2,52,100.5
0,1323,7.188412736496954,0,0,3,0,3,2,2,21,3.091042453358316,0,0,1,0,1,6.25,1.9810014688665833,0.25,2,0,21,393.75
3,630,6.447305862541213,1,0,0,0,0,1,0,9,2.302585092994046,0,0,4,2,9,3.25,1.4469189829363254,0.25,2,1,9,227.5
6,7526,8.926251835034533,1,2,1,1,6,7,5,53,3.9889840465642745,0,2,3,4,3,10.0,2.3978952727983707,0.0,1,3,53,1420.0
6,4800,8.476579508530941,1,0,0,5,0,3,4,40,3.713572066704308,1,1,0,5,0,17.75,2.9311937524164198,0.75,2,3,40,2130.0
1,1298,7.1693500166706,1,2,3,3,8,3,1,11,2.4849066497880004,0,2,1,4,1,14.0,2.70805020110221,0.0,1,0,11,1652.0
0,8673,9.068085324395312,0,0,3,0,3,4,3,59,4.0943445622221,0,2,4,3,9,14.25,2.7245795030534206,0.25,2,1,59,2094.75
6,2600,7.8636512654486515,1,2,0,3,0,5,1,25,3.258096538021482,0,1,0,4,5,16.5,2.8622008809294686,0.5,1,2,25,1716.0
3,4380,8.385032287813898,1,0,0,5,0,7,2,60,4.110873864173311,1,0,0,4,0,10.0,2.3978952727983707,0.0,1,1,60,730.0
2,1856,7.526717561352706,1,2,1,1,6,6,4,29,3.4011973816621555,0,2,4,1,9,16.0,2.833213344056216,0.0,1,3,29,1024.0
3,3850,8.25608813381491,1,1,0,0,0,3,5,35,3.58351893845611,0,2,0,0,5,19.0,2.995732273553991,0.0,1,2,35,2090.0
3,3999,8.294049640102028,0,0,4,2,9,2,4,31,3.4657359027997265,0,1,1,3,1,5.25,1.8325814637483102,0.25,2,0,31,677.25
5,3036,8.01862546504575,1,0,1,5,6,5,5,44,3.8066624897703196,1,2,4,2,4,1.75,1.0116009116784799,0.75,2,2,44,120.75
3,8791,9.081597496083457,0,1,1,6,1,3,6,59,4.0943445622221,0,2,4,3,9,6.75,2.0476928433652555,0.75,2,3,59,1005.75
1,2272,7.728855823852543,1,1,2,4,2,2,0,32,3.4965075614664802,1,2,2,4,2,0.75,0.5596157879354227,0.75,2,3,32,53.25
4,680,6.523562306149512,1,2,0,1,0,2,1,34,3.5553480614894135,1,1,4,6,4,5.75,1.9095425048844386,0.75,2,0,34,115.0
4,5280,8.571870752706934,1,0,0,2,0,4,1,44,3.8066624897703196,1,2,4,2,4,19.5,3.0204248861443626,0.5,1,3,44,2340.0
5,1914,7.557472901614746,1,0,4,3,4,2,1,29,3.4011973816621555,0,2,4,1,9,20.0,3.044522437723423,0.0,1,0,29,1320.0
6,3477,8.154212694914229,0,0,2,5,7,3,1,57,4.060443010546419,0,0,2,1,7,2.0,1.0986122886681098,0.0,1,1,57,122.0
4,7844,8.967631665167133,1,2,4,4,4,4,1,53,3.9889840465642745,0,2,3,4,3,10.75,2.463853240590168,0.75,2,3,53,1591.0
4,966,6.874198495453294,1,0,1,0,6,1,2,21,3.091042453358316,0,0,1,0,1,12.75,2.6210388241125804,0.75,2,1,21,586.5
6,341,5.834810737062605,0,2,1,5,1,2,3,11,2.4849066497880004,0,2,1,4,1,19.25,3.0081547935525483,0.25,2,1,11,596.75
4,670,6.508769136971682,1,1,0,5,0,6,3,5,1.791759469228055,0,2,0,5,5,18.25,2.9575110607337933,0.25,2,1,5,2445.5
5,6490,8.778171881033469,1,1,0,1,0,6,5,59,4.0943445622221,0,2,4,3,9,14.5,2.740840023925201,0.5,1,2,59,1595.0
5,2501,7.824845691026856,0,2,1,2,1,4,6,41,3.7376696182833684,0,2,1,6,1,4.75,1.749199854809259,0.75,2,1,41,289.75
4,3955,8.282988692742602,0,1,0,0,5,3,5,35,3.58351893845611,0,2,0,0,5,11.0,2.4849066497880004,0.0,1,0,35,1243.0
2,1036,6.9440872082295275,1,1,1,0,6,7,0,37,3.6375861597263857,0,1,2,2,7,11.25,2.505525936990736,0.25,2,2,37,315.0
3,309,5.736572297479192,0,0,4,1,9,2,5,3,1.3862943611198906,0,0,3,3,3,11.5,2.5257286443082556,0.5,1,3,3,1184.5
1,3420,8.137688184977605,1,0,0,4,0,3,1,60,4.110873864173311,1,0,0,4,0,4.25,1.6582280766035324,0.25,2,3,60,242.25
