slot_name_equal1,slot_name_equal2,slot_name_diff_more,slot_name_diff_less,slot_item_plural,slot_action_past,slot_total_count,slot_total_count_abs_log1p,slot_total_count_is_even,slot_total_count_mod3,slot_total_count_mod5,slot_total_count_mod7,slot_total_count_mod10,slot_pair_total,slot_pair_total_abs_log1p,slot_pair_total_is_even,slot_pair_total_mod3,slot_pair_total_mod5,slot_pair_total_mod7,slot_pair_total_mod10,slot_difference,slot_difference_abs_log1p,slot_difference_is_even,slot_difference_mod3,slot_difference_mod5,slot_difference_mod7,slot_difference_mod10,gcd_all,n_multiple_pairs,y
2,15,7,24,5,5,109,4.700480365792417,0,1,4,4,9,53,3.9889840465642745,0,2,3,4,3,11,2.4849066497880004,0,2,1,4,1,1,0,4.0
1,9,18,22,8,8,82,4.418840607796598,1,1,2,5,2,50,3.9318256327243257,1,2,0,1,0,16,2.833213344056216,1,1,1,2,6,2,0,17.0
12,18,5,8,2,2,88,4.48863636973214,1,1,3,4,8,68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,2,0,29.0
22,3,26,21,7,7,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0,10.0
10,0,6,0,8,8,33,3.5263605246161616,0,0,3,5,3,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,2,6.0
21,14,1,7,3,3,110,4.709530201312334,1,2,0,5,0,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,2,1,13.0
13,15,27,8,9,9,84,4.442651256490317,1,0,4,0,4,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,4,0,4.0
17,25,13,24,5,5,71,4.276666119016055,0,2,1,1,1,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,1,0,9.0
9,0,27,22,4,4,90,4.51085950651685,1,0,0,6,0,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,2,2,2.0
12,10,20,26,5,5,59,4.0943445622221,0,2,4,3,9,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,1,0,2.0
18,3,0,21,5,5,71,4.276666119016055,0,2,1,1,1,65,4.189654742026425,0,2,0,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,33.0
17,22,1,21,0,0,70,4.2626798770413155,1,1,0,0,0,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,0,29.0
12,12,15,2,2,2,81,4.406719247264253,0,0,1,4,1,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,2.0
3,12,0,22,6,6,61,4.127134385045092,0,1,1,5,1,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,1,1,30.0
17,25,12,24,9,9,93,4.543294782270004,0,0,3,2,3,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,1,0,3.0
10,8,10,8,0,0,62,4.143134726391533,1,2,2,6,2,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,2,1,21.0
9,14,9,11,5,5,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,1,1,15.0
24,16,10,13,2,2,61,4.127134385045092,0,1,1,5,1,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,1,0,2.0
4,2,14,1,2,2,57,4.060443010546419,0,0,2,1,7,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,0,1.0
15,6,15,1,1,1,111,4.718498871295094,0,0,1,6,1,73,4.30406509320417,0,1,3,3,3,15,2.772588722239781,0,0,0,1,5,1,0,25.0
18,5,27,8,5,5,122,4.812184355372417,1,2,2,3,2,58,4.07753744390572,1,1,3,2,8,18,2.9444389791664403,1,0,3,4,8,2,0,6.0
23,4,4,22,4,4,88,4.48863636973214,1,1,3,4,8,58,4.07753744390572,1,1,3,2,8,16,2.833213344056216,1,1,1,2,6,2,0,22.0
3,17,6,17,1,1,105,4.663439094112067,0,0,0,0,5,59,4.0943445622221,0,2,4,3,9,15,2.772588722239781,0,0,0,1,5,1,1,14.0
1,24,11,8,4,4,83,4.430816798843313,0,2,3,6,3,53,3.9889840465642745,0,2,3,4,3,13,2.6390573296152584,0,1,3,6,3,1,0,18.0
18,14,19,24,4,4,111,4.718498871295094,0,0,1,6,1,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,1,1,5.0
10,17,12,1,3,3,50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,2,0,13.0
5,13,14,24,7,7,31,3.4657359027997265,0,1,1,3,1,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0,6.0
7,6,12,19,3,3,128,4.859812404361672,1,2,3,2,8,68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,2,0,9.0
8,25,14,23,9,9,124,4.8283137373023015,1,1,4,5,4,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1,16.0
25,11,5,11,0,0,85,4.454347296253507,0,1,0,1,5,51,3.9512437185814275,0,0,1,2,1,15,2.772588722239781,0,0,0,1,5,1,0,16.0
25,10,9,14,3,3,96,4.574710978503383,1,0,1,5,6,58,4.07753744390572,1,1,3,2,8,18,2.9444389791664403,1,0,3,4,8,2,0,19.0
6,4,1,23,9,9,54,4.007333185232471,1,0,4,5,4,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,2,1,25.0
25,10,4,27,1,1,60,4.110873864173311,1,0,0,4,0,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,4,0,14.0
5,19,1,13,8,8,105,4.663439094112067,0,0,0,0,5,55,4.02535169073515,0,1,0,6,5,17,2.8903717578961645,0,2,2,3,7,1,0,11.0
23,15,0,0,6,6,130,4.875197323201151,1,1,0,4,0,76,4.343805421853684,1,1,1,6,6,20,3.044522437723423,1,2,0,6,0,2,0,21.0
11,7,15,18,0,0,88,4.48863636973214,1,1,3,4,8,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,2,0,40.0
1,6,16,16,8,8,48,3.8918202981106265,1,0,3,6,8,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,2,1,11.0
23,23,3,10,4,4,117,4.770684624465665,0,0,2,5,7,71,4.276666119016055,0,2,1,1,1,19,2.995732273553991,0,1,4,5,9,1,0,22.0
27,24,10,14,9,9,78,4.3694478524670215,1,0,3,1,8,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,2,0,1.0
17,3,2,24,4,4,56,4.04305126783455,1,2,1,0,6,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,2,2,9.0
0,2,12,2,7,7,75,4.330733340286331,0,0,0,5,5,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,1.0
13,9,10,25,7,7,110,4.709530201312334,1,2,0,5,0,52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,2,0,7.0
17,10,7,13,8,8,87,4.477336814478207,0,0,2,3,7,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,3,1,9.0
13,4,0,0,4,4,124,4.8283137373023015,1,1,4,5,4,64,4.174387269895637,1,1,4,1,4,18,2.9444389791664403,1,0,3,4,8,2,0,11.0
10,13,8,23,5,5,94,4.553876891600541,1,1,4,3,4,64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,2,0,22.0
22,3,6,7,4,4,80,4.394449154672439,1,2,0,3,0,68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,2,1,33.0
26,18,24,9,8,8,75,4.330733340286331,0,0,0,5,5,55,4.02535169073515,0,1,0,6,5,13,2.6390573296152584,0,1,3,6,3,1,0,24.0
4,16,13,27,7,7,66,4.204692619390966,1,0,1,3,6,50,3.9318256327243257,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,2,0,24.0
18,5,5,23,6,6,39,3.6888794541139363,0,0,4,4,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,2,3.0
27,22,14,4,8,8,99,4.605170185988092,0,0,4,1,9,49,3.912023005428146,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,1,0,2.0
21,4,16,2,1,1,56,4.04305126783455,1,2,1,0,6,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,2,1,16.0
6,7,9,5,8,8,98,4.59511985013459,1,2,3,0,8,64,4.174387269895637,1,1,4,1,4,16,2.833213344056216,1,1,1,2,6,2,1,23.0
24,23,16,0,7,7,63,4.1588830833596715,0,0,3,0,3,41,3.7376696182833684,0,2,1,6,1,19,2.995732273553991,0,1,4,5,9,1,0,19.0
0,21,2,14,4,4,96,4.574710978503383,1,0,1,5,6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,1,5.0
11,3,7,10,5,5,102,4.634728988229636,1,0,2,4,2,48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,2,0,2.0
23,17,14,19,7,7,74,4.31748811353631,1,2,4,4,4,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,2,0,19.0
16,26,0,21,8,8,113,4.736198448394496,0,2,3,1,3,55,4.02535169073515,0,1,0,6,5,19,2.995732273553991,0,1,4,5,9,1,0,8.0
23,21,3,15,9,9,43,3.784189633918261,0,1,3,1,3,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,1,1,10.0
21,24,12,11,4,4,66,4.204692619390966,1,0,1,3,6,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,2,2,28.0
19,1,14,7,0,0,74,4.31748811353631,1,2,4,4,4,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,2,0,32.0
15,19,16,24,4,4,112,4.727387818712341,1,1,2,0,2,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,8,2,8.0
16,0,0,0,5,5,48,3.8918202981106265,1,0,3,6,8,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,4,1,10.0
12,6,11,20,7,7,38,3.6635616461296463,1,2,3,3,8,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,2,0,12.0
22,7,26,17,6,6,128,4.859812404361672,1,2,3,2,8,56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,4,0,2.0
11,17,16,19,0,0,43,3.784189633918261,0,1,3,1,3,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,1,0,12.0
27,6,13,9,1,1,97,4.584967478670572,0,1,2,6,7,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,0,16.0
16,24,12,4,7,7,73,4.30406509320417,0,1,3,3,3,55,4.02535169073515,0,1,0,6,5,15,2.772588722239781,0,0,0,1,5,1,0,26.0
19,26,1,24,5,5,102,4.634728988229636,1,0,2,4,2,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,0,28.0
18,6,2,26,8,8,69,4.248495242049359,0,0,4,6,9,63,4.1588830833596715,0,0,3,0,3,11,2.4849066497880004,0,2,1,4,1,1,0,34.0
21,8,0,26,1,1,89,4.499809670330265,0,2,4,5,9,73,4.30406509320417,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,0,37.0
3,5,14,16,1,1,132,4.890349128221754,1,0,2,6,2,70,4.2626798770413155,1,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,0,13.0
13,1,1,4,8,8,120,4.795790545596741,1,0,0,1,0,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1,4.0
19,8,11,12,8,8,84,4.442651256490317,1,0,4,0,4,68,4.23410650459726,1,2,3,5,8,14,2.70805020110221,1,2,4,0,4,2,1,33.0
3,24,14,18,2,2,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0,10.0
17,26,7,17,9,9,55,4.02535169073515,0,1,0,6,5,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,13.0
27,26,25,4,1,1,92,4.532599493153256,1,2,2,1,2,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,2,3,1.0
2,25,24,25,8,8,82,4.418840607796598,1,1,2,5,2,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,2,1,10.0
22,7,21,19,0,0,89,4.499809670330265,0,2,4,5,9,63,4.1588830833596715,0,0,3,0,3,17,2.8903717578961645,0,2,2,3,7,1,0,27.0
20,2,12,17,5,5,80,4.394449154672439,1,2,0,3,0,74,4.31748811353631,1,2,4,4,4,16,2.833213344056216,1,1,1,2,6,2,1,42.0
7,24,4,2,0,0,69,4.248495242049359,0,0,4,6,9,47,3.871201010907891,0,2,2,5,7,15,2.772588722239781,0,0,0,1,5,1,0,20.0
19,14,19,16,4,4,49,3.912023005428146,0,1,4,0,9,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,1,0,26.0
26,18,21,26,5,5,82,4.418840607796598,1,1,2,5,2,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,2,1,13.0
15,6,15,12,3,3,107,4.68213122712422,0,2,2,2,7,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,1,13.0
9,11,10,12,4,4,89,4.499809670330265,0,2,4,5,9,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,1,8.0
10,17,1,21,7,7,97,4.584967478670572,0,1,2,6,7,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,0,16.0
16,3,12,14,4,4,41,3.7376696182833684,0,2,1,6,1,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,1,1,11.0
4,8,8,22,0,0,128,4.859812404361672,1,2,3,2,8,68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,2,0,9.0
12,10,4,4,1,1,105,4.663439094112067,0,0,0,0,5,63,4.1588830833596715,0,0,3,0,3,17,2.8903717578961645,0,2,2,3,7,1,0,19.0
3,15,1,22,8,8,98,4.59511985013459,1,2,3,0,8,58,4.07753744390572,1,1,3,2,8,20,3.044522437723423,1,2,0,6,0,2,0,19.0
27,11,4,17,3,3,66,4.204692619390966,1,0,1,3,6,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,2,0,8.0
25,15,4,19,1,1,113,4.736198448394496,0,2,3,1,3,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,1,10.0
21,18,8,15,9,9,54,4.007333185232471,1,0,4,5,4,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
15,7,20,14,8,8,126,4.844187086458591,1,0,1,0,6,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,2,0,1.0
19,3,25,17,2,2,132,4.890349128221754,1,0,2,6,2,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,2,0,18.0
22,9,21,2,3,3,114,4.74493212836325,1,0,4,2,4,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,8.0
22,27,20,2,5,5,152,5.030437921392435,1,2,2,5,2,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1,2.0
4,25,5,19,5,5,74,4.31748811353631,1,2,4,4,4,68,4.23410650459726,1,2,3,5,8,8,2.1972245773362196,1,2,3,1,8,2,0,35.0
10,14,6,18,1,1,125,4.836281906951478,0,2,0,6,5,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,0,13.0
17,2,3,0,0,0,137,4.927253685157205,0,2,2,4,7,69,4.248495242049359,0,0,4,6,9,9,2.302585092994046,0,0,4,2,9,1,0,5.0
10,19,9,24,6,6,81,4.406719247264253,0,0,1,4,1,61,4.127134385045092,0,1,1,5,1,13,2.6390573296152584,0,1,3,6,3,1,0,27.0
19,23,14,22,3,3,55,4.02535169073515,0,1,0,6,5,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,0,2.0
19,9,11,5,8,8,84,4.442651256490317,1,0,4,0,4,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,1,13.0
27,22,26,3,9,9,51,3.9512437185814275,0,0,1,2,1,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,1,1,22.0
20,3,23,13,4,4,81,4.406719247264253,0,0,1,4,1,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,1,19.0
18,22,11,5,0,0,63,4.1588830833596715,0,0,3,0,3,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,0,5.0
21,21,8,9,9,9,76,4.343805421853684,1,1,1,6,6,68,4.23410650459726,1,2,3,5,8,14,2.70805020110221,1,2,4,0,4,2,0,37.0
3,5,17,16,6,6,92,4.532599493153256,1,2,2,1,2,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,0,9.0
15,24,0,24,8,8,81,4.406719247264253,0,0,1,4,1,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,19.0
22,12,3,24,4,4,84,4.442651256490317,1,0,4,0,4,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,1,18.0
16,10,1,21,4,4,74,4.31748811353631,1,2,4,4,4,34,3.5553480614894135,1,1,4,6,4,12,2.5649493574615367,1,0,2,5,2,2,0,3.0
6,25,21,21,7,7,64,4.174387269895637,1,1,4,1,4,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,2,1,13.0
13,7,1,0,4,4,81,4.406719247264253,0,0,1,4,1,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,1,1,27.0
2,27,9,6,6,6,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,1,4.0
14,4,1,20,9,9,40,3.713572066704308,1,1,0,5,0,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,8,2,16.0
18,19,2,11,3,3,44,3.8066624897703196,1,2,4,2,4,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,2,0,13.0
25,10,25,23,7,7,91,4.5217885770490405,0,1,1,0,1,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,12.0
20,27,6,24,2,2,142,4.962844630259907,1,1,2,2,2,74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,0,12.0
18,2,15,8,1,1,67,4.219507705176107,0,1,2,4,7,53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,1,0,21.0
25,11,9,13,2,2,70,4.2626798770413155,1,1,0,0,0,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,2,1,4.0
20,22,24,22,9,9,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,1,1.0
16,11,7,10,9,9,83,4.430816798843313,0,2,3,6,3,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,1,0,1.0
21,2,5,11,8,8,78,4.3694478524670215,1,0,3,1,8,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,2,2,24.0
11,4,5,2,1,1,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,0,14.0
3,1,4,2,6,6,129,4.867534450455582,0,0,4,3,9,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,0,1.0
4,0,21,22,4,4,118,4.77912349311153,1,1,3,6,8,80,4.394449154672439,1,2,0,3,0,20,3.044522437723423,1,2,0,6,0,2,1,31.0
22,23,2,8,3,3,76,4.343805421853684,1,1,1,6,6,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,0,27.0
23,23,8,10,0,0,76,4.343805421853684,1,1,1,6,6,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,4,1,22.0
1,25,25,8,5,5,66,4.204692619390966,1,0,1,3,6,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,2,1,13.0
8,7,22,3,6,6,102,4.634728988229636,1,0,2,4,2,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,6,1,15.0
0,8,6,10,5,5,144,4.976733742420574,1,0,4,4,4,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1,7.0
4,27,20,8,0,0,93,4.543294782270004,0,0,3,2,3,49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,1,0,7.0
22,22,22,23,1,1,66,4.204692619390966,1,0,1,3,6,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,2,1,2.0
21,7,7,27,0,0,95,4.564348191467836,0,2,0,4,5,53,3.9889840465642745,0,2,3,4,3,13,2.6390573296152584,0,1,3,6,3,1,0,12.0
7,26,5,4,5,5,116,4.762173934797756,1,2,1,4,6,54,4.007333185232471,1,0,4,5,4,14,2.70805020110221,1,2,4,0,4,2,0,3.0
14,12,24,9,1,1,114,4.74493212836325,1,0,4,2,4,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,2,2,6.0
7,4,12,15,6,6,92,4.532599493153256,1,2,2,1,2,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,4,1,4.0
15,7,14,15,9,9,90,4.51085950651685,1,0,0,6,0,62,4.143134726391533,1,2,2,6,2,10,2.3978952727983707,1,1,0,3,0,2,1,22.0
19,2,22,23,4,4,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,1.0
22,18,20,24,6,6,128,4.859812404361672,1,2,3,2,8,62,4.143134726391533,1,2,2,6,2,12,2.5649493574615367,1,0,2,5,2,2,0,4.0
18,7,1,21,7,7,127,4.852030263919617,0,1,2,1,7,67,4.219507705176107,0,1,2,4,7,11,2.4849066497880004,0,2,1,4,1,1,0,9.0
27,26,20,22,7,7,51,3.9512437185814275,0,0,1,2,1,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,0,3.0
12,18,8,22,6,6,86,4.465908118654584,1,2,1,2,6,68,4.23410650459726,1,2,3,5,8,12,2.5649493574615367,1,0,2,5,2,2,0,31.0
1,18,9,3,5,5,67,4.219507705176107,0,1,2,4,7,39,3.6888794541139363,0,0,4,4,9,19,2.995732273553991,0,1,4,5,9,1,0,15.0
6,4,11,8,6,6,97,4.584967478670572,0,1,2,6,7,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,0,11.0
17,1,26,21,9,9,76,4.343805421853684,1,1,1,6,6,66,4.204692619390966,1,0,1,3,6,18,2.9444389791664403,1,0,3,4,8,2,0,37.0
17,0,18,18,9,9,41,3.7376696182833684,0,2,1,6,1,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,20.0
23,2,10,18,6,6,52,3.970291913552122,1,1,2,3,2,38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,2,0,18.0
8,17,9,25,3,3,92,4.532599493153256,1,2,2,1,2,56,4.04305126783455,1,2,1,0,6,12,2.5649493574615367,1,0,2,5,2,4,0,16.0
23,12,25,12,6,6,141,4.955827057601261,0,0,1,1,1,67,4.219507705176107,0,1,2,4,7,13,2.6390573296152584,0,1,3,6,3,1,0,3.0
20,20,24,9,4,4,62,4.143134726391533,1,2,2,6,2,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,0,6.0
21,0,21,26,6,6,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,2,6.0
22,8,26,22,4,4,87,4.477336814478207,0,0,2,3,7,73,4.30406509320417,0,1,3,3,3,19,2.995732273553991,0,1,4,5,9,1,0,39.0
7,1,13,1,3,3,74,4.31748811353631,1,2,4,4,4,54,4.007333185232471,1,0,4,5,4,20,3.044522437723423,1,2,0,6,0,2,0,27.0
8,20,22,25,9,9,78,4.3694478524670215,1,0,3,1,8,72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,2,0,41.0
8,13,7,10,5,5,83,4.430816798843313,0,2,3,6,3,65,4.189654742026425,0,2,0,2,5,13,2.6390573296152584,0,1,3,6,3,1,1,30.0
23,22,3,22,4,4,90,4.51085950651685,1,0,0,6,0,54,4.007333185232471,1,0,4,5,4,20,3.044522437723423,1,2,0,6,0,2,0,19.0
4,17,8,18,9,9,117,4.770684624465665,0,0,2,5,7,69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,3,0,18.0
13,23,2,14,6,6,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,2,1,11.0
19,11,23,15,6,6,39,3.6888794541139363,0,0,4,4,9,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,1,0,19.0
18,24,11,25,8,8,88,4.48863636973214,1,1,3,4,8,60,4.110873864173311,1,0,0,4,0,14,2.70805020110221,1,2,4,0,4,2,0,23.0
1,5,16,3,6,6,118,4.77912349311153,1,1,3,6,8,62,4.143134726391533,1,2,2,6,2,16,2.833213344056216,1,1,1,2,6,2,0,11.0
8,26,17,25,0,0,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,5.0
23,1,3,0,4,4,70,4.2626798770413155,1,1,0,0,0,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,1,2.0
25,20,21,13,9,9,41,3.7376696182833684,0,2,1,6,1,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,1,0,3.0
11,26,10,2,4,4,60,4.110873864173311,1,0,0,4,0,46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,2,1,26.0
24,13,15,12,3,3,125,4.836281906951478,0,2,0,6,5,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,0,3.0
3,19,0,9,0,0,103,4.6443908991413725,0,1,3,5,3,49,3.912023005428146,0,1,4,0,9,19,2.995732273553991,0,1,4,5,9,1,0,7.0
24,5,2,26,5,5,39,3.6888794541139363,0,0,4,4,9,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,1,0,12.0
