slot_provider_name,slot_cost_cents,slot_cost_cents_abs_log1p,slot_cost_cents_is_even,slot_cost_cents_mod3,slot_cost_cents_mod7,slot_cost_cents_mod10,slot_c1,slot_c1_abs_log1p,slot_c1_sign,slot_c1_is_even,slot_c1_mod3,slot_c1_mod5,slot_c1_mod7,slot_c1_mod10,slot_u1,slot_u1_abs_log1p,slot_u1_is_even,slot_u1_mod3,slot_u1_mod5,slot_u1_mod7,slot_u1_mod10,slot_c2,slot_c2_abs_log1p,slot_c2_sign,slot_c2_is_even,slot_c2_mod3,slot_c2_mod5,slot_c2_mod7,slot_c2_mod10,slot_u2,slot_u2_abs_log1p,slot_u2_is_even,slot_u2_mod3,slot_u2_mod5,slot_u2_mod7,slot_u2_mod10,slot_c3,slot_c3_abs_log1p,slot_c3_sign,slot_c3_is_even,slot_c3_mod3,slot_c3_mod5,slot_c3_mod7,slot_c3_mod10,slot_u3,slot_u3_abs_log1p,slot_u3_is_even,slot_u3_mod3,slot_u3_mod5,slot_u3_mod7,slot_u3_mod10,gcd_all,n_multiple_pairs,y
0,15,2.772588722239781,0,0,1,5,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,12,10.2
7,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,14,19.5
2,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,11,2.8
0,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,15,8.5
3,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,8,28.25
0,10,2.3978952727983707,1,1,3,0,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,11,6.4
0,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,14,24.8
6,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,11,10.0
3,20,3.044522437723423,1,2,6,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,12,8.6
1,35,3.58351893845611,0,2,0,5,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,9,16.1
7,10,2.3978952727983707,1,1,3,0,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,13,7.4
6,40,3.713572066704308,1,1,5,0,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,6,65.6
5,5,1.791759469228055,0,2,5,5,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,13,2.4
5,50,3.9318256327243257,1,2,1,0,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,4,69.0
3,30,3.4339872044851463,1,0,2,0,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,7,18.6
1,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,16,6.8
7,10,2.3978952727983707,1,1,3,0,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,4,14.9
3,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,13,10.75
6,25,3.258096538021482,0,1,4,5,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,7,19.5
1,50,3.9318256327243257,1,2,1,0,12,2.5649493574615367,1,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,10,49.5
7,20,3.044522437723423,1,2,6,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,10,7.2
3,35,3.58351893845611,0,2,0,5,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,12,32.2
4,35,3.58351893845611,0,2,0,5,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,18,11.55
5,15,2.772588722239781,0,0,1,5,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,12,5.4
5,5,1.791759469228055,0,2,5,5,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,6,0.3
7,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,11,10.0
5,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,1,12,4.5
2,20,3.044522437723423,1,2,6,0,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,14,14.4
2,30,3.4339872044851463,1,0,2,0,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,7,27.3
4,5,1.791759469228055,0,2,5,5,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,12,2.2
3,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,6,32.4
7,25,3.258096538021482,0,1,4,5,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,3,21.25
5,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,5.4
5,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,10,4.35
4,50,3.9318256327243257,1,2,1,0,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,6,70.5
6,25,3.258096538021482,0,1,4,5,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,4,21.75
1,30,3.4339872044851463,1,0,2,0,12,2.5649493574615367,1,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,14,21.0
5,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,7,12.3
5,25,3.258096538021482,0,1,4,5,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,1,5,11.0
7,35,3.58351893845611,0,2,0,5,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,4,31.5
1,30,3.4339872044851463,1,0,2,0,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,13,22.2
1,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,14,1.0
3,50,3.9318256327243257,1,2,1,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,11,24.0
5,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,9,58.5
0,5,1.791759469228055,0,2,5,5,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,12,3.8
6,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,13,21.6
2,40,3.713572066704308,1,1,5,0,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,7,59.2
0,15,2.772588722239781,0,0,1,5,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,11,9.0
2,35,3.58351893845611,0,2,0,5,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,13,8.75
0,35,3.58351893845611,0,2,0,5,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,12,7.0
6,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,10,9.6
2,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,9,24.5
5,5,1.791759469228055,0,2,5,5,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,15,1.2
3,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,7,16.5
0,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,19,22.0
0,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,12,6.2
2,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,13,51.0
5,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,18,6.6
5,25,3.258096538021482,0,1,4,5,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,4,11.0
1,35,3.58351893845611,0,2,0,5,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,10,24.85
4,40,3.713572066704308,1,1,5,0,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,15,28.0
4,30,3.4339872044851463,1,0,2,0,11,2.4849066497880004,1,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,11,21.9
7,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,9,57.6
0,15,2.772588722239781,0,0,1,5,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,16,7.2
2,35,3.58351893845611,0,2,0,5,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,12,15.05
4,40,3.713572066704308,1,1,5,0,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,21,14.0
2,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,12,13.5
5,5,1.791759469228055,0,2,5,5,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,9,4.2
6,25,3.258096538021482,0,1,4,5,15,2.772588722239781,1,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,9,15.0
4,10,2.3978952727983707,1,1,3,0,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,7,9.3
1,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,7,34.0
0,5,1.791759469228055,0,2,5,5,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,12,3.95
1,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,9,3.3
0,35,3.58351893845611,0,2,0,5,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,10,10.5
7,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,13,31.6
1,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,15,16.8
4,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,9,14.25
1,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,17,6.9
7,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,5.0
3,15,2.772588722239781,0,0,1,5,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,4,13.8
3,50,3.9318256327243257,1,2,1,0,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,14,32.5
1,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,9,38.0
5,30,3.4339872044851463,1,0,2,0,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,15,28.5
1,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,10,22.4
