slot_name,slot_monthly_qty,slot_monthly_qty_abs_log1p,slot_monthly_qty_is_even,slot_monthly_qty_mod3,slot_monthly_qty_mod5,slot_monthly_qty_mod7,slot_monthly_qty_mod10,slot_annual_spend,slot_annual_spend_abs_log1p,slot_annual_spend_mod7,slot_currency,slot_item_singular,slot_item_plural,gcd_all,y
7,3,1.3862943611198906,0,0,3,3,3,6660,8.804024902413179,3,0,4,4,3,185.0
8,2,1.0986122886681098,1,2,2,2,2,4560,8.4252971767117,3,7,4,4,2,190.0
8,1,0.6931471805599453,0,1,1,1,1,3120,8.045908742270779,5,5,6,6,1,260.0
2,4,1.6094379124341003,1,1,4,4,4,12720,9.45100945015621,1,4,9,9,4,265.0
8,3,1.3862943611198906,0,0,3,3,3,9180,9.1248914101437,3,0,9,9,3,255.0
9,6,1.9459101490553132,1,0,1,6,6,2520,7.83241092718792,0,1,4,4,6,35.0
0,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,5,3,3,4,245.0
6,6,1.9459101490553132,1,0,1,6,6,13680,9.523763287920113,2,0,9,9,6,190.0
5,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,4,5,5,9,65.0
0,2,1.0986122886681098,1,2,2,2,2,6000,8.699681400989514,1,4,5,5,2,250.0
7,5,1.791759469228055,0,2,0,5,5,9300,9.137877200242468,4,5,7,7,5,155.0
7,6,1.9459101490553132,1,0,1,6,6,7920,8.97727273946428,3,7,10,10,6,110.0
4,8,2.1972245773362196,1,2,3,1,8,4320,8.371242135931933,1,7,4,4,8,45.0
0,8,2.1972245773362196,1,2,3,1,8,7680,8.946505025998682,1,6,8,8,8,80.0
0,2,1.0986122886681098,1,2,2,2,2,2280,7.732369222284388,5,0,2,2,2,95.0
1,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,7,5,5,12,255.0
5,12,2.5649493574615367,1,0,2,5,2,29520,10.292857153479407,1,3,9,9,12,205.0
6,8,2.1972245773362196,1,2,3,1,8,12000,9.392745258631441,2,6,10,10,8,125.0
2,7,2.0794415416798357,0,1,2,0,7,6720,8.812992231969966,0,0,1,1,7,80.0
6,10,2.3978952727983707,1,1,0,3,0,4800,8.476579508530941,5,2,2,2,10,40.0
2,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,6,1,8,8,4,15.0
4,3,1.3862943611198906,0,0,3,3,3,4320,8.371242135931933,1,1,8,8,3,120.0
3,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,5,7,7,4,280.0
2,9,2.302585092994046,0,0,4,2,9,24840,10.12025079288605,4,0,2,2,9,230.0
3,8,2.1972245773362196,1,2,3,1,8,5760,8.658866349732383,6,6,9,9,8,60.0
4,11,2.4849066497880004,0,2,1,4,1,4620,8.438366410870266,0,3,5,5,11,35.0
2,9,2.302585092994046,0,0,4,2,9,13500,9.510519035757246,4,1,5,5,9,125.0
8,2,1.0986122886681098,1,2,2,2,2,2280,7.732369222284388,5,6,5,5,2,95.0
8,7,2.0794415416798357,0,1,2,0,7,22680,10.029282848580436,0,4,4,4,7,270.0
0,9,2.302585092994046,0,0,4,2,9,9720,9.18204377282107,4,6,3,3,9,90.0
1,9,2.302585092994046,0,0,4,2,9,25380,10.141756141595407,5,6,1,1,9,235.0
8,11,2.4849066497880004,0,2,1,4,1,31020,10.3424196734772,3,2,3,3,11,235.0
2,3,1.3862943611198906,0,0,3,3,3,9180,9.1248914101437,3,0,6,6,3,255.0
0,1,0.6931471805599453,0,1,1,1,1,1320,7.186144304522325,4,5,0,0,1,110.0
0,8,2.1972245773362196,1,2,3,1,8,9120,9.118334726180159,6,5,9,9,8,95.0
3,7,2.0794415416798357,0,1,2,0,7,20160,9.911505324129712,0,0,10,10,7,240.0
8,12,2.5649493574615367,1,0,2,5,2,20880,9.946594933570061,6,4,0,0,12,145.0
7,4,1.6094379124341003,1,1,4,4,4,9360,9.144307401371744,1,3,5,5,4,195.0
7,8,2.1972245773362196,1,2,3,1,8,21600,9.980494888896912,5,4,5,5,8,225.0
2,8,2.1972245773362196,1,2,3,1,8,22080,10.00247278922055,2,0,6,6,8,230.0
5,1,0.6931471805599453,0,1,1,1,1,2580,7.855932199718614,4,7,1,1,1,215.0
0,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,1,6,6,5,220.0
9,3,1.3862943611198906,0,0,3,3,3,10620,9.27058845232154,1,0,6,6,3,295.0
3,6,1.9459101490553132,1,0,1,6,6,6840,8.830689198760998,1,0,9,9,6,95.0
6,10,2.3978952727983707,1,1,0,3,0,23400,10.060534035475412,6,3,7,7,10,195.0
0,9,2.302585092994046,0,0,4,2,9,30780,10.334652895494106,1,2,5,5,9,285.0
4,1,0.6931471805599453,0,1,1,1,1,1560,7.353081920515432,6,5,5,5,1,130.0
9,10,2.3978952727983707,1,1,0,3,0,21000,9.952325334619427,0,5,4,4,10,175.0
3,1,0.6931471805599453,0,1,1,1,1,300,5.707110264748875,6,1,0,0,1,25.0
4,5,1.791759469228055,0,2,0,5,5,16200,9.692828247710418,2,1,9,9,5,270.0
6,9,2.302585092994046,0,0,4,2,9,22140,10.005186372360962,6,6,9,9,9,205.0
9,9,2.302585092994046,0,0,4,2,9,12960,9.469700127423375,3,1,3,3,9,120.0
5,9,2.302585092994046,0,0,4,2,9,1080,6.985641817639208,2,7,9,9,9,10.0
7,3,1.3862943611198906,0,0,3,3,3,10620,9.27058845232154,1,4,7,7,3,295.0
0,11,2.4849066497880004,0,2,1,4,1,12540,9.43675855582405,3,2,4,4,11,95.0
5,4,1.6094379124341003,1,1,4,4,4,12480,9.431962766918454,6,5,1,1,4,260.0
9,10,2.3978952727983707,1,1,0,3,0,34200,10.440010162389305,5,4,9,9,10,285.0
3,10,2.3978952727983707,1,1,0,3,0,12600,9.441531454869693,0,1,1,1,10,105.0
9,2,1.0986122886681098,1,2,2,2,2,3240,8.083637203141548,6,7,8,8,2,135.0
8,2,1.0986122886681098,1,2,2,2,2,6480,8.776630098427717,5,2,2,2,2,270.0
7,9,2.302585092994046,0,0,4,2,9,29700,10.298935994257638,6,3,5,5,9,275.0
4,6,1.9459101490553132,1,0,1,6,6,4680,8.45126704130007,4,4,8,8,6,65.0
5,10,2.3978952727983707,1,1,0,3,0,27600,10.225607282932941,6,5,1,1,10,230.0
1,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,0,4,4,9,50.0
1,10,2.3978952727983707,1,1,0,3,0,20400,9.923339198238729,2,0,2,2,10,170.0
8,1,0.6931471805599453,0,1,1,1,1,660,6.493753839851686,2,1,10,10,1,55.0
0,7,2.0794415416798357,0,1,2,0,7,23100,10.047631185616188,0,0,8,8,7,275.0
1,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,5,4,2,2,5,45.0
4,10,2.3978952727983707,1,1,0,3,0,6000,8.699681400989514,1,2,5,5,10,50.0
9,10,2.3978952727983707,1,1,0,3,0,29400,10.288783966353765,0,6,6,6,10,245.0
5,6,1.9459101490553132,1,0,1,6,6,12960,9.469700127423375,3,0,8,8,6,180.0
7,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,0,0,1,1,7,165.0
1,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,0,6,6,6,55.0
1,10,2.3978952727983707,1,1,0,3,0,3000,8.006700845440367,4,5,7,7,10,25.0
8,12,2.5649493574615367,1,0,2,5,2,25920,10.162808729968926,6,5,3,3,12,180.0
7,4,1.6094379124341003,1,1,4,4,4,12240,9.412546252075513,4,3,9,9,4,255.0
4,2,1.0986122886681098,1,2,2,2,2,2760,7.923348211930154,2,7,8,8,2,115.0
2,5,1.791759469228055,0,2,0,5,5,7500,8.922791623969637,3,2,0,0,5,125.0
6,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,1,0,1,1,4,125.0
4,10,2.3978952727983707,1,1,0,3,0,1200,7.0909098220799835,3,0,8,8,10,10.0
9,1,0.6931471805599453,0,1,1,1,1,2400,7.783640596221253,6,0,8,8,1,200.0
2,11,2.4849066497880004,0,2,1,4,1,38280,10.552708968527668,4,3,8,8,11,290.0
2,12,2.5649493574615367,1,0,2,5,2,13680,9.523763287920113,2,3,4,4,12,95.0
0,6,1.9459101490553132,1,0,1,6,6,6840,8.830689198760998,1,6,7,7,6,95.0
9,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,3,0,1,1,6,5.0
5,10,2.3978952727983707,1,1,0,3,0,29400,10.288783966353765,0,3,0,0,10,245.0
4,11,2.4849066497880004,0,2,1,4,1,28380,10.253475186175006,2,2,7,7,11,215.0
5,9,2.302585092994046,0,0,4,2,9,22680,10.029282848580436,0,5,4,4,9,210.0
0,10,2.3978952727983707,1,1,0,3,0,34200,10.440010162389305,5,4,7,7,10,285.0
4,8,2.1972245773362196,1,2,3,1,8,23040,10.045030516645731,3,2,1,1,8,240.0
4,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,4,3,5,5,2,300.0
1,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,4,5,5,12,255.0
0,8,2.1972245773362196,1,2,3,1,8,16320,9.700207901150696,3,4,2,2,8,170.0
1,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,6,6,0,0,5,40.0
9,5,1.791759469228055,0,2,0,5,5,6600,8.79497643168877,6,7,9,9,5,110.0
3,2,1.0986122886681098,1,2,2,2,2,3000,8.006700845440367,4,1,8,8,2,125.0
0,6,1.9459101490553132,1,0,1,6,6,8280,9.0217190130337,6,1,1,1,6,115.0
8,10,2.3978952727983707,1,1,0,3,0,1800,7.496097345175956,1,4,9,9,10,15.0
7,1,0.6931471805599453,0,1,1,1,1,2040,7.621195162809845,3,5,6,6,1,170.0
7,10,2.3978952727983707,1,1,0,3,0,32400,10.385944565501662,4,7,7,7,10,270.0
8,7,2.0794415416798357,0,1,2,0,7,12600,9.441531454869693,0,0,0,0,7,150.0
6,2,1.0986122886681098,1,2,2,2,2,6840,8.830689198760998,1,7,6,6,2,285.0
7,12,2.5649493574615367,1,0,2,5,2,17280,9.757362911053992,4,7,8,8,12,120.0
8,11,2.4849066497880004,0,2,1,4,1,25080,10.129865866360268,6,3,1,1,11,190.0
0,10,2.3978952727983707,1,1,0,3,0,2400,7.783640596221253,6,5,4,4,10,20.0
2,6,1.9459101490553132,1,0,1,6,6,6120,8.71948076085107,2,6,7,7,6,85.0
1,11,2.4849066497880004,0,2,1,4,1,11220,9.325542301664866,6,1,4,4,11,85.0
8,9,2.302585092994046,0,0,4,2,9,3240,8.083637203141548,6,5,7,7,9,30.0
1,12,2.5649493574615367,1,0,2,5,2,38880,10.568260978408226,2,4,10,10,12,270.0
7,3,1.3862943611198906,0,0,3,3,3,10620,9.27058845232154,1,7,5,5,3,295.0
2,12,2.5649493574615367,1,0,2,5,2,20880,9.946594933570061,6,4,4,4,12,145.0
7,1,0.6931471805599453,0,1,1,1,1,3000,8.006700845440367,4,1,4,4,1,250.0
8,12,2.5649493574615367,1,0,2,5,2,18000,9.798182590890704,3,7,9,9,12,125.0
8,7,2.0794415416798357,0,1,2,0,7,11760,9.372544251851037,0,2,3,3,7,140.0
9,6,1.9459101490553132,1,0,1,6,6,2880,7.9658927350845286,3,1,7,7,6,40.0
7,11,2.4849066497880004,0,2,1,4,1,21120,9.958023085184141,1,5,4,4,11,160.0
0,5,1.791759469228055,0,2,0,5,5,8700,9.071193240566025,6,1,10,10,5,145.0
0,9,2.302585092994046,0,0,4,2,9,3240,8.083637203141548,6,1,9,9,9,30.0
1,4,1.6094379124341003,1,1,4,4,4,10080,9.218407743053941,0,7,10,10,4,210.0
1,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,5,1,2,2,5,115.0
6,11,2.4849066497880004,0,2,1,4,1,19140,9.859587910246109,2,1,9,9,11,145.0
1,2,1.0986122886681098,1,2,2,2,2,2640,7.878912912297133,1,7,5,5,2,110.0
3,11,2.4849066497880004,0,2,1,4,1,21780,9.988793309115229,3,5,2,2,11,165.0
4,12,2.5649493574615367,1,0,2,5,2,5760,8.658866349732383,6,0,6,6,12,40.0
1,11,2.4849066497880004,0,2,1,4,1,28380,10.253475186175006,2,5,7,7,11,215.0
6,10,2.3978952727983707,1,1,0,3,0,23400,10.060534035475412,6,3,9,9,10,195.0
6,12,2.5649493574615367,1,0,2,5,2,23040,10.045030516645731,3,4,9,9,12,160.0
3,5,1.791759469228055,0,2,0,5,5,10800,9.287394001418473,6,0,7,7,5,180.0
8,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,5,1,9,9,3,5.0
5,3,1.3862943611198906,0,0,3,3,3,3420,8.137688184977605,4,4,2,2,3,95.0
7,2,1.0986122886681098,1,2,2,2,2,1320,7.186144304522325,4,4,2,2,2,55.0
2,10,2.3978952727983707,1,1,0,3,0,36000,10.491301994830229,6,2,5,5,10,300.0
0,8,2.1972245773362196,1,2,3,1,8,11520,9.351926736038054,5,3,7,7,8,120.0
7,1,0.6931471805599453,0,1,1,1,1,1260,7.13966033596492,0,7,6,6,1,105.0
9,2,1.0986122886681098,1,2,2,2,2,4080,8.314097335405807,6,2,7,7,2,170.0
3,9,2.302585092994046,0,0,4,2,9,28080,10.242848470041249,3,2,3,3,9,260.0
3,2,1.0986122886681098,1,2,2,2,2,840,6.734591659972948,0,1,8,8,2,35.0
1,9,2.302585092994046,0,0,4,2,9,28080,10.242848470041249,3,2,2,2,9,260.0
7,10,2.3978952727983707,1,1,0,3,0,30600,10.328787967145063,3,4,2,2,10,255.0
3,4,1.6094379124341003,1,1,4,4,4,6480,8.776630098427717,5,7,6,6,4,135.0
9,9,2.302585092994046,0,0,4,2,9,17280,9.757362911053992,4,0,3,3,9,160.0
7,9,2.302585092994046,0,0,4,2,9,23760,10.075800860133013,2,3,7,7,9,220.0
3,11,2.4849066497880004,0,2,1,4,1,9240,9.13140538388804,0,4,2,2,11,70.0
1,7,2.0794415416798357,0,1,2,0,7,14280,9.566685261452934,0,3,7,7,7,170.0
4,7,2.0794415416798357,0,1,2,0,7,1680,7.427144133408616,0,3,9,9,7,20.0
0,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,7,6,6,12,255.0
4,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,0,6,6,4,245.0
9,8,2.1972245773362196,1,2,3,1,8,2880,7.9658927350845286,3,2,3,3,8,30.0
8,1,0.6931471805599453,0,1,1,1,1,900,6.803505257608338,4,5,1,1,1,75.0
2,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,3,4,7,7,3,10.0
8,11,2.4849066497880004,0,2,1,4,1,21120,9.958023085184141,1,0,3,3,11,160.0
8,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,6,6,6,4,230.0
6,10,2.3978952727983707,1,1,0,3,0,600,6.398594934535208,5,1,5,5,10,5.0
6,8,2.1972245773362196,1,2,3,1,8,27360,10.216873920776164,4,1,3,3,8,285.0
7,11,2.4849066497880004,0,2,1,4,1,29040,10.27646390360756,4,6,9,9,11,220.0
9,4,1.6094379124341003,1,1,4,4,4,10800,9.287394001418473,6,4,5,5,4,225.0
1,6,1.9459101490553132,1,0,1,6,6,13680,9.523763287920113,2,4,0,0,6,190.0
9,10,2.3978952727983707,1,1,0,3,0,12600,9.441531454869693,0,0,4,4,10,105.0
2,8,2.1972245773362196,1,2,3,1,8,4800,8.476579508530941,5,5,8,8,8,50.0
7,9,2.302585092994046,0,0,4,2,9,11880,9.382695764458287,1,0,3,3,9,110.0
4,12,2.5649493574615367,1,0,2,5,2,21600,9.980494888896912,5,7,4,4,12,150.0
0,7,2.0794415416798357,0,1,2,0,7,4200,8.343077871169383,0,6,1,1,7,50.0
0,10,2.3978952727983707,1,1,0,3,0,13800,9.53249633228804,3,2,6,6,10,115.0
1,1,0.6931471805599453,0,1,1,1,1,2700,7.901377353792616,5,3,4,4,1,225.0
5,7,2.0794415416798357,0,1,2,0,7,9660,9.17585244151751,0,7,6,6,7,115.0
6,7,2.0794415416798357,0,1,2,0,7,22680,10.029282848580436,0,6,6,6,7,270.0
5,3,1.3862943611198906,0,0,3,3,3,9180,9.1248914101437,3,4,2,2,3,255.0
2,10,2.3978952727983707,1,1,0,3,0,26400,10.181157167204903,3,5,2,2,10,220.0
3,8,2.1972245773362196,1,2,3,1,8,28800,10.268165387743457,2,5,0,0,8,300.0
9,3,1.3862943611198906,0,0,3,3,3,10620,9.27058845232154,1,1,6,6,3,295.0
6,8,2.1972245773362196,1,2,3,1,8,11520,9.351926736038054,5,1,9,9,8,120.0
9,9,2.302585092994046,0,0,4,2,9,31320,10.35204407807524,2,6,2,2,9,290.0
7,2,1.0986122886681098,1,2,2,2,2,6120,8.71948076085107,2,3,8,8,2,255.0
1,8,2.1972245773362196,1,2,3,1,8,18720,9.837401167408268,2,3,8,8,8,195.0
2,6,1.9459101490553132,1,0,1,6,6,8280,9.0217190130337,6,6,0,0,6,115.0
0,1,0.6931471805599453,0,1,1,1,1,540,6.293419278846481,1,5,4,4,1,45.0
4,10,2.3978952727983707,1,1,0,3,0,6000,8.699681400989514,1,4,3,3,10,50.0
7,1,0.6931471805599453,0,1,1,1,1,660,6.493753839851686,2,7,10,10,1,55.0
5,11,2.4849066497880004,0,2,1,4,1,20460,9.92627591416656,6,3,4,4,11,155.0
3,3,1.3862943611198906,0,0,3,3,3,9900,9.200391041122515,2,2,9,9,3,275.0
1,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,5,7,7,4,245.0
2,4,1.6094379124341003,1,1,4,4,4,5040,8.525359754082631,0,6,0,0,4,105.0
6,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,5,8,8,12,255.0
9,11,2.4849066497880004,0,2,1,4,1,24420,10.103198696867215,4,3,0,0,11,185.0
2,2,1.0986122886681098,1,2,2,2,2,2880,7.9658927350845286,3,3,5,5,2,120.0
9,4,1.6094379124341003,1,1,4,4,4,2160,7.6783263565068856,4,2,10,10,4,45.0
8,6,1.9459101490553132,1,0,1,6,6,6840,8.830689198760998,1,7,7,7,6,95.0
8,9,2.302585092994046,0,0,4,2,9,2160,7.6783263565068856,4,6,1,1,9,20.0
4,2,1.0986122886681098,1,2,2,2,2,3840,8.253488028345904,4,2,2,2,2,160.0
1,11,2.4849066497880004,0,2,1,4,1,31020,10.3424196734772,3,4,9,9,11,235.0
9,3,1.3862943611198906,0,0,3,3,3,8280,9.0217190130337,6,1,10,10,3,230.0
7,10,2.3978952727983707,1,1,0,3,0,7200,8.881975184248867,4,5,10,10,10,60.0
5,10,2.3978952727983707,1,1,0,3,0,31800,10.367253014814716,6,5,2,2,10,265.0
5,3,1.3862943611198906,0,0,3,3,3,2880,7.9658927350845286,3,4,5,5,3,80.0
7,7,2.0794415416798357,0,1,2,0,7,21000,9.952325334619427,0,1,5,5,7,250.0
8,10,2.3978952727983707,1,1,0,3,0,9000,9.105090961257085,5,6,2,2,10,75.0
4,8,2.1972245773362196,1,2,3,1,8,12480,9.431962766918454,6,1,0,0,8,130.0
2,8,2.1972245773362196,1,2,3,1,8,8640,9.0642735958414,2,4,10,10,8,90.0
3,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,0,1,9,9,7,165.0
9,4,1.6094379124341003,1,1,4,4,4,1440,7.273092595999522,5,3,5,5,4,30.0
7,11,2.4849066497880004,0,2,1,4,1,13860,9.536834420213353,0,7,7,7,11,105.0
3,4,1.6094379124341003,1,1,4,4,4,7440,8.914760527397261,6,2,2,2,4,155.0
6,10,2.3978952727983707,1,1,0,3,0,34800,10.457401400981889,3,7,5,5,10,290.0
9,2,1.0986122886681098,1,2,2,2,2,720,6.580639137284949,6,0,0,0,2,30.0
0,3,1.3862943611198906,0,0,3,3,3,2880,7.9658927350845286,3,4,8,8,3,80.0
9,2,1.0986122886681098,1,2,2,2,2,5280,8.571870752706934,2,6,1,1,2,220.0
7,12,2.5649493574615367,1,0,2,5,2,15120,9.623839785112668,0,6,8,8,12,105.0
5,6,1.9459101490553132,1,0,1,6,6,1800,7.496097345175956,1,0,0,0,6,25.0
5,1,0.6931471805599453,0,1,1,1,1,2160,7.6783263565068856,4,7,3,3,1,180.0
6,5,1.791759469228055,0,2,0,5,5,10500,9.259225769705994,0,0,6,6,5,175.0
1,3,1.3862943611198906,0,0,3,3,3,7740,8.954286157204713,5,1,1,1,3,215.0
9,6,1.9459101490553132,1,0,1,6,6,21240,9.963688555226884,2,4,9,9,6,295.0
3,3,1.3862943611198906,0,0,3,3,3,4140,8.328692583545568,3,6,10,10,3,115.0
3,7,2.0794415416798357,0,1,2,0,7,23520,10.065648918115544,0,3,3,3,7,280.0
5,3,1.3862943611198906,0,0,3,3,3,10800,9.287394001418473,6,2,10,10,3,300.0
0,10,2.3978952727983707,1,1,0,3,0,600,6.398594934535208,5,0,5,5,10,5.0
1,6,1.9459101490553132,1,0,1,6,6,18720,9.837401167408268,2,2,1,1,6,260.0
3,1,0.6931471805599453,0,1,1,1,1,480,6.175867270105761,4,3,7,7,1,40.0
5,11,2.4849066497880004,0,2,1,4,1,28380,10.253475186175006,2,7,4,4,11,215.0
4,4,1.6094379124341003,1,1,4,4,4,9600,9.169622538697624,3,4,3,3,4,200.0
8,5,1.791759469228055,0,2,0,5,5,3000,8.006700845440367,4,2,1,1,5,50.0
2,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,1,0,1,1,5,30.0
3,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,4,3,3,4,245.0
0,10,2.3978952727983707,1,1,0,3,0,3600,8.188966863648876,2,5,10,10,10,30.0
1,6,1.9459101490553132,1,0,1,6,6,15120,9.623839785112668,0,1,1,1,6,210.0
8,9,2.302585092994046,0,0,4,2,9,1620,7.390798521735676,3,5,2,2,9,15.0
4,6,1.9459101490553132,1,0,1,6,6,10800,9.287394001418473,6,3,1,1,6,150.0
1,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,4,7,7,9,50.0
1,7,2.0794415416798357,0,1,2,0,7,23940,10.08334774933398,0,7,6,6,7,285.0
3,6,1.9459101490553132,1,0,1,6,6,20880,9.946594933570061,6,6,9,9,6,290.0
4,6,1.9459101490553132,1,0,1,6,6,720,6.580639137284949,6,6,10,10,6,10.0
9,10,2.3978952727983707,1,1,0,3,0,3600,8.188966863648876,2,3,10,10,10,30.0
9,1,0.6931471805599453,0,1,1,1,1,900,6.803505257608338,4,7,3,3,1,75.0
4,1,0.6931471805599453,0,1,1,1,1,2520,7.83241092718792,0,5,4,4,1,210.0
8,1,0.6931471805599453,0,1,1,1,1,3300,8.101980731853192,3,6,6,6,1,275.0
8,10,2.3978952727983707,1,1,0,3,0,600,6.398594934535208,5,1,6,6,10,5.0
0,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,6,10,10,5,220.0
0,2,1.0986122886681098,1,2,2,2,2,6480,8.776630098427717,5,6,0,0,2,270.0
9,6,1.9459101490553132,1,0,1,6,6,20520,9.929204031040765,3,3,6,6,6,285.0
7,5,1.791759469228055,0,2,0,5,5,17400,9.76428295481558,5,2,6,6,5,290.0
6,11,2.4849066497880004,0,2,1,4,1,32340,10.384091054112533,0,5,3,3,11,245.0
2,7,2.0794415416798357,0,1,2,0,7,13440,9.506065016071148,0,1,6,6,7,160.0
7,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,3,1,5,5,5,20.0
4,3,1.3862943611198906,0,0,3,3,3,10260,9.236105579862208,5,4,1,1,3,285.0
1,8,2.1972245773362196,1,2,3,1,8,15360,9.639587108749145,2,6,6,6,8,160.0
4,3,1.3862943611198906,0,0,3,3,3,7020,8.85666093701725,6,7,1,1,3,195.0
4,1,0.6931471805599453,0,1,1,1,1,420,6.042632833682381,0,6,9,9,1,35.0
5,2,1.0986122886681098,1,2,2,2,2,6360,8.757940876678804,4,6,2,2,2,265.0
2,11,2.4849066497880004,0,2,1,4,1,27720,10.229945527689226,0,7,7,7,11,210.0
5,5,1.791759469228055,0,2,0,5,5,16200,9.692828247710418,2,2,4,4,5,270.0
6,7,2.0794415416798357,0,1,2,0,7,24360,10.100738771884387,0,5,9,9,7,290.0
2,12,2.5649493574615367,1,0,2,5,2,33120,10.407922801280105,3,1,1,1,12,230.0
0,7,2.0794415416798357,0,1,2,0,7,9240,9.13140538388804,0,5,7,7,7,110.0
9,10,2.3978952727983707,1,1,0,3,0,28200,10.247112717290387,4,1,2,2,10,235.0
6,12,2.5649493574615367,1,0,2,5,2,10080,9.218407743053941,0,6,10,10,12,70.0
2,9,2.302585092994046,0,0,4,2,9,14040,9.549736900114642,5,4,0,0,9,130.0
2,6,1.9459101490553132,1,0,1,6,6,9000,9.105090961257085,5,4,5,5,6,125.0
6,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,1,3,3,9,50.0
4,7,2.0794415416798357,0,1,2,0,7,24360,10.100738771884387,0,0,6,6,7,290.0
6,11,2.4849066497880004,0,2,1,4,1,11880,9.382695764458287,1,3,1,1,11,90.0
2,9,2.302585092994046,0,0,4,2,9,23220,10.05281232064669,1,6,3,3,9,215.0
8,9,2.302585092994046,0,0,4,2,9,15660,9.658928824466434,1,7,0,0,9,145.0
3,10,2.3978952727983707,1,1,0,3,0,28800,10.268165387743457,2,7,8,8,10,240.0
6,4,1.6094379124341003,1,1,4,4,4,12720,9.45100945015621,1,2,10,10,4,265.0
7,4,1.6094379124341003,1,1,4,4,4,4080,8.314097335405807,6,3,10,10,4,85.0
0,11,2.4849066497880004,0,2,1,4,1,22440,10.018644921923576,5,3,0,0,11,170.0
1,4,1.6094379124341003,1,1,4,4,4,8880,9.091669442258505,4,1,4,4,4,185.0
3,1,0.6931471805599453,0,1,1,1,1,240,5.484796933490655,2,2,0,0,1,20.0
3,10,2.3978952727983707,1,1,0,3,0,29400,10.288783966353765,0,4,4,4,10,245.0
3,6,1.9459101490553132,1,0,1,6,6,10440,9.25349564229011,3,1,4,4,6,145.0
0,6,1.9459101490553132,1,0,1,6,6,8640,9.0642735958414,2,1,9,9,6,120.0
6,1,0.6931471805599453,0,1,1,1,1,1500,7.313886831633462,2,3,9,9,1,125.0
2,5,1.791759469228055,0,2,0,5,5,11400,9.34145634983372,4,4,1,1,5,190.0
2,12,2.5649493574615367,1,0,2,5,2,1440,7.273092595999522,5,4,8,8,12,10.0
6,10,2.3978952727983707,1,1,0,3,0,13200,9.488047863280759,5,1,5,5,10,110.0
8,7,2.0794415416798357,0,1,2,0,7,13020,9.474318717728728,0,4,7,7,7,155.0
1,10,2.3978952727983707,1,1,0,3,0,15000,9.61587214452889,6,7,7,7,10,125.0
4,8,2.1972245773362196,1,2,3,1,8,24960,10.125069885783383,5,5,10,10,8,260.0
7,6,1.9459101490553132,1,0,1,6,6,2520,7.83241092718792,0,4,7,7,6,35.0
7,9,2.302585092994046,0,0,4,2,9,21600,9.980494888896912,5,3,9,9,9,200.0
4,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,2,3,3,9,65.0
0,12,2.5649493574615367,1,0,2,5,2,25920,10.162808729968926,6,6,10,10,12,180.0
1,7,2.0794415416798357,0,1,2,0,7,21420,9.972127028252816,0,0,5,5,7,255.0
7,1,0.6931471805599453,0,1,1,1,1,1980,7.591357046698551,6,4,5,5,1,165.0
9,7,2.0794415416798357,0,1,2,0,7,7140,8.87360810154911,0,6,3,3,7,85.0
0,12,2.5649493574615367,1,0,2,5,2,23040,10.045030516645731,3,7,6,6,12,160.0
0,5,1.791759469228055,0,2,0,5,5,4800,8.476579508530941,5,3,6,6,5,80.0
7,7,2.0794415416798357,0,1,2,0,7,19740,9.890452970265668,0,7,3,3,7,235.0
3,1,0.6931471805599453,0,1,1,1,1,2280,7.732369222284388,5,2,2,2,1,190.0
