slot_name_a,slot_name_b,slot_name_c,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod5,slot_base_count_mod7,slot_base_count_mod10,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_item_plural,n_multiple_pairs,y
1,9,4,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,8,4,112.0
6,10,7,44,3.8066624897703196,2,4,2,4,9,2.302585092994046,0,0,4,2,9,4,4,154.0
0,11,6,50,3.9318256327243257,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,5,4,125.0
1,2,10,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,7,5,18.0
8,10,4,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,9,4,90.0
9,10,11,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,6,6,32.0
9,5,7,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,5,14.0
8,0,1,10,2.3978952727983707,1,0,3,0,9,2.302585092994046,0,0,4,2,9,8,4,35.0
1,3,2,38,3.6635616461296463,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,5,4,95.0
4,8,1,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,0,6,28.0
5,11,1,32,3.4965075614664802,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,0,5,64.0
9,5,7,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,6,4,135.0
4,3,5,14,2.70805020110221,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,3,5,35.0
10,11,7,18,2.9444389791664403,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,8,5,18.0
8,9,4,50,3.9318256327243257,2,0,1,0,9,2.302585092994046,0,0,4,2,9,7,4,175.0
3,10,10,26,3.295836866004329,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,9,5,78.0
9,2,8,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,5,9.0
11,0,5,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,4,4,36.0
11,2,9,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,9,4,16.0
4,1,4,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,9,5,20.0
11,7,7,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,3,5,20.0
2,11,9,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,7,6,28.0
4,5,1,48,3.8918202981106265,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,1,6,96.0
7,1,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,6,24.0
9,11,5,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,6,4,39.0
0,3,5,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,5,5,36.0
8,5,8,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,9,5,15.0
1,11,7,14,2.70805020110221,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,7,5,42.0
1,10,3,20,3.044522437723423,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,4,50.0
8,11,3,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,9,5,22.0
1,0,8,22,3.1354942159291497,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,3,5,66.0
11,0,0,34,3.5553480614894135,1,4,6,4,9,2.302585092994046,0,0,4,2,9,3,4,119.0
7,4,10,12,2.5649493574615367,0,2,5,2,9,2.302585092994046,0,0,4,2,9,3,4,42.0
1,1,3,52,3.970291913552122,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,7,6,52.0
0,8,4,48,3.8918202981106265,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,0,4,120.0
6,2,3,32,3.4965075614664802,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,4,4,80.0
9,5,3,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,9,5,126.0
0,4,8,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,3,6,168.0
10,1,0,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,1,6,168.0
5,4,7,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,6,4,130.0
7,0,0,18,2.9444389791664403,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,8,6,36.0
10,1,5,38,3.6635616461296463,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,9,4,95.0
11,4,7,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,8,4,7.0
6,2,4,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,6,4,33.0
8,0,3,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,5,8.0
11,7,9,34,3.5553480614894135,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,0,4,17.0
9,5,5,34,3.5553480614894135,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,6,4,17.0
8,2,8,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,4,2.0
2,4,10,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,5,4,13.0
1,9,7,48,3.8918202981106265,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,4,6,144.0
7,7,5,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,7,5,16.0
1,8,11,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,6,6,32.0
5,3,2,28,3.367295829986474,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,9,5,56.0
8,11,11,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,5,5,30.0
10,11,7,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,5,5,76.0
3,8,6,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,8,4,72.0
11,10,3,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,6,4.0
9,2,6,40,3.713572066704308,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,3,6,120.0
11,8,8,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,4,6,36.0
3,4,5,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,5,30.0
7,7,10,24,3.2188758248682006,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,4,60.0
1,5,3,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,4,4,63.0
10,4,3,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,9,5,80.0
1,0,1,54,4.007333185232471,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,0,5,162.0
10,1,10,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,8,5,9.0
9,0,6,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,4,7.0
3,0,0,44,3.8066624897703196,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,5,88.0
0,4,8,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,9,5,140.0
2,4,0,40,3.713572066704308,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,3,4,20.0
11,4,10,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,4,5,63.0
6,1,8,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,4,23.0
8,11,7,6,1.9459101490553132,0,1,6,6,9,2.302585092994046,0,0,4,2,9,3,4,21.0
3,2,6,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,5,4,18.0
11,11,7,58,4.07753744390572,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,2,4,145.0
10,2,11,16,2.833213344056216,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,4,24.0
0,1,6,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,3,4,23.0
5,4,5,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,3,4,112.0
6,2,2,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,4,12.0
5,2,0,36,3.6109179126442243,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,4,5,18.0
3,3,2,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,4,33.0
1,2,4,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,5,5,104.0
1,3,6,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,6,5,9.0
11,8,10,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,9,6,60.0
4,10,9,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,0,4,100.0
7,11,1,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,2,6,168.0
2,2,10,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,7,6,32.0
0,11,7,36,3.6109179126442243,0,1,1,6,9,2.302585092994046,0,0,4,2,9,7,5,126.0
7,8,11,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,6,4,72.0
6,7,5,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,5,4,87.0
4,3,9,20,3.044522437723423,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,5,4,50.0
2,11,1,26,3.295836866004329,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,8,4,65.0
9,6,1,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,7,4,14.0
11,11,2,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,4,5,63.0
9,0,6,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,3,6,84.0
8,0,8,50,3.9318256327243257,2,0,1,0,9,2.302585092994046,0,0,4,2,9,5,4,175.0
0,9,2,42,3.7612001156935624,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,3,5,42.0
2,9,7,44,3.8066624897703196,2,4,2,4,9,2.302585092994046,0,0,4,2,9,3,4,154.0
2,9,0,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,7,5,36.0
2,2,11,10,2.3978952727983707,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,9,4,5.0
5,7,1,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,5,5,140.0
2,2,7,44,3.8066624897703196,2,4,2,4,9,2.302585092994046,0,0,4,2,9,8,4,154.0
4,1,2,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,6,20.0
7,10,4,30,3.4339872044851463,0,0,2,0,9,2.302585092994046,0,0,4,2,9,2,4,105.0
10,10,6,56,4.04305126783455,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,8,4,28.0
2,0,8,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,1,4,112.0
2,9,2,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,6,6,36.0
1,8,7,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,4,7.0
4,4,6,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,3,4,66.0
0,4,11,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,1,4,100.0
7,0,6,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,9,6,44.0
3,3,6,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,0,5,38.0
8,9,8,28,3.367295829986474,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,5,4,14.0
10,10,9,10,2.3978952727983707,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,5,30.0
11,1,3,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,5,32.0
6,11,1,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,6,20.0
8,1,9,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,6,12.0
3,9,6,48,3.8918202981106265,0,3,6,8,9,2.302585092994046,0,0,4,2,9,4,4,168.0
6,10,11,52,3.970291913552122,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,8,6,52.0
10,3,10,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,8,4,130.0
4,5,1,24,3.2188758248682006,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,7,6,72.0
8,2,11,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,4,5,60.0
7,1,1,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,5,4,16.0
0,0,0,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,0,5,30.0
5,0,4,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,4,5,102.0
11,4,8,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,3,4,140.0
8,2,2,52,3.970291913552122,1,2,3,2,5,1.791759469228055,0,2,0,5,5,9,4,78.0
4,8,5,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,5,4,10.0
11,1,4,22,3.1354942159291497,1,2,1,2,9,2.302585092994046,0,0,4,2,9,4,4,77.0
9,7,5,10,2.3978952727983707,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,5,30.0
1,1,1,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,7,5,90.0
0,0,5,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,8,4,63.0
0,11,2,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,7,4,66.0
3,0,0,14,2.70805020110221,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,9,5,35.0
0,0,9,28,3.367295829986474,1,3,0,8,5,1.791759469228055,0,2,0,5,5,7,4,42.0
10,6,5,48,3.8918202981106265,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,7,6,48.0
3,6,5,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,7,4,39.0
7,1,5,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,6,4,39.0
8,10,8,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3,6,6.0
0,8,9,56,4.04305126783455,2,1,0,6,5,1.791759469228055,0,2,0,5,5,5,4,84.0
3,9,8,58,4.07753744390572,1,3,2,8,9,2.302585092994046,0,0,4,2,9,8,4,203.0
8,8,3,52,3.970291913552122,1,2,3,2,9,2.302585092994046,0,0,4,2,9,2,4,182.0
0,1,6,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,8,4,72.0
5,4,10,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,0,5,80.0
0,8,5,30,3.4339872044851463,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,3,4,75.0
4,8,1,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,4,8.0
7,9,7,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,4,4,100.0
10,6,11,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,6,8.0
2,2,9,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,3,4,87.0
4,2,9,44,3.8066624897703196,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,5,4,22.0
10,3,7,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,5,112.0
10,8,1,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,9,5,102.0
7,8,11,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,2,5,32.0
4,6,8,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,8,6,8.0
1,10,4,14,2.70805020110221,2,4,0,4,5,1.791759469228055,0,2,0,5,5,0,4,21.0
1,8,11,50,3.9318256327243257,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,3,5,100.0
1,0,3,58,4.07753744390572,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,2,4,145.0
6,8,7,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,2,4,16.0
0,0,7,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,6,4,87.0
3,7,1,22,3.1354942159291497,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,6,5,44.0
10,2,5,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,4,6.0
4,0,9,44,3.8066624897703196,2,4,2,4,9,2.302585092994046,0,0,4,2,9,1,4,154.0
9,2,9,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,8,5,68.0
10,3,5,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,6,6,8.0
4,9,8,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,5,8.0
9,4,4,22,3.1354942159291497,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,4,55.0
11,6,3,14,2.70805020110221,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,3,5,35.0
2,2,9,58,4.07753744390572,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,2,4,29.0
11,7,5,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,9,5,8.0
10,11,9,12,2.5649493574615367,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,6,12.0
5,0,7,58,4.07753744390572,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,8,5,116.0
11,6,7,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,0,5,63.0
6,9,0,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,6,5,22.0
11,1,4,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,5,5,40.0
9,9,1,54,4.007333185232471,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,9,5,54.0
11,8,4,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,5,15.0
1,3,4,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,2,4,13.0
9,6,9,10,2.3978952727983707,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,7,5,30.0
7,2,7,46,3.8501476017100584,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,2,5,138.0
11,4,10,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,5,4,87.0
0,5,0,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,0,4,72.0
0,10,3,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,7,5,38.0
7,11,1,48,3.8918202981106265,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,9,6,144.0
0,4,5,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,0,6,28.0
1,5,1,48,3.8918202981106265,0,3,6,8,9,2.302585092994046,0,0,4,2,9,2,4,168.0
1,0,4,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,4,25.0
10,3,0,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,5,112.0
2,6,1,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,0,4,140.0
4,9,6,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,6,4,7.0
4,1,11,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,5,4,36.0
11,9,6,26,3.295836866004329,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,7,5,26.0
4,3,6,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,4,5,104.0
2,6,3,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,4,5,12.0
3,2,0,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,0,4,54.0
3,5,8,10,2.3978952727983707,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,4,5.0
5,5,7,18,2.9444389791664403,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,4,45.0
3,10,9,44,3.8066624897703196,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,7,4,110.0
8,7,9,48,3.8918202981106265,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,7,6,144.0
7,2,10,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,8,5,45.0
4,5,10,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,4,33.0
11,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,4,15.0
1,2,10,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,7,5,22.0
11,4,5,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,8,6,4.0
4,1,9,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,5,38.0
10,9,10,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,8,4,54.0
9,4,0,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,6,5,38.0
3,4,2,14,2.70805020110221,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,8,5,28.0
11,1,10,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,8,6,44.0
10,0,5,26,3.295836866004329,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,5,4,65.0
4,2,11,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,6,5,40.0
5,4,5,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,5,70.0
8,2,3,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,7,4,4.0
11,9,4,56,4.04305126783455,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,0,4,28.0
8,11,5,40,3.713572066704308,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,2,6,120.0
3,3,5,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,0,4,12.0
3,5,3,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,4,11.0
5,2,11,38,3.6635616461296463,2,3,3,8,5,1.791759469228055,0,2,0,5,5,4,4,57.0
3,5,8,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,4,7.0
2,7,3,48,3.8918202981106265,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,0,4,120.0
8,7,5,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,9,4,85.0
6,3,3,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,6,5,12.0
1,9,11,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,5,4,20.0
10,6,2,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,0,4,66.0
11,9,1,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,5,8.0
0,4,0,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,0,4,16.0
10,10,11,28,3.367295829986474,1,3,0,8,5,1.791759469228055,0,2,0,5,5,4,4,42.0
5,11,5,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,6,4,12.0
2,11,7,10,2.3978952727983707,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,4,5.0
11,6,2,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,6,2.0
10,3,9,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,6,5,108.0
2,2,10,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,5,3.0
6,6,5,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,3,6,24.0
8,2,8,48,3.8918202981106265,0,3,6,8,9,2.302585092994046,0,0,4,2,9,8,4,168.0
3,10,4,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,8,4,130.0
0,1,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,0,4,15.0
4,6,2,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,0,4,140.0
7,11,1,18,2.9444389791664403,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,8,4,45.0
3,4,1,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,9,4,8.0
1,2,2,54,4.007333185232471,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,7,5,162.0
6,4,8,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,2,5,80.0
1,5,1,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,8,5,24.0
2,1,3,18,2.9444389791664403,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,9,4,45.0
10,2,0,28,3.367295829986474,1,3,0,8,5,1.791759469228055,0,2,0,5,5,6,4,42.0
4,10,1,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,9,5,174.0
7,7,11,14,2.70805020110221,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,0,4,7.0
2,9,0,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,4,6.0
0,4,0,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,9,6,24.0
11,6,0,58,4.07753744390572,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,7,5,116.0
9,1,1,16,2.833213344056216,1,1,2,6,9,2.302585092994046,0,0,4,2,9,7,4,56.0
7,5,1,52,3.970291913552122,1,2,3,2,9,2.302585092994046,0,0,4,2,9,0,4,182.0
7,8,10,18,2.9444389791664403,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,4,45.0
0,0,11,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,6,72.0
0,8,11,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,2,4,20.0
9,10,1,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,5,6,168.0
10,4,6,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,7,5,12.0
2,3,2,32,3.4965075614664802,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,7,4,80.0
3,6,1,12,2.5649493574615367,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,4,42.0
10,0,8,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,9,5,10.0
7,8,6,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,6,4,112.0
