slot_person,slot_place,slot_unit,slot_day1,slot_day2,slot_day3,slot_base_amount,slot_base_amount_abs_log1p,slot_base_amount_is_even,slot_base_amount_mod3,slot_base_amount_mod5,slot_base_amount_mod7,slot_base_amount_mod10,slot_mult_day2,slot_mult_day2_abs_log1p,slot_mult_day2_is_even,slot_mult_day2_mod3,slot_mult_day2_mod5,slot_mult_day2_mod7,slot_mult_day2_mod10,slot_mult_day3,slot_mult_day3_abs_log1p,slot_mult_day3_is_even,slot_mult_day3_mod3,slot_mult_day3_mod5,slot_mult_day3_mod7,slot_mult_day3_mod10,slot_initial_total,slot_initial_total_abs_log1p,slot_initial_total_is_even,slot_initial_total_mod3,slot_initial_total_mod5,slot_initial_total_mod7,slot_initial_total_mod10,gcd_all,n_multiple_pairs,y
0,6,2,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,1,2,41.0
6,3,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,69,4.248495242049359,0,0,4,6,9,1,2,30.0
4,0,3,4,4,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,509,6.234410725718371,0,2,4,5,9,1,3,44.0
3,3,0,0,0,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,399,5.991464547107982,0,0,4,0,9,1,0,49.0
0,7,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,47,3.871201010907891,0,2,2,5,7,1,1,26.0
6,0,2,3,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,179,5.19295685089021,0,2,4,4,9,1,1,35.0
3,0,3,2,2,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,121,4.804021044733257,0,1,1,2,1,1,1,16.0
5,2,2,3,3,3,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,269,5.598421958998375,0,2,4,3,9,1,0,35.0
1,6,0,2,2,2,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,404,6.003887067106539,1,2,4,5,4,1,0,5.0
6,6,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,188,5.241747015059643,1,2,3,6,8,1,1,28.0
2,2,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,71,4.276666119016055,0,2,1,1,1,1,3,1.0
6,5,4,1,1,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,326,5.7899601708972535,1,2,1,4,6,1,2,11.0
2,1,3,4,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,406,6.008813185442595,1,1,1,0,6,1,1,28.0
2,1,0,1,1,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,135,4.912654885736052,0,0,0,2,5,1,2,30.0
7,6,4,1,1,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,314,5.752572638825633,1,2,4,6,4,1,2,26.0
4,2,1,2,2,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,267,5.5909869805108565,0,0,2,1,7,1,3,47.0
4,7,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,1,1,4.0
7,3,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,98,4.59511985013459,1,2,3,0,8,1,2,18.0
0,2,3,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,141,4.955827057601261,0,0,1,1,1,1,1,15.0
3,7,0,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,111,4.718498871295094,0,0,1,6,1,1,2,11.0
7,0,0,1,1,1,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,370,5.916202062607435,1,1,0,6,0,1,1,13.0
3,5,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,601,6.400257445308821,0,1,1,6,1,1,1,43.0
6,2,0,1,1,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,166,5.117993812416755,1,1,1,5,6,1,1,49.0
7,2,0,1,1,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,222,5.407171771460119,1,0,2,5,2,1,3,30.0
3,3,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,282,5.645446897643238,1,0,2,2,2,1,1,9.0
6,6,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,123,4.820281565605037,0,0,3,4,3,1,1,39.0
0,0,3,1,1,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,242,5.493061443340548,1,2,2,4,2,1,1,25.0
2,3,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,209,5.3471075307174685,0,2,4,6,9,1,1,9.0
5,3,2,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,67,4.219507705176107,0,1,2,4,7,1,0,19.0
6,0,4,4,4,4,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,161,5.087596335232384,0,2,1,0,1,1,3,49.0
0,6,4,1,1,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,134,4.90527477843843,1,2,4,1,4,1,1,22.0
6,2,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,126,4.844187086458591,1,0,1,0,6,1,3,30.0
7,0,1,2,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,275,5.62040086571715,0,2,0,2,5,1,1,28.0
2,7,0,2,2,2,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,278,5.631211781821365,1,2,3,5,8,1,0,5.0
6,1,3,2,2,2,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,217,5.384495062789089,0,1,2,0,7,1,0,47.0
3,6,2,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,91,4.5217885770490405,0,1,1,0,1,1,1,21.0
0,2,2,3,3,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,304,5.720311776607412,1,1,4,3,4,1,3,48.0
7,0,4,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,138,4.9344739331306915,1,0,3,5,8,1,3,8.0
5,3,4,0,0,0,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,192,5.262690188904886,1,0,2,3,2,1,2,21.0
3,3,2,3,3,3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,278,5.631211781821365,1,2,3,5,8,1,3,18.0
6,5,4,2,2,2,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,1,3,49.0
5,2,3,0,0,0,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,455,6.1224928095143865,0,2,0,0,5,1,2,39.0
5,4,0,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,179,5.19295685089021,0,2,4,4,9,1,0,8.0
0,0,2,3,3,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,156,5.056245805348308,1,0,1,2,6,1,3,39.0
4,5,3,0,0,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,124,4.8283137373023015,1,1,4,5,4,1,1,29.0
1,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,1,2,46.0
2,4,3,1,1,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,1,3,22.0
2,6,4,3,3,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,421,6.045005314036012,0,1,1,1,1,1,1,1.0
3,7,4,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,70,4.2626798770413155,1,1,0,0,0,1,2,34.0
4,6,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,252,5.53338948872752,1,0,2,0,2,1,2,35.0
2,4,2,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,1,4,35.0
3,4,0,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,200,5.303304908059076,1,2,0,4,0,1,1,29.0
1,0,0,0,0,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,88,4.48863636973214,1,1,3,4,8,1,2,7.0
0,7,2,0,0,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,3,6,27.0
1,2,2,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,144,4.976733742420574,1,0,4,4,4,1,3,14.0
0,5,4,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,188,5.241747015059643,1,2,3,6,8,4,5,20.0
3,2,2,3,3,3,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,214,5.3706380281276624,1,1,4,4,4,1,1,45.0
4,4,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,47,3.871201010907891,0,2,2,5,7,1,3,5.0
4,3,1,1,1,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,326,5.7899601708972535,1,2,1,4,6,1,2,11.0
0,1,0,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,194,5.272999558563747,1,2,4,5,4,1,1,4.0
0,7,0,4,4,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,89,4.499809670330265,0,2,4,5,9,1,1,12.0
1,2,4,3,3,3,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,244,5.501258210544727,1,1,4,6,4,2,4,10.0
6,0,3,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,56,4.04305126783455,1,2,1,0,6,1,3,17.0
3,0,4,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,110,4.709530201312334,1,2,0,5,0,1,1,26.0
2,7,2,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,221,5.402677381872279,0,2,1,4,1,1,0,45.0
7,1,2,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,2,5,2.0
1,6,4,0,0,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,158,5.0689042022202315,1,2,3,4,8,1,1,14.0
7,3,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,73,4.30406509320417,0,1,3,3,3,1,1,10.0
7,0,3,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,162,5.093750200806762,1,0,2,1,2,1,1,43.0
5,1,0,3,3,3,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,310,5.739792912179234,1,1,0,2,0,1,3,25.0
5,3,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,97,4.584967478670572,0,1,2,6,7,1,2,43.0
3,6,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,224,5.41610040220442,1,2,4,0,4,1,3,44.0
2,6,0,3,3,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,175,5.170483995038151,0,1,0,0,5,1,1,15.0
0,6,1,4,4,4,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,227,5.429345628954441,0,2,2,3,7,1,3,19.0
0,7,3,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,106,4.672828834461906,1,1,1,1,6,1,3,46.0
3,5,0,0,0,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,301,5.71042701737487,0,1,1,0,1,1,0,15.0
1,7,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,2,6,48.0
1,5,3,0,0,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,124,4.8283137373023015,1,1,4,5,4,1,1,29.0
7,5,2,1,1,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,378,5.937536205082426,1,0,3,0,8,1,1,6.0
5,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,307,5.730099782973574,0,1,2,6,7,1,0,32.0
1,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,1,2,24.0
7,6,4,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,71,4.276666119016055,0,2,1,1,1,1,3,1.0
4,6,4,0,0,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,263,5.575949103146316,0,2,3,4,3,1,0,42.0
1,4,4,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,164,5.10594547390058,1,2,4,3,4,1,2,36.0
3,3,4,0,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,181,5.204006687076795,0,1,1,6,1,1,1,38.0
5,5,1,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,1,2,43.0
2,0,1,0,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,350,5.860786223465865,1,2,0,0,0,1,4,30.0
3,1,1,1,1,1,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,431,6.068425588244111,0,2,1,4,1,1,1,32.0
0,3,3,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,258,5.556828061699537,1,0,3,6,8,1,1,49.0
3,4,2,4,4,4,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,283,5.648974238161206,0,1,3,3,3,1,0,11.0
2,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,116,4.762173934797756,1,2,1,4,6,1,1,2.0
3,1,3,2,2,2,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,158,5.0689042022202315,1,2,3,4,8,1,3,39.0
4,1,4,2,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,249,5.521460917862246,0,0,4,4,9,1,1,28.0
6,7,1,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,228,5.43372200355424,1,0,3,4,8,1,3,28.0
4,1,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,351,5.863631175598097,0,0,1,1,1,1,2,9.0
6,6,1,3,3,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,268,5.594711379601839,1,1,3,2,8,1,1,21.0
3,6,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,254,5.541263545158426,1,2,4,2,4,2,3,2.0
1,1,4,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,1,4,4.0
5,5,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,199,5.298317366548036,0,1,4,3,9,1,2,37.0
6,6,2,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,192,5.262690188904886,1,0,2,3,2,1,1,17.0
5,6,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,94,4.553876891600541,1,1,4,3,4,1,2,42.0
0,7,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,164,5.10594547390058,1,2,4,3,4,2,4,34.0
7,5,4,3,3,3,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,433,6.073044534100405,0,1,3,6,3,1,1,34.0
3,3,3,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,127,4.852030263919617,0,1,2,1,7,1,1,22.0
1,3,0,0,0,0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,277,5.627621113690637,0,1,2,4,7,1,3,43.0
4,2,4,0,0,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,425,6.054439346269371,0,2,0,5,5,1,3,22.0
7,3,3,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,1,1,17.0
0,5,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,318,5.765191102784844,1,0,3,3,8,1,3,8.0
5,6,4,4,4,4,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,1,2,33.0
6,2,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,362,5.8944028342648505,1,2,2,5,2,1,1,20.0
4,5,2,3,3,3,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,298,5.700443573390687,1,1,3,4,8,1,1,26.0
5,2,3,1,1,1,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,176,5.176149732573829,1,2,1,1,6,2,5,50.0
0,6,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,1,3,5.0
4,2,1,3,3,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,0,6,0,1,3,43.0
6,3,1,2,2,2,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,216,5.37989735354046,1,0,1,6,6,1,3,34.0
1,2,2,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,172,5.153291594497779,1,1,2,4,2,1,2,36.0
1,7,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,145,4.983606621708336,0,1,0,5,5,1,3,40.0
0,6,4,4,4,4,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,556,6.322565239927284,1,1,1,3,6,1,1,29.0
3,0,0,0,0,0,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,413,6.025865973825314,0,2,3,0,3,1,0,49.0
3,5,4,1,1,1,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,411,6.021023349349527,0,0,1,5,1,1,1,8.0
1,7,4,0,0,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,172,5.153291594497779,1,1,2,4,2,1,2,28.0
4,5,3,0,0,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,1,3,25.0
5,4,4,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,342,5.8377304471659395,1,0,2,6,2,1,2,22.0
5,0,3,0,0,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,171,5.147494476813453,0,0,1,3,1,1,3,18.0
0,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,148,5.003946305945459,1,1,3,1,8,1,3,48.0
4,2,0,0,0,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,484,6.184148890937483,1,1,4,1,4,1,1,16.0
7,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,236,5.4680601411351315,1,2,1,5,6,1,1,11.0
1,3,3,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,358,5.883322388488279,1,1,3,1,8,1,3,48.0
0,6,2,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,126,4.844187086458591,1,0,1,0,6,2,4,38.0
6,4,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,237,5.472270673671475,0,0,2,6,7,1,1,37.0
4,3,3,0,0,0,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,308,5.733341276897746,1,2,3,0,8,1,3,35.0
3,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,1,3,17.0
5,4,1,1,1,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,1,3,8.0
