slot_person_name,slot_container_count,slot_container_count_abs_log1p,slot_container_count_is_even,slot_container_count_mod3,slot_container_count_mod5,slot_container_count_mod7,slot_container_count_mod10,slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_pieces_per_unit,slot_pieces_per_unit_abs_log1p,slot_pieces_per_unit_is_even,slot_pieces_per_unit_mod3,slot_pieces_per_unit_mod5,slot_pieces_per_unit_mod7,slot_pieces_per_unit_mod10,slot_unit_name,slot_small_piece_item_name,slot_container_name,slot_heat_device,slot_price_per_unit,slot_price_per_unit_abs_log1p,slot_price_per_unit_frac,slot_price_per_unit_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
5,11,2.4849066497880004,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,3,2,4,0,5.5,1.8718021769015913,0.5,1,2,1,2,665.5
5,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,0,1,4,1,4.0,1.6094379124341003,0.0,1,2,1,1,160.0
3,12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,3,0,5,3,1.75,1.0116009116784799,0.75,2,3,6,2,189.0
1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,3,5,1,9.5,2.3513752571634776,0.5,1,3,1,2,190.0
4,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,5,3,2,3,4.0,1.6094379124341003,0.0,1,3,1,2,192.0
4,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,5,4,2,3,5.25,1.8325814637483102,0.25,2,1,4,2,378.0
7,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,0,3,4,2,1.0,0.6931471805599453,0.0,1,3,1,1,80.0
2,9,2.302585092994046,0,0,4,2,9,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,5,4,0,0,1.5,0.9162907318741551,0.5,1,3,1,1,175.5
7,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,4,2,10.0,2.3978952727983707,0.0,1,1,1,1,700.0
4,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,1,3,2,3,10.0,2.3978952727983707,0.0,1,0,5,3,550.0
7,12,2.5649493574615367,1,0,2,5,2,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,3,4,3,10.0,2.3978952727983707,0.0,1,2,4,1,1320.0
5,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,5,2,3,5.25,1.8325814637483102,0.25,2,0,2,2,210.0
4,11,2.4849066497880004,0,2,1,4,1,75,4.330733340286331,0,0,0,5,5,5,1.791759469228055,0,2,0,5,5,4,4,0,1,0.75,0.5596157879354227,0.75,2,1,1,1,123.75
2,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,5,5,2,1,5.0,1.791759469228055,0.0,1,0,1,1,60.0
6,2,1.0986122886681098,1,2,2,2,2,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,3,3,3,5.25,1.8325814637483102,0.25,2,2,1,1,157.5
3,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1,3,0,6.25,1.9810014688665833,0.25,2,2,1,1,412.5
2,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,2,3,4,3,9.5,2.3513752571634776,0.5,1,2,1,1,570.0
1,3,1.3862943611198906,0,0,3,3,3,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,3,0,5,1,7.0,2.0794415416798357,0.0,1,1,3,3,294.0
1,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,2,3,2,1,8.0,2.1972245773362196,0.0,1,3,1,1,1056.0
2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1,5,0,8.0,2.1972245773362196,0.0,1,2,1,1,360.0
0,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,5,5,3,2,4.75,1.749199854809259,0.75,2,0,3,2,285.0
0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,4,4,2,2,6.75,2.0476928433652555,0.75,2,2,6,3,405.0
4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,2,4,5,3,2.5,1.252762968495368,0.5,1,2,2,1,75.0
2,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,2,2,1,2,3.25,1.4469189829363254,0.25,2,2,9,3,146.25
6,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,3,2,4,2,1.75,1.0116009116784799,0.75,2,0,1,1,134.75
3,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,5,2,2,2,7.0,2.0794415416798357,0.0,1,1,1,1,441.0
6,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,5,2,0,3,4.25,1.6582280766035324,0.25,2,0,8,3,272.0
4,10,2.3978952727983707,1,1,0,3,0,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,2,3,5,1,9.75,2.3749057545736716,0.75,2,3,1,1,877.5
0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,3,0,2,2,3.0,1.3862943611198906,0.0,1,1,1,1,288.0
1,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,4,4,5,3,4.75,1.749199854809259,0.75,2,1,1,1,627.0
7,8,2.1972245773362196,1,2,3,1,8,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,4,5,5,2,9.75,2.3749057545736716,0.75,2,1,1,1,1170.0
3,3,1.3862943611198906,0,0,3,3,3,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,3,3,1,2,8.0,2.1972245773362196,0.0,1,2,1,1,312.0
4,11,2.4849066497880004,0,2,1,4,1,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,1,5,5,1,9.0,2.302585092994046,0.0,1,2,1,1,1287.0
5,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,2,1,3,1.5,0.9162907318741551,0.5,1,3,1,1,175.5
5,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,5,2,1,0,6.5,2.0149030205422647,0.5,1,0,1,1,273.0
5,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,0,1,0,4.0,1.6094379124341003,0.0,1,0,3,1,180.0
1,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,0,0,1,1,3.5,1.5040773967762742,0.5,1,3,1,1,210.0
5,6,1.9459101490553132,1,0,1,6,6,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,3,4,1,3,8.25,2.224623551524334,0.25,2,2,1,1,346.5
2,12,2.5649493574615367,1,0,2,5,2,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,0,3,0,3,2.0,1.0986122886681098,0.0,1,2,1,1,312.0
4,8,2.1972245773362196,1,2,3,1,8,99,4.605170185988092,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,1,2,3,0,5.5,1.8718021769015913,0.5,1,2,1,1,484.0
7,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,3,4,5,2,0.5,0.4054651081081644,0.5,1,2,3,3,13.5
0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,1,5,0,2.75,1.3217558399823195,0.75,2,1,1,2,55.0
0,5,1.791759469228055,0,2,0,5,5,156,5.056245805348308,1,0,1,2,6,12,2.5649493574615367,1,0,2,5,2,3,0,3,2,8.0,2.1972245773362196,0.0,1,2,1,1,520.0
1,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,4,4,4,3,8.5,2.2512917986064953,0.5,1,3,5,2,425.0
0,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,1,5,3,2.0,1.0986122886681098,0.0,1,0,5,3,120.0
7,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,0,3,4,1,4.75,1.749199854809259,0.75,2,3,3,2,299.25
5,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,4,4,3,3.5,1.5040773967762742,0.5,1,2,1,1,115.5
7,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,4,1,2,2,2.25,1.1786549963416462,0.25,2,1,1,1,157.5
2,9,2.302585092994046,0,0,4,2,9,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,2,3,1,0,7.25,2.1102132003465894,0.25,2,1,3,2,848.25
2,11,2.4849066497880004,0,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,0,1,10.0,2.3978952727983707,0.0,1,3,1,2,1210.0
4,9,2.302585092994046,0,0,4,2,9,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,3,2,4,1,1.0,0.6931471805599453,0.0,1,2,1,1,54.0
1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,5,5,0,3.5,1.5040773967762742,0.5,1,2,4,3,112.0
3,6,1.9459101490553132,1,0,1,6,6,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,5,4,0,3,4.75,1.749199854809259,0.75,2,0,1,1,370.5
7,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,3,3,2,1,5.0,1.791759469228055,0.0,1,0,1,2,125.0
1,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,3,4,2,2,4.25,1.6582280766035324,0.25,2,3,2,3,408.0
6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,4,0,0,3.25,1.4469189829363254,0.25,2,0,1,2,87.75
4,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,3,5,5,2,7.0,2.0794415416798357,0.0,1,0,1,1,294.0
4,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,3,0,2,0.5,0.4054651081081644,0.5,1,2,1,1,13.5
4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,4,3,5,0,3.75,1.55814461804655,0.75,2,2,5,3,93.75
0,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,3,4,1,0,8.0,2.1972245773362196,0.0,1,3,1,1,264.0
7,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,3,3,0,6.75,2.0476928433652555,0.75,2,0,4,3,270.0
6,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,4,1,3,1,9.5,2.3513752571634776,0.5,1,3,1,2,237.5
2,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,0,1,0,1,7.25,2.1102132003465894,0.25,2,2,4,3,812.0
1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,0,1,2,3,8.0,2.1972245773362196,0.0,1,1,5,3,480.0
6,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,1,1.5,0.9162907318741551,0.5,1,0,1,1,105.0
5,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,0,3,1,3,6.75,2.0476928433652555,0.75,2,0,1,2,972.0
2,7,2.0794415416798357,0,1,2,0,7,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,0,1,4,2,7.75,2.169053700369523,0.75,2,2,1,1,705.25
4,12,2.5649493574615367,1,0,2,5,2,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,2,5,1,2,1.0,0.6931471805599453,0.0,1,0,4,2,156.0
0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,2,1,2,0,9.25,2.327277705584417,0.25,2,0,2,2,832.5
1,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,5,3,4,3,6.25,1.9810014688665833,0.25,2,0,1,2,400.0
2,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,5,0,2,3.0,1.3862943611198906,0.0,1,1,1,1,330.0
4,11,2.4849066497880004,0,2,1,4,1,135,4.912654885736052,0,0,0,2,5,9,2.302585092994046,0,0,4,2,9,3,1,0,2,9.0,2.302585092994046,0.0,1,2,1,1,1485.0
1,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,4,0,0,8.75,2.277267285009756,0.75,2,0,1,1,481.25
7,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,3,3,3,6.75,2.0476928433652555,0.75,2,3,4,3,162.0
0,11,2.4849066497880004,0,2,1,4,1,135,4.912654885736052,0,0,0,2,5,9,2.302585092994046,0,0,4,2,9,0,4,0,2,0.75,0.5596157879354227,0.75,2,2,1,1,123.75
5,10,2.3978952727983707,1,1,0,3,0,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,0,3,0,3.75,1.55814461804655,0.75,2,2,2,1,337.5
1,7,2.0794415416798357,0,1,2,0,7,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,4,4,0,3,7.75,2.169053700369523,0.75,2,2,1,1,596.75
3,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,4,0,2,5.75,1.9095425048844386,0.75,2,2,1,1,161.0
7,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,4,3,3,6.5,2.0149030205422647,0.5,1,0,2,3,130.0
4,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,2,5,3,3,5.25,1.8325814637483102,0.25,2,3,2,2,588.0
7,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,4,4,2,10.0,2.3978952727983707,0.0,1,0,3,3,300.0
1,7,2.0794415416798357,0,1,2,0,7,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,5,3,2,0,1.5,0.9162907318741551,0.5,1,3,1,1,42.0
1,12,2.5649493574615367,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,2,3,3,0,1.75,1.0116009116784799,0.75,2,1,1,1,126.0
2,10,2.3978952727983707,1,1,0,3,0,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,5,2,4,3,0.75,0.5596157879354227,0.75,2,1,1,1,112.5
1,9,2.302585092994046,0,0,4,2,9,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,4,4,2,3,1.25,0.8109302162163288,0.25,2,1,1,1,146.25
0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,4,0,0,2.0,1.0986122886681098,0.0,1,3,1,1,66.0
7,10,2.3978952727983707,1,1,0,3,0,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,2,0,0,1,4.5,1.7047480922384253,0.5,1,3,1,1,315.0
2,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,0,3,3,1.0,0.6931471805599453,0.0,1,2,5,3,30.0
7,10,2.3978952727983707,1,1,0,3,0,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,2,2,1,3,8.0,2.1972245773362196,0.0,1,3,1,1,720.0
3,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,3,1,1,0.75,0.5596157879354227,0.75,2,0,2,3,18.0
1,2,1.0986122886681098,1,2,2,2,2,99,4.605170185988092,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,1,3,5,0,9.5,2.3513752571634776,0.5,1,2,1,1,209.0
6,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,1,2,0,2.0,1.0986122886681098,0.0,1,3,2,3,144.0
4,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,2,1,1,2,4.25,1.6582280766035324,0.25,2,0,1,1,212.5
2,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2,1,3,2,1.5,0.9162907318741551,0.5,1,1,4,2,84.0
3,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,1,3,0,9.0,2.302585092994046,0.0,1,3,4,3,540.0
7,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,0,0,4,1,2.25,1.1786549963416462,0.25,2,0,1,2,112.5
6,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,3,1,2,3,3.75,1.55814461804655,0.75,2,2,2,2,292.5
3,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,2,5,4,2,8.75,2.277267285009756,0.75,2,0,5,3,525.0
2,6,1.9459101490553132,1,0,1,6,6,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,0,2,0,6.25,1.9810014688665833,0.25,2,1,6,3,225.0
3,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,2,0,4,2,10.0,2.3978952727983707,0.0,1,1,9,3,360.0
3,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,3,5,5,3,0.75,0.5596157879354227,0.75,2,0,4,2,63.0
7,10,2.3978952727983707,1,1,0,3,0,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,4,1,4,2,4.25,1.6582280766035324,0.25,2,0,1,1,552.5
0,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,2,5,1,3,7.25,2.1102132003465894,0.25,2,2,1,1,478.5
0,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,5,3,4,2,5.5,1.8718021769015913,0.5,1,0,1,1,82.5
4,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,1,2,0,3,8.25,2.224623551524334,0.25,2,3,1,1,272.25
3,11,2.4849066497880004,0,2,1,4,1,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,2,4,3,3.0,1.3862943611198906,0.0,1,2,1,1,198.0
6,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,4,3,2,2.0,1.0986122886681098,0.0,1,0,5,3,120.0
6,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,0,1,5,1,1.0,0.6931471805599453,0.0,1,2,1,1,70.0
7,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,4,2,1,1,9.5,2.3513752571634776,0.5,1,3,4,3,304.0
6,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,4,3,2,5.0,1.791759469228055,0.0,1,1,3,2,300.0
1,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,5,5,1,2,2.25,1.1786549963416462,0.25,2,1,1,1,90.0
4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,5,2,1,1,6.25,1.9810014688665833,0.25,2,0,1,1,250.0
4,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,1,2,1.5,0.9162907318741551,0.5,1,3,1,1,105.0
5,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,2,2,3,1,7.25,2.1102132003465894,0.25,2,3,1,2,355.25
7,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,1,1,0,1,8.5,2.2512917986064953,0.5,1,2,1,2,136.0
6,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,0,0,2,5.0,1.791759469228055,0.0,1,3,1,1,175.0
6,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,0,1,4,0,5.75,1.9095425048844386,0.75,2,1,3,2,310.5
5,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,5,0,0,7.0,2.0794415416798357,0.0,1,0,1,1,210.0
1,5,1.791759469228055,0,2,0,5,5,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,1,2,0,4.25,1.6582280766035324,0.25,2,3,1,1,297.5
4,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,2,2,4,0,5.5,1.8718021769015913,0.5,1,1,1,1,726.0
7,11,2.4849066497880004,0,2,1,4,1,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,2,2,1,1,6.5,2.0149030205422647,0.5,1,2,1,1,1001.0
7,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,3,2,3,3,8.25,2.224623551524334,0.25,2,2,3,2,495.0
5,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,0,2,3,3.0,1.3862943611198906,0.0,1,2,1,1,45.0
2,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,4,1,1,1,1.25,0.8109302162163288,0.25,2,2,1,1,67.5
7,12,2.5649493574615367,1,0,2,5,2,108,4.6913478822291435,1,0,3,3,8,12,2.5649493574615367,1,0,2,5,2,0,3,2,1,0.5,0.4054651081081644,0.5,1,3,12,3,54.0
7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,5,0,1,3.0,1.3862943611198906,0.0,1,0,2,3,54.0
2,12,2.5649493574615367,1,0,2,5,2,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,3,5,2,0,3.75,1.55814461804655,0.75,2,3,12,3,540.0
4,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,5,3,1,2,7.5,2.1400661634962708,0.5,1,1,3,3,67.5
4,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,4,4,0,0,10.0,2.3978952727983707,0.0,1,3,1,2,360.0
2,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,4,4,5,2,2.25,1.1786549963416462,0.25,2,2,1,1,74.25
7,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,5,2,0,5.25,1.8325814637483102,0.25,2,0,1,1,577.5
4,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,3,4,1,2,1.5,0.9162907318741551,0.5,1,2,6,3,99.0
7,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,1,0,3,0,5.25,1.8325814637483102,0.25,2,0,3,3,157.5
1,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,0,4,0,3,8.25,2.224623551524334,0.25,2,2,1,2,132.0
