slot_owner,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_rate3,slot_rate3_abs_log1p,slot_rate3_is_even,slot_rate3_mod3,slot_rate3_mod5,slot_rate3_mod7,slot_rate3_mod10,gcd_all,n_multiple_pairs,y
3,1,3,23500,10.064798252418377,1,1,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,2,0,10544.54
7,0,8,15100,9.62251624577579,1,1,49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,1,0,5218.2
9,1,5,7700,8.94910546953925,2,0,42,3.7612001156935624,1,0,2,0,2,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,1,0,2510.34
3,4,5,13200,9.488047863280759,0,5,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,1,4,7900.2
7,6,6,14600,9.588845298501564,2,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,1,10291.25
5,3,7,7500,8.922791623969637,0,3,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,1,2,4425.53
0,0,6,27900,10.236417809461043,0,5,29,3.4011973816621555,0,2,4,1,9,32,3.4965075614664802,1,2,2,4,2,29,3.4011973816621555,0,2,4,1,9,1,1,9563.79
3,3,5,17000,9.741027444837728,2,4,16,2.833213344056216,1,1,1,2,6,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,2,3,6220.37
2,5,4,14800,9.60245002503719,1,2,35,3.58351893845611,0,2,0,0,5,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,0,6058.68
8,3,2,22800,10.034559673629849,0,1,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,2,2,6259.97
9,3,0,20900,9.94755228369823,2,5,38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,2,2,8666.31
3,0,7,29400,10.288783966353765,0,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,1,3,13177.08
5,0,3,10000,9.210440366976517,1,4,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,1,1,3718.0
0,7,4,24400,10.102379394048045,1,5,38,3.6635616461296463,1,2,3,3,8,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,1,1,7828.74
2,0,7,22700,10.030164255362632,2,6,29,3.4011973816621555,0,2,4,1,9,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,1,1,5963.29
4,0,2,28500,10.25769445336048,0,3,50,3.9318256327243257,1,2,0,1,0,36,3.6109179126442243,1,0,1,1,6,34,3.5553480614894135,1,1,4,6,4,2,1,6019.2
7,4,8,9300,9.137877200242468,0,4,24,3.2188758248682006,1,0,4,3,4,49,3.912023005428146,0,1,4,0,9,13,2.6390573296152584,0,1,3,6,3,1,0,3136.07
4,3,8,15300,9.635673464721814,0,5,49,3.912023005428146,0,1,4,0,9,28,3.367295829986474,1,1,3,0,8,32,3.4965075614664802,1,2,2,4,2,1,0,3820.35
9,1,6,9700,9.179984251961283,1,5,29,3.4011973816621555,0,2,4,1,9,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,1,0,3499.97
0,7,0,25300,10.138599199626192,1,2,32,3.4965075614664802,1,2,2,4,2,37,3.6375861597263857,0,1,2,2,7,21,3.091042453358316,0,0,1,0,1,1,0,8562.43
0,3,4,18900,9.846970109700957,0,0,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,1,11368.8
0,6,3,13000,9.472781556562168,1,1,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,26,3.295836866004329,1,2,1,5,6,1,1,5887.44
1,3,1,19600,9.883335864325275,1,0,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,39,3.6888794541139363,0,0,4,4,9,1,0,9363.94
0,3,8,18800,9.841665338892785,2,5,22,3.1354942159291497,1,1,2,1,2,46,3.8501476017100584,1,1,1,4,6,16,2.833213344056216,1,1,1,2,6,2,1,6651.59
6,7,8,20300,9.918425424900335,2,0,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,1,2,8988.84
6,3,1,28200,10.247112717290387,0,4,36,3.6109179126442243,1,0,1,1,6,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,1,1,10558.08
9,5,5,24000,10.085850775128717,0,4,24,3.2188758248682006,1,0,4,3,4,44,3.8066624897703196,1,2,4,2,4,24,3.2188758248682006,1,0,4,3,4,4,3,7762.94
7,7,6,10300,9.239996256883693,1,3,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,29,3.4011973816621555,0,2,4,1,9,1,0,5217.09
4,2,1,14200,9.561067663645012,1,4,42,3.7612001156935624,1,0,2,0,2,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,1,1,5400.35
7,3,4,29600,10.295563423525277,2,4,27,3.332204510175204,0,0,2,6,7,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,1,1,12126.41
2,3,7,27100,10.207325906555994,1,3,42,3.7612001156935624,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,1,1,10020.23
3,1,2,28400,10.254179634797001,2,1,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,18,2.9444389791664403,1,0,3,4,8,1,1,10880.15
2,1,5,4800,8.476579508530941,0,5,39,3.6888794541139363,0,0,4,4,9,37,3.6375861597263857,0,1,2,2,7,30,3.4339872044851463,1,0,0,2,0,1,1,1291.25
9,7,7,23200,10.05195066017375,1,2,29,3.4011973816621555,0,2,4,1,9,47,3.871201010907891,0,2,2,5,7,10,2.3978952727983707,1,1,0,3,0,1,2,7857.14
2,6,0,15400,9.642187721358466,1,0,39,3.6888794541139363,0,0,4,4,9,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,1,0,6308.07
1,3,6,28400,10.254179634797001,2,1,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,1,1,16208.45
4,6,5,8500,9.04793908261736,1,2,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,1,0,4738.72
3,6,3,16900,9.735128070758227,1,2,38,3.6635616461296463,1,2,3,3,8,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,0,5,0,1,0,4212.16
0,7,1,18600,9.83097062169695,0,1,24,3.2188758248682006,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,36,3.6109179126442243,1,0,1,1,6,1,1,5337.75
5,3,8,28500,10.25769445336048,0,3,38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,2,2,10941.26
8,4,4,25400,10.142543822310387,2,4,38,3.6635616461296463,1,2,3,3,8,33,3.5263605246161616,0,0,3,5,3,27,3.332204510175204,0,0,2,6,7,1,0,7702.35
5,1,0,12300,9.417435838868785,0,1,35,3.58351893845611,0,2,0,0,5,31,3.4657359027997265,0,1,1,3,1,6,1.9459101490553132,1,0,1,6,6,1,1,5185.56
5,3,2,20100,9.908524844053396,0,3,29,3.4011973816621555,0,2,4,1,9,43,3.784189633918261,0,1,3,1,3,13,2.6390573296152584,0,1,3,6,3,1,0,7076.99
0,4,2,19200,9.862717639992917,0,6,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,1,1,10957.82
7,3,6,25000,10.12667110305036,1,3,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,34,3.5553480614894135,1,1,4,6,4,1,0,9438.0
4,3,5,22500,10.021315031649332,0,2,35,3.58351893845611,0,2,0,0,5,31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,1,0,8981.21
1,4,4,11000,9.305741456739435,2,3,49,3.912023005428146,0,1,4,0,9,47,3.871201010907891,0,2,2,5,7,31,3.4657359027997265,0,1,1,3,1,1,0,2051.58
9,3,4,26900,10.199918739620157,2,6,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,0,18736.23
3,3,4,17300,9.758519582283522,2,3,22,3.1354942159291497,1,1,2,1,2,49,3.912023005428146,0,1,4,0,9,29,3.4011973816621555,0,2,4,1,9,1,0,4886.18
2,4,2,28500,10.25769445336048,0,3,33,3.5263605246161616,0,0,3,5,3,48,3.8918202981106265,1,0,3,6,8,19,2.995732273553991,0,1,4,5,9,1,1,8042.81
4,5,3,29300,10.285376924115587,2,5,48,3.8918202981106265,1,0,3,6,8,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,1,1,8227.44
6,3,4,25800,10.158168529848494,0,5,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,28,3.367295829986474,1,1,3,0,8,4,1,8322.05
7,5,3,5700,8.648396877031582,0,2,22,3.1354942159291497,1,1,2,1,2,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,0,2,0,2,1,2054.05
5,2,1,28200,10.247112717290387,0,4,33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,32,3.4965075614664802,1,2,2,4,2,1,0,6937.88
4,7,3,11900,9.38437770918244,2,0,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,2,6185.03
2,5,6,22500,10.021315031649332,0,2,24,3.2188758248682006,1,0,4,3,4,34,3.5553480614894135,1,1,4,6,4,24,3.2188758248682006,1,0,4,3,4,2,1,8577.36
5,7,0,21000,9.952325334619427,0,0,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,1,1,11668.27
0,4,0,23700,10.073272520325904,0,5,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,39,3.6888794541139363,0,0,4,4,9,1,0,6482.52
4,1,8,26100,10.169728906753061,0,4,23,3.1780538303479458,0,2,3,2,3,34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,1,0,12335.54
2,0,3,9800,9.19023970026918,2,0,39,3.6888794541139363,0,0,4,4,9,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,1,0,3682.45
4,3,8,15900,9.674137279312397,0,3,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,2,2,7836.16
0,0,0,14900,9.60918360377546,2,4,15,2.772588722239781,0,0,0,1,5,44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,1,1,5532.07
3,5,3,7700,8.94910546953925,2,0,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,1,1,2851.85
5,3,2,2400,7.783640596221253,0,6,39,3.6888794541139363,0,0,4,4,9,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,3,1,1004.6
9,6,1,20100,9.908524844053396,0,3,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,3,3,9622.27
0,0,1,20200,9.913487387114461,1,5,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,1,0,9657.9
6,5,2,22700,10.030164255362632,2,6,35,3.58351893845611,0,2,0,0,5,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,1,0,6987.97
1,0,3,27400,10.21833478806055,1,2,26,3.295836866004329,1,2,1,5,6,31,3.4657359027997265,0,1,1,3,1,13,2.6390573296152584,0,1,3,6,3,1,1,12171.68
8,4,4,27500,10.221977646629885,2,4,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,2,15602.81
9,6,3,21700,9.985113621416073,1,0,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,1,0,9729.54
4,4,8,10400,9.249657234353133,2,5,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,1,0,4331.81
1,3,1,26400,10.181157167204903,0,3,47,3.871201010907891,0,2,2,5,7,34,3.5553480614894135,1,1,4,6,4,32,3.4965075614664802,1,2,2,4,2,1,1,6279.61
3,5,0,23500,10.064798252418377,1,1,13,2.6390573296152584,0,1,3,6,3,36,3.6109179126442243,1,0,1,1,6,37,3.6375861597263857,0,1,2,2,7,1,0,8243.42
1,0,2,9400,9.148571345578551,1,6,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,1,1,2884.86
6,2,3,5800,8.665785595466064,1,4,37,3.6375861597263857,0,1,2,2,7,39,3.6888794541139363,0,0,4,4,9,7,2.0794415416798357,0,1,2,0,7,1,0,2072.91
1,5,4,10500,9.259225769705994,0,0,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,0,5,30,3.4339872044851463,1,0,0,2,0,1,2,3726.45
4,4,1,26400,10.181157167204903,0,3,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,1,3,8277.98
7,0,6,14200,9.561067663645012,1,4,17,2.8903717578961645,0,2,2,3,7,45,3.828641396489095,0,0,0,3,5,23,3.1780538303479458,0,2,3,2,3,1,0,4991.37
8,5,6,19800,9.893487720457795,0,4,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,2,11663.19
2,7,6,2800,7.937731775260109,1,0,30,3.4339872044851463,1,0,0,2,0,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,1,0,741.27
6,4,8,10700,9.278092474027002,2,4,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,0,5,0,38,3.6635616461296463,1,2,3,3,8,1,0,3144.52
8,6,7,13400,9.503084610020228,2,2,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,1,1,4442.1
6,5,6,24600,10.110542371500753,0,2,44,3.8066624897703196,1,2,4,2,4,39,3.6888794541139363,0,0,4,4,9,7,2.0794415416798357,0,1,2,0,7,1,0,7815.12
0,7,0,20800,9.942756341456828,1,3,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,39,3.6888794541139363,0,0,4,4,9,1,1,4187.04
9,0,8,29600,10.295563423525277,2,4,34,3.5553480614894135,1,1,4,6,4,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,1,2,11692.3
3,1,5,8400,9.036106025364846,0,0,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,26,3.295836866004329,1,2,1,5,6,1,2,3729.6
5,2,5,16100,9.686636660844938,2,0,45,3.828641396489095,0,0,0,3,5,43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,1,1,4694.04
1,2,5,12700,9.44943600950432,1,2,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,37,3.6375861597263857,0,1,2,2,7,1,0,4524.57
8,7,2,13600,9.517898598432753,1,6,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,1,1,7828.87
9,4,4,28800,10.268165387743457,0,2,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,4,4,10063.87
8,2,1,12500,9.433563920090563,2,5,49,3.912023005428146,0,1,4,0,9,49,3.912023005428146,0,1,4,0,9,36,3.6109179126442243,1,0,1,1,6,1,1,2080.8
9,4,1,22500,10.021315031649332,0,2,46,3.8501476017100584,1,1,1,4,6,25,3.258096538021482,0,1,0,4,5,29,3.4011973816621555,0,2,4,1,9,1,1,6469.88
7,2,0,6900,8.839421607620602,0,5,46,3.8501476017100584,1,1,1,4,6,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,1,2,2248.64
9,2,3,13500,9.510519035757246,0,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,2,9604.58
1,5,7,27100,10.207325906555994,1,3,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,1,1,9674.7
3,0,1,12100,9.401043372798053,1,4,22,3.1354942159291497,1,1,2,1,2,43,3.784189633918261,0,1,3,1,3,22,3.1354942159291497,1,1,2,1,2,1,3,4196.13
0,3,4,17400,9.76428295481558,0,5,29,3.4011973816621555,0,2,4,1,9,46,3.8501476017100584,1,1,1,4,6,35,3.58351893845611,0,2,0,0,5,1,1,4336.25
8,3,1,8500,9.04793908261736,1,2,31,3.4657359027997265,0,1,1,3,1,41,3.7376696182833684,0,2,1,6,1,19,2.995732273553991,0,1,4,5,9,1,0,2802.88
4,5,5,18000,9.798182590890704,0,3,35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,1,1,8318.7
5,0,4,4400,8.38958706681109,2,4,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,1,1,2530.84
6,6,6,20400,9.923339198238729,0,2,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,5,2,6199.05
6,5,7,29700,10.298935994257638,0,6,38,3.6635616461296463,1,2,3,3,8,41,3.7376696182833684,0,2,1,6,1,30,3.4339872044851463,1,0,0,2,0,1,1,7604.98
3,3,0,4500,8.412054873292933,0,6,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,1,1,1897.83
2,6,3,10800,9.287394001418473,0,6,46,3.8501476017100584,1,1,1,4,6,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,1,1,4099.9
0,4,4,5700,8.648396877031582,0,2,42,3.7612001156935624,1,0,2,0,2,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,2606.78
8,5,4,26200,10.173552856959743,1,6,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,1,0,12682.27
0,7,7,4400,8.38958706681109,2,4,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,2,3087.77
8,5,3,29700,10.298935994257638,0,6,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,1,1,11335.66
5,2,0,9200,9.127067452782361,2,2,39,3.6888794541139363,0,0,4,4,9,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,0,4395.32
5,1,1,26200,10.173552856959743,1,6,45,3.828641396489095,0,0,0,3,5,48,3.8918202981106265,1,0,3,6,8,29,3.4011973816621555,0,2,4,1,9,1,0,5320.17
5,2,6,17500,9.770013301136158,1,0,20,3.044522437723423,1,2,0,6,0,47,3.871201010907891,0,2,2,5,7,37,3.6375861597263857,0,1,2,2,7,1,1,4674.6
1,6,0,12300,9.417435838868785,0,1,46,3.8501476017100584,1,1,1,4,6,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,2,1,4423.57
3,3,7,8300,9.024131268455035,2,5,44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,1,0,2430.44
0,4,8,10700,9.278092474027002,2,4,23,3.1780538303479458,0,2,3,2,3,34,3.5553480614894135,1,1,4,6,4,32,3.4965075614664802,1,2,2,4,2,1,0,3697.66
8,3,2,21000,9.952325334619427,0,0,27,3.332204510175204,0,0,2,6,7,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,2,7493.3
6,0,1,24700,10.114599007626499,1,4,38,3.6635616461296463,1,2,3,3,8,43,3.784189633918261,0,1,3,1,3,14,2.70805020110221,1,2,4,0,4,1,1,7506.92
2,1,5,14200,9.561067663645012,1,4,39,3.6888794541139363,0,0,4,4,9,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,1,0,5114.04
3,1,8,20600,9.933094897288786,2,6,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,1,12926.09
1,5,1,21800,9.989711119284745,2,2,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,7614.85
0,2,5,22600,10.025749432069084,1,4,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,0,11975.11
0,0,4,25600,10.150386692204734,1,1,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,2,1,12364.19
7,7,1,26100,10.169728906753061,0,4,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,1,1,12439.13
1,4,6,17100,9.746892220313054,0,6,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,1,0,6670.85
2,4,1,5500,8.612685172875459,1,5,33,3.5263605246161616,0,0,3,5,3,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,1,1,2454.21
9,5,0,20500,9.928228944424575,1,4,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,21,3.091042453358316,0,0,1,0,1,1,0,9227.91
0,5,4,15700,9.661479683575521,1,6,17,2.8903717578961645,0,2,2,3,7,43,3.784189633918261,0,1,3,1,3,6,1.9459101490553132,1,0,1,6,6,1,0,6982.01
9,3,0,3400,8.131824785007195,1,5,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,1,1,1447.99
7,2,2,18800,9.841665338892785,2,5,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,1,0,11231.72
5,0,6,21400,9.97119292889014,1,1,47,3.871201010907891,0,2,2,5,7,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,1,1,7400.66
2,2,3,26700,10.192456296870509,0,2,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,1,1,7334.49
5,6,3,5600,8.630700432209832,2,0,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,38,3.6635616461296463,1,2,3,3,8,1,0,2255.76
9,2,5,12400,9.425532393502772,1,3,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,1,1,4819.63
9,4,6,8500,9.04793908261736,1,2,37,3.6375861597263857,0,1,2,2,7,43,3.784189633918261,0,1,3,1,3,18,2.9444389791664403,1,0,3,4,8,1,0,2502.93
3,5,4,24700,10.114599007626499,1,4,42,3.7612001156935624,1,0,2,0,2,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,1,1,8935.13
9,7,2,27500,10.221977646629885,2,4,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,1,1,10147.5
8,7,5,25000,10.12667110305036,1,3,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,0,1,5,1,0,12108.25
5,6,7,8900,9.093918908958932,2,3,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,4,6,4,2,0,2749.03
3,4,8,9400,9.148571345578551,1,6,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,31,3.4657359027997265,0,1,1,3,1,1,1,4462.37
6,4,4,27800,10.2328272702548,2,3,43,3.784189633918261,0,1,3,1,3,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,1,0,11304.54
5,2,3,29100,10.278527816830314,0,1,25,3.258096538021482,0,1,0,4,5,47,3.871201010907891,0,2,2,5,7,20,3.044522437723423,1,2,0,6,0,1,2,9253.8
4,4,4,9800,9.19023970026918,2,0,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,3,3630.9
2,7,7,11800,9.375939552625749,1,5,13,2.6390573296152584,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,1,1,6652.37
7,4,3,24300,10.098272780745283,0,3,36,3.6109179126442243,1,0,1,1,6,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,2,7954.85
8,5,5,13400,9.503084610020228,2,2,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,26,3.295836866004329,1,2,1,5,6,1,0,4560.37
2,0,5,14500,9.581972891547895,1,3,17,2.8903717578961645,0,2,2,3,7,38,3.6635616461296463,1,2,3,3,8,31,3.4657359027997265,0,1,1,3,1,1,0,5148.57
0,3,5,20900,9.94755228369823,2,5,35,3.58351893845611,0,2,0,0,5,49,3.912023005428146,0,1,4,0,9,31,3.4657359027997265,0,1,1,3,1,1,0,4780.56
9,7,5,25600,10.150386692204734,1,1,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,39,3.6888794541139363,0,0,4,4,9,1,0,9859.94
6,6,4,17600,9.77571099759397,2,2,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,18,2.9444389791664403,1,0,3,4,8,1,0,8412.41
