slot_owner_name,slot_fast_entity,slot_slow_entity,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,slot_fast_speed,slot_fast_speed_abs_log1p,slot_fast_speed_is_even,slot_fast_speed_mod3,slot_fast_speed_mod5,slot_fast_speed_mod7,slot_fast_speed_mod10,slot_dist_unit,slot_time_unit_singular,slot_time_unit_plural,slot_time_duration,slot_time_duration_abs_log1p,slot_time_duration_is_even,slot_time_duration_mod3,slot_time_duration_mod5,slot_time_duration_mod7,slot_time_duration_mod10,gcd_all,n_multiple_pairs,y
2,7,7,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,2,2,2,137,4.927253685157205,0,2,2,4,7,1,1,2329.0
0,3,3,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,4,1,1,57,4.060443010546419,0,0,2,1,7,1,1,1026.0
4,5,5,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,1,1,1,132,4.890349128221754,1,0,2,6,2,4,2,1188.0
0,8,8,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,3,0,0,97,4.584967478670572,0,1,2,6,7,1,1,873.0
6,1,1,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,2,1,1,100,4.61512051684126,1,1,0,2,0,1,1,2000.0
0,1,1,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,0,0,0,127,4.852030263919617,0,1,2,1,7,1,1,3937.0
1,3,3,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,2,0,0,124,4.8283137373023015,1,1,4,5,4,1,1,1860.0
3,1,1,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,1,0,0,95,4.564348191467836,0,2,0,4,5,1,1,1520.0
2,2,2,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,2,2,2,45,3.828641396489095,0,0,0,3,5,9,3,1125.0
1,3,3,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,0,2,2,40,3.713572066704308,1,1,0,5,0,8,3,800.0
3,3,3,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,3,0,0,120,4.795790545596741,1,0,0,1,0,8,2,840.0
5,0,0,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,2,2,2,63,4.1588830833596715,0,0,3,0,3,1,1,1764.0
6,8,8,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,1,2,2,135,4.912654885736052,0,0,0,2,5,3,1,5265.0
4,6,6,7,2.0794415416798357,0,1,2,0,7,203,5.318119993844216,0,2,3,0,3,1,2,2,120,4.795790545596741,1,0,0,1,0,1,1,3480.0
4,5,5,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,5,2,2,31,3.4657359027997265,0,1,1,3,1,1,1,155.0
7,6,6,8,2.1972245773362196,1,2,3,1,8,232,5.4510384535657,1,1,2,1,2,0,2,2,44,3.8066624897703196,1,2,4,2,4,4,1,1276.0
6,1,1,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,0,0,110,4.709530201312334,1,2,0,5,0,5,2,4400.0
4,1,1,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,0,2,2,152,5.030437921392435,1,2,2,5,2,1,1,2128.0
8,5,5,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,2,2,2,168,5.1298987149230735,1,0,3,0,8,2,2,1344.0
2,0,0,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,3,1,1,23,3.1780538303479458,0,2,3,2,3,1,1,391.0
2,6,6,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,4,0,0,151,5.0238805208462765,0,1,1,4,1,1,1,1208.0
5,1,1,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,3,0,0,46,3.8501476017100584,1,1,1,4,6,1,1,1840.0
9,2,2,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,4,0,0,30,3.4339872044851463,1,0,0,2,0,3,2,180.0
8,4,4,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,2,0,0,15,2.772588722239781,0,0,0,1,5,3,2,225.0
7,4,4,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,5,1,1,145,4.983606621708336,0,1,0,5,5,1,1,5655.0
9,2,2,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,0,0,138,4.9344739331306915,1,0,3,5,8,3,2,828.0
3,5,5,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,3,1,1,69,4.248495242049359,0,0,4,6,9,1,1,966.0
6,6,6,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,0,3,5,3,2,2,86,4.465908118654584,1,2,1,2,6,1,1,1978.0
7,9,9,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,5,0,0,154,5.043425116919247,1,1,4,0,4,2,3,1694.0
1,5,5,6,1.9459101490553132,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,4,1,1,34,3.5553480614894135,1,1,4,6,4,2,1,1258.0
0,5,5,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,5,1,1,120,4.795790545596741,1,0,0,1,0,3,3,960.0
5,9,9,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1,1,61,4.127134385045092,0,1,1,5,1,1,1,366.0
1,5,5,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,0,6,0,0,1,1,70,4.2626798770413155,1,1,0,0,0,1,1,700.0
2,5,5,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,2,2,2,23,3.1780538303479458,0,2,3,2,3,1,1,920.0
5,8,8,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,5,2,2,57,4.060443010546419,0,0,2,1,7,1,1,1026.0
4,0,0,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,3,2,2,137,4.927253685157205,0,2,2,4,7,1,1,5206.0
2,0,0,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,4,2,2,64,4.174387269895637,1,1,4,1,4,1,1,1536.0
9,8,8,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,4,1,1,148,5.003946305945459,1,1,3,1,8,1,1,1924.0
4,9,9,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,2,0,0,17,2.8903717578961645,0,2,2,3,7,1,1,340.0
6,6,6,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,0,2,2,48,3.8918202981106265,1,0,3,6,8,4,2,1872.0
1,9,9,9,2.302585092994046,0,0,4,2,9,63,4.1588830833596715,0,0,3,0,3,5,1,1,161,5.087596335232384,0,2,1,0,1,1,1,1127.0
5,0,0,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,3,2,2,75,4.330733340286331,0,0,0,5,5,1,1,2925.0
2,6,6,8,2.1972245773362196,1,2,3,1,8,232,5.4510384535657,1,1,2,1,2,1,1,1,146,4.990432586778736,1,2,1,6,6,2,1,4234.0
0,5,5,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,5,0,0,25,3.258096538021482,0,1,0,4,5,1,1,125.0
0,5,5,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,3,2,2,26,3.295836866004329,1,2,1,5,6,2,2,754.0
3,9,9,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,2,2,2,101,4.624972813284271,0,2,1,3,1,1,1,3737.0
1,4,4,7,2.0794415416798357,0,1,2,0,7,133,4.897839799950911,0,1,3,0,3,1,1,1,80,4.394449154672439,1,2,0,3,0,1,1,1520.0
3,5,5,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,0,2,2,154,5.043425116919247,1,1,4,0,4,2,1,2926.0
7,6,6,8,2.1972245773362196,1,2,3,1,8,104,4.653960350157523,1,2,4,6,4,4,2,2,151,5.0238805208462765,0,1,1,4,1,1,1,1963.0
2,8,8,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,0,0,0,88,4.48863636973214,1,1,3,4,8,8,2,264.0
9,4,4,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,3,1,1,18,2.9444389791664403,1,0,3,4,8,2,2,234.0
5,6,6,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,3,1,1,111,4.718498871295094,0,0,1,6,1,1,1,3996.0
3,9,9,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,2,1,1,73,4.30406509320417,0,1,3,3,3,1,1,730.0
8,3,3,2,1.0986122886681098,1,2,2,2,2,66,4.204692619390966,1,0,1,3,6,4,2,2,47,3.871201010907891,0,2,2,5,7,1,1,1551.0
7,4,4,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,1,2,2,106,4.672828834461906,1,1,1,1,6,1,1,1272.0
8,2,2,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,2,2,2,144,4.976733742420574,1,0,4,4,4,4,2,1872.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,4,0,0,108,4.6913478822291435,1,0,3,3,8,6,2,2592.0
2,2,2,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,5,0,0,76,4.343805421853684,1,1,1,6,6,1,1,1368.0
3,7,7,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,3,2,2,141,4.955827057601261,0,0,1,1,1,1,1,4089.0
2,1,1,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,1,1,96,4.574710978503383,1,0,1,5,6,1,1,3840.0
3,8,8,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,0,2,2,118,4.77912349311153,1,1,3,6,8,2,1,4012.0
1,6,6,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,3,2,2,170,5.14166355650266,1,2,0,2,0,2,1,1530.0
9,3,3,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,5,2,2,103,4.6443908991413725,0,1,3,5,3,1,1,2163.0
4,4,4,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,0,3,5,0,0,0,157,5.062595033026967,0,1,2,3,7,1,1,3611.0
6,8,8,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,1,1,1,148,5.003946305945459,1,1,3,1,8,1,1,5624.0
1,8,8,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,4,0,0,71,4.276666119016055,0,2,1,1,1,1,1,1349.0
5,2,2,4,1.6094379124341003,1,1,4,4,4,44,3.8066624897703196,1,2,4,2,4,1,0,0,102,4.634728988229636,1,0,2,4,2,2,1,1122.0
5,0,0,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,0,2,2,177,5.181783550292085,0,0,2,2,7,1,1,6726.0
4,2,2,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,1,1,1,114,4.74493212836325,1,0,4,2,4,2,1,456.0
8,4,4,6,1.9459101490553132,1,0,1,6,6,198,5.293304824724492,1,0,3,2,8,0,1,1,39,3.6888794541139363,0,0,4,4,9,3,1,1287.0
8,5,5,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,5,0,0,173,5.159055299214529,0,2,3,5,3,1,1,3633.0
4,4,4,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,2,0,0,167,5.123963979403259,0,2,2,6,7,1,1,4509.0
0,1,1,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,3,0,0,80,4.394449154672439,1,2,0,3,0,2,2,1840.0
9,1,1,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,5,1,1,21,3.091042453358316,0,0,1,0,1,1,1,231.0
7,9,9,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,2,0,0,35,3.58351893845611,0,2,0,0,5,1,1,665.0
6,7,7,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,3,0,0,144,4.976733742420574,1,0,4,4,4,4,2,2304.0
6,8,8,9,2.302585092994046,0,0,4,2,9,135,4.912654885736052,0,0,0,2,5,2,0,0,142,4.962844630259907,1,1,2,2,2,1,1,2130.0
5,5,5,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,2,2,2,178,5.187385805840755,1,1,3,3,8,1,1,4984.0
9,7,7,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,3,0,0,138,4.9344739331306915,1,0,3,5,8,3,2,1794.0
7,5,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,0,1,1,177,5.181783550292085,0,0,2,2,7,1,1,1416.0
7,5,5,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,5,1,1,66,4.204692619390966,1,0,1,3,6,3,1,198.0
8,0,0,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,0,0,0,175,5.170483995038151,0,1,0,0,5,1,1,3850.0
3,0,0,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,4,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,99.0
0,9,9,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,5,2,2,131,4.882801922586371,0,2,1,5,1,1,1,2882.0
1,8,8,9,2.302585092994046,0,0,4,2,9,270,5.602118820879701,1,0,0,4,0,3,2,2,100,4.61512051684126,1,1,0,2,0,1,1,3000.0
9,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,2,2,163,5.099866427824199,0,1,3,2,3,1,1,489.0
8,1,1,5,1.791759469228055,0,2,0,5,5,165,5.111987788356544,0,0,0,4,5,5,2,2,10,2.3978952727983707,1,1,0,3,0,5,2,330.0
9,3,3,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,3,2,2,119,4.787491742782046,0,2,4,0,9,1,1,4641.0
8,5,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,1,1,1,111,4.718498871295094,0,0,1,6,1,1,1,3663.0
2,3,3,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,5,1,1,11,2.4849066497880004,0,2,1,4,1,1,2,363.0
4,0,0,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,3,0,0,43,3.784189633918261,0,1,3,1,3,1,1,430.0
9,3,3,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,3,0,0,114,4.74493212836325,1,0,4,2,4,2,1,684.0
2,0,0,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,3,0,0,144,4.976733742420574,1,0,4,4,4,3,2,3600.0
9,5,5,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,5,1,1,14,2.70805020110221,1,2,4,0,4,1,1,168.0
4,2,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,2,2,2,180,5.198497031265826,1,0,0,5,0,5,2,7200.0
7,1,1,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,1,1,1,101,4.624972813284271,0,2,1,3,1,1,1,1818.0
1,9,9,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,3,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,170.0
3,9,9,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,1,0,0,49,3.912023005428146,0,1,4,0,9,1,1,931.0
4,7,7,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,2,2,2,108,4.6913478822291435,1,0,3,3,8,1,1,3888.0
6,3,3,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,1,1,1,37,3.6375861597263857,0,1,2,2,7,1,1,148.0
9,5,5,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,3,2,2,107,4.68213122712422,0,2,2,2,7,1,1,1284.0
7,1,1,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,1,0,0,20,3.044522437723423,1,2,0,6,0,4,2,400.0
7,5,5,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,1,1,97,4.584967478670572,0,1,2,6,7,1,1,873.0
6,0,0,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,3,0,0,12,2.5649493574615367,1,0,2,5,2,6,3,288.0
9,9,9,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,2,0,0,152,5.030437921392435,1,2,2,5,2,2,2,5320.0
6,1,1,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,1,2,2,117,4.770684624465665,0,0,2,5,7,1,1,3159.0
5,5,5,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,3,1,1,109,4.700480365792417,0,1,4,4,9,1,1,1744.0
7,6,6,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,0,2,2,108,4.6913478822291435,1,0,3,3,8,4,2,864.0
0,3,3,4,1.6094379124341003,1,1,4,4,4,68,4.23410650459726,1,2,3,5,8,3,0,0,94,4.553876891600541,1,1,4,3,4,2,1,1598.0
7,1,1,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,5,1,1,175,5.170483995038151,0,1,0,0,5,1,1,700.0
4,4,4,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,0,1,1,46,3.8501476017100584,1,1,1,4,6,1,1,644.0
3,5,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,0,0,0,32,3.4965075614664802,1,2,2,4,2,8,2,1056.0
8,3,3,7,2.0794415416798357,0,1,2,0,7,147,4.997212273764115,0,0,2,0,7,0,1,1,13,2.6390573296152584,0,1,3,6,3,1,1,273.0
8,8,8,4,1.6094379124341003,1,1,4,4,4,128,4.859812404361672,1,2,3,2,8,1,2,2,64,4.174387269895637,1,1,4,1,4,4,3,2048.0
7,6,6,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,0,6,0,1,2,2,140,4.948759890378168,1,2,0,0,0,1,1,1400.0
1,8,8,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,0,6,0,3,1,1,75,4.330733340286331,0,0,0,5,5,3,1,750.0
0,6,6,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,3,2,2,169,5.135798437050262,0,1,4,1,9,1,1,1352.0
1,2,2,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,1,0,0,114,4.74493212836325,1,0,4,2,4,3,2,1026.0
6,0,0,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,4,1,1,88,4.48863636973214,1,1,3,4,8,1,1,1056.0
1,1,1,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,4,0,0,77,4.356708826689592,0,2,2,0,7,1,1,2156.0
0,5,5,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,2,1,1,38,3.6635616461296463,1,2,3,3,8,2,1,836.0
2,3,3,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,4,0,0,129,4.867534450455582,0,0,4,3,9,1,1,774.0
1,2,2,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,1,0,0,156,5.056245805348308,1,0,1,2,6,3,1,780.0
7,2,2,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,3,2,2,77,4.356708826689592,0,2,2,0,7,1,1,308.0
0,5,5,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1,1,56,4.04305126783455,1,2,1,0,6,2,2,504.0
5,1,1,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,0,1,1,35,3.58351893845611,0,2,0,0,5,5,2,1260.0
8,0,0,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,0,0,72,4.290459441148391,1,0,2,2,2,1,1,648.0
3,5,5,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,0,0,0,164,5.10594547390058,1,2,4,3,4,2,2,5248.0
8,9,9,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,5,2,2,13,2.6390573296152584,0,1,3,6,3,1,1,286.0
2,1,1,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,1,0,0,125,4.836281906951478,0,2,0,6,5,1,1,625.0
2,4,4,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,0,2,2,62,4.143134726391533,1,2,2,6,2,2,1,1116.0
4,4,4,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,1,0,0,46,3.8501476017100584,1,1,1,4,6,1,1,1426.0
6,1,1,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,1,1,1,132,4.890349128221754,1,0,2,6,2,6,2,4620.0
1,2,2,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,3,2,2,140,4.948759890378168,1,2,0,0,0,4,1,4760.0
0,8,8,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,0,2,2,178,5.187385805840755,1,1,3,3,8,1,1,6408.0
8,4,4,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,2,1,1,100,4.61512051684126,1,1,0,2,0,4,1,2200.0
8,0,0,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,2,2,154,5.043425116919247,1,1,4,0,4,1,1,4928.0
6,1,1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,5,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,275.0
7,1,1,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,3,2,2,112,4.727387818712341,1,1,2,0,2,4,2,4144.0
2,3,3,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,3,0,0,70,4.2626798770413155,1,1,0,0,0,2,1,2170.0
8,2,2,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,0,0,158,5.0689042022202315,1,2,3,4,8,1,1,1106.0
2,3,3,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,0,2,2,19,2.995732273553991,0,1,4,5,9,1,1,304.0
1,5,5,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,0,1,1,45,3.828641396489095,0,0,0,3,5,3,1,225.0
3,7,7,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,3,2,2,10,2.3978952727983707,1,1,0,3,0,5,3,140.0
2,1,1,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,4,1,1,126,4.844187086458591,1,0,1,0,6,2,1,3528.0
4,9,9,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,3,0,0,141,4.955827057601261,0,0,1,1,1,1,1,4371.0
2,5,5,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,4,0,0,131,4.882801922586371,0,2,1,5,1,1,1,4323.0
3,7,7,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,4,0,0,63,4.1588830833596715,0,0,3,0,3,9,2,2142.0
3,6,6,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,5,1,1,110,4.709530201312334,1,2,0,5,0,1,1,1430.0
9,5,5,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,3,1,1,34,3.5553480614894135,1,1,4,6,4,1,1,884.0
2,7,7,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,4,1,1,165,5.111987788356544,0,0,0,4,5,1,1,1485.0
3,2,2,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,2,0,0,128,4.859812404361672,1,2,3,2,8,8,2,2432.0
6,0,0,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,0,5,5,2,2,40,3.713572066704308,1,1,0,5,0,5,2,840.0
6,6,6,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,0,1,1,86,4.465908118654584,1,2,1,2,6,1,1,2408.0
3,4,4,6,1.9459101490553132,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,5,1,1,13,2.6390573296152584,0,1,3,6,3,1,1,481.0
0,1,1,6,1.9459101490553132,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,5,0,0,154,5.043425116919247,1,1,4,0,4,2,1,5698.0
3,7,7,9,2.302585092994046,0,0,4,2,9,279,5.634789603169249,0,0,4,6,9,3,1,1,100,4.61512051684126,1,1,0,2,0,1,1,3100.0
1,5,5,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,2,1,1,115,4.7535901911063645,0,1,0,3,5,1,1,4485.0
8,2,2,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,3,2,2,61,4.127134385045092,0,1,1,5,1,1,1,1830.0
4,1,1,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,0,1,1,19,2.995732273553991,0,1,4,5,9,1,1,456.0
6,2,2,6,1.9459101490553132,1,0,1,6,6,168,5.1298987149230735,1,0,3,0,8,2,2,2,73,4.30406509320417,0,1,3,3,3,1,1,2044.0
2,4,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,1,1,50,3.9318256327243257,1,2,0,1,0,5,3,250.0
1,4,4,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,0,2,2,126,4.844187086458591,1,0,1,0,6,3,3,882.0
1,8,8,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,5,1,1,33,3.5263605246161616,0,0,3,5,3,1,1,1056.0
0,8,8,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,4,2,2,180,5.198497031265826,1,0,0,5,0,4,2,6660.0
5,6,6,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,3,0,0,43,3.784189633918261,0,1,3,1,3,1,1,1591.0
4,2,2,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,5,0,0,160,5.081404364984463,1,1,0,6,0,8,2,1760.0
