slot_group_count,slot_group_count_abs_log1p,slot_group_count_mod3,slot_group_count_mod7,slot_avg_units_per_member,slot_avg_units_per_member_abs_log1p,slot_avg_units_per_member_mod3,slot_avg_units_per_member_mod7,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_frac,slot_unit_price_n_decimals,slot_unit_cost,slot_unit_cost_abs_log1p,slot_unit_cost_frac,slot_unit_cost_n_decimals,slot_group_label,slot_item_name,slot_currency_symbol,slot_fund_purpose,gcd_all,n_multiple_pairs,y
30,3.4339872044851463,0,2,80,4.394449154672439,2,3,2.99,1.3837912309017721,0.9900000000000002,2,1.52,0.9242589015233319,0.52,2,3,4,3,4,10,0,3528.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,2.17,1.1537315878891892,0.16999999999999993,2,2.07,1.1216775615991057,0.06999999999999984,2,1,3,2,1,20,0,400.0
170,5.14166355650266,2,2,10,2.3978952727983707,1,3,6.71,2.0425181875752383,0.71,2,4.83,1.763017000362401,0.8300000000000001,2,3,0,2,3,10,1,3196.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,2.78,1.3297240096314962,0.7799999999999998,2,1.3,0.832909122935104,0.30000000000000004,1,2,1,2,0,20,1,1184.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,2.73,1.3164082336557241,0.73,2,0.82,0.598836501088704,0.82,2,0,3,0,5,10,0,6876.0
180,5.198497031265826,0,5,90,4.51085950651685,0,6,2.6,1.2809338454620642,0.6000000000000001,1,1.14,0.76080582903376,0.1399999999999999,2,2,1,2,5,90,1,23652.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,2.86,1.3506671834767394,0.8599999999999999,2,1.91,1.068153081183401,0.9099999999999999,2,1,5,0,0,100,1,19000.0
190,5.25227342804663,1,1,20,3.044522437723423,2,6,2.03,1.1085626195212777,0.029999999999999805,2,0.83,0.6043159668533296,0.83,2,2,1,2,5,10,0,4560.0
70,4.2626798770413155,1,0,60,4.110873864173311,0,4,5.08,1.8050046959780757,0.08000000000000007,2,4.78,1.7544036826842861,0.7800000000000002,2,0,1,0,1,10,0,1260.0
60,4.110873864173311,0,4,50,3.9318256327243257,2,1,0.96,0.6729444732424258,0.96,2,0.41,0.3435897043900769,0.41,2,3,5,1,1,10,0,1650.0
170,5.14166355650266,2,2,30,3.4339872044851463,0,2,3.98,1.6054298910365616,0.98,2,2.65,1.2947271675944,0.6499999999999999,2,1,5,1,0,10,0,6783.0
40,3.713572066704308,1,5,50,3.9318256327243257,2,1,2.03,1.1085626195212777,0.029999999999999805,2,0.76,0.5653138090500605,0.76,2,1,4,2,5,10,0,2540.0
100,4.61512051684126,1,2,40,3.713572066704308,1,5,1.92,1.0715836162801904,0.9199999999999999,2,1.8,1.0296194171811583,0.8,1,1,2,2,0,20,0,480.0
170,5.14166355650266,2,2,10,2.3978952727983707,1,3,5.7,1.9021075263969205,0.7000000000000002,1,4.13,1.6351056591826783,0.1299999999999999,2,2,0,2,4,10,1,2669.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,3.82,1.5727739280625088,0.8199999999999998,2,2.71,1.3110318766193438,0.71,2,4,3,2,5,10,0,4884.0
60,4.110873864173311,0,4,60,4.110873864173311,0,4,1.77,1.0188473201992472,0.77,2,0.92,0.6523251860396903,0.92,2,2,0,2,0,60,1,3060.0
30,3.4339872044851463,0,2,100,4.61512051684126,1,2,1.99,1.095273387402595,0.99,2,1.34,0.8501509293696101,0.3400000000000001,2,3,5,2,1,10,0,1950.0
170,5.14166355650266,2,2,80,4.394449154672439,2,3,3.44,1.4906543764441333,0.43999999999999995,2,2.71,1.3110318766193438,0.71,2,3,0,3,4,10,0,9928.0
180,5.198497031265826,0,5,100,4.61512051684126,1,2,5.92,1.9344157696295783,0.9199999999999999,2,4.68,1.7369512327330598,0.6799999999999997,2,3,2,2,2,20,0,22320.0
20,3.044522437723423,2,6,10,2.3978952727983707,1,3,3.95,1.599387576580599,0.9500000000000002,2,2.82,1.3402504226184837,0.8199999999999998,2,5,1,3,5,10,1,226.0
190,5.25227342804663,1,1,50,3.9318256327243257,2,1,3.33,1.4655675420143985,0.33000000000000007,2,2.54,1.264126727145683,0.54,2,2,0,2,1,10,0,7505.0
200,5.303304908059076,2,4,70,4.2626798770413155,1,0,6.19,1.9726911717329554,0.1900000000000004,2,4.47,1.6992786164338898,0.46999999999999975,2,5,2,1,1,10,0,24080.0
60,4.110873864173311,0,4,90,4.51085950651685,0,6,2.58,1.275362800412609,0.5800000000000001,2,1.65,0.9745596399981308,0.6499999999999999,2,5,1,1,4,30,0,5022.0
60,4.110873864173311,0,4,60,4.110873864173311,0,4,4.47,1.6992786164338898,0.46999999999999975,2,2.79,1.332366019094335,0.79,2,4,3,2,0,60,1,6048.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,4.48,1.7011051009599243,0.4800000000000004,2,2.87,1.3532545070416904,0.8700000000000001,2,2,2,2,2,10,0,6762.0
40,3.713572066704308,1,5,50,3.9318256327243257,2,1,3.91,1.5912739418064292,0.9100000000000001,2,3.46,1.4951487660319727,0.45999999999999996,2,3,5,1,4,10,0,900.0
160,5.081404364984463,1,6,50,3.9318256327243257,2,1,2.83,1.3428648031925547,0.8300000000000001,2,2.59,1.2781522025001875,0.5899999999999999,2,5,3,1,0,10,0,1920.0
100,4.61512051684126,1,2,30,3.4339872044851463,0,2,5.2,1.824549292051046,0.20000000000000018,1,4.76,1.7509374747078,0.7599999999999998,2,5,3,3,5,10,0,1320.0
110,4.709530201312334,2,5,50,3.9318256327243257,2,1,5.02,1.7950872593207297,0.019999999999999574,2,4.35,1.6770965609079151,0.34999999999999964,2,1,5,1,3,10,0,3685.0
80,4.394449154672439,2,3,30,3.4339872044851463,0,2,2.31,1.1969481893889715,0.31000000000000005,2,1.79,1.0260415958332743,0.79,2,3,4,0,2,10,0,1248.0
40,3.713572066704308,1,5,60,4.110873864173311,0,4,4.01,1.6114359150967734,0.009999999999999787,2,3.73,1.5539252025038417,0.73,2,5,5,0,3,20,0,672.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,5.26,1.8341801851120072,0.2599999999999998,2,4.65,1.7316555451583497,0.6500000000000004,2,1,1,1,1,20,1,1220.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,5.13,1.81319474994812,0.1299999999999999,2,3.57,1.5195132049061133,0.5699999999999998,2,5,3,2,4,10,0,6552.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,5.08,1.8050046959780757,0.08000000000000007,2,3.6,1.5260563034950494,0.6000000000000001,1,5,3,2,2,10,0,10656.0
140,4.948759890378168,2,0,40,3.713572066704308,1,5,2.66,1.297463147413275,0.6600000000000001,2,2.13,1.1410330045520618,0.1299999999999999,2,5,2,1,4,20,0,2968.0
180,5.198497031265826,0,5,30,3.4339872044851463,0,2,4.11,1.631199404215613,0.11000000000000032,2,3.75,1.55814461804655,0.75,2,5,0,3,0,30,1,1944.0
150,5.017279836814924,0,3,100,4.61512051684126,1,2,5.82,1.9198594718553708,0.8200000000000003,2,4.76,1.7509374747078,0.7599999999999998,2,4,2,0,5,50,0,15900.0
180,5.198497031265826,0,5,30,3.4339872044851463,0,2,2.98,1.3812818192963463,0.98,2,1.52,0.9242589015233319,0.52,2,3,4,3,5,30,1,7884.0
120,4.795790545596741,0,1,60,4.110873864173311,0,4,4.63,1.728109442151599,0.6299999999999999,2,3.69,1.545432582458188,0.69,2,0,5,2,3,60,1,6768.0
170,5.14166355650266,2,2,30,3.4339872044851463,0,2,1.97,1.0885619528146082,0.97,2,0.34,0.29266961396282004,0.34,2,1,0,3,5,10,0,8313.0
140,4.948759890378168,2,0,50,3.9318256327243257,2,1,2.67,1.3001916620664788,0.6699999999999999,2,1.67,0.9820784724121582,0.6699999999999999,2,4,1,3,1,10,0,7000.0
20,3.044522437723423,2,6,10,2.3978952727983707,1,3,5.27,1.8357763546448294,0.2699999999999996,2,4.85,1.766441661243765,0.8499999999999996,2,4,0,3,2,10,1,84.0
130,4.875197323201151,1,4,40,3.713572066704308,1,5,2.83,1.3428648031925547,0.8300000000000001,2,1.45,0.8960880245566356,0.44999999999999996,2,1,2,0,5,10,0,7176.0
130,4.875197323201151,1,4,20,3.044522437723423,2,6,4.6,1.7227665977411035,0.5999999999999996,1,2.65,1.2947271675944,0.6499999999999999,2,4,5,0,1,10,0,5070.0
180,5.198497031265826,0,5,60,4.110873864173311,0,4,3.53,1.5107219394949427,0.5299999999999998,2,1.9,1.0647107369924282,0.8999999999999999,1,2,4,2,0,60,1,17604.0
50,3.9318256327243257,2,1,50,3.9318256327243257,2,1,1.08,0.7323678937132266,0.08000000000000007,2,0.24,0.2151113796169455,0.24,2,1,4,2,2,50,1,2100.0
80,4.394449154672439,2,3,40,3.713572066704308,1,5,3.75,1.55814461804655,0.75,2,2.29,1.1908875647772805,0.29000000000000004,2,0,5,1,1,40,1,4672.0
200,5.303304908059076,2,4,70,4.2626798770413155,1,0,3.12,1.415853163361435,0.1200000000000001,2,2.52,1.2584609896100056,0.52,2,1,5,1,1,10,0,8400.0
130,4.875197323201151,1,4,80,4.394449154672439,2,3,3.64,1.534714366238164,0.6400000000000001,2,2.22,1.169381359556317,0.2200000000000002,2,3,4,1,4,10,0,14768.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,5.85,1.9242486522741338,0.8499999999999996,2,4.55,1.713797927758343,0.5499999999999998,2,5,1,2,0,100,1,13000.0
180,5.198497031265826,0,5,10,2.3978952727983707,1,3,2.14,1.144222799920162,0.14000000000000012,2,1.66,0.9783261227936076,0.6599999999999999,2,4,2,0,4,10,1,864.0
20,3.044522437723423,2,6,30,3.4339872044851463,0,2,2.55,1.2669476034873244,0.5499999999999998,2,1.51,0.9202827531436926,0.51,2,1,0,3,0,10,0,624.0
140,4.948759890378168,2,0,20,3.044522437723423,2,6,5.68,1.8991179875485542,0.6799999999999997,2,4.27,1.6620303625532709,0.2699999999999996,2,3,4,3,0,20,1,3948.0
50,3.9318256327243257,2,1,40,3.713572066704308,1,5,4.22,1.6524974018945473,0.21999999999999975,2,4.01,1.6114359150967734,0.009999999999999787,2,0,1,2,1,10,0,420.0
180,5.198497031265826,0,5,100,4.61512051684126,1,2,4.14,1.6370530794670737,0.13999999999999968,2,3.25,1.4469189829363254,0.25,2,5,4,3,1,20,0,16020.0
160,5.081404364984463,1,6,70,4.2626798770413155,1,0,2.46,1.2412685890696329,0.45999999999999996,2,2.29,1.1908875647772805,0.29000000000000004,2,5,3,1,5,10,0,1904.0
60,4.110873864173311,0,4,30,3.4339872044851463,0,2,1.68,0.9858167945227653,0.6799999999999999,2,0.83,0.6043159668533296,0.83,2,0,5,3,2,30,1,1530.0
160,5.081404364984463,1,6,60,4.110873864173311,0,4,1.12,0.7514160886839212,0.1200000000000001,2,0.36,0.3074846997479606,0.36,2,0,0,1,1,20,0,7296.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,1.84,1.0438040521731147,0.8400000000000001,2,1.42,0.883767540168595,0.41999999999999993,2,3,3,1,5,20,0,2520.0
140,4.948759890378168,2,0,80,4.394449154672439,2,3,3.13,1.4182774069729414,0.1299999999999999,2,2.71,1.3110318766193438,0.71,2,0,1,2,3,20,0,4704.0
120,4.795790545596741,0,1,100,4.61512051684126,1,2,4.74,1.747459210331475,0.7400000000000002,2,3.96,1.601405740736836,0.96,2,2,3,2,3,20,0,9360.0
90,4.51085950651685,0,6,10,2.3978952727983707,1,3,3.16,1.425515074273172,0.16000000000000014,2,1.22,0.7975071958841881,0.21999999999999997,2,4,2,0,5,10,1,1746.0
170,5.14166355650266,2,2,100,4.61512051684126,1,2,2.44,1.235471471385307,0.43999999999999995,2,1.76,1.0152306797290587,0.76,2,3,0,3,0,10,0,11560.0
80,4.394449154672439,2,3,70,4.2626798770413155,1,0,2.08,1.1249295969854831,0.08000000000000007,2,1.58,0.9477893989335261,0.5800000000000001,2,5,0,0,2,10,0,2800.0
40,3.713572066704308,1,5,30,3.4339872044851463,0,2,4.22,1.6524974018945473,0.21999999999999975,2,4.07,1.623340817603092,0.07000000000000028,2,1,2,2,1,10,0,180.0
160,5.081404364984463,1,6,50,3.9318256327243257,2,1,6.14,1.965712776351493,0.13999999999999968,2,4.59,1.7209792871670078,0.5899999999999999,2,5,3,0,2,10,0,12400.0
150,5.017279836814924,0,3,40,3.713572066704308,1,5,5.91,1.9329696377795786,0.9100000000000001,2,4.87,1.7698546338400052,0.8700000000000001,2,2,4,1,3,10,0,6240.0
30,3.4339872044851463,0,2,90,4.51085950651685,0,6,3.53,1.5107219394949427,0.5299999999999998,2,2.7,1.308332819650179,0.7000000000000002,1,1,1,3,5,30,1,2241.0
50,3.9318256327243257,2,1,20,3.044522437723423,2,6,3.06,1.4011829736136412,0.06000000000000005,2,2.46,1.2412685890696329,0.45999999999999996,2,3,2,2,2,10,0,600.0
130,4.875197323201151,1,4,80,4.394449154672439,2,3,1.95,1.0818051703517284,0.95,2,0.89,0.636576829071551,0.89,2,0,4,0,0,10,0,11024.0
40,3.713572066704308,1,5,80,4.394449154672439,2,3,3.33,1.4655675420143985,0.33000000000000007,2,1.37,0.8628899551470398,0.3700000000000001,2,5,3,2,0,40,1,6272.0
70,4.2626798770413155,1,0,50,3.9318256327243257,2,1,3.37,1.4747630091074988,0.3700000000000001,2,2.2,1.1631508098056809,0.20000000000000018,1,4,0,3,2,10,0,4095.0
160,5.081404364984463,1,6,20,3.044522437723423,2,6,1.76,1.0152306797290587,0.76,2,1.54,0.9321640810304452,0.54,2,5,5,1,4,20,1,704.0
60,4.110873864173311,0,4,30,3.4339872044851463,0,2,4.89,1.7732559976634952,0.8899999999999997,2,4.16,1.6409365794934714,0.16000000000000014,2,0,3,0,0,30,1,1314.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,2.8,1.33500106673234,0.7999999999999998,1,1.38,0.8671004876833833,0.3799999999999999,2,5,0,0,5,20,1,1704.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,2.13,1.1410330045520618,0.1299999999999999,2,0.55,0.4382549309311553,0.55,2,1,2,0,5,20,0,6320.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,3.99,1.6074359097634274,0.9900000000000002,2,3.17,1.4279160358107101,0.16999999999999993,2,3,4,1,0,90,1,6642.0
190,5.25227342804663,1,1,50,3.9318256327243257,2,1,4.08,1.6253112615903906,0.08000000000000007,2,3.76,1.5602476682433286,0.7599999999999998,2,4,2,0,3,10,0,3040.0
100,4.61512051684126,1,2,10,2.3978952727983707,1,3,2.2,1.1631508098056809,0.20000000000000018,1,0.53,0.4252677354043441,0.53,2,0,5,0,4,10,1,1670.0
120,4.795790545596741,0,1,60,4.110873864173311,0,4,1.86,1.0508216248317612,0.8600000000000001,2,1.51,0.9202827531436926,0.51,2,4,1,0,1,60,1,2520.0
190,5.25227342804663,1,1,50,3.9318256327243257,2,1,2.53,1.2612978709452054,0.5299999999999998,2,1.97,1.0885619528146082,0.97,2,1,0,0,3,10,0,5320.0
140,4.948759890378168,2,0,70,4.2626798770413155,1,0,3.86,1.5810384379124023,0.8599999999999999,2,2.25,1.1786549963416462,0.25,2,0,2,3,0,70,1,15778.0
140,4.948759890378168,2,0,40,3.713572066704308,1,5,4.2,1.6486586255873816,0.20000000000000018,1,3.57,1.5195132049061133,0.5699999999999998,2,1,3,2,2,20,0,3528.0
140,4.948759890378168,2,0,20,3.044522437723423,2,6,2.04,1.1118575154181303,0.040000000000000036,2,0.38,0.32208349916911333,0.38,2,3,5,0,2,20,1,4648.0
140,4.948759890378168,2,0,100,4.61512051684126,1,2,5.65,1.8946168546677629,0.6500000000000004,2,4.43,1.691939133945844,0.4299999999999997,2,1,0,2,4,20,0,17080.0
160,5.081404364984463,1,6,10,2.3978952727983707,1,3,5.23,1.8293763327993617,0.23000000000000043,2,3.82,1.5727739280625088,0.8199999999999998,2,4,3,1,4,10,1,2256.0
120,4.795790545596741,0,1,50,3.9318256327243257,2,1,1.7,0.9932517730102833,0.7,1,1.56,0.9400072584914712,0.56,2,4,2,2,5,10,0,840.0
140,4.948759890378168,2,0,100,4.61512051684126,1,2,5.64,1.8931119634883424,0.6399999999999997,2,4.8,1.7578579175523736,0.7999999999999998,1,0,5,2,0,20,0,11760.0
60,4.110873864173311,0,4,50,3.9318256327243257,2,1,1.09,0.7371640659767197,0.09000000000000008,2,0.73,0.5481214085096876,0.73,2,2,0,2,1,10,0,1080.0
50,3.9318256327243257,2,1,50,3.9318256327243257,2,1,2.27,1.184789984909162,0.27,2,0.27,0.23901690047049992,0.27,2,3,0,2,4,50,1,5000.0
200,5.303304908059076,2,4,60,4.110873864173311,0,4,4.17,1.6428726885203377,0.16999999999999993,2,3.26,1.449269160281279,0.2599999999999998,2,0,1,2,4,20,0,10920.0
80,4.394449154672439,2,3,40,3.713572066704308,1,5,2.23,1.172482137234565,0.22999999999999998,2,1.31,0.8372475245337022,0.31000000000000005,2,0,2,1,4,40,1,2944.0
160,5.081404364984463,1,6,70,4.2626798770413155,1,0,3.18,1.430311246536665,0.18000000000000016,2,2.51,1.2556160374777743,0.5099999999999998,2,2,5,1,0,10,0,7504.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,3.57,1.5195132049061133,0.5699999999999998,2,3.21,1.43746264769429,0.20999999999999996,2,3,5,0,4,20,0,2160.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,1.97,1.0885619528146082,0.97,2,0.77,0.5709795465857378,0.77,2,5,4,2,1,90,1,9720.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,2.74,1.3190856114264407,0.7400000000000002,2,1.72,1.000631880307906,0.72,2,3,5,3,1,90,1,8262.0
140,4.948759890378168,2,0,30,3.4339872044851463,0,2,2.74,1.3190856114264407,0.7400000000000002,2,2.38,1.2178757094949273,0.3799999999999999,2,0,2,3,0,10,0,1512.0
100,4.61512051684126,1,2,80,4.394449154672439,2,3,2.62,1.2864740258376797,0.6200000000000001,2,1.19,0.7839015438284094,0.18999999999999995,2,1,2,2,0,20,0,11440.0
50,3.9318256327243257,2,1,70,4.2626798770413155,1,0,2.82,1.3402504226184837,0.8199999999999998,2,2.77,1.3270750014599193,0.77,2,2,1,3,5,10,0,175.0
160,5.081404364984463,1,6,100,4.61512051684126,1,2,2.0,1.0986122886681098,0.0,1,1.71,0.9969486348916096,0.71,2,5,1,2,5,20,0,4640.0
200,5.303304908059076,2,4,60,4.110873864173311,0,4,2.29,1.1908875647772805,0.29000000000000004,2,1.14,0.76080582903376,0.1399999999999999,2,2,3,2,5,20,0,13800.0
30,3.4339872044851463,0,2,70,4.2626798770413155,1,0,4.43,1.691939133945844,0.4299999999999997,2,2.83,1.3428648031925547,0.8300000000000001,2,2,5,3,3,10,0,3360.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,5.56,1.8809906029559975,0.5599999999999996,2,3.91,1.5912739418064292,0.9100000000000001,2,2,1,0,5,100,1,16500.0
40,3.713572066704308,1,5,60,4.110873864173311,0,4,6.16,1.9685099809725544,0.16000000000000014,2,4.93,1.780024213009634,0.9299999999999997,2,0,5,1,4,20,0,2952.0
140,4.948759890378168,2,0,100,4.61512051684126,1,2,4.28,1.6639260977181702,0.28000000000000025,2,4.11,1.631199404215613,0.11000000000000032,2,4,0,2,1,20,0,2380.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,6.55,2.0215475632609334,0.5499999999999998,2,4.59,1.7209792871670078,0.5899999999999999,2,3,1,2,5,20,0,11760.0
120,4.795790545596741,0,1,90,4.51085950651685,0,6,2.06,1.1184149159642893,0.06000000000000005,2,1.53,0.9282193027394289,0.53,2,2,5,3,4,30,0,5724.0
80,4.394449154672439,2,3,10,2.3978952727983707,1,3,2.43,1.2325602611778486,0.43000000000000016,2,1.55,0.9360933591703348,0.55,2,5,3,1,0,10,1,704.0
180,5.198497031265826,0,5,50,3.9318256327243257,2,1,3.46,1.4951487660319727,0.45999999999999996,2,1.46,0.9001613499442714,0.45999999999999996,2,0,4,0,0,10,0,18000.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,4.58,1.7191887763932197,0.5800000000000001,2,4.5,1.7047480922384253,0.5,1,4,2,3,5,10,0,576.0
160,5.081404364984463,1,6,60,4.110873864173311,0,4,1.02,0.7030975114131134,0.020000000000000018,2,0.43,0.3576744442718159,0.43,2,2,5,2,4,20,0,5664.0
50,3.9318256327243257,2,1,40,3.713572066704308,1,5,2.4,1.2237754316221157,0.3999999999999999,1,1.33,0.8458682675776092,0.33000000000000007,2,3,1,0,0,10,0,2140.0
50,3.9318256327243257,2,1,90,4.51085950651685,0,6,2.73,1.3164082336557241,0.73,2,2.5,1.252762968495368,0.5,1,3,1,1,4,10,0,1035.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,2.54,1.264126727145683,0.54,2,2.22,1.169381359556317,0.2200000000000002,2,3,1,1,2,20,1,256.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,5.86,1.925707441737794,0.8600000000000003,2,4.3,1.667706820558076,0.2999999999999998,1,3,5,3,5,10,1,1872.0
170,5.14166355650266,2,2,20,3.044522437723423,2,6,4.58,1.7191887763932197,0.5800000000000001,2,3.78,1.5644405465033646,0.7799999999999998,2,1,1,2,0,10,0,2720.0
70,4.2626798770413155,1,0,50,3.9318256327243257,2,1,6.36,1.9960599327407849,0.3600000000000003,2,4.43,1.691939133945844,0.4299999999999997,2,1,4,3,5,10,0,6755.0
200,5.303304908059076,2,4,50,3.9318256327243257,2,1,4.91,1.776645831418007,0.9100000000000001,2,3.56,1.5173226235262947,0.56,2,4,0,3,3,50,1,13500.0
90,4.51085950651685,0,6,60,4.110873864173311,0,4,5.46,1.8656293177945105,0.45999999999999996,2,4.12,1.6331544390514163,0.1200000000000001,2,3,3,2,3,30,0,7236.0
120,4.795790545596741,0,1,90,4.51085950651685,0,6,4.67,1.7351891177396608,0.6699999999999999,2,3.6,1.5260563034950494,0.6000000000000001,1,1,5,1,2,30,0,11556.0
130,4.875197323201151,1,4,40,3.713572066704308,1,5,4.33,1.673351238177753,0.33000000000000007,2,3.43,1.4883995840570443,0.43000000000000016,2,1,3,3,3,10,0,4680.0
160,5.081404364984463,1,6,10,2.3978952727983707,1,3,3.06,1.4011829736136412,0.06000000000000005,2,1.43,0.8878912573524571,0.42999999999999994,2,3,2,0,1,10,1,2608.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,5.41,1.8578592709325787,0.41000000000000014,2,3.99,1.6074359097634274,0.9900000000000002,2,5,0,2,3,10,1,852.0
80,4.394449154672439,2,3,50,3.9318256327243257,2,1,4.5,1.7047480922384253,0.5,1,2.59,1.2781522025001875,0.5899999999999999,2,5,5,1,3,10,0,7640.0
50,3.9318256327243257,2,1,60,4.110873864173311,0,4,1.1,0.7419373447293773,0.10000000000000009,1,0.39,0.3293037471426004,0.39,2,0,1,1,2,10,0,2130.0
100,4.61512051684126,1,2,30,3.4339872044851463,0,2,2.55,1.2669476034873244,0.5499999999999998,2,1.8,1.0296194171811583,0.8,1,1,2,0,0,10,0,2250.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,3.4,1.4816045409242156,0.3999999999999999,1,2.31,1.1969481893889715,0.31000000000000005,2,0,3,3,4,90,1,8829.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,6.83,2.057962510002712,0.8300000000000001,2,4.88,1.7715567619105355,0.8799999999999999,2,1,3,3,5,10,1,1170.0
160,5.081404364984463,1,6,50,3.9318256327243257,2,1,2.95,1.3737155789130306,0.9500000000000002,2,1.32,0.8415671856782186,0.32000000000000006,2,0,2,3,1,10,0,13040.0
80,4.394449154672439,2,3,10,2.3978952727983707,1,3,3.53,1.5107219394949427,0.5299999999999998,2,2.12,1.1378330018213911,0.1200000000000001,2,2,0,2,1,10,1,1128.0
190,5.25227342804663,1,1,70,4.2626798770413155,1,0,6.23,1.9782390361706734,0.23000000000000043,2,4.33,1.673351238177753,0.33000000000000007,2,0,3,3,5,10,0,25270.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,4.62,1.7263316639055997,0.6200000000000001,2,4.25,1.6582280766035324,0.25,2,1,1,0,2,20,1,740.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,2.17,1.1537315878891892,0.16999999999999993,2,1.68,0.9858167945227653,0.6799999999999999,2,1,0,2,4,10,0,1764.0
130,4.875197323201151,1,4,90,4.51085950651685,0,6,6.35,1.9947003132247452,0.34999999999999964,2,4.42,1.6900958154515549,0.41999999999999993,2,1,5,2,0,10,0,22581.0
30,3.4339872044851463,0,2,90,4.51085950651685,0,6,1.93,1.0750024230289759,0.9299999999999999,2,1.77,1.0188473201992472,0.77,2,3,5,3,4,30,1,432.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,2.05,1.1151415906193203,0.04999999999999982,2,1.94,1.0784095813505903,0.94,2,5,2,3,0,10,0,198.0
30,3.4339872044851463,0,2,40,3.713572066704308,1,5,2.12,1.1378330018213911,0.1200000000000001,2,1.03,0.708035793053696,0.030000000000000027,2,0,1,1,4,10,0,1308.0
80,4.394449154672439,2,3,80,4.394449154672439,2,3,5.94,1.937301774518713,0.9400000000000004,2,4.7,1.7404661748405046,0.7000000000000002,1,1,4,3,3,80,1,7936.0
70,4.2626798770413155,1,0,70,4.2626798770413155,1,0,0.61,0.4762341789963716,0.61,2,0.21,0.1906203596086497,0.21,2,1,3,0,1,70,1,1960.0
110,4.709530201312334,2,5,60,4.110873864173311,0,4,3.18,1.430311246536665,0.18000000000000016,2,2.93,1.3686394258811698,0.9300000000000002,2,3,2,0,1,10,0,1650.0
130,4.875197323201151,1,4,20,3.044522437723423,2,6,1.71,0.9969486348916096,0.71,2,1.02,0.7030975114131134,0.020000000000000018,2,2,4,2,5,10,0,1794.0
150,5.017279836814924,0,3,60,4.110873864173311,0,4,1.8,1.0296194171811583,0.8,1,0.53,0.4252677354043441,0.53,2,1,2,3,4,30,0,11430.0
