slot_dist_first_to_second,slot_dist_first_to_second_abs_log1p,slot_dist_first_to_second_is_even,slot_dist_first_to_second_mod3,slot_dist_first_to_second_mod5,slot_dist_first_to_second_mod7,slot_dist_first_to_second_mod10,slot_dist_second_to_third,slot_dist_second_to_third_abs_log1p,slot_dist_second_to_third_is_even,slot_dist_second_to_third_mod3,slot_dist_second_to_third_mod5,slot_dist_second_to_third_mod7,slot_dist_second_to_third_mod10,slot_reduction_from_combined,slot_reduction_from_combined_abs_log1p,slot_reduction_from_combined_is_even,slot_reduction_from_combined_mod3,slot_reduction_from_combined_mod5,slot_reduction_from_combined_mod7,slot_reduction_from_combined_mod10,slot_loops_per_day,slot_loops_per_day_abs_log1p,slot_loops_per_day_is_even,slot_loops_per_day_mod3,slot_loops_per_day_mod5,slot_loops_per_day_mod7,slot_loops_per_day_mod10,slot_service_interval_distance,slot_service_interval_distance_abs_log1p,slot_service_interval_distance_is_even,slot_service_interval_distance_mod3,slot_service_interval_distance_mod5,slot_service_interval_distance_mod7,slot_service_interval_distance_mod10,slot_unit,slot_vehicle,slot_location_label,gcd_all,n_multiple_pairs,y
46,3.8501476017100584,1,1,1,4,6,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,25431,10.14376350259064,0,0,1,0,1,0,6,3,1,4,49.0
37,3.6375861597263857,0,1,2,2,7,348,5.855071922202427,1,0,3,5,8,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,183015,12.11732885969562,0,0,0,0,5,1,2,0,1,1,35.0
325,5.786897381366708,0,1,0,3,5,324,5.783825182329737,1,0,4,2,4,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,14484,9.580868910203451,1,0,4,1,4,0,3,7,1,2,6.0
33,3.5263605246161616,0,0,3,5,3,329,5.799092654460526,0,2,4,0,9,322,5.777652323222656,1,1,2,0,2,1,0.6931471805599453,0,1,1,1,1,16884,9.734180932819669,1,0,4,0,4,1,2,7,1,4,42.0
80,4.394449154672439,1,2,0,3,0,74,4.31748811353631,1,2,4,4,4,53,3.9889840465642745,0,2,3,4,3,8,2.1972245773362196,1,2,3,1,8,102000,11.532737896139919,1,0,0,3,0,0,6,9,1,3,50.0
185,5.225746673713202,0,2,0,3,5,219,5.393627546352362,0,0,4,2,9,248,5.517452896464707,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,58800,10.981914140544825,1,0,0,0,0,1,5,6,1,2,21.0
294,5.68697535633982,1,0,4,0,4,262,5.572154032177765,1,1,2,3,2,296,5.6937321388027,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,46512,10.74748712239554,1,0,2,4,2,0,2,4,1,4,57.0
117,4.770684624465665,0,0,2,5,7,150,5.017279836814924,1,0,0,3,0,129,4.867534450455582,0,0,4,3,9,1,0.6931471805599453,0,1,1,1,1,10530,9.262078567380597,1,0,0,2,0,0,7,1,1,5,26.0
41,3.7376696182833684,0,2,1,6,1,95,4.564348191467836,0,2,0,4,5,129,4.867534450455582,0,0,4,3,9,6,1.9459101490553132,1,0,1,6,6,21450,9.973526543316103,1,0,0,2,0,0,1,0,1,1,25.0
44,3.8066624897703196,1,2,4,2,4,68,4.23410650459726,1,2,3,5,8,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,3744,8.22817689595132,1,0,4,6,4,0,4,7,1,4,26.0
352,5.8664680569332965,1,1,2,2,2,234,5.459585514144159,1,0,4,3,4,99,4.605170185988092,0,0,4,1,9,7,2.0794415416798357,0,1,2,0,7,105154,11.563190731117778,1,1,4,0,4,0,4,1,1,1,14.0
131,4.882801922586371,0,2,1,5,1,399,5.991464547107982,0,0,4,0,9,203,5.318119993844216,0,2,3,0,3,6,1.9459101490553132,1,0,1,6,6,257100,12.457224282783562,1,0,0,4,0,0,3,0,1,1,50.0
36,3.6109179126442243,1,0,1,1,6,219,5.393627546352362,0,0,4,2,9,228,5.43372200355424,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,25380,10.141756141595407,1,0,0,5,0,1,1,4,1,2,18.0
151,5.0238805208462765,0,1,1,4,1,176,5.176149732573829,1,2,1,1,6,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,57528,10.96004444747091,1,0,3,2,8,0,5,2,1,2,17.0
388,5.963579343618446,1,1,3,3,8,182,5.209486152841421,1,2,2,0,2,63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,274635,12.523201863504683,0,0,0,4,5,1,5,3,1,1,51.0
129,4.867534450455582,0,0,4,3,9,157,5.062595033026967,0,1,2,3,7,145,4.983606621708336,0,1,0,5,5,7,2.0794415416798357,0,1,2,0,7,119560,11.691581980364234,1,1,0,0,0,0,7,9,1,1,40.0
120,4.795790545596741,1,0,0,1,0,264,5.579729825986222,1,0,4,5,4,165,5.111987788356544,0,0,0,4,5,2,1.0986122886681098,1,2,2,2,2,50652,10.832753737932673,1,0,2,0,2,0,2,0,1,3,42.0
341,5.834810737062605,0,2,1,5,1,292,5.680172609017068,1,1,2,5,2,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,344120,12.748748618694098,1,2,0,0,0,0,0,6,1,1,56.0
114,4.74493212836325,1,0,4,2,4,188,5.241747015059643,1,2,3,6,8,220,5.3981627015177525,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,7680,8.946505025998682,1,0,0,1,0,1,4,4,2,4,10.0
96,4.574710978503383,1,0,1,5,6,297,5.697093486505405,0,0,2,3,7,282,5.645446897643238,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,237888,12.379559457306954,1,0,3,0,8,0,6,1,1,3,59.0
98,4.59511985013459,1,2,3,0,8,385,5.955837369464831,0,1,0,0,5,245,5.5053315359323625,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,105987,11.571081159138576,0,0,2,0,7,0,5,4,1,1,49.0
336,5.820082930352362,1,0,1,0,6,298,5.700443573390687,1,1,3,4,8,503,6.222576268071369,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,29070,10.277496392686066,1,0,0,6,0,1,1,3,1,3,19.0
208,5.342334251964811,1,1,3,5,8,265,5.583496308781699,0,1,0,6,5,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,142600,11.867805799560465,1,1,0,3,0,1,4,6,1,3,31.0
89,4.499809670330265,0,2,4,5,9,115,4.7535901911063645,0,1,0,3,5,171,5.147494476813453,0,0,1,3,1,8,2.1972245773362196,1,2,3,1,8,28440,10.25558704504304,1,0,0,6,0,1,2,7,1,1,15.0
299,5.703782474656201,0,2,4,5,9,388,5.963579343618446,1,1,3,3,8,47,3.871201010907891,0,2,2,5,7,8,2.1972245773362196,1,2,3,1,8,424640,12.958999385059153,1,2,0,6,0,0,0,1,1,1,40.0
199,5.298317366548036,0,1,4,3,9,147,4.997212273764115,0,0,2,0,7,148,5.003946305945459,1,1,3,1,8,5,1.791759469228055,0,2,0,5,5,89760,11.404905861514429,1,0,0,6,0,0,1,4,1,1,33.0
377,5.934894195619588,0,2,2,6,7,177,5.181783550292085,0,0,2,2,7,397,5.986452005284438,0,1,2,5,7,7,2.0794415416798357,0,1,2,0,7,34839,10.458521430966439,0,0,4,0,9,0,6,3,1,1,7.0
256,5.54907608489522,1,1,1,4,6,167,5.123963979403259,0,2,2,6,7,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,220968,12.305777699167711,1,0,3,6,8,1,7,0,1,2,44.0
111,4.718498871295094,0,0,1,6,1,34,3.5553480614894135,1,1,4,6,4,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,8442,9.0410929746695,1,0,2,0,2,1,7,7,1,2,21.0
293,5.683579767338681,0,2,3,6,3,102,4.634728988229636,1,0,2,4,2,257,5.552959584921617,0,2,2,5,7,6,1.9459101490553132,1,0,1,6,6,124722,11.733850557323061,1,0,2,3,2,0,0,6,1,2,39.0
196,5.2832037287379885,1,1,1,0,6,319,5.768320995793772,0,1,4,4,9,111,4.718498871295094,0,0,1,6,1,5,1.791759469228055,0,2,0,5,5,119470,11.690828943078406,1,1,0,1,0,1,4,2,1,1,26.0
114,4.74493212836325,1,0,4,2,4,49,3.912023005428146,0,1,4,0,9,130,4.875197323201151,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,5880,8.679482094459956,1,0,0,0,0,1,5,0,1,3,6.0
66,4.204692619390966,1,0,1,3,6,122,4.812184355372417,1,2,2,3,2,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,49104,10.801716141591875,1,0,4,6,4,1,7,5,1,2,36.0
54,4.007333185232471,1,0,4,5,4,325,5.786897381366708,0,1,0,3,5,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,19227,9.864122829013851,0,0,2,5,7,1,0,9,1,4,29.0
146,4.990432586778736,1,2,1,6,6,246,5.5093883366279774,1,0,1,1,6,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,70752,11.166950217433365,1,0,2,3,2,1,2,3,1,2,32.0
195,5.278114659230517,0,0,0,6,5,189,5.247024072160486,0,0,4,0,9,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,185088,12.12859206945914,1,0,3,1,8,1,4,7,1,1,32.0
257,5.552959584921617,0,2,2,5,7,266,5.58724865840025,1,2,1,0,6,341,5.834810737062605,0,2,1,5,1,3,1.3862943611198906,0,0,3,3,3,67680,11.122560769584661,1,0,0,4,0,1,4,0,1,1,32.0
321,5.7745515455444085,0,0,1,6,1,94,4.553876891600541,1,1,4,3,4,143,4.969813299576001,0,2,3,3,3,3,1.3862943611198906,0,0,3,3,3,26793,10.19593326083693,0,0,3,4,3,1,6,9,1,2,13.0
137,4.927253685157205,0,2,2,4,7,73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,95816,11.470195401243165,1,2,1,0,6,1,2,6,1,2,58.0
107,4.68213122712422,0,2,2,2,7,117,4.770684624465665,0,0,2,5,7,98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,39200,10.576457535657255,1,2,0,0,0,1,3,1,1,3,56.0
193,5.267858159063328,0,1,3,4,3,314,5.752572638825633,1,2,4,6,4,426,6.056784013228625,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,86436,11.367171103863992,1,0,1,0,6,0,1,2,1,1,21.0
228,5.43372200355424,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,236,5.4680601411351315,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,18720,9.837401167408268,1,0,0,2,0,1,7,2,4,5,18.0
177,5.181783550292085,0,0,2,2,7,309,5.736572297479192,0,0,4,1,9,394,5.978885764901122,1,1,4,2,4,1,0.6931471805599453,0,1,1,1,1,24854,10.120814218528773,1,2,4,4,4,1,1,1,1,4,43.0
143,4.969813299576001,0,2,3,3,3,353,5.869296913133774,0,2,3,3,3,140,4.948759890378168,1,2,0,0,0,4,1.6094379124341003,1,1,4,4,4,81792,11.311946944356999,1,0,2,4,2,1,2,9,1,2,24.0
380,5.942799375126701,1,2,0,2,0,236,5.4680601411351315,1,2,1,5,6,352,5.8664680569332965,1,1,2,2,2,3,1.3862943611198906,0,0,3,3,3,68640,11.13664530282029,1,0,0,5,0,1,6,3,1,2,26.0
339,5.8289456176102075,0,0,4,3,9,379,5.940171252720432,0,1,4,1,9,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,82592,11.321680210155233,1,2,2,6,2,1,6,2,1,2,29.0
392,5.973809611869261,1,2,2,0,2,255,5.545177444479562,0,0,0,3,5,193,5.267858159063328,0,1,3,4,3,6,1.9459101490553132,1,0,1,6,6,46242,10.741665380134448,1,0,2,0,2,0,1,2,1,1,7.0
239,5.480638923341991,0,2,4,1,9,257,5.552959584921617,0,2,2,5,7,229,5.438079308923196,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,36624,10.50848634631937,1,0,4,0,4,1,5,0,1,1,16.0
271,5.605802066295998,0,1,1,5,1,201,5.308267697401205,0,0,1,5,1,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,213120,12.269615358515345,1,0,0,5,0,1,2,1,1,1,48.0
114,4.74493212836325,1,0,4,2,4,266,5.58724865840025,1,2,1,0,6,216,5.37989735354046,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,45696,10.729787929213312,1,0,1,0,6,0,1,1,1,3,28.0
246,5.5093883366279774,1,0,1,1,6,264,5.579729825986222,1,0,4,5,4,247,5.5134287461649825,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,57202,10.954361623545012,1,1,2,5,2,0,4,1,1,3,37.0
114,4.74493212836325,1,0,4,2,4,101,4.624972813284271,0,2,1,3,1,200,5.303304908059076,1,2,0,4,0,6,1.9459101490553132,1,0,1,6,6,22080,10.00247278922055,1,0,0,2,0,1,3,8,1,2,16.0
302,5.713732805509369,1,2,2,1,2,47,3.871201010907891,0,2,2,5,7,346,5.849324779946859,1,1,1,3,6,4,1.6094379124341003,1,1,4,4,4,80256,11.292989264602502,1,0,1,1,6,1,5,7,1,1,57.0
53,3.9889840465642745,0,2,3,4,3,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,5148,8.546557800046141,1,0,3,3,8,1,1,1,1,1,12.0
36,3.6109179126442243,1,0,1,1,6,75,4.330733340286331,0,0,0,5,5,98,4.59511985013459,1,2,3,0,8,8,2.1972245773362196,1,2,3,1,8,53568,10.888725821536315,1,0,3,4,8,0,5,9,1,2,54.0
378,5.937536205082426,1,0,3,0,8,36,3.6109179126442243,1,0,1,1,6,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,4758,8.46779284112111,1,0,3,5,8,1,7,8,1,4,6.0
191,5.2574953720277815,0,2,1,2,1,306,5.726847747587197,1,0,1,5,6,292,5.680172609017068,1,1,2,5,2,8,2.1972245773362196,1,2,3,1,8,78624,11.272444994002742,1,0,4,0,4,0,7,0,1,1,14.0
179,5.19295685089021,0,2,4,4,9,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,14105,9.554355517768125,0,2,0,0,5,1,2,7,1,4,35.0
335,5.817111159963204,0,2,0,6,5,373,5.924255797414532,0,1,3,2,3,320,5.771441123130016,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,210432,12.256922591653405,1,0,2,5,2,1,3,8,1,2,24.0
230,5.442417710521793,1,2,0,6,0,136,4.919980925828125,1,1,1,3,6,143,4.969813299576001,0,2,3,3,3,3,1.3862943611198906,0,0,3,3,3,19437,9.874985192063416,0,0,2,5,7,0,0,9,1,1,11.0
189,5.247024072160486,0,0,4,0,9,356,5.877735781779639,1,2,1,6,6,389,5.966146739123692,0,2,4,4,9,7,2.0794415416798357,0,1,2,0,7,289513,12.575958934065985,0,1,3,0,3,1,2,4,1,2,59.0
312,5.746203190540153,1,0,2,4,2,218,5.389071729816501,1,2,3,1,8,519,6.253828811575473,0,0,4,1,9,7,2.0794415416798357,0,1,2,0,7,18935,9.84882015119382,0,2,0,0,5,1,2,4,1,1,5.0
239,5.480638923341991,0,2,4,1,9,149,5.0106352940962555,0,2,4,2,9,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,233600,12.361369810748965,1,2,0,3,0,1,2,1,1,1,40.0
238,5.476463551931511,1,1,3,0,8,268,5.594711379601839,1,1,3,2,8,501,6.218600119691729,0,0,1,4,1,8,2.1972245773362196,1,2,3,1,8,114464,11.648024378391844,1,2,4,0,4,0,7,1,1,1,28.0
143,4.969813299576001,0,2,3,3,3,291,5.676753802268282,0,0,1,4,1,271,5.605802066295998,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,117012,11.670040318718621,1,0,2,0,2,1,5,5,1,1,28.0
151,5.0238805208462765,0,1,1,4,1,262,5.572154032177765,1,1,2,3,2,364,5.8998973535824915,1,1,4,0,4,4,1.6094379124341003,1,1,4,4,4,57288,10.955863912197044,1,0,3,0,8,0,4,9,1,2,31.0
369,5.91350300563827,0,0,4,5,9,231,5.44673737166631,0,0,1,0,1,577,6.359573868672378,0,1,2,3,7,8,2.1972245773362196,1,2,3,1,8,129584,11.772092315461094,1,2,4,0,4,0,0,9,1,1,26.0
24,3.2188758248682006,1,0,4,3,4,90,4.51085950651685,1,0,0,6,0,86,4.465908118654584,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,2556,7.846589975291186,1,0,1,1,6,0,5,1,1,4,18.0
119,4.787491742782046,0,2,4,0,9,66,4.204692619390966,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,35000,10.463131911491967,1,2,0,0,0,1,6,8,1,4,50.0
329,5.799092654460526,0,2,4,0,9,341,5.834810737062605,0,2,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9366,9.14494815320913,1,0,1,0,6,1,2,3,1,5,7.0
212,5.3612921657094255,1,2,2,2,2,342,5.8377304471659395,1,0,2,6,2,149,5.0106352940962555,0,2,4,2,9,7,2.0794415416798357,0,1,2,0,7,228242,12.338166129859884,1,2,2,0,2,0,3,0,1,1,34.0
57,4.060443010546419,0,0,2,1,7,393,5.976350909297934,0,0,3,1,3,191,5.2574953720277815,0,2,1,2,1,4,1.6094379124341003,1,1,4,4,4,124784,11.734347535386098,1,2,4,2,4,1,2,7,1,1,44.0
239,5.480638923341991,0,2,4,1,9,309,5.736572297479192,0,0,4,1,9,109,4.700480365792417,0,1,4,4,9,4,1.6094379124341003,1,1,4,4,4,228984,12.34141177820761,1,0,4,0,4,0,2,9,1,1,58.0
23,3.1780538303479458,0,2,3,2,3,215,5.375278407684165,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,43200,10.673618922112436,1,0,0,3,0,0,6,1,1,1,16.0
358,5.883322388488279,1,1,3,1,8,99,4.605170185988092,0,0,4,1,9,203,5.318119993844216,0,2,3,0,3,5,1.791759469228055,0,2,0,5,5,60435,11.009340232859731,0,0,0,4,5,0,4,5,1,1,17.0
301,5.71042701737487,0,1,1,0,1,252,5.53338948872752,1,0,2,0,2,205,5.327876168789581,0,1,0,2,5,6,1.9459101490553132,1,0,1,6,6,86496,11.367865010237608,1,0,1,4,6,1,2,3,1,2,16.0
39,3.6888794541139363,0,0,4,4,9,207,5.337538079701318,0,0,2,4,7,129,4.867534450455582,0,0,4,3,9,8,2.1972245773362196,1,2,3,1,8,119064,11.687424841458043,1,0,4,1,4,0,5,1,1,1,41.0
185,5.225746673713202,0,2,0,3,5,260,5.564520407322694,1,2,0,1,0,206,5.332718793265369,1,2,1,3,6,8,2.1972245773362196,1,2,3,1,8,147744,11.90324309374818,1,0,4,2,4,1,7,5,1,1,27.0
297,5.697093486505405,0,0,2,3,7,177,5.181783550292085,0,0,2,2,7,407,6.0112671744041615,0,2,2,1,7,5,1.791759469228055,0,2,0,5,5,119020,11.687055227112799,1,1,0,6,0,1,4,8,1,1,44.0
202,5.313205979041787,1,1,2,6,2,68,4.23410650459726,1,2,3,5,8,243,5.497168225293202,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,106029,11.571477351919844,0,0,4,0,9,0,6,2,1,1,51.0
179,5.19295685089021,0,2,4,4,9,258,5.556828061699537,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,47824,10.775303794308453,1,1,4,0,4,0,3,4,1,1,7.0
296,5.6937321388027,1,2,1,2,6,50,3.9318256327243257,1,2,0,1,0,303,5.717027701406222,0,0,3,2,3,1,0.6931471805599453,0,1,1,1,1,2723,7.909856667269403,0,2,3,0,3,0,4,9,1,4,7.0
381,5.945420608606575,0,0,1,3,1,89,4.499809670330265,0,2,4,5,9,468,6.150602768446279,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,215232,12.279476441238419,1,0,2,3,2,1,1,3,1,1,57.0
49,3.912023005428146,0,1,4,0,9,231,5.44673737166631,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,69376,11.147310679462022,1,1,1,6,6,1,2,2,1,1,16.0
148,5.003946305945459,1,1,3,1,8,332,5.808142489980444,1,2,2,3,2,135,4.912654885736052,0,0,0,2,5,8,2.1972245773362196,1,2,3,1,8,125400,11.73927188163082,1,0,0,2,0,1,5,4,1,1,19.0
32,3.4965075614664802,1,2,2,4,2,104,4.653960350157523,1,2,4,6,4,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,46512,10.74748712239554,1,0,2,4,2,0,3,7,4,5,57.0
267,5.5909869805108565,0,0,2,1,7,271,5.605802066295998,0,1,1,5,1,462,6.137727054086234,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,49120,10.802041920919985,1,1,0,1,0,0,0,9,1,1,10.0
136,4.919980925828125,1,1,1,3,6,37,3.6375861597263857,0,1,2,2,7,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,12012,9.393744675721376,1,0,2,0,2,0,5,0,1,3,21.0
338,5.82600010738045,1,2,3,2,8,310,5.739792912179234,1,1,0,2,0,155,5.049856007249537,0,2,0,1,5,7,2.0794415416798357,0,1,2,0,7,175714,12.076618643325675,1,1,4,0,4,1,6,8,1,2,22.0
342,5.8377304471659395,1,0,2,6,2,400,5.993961427306569,1,1,0,1,0,725,6.587550014824796,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,56925,10.949507457751732,0,0,0,1,5,1,3,6,1,2,25.0
209,5.3471075307174685,0,2,4,6,9,383,5.950642552587727,0,2,3,5,3,497,6.210600077024653,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,218466,12.294390252363357,1,0,1,3,6,0,1,3,1,1,53.0
62,4.143134726391533,1,2,2,6,2,73,4.30406509320417,0,1,3,3,3,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,21090,9.956601688185614,1,0,0,6,0,1,7,4,1,2,57.0
275,5.62040086571715,0,2,0,2,5,317,5.762051382780177,0,2,2,2,7,170,5.14166355650266,1,2,0,2,0,4,1.6094379124341003,1,1,4,4,4,227136,12.33330863864511,1,0,1,0,6,1,6,5,1,1,56.0
208,5.342334251964811,1,1,3,5,8,228,5.43372200355424,1,0,3,4,8,387,5.961005339623274,0,0,2,2,7,2,1.0986122886681098,1,2,2,2,2,30070,10.311316531166229,1,1,0,5,0,0,2,1,1,3,31.0
263,5.575949103146316,0,2,3,4,3,112,4.727387818712341,1,1,2,0,2,355,5.87493073085203,0,1,0,5,5,3,1.3862943611198906,0,0,3,3,3,13035,9.475470039957452,0,0,0,1,5,0,0,3,1,1,11.0
133,4.897839799950911,0,1,3,0,3,359,5.886104031450156,0,2,4,2,9,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,75816,11.236077820891051,1,0,1,6,6,1,1,5,1,2,27.0
128,4.859812404361672,1,2,3,2,8,348,5.855071922202427,1,0,3,5,8,157,5.062595033026967,0,1,2,3,7,3,1.3862943611198906,0,0,3,3,3,114480,11.648164149342426,1,0,0,2,0,0,4,6,1,2,48.0
43,3.784189633918261,0,1,3,1,3,134,4.90527477843843,1,2,4,1,4,168,5.1298987149230735,1,0,3,0,8,7,2.0794415416798357,0,1,2,0,7,66402,11.103497515166799,1,0,2,0,2,1,5,4,1,2,51.0
246,5.5093883366279774,1,0,1,1,6,372,5.921578419643816,1,0,2,1,2,81,4.406719247264253,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,97020,11.482682728899254,1,0,0,0,0,0,3,4,1,1,12.0
194,5.272999558563747,1,2,4,5,4,393,5.976350909297934,0,0,3,1,3,202,5.313205979041787,1,1,2,6,2,7,2.0794415416798357,0,1,2,0,7,278964,12.538841604905567,1,0,4,0,4,1,0,5,1,1,41.0
350,5.860786223465865,1,2,0,0,0,350,5.860786223465865,1,2,0,0,0,479,6.173786103901937,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,331560,12.711567083746276,1,0,0,5,0,1,7,8,1,2,45.0
307,5.730099782973574,0,1,2,6,7,137,4.927253685157205,0,2,2,4,7,90,4.51085950651685,1,0,0,6,0,7,2.0794415416798357,0,1,2,0,7,323988,12.688464843580848,1,0,3,0,8,1,1,0,1,1,58.0
65,4.189654742026425,0,2,0,2,5,51,3.9512437185814275,0,0,1,2,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,55080,10.916560108088095,1,0,0,4,0,1,4,8,1,3,51.0
25,3.258096538021482,0,1,0,4,5,79,4.382026634673881,0,1,4,2,9,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,64064,11.067653471943677,1,2,4,0,4,0,3,7,1,2,44.0
87,4.477336814478207,0,0,2,3,7,146,4.990432586778736,1,2,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,21800,9.989711119284745,1,2,0,2,0,0,0,3,1,4,50.0
144,4.976733742420574,1,0,4,4,4,330,5.802118375377063,1,0,0,1,0,382,5.948034989180646,1,1,2,4,2,3,1.3862943611198906,0,0,3,3,3,10188,9.229063985974285,1,0,3,3,8,0,1,3,1,3,6.0
393,5.976350909297934,0,0,3,1,3,250,5.5254529391317835,1,1,0,5,0,308,5.733341276897746,1,2,3,0,8,1,0.6931471805599453,0,1,1,1,1,5868,8.677439540558334,1,0,3,2,8,1,0,1,1,4,6.0
161,5.087596335232384,0,2,1,0,1,369,5.91350300563827,0,0,4,5,9,402,5.998936561946683,1,0,2,3,2,3,1.3862943611198906,0,0,3,3,3,33558,10.421060362759361,1,0,3,0,8,0,7,1,1,3,17.0
160,5.081404364984463,1,1,0,6,0,109,4.700480365792417,0,1,4,4,9,161,5.087596335232384,0,2,1,0,1,2,1.0986122886681098,1,2,2,2,2,24882,10.121940118362215,1,0,2,4,2,0,2,8,1,2,33.0
373,5.924255797414532,0,1,3,2,3,365,5.902633333401366,0,2,0,1,5,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,610680,13.32233000688837,1,0,0,0,0,1,3,7,1,1,60.0
58,4.07753744390572,1,1,3,2,8,364,5.8998973535824915,1,1,4,0,4,81,4.406719247264253,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,149548,11.915379377308891,1,1,3,0,8,0,5,1,1,2,28.0
137,4.927253685157205,0,2,2,4,7,237,5.472270673671475,0,0,2,6,7,86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,58256,10.97261953588173,1,2,1,2,6,0,6,4,1,2,44.0
351,5.863631175598097,0,0,1,1,1,64,4.174387269895637,1,1,4,1,4,332,5.808142489980444,1,2,2,3,2,2,1.0986122886681098,1,2,2,2,2,42828,10.664970722216369,1,0,3,2,8,1,3,4,1,4,43.0
104,4.653960350157523,1,2,4,6,4,256,5.54907608489522,1,1,1,4,6,102,4.634728988229636,1,0,2,4,2,6,1.9459101490553132,1,0,1,6,6,181692,12.110073728600877,1,0,2,0,2,1,1,6,2,2,49.0
172,5.153291594497779,1,1,2,4,2,131,4.882801922586371,0,2,1,5,1,191,5.2574953720277815,0,2,1,2,1,4,1.6094379124341003,1,1,4,4,4,48140,10.78188948386747,1,2,0,1,0,0,5,8,1,2,29.0
