slot_venue_name,slot_venue_capacity,slot_venue_capacity_abs_log1p,slot_venue_capacity_is_even,slot_venue_capacity_mod3,slot_venue_capacity_mod5,slot_venue_capacity_mod7,slot_venue_capacity_mod10,slot_num_participants,slot_num_participants_abs_log1p,slot_num_participants_is_even,slot_num_participants_mod3,slot_num_participants_mod5,slot_num_participants_mod7,slot_num_participants_mod10,slot_reserved_staff,slot_reserved_staff_abs_log1p,slot_reserved_staff_is_even,slot_reserved_staff_mod3,slot_reserved_staff_mod5,slot_reserved_staff_mod7,slot_reserved_staff_mod10,slot_group_term,slot_staff_term,gcd_all,n_multiple_pairs,y
0,6740,8.815963560853438,1,2,0,6,0,2173,7.684324067681155,0,1,3,3,3,221,5.402677381872279,0,2,1,4,1,4,1,1,0,2.0
0,8407,9.036938912556787,0,1,2,0,7,1722,7.45182223652793,1,0,2,0,2,1519,7.326465613840322,0,1,4,0,9,2,6,7,0,3.0
2,12694,9.448963494138779,1,1,4,3,4,1458,7.285506548522785,1,0,3,2,8,1030,6.93828448401696,1,1,0,1,0,5,6,2,0,7.0
7,12477,9.431722372670732,0,0,2,3,7,1052,6.959398512133975,1,2,2,2,2,1957,7.579678823090456,0,1,2,4,7,4,6,1,0,9.0
1,4081,8.31434234336979,0,1,1,0,1,348,5.855071922202427,1,0,3,5,8,601,6.400257445308821,0,1,1,6,1,1,5,1,0,9.0
6,11714,9.368625350941896,1,2,4,3,4,2230,7.7102051944325325,1,1,0,4,0,564,6.336825731146441,1,0,4,4,4,6,4,2,0,4.0
5,29872,10.30471034138616,1,1,2,3,2,2188,7.691200097522863,1,1,3,4,8,1428,7.264730177929867,1,0,3,0,8,3,1,4,0,12.0
2,8780,9.080345575359996,1,2,0,2,0,1372,7.224753405767971,1,1,2,0,2,548,6.3080984415095305,1,2,3,2,8,3,6,4,0,5.0
7,8321,9.026657889542886,0,2,1,5,1,1234,7.118826249062078,1,1,4,2,4,917,6.822197390620491,0,2,2,0,7,4,1,1,0,5.0
4,6077,8.712430973476739,0,2,2,1,7,657,6.489204931325317,0,0,2,6,7,1478,7.2991214627108,1,2,3,1,8,1,6,1,0,6.0
2,11416,9.342858751676328,1,1,1,6,6,1926,7.563719668414366,1,0,1,1,6,1786,7.488293515159428,1,1,1,1,6,5,5,2,0,4.0
3,9798,9.190035618635818,1,0,3,5,8,733,6.598509028614515,0,1,3,5,3,1002,6.910750787961936,1,0,2,1,2,4,4,1,0,11.0
8,3406,8.133587417660966,1,1,1,4,6,259,5.560681631015528,0,1,4,0,9,1852,7.52456122628536,1,1,2,4,2,5,3,1,0,5.0
4,3840,8.253488028345904,1,0,0,4,0,928,6.834108738813838,1,1,3,4,8,1984,7.59337419312129,1,1,4,3,4,1,0,32,0,1.0
9,16032,9.682404377188837,1,0,2,2,2,1375,7.226936018493289,0,1,0,3,5,907,6.811244378601294,0,1,2,4,7,5,4,1,0,10.0
7,17784,9.786110684382555,1,0,4,4,4,1723,7.452402451223638,0,1,3,1,3,554,6.318968113746434,1,2,4,1,4,5,2,1,0,9.0
6,4194,8.341648618901306,1,0,4,1,4,239,5.480638923341991,0,2,4,1,9,1565,7.356279876550748,0,2,0,4,5,0,4,1,0,10.0
3,13172,9.485924559229828,1,2,2,5,2,2145,7.671360923190644,0,0,0,3,5,302,5.713732805509369,1,2,2,1,2,5,3,1,0,5.0
7,13892,9.539140395148861,1,2,2,4,2,1116,7.018401799069201,1,0,1,3,6,500,6.2166061010848646,1,2,0,3,0,1,3,4,0,11.0
3,7459,8.917310693197807,0,1,4,4,9,456,6.124683390894205,1,0,1,1,6,1987,7.59488438721652,0,1,2,6,7,3,1,1,0,11.0
5,33720,10.425876067666572,1,0,0,1,0,2975,7.998335395952982,0,2,0,0,5,995,6.903747257584598,0,2,0,1,5,0,6,5,0,10.0
2,12994,9.47231994707559,1,1,4,2,4,2918,7.978996370854115,1,2,3,6,8,1322,7.187657164114956,1,2,2,6,2,0,5,2,0,3.0
0,5908,8.684231891345675,1,1,3,0,8,960,6.8679744089702925,1,0,0,1,0,1108,7.011213987350367,1,1,3,2,8,3,2,4,0,4.0
0,9887,9.199077179697472,0,2,2,3,7,2790,7.934155233536322,1,0,0,4,0,1517,7.325148957955575,0,2,2,5,7,0,0,1,0,2.0
6,8002,8.987571750367046,1,1,2,1,2,2107,7.653494909661253,0,1,2,0,7,1681,7.427738840532894,0,1,1,1,1,5,4,1,0,2.0
7,9364,9.144734614878189,1,1,4,5,4,1499,7.313220387090301,0,2,4,1,9,370,5.916202062607435,1,1,0,6,0,4,0,1,0,5.0
9,11959,9.389323027504624,0,1,4,3,9,2208,7.700295203420117,1,0,3,3,8,919,6.824373670043086,0,1,4,2,9,4,1,1,0,4.0
4,9722,9.182249491809657,1,2,2,6,2,682,6.52649485957079,1,1,2,3,2,856,6.75343791859778,1,1,1,2,6,3,0,2,0,12.0
2,1884,7.541683099882111,1,0,4,1,4,103,4.6443908991413725,0,1,3,5,3,1060,6.966967138613983,1,1,0,3,0,5,0,1,0,7.0
0,7714,8.950921764797261,1,1,4,0,4,1377,7.228388451573604,0,0,2,5,7,829,6.721425700790643,0,1,4,3,9,5,3,1,0,4.0
6,2559,7.847762537473608,0,0,4,4,9,633,6.452048954437226,0,0,3,3,3,660,6.493753839851686,1,0,0,2,0,5,6,3,0,2.0
3,5436,8.600982717145921,1,0,1,4,6,1612,7.385851078125209,1,1,2,2,2,600,6.398594934535208,1,0,0,5,0,5,6,4,0,2.0
2,7506,8.923591197573002,1,0,1,2,6,425,6.054439346269371,0,2,0,5,5,1981,7.591861714889934,0,1,1,0,1,5,4,1,0,12.0
1,37415,10.529853699405722,0,2,0,0,5,2837,7.950854857719988,0,2,2,2,7,534,6.282266746896006,1,0,4,2,4,1,3,1,0,12.0
2,2833,7.949444420250626,0,1,3,5,3,233,5.455321115357702,0,2,3,2,3,1435,7.269616749608169,0,1,0,0,5,3,6,1,0,5.0
6,16031,9.68234200388459,0,2,1,1,1,1415,7.255591274253665,0,2,0,1,5,1881,7.540090320145325,0,0,1,5,1,1,0,1,0,9.0
5,5594,8.629628620746026,1,2,4,1,4,926,6.831953565565855,1,2,1,2,6,1890,7.544861068658458,1,0,0,0,0,6,2,2,0,3.0
4,12530,9.435960853165286,1,2,0,0,0,1374,7.226209010100671,1,0,4,2,4,164,5.10594547390058,1,2,4,3,4,6,1,2,0,8.0
9,13320,9.497097016351463,1,0,0,6,0,1096,7.00033446027523,1,1,1,4,6,168,5.1298987149230735,1,0,3,0,8,3,5,8,0,11.0
8,26434,10.18244416866955,1,1,4,2,4,2058,7.629975707027789,1,0,3,0,8,1738,7.461065514354283,1,1,3,2,8,3,6,2,0,11.0
8,1135,7.035268599281097,0,1,0,1,5,131,4.882801922586371,0,2,1,5,1,742,6.610696044717759,1,1,2,0,2,6,6,1,0,2.0
1,9894,9.199784858036667,1,0,4,3,4,1089,6.993932975223189,0,0,4,4,9,93,4.543294782270004,0,0,3,2,3,6,4,3,0,8.0
5,20396,9.92314311019457,1,2,1,5,6,1699,7.438383530044307,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,4,4,1,0,11.0
0,6684,8.807621489536043,1,0,4,6,4,1613,7.3864708488298945,0,2,3,3,3,232,5.4510384535657,1,1,2,1,2,2,6,1,0,3.0
2,4699,8.45531778769815,0,1,4,2,9,790,6.673297967767654,1,1,0,6,0,1539,7.3395376954076745,0,0,4,6,9,6,1,1,0,3.0
6,10716,9.279586544712997,1,0,1,6,6,2440,7.80016307039296,1,1,0,4,0,956,6.863803391452954,1,2,1,4,6,3,6,4,0,3.0
8,1777,7.48324441607385,0,1,2,6,7,229,5.438079308923196,0,1,4,5,9,1090,6.994849985833071,1,1,0,5,0,4,2,1,0,2.0
2,29565,10.294380331461035,0,0,0,4,5,2229,7.709756864454165,0,0,4,3,9,588,6.3784261836515865,1,0,3,0,8,6,3,3,0,12.0
3,37192,10.523875850511647,1,1,2,1,2,2740,7.916078096302786,1,1,0,3,0,1572,7.360739903058278,1,0,2,4,2,6,0,4,0,12.0
9,19250,9.865318286418624,1,2,0,0,0,2508,7.827639546366422,1,0,3,2,8,1694,7.43543801981455,1,2,4,0,4,0,5,22,0,6.0
8,4962,8.50976567558744,1,0,2,6,2,911,6.815639990074331,0,2,1,1,1,1318,7.1846291527173145,1,1,3,2,8,4,4,1,0,3.0
8,10105,9.220884585851854,0,1,0,4,5,893,6.795705775173514,0,2,3,4,3,1175,7.069874128458572,0,2,0,6,5,1,2,47,0,9.0
0,12686,9.448333126140598,1,2,1,2,6,1777,7.48324441607385,0,1,2,6,7,247,5.5134287461649825,0,1,2,2,7,0,4,1,0,6.0
4,9431,9.151863442217207,0,2,1,2,1,1238,7.122059881629142,1,2,3,6,8,765,6.641182169740591,0,0,0,2,5,5,3,1,0,6.0
4,14955,9.612867836097005,0,0,0,3,5,2368,7.7702232041587855,1,1,3,2,8,747,6.617402977974478,0,0,2,5,7,6,2,1,0,5.0
3,8633,9.063463176115423,0,2,3,2,3,2544,7.841885928984623,1,0,4,3,4,1001,6.90975328164481,0,2,1,0,1,4,0,1,0,2.0
5,5518,8.615951963439501,1,1,3,2,8,640,6.46302945692067,1,1,0,3,0,1678,7.425953657077541,1,1,3,5,8,5,0,2,0,5.0
5,6886,8.837390855544697,1,1,1,5,6,568,6.343880434126331,1,1,3,1,8,70,4.2626798770413155,1,1,0,0,0,5,1,2,0,11.0
9,21500,9.975854724662028,1,2,0,3,0,1781,7.485491608030754,0,2,1,3,1,128,4.859812404361672,1,2,3,2,8,0,6,1,0,11.0
2,1071,6.977281341630747,0,0,1,0,1,150,5.017279836814924,1,0,0,3,0,471,6.156978985585555,0,0,1,2,1,2,1,3,0,3.0
1,36558,10.506682672896412,1,0,3,4,8,2688,7.896924656268864,1,0,3,0,8,1614,7.387090235656757,1,0,4,4,4,5,1,6,0,12.0
4,16647,9.720045368073471,0,0,2,1,7,2990,8.003363058629947,1,2,0,1,0,1697,7.437206366871292,0,2,2,3,7,4,6,1,0,4.0
3,16530,9.712992685053011,1,0,0,3,0,2226,7.708410667257367,1,0,1,0,6,948,6.855408798609928,1,0,3,3,8,1,5,6,0,6.0
4,13784,9.531336323457896,1,2,4,1,4,2658,7.88570539124302,1,0,3,5,8,494,6.20455776256869,1,2,4,4,4,4,5,2,0,4.0
3,3146,8.054204897064407,1,2,1,3,6,301,5.71042701737487,0,1,1,0,1,1340,7.201170883281678,1,2,0,3,0,3,3,1,0,5.0
1,12389,9.424644974623188,0,2,4,6,9,1282,7.1569563646156364,1,1,2,1,2,851,6.747586526829315,0,2,1,4,1,5,2,1,0,8.0
8,11919,9.385972940619341,0,0,4,5,9,2743,7.917171988845776,0,1,3,6,3,947,6.854354502255021,0,2,2,2,7,5,5,1,0,3.0
6,4454,8.40178233990491,1,2,4,2,4,877,6.777646593635117,0,1,2,2,7,946,6.853299093186078,1,1,1,1,6,3,0,1,0,3.0
2,10328,9.242710752006634,1,2,3,3,8,2325,7.75190533307861,0,0,0,1,5,1028,6.9363427358340495,1,2,3,6,8,6,2,1,0,3.0
3,25393,10.142268204629737,0,1,3,4,3,2082,7.641564441260972,1,0,2,3,2,409,6.016157159698354,0,1,4,3,9,5,3,1,0,11.0
9,10175,9.227787285579904,0,2,0,4,5,2963,7.994294986415977,0,2,3,2,3,1286,7.160069207596127,1,2,1,5,6,5,0,1,0,2.0
4,9706,9.180602553712227,1,1,1,4,6,1549,7.346010209913293,0,1,4,2,9,1961,7.581719640125308,0,2,1,1,1,1,4,1,0,4.0
4,7864,8.970177815492379,1,1,4,3,4,494,6.20455776256869,1,2,4,4,4,1442,7.274479558773871,1,2,2,0,2,6,6,2,0,12.0
7,3287,8.098034756176071,0,2,2,4,7,263,5.575949103146316,0,2,3,4,3,1972,7.587310506022615,1,1,2,5,2,5,0,1,0,4.0
5,11142,9.318566777047053,1,0,2,5,2,1183,7.076653815443951,0,1,3,0,3,495,6.206575926724928,0,0,0,5,5,5,5,1,0,8.0
8,4324,8.37216741936598,1,1,4,5,4,326,5.7899601708972535,1,2,1,4,6,1716,7.448333860897476,1,0,1,1,6,1,3,2,0,7.0
9,15897,9.673948594133059,0,0,2,0,7,1240,7.123672785204607,1,1,0,1,0,1017,6.925595197110468,0,0,2,2,7,5,5,1,0,11.0
4,16727,9.72483924110847,0,2,2,4,7,2336,7.756623334538858,1,2,1,5,6,375,5.929589143389895,0,0,0,4,5,2,4,1,0,6.0
8,13844,9.535679435605061,1,2,4,5,4,1208,7.097548850614793,1,2,3,4,8,1764,7.475905969367397,1,0,4,0,4,1,6,4,0,9.0
0,7415,8.91139510724569,0,2,0,2,5,513,6.2422232654551655,0,0,3,2,3,746,6.616065185132817,1,2,1,4,6,4,5,1,0,12.0
3,20499,9.9281801651265,0,0,4,3,9,2157,7.67693714581808,0,0,2,1,7,1086,6.99117688712121,1,0,1,1,6,0,0,3,0,8.0
2,21190,9.961331842220567,1,1,0,1,0,2576,7.854381210652365,1,2,1,0,6,582,6.368187186350492,1,0,2,1,2,2,1,2,0,7.0
7,1582,7.367077059881012,1,1,2,0,2,176,5.176149732573829,1,2,1,1,6,878,6.778784897685177,1,2,3,3,8,6,6,2,0,3.0
4,5646,8.638879709672837,1,0,1,4,6,398,5.988961416889864,1,2,3,6,8,472,6.159095388491933,1,1,2,3,2,3,3,2,0,12.0
6,12960,9.469700127423375,1,0,0,3,0,1552,7.347943823148687,1,1,2,5,2,544,6.300785794663244,1,1,4,5,4,6,3,16,0,7.0
5,10686,9.276783328524896,1,0,1,4,6,1401,7.2456550675945355,0,0,1,1,1,879,6.779921907472252,0,0,4,4,9,3,2,3,0,6.0
2,9896,9.199986959896691,1,2,1,5,6,894,6.796823718274855,1,0,4,5,4,62,4.143134726391533,1,2,2,6,2,0,1,2,0,10.0
7,23416,10.061217533302013,1,1,1,1,6,2563,7.849323818040561,0,1,3,1,3,349,5.857933154483459,0,1,4,6,9,6,2,1,0,8.0
5,23085,10.046981652174857,0,0,0,6,5,2150,7.67368812926773,1,2,0,1,0,1585,7.368970402194793,0,1,0,3,5,2,3,5,0,9.0
2,17198,9.752606521576492,1,2,3,6,8,2859,7.958576903813898,0,0,4,3,9,44,3.8066624897703196,1,2,4,2,4,1,0,1,0,5.0
8,5756,8.65817178467581,1,2,1,2,6,1412,7.253470382684528,1,2,2,5,2,1520,7.327123292259293,1,2,0,1,0,6,4,4,0,2.0
9,5091,8.535425959677298,0,0,1,2,1,829,6.721425700790643,0,1,4,3,9,1775,7.4821189235521155,0,2,0,4,5,3,5,1,0,3.0
9,13841,9.535462727401809,0,2,1,2,1,1045,6.952728644624869,0,1,0,2,5,256,5.54907608489522,1,1,1,4,6,3,0,1,0,12.0
0,18768,9.83996185165625,1,0,3,1,8,2565,7.850103545175582,0,0,0,3,5,813,6.70196036600254,0,0,3,1,3,6,6,3,0,6.0
7,14908,9.6097203364284,1,1,3,5,8,2944,7.987864096085687,1,1,4,4,4,188,5.241747015059643,1,2,3,6,8,0,4,4,0,4.0
7,7986,8.985570498917388,1,0,1,6,6,2013,7.607878073278507,0,0,3,4,3,1947,7.5745584842024805,0,0,2,1,7,5,4,33,0,2.0
9,8726,9.074176947163311,1,2,1,4,6,1226,7.112327444710911,1,2,1,1,6,1370,7.223295679562314,1,2,0,5,0,3,4,2,0,5.0
4,36505,10.50523190962273,0,1,0,0,5,2944,7.987864096085687,1,1,4,4,4,1177,7.071573364211532,0,1,2,1,7,5,2,1,0,11.0
8,2887,7.968319500012717,0,1,2,3,7,330,5.802118375377063,1,0,0,1,0,907,6.811244378601294,0,1,2,4,7,2,2,1,0,5.0
0,24544,10.108263446492153,1,1,4,2,4,2223,7.707062655370473,0,0,3,4,3,91,4.5217885770490405,0,1,1,0,1,3,6,13,0,10.0
2,25220,10.135432259803407,1,2,0,6,0,2443,7.8013913202914855,0,1,3,0,3,790,6.673297967767654,1,1,0,6,0,2,5,1,0,9.0
9,14545,9.585071320714485,0,1,0,6,5,2091,7.645875825184813,0,0,1,5,1,1999,7.600902459542082,0,1,4,4,9,6,5,1,0,5.0
2,21232,9.963311854181793,1,1,2,1,2,2842,7.952615111651,1,1,2,0,2,1338,7.199678345691172,1,0,3,1,8,6,2,2,0,6.0
5,9444,9.15324077993561,1,0,4,1,4,735,6.601230118728877,0,0,0,0,5,1359,7.215239978730097,0,0,4,1,9,5,4,3,0,10.0
2,23041,10.045073916598,0,1,1,4,1,1764,7.475905969367397,1,0,4,0,4,109,4.700480365792417,0,1,4,4,9,3,2,1,0,12.0
4,10296,9.239607869656751,1,0,1,6,6,802,6.688354713946762,1,1,2,4,2,672,6.511745329644728,1,0,2,0,2,6,0,2,0,11.0
8,14591,9.588228712314113,0,2,1,3,1,1210,7.099201743553092,1,1,0,6,0,71,4.276666119016055,0,2,1,1,1,3,0,1,0,11.0
5,11757,9.3722891389622,0,0,2,4,7,994,6.902742737158593,1,1,4,0,4,823,6.714170529909472,0,1,3,4,3,6,4,1,0,10.0
0,21746,9.987231095968987,1,2,1,4,6,2283,7.7336835707759,0,0,3,1,3,1199,7.090076835776092,0,2,4,2,9,6,6,1,0,8.0
3,12032,9.395408154438163,1,2,2,6,2,2117,7.658227526161352,0,2,2,3,7,1447,7.277938572945661,0,1,2,5,7,1,6,1,0,4.0
7,24732,10.115893663307597,1,0,2,1,2,1941,7.571473648851271,0,0,1,2,1,1440,7.273092595999522,1,0,0,5,0,3,6,3,0,11.0
9,8846,9.087833697483386,1,2,1,5,6,1200,7.0909098220799835,1,0,0,3,0,1646,7.4067107301776405,1,2,1,1,6,3,5,2,0,5.0
2,21938,9.996021153939061,1,2,3,0,8,2003,7.602900462204755,0,2,3,1,3,1908,7.554334823725748,1,0,3,4,8,3,5,1,0,9.0
8,28355,10.252593926974908,0,2,0,5,5,2471,7.812782818577581,0,2,1,0,1,1174,7.069023426578259,1,1,4,5,4,6,0,1,0,10.0
6,5045,8.526351129201004,0,2,0,5,5,380,5.942799375126701,1,2,0,2,0,1625,7.3938782901077555,0,2,0,1,5,2,1,5,0,8.0
6,5208,8.558143177745192,1,0,3,0,8,542,6.297109319933935,1,2,2,3,2,1956,7.579167967396076,1,0,1,3,6,1,1,2,0,5.0
5,7846,8.967886572127473,1,1,1,6,6,2335,7.756195343948118,0,1,0,4,5,841,6.7357800142423265,0,1,1,1,1,2,0,1,0,2.0
8,6194,8.731497794063243,1,2,4,6,4,369,5.91350300563827,0,0,4,5,9,1397,7.242797922793756,0,2,2,4,7,0,4,1,0,12.0
8,20366,9.921671222969756,1,2,1,3,6,2186,7.690286020676768,1,2,1,2,6,692,6.541029999189903,1,2,2,6,2,2,4,2,0,8.0
7,9649,9.174713194333032,0,1,4,3,9,806,6.693323668269949,1,2,1,1,6,1589,7.371489295214277,0,2,4,0,9,4,1,1,0,9.0
1,31649,10.362493427572323,0,2,4,2,9,2326,7.752335163302292,1,1,1,2,6,1411,7.252762418053187,0,1,1,4,1,2,0,1,0,12.0
6,5819,8.669055540725484,0,2,4,2,9,671,6.51025834052315,0,2,1,6,1,1122,7.023758954738443,1,0,2,2,2,5,1,11,0,6.0
1,15119,9.623773649733524,0,2,4,6,9,1443,7.275172319452771,0,0,3,1,3,689,6.536691597591305,0,2,4,3,9,1,5,13,0,9.0
7,8648,9.065198986306513,1,2,3,3,8,2804,7.9391588179567965,1,2,4,4,4,236,5.4680601411351315,1,2,1,5,6,2,5,4,0,2.0
6,6836,8.830104317913793,1,2,1,4,6,1830,7.5126175446745105,1,0,0,3,0,1346,7.205635176410364,1,2,1,2,6,5,3,2,0,2.0
6,7334,8.900412690577083,1,2,4,5,4,1190,7.0825485693553,1,2,0,0,0,194,5.272999558563747,1,2,4,5,4,2,3,2,0,5.0
9,23735,10.074748161970657,0,2,0,5,5,2050,7.62608275807238,1,1,0,6,0,1185,7.078341579557671,0,0,0,2,5,6,4,5,0,10.0
3,4829,8.482601746646619,0,2,4,6,9,348,5.855071922202427,1,0,3,5,8,1001,6.90975328164481,0,2,1,0,1,5,4,1,0,10.0
8,16287,9.69818391935025,0,0,2,5,7,2409,7.787382026484701,0,0,4,1,9,1833,7.51425465281641,0,0,3,6,3,1,6,3,0,5.0
2,18329,9.816294340833752,0,2,4,3,9,2104,7.652070746116482,1,1,4,4,4,1497,7.311886164077165,0,0,2,6,7,4,6,1,0,7.0
4,16303,9.699165755462506,0,1,3,0,3,2638,7.878155336503324,1,1,3,6,8,475,6.16541785423142,0,1,0,6,5,6,6,1,0,5.0
9,3622,8.195057690895077,1,1,2,3,2,453,6.118097198041348,0,0,3,5,3,904,6.807934943699926,1,1,4,1,4,1,0,1,0,5.0
8,3934,8.277666160851503,1,1,4,0,4,1391,7.238496840894365,0,2,1,5,1,1152,7.050122520269059,1,0,2,4,2,4,5,1,0,1.0
9,5158,8.54849804124465,1,1,3,6,8,778,6.658011045870748,1,1,3,1,8,490,6.19644412779452,1,1,0,0,0,3,0,2,0,5.0
7,21007,9.952658596542577,0,1,2,0,7,1980,7.591357046698551,1,0,0,6,0,1207,7.0967213784947605,0,1,2,3,7,0,0,1,0,9.0
5,1160,7.057036981697891,1,2,0,5,0,181,5.204006687076795,0,1,1,6,1,436,6.07993319509559,1,1,1,2,6,1,5,1,0,3.0
5,2528,7.835579246669965,1,2,3,1,8,539,6.29156913955832,0,2,4,0,9,1450,7.280008252884188,1,1,0,1,0,3,1,1,0,1.0
1,8357,9.03097444300786,0,2,2,6,7,938,6.844815479208263,1,2,3,0,8,1791,7.491087593534876,0,0,1,6,1,3,2,1,0,6.0
9,12224,9.411238314343073,1,2,4,2,4,2932,7.983781068977451,1,1,2,6,2,496,6.208590026096629,1,1,1,6,6,2,2,4,0,3.0
3,37894,10.542574456246129,1,1,4,3,4,2808,7.940583827104244,1,0,3,1,8,1390,7.237778191923443,1,1,0,4,0,4,1,2,0,12.0
8,11558,9.355219633294267,1,2,3,1,8,2087,7.643961949002529,0,2,2,1,7,1123,7.024649030453636,0,1,3,3,3,0,6,1,0,4.0
6,3436,8.142354276849835,1,1,1,6,6,427,6.059123195581797,0,1,2,0,7,1728,7.455298485683291,1,0,3,6,8,2,6,1,0,3.0
9,12069,9.398478314091577,0,0,4,1,9,2273,7.729295674310482,0,2,3,5,3,704,6.558197802812269,1,2,4,4,4,4,0,1,0,4.0
5,14401,9.575122364808813,0,1,1,2,1,1722,7.45182223652793,1,0,2,0,2,625,6.439350371100098,0,1,0,2,5,1,6,1,0,7.0
0,4238,8.352082671352637,1,2,3,3,8,370,5.916202062607435,1,1,0,6,0,908,6.812345094177479,1,2,3,5,8,1,2,2,0,8.0
5,2017,7.609862200913554,0,1,2,1,7,131,4.882801922586371,0,2,1,5,1,1231,7.116394144093465,0,1,1,6,1,4,2,1,0,5.0
1,4380,8.385032287813898,1,0,0,5,0,599,6.396929655216146,0,2,4,4,9,1984,7.59337419312129,1,1,4,3,4,3,4,1,0,3.0
3,3243,8.084562415235304,0,0,3,2,3,191,5.2574953720277815,0,2,1,2,1,1906,7.553286605600419,1,1,1,2,6,5,5,1,0,6.0
7,12948,9.46877384406884,1,0,3,5,8,2057,7.629489916393995,0,2,2,6,7,606,6.408528791059498,1,0,1,4,6,2,2,1,0,5.0
6,11111,9.31578088443418,0,2,1,2,1,2473,7.813591552952433,0,1,3,2,3,1219,7.106606137727303,0,1,4,1,9,4,5,1,0,3.0
2,14831,9.604542287805636,0,2,1,5,1,1672,7.422373700986824,1,1,2,6,2,1455,7.283448228756631,0,0,0,6,5,6,2,1,0,7.0
9,19547,9.880628258390045,0,2,2,3,7,2969,7.996317231796746,0,2,4,1,9,1733,7.458186157340487,0,2,3,4,3,5,1,1,0,5.0
4,3125,8.047509510981422,0,2,0,3,5,468,6.150602768446279,1,0,3,6,8,1721,7.451241684987676,0,2,1,6,1,0,3,1,0,2.0
0,15748,9.664532150174582,1,1,3,5,8,1999,7.600902459542082,0,1,4,4,9,1755,7.470793774195062,0,0,0,5,5,1,0,1,0,6.0
3,7559,8.930626469173578,0,2,4,6,9,2083,7.642044402873258,0,1,3,4,3,1310,7.1785454837637,1,2,0,1,0,6,5,1,0,2.0
7,27130,10.208432264538738,1,1,0,5,0,2970,7.9966538754626075,1,0,0,2,0,400,5.993961427306569,1,1,0,1,0,4,1,10,0,8.0
4,4693,8.454040376410969,0,1,3,3,3,412,6.023447592961033,1,1,2,6,2,1809,7.501082124259871,0,0,4,3,9,4,4,1,0,6.0
9,4464,8.4040244933106,1,0,4,5,4,559,6.327936783729195,0,1,4,6,9,1669,7.4205789054108005,0,1,4,3,9,0,5,1,0,4.0
4,23721,10.074158166589221,0,0,1,5,1,2461,7.808729306744399,0,1,1,4,1,1572,7.360739903058278,1,0,2,4,2,0,6,1,0,8.0
1,18676,9.835048099313607,1,1,1,0,6,2097,7.6487397889562425,0,0,2,4,7,1900,7.550135342488429,1,1,0,3,0,6,2,1,0,7.0
8,15935,9.67633597982438,0,2,0,3,5,2157,7.67693714581808,0,0,2,1,7,836,6.729824070489475,1,2,1,3,6,3,4,1,0,6.0
8,5083,8.533853632309345,0,1,3,1,3,1575,7.362645270417825,0,0,0,0,5,1933,7.56734567601324,0,1,3,1,3,6,4,1,0,1.0
4,28732,10.265801566988308,1,1,2,4,2,2512,7.829232537543592,1,1,2,6,2,1100,7.00397413672268,1,2,0,1,0,3,6,4,0,10.0
7,31164,10.34705094924295,1,0,4,0,4,2526,7.834788107388194,1,0,1,6,6,852,6.748759547491679,1,0,2,5,2,3,0,6,0,11.0
6,33759,10.427031948709894,0,0,4,5,9,2527,7.8351837552667485,0,1,2,0,7,908,6.812345094177479,1,2,3,5,8,4,4,1,0,12.0
8,12178,9.407468436087111,1,1,3,5,8,955,6.862757913051401,0,1,0,3,5,718,6.577861357721047,1,1,3,4,8,2,4,1,0,11.0
2,6125,8.72029728739272,0,2,0,0,5,2238,7.713784616598755,1,0,3,5,8,1649,7.408530566894626,0,2,4,4,9,2,6,1,0,1.0
1,15184,9.62806337747985,1,1,4,1,4,2450,7.804251383528112,1,2,0,0,0,484,6.184148890937483,1,1,4,1,4,2,1,2,0,5.0
8,4439,8.39840965542627,0,2,4,1,9,544,6.300785794663244,1,1,4,5,4,631,6.448889394146858,0,1,1,1,1,4,3,1,0,6.0
2,22233,10.00937792779356,0,0,3,1,3,1736,7.459914766241105,1,2,1,0,6,1401,7.2456550675945355,0,0,1,1,1,2,3,1,0,11.0
1,7360,8.903951072058707,1,1,0,3,0,566,6.340359303727752,1,2,1,6,6,1700,7.438971592395862,1,2,0,6,0,0,6,2,0,9.0
1,6142,8.723068501163928,1,1,2,3,2,2255,7.721348612617949,0,2,0,1,5,1632,7.398174092970465,1,0,2,1,2,1,6,1,0,1.0
6,6375,8.760296220470051,0,0,0,5,5,649,6.476972362889683,0,1,4,5,9,1832,7.513709247839705,1,2,2,5,2,5,1,1,0,6.0
3,3025,8.014996894348302,0,1,0,1,5,648,6.47543271670409,1,0,3,4,8,1729,7.455876687491824,0,1,4,0,9,2,1,1,0,1.0
5,18673,9.834887461043872,0,1,3,4,3,2217,7.704361167910313,0,0,2,5,7,937,6.843749949006225,0,1,2,6,7,1,4,1,0,7.0
1,10387,9.248406572782638,0,1,2,6,7,2360,7.766840537085513,1,2,0,1,0,947,6.854354502255021,0,2,2,2,7,1,3,1,0,3.0
4,8869,9.090430075303626,0,1,4,0,9,1676,7.424761761823209,1,2,1,3,6,489,6.194405391104672,0,0,4,6,9,2,5,1,0,4.0
9,17812,9.787683806792485,1,1,2,4,2,1743,7.463936604468925,0,0,3,0,3,382,5.948034989180646,1,1,2,4,2,4,6,1,0,9.0
0,10596,9.268326221174837,1,0,1,5,6,1743,7.463936604468925,0,0,3,0,3,138,4.9344739331306915,1,0,3,5,8,6,0,3,0,5.0
