slot_n_people,slot_n_people_abs_log1p,slot_n_people_is_even,slot_n_people_mod3,slot_n_people_mod5,slot_n_people_mod7,slot_n_people_mod10,slot_total_amount,slot_total_amount_abs_log1p,slot_total_amount_is_even,slot_total_amount_mod3,slot_total_amount_mod7,slot_total_amount_mod10,slot_external_contrib,slot_external_contrib_abs_log1p,slot_external_contrib_mod3,slot_external_contrib_mod7,slot_currency,slot_org_source,slot_group_label,gcd_all,n_multiple_pairs,y
29,3.4011973816621555,0,2,4,1,9,159755,11.981402930219918,0,2,1,5,157000,11.964007453736912,1,4,3,4,2,1,0,95.0
52,3.970291913552122,1,1,2,3,2,501540,13.125440637778183,1,0,4,0,182000,12.111767460549332,2,0,2,1,5,52,2,6145.0
44,3.8066624897703196,1,2,4,2,4,332080,12.71313419404496,1,1,0,0,98000,11.49273296168228,2,0,5,0,2,4,0,5320.0
11,2.4849066497880004,0,2,1,4,1,173565,12.064313209492212,0,0,0,5,169000,12.037659911047468,1,6,0,7,4,1,0,415.0
55,4.02535169073515,0,1,0,6,5,218825,12.296032172451959,0,2,5,5,163000,12.001511614739405,1,5,5,3,3,5,0,1015.0
58,4.07753744390572,1,1,3,2,8,328210,12.701411973225165,1,1,1,0,24000,10.085850775128717,0,4,0,3,2,2,0,5245.0
6,1.9459101490553132,1,0,1,6,6,209810,12.253962404456441,1,2,6,0,158000,11.970356641102999,2,3,3,1,1,2,0,8635.0
50,3.9318256327243257,1,2,0,1,0,125000,11.736077016252437,1,2,1,0,11000,9.305741456739435,2,3,0,4,0,50,2,2280.0
15,2.772588722239781,0,0,0,1,5,167875,12.030980890620903,0,1,1,5,106000,11.571203807011969,1,6,1,4,1,5,0,4125.0
17,2.8903717578961645,0,2,2,3,7,181795,12.110640458283244,0,1,5,5,154000,11.944714374881176,1,0,5,0,1,1,0,1635.0
50,3.9318256327243257,1,2,0,1,0,334750,12.721142250852916,1,1,3,0,155000,11.951186847493476,2,6,5,3,3,50,2,3595.0
54,4.007333185232471,1,0,4,5,4,187950,12.14393656954215,1,0,0,0,84000,11.338583982516495,0,0,0,0,2,6,0,1925.0
13,2.6390573296152584,0,1,3,6,3,198955,12.20083897373156,0,1,1,5,140000,11.849404844423074,2,0,5,4,5,1,0,4535.0
41,3.7376696182833684,0,2,1,6,1,295500,12.596427499917318,1,0,2,0,111000,11.6172944892629,0,1,0,2,5,1,0,4500.0
43,3.784189633918261,0,1,3,1,3,289715,12.576656411780155,0,2,6,5,96000,11.472113887062386,0,2,3,7,4,1,0,4505.0
48,3.8918202981106265,1,0,3,6,8,236600,12.374130457060179,1,2,0,0,77000,11.251573687764477,2,0,5,5,7,8,0,3325.0
46,3.8501476017100584,1,1,1,4,6,112050,11.626709403776488,1,0,1,0,12000,9.392745258631441,0,2,5,1,6,2,0,2175.0
40,3.713572066704308,1,1,0,5,0,396200,12.889676937221191,1,2,0,0,17000,9.741027444837728,2,4,1,2,4,40,2,9480.0
46,3.8501476017100584,1,1,1,4,6,355140,12.780270172699817,1,0,2,0,75000,11.225256725762893,0,2,1,2,5,2,0,6090.0
40,3.713572066704308,1,1,0,5,0,282000,12.549665896013254,1,0,5,0,36000,10.491301994830229,0,6,1,2,1,40,2,6150.0
60,4.110873864173311,1,0,0,4,0,241300,12.39380039582335,1,1,3,0,148000,11.904974309480183,1,6,0,3,5,20,0,1555.0
19,2.995732273553991,0,1,4,5,9,203355,12.222713416678298,0,0,5,5,60000,11.002116507732017,0,3,5,7,5,1,0,7545.0
5,1.791759469228055,0,2,0,5,5,151675,11.929501945833103,0,1,6,5,113000,11.635151947212842,2,6,5,3,0,5,2,7735.0
54,4.007333185232471,1,0,4,5,4,461710,13.042694433205854,1,1,4,0,10000,9.210440366976517,1,4,5,7,3,2,0,8365.0
48,3.8918202981106265,1,0,3,6,8,502240,13.12683536315376,1,1,4,0,148000,11.904974309480183,1,6,4,4,4,16,0,7380.0
15,2.772588722239781,0,0,0,1,5,237600,12.378348075215978,1,0,6,0,156000,11.957617696467539,0,5,3,0,0,15,2,5440.0
42,3.7612001156935624,1,0,2,0,2,418290,12.943932641540206,1,0,5,0,177000,12.083910661257521,0,5,2,2,4,6,0,5745.0
56,4.04305126783455,1,2,1,0,6,455640,13.029460497726566,1,0,3,0,102000,11.532737896139919,0,3,0,0,4,8,0,6315.0
9,2.302585092994046,0,0,4,2,9,163245,12.003013544541401,0,0,5,5,111000,11.6172944892629,0,1,3,5,1,3,0,5805.0
27,3.332204510175204,0,0,2,6,7,391325,12.877296251173846,0,2,4,5,176000,12.07824495582233,2,6,2,3,6,1,0,7975.0
10,2.3978952727983707,1,1,0,3,0,128050,11.760183901046611,1,1,6,0,46000,10.736418414365376,1,3,1,4,4,10,2,8205.0
14,2.70805020110221,1,2,4,0,4,130290,11.777525689353647,1,0,6,0,78000,11.264476926102367,0,6,1,7,0,2,0,3735.0
33,3.5263605246161616,0,0,3,5,3,268865,12.501968393206457,0,2,2,5,74000,11.211833885608513,2,3,5,7,1,1,0,5905.0
19,2.995732273553991,0,1,4,5,9,132980,11.79796153985598,1,2,1,0,68000,11.127277689932466,2,2,3,2,6,1,0,3420.0
38,3.6635616461296463,1,2,3,3,8,363610,12.80383989385315,1,1,2,0,113000,11.635151947212842,2,6,0,1,0,2,0,6595.0
24,3.2188758248682006,1,0,4,3,4,307760,12.637078786706056,1,2,5,0,71000,11.170449240431308,2,6,0,6,3,8,0,9865.0
11,2.4849066497880004,0,2,1,4,1,266410,12.4927955080872,1,1,4,0,186000,12.133507329024972,0,3,4,7,7,1,0,7310.0
48,3.8918202981106265,1,0,3,6,8,602360,13.308612212336174,1,2,3,0,185000,12.128116509451258,2,4,2,6,3,8,0,8695.0
7,2.0794415416798357,0,1,2,0,7,194060,12.175927821611463,1,2,6,0,141000,11.856522261533737,0,6,3,1,5,1,0,7580.0
51,3.9512437185814275,0,0,1,2,1,443680,13.002861114723732,1,1,6,0,1000,6.90875477931522,1,6,0,5,5,1,0,8680.0
24,3.2188758248682006,1,0,4,3,4,263640,12.482343608210593,1,0,6,0,42000,10.645448706505872,0,0,4,5,2,24,2,9235.0
22,3.1354942159291497,1,1,2,1,2,229040,12.341656305812064,1,2,0,0,123000,11.719947764402807,0,3,3,2,6,2,0,4820.0
50,3.9318256327243257,1,2,0,1,0,256000,12.45293662970407,1,1,3,0,69000,11.141876276228,0,1,2,0,3,50,2,3740.0
28,3.367295829986474,1,1,3,0,8,307440,12.636038477900623,1,0,0,0,126000,11.744045122410057,0,0,4,6,4,28,2,6480.0
8,2.1972245773362196,1,2,3,1,8,129640,11.772524370894354,1,1,0,0,52000,10.859018228147887,1,4,5,7,5,8,2,9705.0
8,2.1972245773362196,1,2,3,1,8,102720,11.539771854078893,1,0,2,0,43000,10.668978650219241,1,6,4,2,1,8,2,7465.0
47,3.871201010907891,0,2,2,5,7,17570,9.774005094757891,1,2,0,0,3000,8.006700845440367,0,4,4,0,4,1,0,310.0
16,2.833213344056216,1,1,1,2,6,323760,12.687760868252662,1,0,3,0,168000,12.031725210748633,0,0,3,0,6,16,2,9735.0
57,4.060443010546419,0,0,2,1,7,430895,12.97362204066458,0,2,3,5,161000,11.989165855127435,2,0,5,7,6,1,0,4735.0
7,2.0794415416798357,0,1,2,0,7,175055,12.072861201716572,0,2,6,5,148000,11.904974309480183,1,6,1,4,1,1,0,3865.0
53,3.9889840465642745,0,2,3,4,3,168360,12.03386576251999,1,0,3,0,162000,11.995357787034976,0,6,3,3,1,1,0,120.0
51,3.9512437185814275,0,0,1,2,1,530425,13.18143573626021,0,1,0,5,190000,12.154784614286667,1,6,4,2,4,1,0,6675.0
7,2.0794415416798357,0,1,2,0,7,233955,12.36288834247116,0,0,1,5,195000,12.180759965737863,0,1,1,7,3,1,0,5565.0
55,4.02535169073515,0,1,0,6,5,298800,12.607533078955413,1,0,5,0,92000,11.429554725537322,2,6,1,0,2,5,0,3760.0
39,3.6888794541139363,0,0,4,4,9,143515,11.874201806224184,0,1,1,5,31000,10.34177474101152,1,4,2,3,3,1,0,2885.0
36,3.6109179126442243,1,0,1,1,6,194580,12.178603807790546,1,0,1,0,54000,10.896757843893464,0,2,4,6,4,36,2,3905.0
32,3.4965075614664802,1,2,2,4,2,280000,12.54254845357358,1,1,0,0,48000,10.778977123006351,0,1,3,5,1,32,2,7250.0
24,3.2188758248682006,1,0,4,3,4,287480,12.56891205007918,1,2,4,0,107000,11.580593459194764,2,5,3,2,5,8,0,7520.0
34,3.5553480614894135,1,1,4,6,4,343050,12.745634403141752,1,0,1,0,9000,9.105090961257085,0,5,1,1,1,2,0,9825.0
23,3.1780538303479458,0,2,3,2,3,326730,12.69689248136426,1,0,5,0,131000,11.782960235741939,2,2,4,7,6,1,0,8510.0
44,3.8066624897703196,1,2,4,2,4,320020,12.676141897622683,1,1,1,0,14000,9.546884034617925,2,0,3,6,0,4,0,6955.0
35,3.58351893845611,0,2,0,0,5,87250,11.376544301317045,1,1,2,0,82000,11.314486721293981,1,2,0,2,0,5,0,150.0
53,3.9889840465642745,0,2,3,4,3,208455,12.247483266775722,0,0,2,5,90000,11.407576060361786,0,1,5,1,2,1,0,2235.0
45,3.828641396489095,0,0,0,3,5,194125,12.176262711757746,0,1,1,5,58000,10.968215530759236,1,5,0,7,5,5,0,3025.0
23,3.1780538303479458,0,2,3,2,3,209665,12.253271067359174,0,1,1,5,75000,11.225256725762893,0,2,0,5,3,1,0,5855.0
10,2.3978952727983707,1,1,0,3,0,159300,11.978550773342342,1,0,1,0,113000,11.635151947212842,2,6,0,2,2,10,2,4630.0
10,2.3978952727983707,1,1,0,3,0,168150,12.0326176642218,1,0,3,0,76000,11.23850177707664,1,1,2,0,7,10,2,9215.0
56,4.04305126783455,1,2,1,0,6,412480,12.92994542308999,1,1,5,0,184000,12.122696471358964,1,5,0,6,5,8,0,4080.0
55,4.02535169073515,0,1,0,6,5,424550,12.958787418859902,1,2,0,0,105000,11.561725152903833,0,0,1,0,0,5,0,5810.0
22,3.1354942159291497,1,1,2,1,2,231660,12.353030375148004,1,0,2,0,110000,11.608244735642321,2,2,2,2,4,22,2,5530.0
46,3.8501476017100584,1,1,1,4,6,168790,12.036416542187018,1,1,6,0,60000,11.002116507732017,0,3,2,1,0,2,0,2365.0
17,2.8903717578961645,0,2,2,3,7,159860,11.982059966633985,1,2,1,0,31000,10.34177474101152,1,4,2,4,2,1,0,7580.0
16,2.833213344056216,1,1,1,2,6,129040,11.767885462304092,1,1,2,0,64000,11.06665398721974,1,6,2,7,1,16,2,4065.0
43,3.784189633918261,0,1,3,1,3,250570,12.431497592481207,1,1,5,0,79000,11.277215789596893,1,5,5,6,4,1,0,3990.0
27,3.332204510175204,0,0,2,6,7,178590,12.092853554217529,1,0,6,0,93000,11.440365524765756,0,5,4,4,5,3,0,3170.0
12,2.5649493574615367,1,0,2,5,2,230540,12.348183999787654,1,2,2,0,155000,11.951186847493476,2,6,3,1,1,4,0,6295.0
52,3.970291913552122,1,1,2,3,2,644940,13.376914118725795,1,0,2,0,146000,11.891368749982085,2,1,3,3,2,4,0,9595.0
58,4.07753744390572,1,1,3,2,8,161830,11.994307859815821,1,1,4,0,125000,11.736077016252437,2,1,0,7,0,2,0,635.0
51,3.9512437185814275,0,0,1,2,1,287740,12.569816048944684,1,1,5,0,97000,11.48247656671073,1,1,4,7,4,1,0,3740.0
10,2.3978952727983707,1,1,0,3,0,122850,11.718727517924336,1,0,0,0,31000,10.34177474101152,1,4,5,7,6,10,2,9185.0
23,3.1780538303479458,0,2,3,2,3,217940,12.29197966293918,1,2,2,0,39000,10.571342565808699,0,3,0,7,2,1,0,7780.0
53,3.9889840465642745,0,2,3,4,3,366275,12.811142426554852,0,2,0,5,92000,11.429554725537322,2,6,5,4,4,1,0,5175.0
14,2.70805020110221,1,2,4,0,4,229390,12.343183250126613,1,1,0,0,126000,11.744045122410057,0,0,0,6,4,14,2,7385.0
56,4.04305126783455,1,2,1,0,6,672720,13.419085961008232,1,0,6,0,162000,11.995357787034976,0,6,4,2,2,8,0,9120.0
35,3.58351893845611,0,2,0,0,5,325225,12.692275604259406,0,1,5,5,156000,11.957617696467539,0,5,0,7,5,5,0,4835.0
24,3.2188758248682006,1,0,4,3,4,260720,12.47120614903646,1,2,5,0,188000,12.144202560946876,2,1,3,3,7,8,0,3030.0
15,2.772588722239781,0,0,0,1,5,253075,12.441445117856953,0,1,4,5,142000,11.863589378812122,1,5,2,2,2,5,0,7405.0
33,3.5263605246161616,0,0,3,5,3,74410,11.217359059354894,1,1,0,0,49000,10.799595985047786,1,0,3,2,0,1,0,770.0
20,3.044522437723423,1,2,0,6,0,292900,12.587589946944513,1,1,6,0,195000,12.180759965737863,0,1,0,7,7,20,2,4895.0
55,4.02535169073515,0,1,0,6,5,128500,11.763691965388299,1,1,1,0,24000,10.085850775128717,0,4,1,2,3,5,0,1900.0
32,3.4965075614664802,1,2,2,4,2,324000,12.688501881189456,1,0,5,0,108000,11.58989576532275,0,4,5,2,1,32,3,6750.0
59,4.0943445622221,0,2,4,3,9,530760,13.182067104739335,1,0,6,0,21000,9.952325334619427,0,0,1,3,3,1,0,8640.0
41,3.7376696182833684,0,2,1,6,1,50015,10.820098233221204,0,2,0,5,33000,10.404293143019792,0,2,2,3,5,1,0,415.0
20,3.044522437723423,1,2,0,6,0,187800,12.143138170555755,1,0,4,0,40000,10.596659732783579,1,2,5,1,2,20,2,7390.0
35,3.58351893845611,0,2,0,0,5,329250,12.704575656806686,1,0,5,0,184000,12.122696471358964,1,5,1,1,3,5,0,4150.0
34,3.5553480614894135,1,1,4,6,4,343830,12.747905536568666,1,0,4,0,191000,12.160033942617156,2,5,3,1,5,2,0,4495.0
30,3.4339872044851463,1,0,0,2,0,109600,11.604601777542019,1,1,1,0,61000,11.0186455364637,1,2,0,6,0,10,0,1620.0
18,2.9444389791664403,1,0,3,4,8,195380,12.182706777424976,1,2,3,0,53000,10.87806606028079,2,3,1,3,1,2,0,7910.0
17,2.8903717578961645,0,2,2,3,7,117410,11.673435878750068,1,2,6,0,88000,11.385103457032141,1,3,4,5,3,1,0,1730.0
60,4.110873864173311,1,0,0,4,0,391000,12.876465396508989,1,1,1,0,58000,10.968215530759236,1,5,1,7,6,20,0,5550.0
49,3.912023005428146,0,1,4,0,9,184310,12.124379827172532,1,2,0,0,175000,12.07254696717504,1,0,0,6,2,7,0,190.0
20,3.044522437723423,1,2,0,6,0,286900,12.56689248749841,1,1,5,0,162000,11.995357787034976,0,6,5,4,4,20,2,6245.0
15,2.772588722239781,0,0,0,1,5,118700,11.684363005162105,1,2,1,0,83000,11.326607934898927,2,1,2,2,1,5,0,2380.0
26,3.295836866004329,1,2,1,5,6,380980,12.850504784098945,1,1,5,0,154000,11.944714374881176,1,0,2,5,6,2,0,8730.0
20,3.044522437723423,1,2,0,6,0,211000,12.259618151783465,1,1,6,0,197000,12.190964083849375,2,6,5,6,2,20,2,700.0
23,3.1780538303479458,0,2,3,2,3,213255,12.270248600948737,0,0,0,5,163000,12.001511614739405,1,5,2,4,1,1,0,2185.0
18,2.9444389791664403,1,0,3,4,8,62680,11.045813650395022,1,1,2,0,49000,10.799595985047786,1,0,0,0,2,2,0,760.0
26,3.295836866004329,1,2,1,5,6,230730,12.349007808779943,1,0,3,0,98000,11.49273296168228,2,0,4,7,6,2,0,5105.0
39,3.6888794541139363,0,0,4,4,9,247455,12.418988067408762,0,0,5,5,195000,12.180759965737863,0,1,4,7,2,39,2,1345.0
26,3.295836866004329,1,2,1,5,6,284860,12.5597566209788,1,1,2,0,35000,10.463131911491967,2,0,4,6,0,2,0,9610.0
23,3.1780538303479458,0,2,3,2,3,231515,12.352404264590973,0,2,4,5,52000,10.859018228147887,1,4,2,4,0,1,0,7805.0
40,3.713572066704308,1,1,0,5,0,267000,12.495007682693725,1,0,6,0,93000,11.440365524765756,0,5,2,6,7,40,2,4350.0
56,4.04305126783455,1,2,1,0,6,578600,13.268368399832392,1,2,1,0,27000,10.203629181337648,0,1,5,4,1,8,0,9850.0
11,2.4849066497880004,0,2,1,4,1,220485,12.303589479789839,0,0,6,5,164000,12.00762780434872,2,4,1,5,0,1,0,5135.0
23,3.1780538303479458,0,2,3,2,3,214240,12.27485682857654,1,1,5,0,10000,9.210440366976517,1,4,1,1,4,1,0,8880.0
55,4.02535169073515,0,1,0,6,5,640850,13.37055225958431,1,2,0,0,164000,12.00762780434872,2,4,4,2,3,5,0,8670.0
47,3.871201010907891,0,2,2,5,7,207705,12.243878897265928,0,0,1,5,19000,9.852246888342531,1,2,1,2,4,1,0,4015.0
32,3.4965075614664802,1,2,2,4,2,322480,12.683799498753741,1,1,4,0,166000,12.019749091416921,1,2,0,2,1,16,0,4890.0
36,3.6109179126442243,1,0,1,1,6,180300,12.10238295548773,1,0,1,0,75000,11.225256725762893,0,2,2,5,2,12,0,2925.0
29,3.4011973816621555,0,2,4,1,9,380430,12.849060099498073,1,0,1,0,158000,11.970356641102999,2,3,1,0,3,1,0,7670.0
40,3.713572066704308,1,1,0,5,0,292800,12.587248476364008,1,0,4,0,89000,11.39640288460621,2,2,3,7,2,40,2,5095.0
20,3.044522437723423,1,2,0,6,0,300500,12.613206360738884,1,2,4,0,121000,11.703554089007538,1,5,0,5,5,20,2,8975.0
18,2.9444389791664403,1,0,3,4,8,206110,12.23617013760375,1,1,2,0,109000,11.599112335481124,1,3,1,4,7,2,0,5395.0
32,3.4965075614664802,1,2,2,4,2,272320,12.514736796510816,1,1,6,0,16000,9.680406499268875,1,5,0,3,3,32,2,8010.0
29,3.4011973816621555,0,2,4,1,9,372000,12.826651821423713,1,0,6,0,111000,11.6172944892629,0,1,2,5,0,1,0,9000.0
58,4.07753744390572,1,1,3,2,8,583590,13.276955673990265,1,0,0,0,157000,11.964007453736912,1,4,4,6,0,2,0,7355.0
50,3.9318256327243257,1,2,0,1,0,505000,13.132315688453556,1,1,6,0,33000,10.404293143019792,0,2,4,2,3,50,2,9440.0
31,3.4657359027997265,0,1,1,3,1,199135,12.201743287368945,0,1,6,5,57000,10.950824090522445,0,6,5,6,6,1,0,4585.0
32,3.4965075614664802,1,2,2,4,2,194600,12.178706587466984,1,2,0,0,81000,11.302216779257382,0,3,3,3,5,8,0,3550.0
28,3.367295829986474,1,1,3,0,8,261280,12.473351735508665,1,1,5,0,65000,11.082157933374816,2,5,5,1,4,4,0,7010.0
52,3.970291913552122,1,1,2,3,2,163600,12.005185815601541,1,1,3,0,57000,10.950824090522445,0,6,5,5,1,4,0,2050.0
53,3.9889840465642745,0,2,3,4,3,204420,12.227936871760349,1,0,6,0,144000,11.87757552297847,0,3,5,4,2,1,0,1140.0
54,4.007333185232471,1,0,4,5,4,196970,12.190811788762119,1,2,4,0,32000,10.373522431293592,2,3,1,7,7,2,0,3055.0
36,3.6109179126442243,1,0,1,1,6,388340,12.869639098608218,1,2,1,0,71000,11.170449240431308,2,6,1,2,4,4,0,8815.0
20,3.044522437723423,1,2,0,6,0,52700,10.872389709681492,1,2,4,0,4000,8.294299608857235,1,3,2,7,4,20,2,2435.0
10,2.3978952727983707,1,1,0,3,0,52550,10.869539405619758,1,2,1,0,35000,10.463131911491967,2,0,1,6,3,10,2,1755.0
58,4.07753744390572,1,1,3,2,8,122710,11.717587276232473,1,1,0,0,36000,10.491301994830229,0,6,3,1,6,2,0,1495.0
18,2.9444389791664403,1,0,3,4,8,284430,12.55824597237747,1,0,6,0,174000,12.066816325306588,0,1,3,4,7,6,0,6135.0
22,3.1354942159291497,1,1,2,1,2,395850,12.888793156805813,1,0,0,0,194000,12.175618592671356,2,2,0,0,2,2,0,9175.0
49,3.912023005428146,0,1,4,0,9,253930,12.44481785555286,1,1,5,0,128000,11.759793355371237,2,5,1,6,7,1,0,2570.0
23,3.1780538303479458,0,2,3,2,3,270585,12.508345256499421,0,0,0,5,66000,11.097425172408931,0,4,3,7,7,1,0,8895.0
58,4.07753744390572,1,1,3,2,8,326540,12.696310794087422,1,2,4,0,145000,11.884495917930655,1,2,1,3,0,58,2,3130.0
7,2.0794415416798357,0,1,2,0,7,52955,10.877216659057547,0,2,0,5,35000,10.463131911491967,2,0,2,0,6,7,2,2565.0
50,3.9318256327243257,1,2,0,1,0,270750,12.508954858300553,1,0,4,0,49000,10.799595985047786,1,0,4,4,5,50,2,4435.0
39,3.6888794541139363,0,0,4,4,9,404925,12.911459613344682,0,0,3,5,51000,10.839600519357369,0,5,5,3,7,3,0,9075.0
58,4.07753744390572,1,1,3,2,8,637510,13.365326810767815,1,1,6,0,110000,11.608244735642321,2,2,0,6,0,2,0,9095.0
55,4.02535169073515,0,1,0,6,5,319800,12.675454206331448,1,0,5,0,47000,10.757924157061597,2,2,0,3,4,5,0,4960.0
30,3.4339872044851463,1,0,0,2,0,319900,12.675766851909591,1,1,0,0,190000,12.154784614286667,1,6,4,5,2,10,0,4330.0
52,3.970291913552122,1,1,2,3,2,382240,12.853806578713602,1,1,5,0,129000,11.767575435251748,0,4,4,4,1,4,0,4870.0
19,2.995732273553991,0,1,4,5,9,84150,11.340368083089638,1,0,3,0,68000,11.127277689932466,2,2,3,3,3,1,0,850.0
56,4.04305126783455,1,2,1,0,6,320400,12.677328615270097,1,0,3,0,116000,11.661354090741,2,3,3,7,5,8,0,3650.0
47,3.871201010907891,0,2,2,5,7,178360,12.091564865363955,1,1,0,0,43000,10.668978650219241,1,6,3,1,0,1,0,2880.0
41,3.7376696182833684,0,2,1,6,1,486105,13.094181986096643,0,0,4,5,121000,11.703554089007538,1,5,2,0,5,1,0,8905.0
58,4.07753744390572,1,1,3,2,8,202940,12.22067057538573,1,2,3,0,4000,8.294299608857235,1,3,3,0,2,2,0,3430.0
8,2.1972245773362196,1,2,3,1,8,118640,11.68385740563671,1,2,4,0,115000,11.652696102959753,1,4,5,5,2,8,2,455.0
15,2.772588722239781,0,0,0,1,5,201425,12.213177347260105,0,2,0,5,167000,12.025755079404917,2,1,2,2,3,5,0,2295.0
34,3.5553480614894135,1,1,4,6,4,106160,11.572712088705506,1,2,5,0,30000,10.308985993422082,0,5,0,6,2,2,0,2240.0
7,2.0794415416798357,0,1,2,0,7,80920,11.301228649089653,1,1,0,0,42000,10.645448706505872,0,0,5,0,2,7,2,5560.0
23,3.1780538303479458,0,2,3,2,3,240445,12.390250811092287,0,1,2,5,132000,11.790564777297387,0,1,0,2,0,1,0,4715.0
51,3.9512437185814275,0,0,1,2,1,389665,12.873045240920646,0,1,3,5,190000,12.154784614286667,1,6,4,7,0,1,0,3915.0
54,4.007333185232471,1,0,4,5,4,256060,12.45317097632723,1,1,0,0,127000,11.751950239425476,1,6,1,0,0,2,0,2390.0
38,3.6635616461296463,1,2,3,3,8,169970,12.043383113245277,1,2,3,0,158000,11.970356641102999,2,3,5,7,6,2,0,315.0
56,4.04305126783455,1,2,1,0,6,153080,11.93872247205031,1,2,4,0,129000,11.767575435251748,0,4,5,1,3,8,0,430.0
49,3.912023005428146,0,1,4,0,9,180650,12.104322272126478,1,2,1,0,139000,11.842236406331555,1,1,1,0,5,1,0,850.0
18,2.9444389791664403,1,0,3,4,8,158520,11.973642355636732,1,0,5,0,147000,11.898194668458823,0,0,4,0,5,6,0,640.0
44,3.8066624897703196,1,2,4,2,4,358820,12.79057893588215,1,2,0,0,198000,12.19602736016897,0,5,4,0,5,44,2,3655.0
43,3.784189633918261,0,1,3,1,3,434490,12.981930510009306,1,0,0,0,115000,11.652696102959753,1,4,1,4,4,1,0,7430.0
26,3.295836866004329,1,2,1,5,6,307440,12.636038477900623,1,0,0,0,153000,11.938199736300925,0,1,5,0,7,2,0,5940.0
6,1.9459101490553132,1,0,1,6,6,122930,11.719378501339111,1,2,3,0,71000,11.170449240431308,2,6,3,2,6,2,0,8655.0
60,4.110873864173311,1,0,0,4,0,585900,13.280906112307324,1,0,0,0,153000,11.938199736300925,0,1,2,4,5,60,2,7215.0
32,3.4965075614664802,1,2,2,4,2,109320,11.602043787457173,1,0,1,0,9000,9.105090961257085,0,5,2,0,5,8,0,3135.0
54,4.007333185232471,1,0,4,5,4,622200,13.34101847064464,1,0,5,0,93000,11.440365524765756,0,5,3,7,2,6,0,9800.0
27,3.332204510175204,0,0,2,6,7,326890,12.697382060978153,1,1,4,0,82000,11.314486721293981,1,2,5,6,7,1,0,9070.0
12,2.5649493574615367,1,0,2,5,2,277060,12.531992977531855,1,1,0,0,199000,12.201065128819632,1,4,2,7,5,4,0,6505.0
46,3.8501476017100584,1,1,1,4,6,203950,12.225635047896224,1,1,5,0,5000,8.517393171418904,2,2,3,2,3,2,0,4325.0
14,2.70805020110221,1,2,4,0,4,315800,12.66286754735978,1,2,2,0,187000,12.138869243416009,1,2,4,6,3,2,0,9200.0
58,4.07753744390572,1,1,3,2,8,350150,12.766119768998477,1,2,3,0,137000,11.827743504053695,2,3,3,0,4,2,0,3675.0
45,3.828641396489095,0,0,0,3,5,525300,13.171726710614331,1,0,6,0,186000,12.133507329024972,0,3,5,3,3,15,0,7540.0
22,3.1354942159291497,1,1,2,1,2,232530,12.356778828454782,1,0,4,0,153000,11.938199736300925,0,1,3,7,5,2,0,3615.0
37,3.6375861597263857,0,1,2,2,7,447265,13.010908774906602,0,1,0,5,194000,12.175618592671356,2,2,5,2,4,1,0,6845.0
6,1.9459101490553132,1,0,1,6,6,123320,11.722545990951964,1,2,1,0,113000,11.635151947212842,2,6,2,1,3,2,0,1720.0
51,3.9512437185814275,0,0,1,2,1,461915,13.043138335351129,0,2,6,5,122000,11.711784520403112,2,4,2,4,7,1,0,6665.0
9,2.302585092994046,0,0,4,2,9,133960,11.805303991795178,1,1,1,0,130000,11.775297421715827,1,3,5,1,5,1,0,440.0
42,3.7612001156935624,1,0,2,0,2,529100,13.178934618892328,1,2,5,0,128000,11.759793355371237,2,5,1,1,4,2,0,9550.0
6,1.9459101490553132,1,0,1,6,6,178120,12.090218373612558,1,1,5,0,130000,11.775297421715827,1,3,2,1,5,2,0,8020.0
41,3.7376696182833684,0,2,1,6,1,393530,12.88291512391449,1,2,4,0,52000,10.859018228147887,1,4,5,4,0,1,0,8330.0
16,2.833213344056216,1,1,1,2,6,18840,9.843790625278,1,0,3,0,3000,8.006700845440367,0,4,1,6,7,8,0,990.0
6,1.9459101490553132,1,0,1,6,6,210100,12.255343646460032,1,1,2,0,193000,12.170450649220749,1,3,2,7,1,2,0,2850.0
14,2.70805020110221,1,2,4,0,4,143050,11.870956489016562,1,1,5,0,121000,11.703554089007538,1,5,1,0,5,2,0,1575.0
39,3.6888794541139363,0,0,4,4,9,332995,12.715885756878425,0,1,5,5,91000,11.418625774449596,1,0,5,4,6,13,0,6205.0
32,3.4965075614664802,1,2,2,4,2,219400,12.29865638469802,1,1,6,0,105000,11.561725152903833,0,0,5,3,4,8,0,3575.0
45,3.828641396489095,0,0,0,3,5,174350,12.06882578767668,1,2,1,0,101000,11.522885696764481,2,4,5,7,5,5,0,1630.0
6,1.9459101490553132,1,0,1,6,6,148120,11.905784786287503,1,1,0,0,103000,11.542493975902508,1,2,3,7,5,2,0,7520.0
56,4.04305126783455,1,2,1,0,6,322360,12.683427314555487,1,1,3,0,179000,12.095146671399466,2,3,0,5,1,8,0,2560.0
20,3.044522437723423,1,2,0,6,0,192500,12.167856627501678,1,2,0,0,128000,11.759793355371237,2,5,0,5,6,20,2,3225.0
24,3.2188758248682006,1,0,4,3,4,297640,12.603643341269025,1,1,0,0,163000,12.001511614739405,1,5,5,5,5,8,0,5610.0
20,3.044522437723423,1,2,0,6,0,317300,12.667606129157875,1,2,4,0,192000,12.165255859329688,0,4,0,3,4,20,2,6265.0
51,3.9512437185814275,0,0,1,2,1,115440,11.656514855918896,1,0,3,0,93000,11.440365524765756,0,5,3,2,3,3,0,440.0
