slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_num_containers,slot_num_containers_abs_log1p,slot_num_containers_is_even,slot_num_containers_mod3,slot_num_containers_mod5,slot_num_containers_mod7,slot_num_containers_mod10,slot_duration_per_item,slot_duration_per_item_abs_log1p,slot_duration_per_item_is_even,slot_duration_per_item_mod3,slot_duration_per_item_mod5,slot_duration_per_item_mod7,slot_duration_per_item_mod10,slot_time_unit,slot_person_name,slot_item_noun_plural,slot_container_noun_singular,slot_container_noun_plural,gcd_all,n_multiple_pairs,y
603,6.403574197934815,0,0,3,1,3,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,0,9,1,2,2,3,0,184518.0
274,5.616771097666572,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,1,0,5,2,2,2,1,122752.0
793,6.677083461247136,0,1,3,2,3,10,2.3978952727983707,1,1,0,3,0,37,3.6375861597263857,0,1,2,2,7,1,9,5,3,3,1,0,293410.0
502,6.220590170099739,1,1,2,5,2,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,1,0,3,5,5,2,0,1281104.0
228,5.43372200355424,1,0,3,4,8,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,0,0,1,3,3,1,1,101232.0
652,6.481577129276431,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,123,4.820281565605037,0,0,3,4,3,1,3,5,3,3,1,0,2967252.0
571,6.349138991379798,0,1,1,4,1,45,3.828641396489095,0,0,0,3,5,85,4.454347296253507,0,1,0,1,5,1,9,4,3,3,1,0,2184075.0
462,6.137727054086234,1,0,2,0,2,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,1,2,4,4,4,1,0,87780.0
356,5.877735781779639,1,2,1,6,6,28,3.367295829986474,1,1,3,0,8,74,4.31748811353631,1,2,4,4,4,1,1,1,4,4,2,0,737632.0
143,4.969813299576001,0,2,3,3,3,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,0,5,3,5,5,1,0,37895.0
685,6.530877627725885,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,0,4,5,1,1,1,0,14385.0
727,6.590301048196686,0,1,2,6,7,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,0,3,4,3,3,1,0,79970.0
605,6.406879986069314,0,2,0,3,5,59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,0,8,0,5,5,1,0,285560.0
447,6.104793232414985,0,0,2,6,7,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,1,0,5,1,1,1,0,295020.0
90,4.51085950651685,1,0,0,6,0,32,3.4965075614664802,1,2,2,4,2,83,4.430816798843313,0,2,3,6,3,1,0,0,0,0,1,0,239040.0
34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,0,1,0,53,3.9889840465642745,0,2,3,4,3,1,6,4,0,0,1,0,90100.0
531,6.2766434893416445,0,0,1,6,1,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,0,2,1,4,4,1,0,233640.0
451,6.113682179832232,0,1,1,3,1,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,0,7,5,1,1,1,0,75768.0
796,6.680854678790215,1,1,1,5,6,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,0,3,3,0,0,2,0,133728.0
629,6.4457198193855785,0,2,4,6,9,52,3.970291913552122,1,1,2,3,2,9,2.302585092994046,0,0,4,2,9,0,1,3,0,0,1,0,294372.0
75,4.330733340286331,0,0,0,5,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,0,7,3,4,4,3,2,2700.0
445,6.100318952020064,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,0,8,5,3,3,1,0,220275.0
772,6.650279048587422,1,1,2,2,2,39,3.6888794541139363,0,0,4,4,9,159,5.075173815233827,0,0,4,5,9,1,9,0,4,4,1,0,4787172.0
664,6.499787040655854,1,1,4,6,4,41,3.7376696182833684,0,2,1,6,1,139,4.941642422609304,0,1,4,6,9,1,7,1,5,5,1,0,3784136.0
309,5.736572297479192,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,1,5,4,4,4,1,0,205176.0
754,6.626717749249025,1,1,4,5,4,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,0,1,0,2,2,1,0,126672.0
296,5.6937321388027,1,2,1,2,6,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,4,1,2,2,4,1,66304.0
237,5.472270673671475,0,0,2,6,7,10,2.3978952727983707,1,1,0,3,0,122,4.812184355372417,1,2,2,3,2,1,2,3,5,5,1,0,289140.0
106,4.672828834461906,1,1,1,1,6,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,0,4,3,5,5,1,0,19080.0
65,4.189654742026425,0,2,0,2,5,54,4.007333185232471,1,0,4,5,4,142,4.962844630259907,1,1,2,2,2,1,6,1,5,5,1,0,498420.0
698,6.54965074223381,1,2,3,5,8,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,0,2,0,0,0,2,2,75384.0
324,5.783825182329737,1,0,4,2,4,50,3.9318256327243257,1,2,0,1,0,108,4.6913478822291435,1,0,3,3,8,1,9,5,0,0,2,1,1749600.0
595,6.39024066706535,0,1,0,0,5,26,3.295836866004329,1,2,1,5,6,136,4.919980925828125,1,1,1,3,6,1,7,4,0,0,1,0,2103920.0
163,5.099866427824199,0,1,3,2,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,4,2,2,2,1,0,3912.0
769,6.646390514847729,0,1,4,6,9,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,0,7,3,2,2,1,0,87666.0
307,5.730099782973574,0,1,2,6,7,31,3.4657359027997265,0,1,1,3,1,152,5.030437921392435,1,2,2,5,2,1,7,3,3,3,1,0,1446584.0
77,4.356708826689592,0,2,2,0,7,25,3.258096538021482,0,1,0,4,5,96,4.574710978503383,1,0,1,5,6,1,8,2,5,5,1,0,184800.0
780,6.660575149839686,1,0,0,3,0,12,2.5649493574615367,1,0,2,5,2,96,4.574710978503383,1,0,1,5,6,1,5,1,1,1,12,2,898560.0
179,5.19295685089021,0,2,4,4,9,35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,0,2,1,2,2,1,0,68915.0
278,5.631211781821365,1,2,3,5,8,16,2.833213344056216,1,1,1,2,6,35,3.58351893845611,0,2,0,0,5,1,2,3,2,2,1,0,155680.0
777,6.656726524178391,0,0,2,0,7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,0,5,2,4,4,1,1,135975.0
640,6.46302945692067,1,1,0,3,0,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,0,4,4,3,3,4,1,266240.0
219,5.393627546352362,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,0,6,1,4,4,3,0,59130.0
331,5.805134968916488,0,1,1,2,1,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,0,6,3,4,4,1,0,43692.0
176,5.176149732573829,1,2,1,1,6,51,3.9512437185814275,0,0,1,2,1,108,4.6913478822291435,1,0,3,3,8,1,2,5,3,3,1,0,969408.0
90,4.51085950651685,1,0,0,6,0,50,3.9318256327243257,1,2,0,1,0,132,4.890349128221754,1,0,2,6,2,1,6,4,5,5,2,0,594000.0
484,6.184148890937483,1,1,4,1,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,2,1,0,0,1,0,43560.0
532,6.278521424165844,1,1,2,0,2,57,4.060443010546419,0,0,2,1,7,124,4.8283137373023015,1,1,4,5,4,1,1,5,5,5,1,0,3760176.0
725,6.587550014824796,0,2,0,4,5,43,3.784189633918261,0,1,3,1,3,120,4.795790545596741,1,0,0,1,0,1,7,0,0,0,1,0,3741000.0
665,6.501289670540389,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,0,3,3,2,2,1,1,6650.0
140,4.948759890378168,1,2,0,0,0,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,0,3,3,0,0,1,1,18900.0
253,5.537334267018537,0,1,3,1,3,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,1,5,3,3,3,1,0,29854.0
694,6.543911845564792,1,1,4,1,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,0,4,2,0,0,2,2,19432.0
440,6.089044875446846,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,0,3,1,1,1,1,1,71280.0
605,6.406879986069314,0,2,0,3,5,49,3.912023005428146,0,1,4,0,9,147,4.997212273764115,0,0,2,0,7,1,0,5,2,2,1,1,4357815.0
344,5.84354441703136,1,2,4,1,4,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,0,4,1,1,1,1,1,77400.0
272,5.60947179518496,1,2,2,6,2,47,3.871201010907891,0,2,2,5,7,59,4.0943445622221,0,2,4,3,9,1,5,2,4,4,1,0,754256.0
531,6.2766434893416445,0,0,1,6,1,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,0,5,5,5,5,1,0,198594.0
625,6.439350371100098,0,1,0,2,5,56,4.04305126783455,1,2,1,0,6,37,3.6375861597263857,0,1,2,2,7,1,8,1,3,3,1,0,1295000.0
433,6.073044534100405,0,1,3,6,3,40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,0,3,4,2,2,1,0,190520.0
712,6.569481420414296,1,1,2,5,2,23,3.1780538303479458,0,2,3,2,3,116,4.762173934797756,1,2,1,4,6,1,2,0,5,5,1,0,1899616.0
540,6.293419278846481,1,0,0,1,0,57,4.060443010546419,0,0,2,1,7,11,2.4849066497880004,0,2,1,4,1,0,8,3,0,0,1,0,338580.0
36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,0,7,5,0,0,1,1,1368.0
498,6.212606095751519,1,0,3,1,8,57,4.060443010546419,0,0,2,1,7,127,4.852030263919617,0,1,2,1,7,1,7,5,4,4,1,0,3605022.0
765,6.641182169740591,0,0,0,2,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,0,1,0,0,0,1,1,84150.0
302,5.713732805509369,1,2,2,1,2,13,2.6390573296152584,0,1,3,6,3,42,3.7612001156935624,1,0,2,0,2,1,1,4,4,4,1,0,164892.0
401,5.996452088619021,0,2,1,2,1,49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,0,3,3,1,1,1,0,39298.0
404,6.003887067106539,1,2,4,5,4,39,3.6888794541139363,0,0,4,4,9,98,4.59511985013459,1,2,3,0,8,1,2,0,2,2,1,0,1544088.0
755,6.628041376179533,0,2,0,6,5,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,1,6,0,4,4,1,0,305775.0
266,5.58724865840025,1,2,1,0,6,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,0,7,4,0,0,1,1,35910.0
772,6.650279048587422,1,1,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,0,0,5,5,1,0,69480.0
409,6.016157159698354,0,1,4,3,9,42,3.7612001156935624,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,6,3,1,1,1,0,154602.0
190,5.25227342804663,1,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,1,4,5,2,2,1,1,5700.0
519,6.253828811575473,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,73,4.30406509320417,0,1,3,3,3,1,2,5,2,2,1,0,303096.0
579,6.363028103540465,0,0,4,5,9,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,0,9,4,0,0,1,1,45162.0
723,6.584791392385716,0,0,3,2,3,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,0,4,3,3,3,1,0,188703.0
442,6.093569770045136,1,1,2,1,2,51,3.9512437185814275,0,0,1,2,1,11,2.4849066497880004,0,2,1,4,1,0,5,0,5,5,1,0,247962.0
728,6.591673732008658,1,2,3,0,8,59,4.0943445622221,0,2,4,3,9,165,5.111987788356544,0,0,0,4,5,1,5,2,3,3,1,0,7087080.0
722,6.583409222158765,1,2,2,1,2,7,2.0794415416798357,0,1,2,0,7,95,4.564348191467836,0,2,0,4,5,1,5,3,4,4,1,0,480130.0
494,6.20455776256869,1,2,4,4,4,53,3.9889840465642745,0,2,3,4,3,7,2.0794415416798357,0,1,2,0,7,0,0,1,5,5,1,0,183274.0
447,6.104793232414985,0,0,2,6,7,41,3.7376696182833684,0,2,1,6,1,111,4.718498871295094,0,0,1,6,1,1,9,0,5,5,1,0,2034297.0
154,5.043425116919247,1,1,4,0,4,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,0,4,4,4,4,2,0,40040.0
209,5.3471075307174685,0,2,4,6,9,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,1,5,2,5,5,1,0,31350.0
143,4.969813299576001,0,2,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,9,0,4,4,1,0,2860.0
276,5.6240175061873385,1,0,1,3,6,27,3.332204510175204,0,0,2,6,7,115,4.7535901911063645,0,1,0,3,5,1,5,4,4,4,1,0,856980.0
104,4.653960350157523,1,2,4,6,4,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,1,2,5,1,1,1,0,35360.0
157,5.062595033026967,0,1,2,3,7,37,3.6375861597263857,0,1,2,2,7,76,4.343805421853684,1,1,1,6,6,1,4,5,0,0,1,0,441484.0
305,5.723585101952381,0,2,0,4,5,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,0,1,1,5,5,1,0,10370.0
199,5.298317366548036,0,1,4,3,9,35,3.58351893845611,0,2,0,0,5,86,4.465908118654584,1,2,1,2,6,1,4,4,3,3,1,0,598990.0
654,6.484635235635252,1,0,4,3,4,43,3.784189633918261,0,1,3,1,3,85,4.454347296253507,0,1,0,1,5,1,2,0,3,3,1,0,2390370.0
596,6.391917113392602,1,2,1,1,6,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,0,2,1,4,1,0,5,2,1,1,1,0,340912.0
296,5.6937321388027,1,2,1,2,6,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,5,5,3,3,1,0,19240.0
96,4.574710978503383,1,0,1,5,6,49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,0,6,5,2,2,1,1,9408.0
67,4.219507705176107,0,1,2,4,7,54,4.007333185232471,1,0,4,5,4,11,2.4849066497880004,0,2,1,4,1,0,4,2,1,1,1,0,39798.0
578,6.361302477572996,1,2,3,4,8,47,3.871201010907891,0,2,2,5,7,145,4.983606621708336,0,1,0,5,5,1,5,5,1,1,1,0,3939070.0
305,5.723585101952381,0,2,0,4,5,6,1.9459101490553132,1,0,1,6,6,51,3.9512437185814275,0,0,1,2,1,1,7,4,4,4,1,0,93330.0
223,5.4116460518550396,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,0,5,4,1,1,1,0,15387.0
705,6.559615237493242,0,0,0,5,5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,0,9,2,5,5,1,0,84600.0
436,6.07993319509559,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,119,4.787491742782046,0,2,4,0,9,1,0,5,3,3,1,0,518840.0
313,5.749392985908253,0,1,3,5,3,29,3.4011973816621555,0,2,4,1,9,171,5.147494476813453,0,0,1,3,1,1,0,2,1,1,1,0,1552167.0
209,5.3471075307174685,0,2,4,6,9,30,3.4339872044851463,1,0,0,2,0,109,4.700480365792417,0,1,4,4,9,1,6,4,4,4,1,0,683430.0
141,4.955827057601261,0,0,1,1,1,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,0,3,1,1,1,1,1,24534.0
129,4.867534450455582,0,0,4,3,9,19,2.995732273553991,0,1,4,5,9,160,5.081404364984463,1,1,0,6,0,1,0,3,2,2,1,0,392160.0
495,6.206575926724928,0,0,0,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,4,0,3,3,1,1,11880.0
537,6.2878585601617845,0,0,2,5,7,38,3.6635616461296463,1,2,3,3,8,137,4.927253685157205,0,2,2,4,7,1,8,5,5,5,1,0,2795622.0
91,4.5217885770490405,0,1,1,0,1,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,1,0,1,4,4,1,0,37674.0
415,6.030685260261263,0,1,0,2,5,34,3.5553480614894135,1,1,4,6,4,155,5.049856007249537,0,2,0,1,5,1,4,2,3,3,1,0,2187050.0
131,4.882801922586371,0,2,1,5,1,41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,0,6,5,3,3,1,0,64452.0
452,6.115892125483034,1,2,2,4,2,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,0,3,1,0,0,1,1,73224.0
707,6.56244409369372,0,2,2,0,7,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,0,3,4,5,5,1,0,176750.0
360,5.8888779583328805,1,0,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,0,6,5,0,0,2,3,1440.0
786,6.668228248417403,1,0,1,2,6,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,0,7,2,3,3,1,1,190212.0
196,5.2832037287379885,1,1,1,0,6,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,0,8,5,2,2,1,0,129360.0
336,5.820082930352362,1,0,1,0,6,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,0,6,5,5,5,1,1,19488.0
205,5.327876168789581,0,1,0,2,5,50,3.9318256327243257,1,2,0,1,0,134,4.90527477843843,1,2,4,1,4,1,1,2,5,5,1,0,1373500.0
152,5.030437921392435,1,2,2,5,2,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,0,7,2,4,4,2,2,10336.0
442,6.093569770045136,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,0,3,1,5,5,1,0,59670.0
371,5.918893854273146,0,2,1,0,1,25,3.258096538021482,0,1,0,4,5,125,4.836281906951478,0,2,0,6,5,1,3,4,5,5,1,1,1159375.0
686,6.532334292222349,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,1,3,5,5,2,1,65856.0
598,6.395261598115449,1,1,3,3,8,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,0,2,5,5,5,2,0,43056.0
111,4.718498871295094,0,0,1,6,1,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,0,8,5,3,3,1,0,36519.0
440,6.089044875446846,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,95,4.564348191467836,0,2,0,4,5,1,9,4,4,4,1,0,292600.0
97,4.584967478670572,0,1,2,6,7,43,3.784189633918261,0,1,3,1,3,170,5.14166355650266,1,2,0,2,0,1,1,4,2,2,1,0,709070.0
128,4.859812404361672,1,2,3,2,8,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,1,5,2,2,2,1,0,17280.0
602,6.401917196727186,1,2,2,0,2,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,0,1,0,5,5,1,0,23478.0
456,6.124683390894205,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,1,1,4,4,2,3,3648.0
86,4.465908118654584,1,2,1,2,6,14,2.70805020110221,1,2,4,0,4,59,4.0943445622221,0,2,4,3,9,1,6,4,1,1,1,0,71036.0
713,6.570882962339584,0,2,3,6,3,47,3.871201010907891,0,2,2,5,7,42,3.7612001156935624,1,0,2,0,2,1,9,3,5,5,1,0,1407462.0
329,5.799092654460526,0,2,4,0,9,16,2.833213344056216,1,1,1,2,6,52,3.970291913552122,1,1,2,3,2,1,3,2,1,1,1,0,273728.0
214,5.3706380281276624,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,67,4.219507705176107,0,1,2,4,7,1,9,3,3,3,1,0,544844.0
597,6.393590753950631,0,0,2,2,7,39,3.6888794541139363,0,0,4,4,9,11,2.4849066497880004,0,2,1,4,1,0,3,1,0,0,1,0,256113.0
797,6.682108597449809,0,2,2,6,7,38,3.6635616461296463,1,2,3,3,8,42,3.7612001156935624,1,0,2,0,2,1,9,2,4,4,1,0,1272012.0
664,6.499787040655854,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,0,5,5,0,0,1,0,167992.0
274,5.616771097666572,1,1,4,1,4,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,0,8,1,1,1,1,1,20276.0
630,6.447305862541213,1,0,0,0,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,0,4,3,0,0,1,1,37800.0
293,5.683579767338681,0,2,3,6,3,52,3.970291913552122,1,1,2,3,2,161,5.087596335232384,0,2,1,0,1,1,6,2,0,0,1,0,2452996.0
281,5.641907070938114,0,2,1,1,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,0,5,3,1,1,1,0,32315.0
535,6.284134161070802,0,1,0,3,5,57,4.060443010546419,0,0,2,1,7,97,4.584967478670572,0,1,2,6,7,1,5,2,5,5,1,0,2958015.0
51,3.9512437185814275,0,0,1,2,1,39,3.6888794541139363,0,0,4,4,9,145,4.983606621708336,0,1,0,5,5,1,8,0,2,2,1,0,288405.0
628,6.444131256700441,1,1,3,5,8,45,3.828641396489095,0,0,0,3,5,175,5.170483995038151,0,1,0,0,5,1,3,0,1,1,1,0,4945500.0
104,4.653960350157523,1,2,4,6,4,49,3.912023005428146,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,0,6,4,1,1,1,0,61152.0
355,5.87493073085203,0,1,0,5,5,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,0,7,1,1,1,1,0,59640.0
783,6.664409020350408,0,0,3,6,3,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,0,5,5,4,4,3,1,169128.0
518,6.251903883165888,1,2,3,0,8,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,0,3,0,0,4,4,3,3,2,0,196840.0
353,5.869296913133774,0,2,3,3,3,38,3.6635616461296463,1,2,3,3,8,164,5.10594547390058,1,2,4,3,4,1,7,1,1,1,1,0,2199896.0
665,6.501289670540389,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,0,7,1,5,5,1,1,27930.0
128,4.859812404361672,1,2,3,2,8,49,3.912023005428146,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,0,6,4,0,0,1,0,75264.0
74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,1,0,1,4,4,1,0,3552.0
438,6.0844994130751715,1,0,3,4,8,49,3.912023005428146,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,0,2,5,0,0,1,0,257544.0
653,6.483107351457199,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,0,5,5,5,5,1,1,20896.0
152,5.030437921392435,1,2,2,5,2,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,0,4,2,3,3,2,0,32832.0
379,5.940171252720432,0,1,4,1,9,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,1,7,2,2,2,1,1,148568.0
738,6.6052979209482015,1,0,3,3,8,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,0,0,3,3,3,2,0,141696.0
334,5.814130531825066,1,1,4,5,4,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,0,1,5,1,8,3,3,3,1,0,155310.0
457,6.126869184114185,0,1,2,2,7,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,0,1,3,5,5,1,1,65808.0
100,4.61512051684126,1,1,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,0,1,0,3,3,2,1,6000.0
178,5.187385805840755,1,1,3,3,8,54,4.007333185232471,1,0,4,5,4,154,5.043425116919247,1,1,4,0,4,1,0,4,0,0,2,0,1480248.0
190,5.25227342804663,1,1,0,1,0,45,3.828641396489095,0,0,0,3,5,109,4.700480365792417,0,1,4,4,9,1,6,4,4,4,1,0,931950.0
720,6.580639137284949,1,0,0,6,0,27,3.332204510175204,0,0,2,6,7,68,4.23410650459726,1,2,3,5,8,1,8,1,1,1,1,0,1321920.0
772,6.650279048587422,1,1,2,2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,0,2,4,0,0,1,0,67936.0
410,6.018593214496234,1,2,0,4,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,7,5,0,0,2,1,16400.0
207,5.337538079701318,0,0,2,4,7,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,0,9,1,4,4,1,1,103500.0
360,5.8888779583328805,1,0,0,3,0,57,4.060443010546419,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,0,0,4,5,5,1,1,164160.0
220,5.3981627015177525,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,21,3.091042453358316,0,0,1,0,1,1,2,3,3,3,1,0,157080.0
458,6.129050210060545,1,2,3,3,8,41,3.7376696182833684,0,2,1,6,1,152,5.030437921392435,1,2,2,5,2,1,4,2,4,4,1,0,2854256.0
362,5.8944028342648505,1,2,2,5,2,9,2.302585092994046,0,0,4,2,9,128,4.859812404361672,1,2,3,2,8,1,2,1,1,1,1,0,417024.0
250,5.5254529391317835,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,71,4.276666119016055,0,2,1,1,1,1,0,4,3,3,1,0,53250.0
41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,74,4.31748811353631,1,2,4,4,4,1,5,3,3,3,1,0,30340.0
68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,155,5.049856007249537,0,2,0,1,5,1,5,5,0,0,1,1,42160.0
