slot_name1,slot_name2,slot_sold1_whole,slot_sold1_whole_abs_log1p,slot_sold1_whole_is_even,slot_sold1_whole_mod3,slot_sold1_whole_mod5,slot_sold1_whole_mod7,slot_sold1_whole_mod10,slot_sold2_whole,slot_sold2_whole_abs_log1p,slot_sold2_whole_is_even,slot_sold2_whole_mod3,slot_sold2_whole_mod5,slot_sold2_whole_mod7,slot_sold2_whole_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_frac_decimal_str,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
5,15,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,21,0,0,1,1,3348,8.116417072794205,1,0,3,2,8,1,6,360.0
7,19,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,7,7,24,3.2188758248682006,1,0,4,3,4,1,10,6.0
17,17,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,0,0,6,6,392,5.973809611869261,1,2,2,0,2,1,7,56.0
1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,2,2,448,6.1070228877422545,1,1,3,0,8,1,6,56.0
3,12,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,3,3,2,2,68,4.23410650459726,1,2,3,5,8,1,5,8.0
6,12,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,14,1,1,1,1,2242,7.715569534520208,1,1,2,2,2,1,6,380.0
13,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,1,1,760,6.634633357861686,1,1,0,4,0,1,5,80.0
10,20,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,2,2,6,6,644,6.4692503167957724,1,2,4,0,4,1,5,70.0
2,16,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,6,6,168,5.1298987149230735,1,0,3,0,8,1,8,14.0
0,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1,1,7,7,360,5.8888779583328805,1,0,0,3,0,1,5,40.0
0,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,0,2,2,1140,7.039660349862076,1,0,0,6,0,1,6,190.0
2,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,1,1,2,2,1880,7.53955882930103,1,2,0,4,0,1,6,200.0
13,16,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,4,4,7,7,366,5.905361848054571,1,0,1,2,6,1,4,30.0
13,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,4,4,228,5.43372200355424,1,0,3,4,8,1,7,24.0
5,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,7,7,160,5.081404364984463,1,1,0,6,0,1,10,25.0
13,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,0,0,3,3,276,5.6240175061873385,1,0,1,3,6,1,5,40.0
6,13,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,0,0,234,5.459585514144159,1,0,4,3,4,1,10,26.0
10,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,4,4,588,6.3784261836515865,1,0,3,0,8,1,8,70.0
4,21,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,3,3,1,1,2976,7.998671361015776,1,0,1,1,6,2,5,240.0
19,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,3,1,1,300,5.707110264748875,1,0,0,6,0,1,7,40.0
5,12,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,7,7,300,5.707110264748875,1,0,0,6,0,1,9,30.0
0,20,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,1,1,0,0,516,6.248042874508429,1,0,1,5,6,1,4,60.0
16,10,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,5,5,528,6.270988431858299,1,0,3,3,8,1,4,48.0
3,10,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,0,0,96,4.574710978503383,1,0,1,5,6,1,10,32.0
13,18,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,2,2,110,4.709530201312334,1,2,0,5,0,1,8,22.0
18,13,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,1,1,112,4.727387818712341,1,1,2,0,2,1,10,16.0
4,18,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,1,1,52,3.970291913552122,1,1,2,3,2,1,6,8.0
20,3,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,7,7,120,4.795790545596741,1,0,0,1,0,1,6,8.0
14,15,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,1,1,200,5.303304908059076,1,2,0,4,0,1,10,40.0
13,8,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,2,2,560,6.329720905522696,1,2,0,0,0,1,7,40.0
17,21,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,22,3,3,4,4,2256,7.721791776817535,1,0,1,2,6,2,5,240.0
4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,21,1,1,3,3,3390,8.128880142125638,1,0,0,2,0,1,5,300.0
15,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,6,6,682,6.52649485957079,1,1,2,3,2,1,5,55.0
1,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,2,2,3,3,380,5.942799375126701,1,2,0,2,0,1,5,50.0
17,16,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,1,1,0,0,1320,7.186144304522325,1,0,0,4,0,1,7,220.0
2,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,0,0,5,5,1666,7.418780882750794,1,1,1,0,6,1,5,340.0
5,17,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,2,5,5,300,5.707110264748875,1,0,0,6,0,1,8,40.0
11,18,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,0,0,182,5.209486152841421,1,2,2,0,2,1,6,26.0
11,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,3,3,0,0,144,4.976733742420574,1,0,4,4,4,1,8,45.0
10,11,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,1,160,5.081404364984463,1,1,0,6,0,1,7,16.0
6,16,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,3,3,0,0,684,6.529418838262226,1,0,4,5,4,1,6,95.0
11,15,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,3,3,66,4.204692619390966,1,0,1,3,6,1,6,6.0
13,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,7,7,32,3.4965075614664802,1,2,2,4,2,1,10,8.0
14,15,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,0,5,5,800,6.68586094706836,1,2,0,2,0,1,8,100.0
15,12,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,7,7,242,5.493061443340548,1,2,2,4,2,1,6,22.0
6,19,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,0,0,5,5,3564,8.178919332848396,1,0,4,1,4,1,5,360.0
4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,3,3,4,4,4480,8.407601514786142,1,1,0,0,0,1,4,320.0
11,19,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,1,5,5,144,4.976733742420574,1,0,4,4,4,1,7,20.0
7,10,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,5,5,168,5.1298987149230735,1,0,3,0,8,1,4,15.0
16,20,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,4,4,4,4,560,6.329720905522696,1,2,0,0,0,1,6,100.0
20,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1,1,6,6,1064,6.970730078143525,1,2,4,0,4,1,2,140.0
7,11,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,3,3,7,7,580,6.364750756851911,1,1,0,6,0,1,2,50.0
12,13,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2,2,6,6,816,6.705639094860003,1,0,1,4,6,1,6,80.0
7,11,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,4,4,5,5,992,6.900730664045173,1,2,2,5,2,1,3,80.0
4,17,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,0,0,1,1,3456,8.148156439921625,1,0,1,5,6,1,6,360.0
13,21,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2,2,2,2,504,6.22455842927536,1,0,4,0,4,2,8,60.0
3,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,2,2,0,0,1908,7.554334823725748,1,0,3,4,8,1,3,180.0
4,13,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,7,7,70,4.2626798770413155,1,1,0,0,0,1,9,20.0
4,16,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,11,3,3,6,6,1386,7.234898420314831,1,0,1,0,6,1,5,220.0
12,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,0,0,306,5.726847747587197,1,0,1,5,6,1,6,34.0
15,11,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,3,3,4,4,924,6.829793737512425,1,0,4,0,4,2,7,110.0
14,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,1,1,1,1,432,6.07073772800249,1,0,2,5,2,1,6,80.0
10,19,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,4,4,7,7,642,6.466144724237619,1,0,2,5,2,1,2,60.0
7,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,1,1,1,1,1358,7.214504414151143,1,2,3,0,8,1,2,140.0
7,19,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,2,2,4,4,248,5.517452896464707,1,2,3,3,8,2,9,40.0
7,11,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,4,4,5,5,1558,7.351799869057777,1,1,3,4,8,1,7,190.0
6,15,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,0,0,3,3,4408,8.391403185357937,1,1,3,5,8,1,2,380.0
8,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,5,5,882,6.78332520060396,1,0,2,0,2,1,2,70.0
16,12,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,1,1,4,4,574,6.354370040797351,1,1,4,0,4,1,1,70.0
0,14,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,25,1,1,7,7,2640,7.878912912297133,1,0,0,1,0,2,7,300.0
18,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,144,4.976733742420574,1,0,4,4,4,1,8,16.0
15,15,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,3,4,4,496,6.208590026096629,1,1,1,6,6,1,2,32.0
10,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,7,7,32,3.4965075614664802,1,2,2,4,2,1,7,4.0
1,16,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,3,3,720,6.580639137284949,1,0,0,6,0,1,6,60.0
16,8,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,25,0,0,1,1,1184,7.077498053569231,1,2,4,1,4,1,2,80.0
14,17,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,6,6,646,6.472346294500901,1,1,1,2,6,1,1,85.0
2,10,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,4,4,168,5.1298987149230735,1,0,3,0,8,1,8,12.0
4,14,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,2,2,896,6.799055862058796,1,2,1,0,6,1,5,64.0
12,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,7,7,210,5.351858133476067,1,0,0,0,0,1,8,28.0
6,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,22,3,3,1,1,5760,8.658866349732383,1,0,0,6,0,1,3,400.0
7,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,1,1,5,5,228,5.43372200355424,1,0,3,4,8,1,2,20.0
11,15,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,0,0,210,5.351858133476067,1,0,0,0,0,1,8,14.0
10,17,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,4,4,462,6.137727054086234,1,0,2,0,2,1,8,55.0
12,12,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,3,3,855,6.752270376141742,0,0,0,1,5,1,7,75.0
1,18,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,2,2,6,6,264,5.579729825986222,1,0,4,5,4,1,7,40.0
9,12,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,22,2,2,1,1,3384,8.127109185346375,1,0,4,3,4,1,5,360.0
1,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,2,2,460,6.133398042996649,1,1,0,5,0,1,6,40.0
1,21,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,4,4,5,5,96,4.574710978503383,1,0,1,5,6,1,5,10.0
6,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,4,4,416,6.0330862217988015,1,2,1,3,6,1,7,65.0
8,17,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,7,7,260,5.564520407322694,1,2,0,1,0,1,7,40.0
14,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,1,1,836,6.729824070489475,1,2,1,3,6,2,7,76.0
8,19,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,4,4,0,0,754,6.626717749249025,1,1,4,5,4,1,5,130.0
15,16,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,1,1,512,6.240275845170769,1,2,2,1,2,1,6,64.0
1,15,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,2,2,162,5.093750200806762,1,0,2,1,2,1,1,12.0
16,11,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,2,2,7,7,910,6.814542897259958,1,1,0,0,0,1,6,140.0
9,20,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,2,2,5,5,912,6.816735880594968,1,0,2,2,2,1,5,95.0
16,12,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,2,2,840,6.734591659972948,1,0,0,0,0,1,6,56.0
8,14,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,2,2,1,1,1064,6.970730078143525,1,2,4,0,4,2,7,140.0
7,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2,2,0,0,710,6.566672429803241,1,2,0,3,0,1,2,50.0
2,18,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,25,0,0,0,0,352,5.8664680569332965,1,1,2,2,2,1,2,40.0
18,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,0,0,0,0,756,6.6293632534374485,1,0,1,0,6,1,6,140.0
11,20,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,4,4,4,4,152,5.030437921392435,1,2,2,5,2,1,2,20.0
8,14,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,3,3,6,6,1176,7.0707241072602764,1,0,1,0,6,2,7,140.0
6,15,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2,2,7,7,366,5.905361848054571,1,0,1,2,6,1,4,30.0
5,12,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,0,0,6,6,4080,8.314097335405807,1,0,0,6,0,2,8,400.0
13,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,4,4,192,5.262690188904886,1,0,2,3,2,1,10,24.0
16,10,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,6,6,840,6.734591659972948,1,0,0,0,0,1,8,100.0
