slot_total_games,slot_total_games_abs_log1p,slot_total_games_is_even,slot_total_games_mod3,slot_total_games_mod5,slot_total_games_mod7,slot_total_games_mod10,slot_diff_more,slot_diff_more_abs_log1p,slot_diff_more_is_even,slot_diff_more_mod3,slot_diff_more_mod5,slot_diff_more_mod7,slot_diff_more_mod10,slot_team_name,gcd_all,n_multiple_pairs,y
18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,8,2,0,17.0
61,4.127134385045092,0,1,1,5,1,5,1.791759469228055,0,2,0,5,5,2,1,0,33.0
103,4.6443908991413725,0,1,3,5,3,91,4.5217885770490405,0,1,1,0,1,4,1,0,97.0
36,3.6109179126442243,1,0,1,1,6,34,3.5553480614894135,1,1,4,6,4,5,2,0,35.0
32,3.4965075614664802,1,2,2,4,2,28,3.367295829986474,1,1,3,0,8,2,4,0,30.0
92,4.532599493153256,1,2,2,1,2,62,4.143134726391533,1,2,2,6,2,1,2,0,77.0
71,4.276666119016055,0,2,1,1,1,69,4.248495242049359,0,0,4,6,9,4,1,0,70.0
92,4.532599493153256,1,2,2,1,2,42,3.7612001156935624,1,0,2,0,2,1,2,0,67.0
54,4.007333185232471,1,0,4,5,4,12,2.5649493574615367,1,0,2,5,2,9,6,0,33.0
84,4.442651256490317,1,0,4,0,4,44,3.8066624897703196,1,2,4,2,4,4,4,0,64.0
82,4.418840607796598,1,1,2,5,2,74,4.31748811353631,1,2,4,4,4,2,2,0,78.0
41,3.7376696182833684,0,2,1,6,1,33,3.5263605246161616,0,0,3,5,3,4,1,0,37.0
119,4.787491742782046,0,2,4,0,9,41,3.7376696182833684,0,2,1,6,1,2,1,0,80.0
15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,8,1,0,13.0
105,4.663439094112067,0,0,0,0,5,69,4.248495242049359,0,0,4,6,9,6,3,0,87.0
55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,0,1,0,29.0
119,4.787491742782046,0,2,4,0,9,63,4.1588830833596715,0,0,3,0,3,9,7,0,91.0
96,4.574710978503383,1,0,1,5,6,10,2.3978952727983707,1,1,0,3,0,1,2,0,53.0
34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,5,2,0,25.0
58,4.07753744390572,1,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,7,2,0,33.0
45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,7,1,0,28.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,7,1,7.0
17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,0,1,0,12.0
46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,3,2,0,33.0
45,3.828641396489095,0,0,0,3,5,31,3.4657359027997265,0,1,1,3,1,8,1,0,38.0
84,4.442651256490317,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,3,2,0,47.0
55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,7,11,1,33.0
70,4.2626798770413155,1,1,0,0,0,48,3.8918202981106265,1,0,3,6,8,3,2,0,59.0
44,3.8066624897703196,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,3,2,0,43.0
95,4.564348191467836,0,2,0,4,5,93,4.543294782270004,0,0,3,2,3,0,1,0,94.0
26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,4,2,1,14.0
69,4.248495242049359,0,0,4,6,9,45,3.828641396489095,0,0,0,3,5,2,3,0,57.0
65,4.189654742026425,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,6,1,0,38.0
77,4.356708826689592,0,2,2,0,7,65,4.189654742026425,0,2,0,2,5,2,1,0,71.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,7,2,1,11.0
103,4.6443908991413725,0,1,3,5,3,49,3.912023005428146,0,1,4,0,9,3,1,0,76.0
33,3.5263605246161616,0,0,3,5,3,29,3.4011973816621555,0,2,4,1,9,1,1,0,31.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,2,1,11.0
88,4.48863636973214,1,1,3,4,8,70,4.2626798770413155,1,1,0,0,0,3,2,0,79.0
32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,3,2,0,19.0
71,4.276666119016055,0,2,1,1,1,27,3.332204510175204,0,0,2,6,7,4,1,0,49.0
29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,3,1,0,25.0
48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,7,2,0,29.0
52,3.970291913552122,1,1,2,3,2,30,3.4339872044851463,1,0,0,2,0,6,2,0,41.0
105,4.663439094112067,0,0,0,0,5,97,4.584967478670572,0,1,2,6,7,2,1,0,101.0
56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,9,2,1,29.0
59,4.0943445622221,0,2,4,3,9,23,3.1780538303479458,0,2,3,2,3,5,1,0,41.0
94,4.553876891600541,1,1,4,3,4,72,4.290459441148391,1,0,2,2,2,3,2,0,83.0
64,4.174387269895637,1,1,4,1,4,34,3.5553480614894135,1,1,4,6,4,2,2,0,49.0
66,4.204692619390966,1,0,1,3,6,60,4.110873864173311,1,0,0,4,0,7,6,0,63.0
95,4.564348191467836,0,2,0,4,5,41,3.7376696182833684,0,2,1,6,1,1,1,0,68.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,9,2,1,8.0
73,4.30406509320417,0,1,3,3,3,41,3.7376696182833684,0,2,1,6,1,2,1,0,57.0
40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,9,2,0,29.0
22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,7,2,0,15.0
91,4.5217885770490405,0,1,1,0,1,79,4.382026634673881,0,1,4,2,9,8,1,0,85.0
104,4.653960350157523,1,2,4,6,4,102,4.634728988229636,1,0,2,4,2,8,2,0,103.0
43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,6,1,0,38.0
103,4.6443908991413725,0,1,3,5,3,11,2.4849066497880004,0,2,1,4,1,2,1,0,57.0
30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,9,10,0,25.0
33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,2,1,0,23.0
108,4.6913478822291435,1,0,3,3,8,44,3.8066624897703196,1,2,4,2,4,9,4,0,76.0
23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,5,1,0,19.0
94,4.553876891600541,1,1,4,3,4,72,4.290459441148391,1,0,2,2,2,5,2,0,83.0
71,4.276666119016055,0,2,1,1,1,25,3.258096538021482,0,1,0,4,5,9,1,0,48.0
75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,1,3,0,42.0
81,4.406719247264253,0,0,1,4,1,81,4.406719247264253,0,0,1,4,1,0,81,1,81.0
68,4.23410650459726,1,2,3,5,8,56,4.04305126783455,1,2,1,0,6,2,4,0,62.0
102,4.634728988229636,1,0,2,4,2,56,4.04305126783455,1,2,1,0,6,7,2,0,79.0
61,4.127134385045092,0,1,1,5,1,49,3.912023005428146,0,1,4,0,9,9,1,0,55.0
21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,8,1,0,16.0
56,4.04305126783455,1,2,1,0,6,10,2.3978952727983707,1,1,0,3,0,8,2,0,33.0
54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,8,2,1,28.0
45,3.828641396489095,0,0,0,3,5,41,3.7376696182833684,0,2,1,6,1,6,1,0,43.0
56,4.04305126783455,1,2,1,0,6,52,3.970291913552122,1,1,2,3,2,6,4,0,54.0
56,4.04305126783455,1,2,1,0,6,36,3.6109179126442243,1,0,1,1,6,2,4,0,46.0
64,4.174387269895637,1,1,4,1,4,56,4.04305126783455,1,2,1,0,6,1,8,0,60.0
96,4.574710978503383,1,0,1,5,6,6,1.9459101490553132,1,0,1,6,6,4,6,1,51.0
118,4.77912349311153,1,1,3,6,8,54,4.007333185232471,1,0,4,5,4,2,2,0,86.0
91,4.5217885770490405,0,1,1,0,1,47,3.871201010907891,0,2,2,5,7,5,1,0,69.0
22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,6,2,0,18.0
62,4.143134726391533,1,2,2,6,2,14,2.70805020110221,1,2,4,0,4,6,2,0,38.0
71,4.276666119016055,0,2,1,1,1,53,3.9889840465642745,0,2,3,4,3,7,1,0,62.0
100,4.61512051684126,1,1,0,2,0,32,3.4965075614664802,1,2,2,4,2,4,4,0,66.0
106,4.672828834461906,1,1,1,1,6,36,3.6109179126442243,1,0,1,1,6,6,2,0,71.0
31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,6,1,0,28.0
101,4.624972813284271,0,2,1,3,1,41,3.7376696182833684,0,2,1,6,1,1,1,0,71.0
43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,3,1,0,25.0
11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,4,11,1,11.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,8,2,1,11.0
36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,0,4,0,22.0
74,4.31748811353631,1,2,4,4,4,66,4.204692619390966,1,0,1,3,6,8,2,0,70.0
79,4.382026634673881,0,1,4,2,9,39,3.6888794541139363,0,0,4,4,9,0,1,0,59.0
39,3.6888794541139363,0,0,4,4,9,23,3.1780538303479458,0,2,3,2,3,4,1,0,31.0
54,4.007333185232471,1,0,4,5,4,48,3.8918202981106265,1,0,3,6,8,7,6,0,51.0
25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,8,1,0,17.0
104,4.653960350157523,1,2,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,4,1,54.0
45,3.828641396489095,0,0,0,3,5,27,3.332204510175204,0,0,2,6,7,8,9,0,36.0
118,4.77912349311153,1,1,3,6,8,118,4.77912349311153,1,1,3,6,8,6,118,1,118.0
46,3.8501476017100584,1,1,1,4,6,18,2.9444389791664403,1,0,3,4,8,2,2,0,32.0
98,4.59511985013459,1,2,3,0,8,86,4.465908118654584,1,2,1,2,6,7,2,0,92.0
118,4.77912349311153,1,1,3,6,8,50,3.9318256327243257,1,2,0,1,0,8,2,0,84.0
43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,2,1,0,25.0
57,4.060443010546419,0,0,2,1,7,23,3.1780538303479458,0,2,3,2,3,2,1,0,40.0
73,4.30406509320417,0,1,3,3,3,25,3.258096538021482,0,1,0,4,5,7,1,0,49.0
76,4.343805421853684,1,1,1,6,6,46,3.8501476017100584,1,1,1,4,6,2,2,0,61.0
55,4.02535169073515,0,1,0,6,5,29,3.4011973816621555,0,2,4,1,9,7,1,0,42.0
56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,0,4,1,30.0
53,3.9889840465642745,0,2,3,4,3,49,3.912023005428146,0,1,4,0,9,1,1,0,51.0
102,4.634728988229636,1,0,2,4,2,88,4.48863636973214,1,1,3,4,8,7,2,0,95.0
42,3.7612001156935624,1,0,2,0,2,26,3.295836866004329,1,2,1,5,6,9,2,0,34.0
28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,5,4,1,16.0
53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,1,1,0,28.0
92,4.532599493153256,1,2,2,1,2,88,4.48863636973214,1,1,3,4,8,0,4,0,90.0
50,3.9318256327243257,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,2,2,0,32.0
87,4.477336814478207,0,0,2,3,7,81,4.406719247264253,0,0,1,4,1,8,3,0,84.0
49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,4,1,0,33.0
14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,0,2,0,9.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,4,7,1,7.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,6,1,6.0
43,3.784189633918261,0,1,3,1,3,23,3.1780538303479458,0,2,3,2,3,0,1,0,33.0
105,4.663439094112067,0,0,0,0,5,97,4.584967478670572,0,1,2,6,7,3,1,0,101.0
59,4.0943445622221,0,2,4,3,9,19,2.995732273553991,0,1,4,5,9,0,1,0,39.0
82,4.418840607796598,1,1,2,5,2,18,2.9444389791664403,1,0,3,4,8,9,2,0,50.0
47,3.871201010907891,0,2,2,5,7,45,3.828641396489095,0,0,0,3,5,7,1,0,46.0
61,4.127134385045092,0,1,1,5,1,15,2.772588722239781,0,0,0,1,5,6,1,0,38.0
104,4.653960350157523,1,2,4,6,4,42,3.7612001156935624,1,0,2,0,2,2,2,0,73.0
51,3.9512437185814275,0,0,1,2,1,21,3.091042453358316,0,0,1,0,1,8,3,0,36.0
14,2.70805020110221,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,7,14,1,14.0
73,4.30406509320417,0,1,3,3,3,63,4.1588830833596715,0,0,3,0,3,0,1,0,68.0
37,3.6375861597263857,0,1,2,2,7,31,3.4657359027997265,0,1,1,3,1,3,1,0,34.0
106,4.672828834461906,1,1,1,1,6,76,4.343805421853684,1,1,1,6,6,1,2,0,91.0
111,4.718498871295094,0,0,1,6,1,27,3.332204510175204,0,0,2,6,7,8,3,0,69.0
101,4.624972813284271,0,2,1,3,1,71,4.276666119016055,0,2,1,1,1,7,1,0,86.0
24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,5,2,0,19.0
72,4.290459441148391,1,0,2,2,2,22,3.1354942159291497,1,1,2,1,2,7,2,0,47.0
55,4.02535169073515,0,1,0,6,5,47,3.871201010907891,0,2,2,5,7,6,1,0,51.0
23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,7,1,0,19.0
95,4.564348191467836,0,2,0,4,5,83,4.430816798843313,0,2,3,6,3,4,1,0,89.0
115,4.7535901911063645,0,1,0,3,5,71,4.276666119016055,0,2,1,1,1,5,1,0,93.0
26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,8,2,0,23.0
54,4.007333185232471,1,0,4,5,4,14,2.70805020110221,1,2,4,0,4,8,2,0,34.0
37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,0,1,4,5,9,8,1,0,28.0
80,4.394449154672439,1,2,0,3,0,70,4.2626798770413155,1,1,0,0,0,8,10,0,75.0
29,3.4011973816621555,0,2,4,1,9,29,3.4011973816621555,0,2,4,1,9,1,29,1,29.0
49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,8,1,0,44.0
50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,5,2,0,37.0
22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,3,2,0,13.0
117,4.770684624465665,0,0,2,5,7,111,4.718498871295094,0,0,1,6,1,6,3,0,114.0
92,4.532599493153256,1,2,2,1,2,52,3.970291913552122,1,1,2,3,2,6,4,0,72.0
25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,2,1,0,16.0
8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,2,1,5.0
36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,12,1,24.0
108,4.6913478822291435,1,0,3,3,8,40,3.713572066704308,1,1,0,5,0,6,4,0,74.0
115,4.7535901911063645,0,1,0,3,5,109,4.700480365792417,0,1,4,4,9,8,1,0,112.0
44,3.8066624897703196,1,2,4,2,4,44,3.8066624897703196,1,2,4,2,4,7,44,1,44.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,8,2,1,4.0
104,4.653960350157523,1,2,4,6,4,96,4.574710978503383,1,0,1,5,6,8,8,0,100.0
70,4.2626798770413155,1,1,0,0,0,62,4.143134726391533,1,2,2,6,2,0,2,0,66.0
107,4.68213122712422,0,2,2,2,7,93,4.543294782270004,0,0,3,2,3,3,1,0,100.0
104,4.653960350157523,1,2,4,6,4,86,4.465908118654584,1,2,1,2,6,0,2,0,95.0
92,4.532599493153256,1,2,2,1,2,58,4.07753744390572,1,1,3,2,8,2,2,0,75.0
97,4.584967478670572,0,1,2,6,7,15,2.772588722239781,0,0,0,1,5,7,1,0,56.0
94,4.553876891600541,1,1,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,2,1,48.0
39,3.6888794541139363,0,0,4,4,9,35,3.58351893845611,0,2,0,0,5,0,1,0,37.0
86,4.465908118654584,1,2,1,2,6,54,4.007333185232471,1,0,4,5,4,1,2,0,70.0
16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,5,16,1,16.0
45,3.828641396489095,0,0,0,3,5,33,3.5263605246161616,0,0,3,5,3,1,3,0,39.0
93,4.543294782270004,0,0,3,2,3,43,3.784189633918261,0,1,3,1,3,1,1,0,68.0
27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,5,1,0,26.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,2,1,11.0
43,3.784189633918261,0,1,3,1,3,23,3.1780538303479458,0,2,3,2,3,3,1,0,33.0
11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,0,1,0,8.0
81,4.406719247264253,0,0,1,4,1,21,3.091042453358316,0,0,1,0,1,2,3,0,51.0
117,4.770684624465665,0,0,2,5,7,5,1.791759469228055,0,2,0,5,5,1,1,0,61.0
44,3.8066624897703196,1,2,4,2,4,40,3.713572066704308,1,1,0,5,0,1,4,0,42.0
86,4.465908118654584,1,2,1,2,6,8,2.1972245773362196,1,2,3,1,8,9,2,0,47.0
56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,7,4,0,38.0
80,4.394449154672439,1,2,0,3,0,22,3.1354942159291497,1,1,2,1,2,0,2,0,51.0
108,4.6913478822291435,1,0,3,3,8,36,3.6109179126442243,1,0,1,1,6,1,36,1,72.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,6,2,0,17.0
62,4.143134726391533,1,2,2,6,2,46,3.8501476017100584,1,1,1,4,6,4,2,0,54.0
74,4.31748811353631,1,2,4,4,4,12,2.5649493574615367,1,0,2,5,2,1,2,0,43.0
62,4.143134726391533,1,2,2,6,2,36,3.6109179126442243,1,0,1,1,6,2,2,0,49.0
96,4.574710978503383,1,0,1,5,6,36,3.6109179126442243,1,0,1,1,6,1,12,0,66.0
53,3.9889840465642745,0,2,3,4,3,43,3.784189633918261,0,1,3,1,3,2,1,0,48.0
100,4.61512051684126,1,1,0,2,0,28,3.367295829986474,1,1,3,0,8,8,4,0,64.0
45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,5,9,1,27.0
35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,7,1,0,23.0
66,4.204692619390966,1,0,1,3,6,38,3.6635616461296463,1,2,3,3,8,4,2,0,52.0
50,3.9318256327243257,1,2,0,1,0,24,3.2188758248682006,1,0,4,3,4,9,2,0,37.0
92,4.532599493153256,1,2,2,1,2,72,4.290459441148391,1,0,2,2,2,8,4,0,82.0
8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8,2,1,5.0
30,3.4339872044851463,1,0,0,2,0,26,3.295836866004329,1,2,1,5,6,4,2,0,28.0
33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,7,3,0,21.0
55,4.02535169073515,0,1,0,6,5,19,2.995732273553991,0,1,4,5,9,6,1,0,37.0
100,4.61512051684126,1,1,0,2,0,58,4.07753744390572,1,1,3,2,8,9,2,0,79.0
33,3.5263605246161616,0,0,3,5,3,23,3.1780538303479458,0,2,3,2,3,4,1,0,28.0
120,4.795790545596741,1,0,0,1,0,104,4.653960350157523,1,2,4,6,4,8,8,0,112.0
114,4.74493212836325,1,0,4,2,4,70,4.2626798770413155,1,1,0,0,0,2,2,0,92.0
85,4.454347296253507,0,1,0,1,5,23,3.1780538303479458,0,2,3,2,3,0,1,0,54.0
32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,8,2,0,31.0
39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,2,3,0,27.0
113,4.736198448394496,0,2,3,1,3,7,2.0794415416798357,0,1,2,0,7,8,1,0,60.0
61,4.127134385045092,0,1,1,5,1,27,3.332204510175204,0,0,2,6,7,3,1,0,44.0
40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,5,20,1,30.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,8,1,48.0
62,4.143134726391533,1,2,2,6,2,28,3.367295829986474,1,1,3,0,8,8,2,0,45.0
95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,0,1,0,49.0
83,4.430816798843313,0,2,3,6,3,35,3.58351893845611,0,2,0,0,5,4,1,0,59.0
77,4.356708826689592,0,2,2,0,7,19,2.995732273553991,0,1,4,5,9,9,1,0,48.0
113,4.736198448394496,0,2,3,1,3,87,4.477336814478207,0,0,2,3,7,3,1,0,100.0
15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,5,1,10.0
68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,3,2,0,39.0
33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,6,3,1,18.0
76,4.343805421853684,1,1,1,6,6,68,4.23410650459726,1,2,3,5,8,2,4,0,72.0
19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,5,1,0,16.0
100,4.61512051684126,1,1,0,2,0,58,4.07753744390572,1,1,3,2,8,8,2,0,79.0
22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,0,2,0,15.0
26,3.295836866004329,1,2,1,5,6,22,3.1354942159291497,1,1,2,1,2,5,2,0,24.0
105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,7,1,56.0
102,4.634728988229636,1,0,2,4,2,64,4.174387269895637,1,1,4,1,4,3,2,0,83.0
31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,8,1,0,28.0
56,4.04305126783455,1,2,1,0,6,52,3.970291913552122,1,1,2,3,2,1,4,0,54.0
55,4.02535169073515,0,1,0,6,5,31,3.4657359027997265,0,1,1,3,1,1,1,0,43.0
35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,0,0,1,0,1,4,7,0,28.0
101,4.624972813284271,0,2,1,3,1,13,2.6390573296152584,0,1,3,6,3,6,1,0,57.0
62,4.143134726391533,1,2,2,6,2,26,3.295836866004329,1,2,1,5,6,9,2,0,44.0
33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,4,1,0,26.0
14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,2,0,11.0
95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,4,5,1,50.0
88,4.48863636973214,1,1,3,4,8,72,4.290459441148391,1,0,2,2,2,6,8,0,80.0
89,4.499809670330265,0,2,4,5,9,15,2.772588722239781,0,0,0,1,5,5,1,0,52.0
16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,0,16,1,16.0
96,4.574710978503383,1,0,1,5,6,96,4.574710978503383,1,0,1,5,6,6,96,1,96.0
81,4.406719247264253,0,0,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,3,1,42.0
54,4.007333185232471,1,0,4,5,4,26,3.295836866004329,1,2,1,5,6,4,2,0,40.0
69,4.248495242049359,0,0,4,6,9,63,4.1588830833596715,0,0,3,0,3,1,3,0,66.0
50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,2,2,0,38.0
47,3.871201010907891,0,2,2,5,7,47,3.871201010907891,0,2,2,5,7,6,47,1,47.0
34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,2,1,18.0
70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,8,2,0,38.0
100,4.61512051684126,1,1,0,2,0,6,1.9459101490553132,1,0,1,6,6,6,2,0,53.0
103,4.6443908991413725,0,1,3,5,3,59,4.0943445622221,0,2,4,3,9,5,1,0,81.0
12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,8,4,1,8.0
8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,9,4,1,6.0
78,4.3694478524670215,1,0,3,1,8,30,3.4339872044851463,1,0,0,2,0,7,6,0,54.0
43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,6,1,0,31.0
84,4.442651256490317,1,0,4,0,4,56,4.04305126783455,1,2,1,0,6,9,28,0,70.0
31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,3,1,0,21.0
38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,6,2,0,27.0
110,4.709530201312334,1,2,0,5,0,20,3.044522437723423,1,2,0,6,0,2,10,0,65.0
32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,6,16,1,24.0
101,4.624972813284271,0,2,1,3,1,83,4.430816798843313,0,2,3,6,3,5,1,0,92.0
32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,0,4,0,26.0
81,4.406719247264253,0,0,1,4,1,35,3.58351893845611,0,2,0,0,5,9,1,0,58.0
82,4.418840607796598,1,1,2,5,2,72,4.290459441148391,1,0,2,2,2,6,2,0,77.0
106,4.672828834461906,1,1,1,1,6,90,4.51085950651685,1,0,0,6,0,0,2,0,98.0
84,4.442651256490317,1,0,4,0,4,56,4.04305126783455,1,2,1,0,6,7,28,0,70.0
86,4.465908118654584,1,2,1,2,6,52,3.970291913552122,1,1,2,3,2,8,2,0,69.0
45,3.828641396489095,0,0,0,3,5,41,3.7376696182833684,0,2,1,6,1,2,1,0,43.0
111,4.718498871295094,0,0,1,6,1,7,2.0794415416798357,0,1,2,0,7,5,1,0,59.0
78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,2,1,40.0
85,4.454347296253507,0,1,0,1,5,31,3.4657359027997265,0,1,1,3,1,9,1,0,58.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,2,1,7.0
44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,1,22,1,33.0
59,4.0943445622221,0,2,4,3,9,53,3.9889840465642745,0,2,3,4,3,4,1,0,56.0
88,4.48863636973214,1,1,3,4,8,80,4.394449154672439,1,2,0,3,0,3,8,0,84.0
49,3.912023005428146,0,1,4,0,9,27,3.332204510175204,0,0,2,6,7,1,1,0,38.0
38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,9,2,0,21.0
18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,2,0,11.0
