slot_old_item,slot_new_item,slot_old_units_per_day,slot_old_units_per_day_abs_log1p,slot_old_units_per_day_is_even,slot_old_units_per_day_mod3,slot_old_units_per_day_mod5,slot_old_units_per_day_mod7,slot_old_units_per_day_mod10,slot_old_unit_profit,slot_old_unit_profit_abs_log1p,slot_old_unit_profit_mod3,slot_old_unit_profit_mod7,slot_new_units_per_day,slot_new_units_per_day_abs_log1p,slot_new_units_per_day_is_even,slot_new_units_per_day_mod3,slot_new_units_per_day_mod5,slot_new_units_per_day_mod7,slot_new_units_per_day_mod10,slot_new_unit_profit,slot_new_unit_profit_abs_log1p,slot_new_unit_profit_is_even,slot_new_unit_profit_mod3,slot_new_unit_profit_mod5,slot_new_unit_profit_mod7,slot_new_unit_profit_mod10,slot_currency,gcd_all,n_multiple_pairs,y
8,1,12,2.5649493574615367,1,0,2,5,2,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,3432,8.141189793457691,1,0,2,2,2,0,1,4,10.0
1,10,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,0,5,5,660,6.493753839851686,1,0,0,2,0,2,1,3,10.0
6,6,16,2.833213344056216,1,1,1,2,6,300,5.707110264748875,0,6,2,1.0986122886681098,1,2,2,2,2,3000,8.006700845440367,1,0,0,4,0,3,2,4,25.0
7,4,16,2.833213344056216,1,1,1,2,6,120,4.795790545596741,0,1,2,1.0986122886681098,1,2,2,2,2,1200,7.0909098220799835,1,0,0,3,0,3,2,5,25.0
4,2,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,1638,7.40184157874383,1,0,3,0,8,3,2,2,30.0
7,8,11,2.4849066497880004,0,2,1,4,1,360,5.8888779583328805,0,3,6,1.9459101490553132,1,0,1,6,6,693,6.542471960506805,0,0,3,0,3,0,1,2,5.0
7,5,9,2.302585092994046,0,0,4,2,9,300,5.707110264748875,0,6,5,1.791759469228055,0,2,0,5,5,729,6.593044534142437,0,0,4,1,9,0,1,2,35.0
3,9,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,1560,7.353081920515432,1,0,0,6,0,0,1,3,50.0
10,6,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,2592,7.860570785538664,1,0,2,2,2,0,1,5,35.0
1,3,12,2.5649493574615367,1,0,2,5,2,400,5.993961427306569,1,1,14,2.70805020110221,1,2,4,0,4,480,6.175867270105761,1,0,0,4,0,2,2,1,40.0
3,1,20,3.044522437723423,1,2,0,6,0,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,580,6.364750756851911,1,1,0,6,0,1,2,3,45.0
5,4,20,3.044522437723423,1,2,0,6,0,380,5.942799375126701,2,2,20,3.044522437723423,1,2,0,6,0,418,6.037870919922137,1,1,3,5,8,2,2,3,10.0
5,6,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,21,3.091042453358316,0,0,1,0,1,120,4.795790545596741,1,0,0,1,0,2,1,1,50.0
9,1,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,11,2.4849066497880004,0,2,1,4,1,168,5.1298987149230735,1,0,3,0,8,0,1,1,10.0
9,10,12,2.5649493574615367,1,0,2,5,2,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,504,6.22455842927536,1,0,4,0,4,0,3,3,50.0
9,4,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,0,4,28,3.367295829986474,1,1,3,0,8,48,3.8918202981106265,1,0,3,6,8,0,4,1,40.0
7,6,11,2.4849066497880004,0,2,1,4,1,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,6006,8.700680734850161,1,0,1,0,6,2,1,4,30.0
5,3,19,2.995732273553991,0,1,4,5,9,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,399,5.991464547107982,0,0,4,0,9,0,1,2,5.0
0,6,5,1.791759469228055,0,2,0,5,5,460,6.133398042996649,1,5,8,2.1972245773362196,1,2,3,1,8,345,5.846438775057725,0,0,0,2,5,2,1,2,20.0
5,10,20,3.044522437723423,1,2,0,6,0,280,5.638354669333745,1,0,20,3.044522437723423,1,2,0,6,0,350,5.860786223465865,1,2,0,0,0,3,10,3,25.0
3,4,12,2.5649493574615367,1,0,2,5,2,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,252,5.53338948872752,1,0,2,0,2,2,1,2,5.0
7,3,15,2.772588722239781,0,0,0,1,5,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,435,6.077642243349034,0,0,0,1,5,1,1,2,45.0
6,6,9,2.302585092994046,0,0,4,2,9,460,6.133398042996649,1,5,3,1.3862943611198906,0,0,3,3,3,1863,7.530479995245536,0,0,3,1,3,2,1,3,35.0
3,9,20,3.044522437723423,1,2,0,6,0,380,5.942799375126701,2,2,11,2.4849066497880004,0,2,1,4,1,760,6.634633357861686,1,1,0,4,0,3,1,3,10.0
10,3,8,2.1972245773362196,1,2,3,1,8,460,6.133398042996649,1,5,8,2.1972245773362196,1,2,3,1,8,575,6.3561076606958915,0,2,0,1,5,2,1,1,25.0
10,10,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,3,1.3862943611198906,0,0,3,3,3,644,6.4692503167957724,1,2,4,0,4,0,1,1,15.0
9,0,17,2.8903717578961645,0,2,2,3,7,420,6.042632833682381,0,0,3,1.3862943611198906,0,0,3,3,3,2856,7.957527402230773,1,0,1,0,6,1,1,3,20.0
2,7,19,2.995732273553991,0,1,4,5,9,440,6.089044875446846,2,6,22,3.1354942159291497,1,1,2,1,2,456,6.124683390894205,1,0,1,1,6,1,1,2,20.0
6,9,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,253,5.537334267018537,0,1,3,1,3,2,1,2,15.0
6,6,18,2.9444389791664403,1,0,3,4,8,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,1035,6.943122422819428,0,0,0,6,5,3,3,2,15.0
2,10,17,2.8903717578961645,0,2,2,3,7,340,5.831882477283517,1,4,29,3.4011973816621555,0,2,4,1,9,289,5.66988092298052,0,1,4,2,9,1,1,2,45.0
8,0,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,2,4,12,2.5649493574615367,1,0,2,5,2,140,4.948759890378168,1,2,0,0,0,0,4,1,5.0
10,2,17,2.8903717578961645,0,2,2,3,7,300,5.707110264748875,0,6,4,1.6094379124341003,1,1,4,4,4,1530,7.333676395657684,1,0,0,4,0,2,1,2,20.0
3,2,17,2.8903717578961645,0,2,2,3,7,360,5.8888779583328805,0,3,6,1.9459101490553132,1,0,1,6,6,1071,6.977281341630747,0,0,1,0,1,3,1,2,5.0
6,8,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,2,1.0986122886681098,1,2,2,2,2,1560,7.353081920515432,1,0,0,6,0,3,2,5,30.0
3,4,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,26,3.295836866004329,1,2,1,5,6,250,5.5254529391317835,1,1,0,5,0,1,1,1,25.0
5,9,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,0,4,1,0.6931471805599453,0,1,1,1,1,1800,7.496097345175956,1,0,0,1,0,0,1,6,50.0
3,3,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,0,2,2,1.0986122886681098,1,2,2,2,2,3240,8.083637203141548,1,0,0,6,0,1,2,5,35.0
8,7,14,2.70805020110221,1,2,4,0,4,480,6.175867270105761,0,4,14,2.70805020110221,1,2,4,0,4,552,6.315358001522335,1,0,2,6,2,2,2,1,15.0
0,2,19,2.995732273553991,0,1,4,5,9,480,6.175867270105761,0,4,2,1.0986122886681098,1,2,2,2,2,6612,8.796792687674662,1,0,2,4,2,0,1,3,45.0
3,3,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,0,6,27,3.332204510175204,0,0,2,6,7,160,5.081404364984463,1,1,0,6,0,3,1,1,20.0
9,7,19,2.995732273553991,0,1,4,5,9,120,4.795790545596741,0,1,19,2.995732273553991,0,1,4,5,9,126,4.844187086458591,1,0,1,0,6,0,1,1,5.0
10,8,16,2.833213344056216,1,1,1,2,6,260,5.564520407322694,2,1,24,3.2188758248682006,1,0,4,3,4,208,5.342334251964811,1,1,3,5,8,2,4,1,20.0
4,9,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,2,3,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,2,8,5,40.0
6,10,19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,0,4,9,2.302585092994046,0,0,4,2,9,171,5.147494476813453,0,0,1,3,1,1,1,2,35.0
5,3,7,2.0794415416798357,0,1,2,0,7,320,5.771441123130016,2,5,22,3.1354942159291497,1,1,2,1,2,112,4.727387818712341,1,1,2,0,2,2,1,1,10.0
4,5,18,2.9444389791664403,1,0,3,4,8,80,4.394449154672439,2,3,3,1.3862943611198906,0,0,3,3,3,696,6.546785410760524,1,0,1,3,6,3,1,2,45.0
2,8,8,2.1972245773362196,1,2,3,1,8,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,0,3,0,352,5.8664680569332965,1,1,2,2,2,3,2,3,10.0
0,6,13,2.6390573296152584,0,1,3,6,3,260,5.564520407322694,2,1,2,1.0986122886681098,1,2,2,2,2,2366,7.769378609513984,1,2,1,0,6,1,1,4,40.0
0,9,7,2.0794415416798357,0,1,2,0,7,220,5.3981627015177525,1,3,7,2.0794415416798357,0,1,2,0,7,242,5.493061443340548,1,2,2,4,2,1,1,1,10.0
0,6,7,2.0794415416798357,0,1,2,0,7,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,245,5.5053315359323625,0,2,0,0,5,3,1,3,25.0
10,0,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,2,12,2.5649493574615367,1,0,2,5,2,180,5.198497031265826,1,0,0,5,0,1,2,2,20.0
2,6,7,2.0794415416798357,0,1,2,0,7,240,5.484796933490655,0,2,6,1.9459101490553132,1,0,1,6,6,406,6.008813185442595,1,1,1,0,6,2,1,2,45.0
4,8,12,2.5649493574615367,1,0,2,5,2,460,6.133398042996649,1,5,6,1.9459101490553132,1,0,1,6,6,1196,7.087573705557973,1,2,1,6,6,2,2,1,30.0
4,3,19,2.995732273553991,0,1,4,5,9,260,5.564520407322694,2,1,2,1.0986122886681098,1,2,2,2,2,3211,8.074649075066652,0,1,1,5,1,3,1,2,30.0
8,4,16,2.833213344056216,1,1,1,2,6,320,5.771441123130016,2,5,16,2.833213344056216,1,1,1,2,6,368,5.910796644040527,1,2,3,4,8,0,16,5,15.0
2,0,11,2.4849066497880004,0,2,1,4,1,320,5.771441123130016,2,5,11,2.4849066497880004,0,2,1,4,1,384,5.953243334287785,1,0,4,6,4,1,1,1,20.0
9,9,6,1.9459101490553132,1,0,1,6,6,260,5.564520407322694,2,1,2,1.0986122886681098,1,2,2,2,2,897,6.8001700683022,0,0,2,1,7,0,1,2,15.0
3,7,7,2.0794415416798357,0,1,2,0,7,460,6.133398042996649,1,5,13,2.6390573296152584,0,1,3,6,3,322,5.777652323222656,1,1,2,0,2,0,1,1,30.0
8,8,5,1.791759469228055,0,2,0,5,5,240,5.484796933490655,0,2,15,2.772588722239781,0,0,0,1,5,120,4.795790545596741,1,0,0,1,0,2,5,6,50.0
2,5,6,1.9459101490553132,1,0,1,6,6,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,174,5.1647859739235145,1,0,4,6,4,2,1,2,45.0
9,2,9,2.302585092994046,0,0,4,2,9,440,6.089044875446846,2,6,2,1.0986122886681098,1,2,2,2,2,2475,7.814399633804487,0,0,0,4,5,0,1,2,25.0
7,7,7,2.0794415416798357,0,1,2,0,7,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,3458,8.148734808937169,1,2,3,0,8,1,1,4,30.0
6,3,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,0,6,1.9459101490553132,1,0,1,6,6,1176,7.0707241072602764,1,0,1,0,6,3,2,2,40.0
7,4,7,2.0794415416798357,0,1,2,0,7,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,210,5.351858133476067,1,0,0,0,0,1,1,2,50.0
2,8,15,2.772588722239781,0,0,0,1,5,180,5.198497031265826,0,5,1,0.6931471805599453,0,1,1,1,1,2835,7.950149887652018,0,0,0,0,5,0,1,5,5.0
3,10,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,20,3.044522437723423,1,2,0,6,0,150,5.017279836814924,1,0,0,3,0,0,10,4,25.0
8,1,15,2.772588722239781,0,0,0,1,5,460,6.133398042996649,1,5,2,1.0986122886681098,1,2,2,2,2,5175,8.551787836180736,0,0,0,2,5,3,1,2,50.0
5,5,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,2,2,25,3.258096538021482,0,1,0,4,5,95,4.564348191467836,0,2,0,4,5,3,5,4,25.0
2,2,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,2,0,28,3.367295829986474,1,1,3,0,8,112,4.727387818712341,1,1,2,0,2,0,4,3,40.0
4,10,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,2,18,2.9444389791664403,1,0,3,4,8,130,4.875197323201151,1,1,0,4,0,3,2,1,30.0
10,0,10,2.3978952727983707,1,1,0,3,0,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,90,4.51085950651685,1,0,0,6,0,0,10,4,50.0
9,5,9,2.302585092994046,0,0,4,2,9,220,5.3981627015177525,1,3,11,2.4849066497880004,0,2,1,4,1,270,5.602118820879701,1,0,0,4,0,0,1,2,50.0
10,7,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,0,4,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,2,1,1,40.0
5,10,10,2.3978952727983707,1,1,0,3,0,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,0,6,0,121,4.804021044733257,0,1,1,2,1,0,1,3,10.0
2,5,18,2.9444389791664403,1,0,3,4,8,220,5.3981627015177525,1,3,10,2.3978952727983707,1,1,0,3,0,495,6.206575926724928,0,0,0,5,5,0,1,1,25.0
6,0,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,240,5.484796933490655,1,0,0,2,0,3,10,5,50.0
3,1,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,2,3,9,2.302585092994046,0,0,4,2,9,450,6.111467339502679,1,0,0,2,0,2,1,2,35.0
8,6,12,2.5649493574615367,1,0,2,5,2,280,5.638354669333745,1,0,3,1.3862943611198906,0,0,3,3,3,1680,7.427144133408616,1,0,0,0,0,3,1,4,50.0
2,3,16,2.833213344056216,1,1,1,2,6,220,5.3981627015177525,1,3,4,1.6094379124341003,1,1,4,4,4,1144,7.0431599159883405,1,1,4,3,4,2,4,3,30.0
4,3,19,2.995732273553991,0,1,4,5,9,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,570,6.3473892096560105,1,0,0,3,0,1,1,2,50.0
3,5,19,2.995732273553991,0,1,4,5,9,440,6.089044875446846,2,6,1,0.6931471805599453,0,1,1,1,1,11704,9.367771379925012,1,1,4,0,4,1,1,4,40.0
1,7,11,2.4849066497880004,0,2,1,4,1,420,6.042632833682381,0,0,5,1.791759469228055,0,2,0,5,5,1155,7.052721049232323,0,0,0,0,5,2,1,3,25.0
6,6,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,0,6,5,1.791759469228055,0,2,0,5,5,450,6.111467339502679,1,0,0,2,0,0,5,5,50.0
8,1,14,2.70805020110221,1,2,4,0,4,360,5.8888779583328805,0,3,29,3.4011973816621555,0,2,4,1,9,252,5.53338948872752,1,0,2,0,2,3,1,1,45.0
8,2,7,2.0794415416798357,0,1,2,0,7,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,0,3,0,210,5.351858133476067,1,0,0,0,0,3,1,3,25.0
6,9,12,2.5649493574615367,1,0,2,5,2,500,6.2166061010848646,2,3,10,2.3978952727983707,1,1,0,3,0,690,6.53813982376767,1,0,0,4,0,0,2,2,15.0
3,3,13,2.6390573296152584,0,1,3,6,3,60,4.110873864173311,0,4,3,1.3862943611198906,0,0,3,3,3,364,5.8998973535824915,1,1,4,0,4,0,1,2,40.0
2,9,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,21,3.091042453358316,0,0,1,0,1,112,4.727387818712341,1,1,2,0,2,3,1,0,40.0
3,9,12,2.5649493574615367,1,0,2,5,2,320,5.771441123130016,2,5,24,3.2188758248682006,1,0,4,3,4,208,5.342334251964811,1,1,3,5,8,3,4,1,30.0
1,4,20,3.044522437723423,1,2,0,6,0,140,4.948759890378168,2,0,4,1.6094379124341003,1,1,4,4,4,1050,6.957497370876951,1,0,0,0,0,2,2,3,50.0
8,4,13,2.6390573296152584,0,1,3,6,3,200,5.303304908059076,2,4,14,2.70805020110221,1,2,4,0,4,260,5.564520407322694,1,2,0,1,0,2,1,1,40.0
1,2,15,2.772588722239781,0,0,0,1,5,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,945,6.852242569051878,0,0,0,0,5,3,5,3,50.0
0,5,10,2.3978952727983707,1,1,0,3,0,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,609,6.413458957167357,0,0,4,0,9,0,1,3,45.0
5,6,15,2.772588722239781,0,0,0,1,5,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,6750,8.81744592104187,1,0,0,2,0,0,1,5,25.0
6,7,16,2.833213344056216,1,1,1,2,6,400,5.993961427306569,1,1,4,1.6094379124341003,1,1,4,4,4,2320,7.749753406274437,1,1,0,3,0,2,4,5,45.0
5,10,20,3.044522437723423,1,2,0,6,0,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,4200,8.343077871169383,1,0,0,0,0,1,1,6,5.0
0,9,18,2.9444389791664403,1,0,3,4,8,240,5.484796933490655,0,2,12,2.5649493574615367,1,0,2,5,2,432,6.07073772800249,1,0,2,5,2,2,6,3,20.0
1,10,20,3.044522437723423,1,2,0,6,0,440,6.089044875446846,2,6,5,1.791759469228055,0,2,0,5,5,2288,7.735870319952567,1,2,3,6,8,1,1,3,30.0
1,0,14,2.70805020110221,1,2,4,0,4,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,1323,7.188412736496954,0,0,3,0,3,3,1,2,35.0
0,3,5,1.791759469228055,0,2,0,5,5,220,5.3981627015177525,1,3,11,2.4849066497880004,0,2,1,4,1,140,4.948759890378168,1,2,0,0,0,3,1,3,40.0
0,3,16,2.833213344056216,1,1,1,2,6,460,6.133398042996649,1,5,1,0.6931471805599453,0,1,1,1,1,8464,9.043695294567236,1,1,4,1,4,0,1,4,15.0
8,0,9,2.302585092994046,0,0,4,2,9,460,6.133398042996649,1,5,27,3.332204510175204,0,0,2,6,7,207,5.337538079701318,0,0,2,4,7,0,1,2,35.0
8,10,11,2.4849066497880004,0,2,1,4,1,160,5.081404364984463,1,6,8,2.1972245773362196,1,2,3,1,8,319,5.768320995793772,0,1,4,4,9,2,1,2,45.0
6,1,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,2,0,10,2.3978952727983707,1,1,0,3,0,210,5.351858133476067,1,0,0,0,0,1,10,5,50.0
0,4,14,2.70805020110221,1,2,4,0,4,140,4.948759890378168,2,0,23,3.1780538303479458,0,2,3,2,3,98,4.59511985013459,1,2,3,0,8,2,1,2,15.0
10,1,10,2.3978952727983707,1,1,0,3,0,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,5460,8.605387202152153,1,0,0,0,0,2,1,6,30.0
0,6,7,2.0794415416798357,0,1,2,0,7,340,5.831882477283517,1,4,11,2.4849066497880004,0,2,1,4,1,238,5.476463551931511,1,1,3,0,8,0,1,1,10.0
9,10,20,3.044522437723423,1,2,0,6,0,420,6.042632833682381,0,0,21,3.091042453358316,0,0,1,0,1,580,6.364750756851911,1,1,0,6,0,0,1,3,45.0
7,5,7,2.0794415416798357,0,1,2,0,7,340,5.831882477283517,1,4,1,0.6931471805599453,0,1,1,1,1,2499,7.824046010856292,0,0,4,0,9,3,1,4,5.0
9,6,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,0,3,12,2.5649493574615367,1,0,2,5,2,207,5.337538079701318,0,0,2,4,7,2,3,3,15.0
9,10,12,2.5649493574615367,1,0,2,5,2,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,1,0,0,2,0,0,1,4,25.0
5,1,12,2.5649493574615367,1,0,2,5,2,180,5.198497031265826,0,5,4,1.6094379124341003,1,1,4,4,4,675,6.516193076042964,0,0,0,3,5,1,1,3,25.0
6,1,18,2.9444389791664403,1,0,3,4,8,160,5.081404364984463,1,6,2,1.0986122886681098,1,2,2,2,2,2160,7.6783263565068856,1,0,0,4,0,3,2,4,50.0
8,8,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,0,1,1,0.6931471805599453,0,1,1,1,1,810,6.698268054115413,1,0,0,5,0,3,1,5,35.0
10,2,7,2.0794415416798357,0,1,2,0,7,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,294,5.68697535633982,1,0,4,0,4,2,1,3,50.0
3,3,6,1.9459101490553132,1,0,1,6,6,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,2880,7.9658927350845286,1,0,0,3,0,3,1,5,50.0
4,0,10,2.3978952727983707,1,1,0,3,0,340,5.831882477283517,1,4,30,3.4339872044851463,1,0,0,2,0,153,5.0369526024136295,0,0,3,6,3,2,1,2,35.0
9,7,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,280,5.638354669333745,1,1,0,0,0,1,1,2,5.0
4,1,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,560,6.329720905522696,1,2,0,0,0,1,1,2,5.0
7,7,14,2.70805020110221,1,2,4,0,4,460,6.133398042996649,1,5,21,3.091042453358316,0,0,1,0,1,460,6.133398042996649,1,1,0,5,0,0,1,1,50.0
8,1,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,0,1,6,1.9459101490553132,1,0,1,6,6,203,5.318119993844216,0,2,3,0,3,2,1,2,45.0
3,3,16,2.833213344056216,1,1,1,2,6,480,6.175867270105761,0,4,13,2.6390573296152584,0,1,3,6,3,768,6.645090969505644,1,0,3,5,8,1,1,2,30.0
4,10,9,2.302585092994046,0,0,4,2,9,160,5.081404364984463,1,6,8,2.1972245773362196,1,2,3,1,8,252,5.53338948872752,1,0,2,0,2,2,1,2,40.0
10,5,15,2.772588722239781,0,0,0,1,5,240,5.484796933490655,0,2,2,1.0986122886681098,1,2,2,2,2,2160,7.6783263565068856,1,0,0,4,0,0,1,5,20.0
3,6,14,2.70805020110221,1,2,4,0,4,220,5.3981627015177525,1,3,29,3.4011973816621555,0,2,4,1,9,154,5.043425116919247,1,1,4,0,4,2,1,1,45.0
0,1,6,1.9459101490553132,1,0,1,6,6,100,4.61512051684126,1,2,3,1.3862943611198906,0,0,3,3,3,220,5.3981627015177525,1,1,0,3,0,2,1,1,10.0
10,7,9,2.302585092994046,0,0,4,2,9,160,5.081404364984463,1,6,18,2.9444389791664403,1,0,3,4,8,116,4.762173934797756,1,2,1,4,6,0,1,1,45.0
1,10,11,2.4849066497880004,0,2,1,4,1,380,5.942799375126701,2,2,27,3.332204510175204,0,0,2,6,7,209,5.3471075307174685,0,2,4,6,9,3,1,1,35.0
9,9,19,2.995732273553991,0,1,4,5,9,180,5.198497031265826,0,5,1,0.6931471805599453,0,1,1,1,1,4275,8.360773272144936,0,0,0,5,5,2,1,4,25.0
10,8,11,2.4849066497880004,0,2,1,4,1,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,6600,8.79497643168877,1,0,0,6,0,2,1,4,20.0
7,8,6,1.9459101490553132,1,0,1,6,6,480,6.175867270105761,0,4,3,1.3862943611198906,0,0,3,3,3,1056,6.963189985870238,1,0,1,6,6,0,3,5,10.0
5,3,19,2.995732273553991,0,1,4,5,9,460,6.133398042996649,1,5,1,0.6931471805599453,0,1,1,1,1,10051,9.215526898663482,0,1,1,6,1,0,1,4,15.0
0,4,18,2.9444389791664403,1,0,3,4,8,320,5.771441123130016,2,5,6,1.9459101490553132,1,0,1,6,6,1152,7.050122520269059,1,0,2,4,2,2,2,3,20.0
7,0,12,2.5649493574615367,1,0,2,5,2,140,4.948759890378168,2,0,18,2.9444389791664403,1,0,3,4,8,98,4.59511985013459,1,2,3,0,8,1,2,0,5.0
5,2,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,110,4.709530201312334,1,2,0,5,0,2,1,2,25.0
7,0,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,220,5.3981627015177525,1,1,0,3,0,2,1,4,10.0
2,10,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,2,10,2.3978952727983707,1,1,0,3,0,147,4.997212273764115,0,0,2,0,7,3,1,1,5.0
0,10,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,0,4,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,1,6,4,30.0
0,1,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,2,3,5,1.791759469228055,0,2,0,5,5,464,6.142037405587356,1,2,4,2,4,2,1,3,45.0
7,0,7,2.0794415416798357,0,1,2,0,7,380,5.942799375126701,2,2,7,2.0794415416798357,0,1,2,0,7,437,6.082218910376446,0,2,2,3,7,0,1,1,15.0
10,6,13,2.6390573296152584,0,1,3,6,3,360,5.8888779583328805,0,3,11,2.4849066497880004,0,2,1,4,1,468,6.150602768446279,1,0,3,6,8,2,1,1,10.0
3,10,6,1.9459101490553132,1,0,1,6,6,340,5.831882477283517,1,4,17,2.8903717578961645,0,2,2,3,7,138,4.9344739331306915,1,0,3,5,8,3,1,2,15.0
5,9,12,2.5649493574615367,1,0,2,5,2,260,5.564520407322694,2,1,12,2.5649493574615367,1,0,2,5,2,390,5.968707559985366,1,0,0,5,0,0,2,1,50.0
0,5,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,0,11,2.4849066497880004,0,2,1,4,1,224,5.41610040220442,1,2,4,0,4,0,1,2,10.0
4,10,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,0,3,3,1.3862943611198906,0,0,3,3,3,864,6.762729506931879,1,0,4,3,4,1,3,5,20.0
2,7,15,2.772588722239781,0,0,0,1,5,80,4.394449154672439,2,3,3,1.3862943611198906,0,0,3,3,3,440,6.089044875446846,1,2,0,6,0,1,1,1,10.0
5,0,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,2,4,14,2.70805020110221,1,2,4,0,4,225,5.420534999272286,0,0,0,1,5,0,1,1,5.0
9,2,17,2.8903717578961645,0,2,2,3,7,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,459,6.131226489483141,0,0,4,4,9,0,1,2,35.0
7,2,5,1.791759469228055,0,2,0,5,5,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,2700,7.901377353792616,1,0,0,5,0,2,1,5,50.0
4,0,13,2.6390573296152584,0,1,3,6,3,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,377,5.934894195619588,0,2,2,6,7,1,13,5,45.0
