slot_num_people,slot_num_people_abs_log1p,slot_num_people_is_even,slot_num_people_mod3,slot_num_people_mod5,slot_num_people_mod7,slot_num_people_mod10,slot_payer_name,slot_currency,slot_total_bill,slot_total_bill_abs_log1p,slot_total_bill_mod3,slot_total_bill_mod7,slot_tip_percent,slot_tip_percent_abs_log1p,slot_tip_percent_is_even,slot_tip_percent_mod3,slot_tip_percent_mod5,slot_tip_percent_mod7,slot_tip_percent_mod10,gcd_all,n_multiple_pairs,y
4,1.6094379124341003,1,1,4,4,4,3,2,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,2,2,132.0
3,1.3862943611198906,0,0,3,3,3,0,2,480,6.175867270105761,0,4,5,1.791759469228055,0,2,0,5,5,1,2,184.0
5,1.791759469228055,0,2,0,5,5,7,0,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,5,3,232.0
2,1.0986122886681098,1,2,2,2,2,7,3,300,5.707110264748875,0,6,25,3.258096538021482,0,1,0,4,5,1,2,225.0
5,1.791759469228055,0,2,0,5,5,6,0,260,5.564520407322694,2,1,30,3.4339872044851463,1,0,0,2,0,5,2,130.0
6,1.9459101490553132,1,0,1,6,6,1,3,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,1,1,150.0
2,1.0986122886681098,1,2,2,2,2,2,3,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,2,3,192.0
2,1.0986122886681098,1,2,2,2,2,6,3,160,5.081404364984463,1,6,10,2.3978952727983707,1,1,0,3,0,2,3,96.0
5,1.791759469228055,0,2,0,5,5,0,3,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,5,3,54.0
5,1.791759469228055,0,2,0,5,5,6,3,380,5.942799375126701,2,2,5,1.791759469228055,0,2,0,5,5,5,3,95.0
2,1.0986122886681098,1,2,2,2,2,0,0,160,5.081404364984463,1,6,22,3.1354942159291497,1,1,2,1,2,2,2,115.2
4,1.6094379124341003,1,1,4,4,4,5,3,420,6.042632833682381,0,0,25,3.258096538021482,0,1,0,4,5,1,1,210.0
6,1.9459101490553132,1,0,1,6,6,5,0,1200,7.0909098220799835,0,3,18,2.9444389791664403,1,0,3,4,8,6,2,416.0
4,1.6094379124341003,1,1,4,4,4,0,3,480,6.175867270105761,0,4,30,3.4339872044851463,1,0,0,2,0,2,2,264.0
4,1.6094379124341003,1,1,4,4,4,2,3,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,2,1,112.8
4,1.6094379124341003,1,1,4,4,4,4,3,720,6.580639137284949,0,6,18,2.9444389791664403,1,0,3,4,8,2,2,309.6
5,1.791759469228055,0,2,0,5,5,3,3,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,1,2,136.8
2,1.0986122886681098,1,2,2,2,2,7,2,740,6.608000625296087,2,5,25,3.258096538021482,0,1,0,4,5,1,1,555.0
6,1.9459101490553132,1,0,1,6,6,4,1,2100,7.650168700845001,0,0,15,2.772588722239781,0,0,0,1,5,3,2,665.0
6,1.9459101490553132,1,0,1,6,6,0,2,1320,7.186144304522325,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,616.0
2,1.0986122886681098,1,2,2,2,2,4,3,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,2,3,406.0
5,1.791759469228055,0,2,0,5,5,4,2,40,3.713572066704308,1,5,5,1.791759469228055,0,2,0,5,5,5,3,10.0
2,1.0986122886681098,1,2,2,2,2,2,3,40,3.713572066704308,1,5,15,2.772588722239781,0,0,0,1,5,1,1,26.0
2,1.0986122886681098,1,2,2,2,2,2,1,220,5.3981627015177525,1,3,18,2.9444389791664403,1,0,3,4,8,2,2,149.6
5,1.791759469228055,0,2,0,5,5,5,3,680,6.523562306149512,2,1,15,2.772588722239781,0,0,0,1,5,5,2,238.0
3,1.3862943611198906,0,0,3,3,3,6,3,1440,7.273092595999522,0,5,22,3.1354942159291497,1,1,2,1,2,1,1,796.8
2,1.0986122886681098,1,2,2,2,2,3,3,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,2,3,244.8
2,1.0986122886681098,1,2,2,2,2,1,3,240,5.484796933490655,0,2,25,3.258096538021482,0,1,0,4,5,1,1,180.0
3,1.3862943611198906,0,0,3,3,3,4,3,300,5.707110264748875,0,6,10,2.3978952727983707,1,1,0,3,0,1,2,130.0
2,1.0986122886681098,1,2,2,2,2,4,0,760,6.634633357861686,1,4,22,3.1354942159291497,1,1,2,1,2,2,2,547.2
4,1.6094379124341003,1,1,4,4,4,0,2,760,6.634633357861686,1,4,30,3.4339872044851463,1,0,0,2,0,2,1,418.0
6,1.9459101490553132,1,0,1,6,6,3,2,2160,7.6783263565068856,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,1008.0
6,1.9459101490553132,1,0,1,6,6,5,0,1740,7.462214939768189,0,4,18,2.9444389791664403,1,0,3,4,8,6,2,603.2
2,1.0986122886681098,1,2,2,2,2,1,2,640,6.46302945692067,1,3,20,3.044522437723423,1,2,0,6,0,2,3,448.0
6,1.9459101490553132,1,0,1,6,6,1,1,900,6.803505257608338,0,4,10,2.3978952727983707,1,1,0,3,0,2,2,240.0
2,1.0986122886681098,1,2,2,2,2,6,3,100,4.61512051684126,1,2,10,2.3978952727983707,1,1,0,3,0,2,3,60.0
4,1.6094379124341003,1,1,4,4,4,2,1,80,4.394449154672439,2,3,30,3.4339872044851463,1,0,0,2,0,2,1,44.0
3,1.3862943611198906,0,0,3,3,3,4,0,2100,7.650168700845001,0,0,30,3.4339872044851463,1,0,0,2,0,3,3,1330.0
2,1.0986122886681098,1,2,2,2,2,3,1,720,6.580639137284949,0,6,30,3.4339872044851463,1,0,0,2,0,2,3,576.0
3,1.3862943611198906,0,0,3,3,3,6,2,120,4.795790545596741,0,1,25,3.258096538021482,0,1,0,4,5,1,1,70.0
3,1.3862943611198906,0,0,3,3,3,2,3,660,6.493753839851686,0,2,5,1.791759469228055,0,2,0,5,5,1,2,253.0
3,1.3862943611198906,0,0,3,3,3,7,1,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,1,1,210.0
3,1.3862943611198906,0,0,3,3,3,1,2,2400,7.783640596221253,0,6,10,2.3978952727983707,1,1,0,3,0,1,2,1040.0
6,1.9459101490553132,1,0,1,6,6,6,2,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,2,1,92.8
2,1.0986122886681098,1,2,2,2,2,0,1,100,4.61512051684126,1,2,30,3.4339872044851463,1,0,0,2,0,2,2,80.0
3,1.3862943611198906,0,0,3,3,3,7,1,1860,7.528869256642251,0,5,20,3.044522437723423,1,2,0,6,0,1,2,992.0
3,1.3862943611198906,0,0,3,3,3,3,3,1500,7.313886831633462,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,950.0
4,1.6094379124341003,1,1,4,4,4,3,0,600,6.398594934535208,0,5,5,1.791759469228055,0,2,0,5,5,1,2,180.0
6,1.9459101490553132,1,0,1,6,6,2,2,1980,7.591357046698551,0,6,18,2.9444389791664403,1,0,3,4,8,6,3,686.4
3,1.3862943611198906,0,0,3,3,3,1,1,1260,7.13966033596492,0,0,20,3.044522437723423,1,2,0,6,0,1,2,672.0
4,1.6094379124341003,1,1,4,4,4,6,2,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,2,1,366.6
3,1.3862943611198906,0,0,3,3,3,3,1,1680,7.427144133408616,0,0,25,3.258096538021482,0,1,0,4,5,1,1,980.0
4,1.6094379124341003,1,1,4,4,4,6,1,560,6.329720905522696,2,0,22,3.1354942159291497,1,1,2,1,2,2,1,263.2
6,1.9459101490553132,1,0,1,6,6,6,2,1500,7.313886831633462,0,2,15,2.772588722239781,0,0,0,1,5,3,2,475.0
2,1.0986122886681098,1,2,2,2,2,4,1,460,6.133398042996649,1,5,5,1.791759469228055,0,2,0,5,5,1,2,253.0
4,1.6094379124341003,1,1,4,4,4,0,0,520,6.255750041753367,1,2,30,3.4339872044851463,1,0,0,2,0,2,1,286.0
5,1.791759469228055,0,2,0,5,5,1,0,220,5.3981627015177525,1,3,18,2.9444389791664403,1,0,3,4,8,1,1,83.6
4,1.6094379124341003,1,1,4,4,4,5,3,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,1,2,78.0
5,1.791759469228055,0,2,0,5,5,1,3,100,4.61512051684126,1,2,5,1.791759469228055,0,2,0,5,5,5,3,25.0
2,1.0986122886681098,1,2,2,2,2,0,2,800,6.68586094706836,2,2,10,2.3978952727983707,1,1,0,3,0,2,3,480.0
4,1.6094379124341003,1,1,4,4,4,7,2,180,5.198497031265826,0,5,20,3.044522437723423,1,2,0,6,0,4,3,81.0
5,1.791759469228055,0,2,0,5,5,7,0,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,5,3,225.0
4,1.6094379124341003,1,1,4,4,4,7,2,740,6.608000625296087,2,5,30,3.4339872044851463,1,0,0,2,0,2,1,407.0
5,1.791759469228055,0,2,0,5,5,4,0,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,5,3,50.0
3,1.3862943611198906,0,0,3,3,3,5,0,300,5.707110264748875,0,6,25,3.258096538021482,0,1,0,4,5,1,2,175.0
2,1.0986122886681098,1,2,2,2,2,6,3,80,4.394449154672439,2,3,25,3.258096538021482,0,1,0,4,5,1,1,60.0
5,1.791759469228055,0,2,0,5,5,3,1,560,6.329720905522696,2,0,25,3.258096538021482,0,1,0,4,5,5,2,252.0
3,1.3862943611198906,0,0,3,3,3,3,0,1620,7.390798521735676,0,3,18,2.9444389791664403,1,0,3,4,8,3,3,831.6
6,1.9459101490553132,1,0,1,6,6,7,2,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,6,3,124.8
5,1.791759469228055,0,2,0,5,5,3,3,620,6.431331081933479,2,4,15,2.772588722239781,0,0,0,1,5,5,2,217.0
6,1.9459101490553132,1,0,1,6,6,7,0,1740,7.462214939768189,0,4,5,1.791759469228055,0,2,0,5,5,1,2,377.0
3,1.3862943611198906,0,0,3,3,3,3,0,420,6.042632833682381,0,0,18,2.9444389791664403,1,0,3,4,8,3,2,215.6
4,1.6094379124341003,1,1,4,4,4,0,0,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,0,3,0,2,2,189.0
3,1.3862943611198906,0,0,3,3,3,3,0,2160,7.6783263565068856,0,4,20,3.044522437723423,1,2,0,6,0,1,2,1152.0
3,1.3862943611198906,0,0,3,3,3,5,2,1260,7.13966033596492,0,0,5,1.791759469228055,0,2,0,5,5,1,2,483.0
4,1.6094379124341003,1,1,4,4,4,7,0,100,4.61512051684126,1,2,22,3.1354942159291497,1,1,2,1,2,2,1,47.0
2,1.0986122886681098,1,2,2,2,2,5,3,500,6.2166061010848646,2,3,10,2.3978952727983707,1,1,0,3,0,2,3,300.0
6,1.9459101490553132,1,0,1,6,6,5,2,1080,6.985641817639208,0,2,10,2.3978952727983707,1,1,0,3,0,2,2,288.0
6,1.9459101490553132,1,0,1,6,6,2,2,1020,6.928537818164665,0,5,20,3.044522437723423,1,2,0,6,0,2,2,374.0
3,1.3862943611198906,0,0,3,3,3,4,1,300,5.707110264748875,0,6,25,3.258096538021482,0,1,0,4,5,1,2,175.0
6,1.9459101490553132,1,0,1,6,6,3,1,2040,7.621195162809845,0,3,30,3.4339872044851463,1,0,0,2,0,6,3,952.0
6,1.9459101490553132,1,0,1,6,6,3,1,1680,7.427144133408616,0,0,30,3.4339872044851463,1,0,0,2,0,6,3,784.0
5,1.791759469228055,0,2,0,5,5,3,0,40,3.713572066704308,1,5,30,3.4339872044851463,1,0,0,2,0,5,2,20.0
5,1.791759469228055,0,2,0,5,5,7,1,460,6.133398042996649,1,5,20,3.044522437723423,1,2,0,6,0,5,3,184.0
2,1.0986122886681098,1,2,2,2,2,6,1,160,5.081404364984463,1,6,22,3.1354942159291497,1,1,2,1,2,2,2,115.2
3,1.3862943611198906,0,0,3,3,3,0,2,2040,7.621195162809845,0,3,15,2.772588722239781,0,0,0,1,5,3,3,986.0
2,1.0986122886681098,1,2,2,2,2,4,0,780,6.660575149839686,0,3,25,3.258096538021482,0,1,0,4,5,1,1,585.0
3,1.3862943611198906,0,0,3,3,3,1,1,240,5.484796933490655,0,2,20,3.044522437723423,1,2,0,6,0,1,2,128.0
3,1.3862943611198906,0,0,3,3,3,0,3,1680,7.427144133408616,0,0,15,2.772588722239781,0,0,0,1,5,3,3,812.0
4,1.6094379124341003,1,1,4,4,4,0,0,120,4.795790545596741,0,1,30,3.4339872044851463,1,0,0,2,0,2,2,66.0
4,1.6094379124341003,1,1,4,4,4,3,0,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,0,3,0,2,2,210.0
5,1.791759469228055,0,2,0,5,5,7,2,560,6.329720905522696,2,0,22,3.1354942159291497,1,1,2,1,2,1,1,235.2
4,1.6094379124341003,1,1,4,4,4,6,1,400,5.993961427306569,1,1,22,3.1354942159291497,1,1,2,1,2,2,1,188.0
3,1.3862943611198906,0,0,3,3,3,0,0,300,5.707110264748875,0,6,5,1.791759469228055,0,2,0,5,5,1,2,115.0
5,1.791759469228055,0,2,0,5,5,1,1,260,5.564520407322694,2,1,15,2.772588722239781,0,0,0,1,5,5,2,91.0
2,1.0986122886681098,1,2,2,2,2,7,2,80,4.394449154672439,2,3,30,3.4339872044851463,1,0,0,2,0,2,2,64.0
3,1.3862943611198906,0,0,3,3,3,1,3,1920,7.560601162768557,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,1216.0
3,1.3862943611198906,0,0,3,3,3,2,3,2280,7.732369222284388,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,1444.0
2,1.0986122886681098,1,2,2,2,2,5,0,100,4.61512051684126,1,2,22,3.1354942159291497,1,1,2,1,2,2,2,72.0
5,1.791759469228055,0,2,0,5,5,1,3,440,6.089044875446846,2,6,30,3.4339872044851463,1,0,0,2,0,5,2,220.0
5,1.791759469228055,0,2,0,5,5,7,3,280,5.638354669333745,1,0,22,3.1354942159291497,1,1,2,1,2,1,1,117.6
2,1.0986122886681098,1,2,2,2,2,5,1,380,5.942799375126701,2,2,22,3.1354942159291497,1,1,2,1,2,2,2,273.6
5,1.791759469228055,0,2,0,5,5,5,1,200,5.303304908059076,2,4,20,3.044522437723423,1,2,0,6,0,5,3,80.0
3,1.3862943611198906,0,0,3,3,3,2,1,1560,7.353081920515432,0,6,10,2.3978952727983707,1,1,0,3,0,1,2,676.0
5,1.791759469228055,0,2,0,5,5,4,0,460,6.133398042996649,1,5,15,2.772588722239781,0,0,0,1,5,5,2,161.0
6,1.9459101490553132,1,0,1,6,6,0,0,960,6.8679744089702925,0,1,15,2.772588722239781,0,0,0,1,5,3,2,304.0
2,1.0986122886681098,1,2,2,2,2,7,1,180,5.198497031265826,0,5,15,2.772588722239781,0,0,0,1,5,1,2,117.0
2,1.0986122886681098,1,2,2,2,2,6,1,780,6.660575149839686,0,3,18,2.9444389791664403,1,0,3,4,8,2,2,530.4
2,1.0986122886681098,1,2,2,2,2,6,0,720,6.580639137284949,0,6,5,1.791759469228055,0,2,0,5,5,1,2,396.0
6,1.9459101490553132,1,0,1,6,6,3,1,2040,7.621195162809845,0,3,25,3.258096538021482,0,1,0,4,5,1,1,850.0
3,1.3862943611198906,0,0,3,3,3,4,0,420,6.042632833682381,0,0,18,2.9444389791664403,1,0,3,4,8,3,2,215.6
6,1.9459101490553132,1,0,1,6,6,1,1,540,6.293419278846481,0,1,25,3.258096538021482,0,1,0,4,5,1,1,225.0
6,1.9459101490553132,1,0,1,6,6,0,2,960,6.8679744089702925,0,1,30,3.4339872044851463,1,0,0,2,0,6,3,448.0
5,1.791759469228055,0,2,0,5,5,5,0,340,5.831882477283517,1,4,5,1.791759469228055,0,2,0,5,5,5,3,85.0
2,1.0986122886681098,1,2,2,2,2,2,1,640,6.46302945692067,1,3,18,2.9444389791664403,1,0,3,4,8,2,2,435.2
4,1.6094379124341003,1,1,4,4,4,5,2,300,5.707110264748875,0,6,18,2.9444389791664403,1,0,3,4,8,2,1,129.0
2,1.0986122886681098,1,2,2,2,2,3,3,720,6.580639137284949,0,6,25,3.258096538021482,0,1,0,4,5,1,1,540.0
4,1.6094379124341003,1,1,4,4,4,6,2,520,6.255750041753367,1,2,18,2.9444389791664403,1,0,3,4,8,2,1,223.6
6,1.9459101490553132,1,0,1,6,6,7,0,360,5.8888779583328805,0,3,10,2.3978952727983707,1,1,0,3,0,2,2,96.0
5,1.791759469228055,0,2,0,5,5,1,1,40,3.713572066704308,1,5,25,3.258096538021482,0,1,0,4,5,5,2,18.0
6,1.9459101490553132,1,0,1,6,6,5,3,480,6.175867270105761,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,185.6
4,1.6094379124341003,1,1,4,4,4,7,2,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,1,2,250.0
6,1.9459101490553132,1,0,1,6,6,2,3,2160,7.6783263565068856,0,4,5,1.791759469228055,0,2,0,5,5,1,2,468.0
3,1.3862943611198906,0,0,3,3,3,0,1,660,6.493753839851686,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,418.0
2,1.0986122886681098,1,2,2,2,2,0,0,460,6.133398042996649,1,5,22,3.1354942159291497,1,1,2,1,2,2,2,331.2
4,1.6094379124341003,1,1,4,4,4,7,2,160,5.081404364984463,1,6,15,2.772588722239781,0,0,0,1,5,1,1,64.0
4,1.6094379124341003,1,1,4,4,4,7,2,100,4.61512051684126,1,2,18,2.9444389791664403,1,0,3,4,8,2,1,43.0
4,1.6094379124341003,1,1,4,4,4,4,2,300,5.707110264748875,0,6,18,2.9444389791664403,1,0,3,4,8,2,1,129.0
4,1.6094379124341003,1,1,4,4,4,4,0,60,4.110873864173311,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,28.2
6,1.9459101490553132,1,0,1,6,6,0,3,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,0,3,0,2,2,144.0
3,1.3862943611198906,0,0,3,3,3,1,2,180,5.198497031265826,0,5,15,2.772588722239781,0,0,0,1,5,3,3,87.0
6,1.9459101490553132,1,0,1,6,6,3,2,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,6,3,112.0
2,1.0986122886681098,1,2,2,2,2,6,3,520,6.255750041753367,1,2,10,2.3978952727983707,1,1,0,3,0,2,3,312.0
6,1.9459101490553132,1,0,1,6,6,6,3,1800,7.496097345175956,0,1,18,2.9444389791664403,1,0,3,4,8,6,3,624.0
4,1.6094379124341003,1,1,4,4,4,7,0,180,5.198497031265826,0,5,25,3.258096538021482,0,1,0,4,5,1,1,90.0
3,1.3862943611198906,0,0,3,3,3,7,3,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,1,2,64.0
5,1.791759469228055,0,2,0,5,5,5,0,700,6.55250788703459,1,0,20,3.044522437723423,1,2,0,6,0,5,3,280.0
4,1.6094379124341003,1,1,4,4,4,7,0,600,6.398594934535208,0,5,5,1.791759469228055,0,2,0,5,5,1,2,180.0
2,1.0986122886681098,1,2,2,2,2,2,1,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,1,1,270.0
3,1.3862943611198906,0,0,3,3,3,7,0,1440,7.273092595999522,0,5,5,1.791759469228055,0,2,0,5,5,1,2,552.0
4,1.6094379124341003,1,1,4,4,4,6,2,580,6.364750756851911,1,6,18,2.9444389791664403,1,0,3,4,8,2,1,249.4
2,1.0986122886681098,1,2,2,2,2,5,1,260,5.564520407322694,2,1,5,1.791759469228055,0,2,0,5,5,1,2,143.0
5,1.791759469228055,0,2,0,5,5,6,3,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,5,2,196.0
4,1.6094379124341003,1,1,4,4,4,6,3,200,5.303304908059076,2,4,18,2.9444389791664403,1,0,3,4,8,2,1,86.0
2,1.0986122886681098,1,2,2,2,2,0,1,700,6.55250788703459,1,0,20,3.044522437723423,1,2,0,6,0,2,3,490.0
3,1.3862943611198906,0,0,3,3,3,7,0,1680,7.427144133408616,0,0,18,2.9444389791664403,1,0,3,4,8,3,2,862.4
3,1.3862943611198906,0,0,3,3,3,6,2,1860,7.528869256642251,0,5,15,2.772588722239781,0,0,0,1,5,3,3,899.0
2,1.0986122886681098,1,2,2,2,2,0,0,760,6.634633357861686,1,4,30,3.4339872044851463,1,0,0,2,0,2,2,608.0
4,1.6094379124341003,1,1,4,4,4,4,2,560,6.329720905522696,2,0,25,3.258096538021482,0,1,0,4,5,1,1,280.0
3,1.3862943611198906,0,0,3,3,3,0,1,960,6.8679744089702925,0,1,5,1.791759469228055,0,2,0,5,5,1,2,368.0
5,1.791759469228055,0,2,0,5,5,3,0,540,6.293419278846481,0,1,5,1.791759469228055,0,2,0,5,5,5,3,135.0
3,1.3862943611198906,0,0,3,3,3,2,1,1860,7.528869256642251,0,5,20,3.044522437723423,1,2,0,6,0,1,2,992.0
2,1.0986122886681098,1,2,2,2,2,3,3,40,3.713572066704308,1,5,25,3.258096538021482,0,1,0,4,5,1,1,30.0
2,1.0986122886681098,1,2,2,2,2,1,1,160,5.081404364984463,1,6,30,3.4339872044851463,1,0,0,2,0,2,2,128.0
2,1.0986122886681098,1,2,2,2,2,6,2,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,0,6,0,2,3,154.0
6,1.9459101490553132,1,0,1,6,6,1,2,1080,6.985641817639208,0,2,30,3.4339872044851463,1,0,0,2,0,6,3,504.0
6,1.9459101490553132,1,0,1,6,6,6,1,900,6.803505257608338,0,4,20,3.044522437723423,1,2,0,6,0,2,2,330.0
3,1.3862943611198906,0,0,3,3,3,5,1,660,6.493753839851686,0,2,10,2.3978952727983707,1,1,0,3,0,1,2,286.0
3,1.3862943611198906,0,0,3,3,3,7,0,2160,7.6783263565068856,0,4,18,2.9444389791664403,1,0,3,4,8,3,3,1108.8
4,1.6094379124341003,1,1,4,4,4,2,2,720,6.580639137284949,0,6,30,3.4339872044851463,1,0,0,2,0,2,2,396.0
2,1.0986122886681098,1,2,2,2,2,3,1,380,5.942799375126701,2,2,10,2.3978952727983707,1,1,0,3,0,2,3,228.0
6,1.9459101490553132,1,0,1,6,6,7,1,1680,7.427144133408616,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,448.0
4,1.6094379124341003,1,1,4,4,4,7,0,300,5.707110264748875,0,6,22,3.1354942159291497,1,1,2,1,2,2,1,141.0
5,1.791759469228055,0,2,0,5,5,3,3,480,6.175867270105761,0,4,5,1.791759469228055,0,2,0,5,5,5,3,120.0
2,1.0986122886681098,1,2,2,2,2,5,2,600,6.398594934535208,0,5,25,3.258096538021482,0,1,0,4,5,1,2,450.0
3,1.3862943611198906,0,0,3,3,3,3,2,660,6.493753839851686,0,2,15,2.772588722239781,0,0,0,1,5,3,3,319.0
3,1.3862943611198906,0,0,3,3,3,3,0,1140,7.039660349862076,0,6,5,1.791759469228055,0,2,0,5,5,1,2,437.0
5,1.791759469228055,0,2,0,5,5,2,0,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,0,6,0,5,3,88.0
2,1.0986122886681098,1,2,2,2,2,1,2,100,4.61512051684126,1,2,30,3.4339872044851463,1,0,0,2,0,2,2,80.0
3,1.3862943611198906,0,0,3,3,3,7,2,1560,7.353081920515432,0,6,22,3.1354942159291497,1,1,2,1,2,1,1,863.2
5,1.791759469228055,0,2,0,5,5,1,1,460,6.133398042996649,1,5,18,2.9444389791664403,1,0,3,4,8,1,1,174.8
2,1.0986122886681098,1,2,2,2,2,4,3,720,6.580639137284949,0,6,22,3.1354942159291497,1,1,2,1,2,2,2,518.4
6,1.9459101490553132,1,0,1,6,6,7,3,720,6.580639137284949,0,6,22,3.1354942159291497,1,1,2,1,2,2,1,278.4
4,1.6094379124341003,1,1,4,4,4,5,3,100,4.61512051684126,1,2,15,2.772588722239781,0,0,0,1,5,1,1,40.0
5,1.791759469228055,0,2,0,5,5,1,0,800,6.68586094706836,2,2,18,2.9444389791664403,1,0,3,4,8,1,1,304.0
5,1.791759469228055,0,2,0,5,5,0,2,120,4.795790545596741,0,1,30,3.4339872044851463,1,0,0,2,0,5,3,60.0
2,1.0986122886681098,1,2,2,2,2,5,0,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,1,2,220.0
2,1.0986122886681098,1,2,2,2,2,4,0,300,5.707110264748875,0,6,30,3.4339872044851463,1,0,0,2,0,2,3,240.0
3,1.3862943611198906,0,0,3,3,3,4,3,720,6.580639137284949,0,6,15,2.772588722239781,0,0,0,1,5,3,3,348.0
6,1.9459101490553132,1,0,1,6,6,5,0,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,2,1,92.8
5,1.791759469228055,0,2,0,5,5,2,1,740,6.608000625296087,2,5,25,3.258096538021482,0,1,0,4,5,5,2,333.0
3,1.3862943611198906,0,0,3,3,3,2,3,1980,7.591357046698551,0,6,30,3.4339872044851463,1,0,0,2,0,3,3,1254.0
6,1.9459101490553132,1,0,1,6,6,2,1,2280,7.732369222284388,0,5,15,2.772588722239781,0,0,0,1,5,3,2,722.0
4,1.6094379124341003,1,1,4,4,4,0,2,40,3.713572066704308,1,5,10,2.3978952727983707,1,1,0,3,0,2,2,14.0
4,1.6094379124341003,1,1,4,4,4,7,2,340,5.831882477283517,1,4,18,2.9444389791664403,1,0,3,4,8,2,1,146.2
2,1.0986122886681098,1,2,2,2,2,0,0,760,6.634633357861686,1,4,10,2.3978952727983707,1,1,0,3,0,2,3,456.0
4,1.6094379124341003,1,1,4,4,4,5,2,60,4.110873864173311,0,4,20,3.044522437723423,1,2,0,6,0,4,3,27.0
4,1.6094379124341003,1,1,4,4,4,4,3,160,5.081404364984463,1,6,15,2.772588722239781,0,0,0,1,5,1,1,64.0
4,1.6094379124341003,1,1,4,4,4,5,3,520,6.255750041753367,1,2,5,1.791759469228055,0,2,0,5,5,1,2,156.0
4,1.6094379124341003,1,1,4,4,4,0,1,180,5.198497031265826,0,5,18,2.9444389791664403,1,0,3,4,8,2,2,77.4
2,1.0986122886681098,1,2,2,2,2,4,2,640,6.46302945692067,1,3,25,3.258096538021482,0,1,0,4,5,1,1,480.0
2,1.0986122886681098,1,2,2,2,2,1,0,640,6.46302945692067,1,3,25,3.258096538021482,0,1,0,4,5,1,1,480.0
5,1.791759469228055,0,2,0,5,5,4,3,640,6.46302945692067,1,3,22,3.1354942159291497,1,1,2,1,2,1,1,268.8
3,1.3862943611198906,0,0,3,3,3,4,0,1800,7.496097345175956,0,1,20,3.044522437723423,1,2,0,6,0,1,2,960.0
6,1.9459101490553132,1,0,1,6,6,7,2,2160,7.6783263565068856,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,835.2
5,1.791759469228055,0,2,0,5,5,7,0,200,5.303304908059076,2,4,20,3.044522437723423,1,2,0,6,0,5,3,80.0
2,1.0986122886681098,1,2,2,2,2,4,2,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,0,3,0,2,3,324.0
6,1.9459101490553132,1,0,1,6,6,3,1,2340,7.75833346749091,0,2,20,3.044522437723423,1,2,0,6,0,2,2,858.0
6,1.9459101490553132,1,0,1,6,6,0,2,900,6.803505257608338,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,420.0
2,1.0986122886681098,1,2,2,2,2,0,1,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,0,3,0,2,3,240.0
5,1.791759469228055,0,2,0,5,5,0,2,460,6.133398042996649,1,5,5,1.791759469228055,0,2,0,5,5,5,3,115.0
4,1.6094379124341003,1,1,4,4,4,6,2,480,6.175867270105761,0,4,18,2.9444389791664403,1,0,3,4,8,2,1,206.4
2,1.0986122886681098,1,2,2,2,2,4,1,620,6.431331081933479,2,4,20,3.044522437723423,1,2,0,6,0,2,3,434.0
