slot_person1,slot_person2,slot_country,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_person2_current_age,slot_person2_current_age_abs_log1p,slot_person2_current_age_is_even,slot_person2_current_age_mod3,slot_person2_current_age_mod5,slot_person2_current_age_mod7,slot_person2_current_age_mod10,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_pop_scale_k,slot_pop_scale_k_abs_log1p,slot_pop_scale_k_mod3,slot_pop_scale_k_mod7,slot_current_to_past_factor,slot_current_to_past_factor_abs_log1p,slot_current_to_past_factor_is_even,slot_current_to_past_factor_mod3,slot_current_to_past_factor_mod5,slot_current_to_past_factor_mod7,slot_current_to_past_factor_mod10,n_multiple_pairs,y
8,12,9,3,1.3862943611198906,0,0,3,3,3,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7800,8.962007209588313,0,2,3,1.3862943611198906,0,0,3,3,3,9,819000.0
13,17,7,4,1.6094379124341003,1,1,4,4,4,68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3700,8.216358332386156,1,4,4,1.6094379124341003,1,1,4,4,4,9,710400.0
13,16,6,6,1.9459101490553132,1,0,1,6,6,156,5.056245805348308,1,0,1,2,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7400,8.909370405197466,2,1,2,1.0986122886681098,1,2,2,2,2,7,1332000.0
12,2,8,10,2.3978952727983707,1,1,0,3,0,98,4.59511985013459,1,2,3,0,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,0,4,3,1.3862943611198906,0,0,3,3,3,5,1425600.0
17,12,2,5,1.791759469228055,0,2,0,5,5,175,5.170483995038151,0,1,0,0,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4300,8.366602832783736,1,2,6,1.9459101490553132,1,0,1,6,6,6,2631600.0
17,13,1,6,1.9459101490553132,1,0,1,6,6,121,4.804021044733257,0,1,1,2,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7900,8.974744612722734,1,4,4,1.6094379124341003,1,1,4,4,4,3,2180400.0
13,14,9,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2000,7.601402334583733,2,5,4,1.6094379124341003,1,1,4,4,4,12,120000.0
11,1,4,9,2.302585092994046,0,0,4,2,9,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5900,8.682877107057168,2,6,4,1.6094379124341003,1,1,4,4,4,8,283200.0
9,11,1,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7600,8.936035096566041,1,5,3,1.3862943611198906,0,0,3,3,3,11,889200.0
4,9,0,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3800,8.24301946898925,2,6,5,1.791759469228055,0,2,0,5,5,8,399000.0
7,5,3,10,2.3978952727983707,1,1,0,3,0,185,5.225746673713202,0,2,0,3,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7100,8.867990898182093,2,2,6,1.9459101490553132,1,0,1,6,6,9,1491000.0
10,12,3,12,2.5649493574615367,1,0,2,5,2,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7100,8.867990898182093,2,2,5,1.791759469228055,0,2,0,5,5,5,923000.0
10,12,2,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7700,8.94910546953925,2,0,2,1.0986122886681098,1,2,2,2,2,11,215600.0
8,11,1,5,1.791759469228055,0,2,0,5,5,113,4.736198448394496,0,2,3,1,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3700,8.216358332386156,1,4,3,1.3862943611198906,0,0,3,3,3,7,399600.0
9,3,1,12,2.5649493574615367,1,0,2,5,2,172,5.153291594497779,1,1,2,4,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5300,8.575650760987806,2,1,2,1.0986122886681098,1,2,2,2,2,9,339200.0
12,6,8,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6100,8.716207971151853,1,3,5,1.791759469228055,0,2,0,5,5,11,427000.0
11,9,1,10,2.3978952727983707,1,1,0,3,0,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3700,8.216358332386156,1,4,3,1.3862943611198906,0,0,3,3,3,4,466200.0
8,1,5,6,1.9459101490553132,1,0,1,6,6,106,4.672828834461906,1,1,1,1,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2300,7.741099090035366,2,4,4,1.6094379124341003,1,1,4,4,4,3,552000.0
11,6,1,7,2.0794415416798357,0,1,2,0,7,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,6,183600.0
13,6,7,6,1.9459101490553132,1,0,1,6,6,110,4.709530201312334,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2900,7.972810784121404,2,2,4,1.6094379124341003,1,1,4,4,4,8,301600.0
16,9,6,12,2.5649493574615367,1,0,2,5,2,167,5.123963979403259,0,2,2,6,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4000,8.294299608857235,1,3,2,1.0986122886681098,1,2,2,2,2,4,744000.0
13,9,8,12,2.5649493574615367,1,0,2,5,2,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7800,8.962007209588313,0,2,3,1.3862943611198906,0,0,3,3,3,14,561600.0
1,0,1,9,2.302585092994046,0,0,4,2,9,93,4.543294782270004,0,0,3,2,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,0,1,3,1.3862943611198906,0,0,3,3,3,9,378000.0
8,12,0,8,2.1972245773362196,1,2,3,1,8,62,4.143134726391533,1,2,2,6,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3400,8.131824785007195,1,5,6,1.9459101490553132,1,0,1,6,6,7,367200.0
5,12,3,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2600,7.8636512654486515,2,3,3,1.3862943611198906,0,0,3,3,3,11,117000.0
7,6,2,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2100,7.650168700845001,0,0,5,1.791759469228055,0,2,0,5,5,14,147000.0
2,16,1,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6000,8.699681400989514,0,1,3,1.3862943611198906,0,0,3,3,3,7,1440000.0
12,4,0,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,13,579600.0
5,11,1,8,2.1972245773362196,1,2,3,1,8,101,4.624972813284271,0,2,1,3,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2700,7.901377353792616,0,5,4,1.6094379124341003,1,1,4,4,4,8,334800.0
1,0,2,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5900,8.682877107057168,2,6,6,1.9459101490553132,1,0,1,6,6,8,1699200.0
11,5,2,7,2.0794415416798357,0,1,2,0,7,117,4.770684624465665,0,0,2,5,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,4,281600.0
9,12,1,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3900,8.268988209506656,0,1,4,1.6094379124341003,1,1,4,4,4,8,982800.0
10,8,8,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4600,8.434028950155469,1,1,4,1.6094379124341003,1,1,4,4,4,8,239200.0
10,5,8,7,2.0794415416798357,0,1,2,0,7,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5700,8.648396877031582,0,2,3,1.3862943611198906,0,0,3,3,3,4,752400.0
9,14,4,6,1.9459101490553132,1,0,1,6,6,151,5.0238805208462765,0,1,1,4,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7100,8.867990898182093,2,2,3,1.3862943611198906,0,0,3,3,3,4,1235400.0
2,8,6,8,2.1972245773362196,1,2,3,1,8,203,5.318119993844216,0,2,3,0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6300,8.748463629942055,0,0,6,1.9459101490553132,1,0,1,6,6,5,2948400.0
10,3,3,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,0,4,4,1.6094379124341003,1,1,4,4,4,9,604800.0
8,0,8,7,2.0794415416798357,0,1,2,0,7,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6400,8.764209507142004,1,2,3,1.3862943611198906,0,0,3,3,3,2,979200.0
13,17,1,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2600,7.8636512654486515,2,3,5,1.791759469228055,0,2,0,5,5,5,364000.0
15,3,9,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6500,8.77971129020447,2,4,6,1.9459101490553132,1,0,1,6,6,7,741000.0
3,2,2,12,2.5649493574615367,1,0,2,5,2,117,4.770684624465665,0,0,2,5,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7300,8.895766604056085,1,6,2,1.0986122886681098,1,2,2,2,2,7,1022000.0
5,13,7,10,2.3978952727983707,1,1,0,3,0,190,5.25227342804663,1,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4300,8.366602832783736,1,2,3,1.3862943611198906,0,0,3,3,3,8,928800.0
6,15,7,12,2.5649493574615367,1,0,2,5,2,124,4.8283137373023015,1,1,4,5,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7000,8.853808274977197,1,0,5,1.791759469228055,0,2,0,5,5,5,2940000.0
15,1,1,9,2.302585092994046,0,0,4,2,9,79,4.382026634673881,0,1,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7900,8.974744612722734,1,4,6,1.9459101490553132,1,0,1,6,6,8,1659000.0
1,6,2,9,2.302585092994046,0,0,4,2,9,129,4.867534450455582,0,0,4,3,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7400,8.909370405197466,2,1,2,1.0986122886681098,1,2,2,2,2,4,1065600.0
17,14,2,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2900,7.972810784121404,2,2,3,1.3862943611198906,0,0,3,3,3,7,556800.0
13,1,6,10,2.3978952727983707,1,1,0,3,0,115,4.7535901911063645,0,1,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,8,2415000.0
6,5,2,8,2.1972245773362196,1,2,3,1,8,98,4.59511985013459,1,2,3,0,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,3,1.3862943611198906,0,0,3,3,3,4,437400.0
14,11,3,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2000,7.601402334583733,2,5,2,1.0986122886681098,1,2,2,2,2,13,60000.0
15,7,1,6,1.9459101490553132,1,0,1,6,6,111,4.718498871295094,0,0,1,6,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6100,8.716207971151853,1,3,6,1.9459101490553132,1,0,1,6,6,5,1537200.0
11,6,4,10,2.3978952727983707,1,1,0,3,0,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7700,8.94910546953925,2,0,4,1.6094379124341003,1,1,4,4,4,10,338800.0
0,10,6,11,2.4849066497880004,0,2,1,4,1,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4100,8.31898612539206,2,5,6,1.9459101490553132,1,0,1,6,6,7,541200.0
8,1,9,10,2.3978952727983707,1,1,0,3,0,134,4.90527477843843,1,2,4,1,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5400,8.594339400592892,0,3,2,1.0986122886681098,1,2,2,2,2,11,334800.0
9,0,6,10,2.3978952727983707,1,1,0,3,0,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,9,403200.0
12,14,0,12,2.5649493574615367,1,0,2,5,2,92,4.532599493153256,1,2,2,1,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,10,249600.0
0,5,3,4,1.6094379124341003,1,1,4,4,4,149,5.0106352940962555,0,2,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,0,5,2,1.0986122886681098,1,2,2,2,2,7,800400.0
4,12,8,9,2.302585092994046,0,0,4,2,9,113,4.736198448394496,0,2,3,1,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6700,8.81001204797317,1,1,2,1.0986122886681098,1,2,2,2,2,8,348400.0
15,6,5,7,2.0794415416798357,0,1,2,0,7,147,4.997212273764115,0,0,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4200,8.343077871169383,0,0,5,1.791759469228055,0,2,0,5,5,6,2205000.0
3,5,1,9,2.302585092994046,0,0,4,2,9,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2700,7.901377353792616,0,5,5,1.791759469228055,0,2,0,5,5,7,297000.0
10,6,9,7,2.0794415416798357,0,1,2,0,7,64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2100,7.650168700845001,0,0,4,1.6094379124341003,1,1,4,4,4,9,159600.0
5,1,6,12,2.5649493574615367,1,0,2,5,2,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2100,7.650168700845001,0,0,4,1.6094379124341003,1,1,4,4,4,9,109200.0
4,12,4,7,2.0794415416798357,0,1,2,0,7,115,4.7535901911063645,0,1,0,3,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2200,7.696667081526462,1,2,6,1.9459101490553132,1,0,1,6,6,6,356400.0
11,15,8,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6300,8.748463629942055,0,0,2,1.0986122886681098,1,2,2,2,2,6,1134000.0
0,9,7,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6300,8.748463629942055,0,0,5,1.791759469228055,0,2,0,5,5,11,693000.0
10,2,7,9,2.302585092994046,0,0,4,2,9,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3400,8.131824785007195,1,5,6,1.9459101490553132,1,0,1,6,6,4,734400.0
5,3,3,5,1.791759469228055,0,2,0,5,5,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5800,8.665785595466064,1,4,6,1.9459101490553132,1,0,1,6,6,4,1948800.0
2,4,7,9,2.302585092994046,0,0,4,2,9,199,5.298317366548036,0,1,4,3,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4800,8.476579508530941,0,5,2,1.0986122886681098,1,2,2,2,2,7,364800.0
7,15,2,5,1.791759469228055,0,2,0,5,5,117,4.770684624465665,0,0,2,5,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3500,8.160803920954665,2,0,2,1.0986122886681098,1,2,2,2,2,9,196000.0
0,1,1,10,2.3978952727983707,1,1,0,3,0,125,4.836281906951478,0,2,0,6,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6100,8.716207971151853,1,3,4,1.6094379124341003,1,1,4,4,4,10,561200.0
12,12,0,8,2.1972245773362196,1,2,3,1,8,124,4.8283137373023015,1,1,4,5,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,0,1,6,1.9459101490553132,1,0,1,6,6,10,1044000.0
3,2,1,3,1.3862943611198906,0,0,3,3,3,193,5.267858159063328,0,1,3,4,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2200,7.696667081526462,1,2,6,1.9459101490553132,1,0,1,6,6,4,1003200.0
0,8,2,9,2.302585092994046,0,0,4,2,9,149,5.0106352940962555,0,2,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5400,8.594339400592892,0,3,2,1.0986122886681098,1,2,2,2,2,5,604800.0
1,14,2,11,2.4849066497880004,0,2,1,4,1,141,4.955827057601261,0,0,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,7,166400.0
8,17,2,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3100,8.03947991910045,1,6,5,1.791759469228055,0,2,0,5,5,10,496000.0
1,2,7,4,1.6094379124341003,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6500,8.77971129020447,2,4,4,1.6094379124341003,1,1,4,4,4,12,442000.0
10,2,7,12,2.5649493574615367,1,0,2,5,2,132,4.890349128221754,1,0,2,6,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6600,8.79497643168877,0,6,5,1.791759469228055,0,2,0,5,5,12,990000.0
1,16,9,6,1.9459101490553132,1,0,1,6,6,99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4400,8.38958706681109,2,4,4,1.6094379124341003,1,1,4,4,4,8,545600.0
7,1,0,10,2.3978952727983707,1,1,0,3,0,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6900,8.839421607620602,0,5,2,1.0986122886681098,1,2,2,2,2,13,469200.0
2,8,6,6,1.9459101490553132,1,0,1,6,6,86,4.465908118654584,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4200,8.343077871169383,0,0,3,1.3862943611198906,0,0,3,3,3,11,504000.0
3,3,5,10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6000,8.699681400989514,0,1,6,1.9459101490553132,1,0,1,6,6,11,504000.0
2,15,1,11,2.4849066497880004,0,2,1,4,1,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2200,7.696667081526462,1,2,2,1.0986122886681098,1,2,2,2,2,7,70400.0
17,0,5,9,2.302585092994046,0,0,4,2,9,137,4.927253685157205,0,2,2,4,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7600,8.936035096566041,1,5,4,1.6094379124341003,1,1,4,4,4,4,2918400.0
9,1,2,3,1.3862943611198906,0,0,3,3,3,103,4.6443908991413725,0,1,3,5,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,7,444000.0
15,2,2,5,1.791759469228055,0,2,0,5,5,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2100,7.650168700845001,0,0,2,1.0986122886681098,1,2,2,2,2,9,71400.0
5,17,9,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3000,8.006700845440367,0,4,4,1.6094379124341003,1,1,4,4,4,10,672000.0
6,6,4,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2300,7.741099090035366,2,4,6,1.9459101490553132,1,0,1,6,6,6,786600.0
6,10,4,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7700,8.94910546953925,2,0,5,1.791759469228055,0,2,0,5,5,6,4389000.0
0,9,9,7,2.0794415416798357,0,1,2,0,7,197,5.288267030694535,0,2,2,1,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5300,8.575650760987806,2,1,6,1.9459101490553132,1,0,1,6,6,3,2416800.0
8,3,7,8,2.1972245773362196,1,2,3,1,8,138,4.9344739331306915,1,0,3,5,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2500,7.824445930877619,1,1,3,1.3862943611198906,0,0,3,3,3,5,390000.0
4,12,0,8,2.1972245773362196,1,2,3,1,8,163,5.099866427824199,0,1,3,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4100,8.31898612539206,2,5,5,1.791759469228055,0,2,0,5,5,3,1906500.0
4,15,0,6,1.9459101490553132,1,0,1,6,6,138,4.9344739331306915,1,0,3,5,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5800,8.665785595466064,1,4,2,1.0986122886681098,1,2,2,2,2,8,1148400.0
5,6,9,5,1.791759469228055,0,2,0,5,5,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3400,8.131824785007195,1,5,5,1.791759469228055,0,2,0,5,5,9,357000.0
17,14,3,10,2.3978952727983707,1,1,0,3,0,130,4.875197323201151,1,1,0,4,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3000,8.006700845440367,0,4,6,1.9459101490553132,1,0,1,6,6,9,540000.0
0,6,3,12,2.5649493574615367,1,0,2,5,2,78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4700,8.45553053102413,2,3,6,1.9459101490553132,1,0,1,6,6,9,1240800.0
6,5,0,10,2.3978952727983707,1,1,0,3,0,79,4.382026634673881,0,1,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6000,8.699681400989514,0,1,3,1.3862943611198906,0,0,3,3,3,6,828000.0
12,14,7,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7900,8.974744612722734,1,4,4,1.6094379124341003,1,1,4,4,4,11,568800.0
0,15,4,4,1.6094379124341003,1,1,4,4,4,106,4.672828834461906,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2100,7.650168700845001,0,0,4,1.6094379124341003,1,1,4,4,4,8,571200.0
15,0,2,8,2.1972245773362196,1,2,3,1,8,124,4.8283137373023015,1,1,4,5,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3200,8.071218539969863,2,1,4,1.6094379124341003,1,1,4,4,4,13,371200.0
6,12,5,9,2.302585092994046,0,0,4,2,9,174,5.1647859739235145,1,0,4,6,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3500,8.160803920954665,2,0,4,1.6094379124341003,1,1,4,4,4,7,462000.0
12,8,3,5,1.791759469228055,0,2,0,5,5,104,4.653960350157523,1,2,4,6,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3500,8.160803920954665,2,0,5,1.791759469228055,0,2,0,5,5,8,577500.0
17,16,6,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2300,7.741099090035366,2,4,4,1.6094379124341003,1,1,4,4,4,9,220800.0
6,8,1,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7700,8.94910546953925,2,0,5,1.791759469228055,0,2,0,5,5,6,4158000.0
