slot_person_name,slot_years_ahead,slot_years_ahead_abs_log1p,slot_years_ahead_is_even,slot_years_ahead_mod3,slot_years_ahead_mod5,slot_years_ahead_mod7,slot_years_ahead_mod10,slot_future_age,slot_future_age_abs_log1p,slot_future_age_is_even,slot_future_age_mod3,slot_future_age_mod5,slot_future_age_mod7,slot_future_age_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,gcd_all,n_multiple_pairs,y
7,20,3.044522437723423,1,2,0,6,0,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,0,76.0
5,13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,20.0
0,7,2.0794415416798357,0,1,2,0,7,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,0,50.0
2,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,0,60.0
2,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,3,16.0
8,26,3.295836866004329,1,2,1,5,6,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,1,0,93.0
5,24,3.2188758248682006,1,0,4,3,4,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,190.0
7,30,3.4339872044851463,1,0,0,2,0,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
6,11,2.4849066497880004,0,2,1,4,1,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,1,1,220.0
5,37,3.6375861597263857,0,1,2,2,7,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,1,69.0
7,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,55.0
6,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,1,50.0
7,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,16.0
3,36,3.6109179126442243,1,0,1,1,6,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,3,108.0
5,35,3.58351893845611,0,2,0,0,5,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,0,42.0
1,35,3.58351893845611,0,2,0,0,5,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0,12.0
8,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,44.0
5,8,2.1972245773362196,1,2,3,1,8,61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,1,0,106.0
9,8,2.1972245773362196,1,2,3,1,8,59,4.0943445622221,0,2,4,3,9,5,1.791759469228055,0,2,0,5,5,1,0,204.0
8,27,3.332204510175204,0,0,2,6,7,77,4.356708826689592,0,2,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,100.0
8,16,2.833213344056216,1,1,1,2,6,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,96.0
8,22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,0,80.0
9,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,1,35.0
3,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,1,2,195.0
1,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,1,0,26.0
0,28,3.367295829986474,1,1,3,0,8,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,52.0
5,24,3.2188758248682006,1,0,4,3,4,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,2,2,22.0
8,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,3,60.0
3,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,2,144.0
2,21,3.091042453358316,0,0,1,0,1,68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,1,0,188.0
8,37,3.6375861597263857,0,1,2,2,7,78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,164.0
4,17,2.8903717578961645,0,2,2,3,7,71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,54.0
6,25,3.258096538021482,0,1,0,4,5,75,4.330733340286331,0,0,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,200.0
4,32,3.4965075614664802,1,2,2,4,2,65,4.189654742026425,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,1,1,33.0
9,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,1,58.0
5,32,3.4965075614664802,1,2,2,4,2,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
1,7,2.0794415416798357,0,1,2,0,7,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,0,162.0
9,33,3.5263605246161616,0,0,3,5,3,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,0,92.0
0,16,2.833213344056216,1,1,1,2,6,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0,110.0
5,11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,0,32.0
2,31,3.4657359027997265,0,1,1,3,1,61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,1,0,60.0
4,21,3.091042453358316,0,0,1,0,1,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,1,177.0
4,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,2,36.0
7,39,3.6888794541139363,0,0,4,4,9,98,4.59511985013459,1,2,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,0,177.0
5,28,3.367295829986474,1,1,3,0,8,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,1,0,92.0
1,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,1,25.0
1,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,2,96.0
2,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,5,3,220.0
6,27,3.332204510175204,0,0,2,6,7,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,76.0
8,18,2.9444389791664403,1,0,3,4,8,69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,3,1,255.0
8,1,0.6931471805599453,0,1,1,1,1,53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,1,2,104.0
3,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,1,0,147.0
2,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,0,57.0
9,40,3.713572066704308,1,1,0,5,0,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,6.0
4,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
3,34,3.5553480614894135,1,1,4,6,4,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,1,29.0
9,31,3.4657359027997265,0,1,1,3,1,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0,9.0
1,40,3.713572066704308,1,1,0,5,0,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,1,112.0
7,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,0,75.0
7,28,3.367295829986474,1,1,3,0,8,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,1,1,31.0
3,19,2.995732273553991,0,1,4,5,9,73,4.30406509320417,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0,270.0
1,18,2.9444389791664403,1,0,3,4,8,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,2,1,90.0
4,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,2,44.0
8,33,3.5263605246161616,0,0,3,5,3,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,1,47.0
2,12,2.5649493574615367,1,0,2,5,2,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,2,102.0
0,1,0.6931471805599453,0,1,1,1,1,53,3.9889840465642745,0,2,3,4,3,4,1.6094379124341003,1,1,4,4,4,1,2,156.0
8,39,3.6888794541139363,0,0,4,4,9,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,3,2,24.0
5,34,3.5553480614894135,1,1,4,6,4,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,0,50.0
7,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,5,2,40.0
1,38,3.6635616461296463,1,2,3,3,8,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,1,0,145.0
8,13,2.6390573296152584,0,1,3,6,3,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,0,147.0
1,30,3.4339872044851463,1,0,0,2,0,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,1,31.0
6,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,1,84.0
7,21,3.091042453358316,0,0,1,0,1,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,60.0
5,35,3.58351893845611,0,2,0,0,5,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0,50.0
0,32,3.4965075614664802,1,2,2,4,2,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,2,1,80.0
4,37,3.6375861597263857,0,1,2,2,7,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,0,10.0
3,27,3.332204510175204,0,0,2,6,7,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,0,100.0
0,40,3.713572066704308,1,1,0,5,0,79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0,195.0
3,28,3.367295829986474,1,1,3,0,8,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,0,42.0
6,31,3.4657359027997265,0,1,1,3,1,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,0,78.0
1,26,3.295836866004329,1,2,1,5,6,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,1,1,31.0
8,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,6,3,60.0
6,19,2.995732273553991,0,1,4,5,9,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,0,12.0
7,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,40.0
4,15,2.772588722239781,0,0,0,1,5,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,3,2,78.0
4,23,3.1780538303479458,0,2,3,2,3,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,1,1,50.0
7,38,3.6635616461296463,1,2,3,3,8,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,0,72.0
6,2,1.0986122886681098,1,2,2,2,2,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,0,164.0
9,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,0,26.0
5,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,0,68.0
3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,1,30.0
4,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,1,98.0
9,39,3.6888794541139363,0,0,4,4,9,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,36.0
6,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,6,3,270.0
5,22,3.1354942159291497,1,1,2,1,2,49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,1,1,27.0
4,25,3.258096538021482,0,1,0,4,5,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,93.0
8,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1,30.0
9,29,3.4011973816621555,0,2,4,1,9,74,4.31748811353631,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0,225.0
0,14,2.70805020110221,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,2,3,14.0
8,39,3.6888794541139363,0,0,4,4,9,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,1,62.0
7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,3,20.0
4,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,1,56.0
3,34,3.5553480614894135,1,1,4,6,4,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,2,2,20.0
3,12,2.5649493574615367,1,0,2,5,2,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,1,1,275.0
0,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,1,90.0
4,13,2.6390573296152584,0,1,3,6,3,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,0,38.0
6,40,3.713572066704308,1,1,0,5,0,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,2,56.0
2,32,3.4965075614664802,1,2,2,4,2,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,2,2,30.0
7,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,6.0
9,36,3.6109179126442243,1,0,1,1,6,57,4.060443010546419,0,0,2,1,7,6,1.9459101490553132,1,0,1,6,6,3,1,105.0
8,36,3.6109179126442243,1,0,1,1,6,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,160.0
9,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,30.0
0,1,0.6931471805599453,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,2,60.0
6,16,2.833213344056216,1,1,1,2,6,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
8,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,3,177.0
1,18,2.9444389791664403,1,0,3,4,8,73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,165.0
8,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,1,66.0
8,15,2.772588722239781,0,0,0,1,5,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,3,120.0
4,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,1,1,29.0
9,6,1.9459101490553132,1,0,1,6,6,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,2,52.0
8,38,3.6635616461296463,1,2,3,3,8,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1,138.0
6,11,2.4849066497880004,0,2,1,4,1,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,0,82.0
3,23,3.1780538303479458,0,2,3,2,3,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,1,0,44.0
3,34,3.5553480614894135,1,1,4,6,4,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,1,13.0
7,22,3.1354942159291497,1,1,2,1,2,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,2,1,42.0
8,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,0,51.0
8,14,2.70805020110221,1,2,4,0,4,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
1,33,3.5263605246161616,0,0,3,5,3,68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,1,1,70.0
7,23,3.1780538303479458,0,2,3,2,3,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,60.0
3,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,1,0,28.0
2,13,2.6390573296152584,0,1,3,6,3,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,1,23.0
8,21,3.091042453358316,0,0,1,0,1,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,3,1,195.0
2,32,3.4965075614664802,1,2,2,4,2,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,58.0
7,18,2.9444389791664403,1,0,3,4,8,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,0,57.0
4,21,3.091042453358316,0,0,1,0,1,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,1,0,230.0
0,21,3.091042453358316,0,0,1,0,1,68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,1,1,94.0
2,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,2,0,60.0
1,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,2,132.0
2,36,3.6109179126442243,1,0,1,1,6,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,3,2,42.0
7,34,3.5553480614894135,1,1,4,6,4,91,4.5217885770490405,0,1,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,0,114.0
9,40,3.713572066704308,1,1,0,5,0,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,1,1,22.0
2,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,1,1,41.0
0,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,0,24.0
6,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,2,2,28.0
4,27,3.332204510175204,0,0,2,6,7,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,76.0
7,1,0.6931471805599453,0,1,1,1,1,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,1,3,51.0
9,38,3.6635616461296463,1,2,3,3,8,62,4.143134726391533,1,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,1,0,48.0
1,35,3.58351893845611,0,2,0,0,5,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,230.0
7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,20.0
8,29,3.4011973816621555,0,2,4,1,9,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,1,1,95.0
8,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,92.0
9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,25.0
3,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
0,2,1.0986122886681098,1,2,2,2,2,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,1,1,110.0
0,27,3.332204510175204,0,0,2,6,7,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0,45.0
9,28,3.367295829986474,1,1,3,0,8,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,1,90.0
7,25,3.258096538021482,0,1,0,4,5,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,0,62.0
5,30,3.4339872044851463,1,0,0,2,0,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,1,110.0
8,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,1,56.0
1,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,2,7.0
2,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
3,12,2.5649493574615367,1,0,2,5,2,71,4.276666119016055,0,2,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0,236.0
9,29,3.4011973816621555,0,2,4,1,9,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,84.0
1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,2,9.0
4,32,3.4965075614664802,1,2,2,4,2,82,4.418840607796598,1,1,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,200.0
4,16,2.833213344056216,1,1,1,2,6,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,2,2,38.0
9,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,0,93.0
4,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,1,1,56.0
6,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,0,9.0
2,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,2,3,46.0
8,14,2.70805020110221,1,2,4,0,4,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1,290.0
6,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,6,3,60.0
9,24,3.2188758248682006,1,0,4,3,4,81,4.406719247264253,0,0,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,1,171.0
0,13,2.6390573296152584,0,1,3,6,3,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,1,0,159.0
9,20,3.044522437723423,1,2,0,6,0,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1,126.0
4,24,3.2188758248682006,1,0,4,3,4,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,3,1,15.0
7,32,3.4965075614664802,1,2,2,4,2,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,212.0
5,12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,6,2,210.0
0,35,3.58351893845611,0,2,0,0,5,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,0,26.0
4,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,1,3,175.0
4,23,3.1780538303479458,0,2,3,2,3,77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,270.0
3,37,3.6375861597263857,0,1,2,2,7,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,220.0
9,40,3.713572066704308,1,1,0,5,0,73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,132.0
1,37,3.6375861597263857,0,1,2,2,7,88,4.48863636973214,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,1,51.0
8,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,1,2,162.0
7,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0,99.0
6,33,3.5263605246161616,0,0,3,5,3,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,0,24.0
3,40,3.713572066704308,1,1,0,5,0,97,4.584967478670572,0,1,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,0,285.0
9,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,1,1,144.0
7,6,1.9459101490553132,1,0,1,6,6,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,1,0,135.0
