slot_person,slot_object,slot_place,slot_level_term,slot_floors,slot_floors_abs_log1p,slot_floors_is_even,slot_floors_mod3,slot_floors_mod5,slot_floors_mod7,slot_floors_mod10,slot_height_per_floor,slot_height_per_floor_abs_log1p,slot_height_per_floor_is_even,slot_height_per_floor_mod3,slot_height_per_floor_mod5,slot_height_per_floor_mod7,slot_height_per_floor_mod10,slot_unit,slot_ratio_numer,slot_ratio_numer_abs_log1p,slot_ratio_numer_is_even,slot_ratio_numer_mod3,slot_ratio_numer_mod5,slot_ratio_numer_mod7,slot_ratio_numer_mod10,slot_ratio_denom,slot_ratio_denom_abs_log1p,slot_ratio_denom_is_even,slot_ratio_denom_mod3,slot_ratio_denom_mod5,slot_ratio_denom_mod7,slot_ratio_denom_mod10,slot_bounce_count,slot_bounce_count_abs_log1p,slot_bounce_count_is_even,slot_bounce_count_mod3,slot_bounce_count_mod5,slot_bounce_count_mod7,slot_bounce_count_mod10,n_multiple_pairs,y
1,3,0,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,16.0
1,4,1,1,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,50.0
4,1,3,0,4,1.6094379124341003,1,1,4,4,4,375,5.929589143389895,0,0,0,4,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,768.0
0,0,1,2,3,1.3862943611198906,0,0,3,3,3,275,5.62040086571715,0,2,0,2,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,528.0
0,4,1,0,2,1.0986122886681098,1,2,2,2,2,96,4.574710978503383,1,0,1,5,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,108.0
5,1,4,2,2,1.0986122886681098,1,2,2,2,2,1500,7.313886831633462,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,648.0
7,0,5,1,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,48.0
3,4,2,2,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,90.0
0,1,5,2,4,1.6094379124341003,1,1,4,4,4,63,4.1588830833596715,0,0,3,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,112.0
5,2,0,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,120.0
3,3,5,2,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,1,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,450.0
5,2,0,1,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,192.0
5,0,4,2,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,60.0
5,3,2,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,162.0
4,4,0,2,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,50.0
0,4,2,2,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,180.0
3,4,4,2,6,1.9459101490553132,1,0,1,6,6,275,5.62040086571715,0,2,0,2,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,594.0
1,0,2,1,3,1.3862943611198906,0,0,3,3,3,375,5.929589143389895,0,0,0,4,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,243.0
7,3,3,0,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,24.0
7,3,0,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,15.0
6,2,3,0,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,162.0
7,2,3,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,90.0
0,3,2,2,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,36.0
1,4,5,2,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,288.0
2,1,0,0,4,1.6094379124341003,1,1,4,4,4,192,5.262690188904886,1,0,2,3,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,324.0
7,4,2,2,6,1.9459101490553132,1,0,1,6,6,875,6.775366090936392,0,2,0,0,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,2688.0
6,3,1,0,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,192.0
1,0,1,2,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,72.0
5,2,5,0,2,1.0986122886681098,1,2,2,2,2,250,5.5254529391317835,1,1,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,180.0
2,4,3,2,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,72.0
1,2,3,1,3,1.3862943611198906,0,0,3,3,3,704,6.558197802812269,1,2,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,891.0
6,0,2,1,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,360.0
2,2,3,2,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,72.0
1,1,3,2,5,1.791759469228055,0,2,0,5,5,162,5.093750200806762,1,0,2,1,2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,240.0
6,0,4,1,5,1.791759469228055,0,2,0,5,5,1125,7.026426808699636,0,0,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2880.0
1,3,2,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,48.0
2,4,2,0,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,18.0
6,1,3,2,6,1.9459101490553132,1,0,1,6,6,112,4.727387818712341,1,1,2,0,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,378.0
7,3,2,0,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,162.0
5,0,5,2,2,1.0986122886681098,1,2,2,2,2,1125,7.026426808699636,0,0,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1152.0
6,0,1,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,30.0
1,4,3,0,2,1.0986122886681098,1,2,2,2,2,243,5.497168225293202,0,0,3,5,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,144.0
0,3,2,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,30.0
6,1,0,2,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,42.0
7,3,0,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,96.0
7,2,5,2,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,81.0
0,2,1,0,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,128.0
7,3,3,0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,36.0
5,4,4,1,5,1.791759469228055,0,2,0,5,5,625,6.439350371100098,0,1,0,2,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1600.0
6,2,2,0,6,1.9459101490553132,1,0,1,6,6,875,6.775366090936392,0,2,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1134.0
0,0,2,1,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,96.0
6,3,5,2,2,1.0986122886681098,1,2,2,2,2,1375,7.226936018493289,0,1,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,594.0
2,4,0,0,4,1.6094379124341003,1,1,4,4,4,297,5.697093486505405,0,0,2,3,7,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,352.0
1,2,5,0,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,54.0
6,3,5,0,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,360.0
0,2,2,0,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,180.0
2,3,5,2,4,1.6094379124341003,1,1,4,4,4,135,4.912654885736052,0,0,0,2,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,160.0
3,3,4,0,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,54.0
1,1,1,2,6,1.9459101490553132,1,0,1,6,6,189,5.247024072160486,0,0,4,0,9,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,336.0
2,0,0,2,3,1.3862943611198906,0,0,3,3,3,625,6.439350371100098,0,1,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,960.0
5,0,2,2,4,1.6094379124341003,1,1,4,4,4,125,4.836281906951478,0,2,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,180.0
0,0,5,1,3,1.3862943611198906,0,0,3,3,3,125,4.836281906951478,0,2,0,6,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,240.0
3,0,5,2,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,90.0
5,2,1,1,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,72.0
4,3,2,2,2,1.0986122886681098,1,2,2,2,2,625,6.439350371100098,0,1,0,2,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,640.0
7,2,1,0,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,135.0
1,1,5,2,2,1.0986122886681098,1,2,2,2,2,112,4.727387818712341,1,1,2,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,126.0
6,0,3,1,3,1.3862943611198906,0,0,3,3,3,275,5.62040086571715,0,2,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,528.0
5,2,2,2,5,1.791759469228055,0,2,0,5,5,576,6.3578422665081,1,0,1,2,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1215.0
7,0,1,1,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,288.0
4,3,1,1,4,1.6094379124341003,1,1,4,4,4,500,6.2166061010848646,1,2,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,432.0
6,0,5,2,2,1.0986122886681098,1,2,2,2,2,100,4.61512051684126,1,1,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,72.0
0,2,2,1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,60.0
6,1,4,0,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,72.0
2,2,2,0,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,126.0
6,2,0,2,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,144.0
5,1,5,2,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,99.0
7,4,1,1,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,96.0
0,4,2,1,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,36.0
5,0,2,2,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,180.0
3,1,0,0,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,168.0
7,0,2,1,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,336.0
1,4,3,0,6,1.9459101490553132,1,0,1,6,6,1500,7.313886831633462,1,0,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,4608.0
5,0,3,2,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,33.0
6,0,4,1,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,40.0
1,4,4,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,80.0
3,1,2,0,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,270.0
6,0,2,1,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,132.0
7,0,0,2,2,1.0986122886681098,1,2,2,2,2,768,6.645090969505644,1,0,3,5,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,648.0
3,2,0,2,5,1.791759469228055,0,2,0,5,5,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,40.0
0,0,5,2,2,1.0986122886681098,1,2,2,2,2,500,6.2166061010848646,1,2,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,216.0
7,4,4,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,360.0
2,2,3,2,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,180.0
7,4,0,0,6,1.9459101490553132,1,0,1,6,6,625,6.439350371100098,0,1,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1920.0
5,1,2,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,12.0
2,1,3,0,3,1.3862943611198906,0,0,3,3,3,512,6.240275845170769,1,2,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,648.0
6,2,4,2,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,72.0
2,0,5,2,4,1.6094379124341003,1,1,4,4,4,1375,7.226936018493289,0,1,0,3,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,2816.0
2,1,1,2,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,198.0
3,0,1,1,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,56.0
1,3,3,0,6,1.9459101490553132,1,0,1,6,6,750,6.621405651764134,1,0,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2304.0
2,4,3,0,5,1.791759469228055,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,165.0
0,4,1,2,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,288.0
0,2,3,2,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,44.0
4,3,5,1,5,1.791759469228055,0,2,0,5,5,324,5.783825182329737,1,0,4,2,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,480.0
3,1,2,0,4,1.6094379124341003,1,1,4,4,4,576,6.3578422665081,1,0,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,972.0
2,2,2,2,3,1.3862943611198906,0,0,3,3,3,125,4.836281906951478,0,2,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,135.0
3,4,1,0,3,1.3862943611198906,0,0,3,3,3,750,6.621405651764134,1,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,486.0
5,0,5,1,3,1.3862943611198906,0,0,3,3,3,1250,7.1316985104669115,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1920.0
7,3,5,0,3,1.3862943611198906,0,0,3,3,3,500,6.2166061010848646,1,2,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,768.0
3,3,1,1,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,150.0
2,3,0,0,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,1,0,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,960.0
