slot_buyer_name,slot_store_type,slot_unit_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_q1,slot_q1_abs_log1p,slot_q1_is_even,slot_q1_mod3,slot_q1_mod5,slot_q1_mod7,slot_q1_mod10,slot_q2,slot_q2_abs_log1p,slot_q2_is_even,slot_q2_mod3,slot_q2_mod5,slot_q2_mod7,slot_q2_mod10,slot_q3,slot_q3_abs_log1p,slot_q3_is_even,slot_q3_mod3,slot_q3_mod5,slot_q3_mod7,slot_q3_mod10,slot_p1,slot_p1_abs_log1p,slot_p1_is_even,slot_p1_mod3,slot_p1_mod5,slot_p1_mod7,slot_p1_mod10,slot_p2,slot_p2_abs_log1p,slot_p2_is_even,slot_p2_mod3,slot_p2_mod5,slot_p2_mod7,slot_p2_mod10,slot_p3,slot_p3_abs_log1p,slot_p3_is_even,slot_p3_mod3,slot_p3_mod5,slot_p3_mod7,slot_p3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
5,6,4,2,7,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,53,3.9889840465642745,0,2,3,4,3,128,4.859812404361672,1,2,3,2,8,178,5.187385805840755,1,1,3,3,8,2,1,6,1514.0
8,6,4,10,10,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,0,5,5,73,4.30406509320417,0,1,3,3,3,81,4.406719247264253,0,0,1,4,1,2,1,6,969.0
1,5,4,2,1,0,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,127,4.852030263919617,0,1,2,1,7,163,5.099866427824199,0,1,3,2,3,0,1,1,2309.0
2,2,0,9,2,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,161,5.087596335232384,0,2,1,0,1,186,5.231108616854587,1,0,1,4,6,189,5.247024072160486,0,0,4,0,9,0,1,1,4548.0
5,1,1,11,0,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,57,4.060443010546419,0,0,2,1,7,64,4.174387269895637,1,1,4,1,4,2,1,6,863.0
1,6,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,193,5.267858159063328,0,1,3,4,3,143,4.969813299576001,0,2,3,3,3,185,5.225746673713202,0,2,0,3,5,2,1,2,4335.0
8,4,0,0,1,7,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,147,4.997212273764115,0,0,2,0,7,20,3.044522437723423,1,2,0,6,0,113,4.736198448394496,0,2,3,1,3,0,1,7,1329.0
4,0,0,1,9,9,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,181,5.204006687076795,0,1,1,6,1,173,5.159055299214529,0,2,3,5,3,74,4.31748811353631,1,2,4,4,4,3,1,1,3548.0
6,5,1,8,4,8,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,167,5.123963979403259,0,2,2,6,7,21,3.091042453358316,0,0,1,0,1,179,5.19295685089021,0,2,4,4,9,1,1,6,2462.0
0,4,3,7,10,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,133,4.897839799950911,0,1,3,0,3,109,4.700480365792417,0,1,4,4,9,80,4.394449154672439,1,2,0,3,0,0,1,3,1233.0
4,6,4,9,9,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,114,4.74493212836325,1,0,4,2,4,25,3.258096538021482,0,1,0,4,5,72,4.290459441148391,1,0,2,2,2,1,1,7,904.0
8,4,2,0,11,2,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,166,5.117993812416755,1,1,1,5,6,107,4.68213122712422,0,2,2,2,7,2,1,6,2387.0
9,5,3,9,6,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,178,5.187385805840755,1,1,3,3,8,104,4.653960350157523,1,2,4,6,4,19,2.995732273553991,0,1,4,5,9,3,1,8,1086.0
5,3,1,4,3,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,133,4.897839799950911,0,1,3,0,3,57,4.060443010546419,0,0,2,1,7,2,1,3,848.0
9,0,2,0,0,9,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,67,4.219507705176107,0,1,2,4,7,60,4.110873864173311,1,0,0,4,0,112,4.727387818712341,1,1,2,0,2,1,1,2,2339.0
1,3,2,5,9,10,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,145,4.983606621708336,0,1,0,5,5,117,4.770684624465665,0,0,2,5,7,87,4.477336814478207,0,0,2,3,7,2,1,1,2069.0
5,2,4,10,5,6,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,194,5.272999558563747,1,2,4,5,4,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,0,1,1,1614.0
3,3,4,2,1,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,175,5.170483995038151,0,1,0,0,5,180,5.198497031265826,1,0,0,5,0,137,4.927253685157205,0,2,2,4,7,0,1,4,5554.0
4,2,2,0,0,10,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,182,5.209486152841421,1,2,2,0,2,63,4.1588830833596715,0,0,3,0,3,1,1,5,1246.0
9,3,0,7,6,4,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,175,5.170483995038151,0,1,0,0,5,172,5.153291594497779,1,1,2,4,2,91,4.5217885770490405,0,1,1,0,1,3,1,9,2013.0
4,4,1,6,8,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,82,4.418840607796598,1,1,2,5,2,64,4.174387269895637,1,1,4,1,4,189,5.247024072160486,0,0,4,0,9,1,1,4,1842.0
5,0,3,0,9,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,74,4.31748811353631,1,2,4,4,4,155,5.049856007249537,0,2,0,1,5,197,5.288267030694535,0,2,2,1,7,0,1,5,1640.0
5,5,2,6,10,9,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,165,5.111987788356544,0,0,0,4,5,128,4.859812404361672,1,2,3,2,8,23,3.1780538303479458,0,2,3,2,3,2,1,2,2450.0
4,4,2,1,9,9,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,102,4.634728988229636,1,0,2,4,2,138,4.9344739331306915,1,0,3,5,8,131,4.882801922586371,0,2,1,5,1,3,1,0,3499.0
4,1,4,4,11,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,179,5.19295685089021,0,2,4,4,9,186,5.231108616854587,1,0,1,4,6,39,3.6888794541139363,0,0,4,4,9,2,1,3,2084.0
7,1,3,8,10,11,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,62,4.143134726391533,1,2,2,6,2,143,4.969813299576001,0,2,3,3,3,91,4.5217885770490405,0,1,1,0,1,0,1,1,2476.0
8,5,3,5,1,10,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,77,4.356708826689592,0,2,2,0,7,78,4.3694478524670215,1,0,3,1,8,3,1,8,744.0
8,3,1,6,2,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,124,4.8283137373023015,1,1,4,5,4,10,2.3978952727983707,1,1,0,3,0,3,1,6,436.0
1,0,3,4,2,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,62,4.143134726391533,1,2,2,6,2,184,5.220355825078324,1,1,4,2,4,1,2,6,1412.0
9,2,2,0,9,7,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,164,5.10594547390058,1,2,4,3,4,109,4.700480365792417,0,1,4,4,9,191,5.2574953720277815,0,2,1,2,1,3,1,7,2841.0
8,2,2,6,2,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,117,4.770684624465665,0,0,2,5,7,69,4.248495242049359,0,0,4,6,9,66,4.204692619390966,1,0,1,3,6,2,1,6,2265.0
6,4,4,6,1,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,154,5.043425116919247,1,1,4,0,4,68,4.23410650459726,1,2,3,5,8,36,3.6109179126442243,1,0,1,1,6,1,1,8,638.0
8,3,4,1,10,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,147,4.997212273764115,0,0,2,0,7,192,5.262690188904886,1,0,2,3,2,169,5.135798437050262,0,1,4,1,9,1,1,6,3227.0
8,2,3,5,8,6,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,73,4.30406509320417,0,1,3,3,3,41,3.7376696182833684,0,2,1,6,1,156,5.056245805348308,1,0,1,2,6,3,1,6,1360.0
6,4,3,4,11,8,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,166,5.117993812416755,1,1,1,5,6,164,5.10594547390058,1,2,4,3,4,55,4.02535169073515,0,1,0,6,5,2,1,2,3350.0
8,2,2,0,5,7,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,92,4.532599493153256,1,2,2,1,2,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,0,1,1,780.0
3,1,1,0,1,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,147,4.997212273764115,0,0,2,0,7,108,4.6913478822291435,1,0,3,3,8,114,4.74493212836325,1,0,4,2,4,3,1,1,2943.0
8,1,3,2,1,10,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,53,3.9889840465642745,0,2,3,4,3,197,5.288267030694535,0,2,2,1,7,133,4.897839799950911,0,1,3,0,3,3,1,2,1660.0
4,4,4,5,9,6,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,24,3.2188758248682006,1,0,4,3,4,90,4.51085950651685,1,0,0,6,0,3,1,5,1064.0
8,0,3,9,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,0,5,167,5.123963979403259,0,2,2,6,7,29,3.4011973816621555,0,2,4,1,9,2,1,4,1305.0
1,5,3,10,8,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,121,4.804021044733257,0,1,1,2,1,112,4.727387818712341,1,1,2,0,2,115,4.7535901911063645,0,1,0,3,5,2,1,6,1719.0
2,1,0,10,5,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,151,5.0238805208462765,0,1,1,4,1,129,4.867534450455582,0,0,4,3,9,114,4.74493212836325,1,0,4,2,4,3,1,6,2065.0
8,3,3,9,9,9,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,31,3.4657359027997265,0,1,1,3,1,78,4.3694478524670215,1,0,3,1,8,41,3.7376696182833684,0,2,1,6,1,1,1,1,981.0
1,6,1,10,3,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,190,5.25227342804663,1,1,0,1,0,78,4.3694478524670215,1,0,3,1,8,124,4.8283137373023015,1,1,4,5,4,1,1,5,2362.0
5,1,3,9,5,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,182,5.209486152841421,1,2,2,0,2,184,5.220355825078324,1,1,4,2,4,57,4.060443010546419,0,0,2,1,7,3,1,3,2510.0
0,2,4,0,3,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,131,4.882801922586371,0,2,1,5,1,32,3.4965075614664802,1,2,2,4,2,166,5.117993812416755,1,1,1,5,6,3,1,3,1476.0
1,4,1,11,3,9,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,116,4.762173934797756,1,2,1,4,6,103,4.6443908991413725,0,1,3,5,3,2,1,1,3148.0
8,6,4,8,4,10,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,103,4.6443908991413725,0,1,3,5,3,164,5.10594547390058,1,2,4,3,4,58,4.07753744390572,1,1,3,2,8,0,1,9,2129.0
5,5,2,6,10,8,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,127,4.852030263919617,0,1,2,1,7,107,4.68213122712422,0,2,2,2,7,103,4.6443908991413725,0,1,3,5,3,2,1,1,2649.0
8,5,0,4,3,7,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,85,4.454347296253507,0,1,0,1,5,18,2.9444389791664403,1,0,3,4,8,191,5.2574953720277815,0,2,1,2,1,0,1,1,2767.0
9,3,2,7,7,5,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,137,4.927253685157205,0,2,2,4,7,164,5.10594547390058,1,2,4,3,4,2,1,0,2424.0
1,2,3,6,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,137,4.927253685157205,0,2,2,4,7,185,5.225746673713202,0,2,0,3,5,84,4.442651256490317,1,0,4,0,4,1,1,3,2131.0
4,6,4,3,3,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,54,4.007333185232471,1,0,4,5,4,89,4.499809670330265,0,2,4,5,9,0,1,6,1091.0
4,3,0,5,6,7,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,115,4.7535901911063645,0,1,0,3,5,66,4.204692619390966,1,0,1,3,6,1,1,1,1914.0
8,0,1,9,3,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,52,3.970291913552122,1,1,2,3,2,2,1,3,699.0
8,2,3,0,11,8,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,111,4.718498871295094,0,0,1,6,1,118,4.77912349311153,1,1,3,6,8,3,1,2,1517.0
6,3,2,9,2,11,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,0,4,0,24,3.2188758248682006,1,0,4,3,4,74,4.31748811353631,1,2,4,4,4,3,1,7,1410.0
1,1,1,11,10,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,116,4.762173934797756,1,2,1,4,6,72,4.290459441148391,1,0,2,2,2,11,2.4849066497880004,0,2,1,4,1,3,1,6,1293.0
8,1,0,8,3,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,54,4.007333185232471,1,0,4,5,4,182,5.209486152841421,1,2,2,0,2,1,1,3,3336.0
1,4,2,10,4,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,77,4.356708826689592,0,2,2,0,7,93,4.543294782270004,0,0,3,2,3,133,4.897839799950911,0,1,3,0,3,2,1,3,1892.0
8,4,2,2,8,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,171,5.147494476813453,0,0,1,3,1,157,5.062595033026967,0,1,2,3,7,2,1,3,3211.0
0,1,3,9,8,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,33,3.5263605246161616,0,0,3,5,3,69,4.248495242049359,0,0,4,6,9,0,1,4,1122.0
9,3,4,10,10,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,1,1,5,656.0
2,1,3,5,6,11,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,157,5.062595033026967,0,1,2,3,7,69,4.248495242049359,0,0,4,6,9,3,1,5,1232.0
5,4,2,2,9,9,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,56,4.04305126783455,1,2,1,0,6,25,3.258096538021482,0,1,0,4,5,184,5.220355825078324,1,1,4,2,4,3,1,3,2239.0
8,3,2,3,4,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,113,4.736198448394496,0,2,3,1,3,144,4.976733742420574,1,0,4,4,4,147,4.997212273764115,0,0,2,0,7,3,1,5,2659.0
0,4,2,9,5,5,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,147,4.997212273764115,0,0,2,0,7,145,4.983606621708336,0,1,0,5,5,117,4.770684624465665,0,0,2,5,7,2,1,5,2894.0
8,4,2,4,6,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,42,3.7612001156935624,1,0,2,0,2,29,3.4011973816621555,0,2,4,1,9,174,5.1647859739235145,1,0,4,6,4,0,1,4,1148.0
8,5,3,10,2,2,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,176,5.176149732573829,1,2,1,1,6,111,4.718498871295094,0,0,1,6,1,140,4.948759890378168,1,2,0,0,0,3,1,4,2345.0
1,5,1,2,10,4,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,84,4.442651256490317,1,0,4,0,4,64,4.174387269895637,1,1,4,1,4,1,1,6,2617.0
8,2,0,5,8,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,187,5.236441962829949,0,1,2,5,7,144,4.976733742420574,1,0,4,4,4,188,5.241747015059643,1,2,3,6,8,0,1,6,2914.0
1,5,3,9,3,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,165,5.111987788356544,0,0,0,4,5,64,4.174387269895637,1,1,4,1,4,1,1,2,1587.0
2,4,2,2,10,8,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,76,4.343805421853684,1,1,1,6,6,33,3.5263605246161616,0,0,3,5,3,134,4.90527477843843,1,2,4,1,4,3,1,0,1825.0
9,6,1,0,4,4,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,135,4.912654885736052,0,0,0,2,5,178,5.187385805840755,1,1,3,3,8,142,4.962844630259907,1,1,2,2,2,2,1,2,4074.0
5,3,1,4,6,0,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,0,5,5,110,4.709530201312334,1,2,0,5,0,177,5.181783550292085,0,0,2,2,7,3,1,6,1442.0
4,4,4,9,2,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,177,5.181783550292085,0,0,2,2,7,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,0,5,3,1,7,2082.0
9,5,3,3,7,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,90,4.51085950651685,1,0,0,6,0,148,5.003946305945459,1,1,3,1,8,74,4.31748811353631,1,2,4,4,4,2,1,2,2596.0
4,5,3,3,3,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,186,5.231108616854587,1,0,1,4,6,200,5.303304908059076,1,2,0,4,0,116,4.762173934797756,1,2,1,4,6,2,2,4,4248.0
7,0,1,3,11,11,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,159,5.075173815233827,0,0,4,5,9,2,1,5,1222.0
4,6,4,0,7,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,110,4.709530201312334,1,2,0,5,0,166,5.117993812416755,1,1,1,5,6,120,4.795790545596741,1,0,0,1,0,1,1,9,1276.0
7,5,4,7,4,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,67,4.219507705176107,0,1,2,4,7,35,3.58351893845611,0,2,0,0,5,85,4.454347296253507,0,1,0,1,5,1,1,0,1593.0
0,3,0,5,8,10,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,147,4.997212273764115,0,0,2,0,7,129,4.867534450455582,0,0,4,3,9,138,4.9344739331306915,1,0,3,5,8,3,1,7,1527.0
1,3,1,11,5,9,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,53,3.9889840465642745,0,2,3,4,3,160,5.081404364984463,1,1,0,6,0,123,4.820281565605037,0,0,3,4,3,3,1,1,3590.0
9,3,2,10,3,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,40,3.713572066704308,1,1,0,5,0,180,5.198497031265826,1,0,0,5,0,0,2,8,1616.0
2,1,1,7,4,5,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,151,5.0238805208462765,0,1,1,4,1,173,5.159055299214529,0,2,3,5,3,147,4.997212273764115,0,0,2,0,7,0,1,3,4239.0
9,5,4,1,2,10,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,118,4.77912349311153,1,1,3,6,8,61,4.127134385045092,0,1,1,5,1,56,4.04305126783455,1,2,1,0,6,3,1,1,2529.0
8,5,3,6,7,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,61,4.127134385045092,0,1,1,5,1,39,3.6888794541139363,0,0,4,4,9,3,1,1,824.0
2,5,2,5,9,0,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,34,3.5553480614894135,1,1,4,6,4,153,5.0369526024136295,0,0,3,6,3,197,5.288267030694535,0,2,2,1,7,3,1,1,3820.0
0,4,2,4,1,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,150,5.017279836814924,1,0,0,3,0,146,4.990432586778736,1,2,1,6,6,163,5.099866427824199,0,1,3,2,3,3,1,1,3823.0
5,4,4,11,2,8,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,76,4.343805421853684,1,1,1,6,6,110,4.709530201312334,1,2,0,5,0,1,1,3,1063.0
5,5,3,9,3,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,155,5.049856007249537,0,2,0,1,5,76,4.343805421853684,1,1,1,6,6,59,4.0943445622221,0,2,4,3,9,0,1,1,2398.0
6,5,0,3,5,5,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,187,5.236441962829949,0,1,2,5,7,122,4.812184355372417,1,2,2,3,2,173,5.159055299214529,0,2,3,5,3,1,1,3,3339.0
