slot_person1,slot_person2,slot_item1,slot_item2,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_count1_person2,slot_count1_person2_abs_log1p,slot_count1_person2_is_even,slot_count1_person2_mod3,slot_count1_person2_mod5,slot_count1_person2_mod7,slot_count1_person2_mod10,slot_count2_person2,slot_count2_person2_abs_log1p,slot_count2_person2_is_even,slot_count2_person2_mod3,slot_count2_person2_mod5,slot_count2_person2_mod7,slot_count2_person2_mod10,gcd_all,n_multiple_pairs,y
7,8,9,7,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,42,3.7612001156935624,1,0,2,0,2,2,2,50.0
1,2,6,9,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,155,5.049856007249537,0,2,0,1,5,5,2,47.0
0,5,6,5,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,52,3.970291913552122,1,1,2,3,2,4,2,20.0
7,9,9,9,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,240,5.484796933490655,1,0,0,2,0,6,2,61.0
5,3,1,9,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,280,5.638354669333745,1,1,0,0,0,8,2,74.0
9,5,6,0,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,44,3.8066624897703196,1,2,4,2,4,4,2,34.0
5,0,7,4,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,288,5.666426688112432,1,0,3,1,8,9,2,54.0
1,1,8,7,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,96,4.574710978503383,1,0,1,5,6,3,2,54.0
7,7,6,7,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,54,4.007333185232471,1,0,4,5,4,6,2,17.0
9,7,4,7,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,69,4.248495242049359,0,0,4,6,9,3,2,45.0
8,2,2,0,6,1.9459101490553132,1,0,1,6,6,156,5.056245805348308,1,0,1,2,6,66,4.204692619390966,1,0,1,3,6,6,2,37.0
6,2,7,0,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,8,2.1972245773362196,1,2,3,1,8,8,3,40.0
4,9,3,7,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,40,3.713572066704308,1,1,0,5,0,2,2,55.0
2,5,9,9,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,91,4.5217885770490405,0,1,1,0,1,7,2,31.0
7,7,0,0,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,80,4.394449154672439,1,2,0,3,0,8,2,21.0
5,5,3,7,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,156,5.056245805348308,1,0,1,2,6,4,2,58.0
4,2,3,0,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,112,4.727387818712341,1,1,2,0,2,8,2,30.0
3,7,8,5,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,312,5.746203190540153,1,0,2,4,2,8,2,50.0
0,6,4,4,9,2.302585092994046,0,0,4,2,9,243,5.497168225293202,0,0,3,5,3,117,4.770684624465665,0,0,2,5,7,9,2,40.0
9,5,9,5,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,48,3.8918202981106265,1,0,3,6,8,3,2,36.0
6,7,4,4,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,72,4.290459441148391,1,0,2,2,2,4,2,43.0
2,9,2,3,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,174,5.1647859739235145,1,0,4,6,4,6,2,65.0
2,0,1,9,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,93,4.543294782270004,0,0,3,2,3,3,2,52.0
0,9,2,9,8,2.1972245773362196,1,2,3,1,8,184,5.220355825078324,1,1,4,2,4,264,5.579729825986222,1,0,4,5,4,8,2,56.0
3,6,8,1,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,175,5.170483995038151,0,1,0,0,5,7,2,37.0
8,4,5,8,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,190,5.25227342804663,1,1,0,1,0,5,2,47.0
2,5,2,5,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,76,4.343805421853684,1,1,1,6,6,4,2,34.0
1,0,4,7,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,176,5.176149732573829,1,2,1,1,6,8,2,27.0
3,2,9,5,4,1.6094379124341003,1,1,4,4,4,152,5.030437921392435,1,2,2,5,2,20,3.044522437723423,1,2,0,6,0,4,2,43.0
3,7,9,8,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,48,3.8918202981106265,1,0,3,6,8,8,3,42.0
2,4,8,7,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,270,5.602118820879701,1,0,0,4,0,9,2,58.0
9,9,3,7,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,80,4.394449154672439,1,2,0,3,0,4,2,33.0
7,8,5,9,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,3,8.0
8,6,5,5,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,6,2,41.0
9,0,7,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,3,2,8.0
9,1,6,6,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,42,3.7612001156935624,1,0,2,0,2,7,2,17.0
0,7,4,4,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,64,4.174387269895637,1,1,4,1,4,8,2,15.0
2,1,3,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,155,5.049856007249537,0,2,0,1,5,5,2,39.0
3,2,0,6,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,32,3.4965075614664802,1,2,2,4,2,4,2,43.0
2,4,6,7,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,18,2.9444389791664403,1,0,3,4,8,6,2,22.0
9,1,8,9,6,1.9459101490553132,1,0,1,6,6,198,5.293304824724492,1,0,3,2,8,108,4.6913478822291435,1,0,3,3,8,6,2,51.0
1,1,5,5,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,55,4.02535169073515,0,1,0,6,5,5,2,50.0
5,5,3,1,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,6,2,13.0
4,6,0,5,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,77,4.356708826689592,0,2,2,0,7,7,2,39.0
0,6,6,6,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,360,5.8888779583328805,1,0,0,3,0,9,2,68.0
0,3,3,7,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,2,11.0
8,5,1,4,4,1.6094379124341003,1,1,4,4,4,128,4.859812404361672,1,2,3,2,8,128,4.859812404361672,1,2,3,2,8,4,3,64.0
7,5,7,7,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,104,4.653960350157523,1,2,4,6,4,8,2,22.0
4,4,9,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,2,3,14.0
1,8,2,3,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,42,3.7612001156935624,1,0,2,0,2,6,2,26.0
4,1,3,0,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,20,3.044522437723423,1,2,0,6,0,4,2,29.0
3,3,7,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,3,2,7.0
6,8,0,3,8,2.1972245773362196,1,2,3,1,8,192,5.262690188904886,1,0,2,3,2,104,4.653960350157523,1,2,4,6,4,8,2,37.0
9,6,7,2,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,63,4.1588830833596715,0,0,3,0,3,3,2,32.0
0,7,9,2,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,132,4.890349128221754,1,0,2,6,2,6,2,25.0
0,1,6,0,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,90,4.51085950651685,1,0,0,6,0,6,2,29.0
8,5,2,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,5,3,4.0
4,2,9,4,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,63,4.1588830833596715,0,0,3,0,3,9,2,32.0
3,1,9,7,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,16,2.833213344056216,1,1,1,2,6,8,3,22.0
0,7,2,7,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,76,4.343805421853684,1,1,1,6,6,4,2,58.0
3,7,4,3,9,2.302585092994046,0,0,4,2,9,351,5.863631175598097,0,0,1,1,1,108,4.6913478822291435,1,0,3,3,8,9,2,51.0
2,2,8,3,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,90,4.51085950651685,1,0,0,6,0,5,2,37.0
6,3,2,1,7,2.0794415416798357,0,1,2,0,7,147,4.997212273764115,0,0,2,0,7,203,5.318119993844216,0,2,3,0,3,7,2,50.0
8,4,0,9,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,78,4.3694478524670215,1,0,3,1,8,6,2,20.0
1,5,4,0,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,20,3.044522437723423,1,2,0,6,0,4,3,25.0
9,9,5,8,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,80,4.394449154672439,1,2,0,3,0,8,2,36.0
9,0,1,7,9,2.302585092994046,0,0,4,2,9,279,5.634789603169249,0,0,4,6,9,36,3.6109179126442243,1,0,1,1,6,9,2,35.0
9,2,7,3,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,192,5.262690188904886,1,0,2,3,2,8,2,55.0
2,0,2,2,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,54,4.007333185232471,1,0,4,5,4,3,2,25.0
7,2,0,8,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,4,3,34.0
1,1,4,1,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,304,5.720311776607412,1,1,4,3,4,8,2,64.0
6,0,8,7,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,126,4.844187086458591,1,0,1,0,6,6,2,30.0
8,0,3,1,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,56,4.04305126783455,1,2,1,0,6,7,2,20.0
2,4,2,7,5,1.791759469228055,0,2,0,5,5,175,5.170483995038151,0,1,0,0,5,80,4.394449154672439,1,2,0,3,0,5,2,51.0
8,3,7,2,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,144,4.976733742420574,1,0,4,4,4,8,3,20.0
9,0,5,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,65,4.189654742026425,0,2,0,2,5,5,2,21.0
2,2,5,7,9,2.302585092994046,0,0,4,2,9,333,5.811140992976701,0,0,3,4,3,18,2.9444389791664403,1,0,3,4,8,9,2,39.0
0,1,1,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,44,3.8066624897703196,1,2,4,2,4,4,2,13.0
2,9,6,6,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,238,5.476463551931511,1,1,3,0,8,7,2,62.0
7,4,8,1,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,2,2,11.0
8,4,2,2,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,200,5.303304908059076,1,2,0,4,0,5,3,48.0
8,3,7,3,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,50,3.9318256327243257,1,2,0,1,0,5,2,32.0
6,7,1,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,6,3,8.0
0,2,9,5,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,42,3.7612001156935624,1,0,2,0,2,3,2,30.0
2,4,9,0,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,93,4.543294782270004,0,0,3,2,3,3,2,40.0
9,9,9,5,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,304,5.720311776607412,1,1,4,3,4,8,2,46.0
8,6,7,8,6,1.9459101490553132,1,0,1,6,6,138,4.9344739331306915,1,0,3,5,8,210,5.351858133476067,1,0,0,0,0,6,2,58.0
6,6,1,5,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,108,4.6913478822291435,1,0,3,3,8,9,3,24.0
8,4,5,4,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,184,5.220355825078324,1,1,4,2,4,8,2,29.0
4,1,7,0,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,69,4.248495242049359,0,0,4,6,9,3,2,32.0
0,7,4,7,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,32,3.4965075614664802,1,2,2,4,2,4,2,43.0
2,7,4,6,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,66,4.204692619390966,1,0,1,3,6,3,3,44.0
0,4,1,1,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,280,5.638354669333745,1,1,0,0,0,7,2,63.0
2,8,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,60,4.110873864173311,1,0,0,4,0,5,2,22.0
2,4,9,5,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,32,3.4965075614664802,1,2,2,4,2,4,2,21.0
3,0,5,0,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,144,4.976733742420574,1,0,4,4,4,4,3,40.0
8,2,2,4,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,140,4.948759890378168,1,2,0,0,0,7,2,34.0
8,3,2,5,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,304,5.720311776607412,1,1,4,3,4,8,2,68.0
1,8,6,9,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,60,4.110873864173311,1,0,0,4,0,5,2,42.0
1,6,2,7,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,54,4.007333185232471,1,0,4,5,4,6,2,25.0
2,2,8,7,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,130,4.875197323201151,1,1,0,4,0,5,2,45.0
8,3,8,7,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,2,2,41.0
0,9,4,2,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,140,4.948759890378168,1,2,0,0,0,5,2,39.0
9,0,7,3,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,351,5.863631175598097,0,0,1,1,1,9,2,51.0
4,5,7,6,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,243,5.497168225293202,0,0,3,5,3,9,2,61.0
3,3,1,7,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,0,1,0,2,2,33.0
6,0,3,4,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,48,3.8918202981106265,1,0,3,6,8,3,2,40.0
4,2,0,6,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,162,5.093750200806762,1,0,2,1,2,9,2,30.0
3,5,0,9,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,225,5.420534999272286,0,0,0,1,5,9,2,46.0
5,1,2,6,8,2.1972245773362196,1,2,3,1,8,136,4.919980925828125,1,1,1,3,6,40,3.713572066704308,1,1,0,5,0,8,2,22.0
4,7,7,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,4,3,18.0
5,6,8,4,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,272,5.60947179518496,1,2,2,6,2,8,2,48.0
1,8,9,9,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,60,4.110873864173311,1,0,0,4,0,6,2,44.0
6,3,6,9,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,92,4.532599493153256,1,2,2,1,2,4,2,33.0
6,7,1,7,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,204,5.3230099791384085,1,0,4,1,4,6,3,51.0
5,7,3,3,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,56,4.04305126783455,1,2,1,0,6,2,2,37.0
0,1,4,0,9,2.302585092994046,0,0,4,2,9,234,5.459585514144159,1,0,4,3,4,234,5.459585514144159,1,0,4,3,4,9,3,52.0
5,8,3,0,7,2.0794415416798357,0,1,2,0,7,182,5.209486152841421,1,2,2,0,2,56,4.04305126783455,1,2,1,0,6,7,2,34.0
0,6,4,6,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,40,3.713572066704308,1,1,0,5,0,8,2,41.0
3,6,0,7,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,120,4.795790545596741,1,0,0,1,0,6,3,24.0
3,4,6,3,7,2.0794415416798357,0,1,2,0,7,154,5.043425116919247,1,1,4,0,4,266,5.58724865840025,1,2,1,0,6,7,2,60.0
4,6,5,1,7,2.0794415416798357,0,1,2,0,7,182,5.209486152841421,1,2,2,0,2,217,5.384495062789089,0,1,2,0,7,7,2,57.0
6,3,5,9,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,84,4.442651256490317,1,0,4,0,4,3,2,53.0
9,3,0,3,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,66,4.204692619390966,1,0,1,3,6,2,2,47.0
2,1,3,8,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,135,4.912654885736052,0,0,0,2,5,9,2,38.0
2,6,3,7,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,96,4.574710978503383,1,0,1,5,6,3,2,71.0
6,0,2,9,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,2,3,21.0
8,0,5,9,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,95,4.564348191467836,0,2,0,4,5,5,2,32.0
4,1,4,8,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,240,5.484796933490655,1,0,0,2,0,8,3,32.0
2,3,9,7,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,198,5.293304824724492,1,0,3,2,8,6,2,48.0
5,2,7,6,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,140,4.948759890378168,1,2,0,0,0,4,2,45.0
6,4,1,4,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,15,2.772588722239781,0,0,0,1,5,5,3,27.0
0,1,8,9,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,138,4.9344739331306915,1,0,3,5,8,6,2,59.0
0,8,7,9,8,2.1972245773362196,1,2,3,1,8,256,5.54907608489522,1,1,1,4,6,144,4.976733742420574,1,0,4,4,4,8,2,50.0
6,2,8,9,8,2.1972245773362196,1,2,3,1,8,256,5.54907608489522,1,1,1,4,6,232,5.4510384535657,1,1,2,1,2,8,2,61.0
4,5,7,2,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,6,2,10.0
3,7,8,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,3,3,32.0
5,7,0,7,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,34,3.5553480614894135,1,1,4,6,4,2,2,52.0
3,3,9,0,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,248,5.517452896464707,1,2,3,3,8,8,2,40.0
4,4,5,9,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,3,2,12.0
6,1,7,3,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,6,2,17.0
2,6,5,3,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,48,3.8918202981106265,1,0,3,6,8,8,2,10.0
6,7,5,0,7,2.0794415416798357,0,1,2,0,7,154,5.043425116919247,1,1,4,0,4,273,5.6131281063880705,0,0,3,0,3,7,2,61.0
1,8,3,1,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,108,4.6913478822291435,1,0,3,3,8,3,2,57.0
8,2,9,5,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,51,3.9512437185814275,0,0,1,2,1,3,2,41.0
8,1,7,9,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,16,2.833213344056216,1,1,1,2,6,8,3,12.0
1,6,6,5,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,165,5.111987788356544,0,0,0,4,5,5,2,43.0
9,9,4,2,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,48,3.8918202981106265,1,0,3,6,8,2,3,36.0
3,4,9,2,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,266,5.58724865840025,1,2,1,0,6,7,2,52.0
1,9,8,5,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,99,4.605170185988092,0,0,4,1,9,3,3,44.0
4,2,4,2,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,117,4.770684624465665,0,0,2,5,7,9,2,18.0
4,2,1,5,8,2.1972245773362196,1,2,3,1,8,232,5.4510384535657,1,1,2,1,2,304,5.720311776607412,1,1,4,3,4,8,2,67.0
8,9,4,5,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,69,4.248495242049359,0,0,4,6,9,3,2,31.0
0,6,0,4,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,56,4.04305126783455,1,2,1,0,6,2,3,56.0
2,2,5,2,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,182,5.209486152841421,1,2,2,0,2,7,2,43.0
9,1,0,9,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,105,4.663439094112067,0,0,0,0,5,5,2,33.0
3,3,4,5,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,208,5.342334251964811,1,1,3,5,8,8,2,48.0
4,3,0,4,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,63,4.1588830833596715,0,0,3,0,3,9,3,21.0
1,0,2,3,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,175,5.170483995038151,0,1,0,0,5,7,2,27.0
1,2,6,2,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,100,4.61512051684126,1,1,0,2,0,5,2,34.0
4,6,3,7,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,203,5.318119993844216,0,2,3,0,3,7,2,52.0
6,8,7,7,7,2.0794415416798357,0,1,2,0,7,175,5.170483995038151,0,1,0,0,5,175,5.170483995038151,0,1,0,0,5,7,3,50.0
4,6,9,3,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,80,4.394449154672439,1,2,0,3,0,2,2,58.0
1,6,0,8,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,104,4.653960350157523,1,2,4,6,4,8,2,50.0
7,8,3,8,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,3,3,33.0
5,1,1,8,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,26,3.295836866004329,1,2,1,5,6,2,2,24.0
4,7,5,5,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,58,4.07753744390572,1,1,3,2,8,2,2,55.0
5,7,7,2,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,66,4.204692619390966,1,0,1,3,6,6,2,30.0
3,2,5,0,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,99,4.605170185988092,0,0,4,1,9,3,2,57.0
7,5,9,3,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,0,3,5,75,4.330733340286331,0,0,0,5,5,5,2,38.0
4,3,3,6,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,160,5.081404364984463,1,1,0,6,0,5,2,68.0
8,1,8,8,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,62,4.143134726391533,1,2,2,6,2,2,2,67.0
1,4,8,2,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,0,2,0,145,4.983606621708336,0,1,0,5,5,5,2,63.0
1,7,3,9,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,2,2,22.0
9,5,9,6,6,1.9459101490553132,1,0,1,6,6,156,5.056245805348308,1,0,1,2,6,72,4.290459441148391,1,0,2,2,2,6,2,38.0
3,9,1,1,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,2,2,16.0
0,1,3,2,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,130,4.875197323201151,1,1,0,4,0,5,2,37.0
