slot_person1,slot_person2,slot_item1,slot_item2,slot_currency_symbol,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_hours1,slot_hours1_abs_log1p,slot_hours1_is_even,slot_hours1_mod3,slot_hours1_mod5,slot_hours1_mod7,slot_hours1_mod10,slot_hours2,slot_hours2_abs_log1p,slot_hours2_is_even,slot_hours2_mod3,slot_hours2_mod5,slot_hours2_mod7,slot_hours2_mod10,gcd_all,n_multiple_pairs,y
17,19,4,5,0,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,150.0
18,6,1,2,0,60,4.110873864173311,1,0,0,4,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,680.0
12,7,7,11,0,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,165.0
15,9,2,5,1,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,276.0
12,1,9,6,1,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,149.0
5,15,9,2,2,60,4.110873864173311,1,0,0,4,0,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,6,240.0
21,9,2,5,3,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,381.0
1,12,2,2,2,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,324.0
1,12,10,9,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,74.0
16,16,11,11,3,60,4.110873864173311,1,0,0,4,0,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,2,450.0
16,14,2,2,3,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,95.0
1,14,0,11,0,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,245.0
0,7,5,9,0,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,3,240.0
18,9,10,6,2,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,540.0
10,0,7,3,1,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,43.0
3,16,4,11,3,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1,364.0
7,18,10,8,3,60,4.110873864173311,1,0,0,4,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,5,540.0
0,11,8,1,2,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,3,455.0
7,15,8,0,3,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,99.0
2,14,6,1,1,35,3.58351893845611,0,2,0,0,5,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,215.0
3,4,5,11,1,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,390.0
9,14,4,9,3,35,3.58351893845611,0,2,0,0,5,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,0,545.0
15,0,1,11,2,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,130.0
11,20,5,8,1,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,148.0
16,16,3,9,3,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,352.0
2,15,10,0,3,45,3.828641396489095,0,0,0,3,5,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,780.0
0,10,5,8,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,4,50.0
5,18,2,5,2,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,1,284.0
10,12,7,3,0,60,4.110873864173311,1,0,0,4,0,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,770.0
6,0,3,7,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,188.0
13,20,7,5,0,40,3.713572066704308,1,1,0,5,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,520.0
8,11,11,5,2,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,196.0
13,5,3,10,3,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,1,524.0
11,19,5,9,2,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,354.0
8,14,4,8,3,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,480.0
4,20,10,3,3,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,3,600.0
16,11,9,8,1,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,4,79.0
7,10,10,4,3,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,1,468.0
7,21,4,10,0,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,320.0
18,3,3,1,3,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,4,85.0
19,19,3,5,0,45,3.828641396489095,0,0,0,3,5,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,390.0
1,0,6,3,2,35,3.58351893845611,0,2,0,0,5,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,95.0
9,1,11,3,0,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,256.0
20,16,9,10,2,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,98.0
17,1,11,6,2,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,371.0
3,9,10,8,1,60,4.110873864173311,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,2,280.0
17,19,10,10,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,4,100.0
4,21,0,8,0,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,500.0
21,12,2,6,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,120.0
2,4,7,7,0,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,133.0
15,12,5,7,2,45,3.828641396489095,0,0,0,3,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,5,275.0
15,15,2,1,0,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,3,84.0
1,11,7,8,1,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,465.0
12,20,11,4,3,60,4.110873864173311,1,0,0,4,0,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,660.0
9,13,9,6,3,50,3.9318256327243257,1,2,0,1,0,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,435.0
4,20,6,3,3,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,366.0
12,8,4,10,1,60,4.110873864173311,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,1,570.0
18,10,6,11,2,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,2,225.0
1,2,0,1,0,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,215.0
10,9,2,10,2,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,205.0
21,2,11,10,0,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,52.0
6,15,4,11,1,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,259.0
11,15,6,1,1,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,131.0
15,8,11,5,3,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,115.0
2,2,4,7,2,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,4,100.0
19,16,5,5,1,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,155.0
10,8,2,8,3,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,2,215.0
18,4,6,9,0,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,166.0
13,10,9,2,1,20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1,252.0
8,20,1,9,1,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,320.0
13,19,1,10,0,60,4.110873864173311,1,0,0,4,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,6,360.0
13,4,8,3,0,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,292.0
3,17,8,3,3,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,540.0
8,11,2,8,3,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,3,109.0
15,3,10,6,3,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,135.0
0,1,4,9,1,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,2,430.0
15,13,7,9,2,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,5,120.0
8,21,4,9,1,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,199.0
17,9,3,8,0,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,130.0
10,18,7,0,3,55,4.02535169073515,0,1,0,6,5,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,3,205.0
15,9,1,2,0,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,89.0
7,16,0,11,1,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,320.0
13,5,8,5,2,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,495.0
21,20,6,3,2,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,420.0
0,17,9,6,1,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,4,96.0
12,0,2,5,3,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,5,468.0
0,21,10,10,1,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,104.0
5,3,3,1,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,120.0
7,15,7,2,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,144.0
8,11,2,0,3,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,115.0
21,0,8,7,2,50,3.9318256327243257,1,2,0,1,0,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,3,600.0
9,10,3,6,2,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,2,555.0
13,1,5,3,0,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0,403.0
6,12,6,4,3,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,183.0
20,18,2,4,2,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,3,152.0
18,19,4,11,3,40,3.713572066704308,1,1,0,5,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,284.0
11,4,11,11,2,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,189.0
4,2,3,11,1,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,3,560.0
11,13,2,3,2,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,68.0
11,10,8,2,0,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,460.0
2,16,3,8,1,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,5,38.0
14,7,6,10,3,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,170.0
3,4,6,11,1,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,310.0
8,11,6,0,1,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,276.0
7,9,8,10,1,25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0,310.0
11,1,0,8,3,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,2,330.0
19,20,8,8,1,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,99.0
0,10,10,0,2,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,124.0
18,8,11,4,2,20,3.044522437723423,1,2,0,6,0,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,215.0
12,11,9,11,3,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,175.0
20,4,5,4,0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,5,136.0
7,7,9,9,3,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,2,104.0
17,15,9,5,2,60,4.110873864173311,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,432.0
17,14,9,3,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,3,230.0
9,6,6,4,3,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,53.0
7,4,6,2,0,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,5,60.0
12,16,2,9,3,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,2,345.0
10,14,5,1,0,55,4.02535169073515,0,1,0,6,5,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,3,300.0
15,15,9,9,1,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,516.0
16,21,3,4,0,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,490.0
6,16,4,6,3,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,96.0
1,4,4,5,0,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,552.0
6,4,3,4,0,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,2,180.0
21,1,4,1,2,60,4.110873864173311,1,0,0,4,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,5,420.0
11,20,5,4,3,35,3.58351893845611,0,2,0,0,5,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,246.0
9,20,9,0,1,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,156.0
6,19,1,11,2,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,228.0
20,7,11,2,1,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,140.0
1,20,9,2,3,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,186.0
5,12,11,1,3,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,4,84.0
1,14,11,5,2,50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,470.0
17,2,8,11,1,45,3.828641396489095,0,0,0,3,5,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0,570.0
11,1,11,11,3,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,401.0
16,14,1,9,1,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,6,360.0
19,13,6,4,2,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,3,130.0
