slot_person_name,slot_base_item,slot_other_item,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod7,slot_percent_more,slot_percent_more_abs_log1p,slot_percent_more_is_even,slot_percent_more_mod3,slot_percent_more_mod7,slot_percent_more_mod10,gcd_all,n_multiple_pairs,y
5,2,2,60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,5,0,153.0
3,0,0,680,6.523562306149512,2,1,50,3.9318256327243257,1,2,1,0,10,0,1700.0
9,7,7,200,5.303304908059076,2,4,45,3.828641396489095,0,0,3,5,5,0,490.0
9,0,0,380,5.942799375126701,2,2,60,4.110873864173311,1,0,4,0,20,0,988.0
6,2,2,100,4.61512051684126,1,2,10,2.3978952727983707,1,1,3,0,10,1,210.0
5,4,4,660,6.493753839851686,0,2,35,3.58351893845611,0,2,0,5,5,0,1551.0
6,1,1,720,6.580639137284949,0,6,60,4.110873864173311,1,0,4,0,60,1,1872.0
6,5,5,860,6.7580945044277305,2,6,75,4.330733340286331,0,0,5,5,5,0,2365.0
9,5,5,820,6.710523109452428,1,1,35,3.58351893845611,0,2,0,5,5,0,1927.0
2,0,0,460,6.133398042996649,1,5,65,4.189654742026425,0,2,2,5,5,0,1219.0
8,2,2,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
9,5,5,220,5.3981627015177525,1,3,25,3.258096538021482,0,1,4,5,5,0,495.0
1,1,1,860,6.7580945044277305,2,6,55,4.02535169073515,0,1,6,5,5,0,2193.0
7,4,4,380,5.942799375126701,2,2,65,4.189654742026425,0,2,2,5,5,0,1007.0
1,3,3,680,6.523562306149512,2,1,95,4.564348191467836,0,2,4,5,5,0,2006.0
5,2,2,800,6.68586094706836,2,2,50,3.9318256327243257,1,2,1,0,50,1,2000.0
5,0,0,720,6.580639137284949,0,6,30,3.4339872044851463,1,0,2,0,30,1,1656.0
8,7,7,380,5.942799375126701,2,2,85,4.454347296253507,0,1,1,5,5,0,1083.0
7,1,1,400,5.993961427306569,1,1,20,3.044522437723423,1,2,6,0,20,1,880.0
2,7,7,640,6.46302945692067,1,3,5,1.791759469228055,0,2,5,5,5,1,1312.0
1,4,4,380,5.942799375126701,2,2,10,2.3978952727983707,1,1,3,0,10,1,798.0
2,1,1,440,6.089044875446846,2,6,80,4.394449154672439,1,2,3,0,40,0,1232.0
6,3,3,80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,5,1,164.0
9,7,7,280,5.638354669333745,1,0,60,4.110873864173311,1,0,4,0,20,0,728.0
6,8,8,880,6.78105762593618,1,5,20,3.044522437723423,1,2,6,0,20,1,1936.0
2,1,1,140,4.948759890378168,2,0,50,3.9318256327243257,1,2,1,0,10,0,350.0
2,5,5,80,4.394449154672439,2,3,35,3.58351893845611,0,2,0,5,5,0,188.0
7,8,8,760,6.634633357861686,1,4,30,3.4339872044851463,1,0,2,0,10,0,1748.0
9,8,8,240,5.484796933490655,0,2,65,4.189654742026425,0,2,2,5,5,0,636.0
1,5,5,660,6.493753839851686,0,2,90,4.51085950651685,1,0,6,0,30,0,1914.0
1,3,3,340,5.831882477283517,1,4,95,4.564348191467836,0,2,4,5,5,0,1003.0
5,2,2,100,4.61512051684126,1,2,50,3.9318256327243257,1,2,1,0,50,1,250.0
5,5,5,680,6.523562306149512,2,1,80,4.394449154672439,1,2,3,0,40,0,1904.0
2,3,3,80,4.394449154672439,2,3,70,4.2626798770413155,1,1,0,0,10,0,216.0
2,4,4,60,4.110873864173311,0,4,5,1.791759469228055,0,2,5,5,5,1,123.0
9,3,3,560,6.329720905522696,2,0,75,4.330733340286331,0,0,5,5,5,0,1540.0
6,1,1,920,6.825460036255307,2,3,55,4.02535169073515,0,1,6,5,5,0,2346.0
0,4,4,80,4.394449154672439,2,3,60,4.110873864173311,1,0,4,0,20,0,208.0
1,6,6,940,6.846943139585379,1,2,40,3.713572066704308,1,1,5,0,20,0,2256.0
5,2,2,820,6.710523109452428,1,1,50,3.9318256327243257,1,2,1,0,10,0,2050.0
9,1,1,840,6.734591659972948,0,0,15,2.772588722239781,0,0,1,5,15,1,1806.0
6,6,6,220,5.3981627015177525,1,3,35,3.58351893845611,0,2,0,5,5,0,517.0
3,6,6,520,6.255750041753367,1,2,25,3.258096538021482,0,1,4,5,5,0,1170.0
3,4,4,760,6.634633357861686,1,4,5,1.791759469228055,0,2,5,5,5,1,1558.0
7,6,6,620,6.431331081933479,2,4,15,2.772588722239781,0,0,1,5,5,0,1333.0
9,7,7,560,6.329720905522696,2,0,75,4.330733340286331,0,0,5,5,5,0,1540.0
0,7,7,560,6.329720905522696,2,0,15,2.772588722239781,0,0,1,5,5,0,1204.0
7,3,3,60,4.110873864173311,0,4,10,2.3978952727983707,1,1,3,0,10,1,126.0
3,3,3,900,6.803505257608338,0,4,5,1.791759469228055,0,2,5,5,5,1,1845.0
6,0,0,800,6.68586094706836,2,2,90,4.51085950651685,1,0,6,0,10,0,2320.0
6,7,7,600,6.398594934535208,0,5,30,3.4339872044851463,1,0,2,0,30,1,1380.0
8,3,3,500,6.2166061010848646,2,3,60,4.110873864173311,1,0,4,0,20,0,1300.0
5,4,4,380,5.942799375126701,2,2,80,4.394449154672439,1,2,3,0,20,0,1064.0
5,5,5,580,6.364750756851911,1,6,55,4.02535169073515,0,1,6,5,5,0,1479.0
9,5,5,240,5.484796933490655,0,2,75,4.330733340286331,0,0,5,5,15,0,660.0
7,0,0,880,6.78105762593618,1,5,55,4.02535169073515,0,1,6,5,55,1,2244.0
3,6,6,260,5.564520407322694,2,1,95,4.564348191467836,0,2,4,5,5,0,767.0
7,1,1,660,6.493753839851686,0,2,20,3.044522437723423,1,2,6,0,20,1,1452.0
8,6,6,200,5.303304908059076,2,4,45,3.828641396489095,0,0,3,5,5,0,490.0
4,8,8,160,5.081404364984463,1,6,70,4.2626798770413155,1,1,0,0,10,0,432.0
1,2,2,280,5.638354669333745,1,0,35,3.58351893845611,0,2,0,5,35,1,658.0
6,5,5,940,6.846943139585379,1,2,15,2.772588722239781,0,0,1,5,5,0,2021.0
0,7,7,680,6.523562306149512,2,1,80,4.394449154672439,1,2,3,0,40,0,1904.0
4,8,8,180,5.198497031265826,0,5,90,4.51085950651685,1,0,6,0,90,1,522.0
8,8,8,120,4.795790545596741,0,1,35,3.58351893845611,0,2,0,5,5,0,282.0
1,5,5,700,6.55250788703459,1,0,45,3.828641396489095,0,0,3,5,5,0,1715.0
3,4,4,520,6.255750041753367,1,2,85,4.454347296253507,0,1,1,5,5,0,1482.0
0,8,8,420,6.042632833682381,0,0,5,1.791759469228055,0,2,5,5,5,1,861.0
2,2,2,640,6.46302945692067,1,3,35,3.58351893845611,0,2,0,5,5,0,1504.0
4,1,1,520,6.255750041753367,1,2,15,2.772588722239781,0,0,1,5,5,0,1118.0
9,8,8,540,6.293419278846481,0,1,10,2.3978952727983707,1,1,3,0,10,1,1134.0
3,8,8,440,6.089044875446846,2,6,20,3.044522437723423,1,2,6,0,20,1,968.0
9,0,0,560,6.329720905522696,2,0,25,3.258096538021482,0,1,4,5,5,0,1260.0
7,6,6,260,5.564520407322694,2,1,20,3.044522437723423,1,2,6,0,20,1,572.0
1,6,6,60,4.110873864173311,0,4,30,3.4339872044851463,1,0,2,0,30,1,138.0
5,2,2,900,6.803505257608338,0,4,30,3.4339872044851463,1,0,2,0,30,1,2070.0
2,7,7,1000,6.90875477931522,1,6,85,4.454347296253507,0,1,1,5,5,0,2850.0
2,5,5,940,6.846943139585379,1,2,85,4.454347296253507,0,1,1,5,5,0,2679.0
3,6,6,320,5.771441123130016,2,5,75,4.330733340286331,0,0,5,5,5,0,880.0
9,2,2,660,6.493753839851686,0,2,80,4.394449154672439,1,2,3,0,20,0,1848.0
6,2,2,60,4.110873864173311,0,4,60,4.110873864173311,1,0,4,0,60,1,156.0
4,1,1,540,6.293419278846481,0,1,5,1.791759469228055,0,2,5,5,5,1,1107.0
1,0,0,760,6.634633357861686,1,4,50,3.9318256327243257,1,2,1,0,10,0,1900.0
1,2,2,720,6.580639137284949,0,6,85,4.454347296253507,0,1,1,5,5,0,2052.0
3,8,8,1000,6.90875477931522,1,6,40,3.713572066704308,1,1,5,0,40,1,2400.0
3,0,0,80,4.394449154672439,2,3,40,3.713572066704308,1,1,5,0,40,1,192.0
5,8,8,260,5.564520407322694,2,1,25,3.258096538021482,0,1,4,5,5,0,585.0
5,5,5,400,5.993961427306569,1,1,85,4.454347296253507,0,1,1,5,5,0,1140.0
6,7,7,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,5,5,5,1,1025.0
1,1,1,700,6.55250788703459,1,0,85,4.454347296253507,0,1,1,5,5,0,1995.0
5,0,0,260,5.564520407322694,2,1,40,3.713572066704308,1,1,5,0,20,0,624.0
2,3,3,560,6.329720905522696,2,0,70,4.2626798770413155,1,1,0,0,70,1,1512.0
0,8,8,540,6.293419278846481,0,1,35,3.58351893845611,0,2,0,5,5,0,1269.0
7,7,7,580,6.364750756851911,1,6,75,4.330733340286331,0,0,5,5,5,0,1595.0
3,0,0,1000,6.90875477931522,1,6,5,1.791759469228055,0,2,5,5,5,1,2050.0
3,8,8,460,6.133398042996649,1,5,75,4.330733340286331,0,0,5,5,5,0,1265.0
4,1,1,780,6.660575149839686,0,3,5,1.791759469228055,0,2,5,5,5,1,1599.0
9,4,4,860,6.7580945044277305,2,6,50,3.9318256327243257,1,2,1,0,10,0,2150.0
1,7,7,400,5.993961427306569,1,1,75,4.330733340286331,0,0,5,5,25,0,1100.0
2,7,7,700,6.55250788703459,1,0,20,3.044522437723423,1,2,6,0,20,1,1540.0
4,3,3,920,6.825460036255307,2,3,30,3.4339872044851463,1,0,2,0,10,0,2116.0
5,8,8,180,5.198497031265826,0,5,15,2.772588722239781,0,0,1,5,15,1,387.0
8,3,3,100,4.61512051684126,1,2,15,2.772588722239781,0,0,1,5,5,0,215.0
6,8,8,600,6.398594934535208,0,5,30,3.4339872044851463,1,0,2,0,30,1,1380.0
6,3,3,600,6.398594934535208,0,5,45,3.828641396489095,0,0,3,5,15,0,1470.0
1,6,6,260,5.564520407322694,2,1,70,4.2626798770413155,1,1,0,0,10,0,702.0
4,0,0,480,6.175867270105761,0,4,15,2.772588722239781,0,0,1,5,15,1,1032.0
7,1,1,840,6.734591659972948,0,0,40,3.713572066704308,1,1,5,0,40,1,2016.0
4,0,0,860,6.7580945044277305,2,6,90,4.51085950651685,1,0,6,0,10,0,2494.0
9,4,4,80,4.394449154672439,2,3,75,4.330733340286331,0,0,5,5,5,0,220.0
7,6,6,500,6.2166061010848646,2,3,50,3.9318256327243257,1,2,1,0,50,1,1250.0
0,3,3,440,6.089044875446846,2,6,45,3.828641396489095,0,0,3,5,5,0,1078.0
8,3,3,740,6.608000625296087,2,5,15,2.772588722239781,0,0,1,5,5,0,1591.0
2,4,4,160,5.081404364984463,1,6,90,4.51085950651685,1,0,6,0,10,0,464.0
4,8,8,320,5.771441123130016,2,5,95,4.564348191467836,0,2,4,5,5,0,944.0
1,0,0,200,5.303304908059076,2,4,65,4.189654742026425,0,2,2,5,5,0,530.0
2,4,4,500,6.2166061010848646,2,3,55,4.02535169073515,0,1,6,5,5,0,1275.0
9,4,4,880,6.78105762593618,1,5,60,4.110873864173311,1,0,4,0,20,0,2288.0
5,4,4,100,4.61512051684126,1,2,40,3.713572066704308,1,1,5,0,20,0,240.0
4,4,4,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,2,0,30,1,966.0
7,4,4,560,6.329720905522696,2,0,25,3.258096538021482,0,1,4,5,5,0,1260.0
3,0,0,600,6.398594934535208,0,5,15,2.772588722239781,0,0,1,5,15,1,1290.0
4,6,6,440,6.089044875446846,2,6,70,4.2626798770413155,1,1,0,0,10,0,1188.0
3,8,8,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,3,0,10,1,420.0
6,4,4,580,6.364750756851911,1,6,85,4.454347296253507,0,1,1,5,5,0,1653.0
3,2,2,280,5.638354669333745,1,0,70,4.2626798770413155,1,1,0,0,70,1,756.0
4,6,6,100,4.61512051684126,1,2,30,3.4339872044851463,1,0,2,0,10,0,230.0
1,8,8,280,5.638354669333745,1,0,85,4.454347296253507,0,1,1,5,5,0,798.0
0,0,0,140,4.948759890378168,2,0,50,3.9318256327243257,1,2,1,0,10,0,350.0
8,3,3,160,5.081404364984463,1,6,35,3.58351893845611,0,2,0,5,5,0,376.0
7,7,7,700,6.55250788703459,1,0,80,4.394449154672439,1,2,3,0,20,0,1960.0
3,0,0,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,10,1,1008.0
8,7,7,780,6.660575149839686,0,3,15,2.772588722239781,0,0,1,5,15,1,1677.0
2,7,7,540,6.293419278846481,0,1,60,4.110873864173311,1,0,4,0,60,1,1404.0
4,8,8,840,6.734591659972948,0,0,90,4.51085950651685,1,0,6,0,30,0,2436.0
8,7,7,1000,6.90875477931522,1,6,55,4.02535169073515,0,1,6,5,5,0,2550.0
1,7,7,840,6.734591659972948,0,0,55,4.02535169073515,0,1,6,5,5,0,2142.0
3,7,7,80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,5,1,164.0
6,6,6,360,5.8888779583328805,0,3,45,3.828641396489095,0,0,3,5,45,1,882.0
0,5,5,520,6.255750041753367,1,2,5,1.791759469228055,0,2,5,5,5,1,1066.0
7,2,2,300,5.707110264748875,0,6,80,4.394449154672439,1,2,3,0,20,0,840.0
1,3,3,300,5.707110264748875,0,6,10,2.3978952727983707,1,1,3,0,10,1,630.0
2,4,4,520,6.255750041753367,1,2,50,3.9318256327243257,1,2,1,0,10,0,1300.0
1,8,8,980,6.8885724595653635,2,0,35,3.58351893845611,0,2,0,5,35,1,2303.0
5,3,3,680,6.523562306149512,2,1,85,4.454347296253507,0,1,1,5,85,1,1938.0
1,3,3,500,6.2166061010848646,2,3,45,3.828641396489095,0,0,3,5,5,0,1225.0
9,1,1,800,6.68586094706836,2,2,20,3.044522437723423,1,2,6,0,20,1,1760.0
3,1,1,140,4.948759890378168,2,0,80,4.394449154672439,1,2,3,0,20,0,392.0
5,3,3,60,4.110873864173311,0,4,50,3.9318256327243257,1,2,1,0,10,0,150.0
8,2,2,780,6.660575149839686,0,3,50,3.9318256327243257,1,2,1,0,10,0,1950.0
9,6,6,940,6.846943139585379,1,2,20,3.044522437723423,1,2,6,0,20,1,2068.0
3,8,8,820,6.710523109452428,1,1,15,2.772588722239781,0,0,1,5,5,0,1763.0
4,5,5,720,6.580639137284949,0,6,80,4.394449154672439,1,2,3,0,80,1,2016.0
2,8,8,1000,6.90875477931522,1,6,5,1.791759469228055,0,2,5,5,5,1,2050.0
3,3,3,400,5.993961427306569,1,1,60,4.110873864173311,1,0,4,0,20,0,1040.0
6,8,8,1000,6.90875477931522,1,6,20,3.044522437723423,1,2,6,0,20,1,2200.0
3,5,5,80,4.394449154672439,2,3,60,4.110873864173311,1,0,4,0,20,0,208.0
3,4,4,180,5.198497031265826,0,5,85,4.454347296253507,0,1,1,5,5,0,513.0
4,5,5,680,6.523562306149512,2,1,50,3.9318256327243257,1,2,1,0,10,0,1700.0
0,1,1,780,6.660575149839686,0,3,95,4.564348191467836,0,2,4,5,5,0,2301.0
3,8,8,660,6.493753839851686,0,2,40,3.713572066704308,1,1,5,0,20,0,1584.0
2,3,3,160,5.081404364984463,1,6,80,4.394449154672439,1,2,3,0,80,1,448.0
7,2,2,140,4.948759890378168,2,0,85,4.454347296253507,0,1,1,5,5,0,399.0
9,5,5,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,2,0,30,1,552.0
4,1,1,960,6.8679744089702925,0,1,25,3.258096538021482,0,1,4,5,5,0,2160.0
6,1,1,300,5.707110264748875,0,6,70,4.2626798770413155,1,1,0,0,10,0,810.0
3,3,3,1000,6.90875477931522,1,6,75,4.330733340286331,0,0,5,5,25,0,2750.0
3,5,5,940,6.846943139585379,1,2,65,4.189654742026425,0,2,2,5,5,0,2491.0
6,3,3,460,6.133398042996649,1,5,95,4.564348191467836,0,2,4,5,5,0,1357.0
0,2,2,560,6.329720905522696,2,0,45,3.828641396489095,0,0,3,5,5,0,1372.0
3,3,3,420,6.042632833682381,0,0,85,4.454347296253507,0,1,1,5,5,0,1197.0
0,0,0,380,5.942799375126701,2,2,10,2.3978952727983707,1,1,3,0,10,1,798.0
6,4,4,640,6.46302945692067,1,3,95,4.564348191467836,0,2,4,5,5,0,1888.0
1,8,8,880,6.78105762593618,1,5,85,4.454347296253507,0,1,1,5,5,0,2508.0
4,6,6,720,6.580639137284949,0,6,35,3.58351893845611,0,2,0,5,5,0,1692.0
3,2,2,340,5.831882477283517,1,4,80,4.394449154672439,1,2,3,0,20,0,952.0
7,1,1,580,6.364750756851911,1,6,95,4.564348191467836,0,2,4,5,5,0,1711.0
3,2,2,100,4.61512051684126,1,2,15,2.772588722239781,0,0,1,5,5,0,215.0
0,7,7,360,5.8888779583328805,0,3,50,3.9318256327243257,1,2,1,0,10,0,900.0
3,3,3,360,5.8888779583328805,0,3,40,3.713572066704308,1,1,5,0,40,1,864.0
1,4,4,1000,6.90875477931522,1,6,75,4.330733340286331,0,0,5,5,25,0,2750.0
0,7,7,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,3,0,10,1,504.0
3,8,8,780,6.660575149839686,0,3,15,2.772588722239781,0,0,1,5,15,1,1677.0
2,1,1,100,4.61512051684126,1,2,90,4.51085950651685,1,0,6,0,10,0,290.0
8,4,4,480,6.175867270105761,0,4,35,3.58351893845611,0,2,0,5,5,0,1128.0
4,7,7,600,6.398594934535208,0,5,60,4.110873864173311,1,0,4,0,60,1,1560.0
4,4,4,880,6.78105762593618,1,5,5,1.791759469228055,0,2,5,5,5,1,1804.0
1,8,8,780,6.660575149839686,0,3,55,4.02535169073515,0,1,6,5,5,0,1989.0
6,8,8,640,6.46302945692067,1,3,55,4.02535169073515,0,1,6,5,5,0,1632.0
3,3,3,500,6.2166061010848646,2,3,80,4.394449154672439,1,2,3,0,20,0,1400.0
4,7,7,560,6.329720905522696,2,0,25,3.258096538021482,0,1,4,5,5,0,1260.0
2,0,0,100,4.61512051684126,1,2,80,4.394449154672439,1,2,3,0,20,0,280.0
2,2,2,240,5.484796933490655,0,2,50,3.9318256327243257,1,2,1,0,10,0,600.0
3,1,1,820,6.710523109452428,1,1,45,3.828641396489095,0,0,3,5,5,0,2009.0
5,0,0,320,5.771441123130016,2,5,80,4.394449154672439,1,2,3,0,80,1,896.0
0,5,5,560,6.329720905522696,2,0,30,3.4339872044851463,1,0,2,0,10,0,1288.0
8,7,7,760,6.634633357861686,1,4,95,4.564348191467836,0,2,4,5,95,1,2242.0
0,4,4,940,6.846943139585379,1,2,35,3.58351893845611,0,2,0,5,5,0,2209.0
7,4,4,340,5.831882477283517,1,4,5,1.791759469228055,0,2,5,5,5,1,697.0
2,8,8,220,5.3981627015177525,1,3,95,4.564348191467836,0,2,4,5,5,0,649.0
9,5,5,640,6.46302945692067,1,3,15,2.772588722239781,0,0,1,5,5,0,1376.0
8,3,3,600,6.398594934535208,0,5,80,4.394449154672439,1,2,3,0,40,0,1680.0
0,0,0,480,6.175867270105761,0,4,30,3.4339872044851463,1,0,2,0,30,1,1104.0
3,4,4,320,5.771441123130016,2,5,50,3.9318256327243257,1,2,1,0,10,0,800.0
9,8,8,480,6.175867270105761,0,4,40,3.713572066704308,1,1,5,0,40,1,1152.0
3,2,2,360,5.8888779583328805,0,3,35,3.58351893845611,0,2,0,5,5,0,846.0
4,3,3,940,6.846943139585379,1,2,5,1.791759469228055,0,2,5,5,5,1,1927.0
9,1,1,140,4.948759890378168,2,0,60,4.110873864173311,1,0,4,0,20,0,364.0
0,6,6,820,6.710523109452428,1,1,95,4.564348191467836,0,2,4,5,5,0,2419.0
1,0,0,220,5.3981627015177525,1,3,5,1.791759469228055,0,2,5,5,5,1,451.0
6,4,4,180,5.198497031265826,0,5,30,3.4339872044851463,1,0,2,0,30,1,414.0
2,3,3,520,6.255750041753367,1,2,65,4.189654742026425,0,2,2,5,65,1,1378.0
4,3,3,960,6.8679744089702925,0,1,25,3.258096538021482,0,1,4,5,5,0,2160.0
5,0,0,560,6.329720905522696,2,0,20,3.044522437723423,1,2,6,0,20,1,1232.0
5,8,8,140,4.948759890378168,2,0,60,4.110873864173311,1,0,4,0,20,0,364.0
6,3,3,100,4.61512051684126,1,2,45,3.828641396489095,0,0,3,5,5,0,245.0
8,6,6,480,6.175867270105761,0,4,95,4.564348191467836,0,2,4,5,5,0,1416.0
0,8,8,580,6.364750756851911,1,6,80,4.394449154672439,1,2,3,0,20,0,1624.0
3,6,6,200,5.303304908059076,2,4,90,4.51085950651685,1,0,6,0,10,0,580.0
7,2,2,260,5.564520407322694,2,1,75,4.330733340286331,0,0,5,5,5,0,715.0
5,4,4,640,6.46302945692067,1,3,80,4.394449154672439,1,2,3,0,80,1,1792.0
9,8,8,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
3,3,3,920,6.825460036255307,2,3,90,4.51085950651685,1,0,6,0,10,0,2668.0
5,4,4,600,6.398594934535208,0,5,30,3.4339872044851463,1,0,2,0,30,1,1380.0
5,6,6,800,6.68586094706836,2,2,85,4.454347296253507,0,1,1,5,5,0,2280.0
9,5,5,780,6.660575149839686,0,3,70,4.2626798770413155,1,1,0,0,10,0,2106.0
6,1,1,840,6.734591659972948,0,0,95,4.564348191467836,0,2,4,5,5,0,2478.0
5,0,0,60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,5,0,153.0
8,2,2,240,5.484796933490655,0,2,5,1.791759469228055,0,2,5,5,5,1,492.0
8,5,5,580,6.364750756851911,1,6,45,3.828641396489095,0,0,3,5,5,0,1421.0
9,8,8,900,6.803505257608338,0,4,25,3.258096538021482,0,1,4,5,25,1,2025.0
3,4,4,660,6.493753839851686,0,2,70,4.2626798770413155,1,1,0,0,10,0,1782.0
8,3,3,660,6.493753839851686,0,2,40,3.713572066704308,1,1,5,0,20,0,1584.0
4,1,1,280,5.638354669333745,1,0,25,3.258096538021482,0,1,4,5,5,0,630.0
7,1,1,620,6.431331081933479,2,4,90,4.51085950651685,1,0,6,0,10,0,1798.0
6,5,5,80,4.394449154672439,2,3,85,4.454347296253507,0,1,1,5,5,0,228.0
7,8,8,760,6.634633357861686,1,4,60,4.110873864173311,1,0,4,0,20,0,1976.0
1,8,8,660,6.493753839851686,0,2,10,2.3978952727983707,1,1,3,0,10,1,1386.0
7,2,2,940,6.846943139585379,1,2,15,2.772588722239781,0,0,1,5,5,0,2021.0
9,3,3,220,5.3981627015177525,1,3,90,4.51085950651685,1,0,6,0,10,0,638.0
4,0,0,740,6.608000625296087,2,5,15,2.772588722239781,0,0,1,5,5,0,1591.0
9,7,7,60,4.110873864173311,0,4,45,3.828641396489095,0,0,3,5,15,0,147.0
2,8,8,620,6.431331081933479,2,4,30,3.4339872044851463,1,0,2,0,10,0,1426.0
5,7,7,980,6.8885724595653635,2,0,70,4.2626798770413155,1,1,0,0,70,1,2646.0
1,4,4,520,6.255750041753367,1,2,90,4.51085950651685,1,0,6,0,10,0,1508.0
1,8,8,600,6.398594934535208,0,5,50,3.9318256327243257,1,2,1,0,50,1,1500.0
7,1,1,460,6.133398042996649,1,5,55,4.02535169073515,0,1,6,5,5,0,1173.0
8,4,4,80,4.394449154672439,2,3,65,4.189654742026425,0,2,2,5,5,0,212.0
5,2,2,620,6.431331081933479,2,4,55,4.02535169073515,0,1,6,5,5,0,1581.0
0,0,0,800,6.68586094706836,2,2,30,3.4339872044851463,1,0,2,0,10,0,1840.0
5,6,6,400,5.993961427306569,1,1,15,2.772588722239781,0,0,1,5,5,0,860.0
3,1,1,480,6.175867270105761,0,4,90,4.51085950651685,1,0,6,0,30,0,1392.0
7,2,2,940,6.846943139585379,1,2,70,4.2626798770413155,1,1,0,0,10,0,2538.0
7,8,8,980,6.8885724595653635,2,0,70,4.2626798770413155,1,1,0,0,70,1,2646.0
4,0,0,400,5.993961427306569,1,1,45,3.828641396489095,0,0,3,5,5,0,980.0
0,3,3,1000,6.90875477931522,1,6,70,4.2626798770413155,1,1,0,0,10,0,2700.0
8,3,3,840,6.734591659972948,0,0,5,1.791759469228055,0,2,5,5,5,1,1722.0
3,5,5,440,6.089044875446846,2,6,15,2.772588722239781,0,0,1,5,5,0,946.0
6,2,2,540,6.293419278846481,0,1,5,1.791759469228055,0,2,5,5,5,1,1107.0
3,8,8,520,6.255750041753367,1,2,55,4.02535169073515,0,1,6,5,5,0,1326.0
9,5,5,300,5.707110264748875,0,6,85,4.454347296253507,0,1,1,5,5,0,855.0
2,3,3,780,6.660575149839686,0,3,50,3.9318256327243257,1,2,1,0,10,0,1950.0
6,3,3,540,6.293419278846481,0,1,75,4.330733340286331,0,0,5,5,15,0,1485.0
4,2,2,560,6.329720905522696,2,0,35,3.58351893845611,0,2,0,5,35,1,1316.0
8,0,0,760,6.634633357861686,1,4,70,4.2626798770413155,1,1,0,0,10,0,2052.0
8,2,2,60,4.110873864173311,0,4,25,3.258096538021482,0,1,4,5,5,0,135.0
8,1,1,300,5.707110264748875,0,6,20,3.044522437723423,1,2,6,0,20,1,660.0
8,2,2,480,6.175867270105761,0,4,60,4.110873864173311,1,0,4,0,60,1,1248.0
5,5,5,540,6.293419278846481,0,1,60,4.110873864173311,1,0,4,0,60,1,1404.0
3,3,3,260,5.564520407322694,2,1,25,3.258096538021482,0,1,4,5,5,0,585.0
7,0,0,940,6.846943139585379,1,2,75,4.330733340286331,0,0,5,5,5,0,2585.0
7,0,0,480,6.175867270105761,0,4,95,4.564348191467836,0,2,4,5,5,0,1416.0
4,6,6,460,6.133398042996649,1,5,40,3.713572066704308,1,1,5,0,20,0,1104.0
5,5,5,640,6.46302945692067,1,3,70,4.2626798770413155,1,1,0,0,10,0,1728.0
8,6,6,240,5.484796933490655,0,2,20,3.044522437723423,1,2,6,0,20,1,528.0
7,0,0,440,6.089044875446846,2,6,90,4.51085950651685,1,0,6,0,10,0,1276.0
6,6,6,340,5.831882477283517,1,4,55,4.02535169073515,0,1,6,5,5,0,867.0
0,4,4,680,6.523562306149512,2,1,55,4.02535169073515,0,1,6,5,5,0,1734.0
7,8,8,700,6.55250788703459,1,0,50,3.9318256327243257,1,2,1,0,50,1,1750.0
9,1,1,960,6.8679744089702925,0,1,5,1.791759469228055,0,2,5,5,5,1,1968.0
6,6,6,220,5.3981627015177525,1,3,40,3.713572066704308,1,1,5,0,20,0,528.0
4,0,0,720,6.580639137284949,0,6,70,4.2626798770413155,1,1,0,0,10,0,1944.0
2,6,6,760,6.634633357861686,1,4,65,4.189654742026425,0,2,2,5,5,0,2014.0
0,5,5,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
1,2,2,820,6.710523109452428,1,1,15,2.772588722239781,0,0,1,5,5,0,1763.0
2,5,5,780,6.660575149839686,0,3,70,4.2626798770413155,1,1,0,0,10,0,2106.0
0,0,0,220,5.3981627015177525,1,3,40,3.713572066704308,1,1,5,0,20,0,528.0
1,3,3,480,6.175867270105761,0,4,80,4.394449154672439,1,2,3,0,80,1,1344.0
2,6,6,580,6.364750756851911,1,6,80,4.394449154672439,1,2,3,0,20,0,1624.0
8,6,6,320,5.771441123130016,2,5,80,4.394449154672439,1,2,3,0,80,1,896.0
9,1,1,600,6.398594934535208,0,5,60,4.110873864173311,1,0,4,0,60,1,1560.0
1,0,0,700,6.55250788703459,1,0,60,4.110873864173311,1,0,4,0,20,0,1820.0
2,5,5,280,5.638354669333745,1,0,80,4.394449154672439,1,2,3,0,40,0,784.0
6,0,0,920,6.825460036255307,2,3,30,3.4339872044851463,1,0,2,0,10,0,2116.0
