slot_person_name,slot_sold_item,slot_bought_item,slot_initial_qty,slot_initial_qty_abs_log1p,slot_initial_qty_is_even,slot_initial_qty_mod3,slot_initial_qty_mod5,slot_initial_qty_mod7,slot_initial_qty_mod10,slot_sell_price,slot_sell_price_abs_log1p,slot_sell_price_is_even,slot_sell_price_mod3,slot_sell_price_mod7,slot_sell_price_mod10,slot_buy_qty,slot_buy_qty_abs_log1p,slot_buy_qty_is_even,slot_buy_qty_mod3,slot_buy_qty_mod5,slot_buy_qty_mod7,slot_buy_qty_mod10,slot_buy_price,slot_buy_price_abs_log1p,slot_buy_price_is_even,slot_buy_price_mod3,slot_buy_price_mod7,slot_buy_price_mod10,slot_leftover_cash,slot_leftover_cash_abs_log1p,slot_leftover_cash_sign,slot_leftover_cash_is_even,slot_leftover_cash_mod3,slot_leftover_cash_mod7,slot_leftover_cash_mod10,gcd_all,n_multiple_pairs,y
0,5,3,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,1,0,2,0,1,1,10.0
7,3,5,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,195,5.278114659230517,1,0,0,6,5,1,4,2.0
6,6,2,35,3.58351893845611,0,2,0,0,5,60,4.110873864173311,1,0,4,0,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,1590,7.372118028337787,1,1,0,1,0,1,4,8.0
4,7,3,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,135,4.912654885736052,1,0,0,2,5,1,5,7.0
8,7,3,26,3.295836866004329,1,2,1,5,6,60,4.110873864173311,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,1275,7.151485463904735,1,0,0,1,5,1,2,2.0
3,5,1,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,6,5,240,5.484796933490655,1,1,0,2,0,1,5,0.0
2,3,3,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,5,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,5,5,0,0.0,0,1,0,0,0,1,1,9.0
1,4,2,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,60,4.110873864173311,1,1,0,4,0,1,5,6.0
2,5,3,36,3.6109179126442243,1,0,1,1,6,45,3.828641396489095,0,0,3,5,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,1095,6.999422467507961,1,0,0,3,5,1,2,7.0
1,3,1,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,5,5,530,6.274762021241939,1,1,2,5,0,1,2,10.0
9,3,2,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,5,13,2.6390573296152584,0,1,3,6,3,55,4.02535169073515,0,1,6,5,195,5.278114659230517,1,0,0,6,5,1,1,2.0
9,4,2,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,235,5.4638318050256105,1,0,1,4,5,1,1,7.0
6,1,3,21,3.091042453358316,0,0,1,0,1,60,4.110873864173311,1,0,4,0,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,5,255,5.545177444479562,1,0,0,3,5,1,2,8.0
2,4,0,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,10,2.3978952727983707,1,1,1,3,0,1,2,4.0
0,2,5,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,0,0.0,0,1,0,0,0,1,1,10.0
1,4,7,27,3.332204510175204,0,0,2,6,7,55,4.02535169073515,0,1,6,5,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,1,0,140,4.948759890378168,1,1,2,0,0,1,0,9.0
1,7,2,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,540,6.293419278846481,1,1,0,1,0,1,1,9.0
6,4,1,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,90,4.51085950651685,1,1,0,6,0,1,4,4.0
4,7,5,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,35,3.58351893845611,1,0,2,0,5,1,4,5.0
9,4,1,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,1,3,0,1,3,1.0
0,5,0,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,5,710,6.566672429803241,1,1,2,3,0,1,1,10.0
1,3,1,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,3,5,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,5,0,295,5.69035945432406,1,0,1,1,5,1,0,1.0
1,2,0,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,100,4.61512051684126,1,1,1,2,0,1,1,3.0
7,4,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,1,0,2,0,1,4,0.0
0,7,3,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,1,3,0,2,5,1.0
0,6,2,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,140,4.948759890378168,1,1,2,0,0,1,3,7.0
2,4,0,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,120,4.795790545596741,1,1,0,1,0,1,7,3.0
4,2,5,14,2.70805020110221,1,2,4,0,4,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,1,5,240,5.484796933490655,1,1,0,2,0,1,2,8.0
0,3,3,26,3.295836866004329,1,2,1,5,6,60,4.110873864173311,1,0,4,0,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,975,6.883462586413092,1,0,0,2,5,1,2,7.0
9,5,0,27,3.332204510175204,0,0,2,6,7,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,710,6.566672429803241,1,1,2,3,0,1,0,4.0
7,1,2,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,5,110,4.709530201312334,1,1,2,5,0,1,6,0.0
9,1,3,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,190,5.25227342804663,1,1,1,1,0,1,2,9.0
9,0,5,27,3.332204510175204,0,0,2,6,7,40,3.713572066704308,1,1,5,0,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,460,6.133398042996649,1,1,1,5,0,1,0,2.0
6,7,4,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,5,205,5.327876168789581,1,0,1,2,5,1,4,10.0
9,0,6,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,355,5.87493073085203,1,0,1,5,5,1,0,9.0
1,5,5,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,5,5,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,55,4.02535169073515,1,0,1,6,5,1,2,10.0
0,7,2,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,2,0,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,390,5.968707559985366,1,1,0,5,0,1,1,9.0
7,6,1,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,3,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,3,0,70,4.2626798770413155,1,1,1,0,0,1,3,2.0
6,3,7,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,4,0,70,4.2626798770413155,1,1,1,0,0,2,6,5.0
0,4,5,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,2,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,270,5.602118820879701,1,1,0,4,0,5,7,1.0
8,1,6,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,305,5.723585101952381,1,0,2,4,5,1,5,1.0
4,4,7,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,6,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,790,6.673297967767654,1,1,1,6,0,1,1,6.0
5,2,5,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,285,5.655991810819852,1,0,0,5,5,1,4,7.0
1,4,7,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,6,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,5,5,320,5.771441123130016,1,1,2,5,0,1,4,8.0
0,4,3,27,3.332204510175204,0,0,2,6,7,10,2.3978952727983707,1,1,3,0,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,5,5,180,5.198497031265826,1,1,0,5,0,1,3,2.0
6,7,4,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,0,0.0,0,1,0,0,0,1,1,10.0
1,1,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,0,0.0,0,1,0,0,0,1,3,7.0
6,7,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,35,3.58351893845611,1,0,2,0,5,1,3,3.0
1,1,1,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,0,0.0,0,1,0,0,0,1,4,2.0
6,4,0,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,135,4.912654885736052,1,0,0,2,5,1,6,10.0
2,7,3,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,4,5,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,585,6.373319789577012,1,0,0,4,5,1,1,1.0
7,4,6,35,3.58351893845611,0,2,0,0,5,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,425,6.054439346269371,1,0,2,5,5,1,1,7.0
1,5,4,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,2,0,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,510,6.236369590203704,1,1,0,6,0,1,3,3.0
6,7,4,23,3.1780538303479458,0,2,3,2,3,60,4.110873864173311,1,0,4,0,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,4,5,355,5.87493073085203,1,0,1,5,5,1,0,10.0
1,1,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,3,5,0,0.0,0,1,0,0,0,1,2,0.0
1,0,2,31,3.4657359027997265,0,1,1,3,1,35,3.58351893845611,0,2,0,5,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,335,5.817111159963204,1,0,2,6,5,1,0,6.0
4,0,1,23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,550,6.311734809152915,1,1,1,4,0,1,4,4.0
5,3,3,14,2.70805020110221,1,2,4,0,4,45,3.828641396489095,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,395,5.981414211254481,1,0,2,3,5,1,4,5.0
6,1,1,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,3,0,145,4.983606621708336,1,0,1,5,5,1,0,0.0
6,7,4,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,5,1.791759469228055,1,0,2,5,5,1,7,4.0
9,4,4,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,250,5.5254529391317835,1,1,1,5,0,1,1,8.0
0,1,2,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,35,3.58351893845611,1,0,2,0,5,1,2,10.0
4,3,3,18,2.9444389791664403,1,0,3,4,8,35,3.58351893845611,0,2,0,5,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,6,0,215,5.375278407684165,1,0,2,5,5,1,0,5.0
9,2,7,33,3.5263605246161616,0,0,3,5,3,60,4.110873864173311,1,0,4,0,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,1290,7.1631723908466425,1,1,0,2,0,1,0,4.0
6,6,0,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,6,0,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,500,6.2166061010848646,1,1,2,3,0,1,3,9.0
2,5,3,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,70,4.2626798770413155,1,1,1,0,0,1,2,0.0
2,7,4,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,30,3.4339872044851463,1,1,0,2,0,1,6,6.0
9,0,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,50,3.9318256327243257,1,1,2,1,0,1,6,5.0
1,2,0,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,1065,6.97166860472579,1,0,0,1,5,1,3,8.0
5,6,3,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,1,3,0,1,2,1.0
1,4,3,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,5,1.791759469228055,1,0,2,5,5,1,7,2.0
8,2,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,15,2.772588722239781,1,0,0,1,5,1,4,4.0
0,1,7,19,2.995732273553991,0,1,4,5,9,55,4.02535169073515,0,1,6,5,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,905,6.80903930604298,1,0,2,2,5,1,0,0.0
0,3,5,26,3.295836866004329,1,2,1,5,6,55,4.02535169073515,0,1,6,5,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,420,6.042632833682381,1,1,0,0,0,1,3,2.0
3,5,2,14,2.70805020110221,1,2,4,0,4,55,4.02535169073515,0,1,6,5,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,5,0,85,4.454347296253507,1,0,1,1,5,1,0,3.0
0,2,0,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,6,5,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,5,740,6.608000625296087,1,1,2,5,0,5,1,7.0
4,3,5,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,345,5.846438775057725,1,0,0,2,5,1,5,6.0
3,4,2,14,2.70805020110221,1,2,4,0,4,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,140,4.948759890378168,1,1,2,0,0,1,5,6.0
8,4,3,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,3,5,120,4.795790545596741,1,1,0,1,0,1,1,7.0
5,2,3,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,305,5.723585101952381,1,0,2,4,5,1,1,6.0
3,7,4,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,1,2,3,0,1,6,9.0
7,1,0,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,3,5,150,5.017279836814924,1,1,0,3,0,1,4,4.0
6,4,4,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,100,4.61512051684126,1,1,1,2,0,1,7,10.0
2,4,6,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,5,60,4.110873864173311,1,1,0,4,0,1,6,5.0
4,0,0,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,1320,7.186144304522325,1,1,0,4,0,2,3,2.0
8,0,7,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,4,5,70,4.2626798770413155,1,1,1,0,0,1,0,4.0
8,7,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,5,1.791759469228055,1,0,2,5,5,1,6,0.0
7,5,3,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,3,0,945,6.852242569051878,1,0,0,0,5,1,1,4.0
9,0,1,13,2.6390573296152584,0,1,3,6,3,45,3.828641396489095,0,0,3,5,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,1,0,2,0,1,2,4.0
4,4,6,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,375,5.929589143389895,1,0,0,4,5,1,4,7.0
7,4,1,34,3.5553480614894135,1,1,4,6,4,55,4.02535169073515,0,1,6,5,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,3,0,1110,7.01301578963963,1,1,0,4,0,1,1,10.0
0,7,3,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,4,0,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,4,5,1250,7.1316985104669115,1,1,2,4,0,1,2,0.0
0,7,2,27,3.332204510175204,0,0,2,6,7,60,4.110873864173311,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1530,7.333676395657684,1,1,0,4,0,1,5,1.0
8,3,3,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,55,4.02535169073515,0,1,6,5,430,6.066108090103747,1,1,1,3,0,1,1,7.0
5,2,5,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,1,0,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,5,1160,7.057036981697891,1,1,2,5,0,1,1,7.0
6,4,4,9,2.302585092994046,0,0,4,2,9,55,4.02535169073515,0,1,6,5,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,225,5.420534999272286,1,0,0,1,5,1,2,4.0
7,2,6,29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,5,50,3.9318256327243257,1,1,2,1,0,1,0,4.0
4,7,1,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,35,3.58351893845611,1,0,2,0,5,1,0,4.0
1,4,3,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,95,4.564348191467836,1,0,2,4,5,1,2,9.0
7,3,3,29,3.4011973816621555,0,2,4,1,9,55,4.02535169073515,0,1,6,5,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,530,6.274762021241939,1,1,2,5,0,1,1,8.0
8,7,5,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,620,6.431331081933479,1,1,2,4,0,1,3,8.0
9,2,4,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,5,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,3,0,120,4.795790545596741,1,1,0,1,0,1,1,7.0
9,5,1,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,5,205,5.327876168789581,1,0,1,2,5,1,4,5.0
1,1,7,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,145,4.983606621708336,1,0,1,5,5,1,0,1.0
1,3,2,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,35,3.58351893845611,1,0,2,0,5,1,4,5.0
2,4,3,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,0,0.0,0,1,0,0,0,1,1,6.0
3,6,6,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,140,4.948759890378168,1,1,2,0,0,1,4,7.0
4,7,5,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,4,5,80,4.394449154672439,1,1,2,3,0,1,3,2.0
9,1,4,32,3.4965075614664802,1,2,2,4,2,55,4.02535169073515,0,1,6,5,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,5,500,6.2166061010848646,1,1,2,3,0,1,1,7.0
6,6,6,31,3.4657359027997265,0,1,1,3,1,60,4.110873864173311,1,0,4,0,23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,1,0,410,6.018593214496234,1,1,2,4,0,1,0,5.0
9,1,7,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,1,0,2,0,1,5,4.0
0,2,1,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,65,4.189654742026425,1,0,2,2,5,1,4,1.0
9,7,0,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,5,0,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,480,6.175867270105761,1,1,0,4,0,1,3,1.0
7,2,6,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,70,4.2626798770413155,1,1,1,0,0,1,4,3.0
9,0,7,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,1,3,0,1,7,10.0
7,1,5,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,3,5,60,4.110873864173311,1,1,0,4,0,1,1,1.0
4,4,1,18,2.9444389791664403,1,0,3,4,8,35,3.58351893845611,0,2,0,5,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,145,4.983606621708336,1,0,1,5,5,1,0,6.0
5,4,3,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,90,4.51085950651685,1,1,0,6,0,1,3,8.0
8,0,5,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,240,5.484796933490655,1,1,0,2,0,1,6,7.0
3,0,6,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,215,5.375278407684165,1,0,2,5,5,1,1,4.0
