slot_v1,slot_v1_abs_log1p,slot_v1_is_even,slot_v1_mod3,slot_v1_mod5,slot_v1_mod7,slot_v1_mod10,slot_t1,slot_t1_abs_log1p,slot_t1_is_even,slot_t1_mod3,slot_t1_mod5,slot_t1_mod7,slot_t1_mod10,slot_v2,slot_v2_abs_log1p,slot_v2_is_even,slot_v2_mod3,slot_v2_mod5,slot_v2_mod7,slot_v2_mod10,slot_t2,slot_t2_abs_log1p,slot_t2_is_even,slot_t2_mod3,slot_t2_mod5,slot_t2_mod7,slot_t2_mod10,slot_speed_unit,slot_distance_unit,slot_time_unit,slot_mover1,slot_mover2,gcd_all,n_multiple_pairs,y
53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,0,0,2,0,1,1,0,109.0
30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,0,0,1,1,1,1,1,156.0
94,4.553876891600541,1,1,4,3,4,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,2,1,3,537.0
66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,2,6,1,4,113.0
50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,0,0,2,6,4,1,2,24.0
82,4.418840607796598,1,1,2,5,2,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,1,0,1,1,1,4,720.0
55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,0,0,0,0,6,1,1,285.0
99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,0,1,6,6,1,2,342.0
92,4.532599493153256,1,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,1,1,2,4,1,1,2,161.0
63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,1,1,2,0,1,2,89.0
98,4.59511985013459,1,2,3,0,8,4,1.6094379124341003,1,1,4,4,4,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,0,0,0,2,6,2,3,308.0
41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,0,2,4,1,1,0,134.0
92,4.532599493153256,1,2,2,1,2,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,1,1,2,0,1,1,72.0
47,3.871201010907891,0,2,2,5,7,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,1,2,4,4,1,0,313.0
64,4.174387269895637,1,1,4,1,4,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,1,1,0,6,1,2,224.0
57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1,1,1,4,0,1,0,117.0
88,4.48863636973214,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,0,0,2,4,3,1,3,10.0
87,4.477336814478207,0,0,2,3,7,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,1,1,1,2,4,1,0,177.0
75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,2,0,5,1,1,45.0
34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,0,0,2,3,1,1,2,70.0
70,4.2626798770413155,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,1,1,1,5,6,1,1,74.0
44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,0,0,2,5,1,1,2,110.0
62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,1,1,1,3,1,1,3,185.0
50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,58,4.07753744390572,1,1,3,2,8,1,0.6931471805599453,0,1,1,1,1,1,1,1,1,0,1,3,92.0
86,4.465908118654584,1,2,1,2,6,6,1.9459101490553132,1,0,1,6,6,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,0,1,5,3,2,3,84.0
22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,3,1,1,96.0
44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,1,3,5,1,1,119.0
54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,0,0,1,3,2,1,4,67.0
62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,4,3,1,3,395.0
54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,1,1,0,6,1,2,126.0
55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,1,1,0,355.0
76,4.343805421853684,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,0,0,1,0,1,1,0,472.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,0,2,4,1,1,2,434.0
95,4.564348191467836,0,2,0,4,5,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,0,1,3,260.0
38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,1,0,6,6,1,3,120.0
53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,0,0,2,4,1,1,0,85.0
41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,1,1,1,6,0,1,1,24.0
85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,1,1,2,0,1,1,1,197.0
88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,6,1,2,236.0
65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,9,2.302585092994046,0,0,4,2,9,1,1,1,1,2,1,0,3.0
44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,3,4,1,3,342.0
83,4.430816798843313,0,2,3,6,3,9,2.302585092994046,0,0,4,2,9,87,4.477336814478207,0,0,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,1,1,2,1,0,312.0
22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,1,2,3,0,1,3,69.0
81,4.406719247264253,0,0,1,4,1,3,1.3862943611198906,0,0,3,3,3,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,0,0,0,1,0,1,3,132.0
54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,0,1,3,161.0
72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,1,1,6,6,1,3,428.0
65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,1,1,2,0,2,1,1,91.0
80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,0,2,6,4,1,3,413.0
71,4.276666119016055,0,2,1,1,1,9,2.302585092994046,0,0,4,2,9,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,0,0,1,2,5,1,0,294.0
96,4.574710978503383,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,0,0,1,4,1,1,0,484.0
79,4.382026634673881,0,1,4,2,9,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,0,6,1,1,1,135.0
59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,1,1,3,15.0
35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,0,1,2,208.0
69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,0,0,1,1,1,1,0,79.0
36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,0,0,2,0,6,1,1,192.0
40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,1,2,3,0,1,2,180.0
55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,0,0,1,6,5,1,3,215.0
41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,2,6,1,1,1,142.0
98,4.59511985013459,1,2,3,0,8,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,2,2,1,2,49.0
84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,1,1,2,3,4,1,2,75.0
56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,6,1,3,82.0
21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,1,1,1,1.0
68,4.23410650459726,1,2,3,5,8,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,0,0,1,6,5,1,0,206.0
95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,1,1,0,5,6,1,2,310.0
89,4.499809670330265,0,2,4,5,9,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,1,1,4,0,1,1,288.0
75,4.330733340286331,0,0,0,5,5,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,0,0,1,1,3,1,2,120.0
55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,0,0,1,5,1,1,0,311.0
78,4.3694478524670215,1,0,3,1,8,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,1,1,4,5,1,1,402.0
34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,0,0,1,2,3,1,1,71.0
45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,1,2,4,4,1,1,163.0
45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,6,1,1,115.0
95,4.564348191467836,0,2,0,4,5,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,0,0,0,0,2,1,1,695.0
48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,1,2,5,2,1,2,154.0
64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,0,0,1,2,4,1,2,392.0
79,4.382026634673881,0,1,4,2,9,9,2.302585092994046,0,0,4,2,9,83,4.430816798843313,0,2,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,6,3,1,1,462.0
55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,1,1,1,3,0,1,3,124.0
63,4.1588830833596715,0,0,3,0,3,8,2.1972245773362196,1,2,3,1,8,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,1,0,6,1,1,0,198.0
22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,0,0,2,4,1,1,1,15.0
37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,1,0.6931471805599453,0,1,1,1,1,0,0,2,1,1,1,4,224.0
41,3.7376696182833684,0,2,1,6,1,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,1,0.6931471805599453,0,1,1,1,1,0,0,0,3,5,1,4,297.0
84,4.442651256490317,1,0,4,0,4,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,0,0,1,3,5,1,1,448.0
55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,1,1,1,6,4,1,3,375.0
30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,4,1,4,96.0
95,4.564348191467836,0,2,0,4,5,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,1,2,4,4,1,1,565.0
31,3.4657359027997265,0,1,1,3,1,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,1,0,1,6,1,3,111.0
65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,2,3,1,2,136.0
73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,2,1,0,242.0
34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,1,1,1,3,1,0,58.0
21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,4,1,1,137.0
22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,0,0,1,0,0,1,1,5.0
54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,0,0,2,3,0,1,4,103.0
84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,1,1,1,4,1,1,1,110.0
26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,2,4,5,1,2,14.0
47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,0,0,0,5,5,1,0,59.0
57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,0,0,2,0,5,1,2,69.0
50,3.9318256327243257,1,2,0,1,0,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,1,1,4,3,1,1,180.0
23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,91,4.5217885770490405,0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,0,0,1,4,4,1,3,93.0
38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,0,0,0,5,1,2,3,188.0
64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,0,0,0,0,3,1,1,8.0
42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,5,2,1,5,14.0
63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,0,2,2,3,1,2,86.0
54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,1,1,1,0,5,1,2,135.0
63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,0,0,2,3,5,1,3,357.0
45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,0,0,2,1,2,1,2,6.0
21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,0,0,1,6,6,1,4,20.0
62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,1,0,6,5,1,0,250.0
94,4.553876891600541,1,1,4,3,4,9,2.302585092994046,0,0,4,2,9,73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,6,1,1,0,554.0
52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,1,1,2,5,6,2,3,220.0
84,4.442651256490317,1,0,4,0,4,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,0,0,1,5,5,1,1,488.0
44,3.8066624897703196,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1,1,0,2,6,1,0,173.0
58,4.07753744390572,1,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,6,1,2,298.0
60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,1,1,0,3,0,1,1,285.0
34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,1,1,2,2,3,1,2,2.0
78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,1,1,0,3,2,3,68.0
69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,0,0,1,5,3,1,3,93.0
23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,0,3,1,1,154.0
77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,0,0,0,1,6,1,1,58.0
73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,0,0,1,2,6,1,0,333.0
57,4.060443010546419,0,0,2,1,7,9,2.302585092994046,0,0,4,2,9,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,0,0,0,5,1,1,1,243.0
94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,1,0,4,1,1,2,434.0
54,4.007333185232471,1,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,4,1,1,138.0
71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,6,1,1,20.0
37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,0,0,0,5,1,1,0,2.0
24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,0,0,4,1,1,4,66.0
83,4.430816798843313,0,2,3,6,3,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,1,1,0,449.0
27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,1,1,3,0,1,0,94.0
99,4.605170185988092,0,0,4,1,9,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,1,1,2,2,3,5,189.0
77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,1,1,2,4,0,1,3,436.0
46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,97,4.584967478670572,0,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,4,1,3,271.0
33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,1,1,2,3,4,1,0,9.0
29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,0,2,2,0,1,2,184.0
41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,1,1,1,1.0
76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,1,0,3,6,1,0,263.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,6,0,1,3,100.0
74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,1,1,1,3,1,1,0,76.0
41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,0,0,0,3,4,1,0,34.0
