slot_seller,slot_item_plural,slot_container_singular,slot_container_plural,slot_bag_size,slot_bag_size_abs_log1p,slot_bag_size_is_even,slot_bag_size_mod3,slot_bag_size_mod5,slot_bag_size_mod7,slot_bag_size_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,slot_timeframe,gcd_all,n_multiple_pairs,y
6,5,6,6,7,2.0794415416798357,0,1,2,0,7,1127,7.028201432058005,0,2,2,0,7,40,3.713572066704308,1,1,0,5,0,3,2,1,1,6440.0
3,3,4,4,5,1.791759469228055,0,2,0,5,5,3160,8.058643712215618,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,0,3,1,1,18328.0
3,9,6,6,21,3.091042453358316,0,0,1,0,1,3234,8.081784206935001,1,0,4,0,4,11,2.4849066497880004,0,2,1,4,1,3,1,1,2,1694.0
1,6,3,3,13,2.6390573296152584,0,1,3,6,3,5369,8.58858318750291,0,2,4,0,9,24,3.2188758248682006,1,0,4,3,4,1,5,1,1,9912.0
6,0,1,1,17,2.8903717578961645,0,2,2,3,7,6375,8.760296220470051,0,0,0,5,5,44,3.8066624897703196,1,2,4,2,4,3,2,1,1,16500.0
2,2,1,1,20,3.044522437723423,1,2,0,6,0,12900,9.465060106725137,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,3,6,1,1,5805.0
4,3,6,6,8,2.1972245773362196,1,2,3,1,8,4576,8.428799040653642,1,1,1,5,6,39,3.6888794541139363,0,0,4,4,9,2,6,1,1,22308.0
6,0,5,5,12,2.5649493574615367,1,0,2,5,2,1884,7.541683099882111,1,0,4,1,4,38,3.6635616461296463,1,2,3,3,8,0,6,2,1,5966.0
5,5,6,6,24,3.2188758248682006,1,0,4,3,4,14952,9.612667227583843,1,0,2,0,2,49,3.912023005428146,0,1,4,0,9,0,3,1,1,30527.0
3,1,4,4,14,2.70805020110221,1,2,4,0,4,3822,8.248790733696413,1,0,2,0,2,27,3.332204510175204,0,0,2,6,7,1,1,1,1,7371.0
5,3,2,2,26,3.295836866004329,1,2,1,5,6,8788,9.081256218564645,1,1,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,6,2,1,2028.0
2,4,5,5,27,3.332204510175204,0,0,2,6,7,1539,7.3395376954076745,0,0,4,6,9,17,2.8903717578961645,0,2,2,3,7,3,4,1,1,969.0
1,9,4,4,6,1.9459101490553132,1,0,1,6,6,3732,8.224967478914584,1,0,2,1,2,25,3.258096538021482,0,1,0,4,5,1,0,1,1,15550.0
2,0,4,4,25,3.258096538021482,0,1,0,4,5,16250,9.69590972432601,1,2,0,3,0,22,3.1354942159291497,1,1,2,1,2,1,4,1,1,14300.0
4,3,0,0,19,2.995732273553991,0,1,4,5,9,11913,9.385469458188632,0,0,3,6,3,34,3.5553480614894135,1,1,4,6,4,1,4,1,1,21318.0
4,7,0,0,8,2.1972245773362196,1,2,3,1,8,1384,7.233455418621439,1,1,4,5,4,40,3.713572066704308,1,1,0,5,0,3,4,8,2,6920.0
2,9,6,6,6,1.9459101490553132,1,0,1,6,6,3456,8.148156439921625,1,0,1,5,6,17,2.8903717578961645,0,2,2,3,7,1,2,1,1,9792.0
6,2,3,3,24,3.2188758248682006,1,0,4,3,4,6000,8.699681400989514,1,0,0,1,0,49,3.912023005428146,0,1,4,0,9,1,4,1,1,12250.0
5,5,1,1,19,2.995732273553991,0,1,4,5,9,7828,8.965590066907914,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,0,1,1,2,824.0
3,3,6,6,20,3.044522437723423,1,2,0,6,0,13640,9.52083524249312,1,2,0,4,0,37,3.6375861597263857,0,1,2,2,7,0,3,1,1,25234.0
1,8,2,2,25,3.258096538021482,0,1,0,4,5,19600,9.883335864325275,1,1,0,0,0,24,3.2188758248682006,1,0,4,3,4,0,3,1,1,18816.0
4,8,0,0,9,2.302585092994046,0,0,4,2,9,2223,7.707062655370473,0,0,3,4,3,30,3.4339872044851463,1,0,0,2,0,3,4,3,1,7410.0
2,5,2,2,23,3.1780538303479458,0,2,3,2,3,6371,8.759668671029939,0,2,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,4,1,1,2770.0
5,7,6,6,12,2.5649493574615367,1,0,2,5,2,3132,8.049746290952191,1,0,2,3,2,39,3.6888794541139363,0,0,4,4,9,2,3,3,1,10179.0
1,7,5,5,29,3.4011973816621555,0,2,4,1,9,2291,7.73718007783463,0,2,1,2,1,34,3.5553480614894135,1,1,4,6,4,1,4,1,1,2686.0
6,0,0,0,17,2.8903717578961645,0,2,2,3,7,9333,9.141418926509761,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,2,1,1,1098.0
2,8,1,1,11,2.4849066497880004,0,2,1,4,1,8492,9.04699757378001,1,2,2,1,2,11,2.4849066497880004,0,2,1,4,1,2,2,11,3,8492.0
2,8,3,3,28,3.367295829986474,1,1,3,0,8,4564,8.426173793029069,1,1,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,0,1,1,3749.0
1,4,6,6,23,3.1780538303479458,0,2,3,2,3,16031,9.68234200388459,0,2,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,2,1,1,8364.0
3,6,3,3,23,3.1780538303479458,0,2,3,2,3,2139,7.668561108015897,0,0,4,4,9,31,3.4657359027997265,0,1,1,3,1,0,0,1,2,2883.0
6,8,6,6,20,3.044522437723423,1,2,0,6,0,1340,7.201170883281678,1,2,0,3,0,33,3.5263605246161616,0,0,3,5,3,1,2,1,1,2211.0
5,0,0,0,22,3.1354942159291497,1,1,2,1,2,15246,9.632138041371906,1,0,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,2,1,2772.0
0,4,6,6,16,2.833213344056216,1,1,1,2,6,10624,9.270964993792617,1,1,4,5,4,21,3.091042453358316,0,0,1,0,1,2,6,1,1,13944.0
2,9,2,2,12,2.5649493574615367,1,0,2,5,2,4308,8.368461137615839,1,0,3,3,8,17,2.8903717578961645,0,2,2,3,7,3,0,1,1,6103.0
1,9,6,6,5,1.791759469228055,0,2,0,5,5,3135,8.0507033814703,0,0,0,6,5,8,2.1972245773362196,1,2,3,1,8,2,0,1,1,5016.0
4,9,4,4,2,1.0986122886681098,1,2,2,2,2,684,6.529418838262226,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,0,0,2,2,5472.0
1,7,5,5,6,1.9459101490553132,1,0,1,6,6,3018,8.012680929706839,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,0,1,6,3,3018.0
4,3,0,0,10,2.3978952727983707,1,1,0,3,0,530,6.274762021241939,1,2,0,5,0,9,2.302585092994046,0,0,4,2,9,1,3,1,1,477.0
2,4,1,1,7,2.0794415416798357,0,1,2,0,7,4151,8.331345424845724,0,2,1,0,1,25,3.258096538021482,0,1,0,4,5,1,2,1,1,14825.0
0,8,3,3,10,2.3978952727983707,1,1,0,3,0,1190,7.0825485693553,1,2,0,0,0,2,1.0986122886681098,1,2,2,2,2,0,6,2,3,238.0
1,9,5,5,14,2.70805020110221,1,2,4,0,4,3752,8.23031079913502,1,2,2,0,2,42,3.7612001156935624,1,0,2,0,2,0,3,14,2,11256.0
1,4,1,1,26,3.295836866004329,1,2,1,5,6,18928,9.84845041660622,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,1,3,1,2,5096.0
3,9,4,4,23,3.1780538303479458,0,2,3,2,3,4577,8.429017500512511,0,2,2,6,7,7,2.0794415416798357,0,1,2,0,7,2,3,1,1,1393.0
1,5,3,3,17,2.8903717578961645,0,2,2,3,7,8534,9.05193063522854,1,2,4,1,4,28,3.367295829986474,1,1,3,0,8,2,2,1,1,14056.0
0,6,6,6,30,3.4339872044851463,1,0,0,2,0,14250,9.564582358673212,1,0,0,5,0,32,3.4965075614664802,1,2,2,4,2,1,1,2,1,15200.0
0,6,2,2,24,3.2188758248682006,1,0,4,3,4,13848,9.535968306842717,1,0,3,2,8,25,3.258096538021482,0,1,0,4,5,3,1,1,1,14425.0
0,2,1,1,21,3.091042453358316,0,0,1,0,1,14973,9.614070642790631,0,0,3,0,3,8,2.1972245773362196,1,2,3,1,8,3,4,1,1,5704.0
5,7,1,1,30,3.4339872044851463,1,0,0,2,0,8370,9.032528630660057,1,0,0,5,0,47,3.871201010907891,0,2,2,5,7,2,2,1,1,13113.0
4,9,2,2,15,2.772588722239781,0,0,0,1,5,11145,9.318835968129482,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,0,3,3,2229.0
0,5,1,1,17,2.8903717578961645,0,2,2,3,7,5865,8.676928249537397,0,0,0,6,5,46,3.8501476017100584,1,1,1,4,6,3,3,1,1,15870.0
5,3,3,3,4,1.6094379124341003,1,1,4,4,4,3072,8.030409562130485,1,0,2,6,2,3,1.3862943611198906,0,0,3,3,3,3,2,1,2,2304.0
3,2,5,5,16,2.833213344056216,1,1,1,2,6,1456,7.284134806195205,1,1,1,0,6,37,3.6375861597263857,0,1,2,2,7,2,2,1,1,3367.0
6,1,0,0,17,2.8903717578961645,0,2,2,3,7,12920,9.46660917372222,1,2,0,5,0,36,3.6109179126442243,1,0,1,1,6,1,5,1,1,27360.0
4,6,2,2,11,2.4849066497880004,0,2,1,4,1,143,4.969813299576001,0,2,3,3,3,25,3.258096538021482,0,1,0,4,5,3,0,1,1,325.0
6,0,5,5,10,2.3978952727983707,1,1,0,3,0,6030,8.704668113450987,1,0,0,3,0,25,3.258096538021482,0,1,0,4,5,1,6,5,1,15075.0
6,8,2,2,18,2.9444389791664403,1,0,3,4,8,10116,9.22197245620589,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,1,5,2,1,8992.0
1,6,3,3,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,1,2,0,0,0,45,3.828641396489095,0,0,0,3,5,3,3,5,1,630.0
3,7,4,4,13,2.6390573296152584,0,1,3,6,3,1469,7.293017679772782,0,2,4,6,9,44,3.8066624897703196,1,2,4,2,4,0,6,1,1,4972.0
6,4,3,3,7,2.0794415416798357,0,1,2,0,7,3745,8.228443883004033,0,1,0,0,5,35,3.58351893845611,0,2,0,0,5,3,4,7,3,18725.0
2,5,1,1,21,3.091042453358316,0,0,1,0,1,15792,9.667322082870054,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,0,6,3,1,11280.0
3,5,2,2,27,3.332204510175204,0,0,2,6,7,2619,7.8709295967551425,0,0,4,1,9,23,3.1780538303479458,0,2,3,2,3,1,2,1,1,2231.0
0,6,0,0,9,2.302585092994046,0,0,4,2,9,4032,8.302265794873367,1,0,2,0,2,48,3.8918202981106265,1,0,3,6,8,1,3,3,2,21504.0
1,8,4,4,26,3.295836866004329,1,2,1,5,6,12324,9.41938499891089,1,0,4,4,4,38,3.6635616461296463,1,2,3,3,8,3,0,2,1,18012.0
1,2,2,2,14,2.70805020110221,1,2,4,0,4,10262,9.236300473645715,1,2,2,0,2,31,3.4657359027997265,0,1,1,3,1,3,3,1,1,22723.0
5,7,1,1,16,2.833213344056216,1,1,1,2,6,8160,9.007121989469242,1,0,0,5,0,6,1.9459101490553132,1,0,1,6,6,2,4,2,2,3060.0
5,3,4,4,4,1.6094379124341003,1,1,4,4,4,2384,7.776954403322442,1,2,4,4,4,13,2.6390573296152584,0,1,3,6,3,3,5,1,1,7748.0
1,8,6,6,7,2.0794415416798357,0,1,2,0,7,2317,7.748460023899697,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,2,4,1,1,4965.0
2,9,1,1,19,2.995732273553991,0,1,4,5,9,1653,7.4109518755836366,0,0,3,1,3,41,3.7376696182833684,0,2,1,6,1,3,6,1,1,3567.0
0,6,2,2,4,1.6094379124341003,1,1,4,4,4,2720,7.908754738783246,1,2,0,4,0,4,1.6094379124341003,1,1,4,4,4,3,1,4,3,2720.0
1,5,5,5,24,3.2188758248682006,1,0,4,3,4,16992,9.740556773534106,1,0,2,3,2,24,3.2188758248682006,1,0,4,3,4,1,6,24,3,16992.0
6,5,1,1,27,3.332204510175204,0,0,2,6,7,6723,8.813438494528507,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,3,1,1494.0
6,6,2,2,11,2.4849066497880004,0,2,1,4,1,5412,8.596558746796978,1,0,2,1,2,34,3.5553480614894135,1,1,4,6,4,3,3,1,1,16728.0
0,7,4,4,12,2.5649493574615367,1,0,2,5,2,9384,9.14686794902061,1,0,4,4,4,16,2.833213344056216,1,1,1,2,6,0,5,4,1,12512.0
3,5,2,2,8,2.1972245773362196,1,2,3,1,8,5384,8.591372589590488,1,2,4,1,4,8,2.1972245773362196,1,2,3,1,8,0,6,8,3,5384.0
2,7,6,6,6,1.9459101490553132,1,0,1,6,6,2496,7.822845290279774,1,0,1,4,6,40,3.713572066704308,1,1,0,5,0,3,1,2,1,16640.0
5,6,4,4,14,2.70805020110221,1,2,4,0,4,6258,8.7417757069247,1,0,3,0,8,40,3.713572066704308,1,1,0,5,0,1,2,2,1,17880.0
0,3,1,1,14,2.70805020110221,1,2,4,0,4,7756,8.956350940490871,1,1,1,0,6,35,3.58351893845611,0,2,0,0,5,2,5,7,1,19390.0
6,5,6,6,20,3.044522437723423,1,2,0,6,0,15980,9.679155795585109,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,1,5,1,1,21573.0
6,8,1,1,29,3.4011973816621555,0,2,4,1,9,10875,9.294313805752362,0,0,0,4,5,35,3.58351893845611,0,2,0,0,5,2,6,1,1,13125.0
4,0,2,2,20,3.044522437723423,1,2,0,6,0,12880,9.463508636396089,1,1,0,0,0,20,3.044522437723423,1,2,0,6,0,0,3,20,3,12880.0
4,1,6,6,17,2.8903717578961645,0,2,2,3,7,7956,8.981807323377534,1,0,1,4,6,30,3.4339872044851463,1,0,0,2,0,3,3,1,1,14040.0
4,2,1,1,14,2.70805020110221,1,2,4,0,4,3164,8.059908334578276,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,0,5,14,3,6328.0
5,9,2,2,13,2.6390573296152584,0,1,3,6,3,6045,8.707152175339404,0,0,0,4,5,36,3.6109179126442243,1,0,1,1,6,3,5,1,1,16740.0
4,8,2,2,17,2.8903717578961645,0,2,2,3,7,8517,9.049936850483158,0,0,2,5,7,50,3.9318256327243257,1,2,0,1,0,0,0,1,1,25050.0
1,7,5,5,20,3.044522437723423,1,2,0,6,0,11180,9.321971188147367,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,0,1,4,1,4472.0
2,1,0,0,6,1.9459101490553132,1,0,1,6,6,348,5.855071922202427,1,0,3,5,8,21,3.091042453358316,0,0,1,0,1,0,2,3,1,1218.0
4,8,5,5,6,1.9459101490553132,1,0,1,6,6,3474,8.153349757998892,1,0,4,2,4,21,3.091042453358316,0,0,1,0,1,3,4,3,1,12159.0
1,8,1,1,28,3.367295829986474,1,1,3,0,8,11200,9.32375833901174,1,1,0,0,0,49,3.912023005428146,0,1,4,0,9,2,1,7,1,19600.0
5,6,0,0,14,2.70805020110221,1,2,4,0,4,7168,8.877521453852872,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,2,4,14,3,7168.0
3,6,2,2,7,2.0794415416798357,0,1,2,0,7,2324,7.751475318021456,1,2,4,0,4,45,3.828641396489095,0,0,0,3,5,0,2,1,1,14940.0
0,2,5,5,29,3.4011973816621555,0,2,4,1,9,1247,7.129297548929373,0,2,2,1,7,16,2.833213344056216,1,1,1,2,6,2,3,1,1,688.0
4,3,4,4,20,3.044522437723423,1,2,0,6,0,14760,9.599743846536997,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,0,10,3,7380.0
0,8,0,0,17,2.8903717578961645,0,2,2,3,7,6375,8.760296220470051,0,0,0,5,5,39,3.6888794541139363,0,0,4,4,9,1,4,1,1,14625.0
6,2,6,6,12,2.5649493574615367,1,0,2,5,2,360,5.8888779583328805,1,0,0,3,0,20,3.044522437723423,1,2,0,6,0,0,6,4,2,600.0
6,9,2,2,25,3.258096538021482,0,1,0,4,5,10425,9.252057965328051,0,0,0,2,5,6,1.9459101490553132,1,0,1,6,6,2,3,1,1,2502.0
3,2,1,1,4,1.6094379124341003,1,1,4,4,4,712,6.569481420414296,1,1,2,5,2,29,3.4011973816621555,0,2,4,1,9,0,2,1,1,5162.0
3,1,1,1,17,2.8903717578961645,0,2,2,3,7,13039,9.475776835480644,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,0,4,1,1,28379.0
4,0,4,4,2,1.0986122886681098,1,2,2,2,2,1402,7.246368080102461,1,1,2,2,2,23,3.1780538303479458,0,2,3,2,3,2,6,1,1,16123.0
4,7,3,3,27,3.332204510175204,0,0,2,6,7,14175,9.559305672844863,0,0,0,0,5,33,3.5263605246161616,0,0,3,5,3,2,0,3,1,17325.0
5,4,5,5,26,3.295836866004329,1,2,1,5,6,13884,9.538564399740899,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,0,4,2,1,16020.0
3,7,3,3,2,1.0986122886681098,1,2,2,2,2,1456,7.284134806195205,1,1,1,0,6,38,3.6635616461296463,1,2,3,3,8,2,4,2,2,27664.0
2,1,4,4,13,2.6390573296152584,0,1,3,6,3,8775,9.079776001955066,0,0,0,4,5,37,3.6375861597263857,0,1,2,2,7,3,5,1,1,24975.0
1,6,0,0,28,3.367295829986474,1,1,3,0,8,12460,9.430359045942868,1,1,0,0,0,34,3.5553480614894135,1,1,4,6,4,2,2,2,1,15130.0
1,1,6,6,17,2.8903717578961645,0,2,2,3,7,10693,9.277438115508676,0,1,3,4,3,38,3.6635616461296463,1,2,3,3,8,3,3,1,1,23902.0
0,7,6,6,18,2.9444389791664403,1,0,3,4,8,10656,9.273972232220956,1,0,1,2,6,48,3.8918202981106265,1,0,3,6,8,0,2,6,2,28416.0
3,8,4,4,30,3.4339872044851463,1,0,0,2,0,23280,10.05539285624928,1,0,0,5,0,30,3.4339872044851463,1,0,0,2,0,0,3,30,3,23280.0
5,2,4,4,19,2.995732273553991,0,1,4,5,9,8170,9.008346579384707,1,1,0,1,0,6,1.9459101490553132,1,0,1,6,6,0,3,1,1,2580.0
0,5,1,1,9,2.302585092994046,0,0,4,2,9,5904,8.683554728631462,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,5,1,2,1312.0
6,7,1,1,19,2.995732273553991,0,1,4,5,9,4978,8.512984346642183,1,1,3,1,8,43,3.784189633918261,0,1,3,1,3,2,0,1,1,11266.0
3,6,2,2,22,3.1354942159291497,1,1,2,1,2,5896,8.682199026000504,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,1,3,22,3,5896.0
4,1,2,2,15,2.772588722239781,0,0,0,1,5,8760,9.078065332666364,1,0,0,3,0,14,2.70805020110221,1,2,4,0,4,2,1,1,1,8176.0
1,0,3,3,2,1.0986122886681098,1,2,2,2,2,1002,6.910750787961936,1,0,2,1,2,36,3.6109179126442243,1,0,1,1,6,3,2,2,2,18036.0
0,7,1,1,14,2.70805020110221,1,2,4,0,4,10836,9.290721483922995,1,0,1,0,6,44,3.8066624897703196,1,2,4,2,4,3,1,2,1,34056.0
2,3,3,3,14,2.70805020110221,1,2,4,0,4,11186,9.32250766884693,1,2,1,0,6,47,3.871201010907891,0,2,2,5,7,0,3,1,2,37553.0
5,5,2,2,9,2.302585092994046,0,0,4,2,9,2538,7.839525581704678,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,3,3,3,1,4230.0
4,2,4,4,25,3.258096538021482,0,1,0,4,5,15050,9.619199713152362,1,2,0,0,0,47,3.871201010907891,0,2,2,5,7,0,4,1,1,28294.0
6,8,2,2,11,2.4849066497880004,0,2,1,4,1,1826,7.510430556378006,1,2,1,6,6,32,3.4965075614664802,1,2,2,4,2,0,6,1,1,5312.0
3,5,6,6,14,2.70805020110221,1,2,4,0,4,5894,8.68185981297147,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,1,5,2,1,14314.0
0,2,5,5,30,3.4339872044851463,1,0,0,2,0,15300,9.635673464721814,1,0,0,5,0,16,2.833213344056216,1,1,1,2,6,2,5,2,1,8160.0
1,1,2,2,7,2.0794415416798357,0,1,2,0,7,392,5.973809611869261,1,2,2,0,2,33,3.5263605246161616,0,0,3,5,3,0,5,1,1,1848.0
3,7,5,5,5,1.791759469228055,0,2,0,5,5,2675,7.892078421248119,0,2,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,4,1,1,1605.0
0,0,3,3,25,3.258096538021482,0,1,0,4,5,5175,8.551787836180736,0,0,0,2,5,33,3.5263605246161616,0,0,3,5,3,0,2,1,1,6831.0
1,4,0,0,25,3.258096538021482,0,1,0,4,5,8450,9.042040056544483,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,3,1,1,1,2366.0
0,2,3,3,25,3.258096538021482,0,1,0,4,5,10400,9.249657234353133,1,2,0,5,0,12,2.5649493574615367,1,0,2,5,2,1,1,1,1,4992.0
6,8,1,1,4,1.6094379124341003,1,1,4,4,4,2680,7.893945138235959,1,1,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,0,1,1,8710.0
1,0,3,3,7,2.0794415416798357,0,1,2,0,7,1302,7.172424577124845,1,0,2,0,2,44,3.8066624897703196,1,2,4,2,4,0,6,1,1,8184.0
5,5,2,2,26,3.295836866004329,1,2,1,5,6,13520,9.511999311358759,1,2,0,3,0,31,3.4657359027997265,0,1,1,3,1,1,4,1,1,16120.0
6,1,3,3,22,3.1354942159291497,1,1,2,1,2,16104,9.686885061765299,1,0,4,4,4,37,3.6375861597263857,0,1,2,2,7,1,4,1,1,27084.0
4,2,5,5,22,3.1354942159291497,1,1,2,1,2,11462,9.34687973611501,1,2,2,3,2,6,1.9459101490553132,1,0,1,6,6,0,2,2,1,3126.0
1,7,3,3,29,3.4011973816621555,0,2,4,1,9,6293,8.747352077624353,0,2,3,0,3,11,2.4849066497880004,0,2,1,4,1,2,5,1,1,2387.0
1,3,0,0,13,2.6390573296152584,0,1,3,6,3,3120,8.045908742270779,1,0,0,5,0,15,2.772588722239781,0,0,0,1,5,1,0,1,2,3600.0
2,4,1,1,8,2.1972245773362196,1,2,3,1,8,1440,7.273092595999522,1,0,0,5,0,38,3.6635616461296463,1,2,3,3,8,2,0,2,1,6840.0
3,8,0,0,12,2.5649493574615367,1,0,2,5,2,4356,8.379539026117442,1,0,1,2,6,21,3.091042453358316,0,0,1,0,1,3,0,3,1,7623.0
6,6,3,3,18,2.9444389791664403,1,0,3,4,8,2214,7.703007682479236,1,0,4,2,4,22,3.1354942159291497,1,1,2,1,2,1,1,2,1,2706.0
4,9,4,4,21,3.091042453358316,0,0,1,0,1,9156,9.122273893107732,1,0,1,0,6,4,1.6094379124341003,1,1,4,4,4,3,3,1,2,1744.0
0,1,5,5,29,3.4011973816621555,0,2,4,1,9,6815,8.827028068509152,0,2,0,4,5,4,1.6094379124341003,1,1,4,4,4,2,5,1,1,940.0
5,2,4,4,24,3.2188758248682006,1,0,4,3,4,16128,9.688374172917182,1,0,3,0,8,6,1.9459101490553132,1,0,1,6,6,3,4,6,3,4032.0
1,0,4,4,30,3.4339872044851463,1,0,0,2,0,13890,9.53899642739739,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,1,1,3,1,15279.0
1,3,6,6,2,1.0986122886681098,1,2,2,2,2,440,6.089044875446846,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,2,1,2,2420.0
3,7,2,2,24,3.2188758248682006,1,0,4,3,4,10152,9.225524507301223,1,0,2,2,2,20,3.044522437723423,1,2,0,6,0,2,4,4,1,8460.0
6,5,4,4,8,2.1972245773362196,1,2,3,1,8,448,6.1070228877422545,1,1,3,0,8,41,3.7376696182833684,0,2,1,6,1,3,4,1,1,2296.0
5,0,0,0,24,3.2188758248682006,1,0,4,3,4,288,5.666426688112432,1,0,3,1,8,40,3.713572066704308,1,1,0,5,0,3,6,8,1,480.0
0,8,0,0,3,1.3862943611198906,0,0,3,3,3,1926,7.563719668414366,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,1,6,1,1,4494.0
0,5,4,4,9,2.302585092994046,0,0,4,2,9,882,6.78332520060396,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,1,1,3,1,1176.0
1,6,2,2,8,2.1972245773362196,1,2,3,1,8,328,5.796057750765372,1,1,3,6,8,21,3.091042453358316,0,0,1,0,1,0,3,1,1,861.0
3,5,2,2,22,3.1354942159291497,1,1,2,1,2,17336,9.760598224985888,1,2,1,4,6,6,1.9459101490553132,1,0,1,6,6,2,6,2,1,4728.0
3,3,2,2,30,3.4339872044851463,1,0,0,2,0,9660,9.17585244151751,1,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,2,0,30,3,9660.0
1,7,4,4,15,2.772588722239781,0,0,0,1,5,8250,9.018089684104343,1,0,0,4,0,26,3.295836866004329,1,2,1,5,6,2,6,1,1,14300.0
5,3,1,1,24,3.2188758248682006,1,0,4,3,4,5976,8.695674048824253,1,0,1,5,6,27,3.332204510175204,0,0,2,6,7,2,1,3,1,6723.0
4,3,1,1,17,2.8903717578961645,0,2,2,3,7,12274,9.41531995266272,1,1,4,3,4,33,3.5263605246161616,0,0,3,5,3,3,0,1,1,23826.0
4,4,6,6,9,2.302585092994046,0,0,4,2,9,819,6.709304340258298,0,0,4,0,9,42,3.7612001156935624,1,0,2,0,2,2,3,3,1,3822.0
6,3,6,6,21,3.091042453358316,0,0,1,0,1,9534,9.16272451803452,1,0,4,0,4,15,2.772588722239781,0,0,0,1,5,2,0,3,1,6810.0
3,7,1,1,26,3.295836866004329,1,2,1,5,6,3796,8.241966560231802,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,3,4,2,1,2628.0
3,1,3,3,30,3.4339872044851463,1,0,0,2,0,4740,8.464003362902119,1,0,0,1,0,47,3.871201010907891,0,2,2,5,7,2,1,1,1,7426.0
3,0,0,0,7,2.0794415416798357,0,1,2,0,7,2415,7.789868559054706,0,0,0,0,5,17,2.8903717578961645,0,2,2,3,7,2,2,1,1,5865.0
5,4,2,2,26,3.295836866004329,1,2,1,5,6,8268,9.020268861722167,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,1,1,2,954.0
0,4,5,5,9,2.302585092994046,0,0,4,2,9,1872,7.5352967024440884,1,0,2,3,2,26,3.295836866004329,1,2,1,5,6,3,0,1,2,5408.0
0,4,2,2,4,1.6094379124341003,1,1,4,4,4,344,5.84354441703136,1,2,4,1,4,43,3.784189633918261,0,1,3,1,3,0,0,1,2,3698.0
3,1,0,0,16,2.833213344056216,1,1,1,2,6,2800,7.937731775260109,1,1,0,0,0,39,3.6888794541139363,0,0,4,4,9,3,2,1,1,6825.0
6,2,4,4,11,2.4849066497880004,0,2,1,4,1,3454,8.14757773620177,1,1,4,3,4,48,3.8918202981106265,1,0,3,6,8,1,3,1,1,15072.0
1,4,3,3,8,2.1972245773362196,1,2,3,1,8,6200,8.732465848349879,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,2,6,2,2,7750.0
4,2,1,1,30,3.4339872044851463,1,0,0,2,0,9360,9.144307401371744,1,0,0,1,0,30,3.4339872044851463,1,0,0,2,0,0,2,30,3,9360.0
2,7,6,6,26,3.295836866004329,1,2,1,5,6,17446,9.766922993079902,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,2,2,2,1,6710.0
6,0,6,6,8,2.1972245773362196,1,2,3,1,8,1608,7.3833681469923835,1,0,3,5,8,49,3.912023005428146,0,1,4,0,9,0,1,1,1,9849.0
