slot_person_name,slot_activity,slot_venue,slot_distance_km,slot_distance_km_abs_log1p,slot_speed_offset_1,slot_speed_offset_1_abs_log1p,slot_total_time1_hours,slot_total_time1_hours_abs_log1p,slot_total_time1_hours_frac,slot_total_time1_hours_n_decimals,slot_total_time2_hours,slot_total_time2_hours_abs_log1p,slot_total_time2_hours_frac,slot_total_time2_hours_n_decimals,y
5,2,0,49.0,3.912023005428146,2.0,1.0986122886681098,7.938461538461539,2.190363486956274,0.9384615384615387,15,6.1647058823529415,1.9691670112195807,0.16470588235294148,16,444.0
7,2,1,21.0,3.091042453358316,3.0,1.3862943611198906,3.5307692307692307,1.5108917331960043,0.5307692307692307,16,2.5105263157894737,1.2557659737551377,0.5105263157894737,16,198.0
3,1,3,49.0,3.912023005428146,2.0,1.0986122886681098,8.238461538461538,2.223375371624401,0.23846153846153761,15,6.464705882352941,2.010186030664126,0.4647058823529413,15,462.0
3,3,2,36.0,3.6109179126442243,1.0,0.6931471805599453,7.045454545454546,2.085107279215513,0.04545454545454586,15,6.038461538461538,1.9513896148199388,0.038461538461538325,15,390.0
4,2,2,24.0,3.2188758248682006,3.0,1.3862943611198906,9.7,2.3702437414678603,0.6999999999999993,1,4.463636363636363,1.6981145687427912,0.46363636363636296,15,486.0
4,1,0,36.0,3.6109179126442243,2.0,1.0986122886681098,6.845454545454546,2.0599343252910116,0.8454545454545457,15,5.1,1.8082887711792655,0.09999999999999964,1,378.0
2,0,4,14.0,2.70805020110221,1.0,0.6931471805599453,9.433333333333334,2.345005808877998,0.43333333333333357,15,5.699999999999999,1.9021075263969203,0.6999999999999993,15,426.0
5,2,3,40.0,3.713572066704308,3.0,1.3862943611198906,9.488888888888889,2.350316495815236,0.48888888888888893,15,5.933333333333333,1.9363406980391624,0.9333333333333327,15,516.0
7,1,0,56.0,4.04305126783455,1.0,0.6931471805599453,8.715384615384615,2.2737106718949085,0.7153846153846146,15,7.566666666666666,2.147878703233064,0.5666666666666664,15,486.0
6,1,3,16.0,2.833213344056216,1.0,0.6931471805599453,5.071428571428571,1.8035939268750578,0.07142857142857117,15,4.055555555555555,1.6204877486206852,0.05555555555555536,15,270.0
6,2,0,24.0,3.2188758248682006,1.0,0.6931471805599453,4.963636363636363,1.7856804231516727,0.963636363636363,15,4.292307692307692,1.6662543874777611,0.29230769230769216,15,276.0
1,1,2,18.0,2.9444389791664403,2.0,1.0986122886681098,7.5,2.1400661634962708,0.5,1,4.3,1.667706820558076,0.2999999999999998,1,378.0
5,1,2,35.0,3.58351893845611,3.0,1.3862943611198906,5.884615384615385,1.929289267819273,0.884615384615385,15,4.184210526315789,1.6456175690116026,0.18421052631578938,15,330.0
1,0,2,42.0,3.7612001156935624,1.0,0.6931471805599453,6.861538461538462,2.0619823203080676,0.861538461538462,15,6.0,1.9459101490553132,0.0,1,384.0
1,2,0,35.0,3.58351893845611,2.0,1.0986122886681098,8.377777777777778,2.238342824265692,0.3777777777777782,15,5.984615384615385,1.9437099281457109,0.9846153846153847,15,456.0
6,0,4,12.0,2.5649493574615367,1.0,0.6931471805599453,3.8285714285714283,1.5745506534336597,0.8285714285714283,16,3.0666666666666664,1.402823663071101,0.06666666666666643,16,204.0
7,2,0,10.0,2.3978952727983707,1.0,0.6931471805599453,7.266666666666667,2.112231364502827,0.2666666666666666,15,4.6,1.7227665977411035,0.5999999999999996,1,336.0
5,3,1,40.0,3.713572066704308,3.0,1.3862943611198906,9.088888888888889,2.3114347082710283,0.08888888888888857,15,5.533333333333333,1.8769172775683618,0.5333333333333332,15,492.0
2,2,1,8.0,2.1972245773362196,2.0,1.0986122886681098,5.733333333333333,1.9070703157390494,0.7333333333333334,15,2.6857142857142855,1.3044643428722584,0.6857142857142855,16,264.0
3,1,3,14.0,2.70805020110221,1.0,0.6931471805599453,9.733333333333334,2.373354163882253,0.7333333333333343,15,6.0,1.9459101490553132,0.0,1,444.0
7,1,1,6.0,1.9459101490553132,3.0,1.3862943611198906,4.6,1.7227665977411035,0.5999999999999996,1,1.9333333333333331,1.076139432816051,0.9333333333333331,16,216.0
0,2,0,12.0,2.5649493574615367,2.0,1.0986122886681098,8.7,2.272125885509337,0.6999999999999993,1,4.128571428571428,1.6348271464389197,0.12857142857142811,15,402.0
1,2,0,36.0,3.6109179126442243,1.0,0.6931471805599453,7.245454545454546,2.1096620843227205,0.24545454545454604,15,6.2384615384615385,1.9794086891297973,0.2384615384615385,16,402.0
0,3,1,28.0,3.367295829986474,2.0,1.0986122886681098,8.1,2.2082744135228043,0.09999999999999964,1,5.1909090909090905,1.8230819403570961,0.19090909090909047,16,426.0
4,0,1,32.0,3.4965075614664802,2.0,1.0986122886681098,9.242857142857142,2.3265805985502612,0.242857142857142,15,5.918181818181818,1.9341529920692695,0.918181818181818,15,486.0
1,1,3,25.0,3.258096538021482,3.0,1.3862943611198906,5.7555555555555555,1.910365211635902,0.7555555555555555,16,3.5333333333333337,1.5114575040738967,0.5333333333333337,16,312.0
6,1,2,16.0,2.833213344056216,1.0,0.6931471805599453,11.366666666666665,2.5150046809452795,0.36666666666666536,15,7.1000000000000005,2.0918640616783932,0.10000000000000053,16,522.0
4,0,4,12.0,2.5649493574615367,1.0,0.6931471805599453,3.728571428571428,1.5536231333277037,0.7285714285714282,15,2.9666666666666663,1.377926111449374,0.9666666666666663,16,198.0
2,2,2,56.0,4.04305126783455,2.0,1.0986122886681098,8.915384615384616,2.294087552483605,0.9153846153846157,15,6.888235294117647,2.0653724462314167,0.8882352941176466,15,498.0
2,3,0,16.0,2.833213344056216,3.0,1.3862943611198906,5.171428571428571,1.8199303461947511,0.17142857142857082,15,3.0615384615384618,1.4015618332506792,0.061538461538461764,16,276.0
5,2,1,10.0,2.3978952727983707,1.0,0.6931471805599453,7.066666666666667,2.0877403444945313,0.06666666666666732,15,4.4,1.6863989535702288,0.40000000000000036,1,324.0
3,3,0,12.0,2.5649493574615367,2.0,1.0986122886681098,8.3,2.2300144001592104,0.3000000000000007,1,3.728571428571428,1.5536231333277037,0.7285714285714282,15,378.0
6,0,0,18.0,2.9444389791664403,1.0,0.6931471805599453,7.6000000000000005,2.1517622032594623,0.6000000000000005,16,5.542857142857144,1.878373942064826,0.5428571428571436,15,384.0
4,2,4,21.0,3.091042453358316,1.0,0.6931471805599453,3.330769230769231,1.465745177684108,0.3307692307692309,15,2.9,1.3609765531356006,0.8999999999999999,1,186.0
5,0,4,56.0,4.04305126783455,3.0,1.3862943611198906,8.715384615384615,2.2737106718949085,0.7153846153846146,15,5.9947368421052625,1.945157986552759,0.9947368421052625,16,486.0
1,0,3,12.0,2.5649493574615367,3.0,1.3862943611198906,8.7,2.272125885509337,0.6999999999999993,1,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,402.0
4,1,3,25.0,3.258096538021482,2.0,1.0986122886681098,5.955555555555556,1.9395407007698335,0.9555555555555557,15,4.246153846153846,1.6574952073878797,0.24615384615384617,15,324.0
3,1,2,20.0,3.044522437723423,1.0,0.6931471805599453,5.914285714285715,1.9335896646672728,0.9142857142857146,15,4.644444444444445,1.730671777248217,0.6444444444444448,15,312.0
1,0,3,35.0,3.58351893845611,3.0,1.3862943611198906,8.377777777777778,2.238342824265692,0.3777777777777782,15,5.266666666666667,1.8352445811677938,0.2666666666666666,15,456.0
7,1,1,18.0,2.9444389791664403,1.0,0.6931471805599453,3.372727272727273,1.475386904313345,0.372727272727273,15,2.8692307692307693,1.3530557196441568,0.8692307692307693,16,186.0
0,3,2,24.0,3.2188758248682006,2.0,1.0986122886681098,6.957142857142856,2.074069997877925,0.9571428571428564,15,4.463636363636363,1.6981145687427912,0.46363636363636296,15,366.0
4,1,4,6.0,1.9459101490553132,3.0,1.3862943611198906,4.4,1.6863989535702288,0.40000000000000036,1,1.7333333333333334,1.0055218656020977,0.7333333333333334,16,204.0
6,1,2,28.0,3.367295829986474,2.0,1.0986122886681098,4.507692307692308,1.706145716505063,0.5076923076923077,15,3.4941176470588236,1.5027693521162588,0.49411764705882355,16,252.0
1,3,4,6.0,1.9459101490553132,3.0,1.3862943611198906,4.1,1.62924053973028,0.09999999999999964,1,1.4333333333333333,0.8892620594862357,0.43333333333333335,16,186.0
1,0,1,25.0,3.258096538021482,2.0,1.0986122886681098,5.655555555555555,1.8954519277851842,0.655555555555555,15,3.9461538461538463,1.598610273782037,0.9461538461538463,16,306.0
4,0,1,48.0,3.8918202981106265,1.0,0.6931471805599453,9.027272727272727,2.3053086534610863,0.027272727272727337,15,7.684615384615385,2.1615531136940795,0.6846153846153848,15,498.0
4,1,3,32.0,3.4965075614664802,2.0,1.0986122886681098,9.642857142857142,2.3648889763302003,0.6428571428571423,15,6.318181818181818,1.990361911626147,0.31818181818181834,15,510.0
3,3,2,12.0,2.5649493574615367,2.0,1.0986122886681098,5.3999999999999995,1.856297990365626,0.39999999999999947,16,3.2666666666666666,1.4508328822574619,0.2666666666666666,16,276.0
4,3,1,24.0,3.2188758248682006,3.0,1.3862943611198906,10.0,2.3978952727983707,0.0,1,4.763636363636364,1.7515685886448098,0.7636363636363637,15,504.0
5,1,1,25.0,3.258096538021482,2.0,1.0986122886681098,6.155555555555555,1.9678890557740885,0.155555555555555,15,4.446153846153846,1.6949096432381374,0.44615384615384635,15,336.0
7,3,4,12.0,2.5649493574615367,1.0,0.6931471805599453,8.6,2.2617630984737906,0.5999999999999996,1,5.3999999999999995,1.856297990365626,0.39999999999999947,16,396.0
0,3,2,16.0,2.833213344056216,3.0,1.3862943611198906,11.066666666666666,2.4904468301636156,0.06666666666666643,15,3.9555555555555553,1.600509281689799,0.9555555555555553,16,504.0
3,3,4,24.0,3.2188758248682006,2.0,1.0986122886681098,7.557142857142857,2.1467663560660903,0.5571428571428569,15,5.0636363636363635,1.8023096801232075,0.06363636363636349,16,402.0
0,3,2,35.0,3.58351893845611,1.0,0.6931471805599453,5.684615384615385,1.8998086748098097,0.6846153846153848,15,4.966666666666667,1.7861884241785997,0.9666666666666668,15,318.0
7,0,0,20.0,3.044522437723423,1.0,0.6931471805599453,4.544444444444444,1.7127964254212535,0.5444444444444443,15,3.7363636363636363,1.5552696759609508,0.7363636363636363,16,246.0
1,3,1,20.0,3.044522437723423,3.0,1.3862943611198906,6.114285714285715,1.962104834975294,0.11428571428571477,15,3.476923076923077,1.4989359972758554,0.476923076923077,15,324.0
4,2,1,25.0,3.258096538021482,3.0,1.3862943611198906,6.2555555555555555,1.981767458946166,0.25555555555555554,16,4.033333333333333,1.6160824551527688,0.033333333333333215,15,342.0
1,1,1,40.0,3.713572066704308,1.0,0.6931471805599453,9.588888888888889,2.359805233323937,0.5888888888888886,15,7.972727272727273,2.1941896736410653,0.9727272727272727,15,522.0
0,0,4,21.0,3.091042453358316,2.0,1.0986122886681098,9.1,2.312535423847214,0.09999999999999964,1,5.366666666666667,1.8510760463844746,0.36666666666666714,15,462.0
0,3,1,56.0,4.04305126783455,2.0,1.0986122886681098,9.015384615384615,2.304122372312932,0.01538461538461533,15,6.988235294117647,2.0779698710683796,0.9882352941176471,15,504.0
2,3,0,35.0,3.58351893845611,2.0,1.0986122886681098,8.477777777777778,2.2489498771614143,0.47777777777777786,15,6.084615384615385,1.9579255857997244,0.0846153846153852,15,462.0
4,0,1,8.0,2.1972245773362196,3.0,1.3862943611198906,5.833333333333333,1.9218125974762528,0.833333333333333,15,2.2777777777777777,1.1871656860095547,0.2777777777777777,16,270.0
1,2,2,12.0,2.5649493574615367,3.0,1.3862943611198906,8.6,2.2617630984737906,0.5999999999999996,1,3.2666666666666666,1.4508328822574619,0.2666666666666666,16,396.0
4,3,1,42.0,3.7612001156935624,2.0,1.0986122886681098,7.836363636363637,2.178875438668023,0.8363636363636369,15,5.8,1.916922612182061,0.7999999999999998,1,432.0
7,1,2,48.0,3.8918202981106265,3.0,1.3862943611198906,8.927272727272726,2.295285790512434,0.9272727272727259,15,5.847058823529412,1.9238191912411216,0.8470588235294123,15,492.0
1,3,1,24.0,3.2188758248682006,1.0,0.6931471805599453,10.2,2.4159137783010487,0.1999999999999993,1,7.457142857142856,2.1350113928346466,0.4571428571428564,15,516.0
4,1,1,28.0,3.367295829986474,3.0,1.3862943611198906,8.1,2.2082744135228043,0.09999999999999964,1,4.407692307692307,1.6878224413550824,0.40769230769230713,15,426.0
4,1,1,32.0,3.4965075614664802,2.0,1.0986122886681098,9.542857142857143,2.3554485825511136,0.5428571428571427,15,6.218181818181819,1.9766030954547196,0.2181818181818187,15,504.0
0,0,3,35.0,3.58351893845611,3.0,1.3862943611198906,8.377777777777778,2.238342824265692,0.3777777777777782,15,5.266666666666667,1.8352445811677938,0.2666666666666666,15,456.0
4,2,0,28.0,3.367295829986474,1.0,0.6931471805599453,4.707692307692308,1.741814792711798,0.7076923076923078,15,4.133333333333334,1.6357552207514738,0.13333333333333375,15,264.0
6,3,4,42.0,3.7612001156935624,2.0,1.0986122886681098,6.661538461538462,2.036212807129016,0.6615384615384619,15,5.141176470588236,1.8150163313923224,0.14117647058823568,15,372.0
2,2,2,9.0,2.302585092994046,1.0,0.6931471805599453,3.8000000000000003,1.5686159179138452,0.8000000000000003,16,2.771428571428572,1.3274538610969573,0.7714285714285718,15,192.0
3,2,1,10.0,2.3978952727983707,1.0,0.6931471805599453,6.966666666666667,2.075266170269355,0.9666666666666668,15,4.3,1.667706820558076,0.2999999999999998,1,318.0
0,3,4,16.0,2.833213344056216,1.0,0.6931471805599453,11.266666666666666,2.5068855565067754,0.2666666666666657,15,7.0,2.0794415416798357,0.0,1,516.0
2,3,4,24.0,3.2188758248682006,1.0,0.6931471805599453,4.863636363636363,1.768769951003356,0.8636363636363633,15,4.1923076923076925,1.6471782404169475,0.1923076923076925,16,270.0
3,3,4,15.0,2.772588722239781,3.0,1.3862943611198906,6.3,1.9878743481543455,0.2999999999999998,1,3.027272727272727,1.3930894042527193,0.027272727272726893,15,318.0
4,3,1,6.0,1.9459101490553132,2.0,1.0986122886681098,4.3,1.667706820558076,0.2999999999999998,1,2.0142857142857142,1.1033628914267075,0.014285714285714235,16,198.0
7,3,4,35.0,3.58351893845611,3.0,1.3862943611198906,8.377777777777778,2.238342824265692,0.3777777777777782,15,5.266666666666667,1.8352445811677938,0.2666666666666666,15,456.0
1,2,0,10.0,2.3978952727983707,3.0,1.3862943611198906,7.366666666666667,2.1242555574696285,0.36666666666666714,15,2.9222222222222225,1.3666583866030317,0.9222222222222225,16,342.0
2,1,3,16.0,2.833213344056216,1.0,0.6931471805599453,5.271428571428571,1.8360041710258124,0.27142857142857135,15,4.2555555555555555,1.6592857181616678,0.25555555555555554,16,282.0
3,2,1,12.0,2.5649493574615367,1.0,0.6931471805599453,4.128571428571428,1.6348271464389197,0.12857142857142811,15,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,222.0
2,1,2,30.0,3.4339872044851463,1.0,0.6931471805599453,6.054545454545454,1.9536721543908024,0.054545454545453786,15,5.215384615384615,1.8270276080655128,0.21538461538461462,15,336.0
6,0,3,49.0,3.912023005428146,1.0,0.6931471805599453,8.038461538461538,2.201488976122677,0.038461538461538325,15,7.033333333333333,2.0835995518284998,0.033333333333333215,15,450.0
3,0,3,42.0,3.7612001156935624,3.0,1.3862943611198906,8.036363636363637,2.2012568408641577,0.03636363636363704,15,5.341176470588236,1.8470643144186807,0.34117647058823586,15,444.0
6,3,3,10.0,2.3978952727983707,3.0,1.3862943611198906,7.366666666666667,2.1242555574696285,0.36666666666666714,15,2.9222222222222225,1.3666583866030317,0.9222222222222225,16,342.0
6,0,2,20.0,3.044522437723423,3.0,1.3862943611198906,6.414285714285715,2.0034086411165295,0.4142857142857146,15,3.776923076923077,1.5637966314778964,0.7769230769230768,15,342.0
3,0,3,10.0,2.3978952727983707,1.0,0.6931471805599453,7.066666666666667,2.0877403444945313,0.06666666666666732,15,4.4,1.6863989535702288,0.40000000000000036,1,324.0
3,3,4,9.0,2.302585092994046,1.0,0.6931471805599453,3.8000000000000003,1.5686159179138452,0.8000000000000003,16,2.771428571428572,1.3274538610969573,0.7714285714285718,15,192.0
5,1,4,18.0,2.9444389791664403,3.0,1.3862943611198906,3.772727272727273,1.5629178967992075,0.7727272727272729,15,2.6176470588235294,1.2858238307562562,0.6176470588235294,16,210.0
1,1,4,35.0,3.58351893845611,2.0,1.0986122886681098,7.877777777777777,2.1835512754360096,0.8777777777777773,15,5.484615384615385,1.869432507546273,0.48461538461538467,15,426.0
6,3,4,20.0,3.044522437723423,3.0,1.3862943611198906,6.114285714285715,1.962104834975294,0.11428571428571477,15,3.476923076923077,1.4989359972758554,0.476923076923077,15,324.0
5,2,1,35.0,3.58351893845611,1.0,0.6931471805599453,7.977777777777778,2.1947523881908304,0.9777777777777779,15,6.5636363636363635,2.0233520750287926,0.5636363636363635,16,432.0
5,3,3,21.0,3.091042453358316,2.0,1.0986122886681098,8.5,2.2512917986064953,0.5,1,4.766666666666667,1.7520942128356236,0.7666666666666666,15,426.0
0,1,1,16.0,2.833213344056216,3.0,1.3862943611198906,11.366666666666665,2.5150046809452795,0.36666666666666536,15,4.2555555555555555,1.6592857181616678,0.25555555555555554,16,522.0
7,0,2,10.0,2.3978952727983707,3.0,1.3862943611198906,6.966666666666667,2.075266170269355,0.9666666666666668,15,2.522222222222222,1.2590921035470155,0.5222222222222221,15,318.0
1,2,2,25.0,3.258096538021482,2.0,1.0986122886681098,5.855555555555555,1.9250593535751226,0.8555555555555552,15,4.1461538461538465,1.6382496096726462,0.14615384615384652,16,318.0
3,2,4,30.0,3.4339872044851463,1.0,0.6931471805599453,5.954545454545454,1.9393954680341194,0.9545454545454541,15,5.115384615384615,1.8108076641987494,0.11538461538461497,15,330.0
4,3,1,42.0,3.7612001156935624,1.0,0.6931471805599453,6.961538461538462,2.074622255243887,0.9615384615384617,15,6.1,1.9600947840472698,0.09999999999999964,1,390.0
2,2,4,24.0,3.2188758248682006,1.0,0.6931471805599453,7.457142857142856,2.1350113928346466,0.4571428571428564,15,5.933333333333333,1.9363406980391624,0.9333333333333327,15,396.0
7,2,0,36.0,3.6109179126442243,3.0,1.3862943611198906,7.1454545454545455,2.097460047182514,0.1454545454545455,16,4.8352941176470585,1.763924670234611,0.8352941176470585,16,396.0
6,1,2,18.0,2.9444389791664403,2.0,1.0986122886681098,7.4,2.128231705849268,0.40000000000000036,1,4.2,1.6486586255873816,0.20000000000000018,1,372.0
4,3,3,16.0,2.833213344056216,1.0,0.6931471805599453,10.766666666666666,2.4652706752711415,0.7666666666666657,15,6.5,2.0149030205422647,0.5,1,486.0
0,3,2,49.0,3.912023005428146,3.0,1.3862943611198906,8.038461538461538,2.201488976122677,0.038461538461538325,15,5.657894736842105,1.8958033290011345,0.6578947368421053,15,450.0
5,3,1,12.0,2.5649493574615367,3.0,1.3862943611198906,5.1,1.8082887711792655,0.09999999999999964,1,2.4818181818181815,1.2475546233882298,0.4818181818181815,16,258.0
2,3,1,32.0,3.4965075614664802,1.0,0.6931471805599453,9.742857142857142,2.3742410819004807,0.742857142857142,15,7.71111111111111,2.1645993500201426,0.7111111111111104,14,516.0
0,3,4,6.0,1.9459101490553132,3.0,1.3862943611198906,4.6,1.7227665977411035,0.5999999999999996,1,1.9333333333333331,1.076139432816051,0.9333333333333331,16,216.0
7,3,4,32.0,3.4965075614664802,2.0,1.0986122886681098,9.542857142857143,2.3554485825511136,0.5428571428571427,15,6.218181818181819,1.9766030954547196,0.2181818181818187,15,504.0
3,0,1,12.0,2.5649493574615367,2.0,1.0986122886681098,5.2,1.824549292051046,0.20000000000000018,1,3.0666666666666664,1.402823663071101,0.06666666666666643,16,264.0
0,0,4,14.0,2.70805020110221,2.0,1.0986122886681098,10.033333333333333,2.4009209937149074,0.033333333333333215,15,4.7,1.7404661748405046,0.7000000000000002,1,462.0
2,0,0,56.0,4.04305126783455,1.0,0.6931471805599453,8.815384615384614,2.2839510134491525,0.8153846153846143,15,7.666666666666667,2.1594842493533726,0.666666666666667,15,492.0
5,0,2,18.0,2.9444389791664403,2.0,1.0986122886681098,7.3,2.1162555148025524,0.2999999999999998,1,4.1,1.62924053973028,0.09999999999999964,1,366.0
