slot_x,slot_x_abs_log1p,slot_x_is_even,slot_x_mod3,slot_x_mod5,slot_x_mod7,slot_x_mod10,slot_y,slot_y_abs_log1p,slot_y_is_even,slot_y_mod3,slot_y_mod5,slot_y_mod7,slot_y_mod10,slot_z,slot_z_abs_log1p,slot_z_is_even,slot_z_mod3,slot_z_mod5,slot_z_mod7,slot_z_mod10,gcd_all,n_multiple_pairs,y
80,4.394449154672439,1,2,0,3,0,59,4.0943445622221,0,2,4,3,9,38,3.6635616461296463,1,2,3,3,8,1,0,1758452191.0
34,3.5553480614894135,1,1,4,6,4,47,3.871201010907891,0,2,2,5,7,45,3.828641396489095,0,0,0,3,5,1,0,474.0
13,2.6390573296152584,0,1,3,6,3,88,4.48863636973214,1,1,3,4,8,86,4.465908118654584,1,2,1,2,6,1,0,231186035.0
27,3.332204510175204,0,0,2,6,7,69,4.248495242049359,0,0,4,6,9,61,4.127134385045092,0,1,1,5,1,1,0,853061639.0
75,4.330733340286331,0,0,0,5,5,79,4.382026634673881,0,1,4,2,9,26,3.295836866004329,1,2,1,5,6,1,0,303618.0
89,4.499809670330265,0,2,4,5,9,22,3.1354942159291497,1,1,2,1,2,73,4.30406509320417,0,1,3,3,3,1,0,6375225.0
90,4.51085950651685,1,0,0,6,0,30,3.4339872044851463,1,0,0,2,0,64,4.174387269895637,1,1,4,1,4,2,1,104423.0
79,4.382026634673881,0,1,4,2,9,45,3.828641396489095,0,0,0,3,5,66,4.204692619390966,1,0,1,3,6,1,0,40720.0
53,3.9889840465642745,0,2,3,4,3,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,1,0,40830617.0
52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,52,3.970291913552122,1,1,2,3,2,4,1,9965.0
11,2.4849066497880004,0,2,1,4,1,64,4.174387269895637,1,1,4,1,4,68,4.23410650459726,1,2,3,5,8,1,0,592149.0
85,4.454347296253507,0,1,0,1,5,50,3.9318256327243257,1,2,0,1,0,58,4.07753744390572,1,1,3,2,8,1,0,3646898111.0
21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,1,0,204224.0
77,4.356708826689592,0,2,2,0,7,38,3.6635616461296463,1,2,3,3,8,75,4.330733340286331,0,0,0,5,5,1,0,40419.0
40,3.713572066704308,1,1,0,5,0,16,2.833213344056216,1,1,1,2,6,55,4.02535169073515,0,1,0,6,5,1,0,12544219.0
63,4.1588830833596715,0,0,3,0,3,43,3.784189633918261,0,1,3,1,3,41,3.7376696182833684,0,2,1,6,1,1,0,1100956275.0
64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,63,4.1588830833596715,0,0,3,0,3,1,0,19.0
44,3.8066624897703196,1,2,4,2,4,84,4.442651256490317,1,0,4,0,4,64,4.174387269895637,1,1,4,1,4,4,0,13195.0
43,3.784189633918261,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,46,3.8501476017100584,1,1,1,4,6,1,0,125219.0
68,4.23410650459726,1,2,3,5,8,59,4.0943445622221,0,2,4,3,9,77,4.356708826689592,0,2,2,0,7,1,0,4958573.0
53,3.9889840465642745,0,2,3,4,3,34,3.5553480614894135,1,1,4,6,4,56,4.04305126783455,1,2,1,0,6,1,0,43016847.0
38,3.6635616461296463,1,2,3,3,8,65,4.189654742026425,0,2,0,2,5,72,4.290459441148391,1,0,2,2,2,1,0,3383277.0
56,4.04305126783455,1,2,1,0,6,89,4.499809670330265,0,2,4,5,9,47,3.871201010907891,0,2,2,5,7,1,0,540.0
46,3.8501476017100584,1,1,1,4,6,83,4.430816798843313,0,2,3,6,3,60,4.110873864173311,1,0,0,4,0,1,0,6119231.0
55,4.02535169073515,0,1,0,6,5,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,1,0,489520259.0
43,3.784189633918261,0,1,3,1,3,55,4.02535169073515,0,1,0,6,5,65,4.189654742026425,0,2,0,2,5,1,0,18636891.0
80,4.394449154672439,1,2,0,3,0,65,4.189654742026425,0,2,0,2,5,35,3.58351893845611,0,2,0,0,5,5,0,2093.0
43,3.784189633918261,0,1,3,1,3,49,3.912023005428146,0,1,4,0,9,57,4.060443010546419,0,0,2,1,7,1,0,201.0
88,4.48863636973214,1,1,3,4,8,45,3.828641396489095,0,0,0,3,5,76,4.343805421853684,1,1,1,6,6,1,0,69594655.0
52,3.970291913552122,1,1,2,3,2,76,4.343805421853684,1,1,1,6,6,86,4.465908118654584,1,2,1,2,6,2,0,125718378.0
33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,1,0,8187783.0
50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,44,3.8066624897703196,1,2,4,2,4,2,0,15.0
38,3.6635616461296463,1,2,3,3,8,37,3.6375861597263857,0,1,2,2,7,73,4.30406509320417,0,1,3,3,3,1,0,53393.0
38,3.6635616461296463,1,2,3,3,8,57,4.060443010546419,0,0,2,1,7,83,4.430816798843313,0,2,3,6,3,1,0,36567.0
38,3.6635616461296463,1,2,3,3,8,73,4.30406509320417,0,1,3,3,3,78,4.3694478524670215,1,0,3,1,8,1,0,3209224887.0
70,4.2626798770413155,1,1,0,0,0,29,3.4011973816621555,0,2,4,1,9,62,4.143134726391533,1,2,2,6,2,1,0,1080605567.0
30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,32,3.4965075614664802,1,2,2,4,2,1,1,33888919.0
81,4.406719247264253,0,0,1,4,1,52,3.970291913552122,1,1,2,3,2,31,3.4657359027997265,0,1,1,3,1,1,0,30789.0
70,4.2626798770413155,1,1,0,0,0,88,4.48863636973214,1,1,3,4,8,39,3.6888794541139363,0,0,4,4,9,1,0,6771431.0
72,4.290459441148391,1,0,2,2,2,42,3.7612001156935624,1,0,2,0,2,37,3.6375861597263857,0,1,2,2,7,1,0,9093683.0
11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,0,1068995.0
51,3.9512437185814275,0,0,1,2,1,33,3.5263605246161616,0,0,3,5,3,65,4.189654742026425,0,2,0,2,5,1,0,944449783.0
29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,51,3.9512437185814275,0,0,1,2,1,1,0,1659145.0
80,4.394449154672439,1,2,0,3,0,73,4.30406509320417,0,1,3,3,3,27,3.332204510175204,0,0,2,6,7,1,0,2230235.0
62,4.143134726391533,1,2,2,6,2,70,4.2626798770413155,1,1,0,0,0,36,3.6109179126442243,1,0,1,1,6,2,0,118090.0
66,4.204692619390966,1,0,1,3,6,77,4.356708826689592,0,2,2,0,7,23,3.1780538303479458,0,2,3,2,3,1,0,63233.0
47,3.871201010907891,0,2,2,5,7,51,3.9512437185814275,0,0,1,2,1,84,4.442651256490317,1,0,4,0,4,1,0,452578.0
77,4.356708826689592,0,2,2,0,7,79,4.382026634673881,0,1,4,2,9,57,4.060443010546419,0,0,2,1,7,1,0,8578577.0
33,3.5263605246161616,0,0,3,5,3,52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,1,0,184887.0
25,3.258096538021482,0,1,0,4,5,74,4.31748811353631,1,2,4,4,4,58,4.07753744390572,1,1,3,2,8,1,0,50201385.0
54,4.007333185232471,1,0,4,5,4,75,4.330733340286331,0,0,0,5,5,65,4.189654742026425,0,2,0,2,5,1,0,1432813.0
56,4.04305126783455,1,2,1,0,6,52,3.970291913552122,1,1,2,3,2,52,3.970291913552122,1,1,2,3,2,4,1,818.0
69,4.248495242049359,0,0,4,6,9,73,4.30406509320417,0,1,3,3,3,70,4.2626798770413155,1,1,0,0,0,1,0,508779.0
79,4.382026634673881,0,1,4,2,9,51,3.9512437185814275,0,0,1,2,1,59,4.0943445622221,0,2,4,3,9,1,0,169666343.0
23,3.1780538303479458,0,2,3,2,3,62,4.143134726391533,1,2,2,6,2,46,3.8501476017100584,1,1,1,4,6,1,1,194149763.0
49,3.912023005428146,0,1,4,0,9,75,4.330733340286331,0,0,0,5,5,53,3.9889840465642745,0,2,3,4,3,1,0,325102625.0
29,3.4011973816621555,0,2,4,1,9,61,4.127134385045092,0,1,1,5,1,44,3.8066624897703196,1,2,4,2,4,1,0,407031.0
39,3.6888794541139363,0,0,4,4,9,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,1,0,6634567.0
85,4.454347296253507,0,1,0,1,5,26,3.295836866004329,1,2,1,5,6,78,4.3694478524670215,1,0,3,1,8,1,1,1331637303.0
57,4.060443010546419,0,0,2,1,7,47,3.871201010907891,0,2,2,5,7,58,4.07753744390572,1,1,3,2,8,1,0,101094.0
30,3.4339872044851463,1,0,0,2,0,88,4.48863636973214,1,1,3,4,8,79,4.382026634673881,0,1,4,2,9,1,0,225390479.0
73,4.30406509320417,0,1,3,3,3,75,4.330733340286331,0,0,0,5,5,57,4.060443010546419,0,0,2,1,7,1,0,8043299687.0
31,3.4657359027997265,0,1,1,3,1,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,1,0,109191.0
39,3.6888794541139363,0,0,4,4,9,76,4.343805421853684,1,1,1,6,6,38,3.6635616461296463,1,2,3,3,8,1,1,2761987.0
55,4.02535169073515,0,1,0,6,5,42,3.7612001156935624,1,0,2,0,2,87,4.477336814478207,0,0,2,3,7,1,0,34737.0
65,4.189654742026425,0,2,0,2,5,60,4.110873864173311,1,0,0,4,0,58,4.07753744390572,1,1,3,2,8,1,0,552416701.0
81,4.406719247264253,0,0,1,4,1,75,4.330733340286331,0,0,0,5,5,28,3.367295829986474,1,1,3,0,8,1,0,372056.0
52,3.970291913552122,1,1,2,3,2,18,2.9444389791664403,1,0,3,4,8,66,4.204692619390966,1,0,1,3,6,2,0,476.0
71,4.276666119016055,0,2,1,1,1,82,4.418840607796598,1,1,2,5,2,15,2.772588722239781,0,0,0,1,5,1,0,1905557.0
41,3.7376696182833684,0,2,1,6,1,63,4.1588830833596715,0,0,3,0,3,71,4.276666119016055,0,2,1,1,1,1,0,704529.0
65,4.189654742026425,0,2,0,2,5,39,3.6888794541139363,0,0,4,4,9,37,3.6375861597263857,0,1,2,2,7,1,0,58329625.0
44,3.8066624897703196,1,2,4,2,4,61,4.127134385045092,0,1,1,5,1,75,4.330733340286331,0,0,0,5,5,1,0,49209509.0
90,4.51085950651685,1,0,0,6,0,83,4.430816798843313,0,2,3,6,3,85,4.454347296253507,0,1,0,1,5,1,0,27304757.0
52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,64,4.174387269895637,1,1,4,1,4,4,0,6.0
55,4.02535169073515,0,1,0,6,5,68,4.23410650459726,1,2,3,5,8,85,4.454347296253507,0,1,0,1,5,1,0,67601.0
70,4.2626798770413155,1,1,0,0,0,90,4.51085950651685,1,0,0,6,0,70,4.2626798770413155,1,1,0,0,0,10,1,72.0
79,4.382026634673881,0,1,4,2,9,49,3.912023005428146,0,1,4,0,9,36,3.6109179126442243,1,0,1,1,6,1,0,99061.0
87,4.477336814478207,0,0,2,3,7,83,4.430816798843313,0,2,3,6,3,55,4.02535169073515,0,1,0,6,5,1,0,10837186767.0
20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,1,0,7158639.0
30,3.4339872044851463,1,0,0,2,0,82,4.418840607796598,1,1,2,5,2,62,4.143134726391533,1,2,2,6,2,2,0,21658.0
32,3.4965075614664802,1,2,2,4,2,47,3.871201010907891,0,2,2,5,7,30,3.4339872044851463,1,0,0,2,0,1,0,3395.0
80,4.394449154672439,1,2,0,3,0,88,4.48863636973214,1,1,3,4,8,16,2.833213344056216,1,1,1,2,6,8,1,4583.0
58,4.07753744390572,1,1,3,2,8,51,3.9512437185814275,0,0,1,2,1,39,3.6888794541139363,0,0,4,4,9,1,0,1396800.0
89,4.499809670330265,0,2,4,5,9,40,3.713572066704308,1,1,0,5,0,84,4.442651256490317,1,0,4,0,4,1,0,465569.0
27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,42,3.7612001156935624,1,0,2,0,2,3,0,177.0
88,4.48863636973214,1,1,3,4,8,13,2.6390573296152584,0,1,3,6,3,78,4.3694478524670215,1,0,3,1,8,1,1,1060317.0
44,3.8066624897703196,1,2,4,2,4,52,3.970291913552122,1,1,2,3,2,30,3.4339872044851463,1,0,0,2,0,2,0,68562.0
56,4.04305126783455,1,2,1,0,6,76,4.343805421853684,1,1,1,6,6,84,4.442651256490317,1,0,4,0,4,4,0,9087.0
83,4.430816798843313,0,2,3,6,3,43,3.784189633918261,0,1,3,1,3,81,4.406719247264253,0,0,1,4,1,1,0,5071947.0
45,3.828641396489095,0,0,0,3,5,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,0,5,0,1,0,5833621.0
62,4.143134726391533,1,2,2,6,2,53,3.9889840465642745,0,2,3,4,3,48,3.8918202981106265,1,0,3,6,8,1,0,286474731.0
30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,49,3.912023005428146,0,1,4,0,9,1,0,2703115.0
52,3.970291913552122,1,1,2,3,2,53,3.9889840465642745,0,2,3,4,3,44,3.8066624897703196,1,2,4,2,4,1,0,191586905.0
61,4.127134385045092,0,1,1,5,1,46,3.8501476017100584,1,1,1,4,6,51,3.9512437185814275,0,0,1,2,1,1,0,26289.0
28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,58,4.07753744390572,1,1,3,2,8,1,0,5167887.0
69,4.248495242049359,0,0,4,6,9,40,3.713572066704308,1,1,0,5,0,66,4.204692619390966,1,0,1,3,6,1,0,2778384155.0
22,3.1354942159291497,1,1,2,1,2,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,2,0,1444.0
78,4.3694478524670215,1,0,3,1,8,69,4.248495242049359,0,0,4,6,9,82,4.418840607796598,1,1,2,5,2,1,0,731215.0
52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,39,3.6888794541139363,0,0,4,4,9,1,0,17185.0
75,4.330733340286331,0,0,0,5,5,85,4.454347296253507,0,1,0,1,5,31,3.4657359027997265,0,1,1,3,1,1,0,218669651.0
72,4.290459441148391,1,0,2,2,2,77,4.356708826689592,0,2,2,0,7,59,4.0943445622221,0,2,4,3,9,1,0,12127.0
25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,51,3.9512437185814275,0,0,1,2,1,1,1,410327.0
89,4.499809670330265,0,2,4,5,9,63,4.1588830833596715,0,0,3,0,3,34,3.5553480614894135,1,1,4,6,4,1,0,941819.0
86,4.465908118654584,1,2,1,2,6,74,4.31748811353631,1,2,4,4,4,64,4.174387269895637,1,1,4,1,4,2,0,753132.0
28,3.367295829986474,1,1,3,0,8,62,4.143134726391533,1,2,2,6,2,87,4.477336814478207,0,0,2,3,7,1,0,2233081.0
44,3.8066624897703196,1,2,4,2,4,56,4.04305126783455,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,4,0,3403.0
17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,47,3.871201010907891,0,2,2,5,7,1,0,6952009.0
87,4.477336814478207,0,0,2,3,7,52,3.970291913552122,1,1,2,3,2,41,3.7376696182833684,0,2,1,6,1,1,0,246275.0
63,4.1588830833596715,0,0,3,0,3,49,3.912023005428146,0,1,4,0,9,52,3.970291913552122,1,1,2,3,2,1,0,6325.0
76,4.343805421853684,1,1,1,6,6,54,4.007333185232471,1,0,4,5,4,26,3.295836866004329,1,2,1,5,6,2,0,582.0
41,3.7376696182833684,0,2,1,6,1,57,4.060443010546419,0,0,2,1,7,21,3.091042453358316,0,0,1,0,1,1,0,97420987.0
66,4.204692619390966,1,0,1,3,6,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,2,0,73.0
70,4.2626798770413155,1,1,0,0,0,52,3.970291913552122,1,1,2,3,2,84,4.442651256490317,1,0,4,0,4,2,0,11652474.0
84,4.442651256490317,1,0,4,0,4,74,4.31748811353631,1,2,4,4,4,34,3.5553480614894135,1,1,4,6,4,2,0,607233.0
47,3.871201010907891,0,2,2,5,7,86,4.465908118654584,1,2,1,2,6,58,4.07753744390572,1,1,3,2,8,1,0,116626671.0
52,3.970291913552122,1,1,2,3,2,63,4.1588830833596715,0,0,3,0,3,32,3.4965075614664802,1,2,2,4,2,1,0,931640931.0
43,3.784189633918261,0,1,3,1,3,29,3.4011973816621555,0,2,4,1,9,43,3.784189633918261,0,1,3,1,3,1,1,473331.0
69,4.248495242049359,0,0,4,6,9,12,2.5649493574615367,1,0,2,5,2,73,4.30406509320417,0,1,3,3,3,1,0,26594.0
82,4.418840607796598,1,1,2,5,2,56,4.04305126783455,1,2,1,0,6,70,4.2626798770413155,1,1,0,0,0,2,0,482760.0
30,3.4339872044851463,1,0,0,2,0,36,3.6109179126442243,1,0,1,1,6,46,3.8501476017100584,1,1,1,4,6,2,0,73.0
49,3.912023005428146,0,1,4,0,9,28,3.367295829986474,1,1,3,0,8,65,4.189654742026425,0,2,0,2,5,1,0,474615.0
41,3.7376696182833684,0,2,1,6,1,31,3.4657359027997265,0,1,1,3,1,54,4.007333185232471,1,0,4,5,4,1,0,13691.0
22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,56,4.04305126783455,1,2,1,0,6,2,0,185.0
79,4.382026634673881,0,1,4,2,9,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,1,1,691183.0
52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,14,2.70805020110221,1,2,4,0,4,1,0,97087727.0
68,4.23410650459726,1,2,3,5,8,46,3.8501476017100584,1,1,1,4,6,78,4.3694478524670215,1,0,3,1,8,2,0,5623.0
69,4.248495242049359,0,0,4,6,9,27,3.332204510175204,0,0,2,6,7,44,3.8066624897703196,1,2,4,2,4,1,0,1329441.0
45,3.828641396489095,0,0,0,3,5,87,4.477336814478207,0,0,2,3,7,63,4.1588830833596715,0,0,3,0,3,3,0,836283.0
15,2.772588722239781,0,0,0,1,5,68,4.23410650459726,1,2,3,5,8,55,4.02535169073515,0,1,0,6,5,1,0,4741.0
43,3.784189633918261,0,1,3,1,3,43,3.784189633918261,0,1,3,1,3,43,3.784189633918261,0,1,3,1,3,43,3,271.0
83,4.430816798843313,0,2,3,6,3,86,4.465908118654584,1,2,1,2,6,66,4.204692619390966,1,0,1,3,6,1,0,198389773.0
38,3.6635616461296463,1,2,3,3,8,72,4.290459441148391,1,0,2,2,2,85,4.454347296253507,0,1,0,1,5,1,0,435831.0
17,2.8903717578961645,0,2,2,3,7,38,3.6635616461296463,1,2,3,3,8,49,3.912023005428146,0,1,4,0,9,1,0,417.0
80,4.394449154672439,1,2,0,3,0,41,3.7376696182833684,0,2,1,6,1,57,4.060443010546419,0,0,2,1,7,1,0,147.0
62,4.143134726391533,1,2,2,6,2,75,4.330733340286331,0,0,0,5,5,48,3.8918202981106265,1,0,3,6,8,1,0,4058383087.0
37,3.6375861597263857,0,1,2,2,7,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,0,1307.0
29,3.4011973816621555,0,2,4,1,9,84,4.442651256490317,1,0,4,0,4,76,4.343805421853684,1,1,1,6,6,1,0,68203991.0
47,3.871201010907891,0,2,2,5,7,75,4.330733340286331,0,0,0,5,5,41,3.7376696182833684,0,2,1,6,1,1,0,1512835.0
75,4.330733340286331,0,0,0,5,5,51,3.9512437185814275,0,0,1,2,1,53,3.9889840465642745,0,2,3,4,3,1,0,19238131.0
66,4.204692619390966,1,0,1,3,6,80,4.394449154672439,1,2,0,3,0,27,3.332204510175204,0,0,2,6,7,1,0,882804823.0
33,3.5263605246161616,0,0,3,5,3,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,3,0,309461.0
83,4.430816798843313,0,2,3,6,3,63,4.1588830833596715,0,0,3,0,3,65,4.189654742026425,0,2,0,2,5,1,0,55515.0
14,2.70805020110221,1,2,4,0,4,41,3.7376696182833684,0,2,1,6,1,38,3.6635616461296463,1,2,3,3,8,1,0,5423807.0
63,4.1588830833596715,0,0,3,0,3,87,4.477336814478207,0,0,2,3,7,42,3.7612001156935624,1,0,2,0,2,3,0,6463.0
24,3.2188758248682006,1,0,4,3,4,81,4.406719247264253,0,0,1,4,1,81,4.406719247264253,0,0,1,4,1,3,1,149.0
22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,2,0,2624.0
77,4.356708826689592,0,2,2,0,7,88,4.48863636973214,1,1,3,4,8,30,3.4339872044851463,1,0,0,2,0,1,0,207537749.0
76,4.343805421853684,1,1,1,6,6,65,4.189654742026425,0,2,0,2,5,19,2.995732273553991,0,1,4,5,9,1,1,1116605.0
68,4.23410650459726,1,2,3,5,8,70,4.2626798770413155,1,1,0,0,0,22,3.1354942159291497,1,1,2,1,2,2,0,152165.0
65,4.189654742026425,0,2,0,2,5,78,4.3694478524670215,1,0,3,1,8,80,4.394449154672439,1,2,0,3,0,1,0,158118837.0
47,3.871201010907891,0,2,2,5,7,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,1,0,41568.0
67,4.219507705176107,0,1,2,4,7,37,3.6375861597263857,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,1,0,65913.0
83,4.430816798843313,0,2,3,6,3,27,3.332204510175204,0,0,2,6,7,68,4.23410650459726,1,2,3,5,8,1,0,455.0
33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,35,3.58351893845611,0,2,0,0,5,1,0,3150.0
25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,32,3.4965075614664802,1,2,2,4,2,1,0,177.0
64,4.174387269895637,1,1,4,1,4,24,3.2188758248682006,1,0,4,3,4,47,3.871201010907891,0,2,2,5,7,1,0,222891147.0
26,3.295836866004329,1,2,1,5,6,74,4.31748811353631,1,2,4,4,4,53,3.9889840465642745,0,2,3,4,3,1,0,260489839.0
41,3.7376696182833684,0,2,1,6,1,39,3.6888794541139363,0,0,4,4,9,55,4.02535169073515,0,1,0,6,5,1,0,34891471.0
74,4.31748811353631,1,2,4,4,4,59,4.0943445622221,0,2,4,3,9,27,3.332204510175204,0,0,2,6,7,1,0,128713.0
53,3.9889840465642745,0,2,3,4,3,28,3.367295829986474,1,1,3,0,8,77,4.356708826689592,0,2,2,0,7,1,0,246051.0
40,3.713572066704308,1,1,0,5,0,61,4.127134385045092,0,1,1,5,1,74,4.31748811353631,1,2,4,4,4,1,0,272862637.0
61,4.127134385045092,0,1,1,5,1,59,4.0943445622221,0,2,4,3,9,59,4.0943445622221,0,2,4,3,9,1,1,48819.0
71,4.276666119016055,0,2,1,1,1,57,4.060443010546419,0,0,2,1,7,37,3.6375861597263857,0,1,2,2,7,1,0,1688065431.0
28,3.367295829986474,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,61,4.127134385045092,0,1,1,5,1,1,0,117907.0
45,3.828641396489095,0,0,0,3,5,44,3.8066624897703196,1,2,4,2,4,34,3.5553480614894135,1,1,4,6,4,1,0,205947.0
32,3.4965075614664802,1,2,2,4,2,82,4.418840607796598,1,1,2,5,2,70,4.2626798770413155,1,1,0,0,0,2,0,17763.0
32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,48,3.8918202981106265,1,0,3,6,8,1,0,14079169.0
26,3.295836866004329,1,2,1,5,6,67,4.219507705176107,0,1,2,4,7,76,4.343805421853684,1,1,1,6,6,1,0,103350849.0
43,3.784189633918261,0,1,3,1,3,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,1,0,2633.0
55,4.02535169073515,0,1,0,6,5,75,4.330733340286331,0,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,0,17678.0
85,4.454347296253507,0,1,0,1,5,50,3.9318256327243257,1,2,0,1,0,36,3.6109179126442243,1,0,1,1,6,1,0,11273637.0
44,3.8066624897703196,1,2,4,2,4,58,4.07753744390572,1,1,3,2,8,80,4.394449154672439,1,2,0,3,0,2,0,343214.0
40,3.713572066704308,1,1,0,5,0,37,3.6375861597263857,0,1,2,2,7,57,4.060443010546419,0,0,2,1,7,1,0,394.0
59,4.0943445622221,0,2,4,3,9,90,4.51085950651685,1,0,0,6,0,39,3.6888794541139363,0,0,4,4,9,1,0,176403.0
23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,0,1,0,72,4.290459441148391,1,0,2,2,2,1,0,58257.0
74,4.31748811353631,1,2,4,4,4,33,3.5263605246161616,0,0,3,5,3,66,4.204692619390966,1,0,1,3,6,1,1,70987691.0
43,3.784189633918261,0,1,3,1,3,22,3.1354942159291497,1,1,2,1,2,62,4.143134726391533,1,2,2,6,2,1,0,3086139.0
47,3.871201010907891,0,2,2,5,7,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,1,0,151303.0
14,2.70805020110221,1,2,4,0,4,80,4.394449154672439,1,2,0,3,0,81,4.406719247264253,0,0,1,4,1,1,0,64193.0
52,3.970291913552122,1,1,2,3,2,83,4.430816798843313,0,2,3,6,3,35,3.58351893845611,0,2,0,0,5,1,0,15895.0
50,3.9318256327243257,1,2,0,1,0,75,4.330733340286331,0,0,0,5,5,78,4.3694478524670215,1,0,3,1,8,1,0,6563701651.0
16,2.833213344056216,1,1,1,2,6,40,3.713572066704308,1,1,0,5,0,35,3.58351893845611,0,2,0,0,5,1,0,57768179.0
24,3.2188758248682006,1,0,4,3,4,48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,3,1,3657.0
90,4.51085950651685,1,0,0,6,0,63,4.1588830833596715,0,0,3,0,3,43,3.784189633918261,0,1,3,1,3,1,0,794.0
82,4.418840607796598,1,1,2,5,2,46,3.8501476017100584,1,1,1,4,6,68,4.23410650459726,1,2,3,5,8,2,0,70366.0
70,4.2626798770413155,1,1,0,0,0,66,4.204692619390966,1,0,1,3,6,41,3.7376696182833684,0,2,1,6,1,1,0,13301297.0
40,3.713572066704308,1,1,0,5,0,56,4.04305126783455,1,2,1,0,6,18,2.9444389791664403,1,0,3,4,8,2,0,478136.0
52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,38,3.6635616461296463,1,2,3,3,8,1,0,1322669087.0
71,4.276666119016055,0,2,1,1,1,23,3.1780538303479458,0,2,3,2,3,53,3.9889840465642745,0,2,3,4,3,1,0,456435.0
10,2.3978952727983707,1,1,0,3,0,57,4.060443010546419,0,0,2,1,7,60,4.110873864173311,1,0,0,4,0,1,1,43455419.0
86,4.465908118654584,1,2,1,2,6,79,4.382026634673881,0,1,4,2,9,77,4.356708826689592,0,2,2,0,7,1,0,401133.0
10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,0,3,0,89,4.499809670330265,0,2,4,5,9,1,1,19341155.0
70,4.2626798770413155,1,1,0,0,0,46,3.8501476017100584,1,1,1,4,6,33,3.5263605246161616,0,0,3,5,3,1,0,6306529.0
79,4.382026634673881,0,1,4,2,9,41,3.7376696182833684,0,2,1,6,1,60,4.110873864173311,1,0,0,4,0,1,0,776555.0
53,3.9889840465642745,0,2,3,4,3,85,4.454347296253507,0,1,0,1,5,44,3.8066624897703196,1,2,4,2,4,1,0,1538895.0
