slot_first_player,slot_second_player,slot_move1,slot_move1_abs_log1p,slot_move1_is_even,slot_move1_mod3,slot_move1_mod5,slot_move1_mod7,slot_move1_mod10,slot_move2,slot_move2_abs_log1p,slot_move2_is_even,slot_move2_mod3,slot_move2_mod5,slot_move2_mod7,slot_move2_mod10,slot_upper_limit,slot_upper_limit_abs_log1p,slot_upper_limit_is_even,slot_upper_limit_mod3,slot_upper_limit_mod5,slot_upper_limit_mod7,slot_upper_limit_mod10,gcd_all,n_multiple_pairs,y
3,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2084,7.642524134232902,1,2,4,5,4,1,1,1043.0
0,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2206,7.699389406256737,1,1,1,1,6,1,1,981.0
1,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1409,7.251344983372214,0,2,4,2,9,1,0,641.0
2,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3130,8.049107721326406,1,1,0,1,0,1,0,1252.0
3,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1197,7.088408778675395,0,0,2,0,7,1,1,513.0
2,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4923,8.501876487304344,0,0,3,2,3,1,1,1970.0
0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3315,8.106514516255185,0,0,0,4,5,1,1,1421.0
1,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3360,8.119993827725105,1,0,0,0,0,1,2,1493.0
0,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1011,6.919683849847411,0,0,1,3,1,1,1,459.0
2,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1460,7.2868764117507,1,2,0,4,0,1,0,664.0
0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4583,8.430327258394575,0,2,3,5,3,1,1,1833.0
0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3530,8.169336395928386,1,2,0,2,0,1,1,1766.0
2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2835,7.950149887652018,0,0,0,0,5,3,3,1418.0
4,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1610,7.384610383176974,1,2,0,0,0,1,1,644.0
4,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1709,7.444248649496705,0,2,4,1,9,1,2,854.0
4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2945,7.988203597022576,0,2,0,5,5,1,1,1473.0
4,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1494,7.3098814858247865,1,0,4,3,4,1,1,641.0
3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3102,8.04012466444838,1,0,2,1,2,1,3,1034.0
3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2374,7.772752716468742,1,1,4,1,4,1,0,890.0
1,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2643,7.880048200971577,0,0,3,4,3,3,2,881.0
3,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4455,8.40200678160712,0,0,0,3,5,1,1,1783.0
1,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1432,7.267525427828172,1,1,2,4,2,2,2,716.0
3,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3289,8.098642843759418,0,1,4,6,9,1,2,1315.0
1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3925,8.275376374836407,0,1,0,5,5,1,0,1682.0
4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3176,8.063692634269517,1,2,1,5,6,1,3,1058.0
0,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1732,7.457609289715606,1,1,2,3,2,1,0,694.0
0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4919,8.501063809486354,0,2,4,5,9,1,1,1640.0
4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3115,8.044305406990638,0,1,0,0,5,1,0,1335.0
0,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1178,7.072421900537371,1,2,3,2,8,1,0,443.0
3,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1203,7.093404625868766,0,0,3,6,3,1,1,547.0
4,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,294,5.68697535633982,1,0,4,0,4,1,2,117.0
1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3440,8.14351740579748,1,2,0,3,0,1,1,1290.0
2,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3950,8.281723990411392,1,2,0,2,0,2,2,1317.0
0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2247,7.717796211013582,0,0,2,0,7,1,2,749.0
2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2234,7.711996507047669,1,2,4,1,4,1,1,893.0
3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2252,7.720017940432244,1,2,2,5,2,1,2,1126.0
0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4657,8.446341450444287,0,1,2,2,7,1,1,2329.0
3,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2838,7.951207156472972,1,0,3,3,8,3,3,947.0
2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2141,7.669495251007694,0,2,1,6,1,1,0,917.0
3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1620,7.390798521735676,1,0,0,3,0,2,3,540.0
3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3504,8.16194579946869,1,0,4,4,4,1,3,1752.0
3,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3433,8.141481041457421,0,1,3,3,3,1,2,1144.0
0,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,281,5.641907070938114,0,2,1,1,1,1,1,113.0
3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4830,8.482808764554406,1,0,0,0,0,1,2,1932.0
2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,432,6.07073772800249,1,0,2,5,2,1,1,174.0
2,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4303,8.36730010184162,0,1,3,5,3,1,0,1913.0
4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1062,6.968850378341948,1,0,2,5,2,1,1,472.0
4,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2344,7.76004068088038,1,1,4,6,4,1,2,1172.0
2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3872,8.261784679514752,1,2,2,1,2,1,1,1292.0
3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4247,8.354203562921775,0,2,2,5,7,1,2,1820.0
2,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2085,7.643003635560718,0,0,0,6,5,1,1,835.0
0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2083,7.642044402873258,0,1,3,4,3,1,2,694.0
0,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4126,8.325306029752582,1,1,1,3,6,2,2,1651.0
3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3008,8.009363076630045,1,2,3,5,8,2,3,1203.0
0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3610,8.191740021277457,1,1,0,5,0,1,1,1444.0
4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4753,8.46674164792014,0,1,3,0,3,1,2,2376.0
1,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2479,7.8160138391590275,0,1,4,1,9,1,2,1062.0
2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2560,7.848153086199526,1,1,0,5,0,1,1,960.0
0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,810,6.698268054115413,1,0,0,5,0,1,2,347.0
1,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3203,8.07215530818825,0,2,3,4,3,1,1,1601.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,535,6.284134161070802,0,1,0,3,5,1,2,267.0
2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4546,8.42222295382501,1,1,1,3,6,1,2,2273.0
2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3764,8.233503140233994,1,2,4,5,4,1,3,1254.0
2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4404,8.39049553837028,1,0,4,1,4,1,3,1468.0
2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1278,7.153833801578843,1,0,3,4,8,1,1,479.0
2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3605,8.190354403763262,0,2,0,0,5,1,3,1802.0
4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1660,7.415175109613295,1,1,0,1,0,1,3,553.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3219,8.077136638538454,0,0,4,6,9,1,2,1287.0
1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4566,8.426611813185,1,0,1,2,6,2,2,1522.0
2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4697,8.454892165218858,0,2,2,0,7,1,0,1879.0
1,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1526,7.3310603052186325,1,2,1,0,6,1,3,763.0
3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,121,4.804021044733257,0,1,1,2,1,1,1,41.0
3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1874,7.536363938404511,1,2,4,5,4,2,2,937.0
1,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1923,7.562161631225652,0,0,3,5,3,1,2,769.0
4,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2265,7.725771441587952,0,0,0,4,5,1,3,1132.0
1,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1568,7.358193752733032,1,2,3,0,8,1,2,784.0
0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,251,5.529429087511423,0,2,1,6,1,1,1,125.0
4,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2134,7.666221925662725,1,1,4,6,4,1,0,854.0
3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4675,8.450198322591959,0,1,0,6,5,1,0,1870.0
0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3697,8.21554741194707,0,1,2,1,7,1,0,1479.0
2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4757,8.467582690862903,0,2,2,4,7,1,0,1903.0
2,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2469,7.8119734296220225,0,0,4,5,9,1,1,823.0
3,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3174,8.063062911326792,1,0,4,3,4,1,2,1587.0
4,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4833,8.483429561263428,0,0,3,3,3,1,1,1813.0
3,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1411,7.252762418053187,0,1,1,4,1,1,1,565.0
4,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,853,6.74993119378857,0,1,3,6,3,1,2,426.0
3,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2138,7.668093709082406,1,2,3,3,8,2,2,713.0
4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,349,5.857933154483459,0,1,4,6,9,1,1,175.0
0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4828,8.482394685873542,1,1,3,5,8,1,1,1931.0
1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3735,8.225770799348734,0,0,0,4,5,3,3,1868.0
2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2017,7.609862200913554,0,1,2,1,7,1,0,897.0
1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,316,5.75890177387728,1,1,1,1,6,1,2,135.0
2,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3284,8.09712193091871,1,2,4,1,4,1,0,1232.0
4,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3950,8.281723990411392,1,2,0,2,0,1,0,1580.0
3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1610,7.384610383176974,1,2,0,0,0,1,2,690.0
0,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4373,8.383433201236713,0,2,3,5,3,1,0,1874.0
3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,488,6.192362489474872,1,2,3,5,8,1,2,244.0
2,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2081,7.641084249174914,0,2,1,2,1,1,0,892.0
1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3418,8.137103389639302,1,1,3,2,8,1,2,1709.0
0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3446,8.145259566516865,1,2,1,2,6,2,2,1723.0
1,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4084,8.315077007294104,1,1,4,3,4,1,1,1750.0
3,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1882,7.5406215286571525,1,1,2,6,2,1,0,856.0
2,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3511,8.163940954755008,0,1,1,4,1,1,1,1405.0
4,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,1,3,50.0
3,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1617,7.388946097618437,0,0,2,0,7,3,2,809.0
0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1539,7.3395376954076745,0,0,4,6,9,1,1,513.0
2,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3033,8.017637159908478,0,0,3,2,3,1,0,1300.0
0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2399,7.783224016336037,0,2,4,5,9,1,2,1199.0
0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3670,8.208219383496834,1,1,0,2,0,1,2,1573.0
2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3617,8.193676665955241,0,2,2,5,7,1,2,1550.0
3,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1858,7.527793987721444,1,1,3,3,8,1,1,826.0
1,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4206,8.344505083590521,1,0,1,6,6,1,3,2103.0
4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3688,8.213110697596676,1,1,3,6,8,1,1,1580.0
3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3649,8.202482446576537,0,1,4,2,9,1,0,1564.0
1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4492,8.41027590907016,1,1,2,5,2,2,2,1797.0
4,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1137,7.037027614686276,0,0,2,3,7,1,1,517.0
3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3426,8.139440521874608,1,0,1,3,6,1,1,1286.0
4,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,486,6.18826412308259,1,0,1,3,6,1,2,243.0
2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2932,7.983781068977451,1,1,2,6,2,1,1,977.0
1,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,824,6.715383386334681,1,2,4,5,4,2,3,275.0
2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1409,7.251344983372214,0,2,4,2,9,1,1,470.0
1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3316,8.106816038947052,1,1,1,5,6,1,2,1658.0
3,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1160,7.057036981697891,1,2,0,5,0,1,1,464.0
0,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3297,8.101071503119543,0,0,2,0,7,1,1,1499.0
3,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3330,8.11102783819368,1,0,0,5,0,1,3,1427.0
3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,346,5.849324779946859,1,1,1,3,6,1,1,139.0
4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1380,7.2305631534092925,1,0,0,1,0,1,2,552.0
3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4630,8.440528106480752,1,1,0,3,0,1,0,1985.0
1,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3710,8.219056661060598,1,2,0,0,0,1,1,1856.0
2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3151,8.05579245097777,0,1,1,1,1,1,0,1432.0
2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4535,8.419800845407588,0,2,0,6,5,1,1,1700.0
2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2870,7.962415680121064,1,2,0,0,0,1,2,1435.0
2,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4234,8.351138607086154,1,1,4,6,4,1,1,1814.0
4,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3917,8.273336598504486,0,2,2,4,7,1,2,1958.0
1,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3148,8.054840221101024,1,1,3,5,8,2,2,1574.0
4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3446,8.145259566516865,1,2,1,2,6,1,2,1378.0
0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2335,7.756195343948118,0,1,0,4,5,1,2,1167.0
1,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4175,8.337109129562474,0,2,0,3,5,1,2,1670.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3257,8.08886878916199,0,2,2,2,7,1,2,1303.0
0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,584,6.371611847231857,1,2,4,3,4,1,3,194.0
3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1417,7.257002707092073,0,1,2,3,7,1,1,473.0
1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4381,8.385260520155413,0,1,1,6,1,1,2,1752.0
2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3319,8.107720061910534,0,1,4,1,9,1,2,1659.0
4,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,734,6.5998704992128365,1,2,4,6,4,1,2,314.0
2,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,167,5.123963979403259,0,2,2,6,7,1,0,67.0
0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2304,7.742835955430749,1,0,4,1,4,2,3,768.0
0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1412,7.253470382684528,1,2,2,5,2,1,3,470.0
4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2407,7.786551806428712,0,1,2,6,7,1,1,963.0
2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,941,6.848005274576363,0,2,1,3,1,1,0,353.0
2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1884,7.541683099882111,1,0,4,1,4,1,3,628.0
2,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,151,5.0238805208462765,0,1,1,4,1,1,0,69.0
1,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2366,7.769378609513984,1,2,1,0,6,1,1,1014.0
1,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4523,8.41715183723601,0,2,3,1,3,1,1,1507.0
2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4370,8.382747094863314,1,2,0,2,0,2,2,1457.0
1,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2695,7.899524472032198,0,1,0,0,5,1,2,1155.0
1,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3077,8.032035314398824,0,2,2,4,7,1,1,1025.0
2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,235,5.4638318050256105,0,1,0,4,5,1,0,107.0
4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,764,6.639875833826536,1,2,4,1,4,1,3,254.0
2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2556,7.846589975291186,1,0,1,1,6,3,3,1278.0
3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2472,7.813187267521416,1,0,2,1,2,1,3,824.0
3,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2856,7.957527402230773,1,0,1,0,6,1,2,1428.0
1,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3513,8.164510268747042,0,0,3,6,3,3,2,1757.0
0,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2259,7.723120092266331,0,0,4,5,9,1,1,968.0
3,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,768,6.645090969505644,1,0,3,5,8,1,2,384.0
2,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1990,7.596392304064196,1,1,0,2,0,2,2,995.0
2,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2612,7.868254265520613,1,2,2,1,2,1,2,1306.0
3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3710,8.219056661060598,1,2,0,0,0,1,2,1855.0
1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1663,7.416979621381154,0,1,3,4,3,1,1,665.0
3,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2981,8.000349495324684,0,2,1,6,1,1,2,1490.0
2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2588,7.859026979751538,1,2,3,5,8,1,1,1109.0
2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1682,7.428333194190806,1,2,2,2,2,1,2,721.0
1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,328,5.796057750765372,1,1,3,6,8,2,3,131.0
1,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3564,8.178919332848396,1,0,4,1,4,1,3,1425.0
3,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4772,8.470730317005897,1,2,2,5,2,1,2,2045.0
2,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,362,5.8944028342648505,1,2,2,5,2,1,1,155.0
3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4356,8.379539026117442,1,0,1,2,6,1,1,1867.0
1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,120,4.795790545596741,1,0,0,1,0,1,3,40.0
2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1279,7.154615356913663,0,1,4,5,9,1,2,426.0
3,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,533,6.280395838960195,0,2,3,1,3,1,1,266.0
4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3351,8.117312461601975,0,0,1,5,1,1,3,1675.0
3,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3170,8.061802274538348,1,2,0,6,0,1,2,1358.0
4,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2742,7.916807490937603,1,0,2,5,2,2,3,1371.0
