slot_R,slot_R_abs_log1p,slot_R_is_even,slot_R_mod3,slot_R_mod5,slot_R_mod7,slot_R_mod10,slot_r,slot_r_abs_log1p,slot_r_is_even,slot_r_mod3,slot_r_mod5,slot_r_mod7,slot_r_mod10,slot_triangle_name,gcd_all,n_multiple_pairs,y
32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,2,2,0,1920.0
78,4.3694478524670215,1,0,3,1,8,22,3.1354942159291497,1,1,2,1,2,2,2,0,10296.0
77,4.356708826689592,0,2,2,0,7,18,2.9444389791664403,1,0,3,4,8,1,1,0,8316.0
52,3.970291913552122,1,1,2,3,2,24,3.2188758248682006,1,0,4,3,4,0,4,0,7488.0
73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,0,2190.0
54,4.007333185232471,1,0,4,5,4,25,3.258096538021482,0,1,0,4,5,0,1,0,8100.0
61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,2,1,0,1098.0
82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,3,1,1,492.0
100,4.61512051684126,1,1,0,2,0,6,1.9459101490553132,1,0,1,6,6,3,2,0,3600.0
47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,3,1,0,1974.0
77,4.356708826689592,0,2,2,0,7,7,2.0794415416798357,0,1,2,0,7,0,7,1,3234.0
86,4.465908118654584,1,2,1,2,6,27,3.332204510175204,0,0,2,6,7,0,1,0,13932.0
58,4.07753744390572,1,1,3,2,8,12,2.5649493574615367,1,0,2,5,2,1,2,0,4176.0
48,3.8918202981106265,1,0,3,6,8,23,3.1780538303479458,0,2,3,2,3,1,1,0,6624.0
48,3.8918202981106265,1,0,3,6,8,21,3.091042453358316,0,0,1,0,1,1,3,0,6048.0
66,4.204692619390966,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,0,2,0,7920.0
67,4.219507705176107,0,1,2,4,7,30,3.4339872044851463,1,0,0,2,0,1,1,0,12060.0
35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,3,1,0,840.0
74,4.31748811353631,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,2,0,2664.0
74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1,0,2220.0
41,3.7376696182833684,0,2,1,6,1,15,2.772588722239781,0,0,0,1,5,1,1,0,3690.0
67,4.219507705176107,0,1,2,4,7,10,2.3978952727983707,1,1,0,3,0,3,1,0,4020.0
99,4.605170185988092,0,0,4,1,9,28,3.367295829986474,1,1,3,0,8,0,1,0,16632.0
40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,2,2,0,3360.0
43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,3,1,0,4902.0
53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,0,1,0,954.0
60,4.110873864173311,1,0,0,4,0,21,3.091042453358316,0,0,1,0,1,1,3,0,7560.0
84,4.442651256490317,1,0,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,7,1,3528.0
57,4.060443010546419,0,0,2,1,7,28,3.367295829986474,1,1,3,0,8,2,1,0,9576.0
98,4.59511985013459,1,2,3,0,8,21,3.091042453358316,0,0,1,0,1,1,7,0,12348.0
35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,3,1,0,2310.0
31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,0,1,5,3,1,0,2790.0
90,4.51085950651685,1,0,0,6,0,17,2.8903717578961645,0,2,2,3,7,0,1,0,9180.0
18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,3,1,0,756.0
88,4.48863636973214,1,1,3,4,8,11,2.4849066497880004,0,2,1,4,1,2,11,1,5808.0
64,4.174387269895637,1,1,4,1,4,9,2.302585092994046,0,0,4,2,9,3,1,0,3456.0
92,4.532599493153256,1,2,2,1,2,17,2.8903717578961645,0,2,2,3,7,2,1,0,9384.0
86,4.465908118654584,1,2,1,2,6,28,3.367295829986474,1,1,3,0,8,0,2,0,14448.0
75,4.330733340286331,0,0,0,5,5,21,3.091042453358316,0,0,1,0,1,0,3,0,9450.0
47,3.871201010907891,0,2,2,5,7,9,2.302585092994046,0,0,4,2,9,0,1,0,2538.0
57,4.060443010546419,0,0,2,1,7,28,3.367295829986474,1,1,3,0,8,1,1,0,9576.0
54,4.007333185232471,1,0,4,5,4,12,2.5649493574615367,1,0,2,5,2,1,6,0,3888.0
54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,2,1,1,324.0
48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,2,3,0,2592.0
37,3.6375861597263857,0,1,2,2,7,14,2.70805020110221,1,2,4,0,4,3,1,0,3108.0
59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,0,1,0,2478.0
69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,2,1,0,828.0
60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,2,4,1,1440.0
35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,3,5,0,3150.0
69,4.248495242049359,0,0,4,6,9,17,2.8903717578961645,0,2,2,3,7,0,1,0,7038.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,2,5,1,1800.0
81,4.406719247264253,0,0,1,4,1,24,3.2188758248682006,1,0,4,3,4,2,3,0,11664.0
69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,0,3,1,1242.0
49,3.912023005428146,0,1,4,0,9,13,2.6390573296152584,0,1,3,6,3,1,1,0,3822.0
90,4.51085950651685,1,0,0,6,0,15,2.772588722239781,0,0,0,1,5,1,15,1,8100.0
96,4.574710978503383,1,0,1,5,6,14,2.70805020110221,1,2,4,0,4,2,2,0,8064.0
53,3.9889840465642745,0,2,3,4,3,23,3.1780538303479458,0,2,3,2,3,1,1,0,7314.0
52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,3,4,0,6240.0
56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,3,8,0,5376.0
91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,7,1,3822.0
65,4.189654742026425,0,2,0,2,5,25,3.258096538021482,0,1,0,4,5,2,5,0,9750.0
94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,0,2820.0
52,3.970291913552122,1,1,2,3,2,25,3.258096538021482,0,1,0,4,5,0,1,0,7800.0
62,4.143134726391533,1,2,2,6,2,20,3.044522437723423,1,2,0,6,0,3,2,0,7440.0
93,4.543294782270004,0,0,3,2,3,15,2.772588722239781,0,0,0,1,5,3,3,0,8370.0
78,4.3694478524670215,1,0,3,1,8,13,2.6390573296152584,0,1,3,6,3,1,13,1,6084.0
30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,3,3,0,1620.0
40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,1,1,0,2640.0
98,4.59511985013459,1,2,3,0,8,17,2.8903717578961645,0,2,2,3,7,2,1,0,9996.0
37,3.6375861597263857,0,1,2,2,7,16,2.833213344056216,1,1,1,2,6,1,1,0,3552.0
85,4.454347296253507,0,1,0,1,5,15,2.772588722239781,0,0,0,1,5,1,5,0,7650.0
68,4.23410650459726,1,2,3,5,8,26,3.295836866004329,1,2,1,5,6,3,2,0,10608.0
86,4.465908118654584,1,2,1,2,6,10,2.3978952727983707,1,1,0,3,0,3,2,0,5160.0
92,4.532599493153256,1,2,2,1,2,25,3.258096538021482,0,1,0,4,5,3,1,0,13800.0
86,4.465908118654584,1,2,1,2,6,14,2.70805020110221,1,2,4,0,4,2,2,0,7224.0
35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,0,1,0,2520.0
99,4.605170185988092,0,0,4,1,9,28,3.367295829986474,1,1,3,0,8,1,1,0,16632.0
61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,1,0,1464.0
84,4.442651256490317,1,0,4,0,4,29,3.4011973816621555,0,2,4,1,9,3,1,0,14616.0
95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,3,5,1,2850.0
68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,3,1,0,1224.0
85,4.454347296253507,0,1,0,1,5,11,2.4849066497880004,0,2,1,4,1,0,1,0,5610.0
73,4.30406509320417,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,1,0,2628.0
41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,0,1,0,2952.0
91,4.5217885770490405,0,1,1,0,1,23,3.1780538303479458,0,2,3,2,3,2,1,0,12558.0
66,4.204692619390966,1,0,1,3,6,23,3.1780538303479458,0,2,3,2,3,1,1,0,9108.0
69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,0,1,0,5382.0
95,4.564348191467836,0,2,0,4,5,23,3.1780538303479458,0,2,3,2,3,0,1,0,13110.0
38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,2,0,1368.0
56,4.04305126783455,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,0,8,0,8064.0
35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,1,7,0,2940.0
18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,0,540.0
78,4.3694478524670215,1,0,3,1,8,24,3.2188758248682006,1,0,4,3,4,0,6,0,11232.0
50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,1,1,0,5100.0
57,4.060443010546419,0,0,2,1,7,14,2.70805020110221,1,2,4,0,4,1,1,0,4788.0
75,4.330733340286331,0,0,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,3,0,10800.0
71,4.276666119016055,0,2,1,1,1,23,3.1780538303479458,0,2,3,2,3,2,1,0,9798.0
25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,0,1,0,300.0
78,4.3694478524670215,1,0,3,1,8,30,3.4339872044851463,1,0,0,2,0,3,6,0,14040.0
97,4.584967478670572,0,1,2,6,7,15,2.772588722239781,0,0,0,1,5,0,1,0,8730.0
86,4.465908118654584,1,2,1,2,6,25,3.258096538021482,0,1,0,4,5,1,1,0,12900.0
83,4.430816798843313,0,2,3,6,3,9,2.302585092994046,0,0,4,2,9,0,1,0,4482.0
93,4.543294782270004,0,0,3,2,3,29,3.4011973816621555,0,2,4,1,9,2,1,0,16182.0
98,4.59511985013459,1,2,3,0,8,9,2.302585092994046,0,0,4,2,9,1,1,0,5292.0
83,4.430816798843313,0,2,3,6,3,17,2.8903717578961645,0,2,2,3,7,1,1,0,8466.0
33,3.5263605246161616,0,0,3,5,3,16,2.833213344056216,1,1,1,2,6,2,1,0,3168.0
97,4.584967478670572,0,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,0,1,1,582.0
21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,7,1,882.0
34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,3,2,0,816.0
71,4.276666119016055,0,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,1,0,7668.0
68,4.23410650459726,1,2,3,5,8,21,3.091042453358316,0,0,1,0,1,3,1,0,8568.0
74,4.31748811353631,1,2,4,4,4,30,3.4339872044851463,1,0,0,2,0,3,2,0,13320.0
75,4.330733340286331,0,0,0,5,5,20,3.044522437723423,1,2,0,6,0,3,5,0,9000.0
59,4.0943445622221,0,2,4,3,9,21,3.091042453358316,0,0,1,0,1,0,1,0,7434.0
75,4.330733340286331,0,0,0,5,5,15,2.772588722239781,0,0,0,1,5,3,15,1,6750.0
35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,2,1,0,1680.0
86,4.465908118654584,1,2,1,2,6,6,1.9459101490553132,1,0,1,6,6,3,2,0,3096.0
82,4.418840607796598,1,1,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,2,0,5904.0
51,3.9512437185814275,0,0,1,2,1,14,2.70805020110221,1,2,4,0,4,3,1,0,4284.0
66,4.204692619390966,1,0,1,3,6,16,2.833213344056216,1,1,1,2,6,1,2,0,6336.0
94,4.553876891600541,1,1,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,1,0,6204.0
64,4.174387269895637,1,1,4,1,4,16,2.833213344056216,1,1,1,2,6,3,16,1,6144.0
88,4.48863636973214,1,1,3,4,8,30,3.4339872044851463,1,0,0,2,0,3,2,0,15840.0
80,4.394449154672439,1,2,0,3,0,15,2.772588722239781,0,0,0,1,5,3,5,0,7200.0
60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,2,4,0,2880.0
100,4.61512051684126,1,1,0,2,0,28,3.367295829986474,1,1,3,0,8,3,4,0,16800.0
15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,3,0,540.0
66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,1,2,0,1584.0
12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1,1,72.0
45,3.828641396489095,0,0,0,3,5,21,3.091042453358316,0,0,1,0,1,1,3,0,5670.0
84,4.442651256490317,1,0,4,0,4,20,3.044522437723423,1,2,0,6,0,0,4,0,10080.0
77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,0,11,1,5082.0
97,4.584967478670572,0,1,2,6,7,16,2.833213344056216,1,1,1,2,6,0,1,0,9312.0
36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,3,1,1,216.0
74,4.31748811353631,1,2,4,4,4,28,3.367295829986474,1,1,3,0,8,0,2,0,12432.0
63,4.1588830833596715,0,0,3,0,3,16,2.833213344056216,1,1,1,2,6,2,1,0,6048.0
49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,1,1,0,6762.0
82,4.418840607796598,1,1,2,5,2,16,2.833213344056216,1,1,1,2,6,3,2,0,7872.0
77,4.356708826689592,0,2,2,0,7,26,3.295836866004329,1,2,1,5,6,1,1,0,12012.0
64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,0,1,1,1,1,1,1,1,384.0
78,4.3694478524670215,1,0,3,1,8,11,2.4849066497880004,0,2,1,4,1,2,1,0,5148.0
76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,1,1,0,4104.0
43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,1,0,1290.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,2,1,168.0
71,4.276666119016055,0,2,1,1,1,27,3.332204510175204,0,0,2,6,7,2,1,0,11502.0
91,4.5217885770490405,0,1,1,0,1,17,2.8903717578961645,0,2,2,3,7,1,1,0,9282.0
97,4.584967478670572,0,1,2,6,7,25,3.258096538021482,0,1,0,4,5,2,1,0,14550.0
86,4.465908118654584,1,2,1,2,6,26,3.295836866004329,1,2,1,5,6,3,2,0,13416.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,6,1,432.0
100,4.61512051684126,1,1,0,2,0,16,2.833213344056216,1,1,1,2,6,2,4,0,9600.0
3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1,1,18.0
59,4.0943445622221,0,2,4,3,9,10,2.3978952727983707,1,1,0,3,0,2,1,0,3540.0
15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,1,0,360.0
52,3.970291913552122,1,1,2,3,2,10,2.3978952727983707,1,1,0,3,0,0,2,0,3120.0
80,4.394449154672439,1,2,0,3,0,17,2.8903717578961645,0,2,2,3,7,2,1,0,8160.0
77,4.356708826689592,0,2,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,7,1,3234.0
74,4.31748811353631,1,2,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1,0,3108.0
74,4.31748811353631,1,2,4,4,4,30,3.4339872044851463,1,0,0,2,0,1,2,0,13320.0
100,4.61512051684126,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,3,4,1,2400.0
75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,1,1,450.0
80,4.394449154672439,1,2,0,3,0,25,3.258096538021482,0,1,0,4,5,0,5,0,12000.0
65,4.189654742026425,0,2,0,2,5,22,3.1354942159291497,1,1,2,1,2,2,1,0,8580.0
42,3.7612001156935624,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,2,3,0,2268.0
63,4.1588830833596715,0,0,3,0,3,28,3.367295829986474,1,1,3,0,8,0,7,0,10584.0
84,4.442651256490317,1,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,0,6,0,9072.0
65,4.189654742026425,0,2,0,2,5,20,3.044522437723423,1,2,0,6,0,3,5,0,7800.0
68,4.23410650459726,1,2,3,5,8,12,2.5649493574615367,1,0,2,5,2,2,4,0,4896.0
74,4.31748811353631,1,2,4,4,4,25,3.258096538021482,0,1,0,4,5,2,1,0,11100.0
87,4.477336814478207,0,0,2,3,7,25,3.258096538021482,0,1,0,4,5,3,1,0,13050.0
86,4.465908118654584,1,2,1,2,6,9,2.302585092994046,0,0,4,2,9,2,1,0,4644.0
74,4.31748811353631,1,2,4,4,4,21,3.091042453358316,0,0,1,0,1,3,1,0,9324.0
48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,1,0,2016.0
51,3.9512437185814275,0,0,1,2,1,21,3.091042453358316,0,0,1,0,1,1,3,0,6426.0
71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,0,852.0
34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,3,2,0,3264.0
18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,3,6,1,648.0
74,4.31748811353631,1,2,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,2,0,1776.0
57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,0,3,0,5130.0
56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,1,0,1680.0
87,4.477336814478207,0,0,2,3,7,6,1.9459101490553132,1,0,1,6,6,2,3,0,3132.0
76,4.343805421853684,1,1,1,6,6,19,2.995732273553991,0,1,4,5,9,1,19,1,8664.0
87,4.477336814478207,0,0,2,3,7,16,2.833213344056216,1,1,1,2,6,3,1,0,8352.0
87,4.477336814478207,0,0,2,3,7,18,2.9444389791664403,1,0,3,4,8,2,3,0,9396.0
72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,2,8,0,6912.0
84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,6,1,3024.0
65,4.189654742026425,0,2,0,2,5,15,2.772588722239781,0,0,0,1,5,3,5,0,5850.0
99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,1,1,594.0
89,4.499809670330265,0,2,4,5,9,16,2.833213344056216,1,1,1,2,6,3,1,0,8544.0
53,3.9889840465642745,0,2,3,4,3,22,3.1354942159291497,1,1,2,1,2,1,1,0,6996.0
68,4.23410650459726,1,2,3,5,8,23,3.1780538303479458,0,2,3,2,3,2,1,0,9384.0
83,4.430816798843313,0,2,3,6,3,19,2.995732273553991,0,1,4,5,9,0,1,0,9462.0
86,4.465908118654584,1,2,1,2,6,26,3.295836866004329,1,2,1,5,6,2,2,0,13416.0
36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,3,1,0,1080.0
27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,0,9,1,1458.0
65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,0,1,0,1170.0
71,4.276666119016055,0,2,1,1,1,22,3.1354942159291497,1,1,2,1,2,2,1,0,9372.0
60,4.110873864173311,1,0,0,4,0,20,3.044522437723423,1,2,0,6,0,3,20,1,7200.0
92,4.532599493153256,1,2,2,1,2,28,3.367295829986474,1,1,3,0,8,3,4,0,15456.0
48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,2,6,1,1728.0
18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,6,1,648.0
68,4.23410650459726,1,2,3,5,8,9,2.302585092994046,0,0,4,2,9,3,1,0,3672.0
94,4.553876891600541,1,1,4,3,4,13,2.6390573296152584,0,1,3,6,3,3,1,0,7332.0
83,4.430816798843313,0,2,3,6,3,12,2.5649493574615367,1,0,2,5,2,3,1,0,5976.0
69,4.248495242049359,0,0,4,6,9,28,3.367295829986474,1,1,3,0,8,3,1,0,11592.0
44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,2,1,1,264.0
64,4.174387269895637,1,1,4,1,4,19,2.995732273553991,0,1,4,5,9,2,1,0,7296.0
100,4.61512051684126,1,1,0,2,0,19,2.995732273553991,0,1,4,5,9,3,1,0,11400.0
81,4.406719247264253,0,0,1,4,1,25,3.258096538021482,0,1,0,4,5,3,1,0,12150.0
66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,0,1,0,1980.0
94,4.553876891600541,1,1,4,3,4,6,1.9459101490553132,1,0,1,6,6,3,2,0,3384.0
84,4.442651256490317,1,0,4,0,4,30,3.4339872044851463,1,0,0,2,0,2,6,0,15120.0
63,4.1588830833596715,0,0,3,0,3,26,3.295836866004329,1,2,1,5,6,0,1,0,9828.0
93,4.543294782270004,0,0,3,2,3,30,3.4339872044851463,1,0,0,2,0,3,3,0,16740.0
60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,3,2,1,720.0
67,4.219507705176107,0,1,2,4,7,12,2.5649493574615367,1,0,2,5,2,3,1,0,4824.0
81,4.406719247264253,0,0,1,4,1,21,3.091042453358316,0,0,1,0,1,0,3,0,10206.0
73,4.30406509320417,0,1,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1,0,7008.0
64,4.174387269895637,1,1,4,1,4,26,3.295836866004329,1,2,1,5,6,1,2,0,9984.0
100,4.61512051684126,1,1,0,2,0,28,3.367295829986474,1,1,3,0,8,2,4,0,16800.0
85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,0,1,0,1020.0
93,4.543294782270004,0,0,3,2,3,8,2.1972245773362196,1,2,3,1,8,2,1,0,4464.0
78,4.3694478524670215,1,0,3,1,8,14,2.70805020110221,1,2,4,0,4,0,2,0,6552.0
53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,1,1,0,5406.0
62,4.143134726391533,1,2,2,6,2,9,2.302585092994046,0,0,4,2,9,1,1,0,3348.0
71,4.276666119016055,0,2,1,1,1,25,3.258096538021482,0,1,0,4,5,2,1,0,10650.0
61,4.127134385045092,0,1,1,5,1,6,1.9459101490553132,1,0,1,6,6,1,1,0,2196.0
89,4.499809670330265,0,2,4,5,9,22,3.1354942159291497,1,1,2,1,2,3,1,0,11748.0
65,4.189654742026425,0,2,0,2,5,29,3.4011973816621555,0,2,4,1,9,2,1,0,11310.0
93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,3,1,0,1116.0
54,4.007333185232471,1,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,1,1,0,2268.0
67,4.219507705176107,0,1,2,4,7,22,3.1354942159291497,1,1,2,1,2,2,1,0,8844.0
39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,1,1,0,1872.0
93,4.543294782270004,0,0,3,2,3,10,2.3978952727983707,1,1,0,3,0,0,1,0,5580.0
39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,1,3,0,1404.0
37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,0,1,1,222.0
46,3.8501476017100584,1,1,1,4,6,23,3.1780538303479458,0,2,3,2,3,3,23,1,6348.0
60,4.110873864173311,1,0,0,4,0,13,2.6390573296152584,0,1,3,6,3,3,1,0,4680.0
87,4.477336814478207,0,0,2,3,7,20,3.044522437723423,1,2,0,6,0,3,1,0,10440.0
93,4.543294782270004,0,0,3,2,3,16,2.833213344056216,1,1,1,2,6,2,1,0,8928.0
63,4.1588830833596715,0,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,2,1,1,378.0
54,4.007333185232471,1,0,4,5,4,19,2.995732273553991,0,1,4,5,9,2,1,0,6156.0
42,3.7612001156935624,1,0,2,0,2,19,2.995732273553991,0,1,4,5,9,1,1,0,4788.0
72,4.290459441148391,1,0,2,2,2,22,3.1354942159291497,1,1,2,1,2,1,2,0,9504.0
64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,0,1,0,1152.0
91,4.5217885770490405,0,1,1,0,1,30,3.4339872044851463,1,0,0,2,0,1,1,0,16380.0
73,4.30406509320417,0,1,3,3,3,28,3.367295829986474,1,1,3,0,8,1,1,0,12264.0
75,4.330733340286331,0,0,0,5,5,30,3.4339872044851463,1,0,0,2,0,3,15,0,13500.0
60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,2,1,1,360.0
89,4.499809670330265,0,2,4,5,9,22,3.1354942159291497,1,1,2,1,2,1,1,0,11748.0
79,4.382026634673881,0,1,4,2,9,28,3.367295829986474,1,1,3,0,8,2,1,0,13272.0
3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,0,1,1,18.0
86,4.465908118654584,1,2,1,2,6,29,3.4011973816621555,0,2,4,1,9,1,1,0,14964.0
63,4.1588830833596715,0,0,3,0,3,17,2.8903717578961645,0,2,2,3,7,3,1,0,6426.0
36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,2,12,1,2592.0
76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,2,1,0,4104.0
61,4.127134385045092,0,1,1,5,1,26,3.295836866004329,1,2,1,5,6,3,1,0,9516.0
61,4.127134385045092,0,1,1,5,1,30,3.4339872044851463,1,0,0,2,0,0,1,0,10980.0
52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,0,2,0,1872.0
72,4.290459441148391,1,0,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,0,8208.0
32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,3,1,0,960.0
42,3.7612001156935624,1,0,2,0,2,21,3.091042453358316,0,0,1,0,1,0,21,1,5292.0
91,4.5217885770490405,0,1,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,1,0,6552.0
51,3.9512437185814275,0,0,1,2,1,20,3.044522437723423,1,2,0,6,0,2,1,0,6120.0
83,4.430816798843313,0,2,3,6,3,9,2.302585092994046,0,0,4,2,9,1,1,0,4482.0
50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,10,1,3000.0
72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,0,9,1,3888.0
49,3.912023005428146,0,1,4,0,9,21,3.091042453358316,0,0,1,0,1,0,7,0,6174.0
25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,3,1,0,900.0
