slot_town_name,slot_total_residents,slot_total_residents_abs_log1p,slot_total_residents_is_even,slot_total_residents_mod3,slot_total_residents_mod5,slot_total_residents_mod7,slot_total_residents_mod10,slot_item_a_name,slot_item_b_name,slot_item_c_name,slot_universal_item_name,slot_count_item_a,slot_count_item_a_abs_log1p,slot_count_item_a_is_even,slot_count_item_a_mod3,slot_count_item_a_mod5,slot_count_item_a_mod7,slot_count_item_a_mod10,slot_count_item_b,slot_count_item_b_abs_log1p,slot_count_item_b_sign,slot_count_item_b_is_even,slot_count_item_b_mod3,slot_count_item_b_mod5,slot_count_item_b_mod7,slot_count_item_b_mod10,slot_count_item_c,slot_count_item_c_abs_log1p,slot_count_item_c_sign,slot_count_item_c_is_even,slot_count_item_c_mod3,slot_count_item_c_mod5,slot_count_item_c_mod7,slot_count_item_c_mod10,slot_count_universal,slot_count_universal_abs_log1p,slot_count_universal_is_even,slot_count_universal_mod3,slot_count_universal_mod5,slot_count_universal_mod7,slot_count_universal_mod10,slot_exactly_two_count,slot_exactly_two_count_abs_log1p,slot_exactly_two_count_sign,slot_exactly_two_count_is_even,slot_exactly_two_count_mod3,slot_exactly_two_count_mod5,slot_exactly_two_count_mod7,slot_exactly_two_count_mod10,slot_exactly_three_count,slot_exactly_three_count_abs_log1p,slot_exactly_three_count_sign,slot_exactly_three_count_is_even,slot_exactly_three_count_mod3,slot_exactly_three_count_mod5,slot_exactly_three_count_mod7,slot_exactly_three_count_mod10,gcd_all,n_multiple_pairs,y
6,728,6.591673732008658,1,2,3,0,8,15,6,13,4,728,6.591673732008658,1,2,3,0,8,147,4.997212273764115,1,0,0,2,0,7,0,0.0,0,1,0,0,0,0,728,6.591673732008658,1,2,3,0,8,615,6.423246963533519,1,0,0,0,6,5,52,3.970291913552122,1,1,1,2,3,2,1,6,52.0
2,1006,6.914730892718563,1,1,1,5,6,6,13,0,3,1006,6.914730892718563,1,1,1,5,6,744,6.61338421837956,1,1,0,4,2,4,0,0.0,0,1,0,0,0,0,1006,6.914730892718563,1,1,1,5,6,88,4.48863636973214,1,1,1,3,4,8,303,5.717027701406222,1,0,0,3,2,3,1,3,352.0
1,942,6.849066282633458,1,0,2,4,2,5,13,10,1,942,6.849066282633458,1,0,2,4,2,371,5.918893854273146,1,0,2,1,0,1,0,0.0,0,1,0,0,0,0,942,6.849066282633458,1,0,2,4,2,195,5.278114659230517,1,0,0,0,6,5,481,6.1779441140506,1,0,1,1,5,1,1,3,52.0
2,769,6.646390514847729,0,1,4,6,9,6,16,3,5,769,6.646390514847729,0,1,4,6,9,606,6.408528791059498,1,1,0,1,4,6,0,0.0,0,1,0,0,0,0,769,6.646390514847729,0,1,4,6,9,1,0.6931471805599453,1,0,1,1,1,1,258,5.556828061699537,1,1,0,3,6,8,1,8,286.0
8,1799,7.495541943884256,0,2,4,0,9,8,15,7,4,1799,7.495541943884256,0,2,4,0,9,1196,7.087573705557973,1,1,2,1,6,6,0,0.0,0,1,0,0,0,0,1799,7.495541943884256,0,2,4,0,9,246,5.5093883366279774,1,1,0,1,1,6,74,4.31748811353631,1,1,2,4,4,4,1,3,867.0
2,531,6.2766434893416445,0,0,1,6,1,9,11,4,1,531,6.2766434893416445,0,0,1,6,1,53,3.9889840465642745,1,0,2,3,4,3,0,0.0,0,1,0,0,0,0,531,6.2766434893416445,0,0,1,6,1,47,3.871201010907891,1,0,2,2,5,7,174,5.1647859739235145,1,1,0,4,6,4,1,3,63.0
3,790,6.673297967767654,1,1,0,6,0,9,15,10,0,756,6.6293632534374485,1,0,1,0,6,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,790,6.673297967767654,1,1,0,6,0,622,6.434546518787453,1,1,1,2,6,2,67,4.219507705176107,1,0,1,2,4,7,1,1,0.0
2,1018,6.926577033222725,1,1,3,3,8,15,16,2,4,1018,6.926577033222725,1,1,3,3,8,1018,6.926577033222725,1,1,1,3,3,8,304,5.720311776607412,1,1,1,4,3,4,1018,6.926577033222725,1,1,3,3,8,76,4.343805421853684,1,1,1,1,6,6,343,5.840641657373398,1,0,1,3,0,3,1,7,526.0
8,895,6.79794041297493,0,1,0,6,5,11,13,17,3,895,6.79794041297493,0,1,0,6,5,764,6.639875833826536,1,1,2,4,1,4,0,0.0,0,1,0,0,0,0,895,6.79794041297493,0,1,0,6,5,109,4.700480365792417,1,0,1,4,4,9,760,6.634633357861686,1,1,1,0,4,0,1,3,10.0
0,1165,7.061334366910438,0,1,0,3,5,6,17,11,4,1165,7.061334366910438,0,1,0,3,5,139,4.941642422609304,1,0,1,4,6,9,0,0.0,0,1,0,0,0,0,1165,7.061334366910438,0,1,0,3,5,537,6.2878585601617845,1,0,0,2,5,7,346,5.849324779946859,1,1,1,1,3,6,1,3,25.0
2,1482,7.301822342137932,1,0,2,5,2,1,1,10,4,1482,7.301822342137932,1,0,2,5,2,867,6.7661917146603505,1,0,0,2,6,7,0,0.0,0,1,0,0,0,0,1482,7.301822342137932,1,0,2,5,2,523,6.261491684321042,1,0,1,3,5,3,775,6.654152520183219,1,0,1,0,5,5,1,3,92.0
0,618,6.428105272684596,1,0,3,2,8,2,7,4,5,618,6.428105272684596,1,0,3,2,8,87,4.477336814478207,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,618,6.428105272684596,1,0,3,2,8,551,6.313548046277095,1,0,2,1,5,1,47,3.871201010907891,1,0,2,2,5,7,1,3,20.0
6,857,6.754604099487962,0,2,2,3,7,12,1,11,0,857,6.754604099487962,0,2,2,3,7,597,6.393590753950631,1,0,0,2,2,7,0,0.0,0,1,0,0,0,0,857,6.754604099487962,0,2,2,3,7,470,6.154858094016418,1,1,2,0,1,0,33,3.5263605246161616,1,0,0,3,5,3,1,3,306.0
1,644,6.4692503167957724,1,2,4,0,4,6,9,3,3,644,6.4692503167957724,1,2,4,0,4,30,3.4339872044851463,1,1,0,0,2,0,0,0.0,0,1,0,0,0,0,644,6.4692503167957724,1,2,4,0,4,333,5.811140992976701,1,0,0,3,4,3,70,4.2626798770413155,1,1,1,0,0,0,1,3,67.0
6,792,6.675823221634848,1,0,2,1,2,3,15,9,3,792,6.675823221634848,1,0,2,1,2,251,5.529429087511423,1,0,2,1,6,1,0,0.0,0,1,0,0,0,0,792,6.675823221634848,1,0,2,1,2,596,6.391917113392602,1,1,2,1,1,6,72,4.290459441148391,1,1,0,2,2,2,1,6,101.0
3,1510,7.32052696227274,1,1,0,5,0,1,4,2,1,1510,7.32052696227274,1,1,0,5,0,1510,7.32052696227274,1,1,1,0,5,0,95,4.564348191467836,1,0,2,0,4,5,1510,7.32052696227274,1,1,0,5,0,63,4.1588830833596715,1,0,0,3,0,3,809,6.697034247666484,1,0,2,4,4,9,1,6,478.0
2,1541,7.340835554123275,0,2,1,1,1,2,16,1,0,1541,7.340835554123275,0,2,1,1,1,1405,7.2485040723706105,1,0,1,0,5,5,0,0.0,0,1,0,0,0,0,1541,7.340835554123275,0,2,1,1,1,162,5.093750200806762,1,1,0,2,1,2,1209,7.098375638590786,1,0,0,4,5,9,1,3,122.0
6,1913,7.5569505720129,0,2,3,2,3,14,9,12,1,1881,7.540090320145325,0,0,1,5,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1913,7.5569505720129,0,2,3,2,3,1841,7.518607216815252,1,0,2,1,0,1,20,3.044522437723423,1,1,2,0,6,0,1,1,0.0
0,1494,7.3098814858247865,1,0,4,3,4,4,5,7,3,1494,7.3098814858247865,1,0,4,3,4,117,4.770684624465665,1,0,0,2,5,7,0,0.0,0,1,0,0,0,0,1494,7.3098814858247865,1,0,4,3,4,1357,7.213768308118642,1,0,1,2,6,7,109,4.700480365792417,1,0,1,4,4,9,1,3,12.0
6,462,6.137727054086234,1,0,2,0,2,11,9,1,4,462,6.137727054086234,1,0,2,0,2,49,3.912023005428146,1,0,1,4,0,9,0,0.0,0,1,0,0,0,0,462,6.137727054086234,1,0,2,0,2,346,5.849324779946859,1,1,1,1,3,6,6,1.9459101490553132,1,1,0,1,6,6,1,6,51.0
3,689,6.536691597591305,0,2,4,3,9,3,10,6,5,689,6.536691597591305,0,2,4,3,9,421,6.045005314036012,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,689,6.536691597591305,0,2,4,3,9,6,1.9459101490553132,1,1,0,1,6,6,240,5.484796933490655,1,1,0,0,2,0,1,4,208.0
1,743,6.612041034833092,0,2,3,1,3,9,11,13,4,743,6.612041034833092,0,2,3,1,3,717,6.576469569048224,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,743,6.612041034833092,0,2,3,1,3,240,5.484796933490655,1,1,0,0,2,0,280,5.638354669333745,1,1,1,0,0,0,1,3,220.0
5,1166,7.062191632286556,1,2,1,4,6,8,1,16,5,1166,7.062191632286556,1,2,1,4,6,886,6.787844982309579,1,1,1,1,4,6,0,0.0,0,1,0,0,0,0,1166,7.062191632286556,1,2,1,4,6,135,4.912654885736052,1,0,0,0,2,5,441,6.091309882077698,1,0,0,1,0,1,1,3,345.0
6,1552,7.347943823148687,1,1,2,5,2,2,2,6,2,1552,7.347943823148687,1,1,2,5,2,231,5.44673737166631,1,0,0,1,0,1,0,0.0,0,1,0,0,0,0,1552,7.347943823148687,1,1,2,5,2,1081,6.9865664594064265,1,0,1,1,3,1,255,5.545177444479562,1,0,0,0,3,5,1,3,64.0
4,812,6.70073110954781,1,2,2,0,2,4,8,3,3,812,6.70073110954781,1,2,2,0,2,104,4.653960350157523,1,1,2,4,6,4,0,0.0,0,1,0,0,0,0,812,6.70073110954781,1,2,2,0,2,35,3.58351893845611,1,0,2,0,0,5,241,5.488937726156687,1,0,1,1,3,1,1,3,133.0
3,1563,7.355001921105257,0,0,3,2,3,3,3,6,4,1563,7.355001921105257,0,0,3,2,3,126,4.844187086458591,1,1,0,1,0,6,0,0.0,0,1,0,0,0,0,1563,7.355001921105257,0,0,3,2,3,881,6.782192056006791,1,0,2,1,6,1,176,5.176149732573829,1,1,2,1,1,6,1,3,152.0
8,1079,6.984716320118266,0,2,4,1,9,5,17,5,2,1079,6.984716320118266,0,2,4,1,9,358,5.883322388488279,1,1,1,3,1,8,0,0.0,0,1,0,0,0,0,1079,6.984716320118266,0,2,4,1,9,689,6.536691597591305,1,0,2,4,3,9,329,5.799092654460526,1,0,2,4,0,9,1,3,30.0
5,1114,7.016609683894219,1,1,4,1,4,4,9,3,2,1114,7.016609683894219,1,1,4,1,4,966,6.874198495453294,1,1,0,1,0,6,0,0.0,0,1,0,0,0,0,1114,7.016609683894219,1,1,4,1,4,476,6.1675164908883415,1,1,2,1,0,6,46,3.8501476017100584,1,1,1,1,4,6,2,4,504.0
7,1643,7.404887575616125,0,2,3,5,3,8,4,7,0,1643,7.404887575616125,0,2,3,5,3,17,2.8903717578961645,1,0,2,2,3,7,0,0.0,0,1,0,0,0,0,1643,7.404887575616125,0,2,3,5,3,1597,7.37650812632622,1,0,1,2,1,7,27,3.332204510175204,1,0,0,2,6,7,1,3,3.0
8,1496,7.311218384419629,1,2,1,5,6,14,2,13,1,1496,7.311218384419629,1,2,1,5,6,421,6.045005314036012,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1496,7.311218384419629,1,2,1,5,6,1069,6.975413927455952,1,0,1,4,5,9,421,6.045005314036012,1,0,1,1,1,1,1,4,2.0
2,1946,7.5740450053721995,1,2,1,0,6,14,9,13,0,1946,7.5740450053721995,1,2,1,0,6,297,5.697093486505405,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,1946,7.5740450053721995,1,2,1,0,6,1664,7.417580402414544,1,1,2,4,5,4,174,5.1647859739235145,1,1,0,4,6,4,1,3,77.0
3,860,6.7580945044277305,1,2,0,6,0,8,9,14,5,860,6.7580945044277305,1,2,0,6,0,412,6.023447592961033,1,1,1,2,6,2,0,0.0,0,1,0,0,0,0,860,6.7580945044277305,1,2,0,6,0,514,6.244166900663736,1,1,1,4,3,4,256,5.54907608489522,1,1,1,1,4,6,2,3,82.0
1,1269,7.146772179452637,0,0,4,2,9,5,13,14,4,1269,7.146772179452637,0,0,4,2,9,409,6.016157159698354,1,0,1,4,3,9,0,0.0,0,1,0,0,0,0,1269,7.146772179452637,0,0,4,2,9,826,6.717804695023691,1,1,1,1,0,6,393,5.976350909297934,1,0,0,3,1,3,1,3,22.0
0,662,6.4967749901858625,1,2,2,4,2,1,12,1,0,662,6.4967749901858625,1,2,2,4,2,621,6.432940092739179,1,0,0,1,5,1,0,0.0,0,1,0,0,0,0,662,6.4967749901858625,1,2,2,4,2,36,3.6109179126442243,1,1,0,1,1,6,583,6.369900982828227,1,0,1,3,2,3,1,3,27.0
1,1460,7.2868764117507,1,2,0,4,0,15,7,13,1,1460,7.2868764117507,1,2,0,4,0,349,5.857933154483459,1,0,1,4,6,9,0,0.0,0,1,0,0,0,0,1460,7.2868764117507,1,2,0,4,0,66,4.204692619390966,1,1,0,1,3,6,855,6.752270376141742,1,0,0,0,1,5,1,3,11.0
5,1242,7.1252830915107115,1,0,2,3,2,9,15,16,3,1242,7.1252830915107115,1,0,2,3,2,732,6.597145701886651,1,1,0,2,4,2,0,0.0,0,1,0,0,0,0,1242,7.1252830915107115,1,0,2,3,2,686,6.532334292222349,1,1,2,1,0,6,242,5.493061443340548,1,1,2,2,4,2,2,3,268.0
2,1796,7.493873886783559,1,2,1,4,6,5,0,17,1,1796,7.493873886783559,1,2,1,4,6,86,4.465908118654584,1,1,2,1,2,6,0,0.0,0,1,0,0,0,0,1796,7.493873886783559,1,2,1,4,6,1714,7.44716835960004,1,1,1,4,6,4,78,4.3694478524670215,1,1,0,3,1,8,2,3,4.0
5,1010,6.918695219020472,1,2,0,2,0,9,10,9,5,1010,6.918695219020472,1,2,0,2,0,261,5.568344503761097,1,0,0,1,2,1,0,0.0,0,1,0,0,0,0,1010,6.918695219020472,1,2,0,2,0,782,6.663132695990803,1,1,2,2,5,2,132,4.890349128221754,1,1,0,2,6,2,1,3,75.0
7,1075,6.98100574072173,0,1,0,4,5,11,7,1,1,1075,6.98100574072173,0,1,0,4,5,813,6.70196036600254,1,0,0,3,1,3,0,0.0,0,1,0,0,0,0,1075,6.98100574072173,0,1,0,4,5,392,5.973809611869261,1,1,2,2,0,2,199,5.298317366548036,1,0,1,4,3,9,1,3,366.0
0,1474,7.29641326877392,1,1,4,4,4,17,14,2,4,1474,7.29641326877392,1,1,4,4,4,363,5.8971538676367405,1,0,0,3,6,3,0,0.0,0,1,0,0,0,0,1474,7.29641326877392,1,1,4,4,4,1114,7.016609683894219,1,1,1,4,1,4,303,5.717027701406222,1,0,0,3,2,3,1,3,39.0
3,1742,7.463363045520021,1,2,2,6,2,10,12,17,1,1742,7.463363045520021,1,2,2,6,2,1634,7.399398083331354,1,1,2,4,3,4,0,0.0,0,1,0,0,0,0,1742,7.463363045520021,1,2,2,6,2,38,3.6635616461296463,1,1,2,3,3,8,1513,7.322510433997394,1,0,1,3,1,3,1,4,104.0
2,657,6.489204931325317,0,0,2,6,7,1,2,8,0,657,6.489204931325317,0,0,2,6,7,623,6.436150368369428,1,0,2,3,0,3,0,0.0,0,1,0,0,0,0,657,6.489204931325317,0,0,2,6,7,37,3.6375861597263857,1,0,1,2,2,7,608,6.411818267709897,1,1,2,3,6,8,1,3,9.0
1,1071,6.977281341630747,0,0,1,0,1,16,15,2,4,1071,6.977281341630747,0,0,1,0,1,199,5.298317366548036,1,0,1,4,3,9,0,0.0,0,1,0,0,0,0,1071,6.977281341630747,0,0,1,0,1,484,6.184148890937483,1,1,1,4,1,4,156,5.056245805348308,1,1,0,1,2,6,1,3,158.0
2,711,6.568077911411976,0,0,1,4,1,10,10,3,0,660,6.493753839851686,1,0,0,2,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,711,6.568077911411976,0,0,1,4,1,525,6.26530121273771,1,0,0,0,0,5,12,2.5649493574615367,1,1,0,2,5,2,3,2,37.0
6,1557,7.351158226430694,0,0,2,3,7,1,6,3,5,1557,7.351158226430694,0,0,2,3,7,1164,7.060476365999801,1,1,0,4,2,4,0,0.0,0,1,0,0,0,0,1557,7.351158226430694,0,0,2,3,7,725,6.587550014824796,1,0,2,0,4,5,374,5.926926025970411,1,1,2,4,3,4,1,3,416.0
4,691,6.539585955617669,0,1,1,5,1,17,14,9,1,691,6.539585955617669,0,1,1,5,1,108,4.6913478822291435,1,1,0,3,3,8,0,0.0,0,1,0,0,0,0,691,6.539585955617669,0,1,1,5,1,235,5.4638318050256105,1,0,1,0,4,5,141,4.955827057601261,1,0,0,1,1,1,1,3,94.0
4,874,6.774223886357614,1,1,4,6,4,9,2,1,0,874,6.774223886357614,1,1,4,6,4,515,6.246106765481563,1,0,2,0,4,5,0,0.0,0,1,0,0,0,0,874,6.774223886357614,1,1,4,6,4,202,5.313205979041787,1,1,1,2,6,2,268,5.594711379601839,1,1,1,3,2,8,1,3,217.0
2,501,6.218600119691729,0,0,1,4,1,12,17,16,0,501,6.218600119691729,0,0,1,4,1,325,5.786897381366708,1,0,1,0,3,5,0,0.0,0,1,0,0,0,0,501,6.218600119691729,0,0,1,4,1,174,5.1647859739235145,1,1,0,4,6,4,266,5.58724865840025,1,1,2,1,0,6,1,3,40.0
5,1000,6.90875477931522,1,1,0,6,0,1,1,15,4,1000,6.90875477931522,1,1,0,6,0,32,3.4965075614664802,1,1,2,2,4,2,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,492,6.20050917404269,1,1,0,2,2,2,201,5.308267697401205,1,0,0,1,5,1,1,3,46.0
6,1650,7.409136443920128,1,0,0,5,0,17,7,16,0,1570,7.359467638255621,1,1,0,2,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1650,7.409136443920128,1,0,0,5,0,1558,7.351799869057777,1,1,1,3,4,8,3,1.3862943611198906,1,0,0,3,3,3,1,3,2.0
5,415,6.030685260261263,0,1,0,2,5,5,11,13,1,415,6.030685260261263,0,1,0,2,5,151,5.0238805208462765,1,0,1,1,4,1,0,0.0,0,1,0,0,0,0,415,6.030685260261263,0,1,0,2,5,291,5.676753802268282,1,0,0,1,4,1,43,3.784189633918261,1,0,1,3,1,3,1,3,63.0
8,1824,7.509335266016592,1,0,4,4,4,5,11,5,5,1824,7.509335266016592,1,0,4,4,4,898,6.80128303447162,1,1,1,3,2,8,0,0.0,0,1,0,0,0,0,1824,7.509335266016592,1,0,4,4,4,828,6.720220155135295,1,1,0,3,2,8,941,6.848005274576363,1,0,2,1,3,1,1,3,4.0
5,1560,7.353081920515432,1,0,0,6,0,12,9,12,2,1560,7.353081920515432,1,0,0,6,0,1490,7.307202314764738,1,1,2,0,6,0,0,0.0,0,1,0,0,0,0,1560,7.353081920515432,1,0,0,6,0,531,6.2766434893416445,1,0,0,1,6,1,343,5.840641657373398,1,0,1,3,0,3,1,3,611.0
1,1211,7.10002716662926,0,2,1,0,1,3,15,0,0,1211,7.10002716662926,0,2,1,0,1,691,6.539585955617669,1,0,1,1,5,1,0,0.0,0,1,0,0,0,0,1211,7.10002716662926,0,2,1,0,1,52,3.970291913552122,1,1,1,2,3,2,772,6.650279048587422,1,1,1,2,2,2,1,3,102.0
6,827,6.71901315438526,0,2,2,1,7,11,12,2,4,827,6.71901315438526,0,2,2,1,7,802,6.688354713946762,1,1,1,2,4,2,0,0.0,0,1,0,0,0,0,827,6.71901315438526,0,2,2,1,7,283,5.648974238161206,1,0,1,3,3,3,70,4.2626798770413155,1,1,1,0,0,0,1,3,402.0
2,495,6.206575926724928,0,0,0,5,5,7,11,2,0,495,6.206575926724928,0,0,0,5,5,251,5.529429087511423,1,0,2,1,6,1,0,0.0,0,1,0,0,0,0,495,6.206575926724928,0,0,0,5,5,46,3.8501476017100584,1,1,1,1,4,6,299,5.703782474656201,1,0,2,4,5,9,1,3,34.0
3,1881,7.540090320145325,0,0,1,5,1,6,7,15,1,1881,7.540090320145325,0,0,1,5,1,20,3.044522437723423,1,1,2,0,6,0,0,0.0,0,1,0,0,0,0,1881,7.540090320145325,0,0,1,5,1,1365,7.2196420401307355,1,0,0,0,0,5,208,5.342334251964811,1,1,1,3,5,8,1,3,40.0
3,477,6.169610732491456,0,0,2,1,7,1,13,6,5,477,6.169610732491456,0,0,2,1,7,12,2.5649493574615367,1,1,0,2,5,2,0,0.0,0,1,0,0,0,0,477,6.169610732491456,0,0,2,1,7,461,6.135564891081739,1,0,2,1,6,1,14,2.70805020110221,1,1,2,4,0,4,1,3,0.0
7,682,6.52649485957079,1,1,2,3,2,11,6,1,5,682,6.52649485957079,1,1,2,3,2,154,5.043425116919247,1,1,1,4,0,4,0,0.0,0,1,0,0,0,0,682,6.52649485957079,1,1,2,3,2,142,4.962844630259907,1,1,1,2,2,2,272,5.60947179518496,1,1,2,2,6,2,2,3,50.0
8,1202,7.0925737159746784,1,2,2,5,2,0,4,17,5,1202,7.0925737159746784,1,2,2,5,2,417,6.035481432524756,1,0,0,2,4,7,0,0.0,0,1,0,0,0,0,1202,7.0925737159746784,1,2,2,5,2,281,5.641907070938114,1,0,2,1,1,1,522,6.259581464064923,1,1,0,2,4,2,1,3,98.0
1,1010,6.918695219020472,1,2,0,2,0,16,0,0,3,1010,6.918695219020472,1,2,0,2,0,1010,6.918695219020472,1,1,2,0,2,0,537,6.2878585601617845,1,0,0,2,5,7,1010,6.918695219020472,1,2,0,2,0,27,3.332204510175204,1,0,0,2,6,7,134,4.90527477843843,1,1,2,4,1,4,1,6,754.0
8,864,6.762729506931879,1,0,4,3,4,3,3,10,5,864,6.762729506931879,1,0,4,3,4,135,4.912654885736052,1,0,0,0,2,5,0,0.0,0,1,0,0,0,0,864,6.762729506931879,1,0,4,3,4,765,6.641182169740591,1,0,0,0,2,5,30,3.4339872044851463,1,1,0,0,2,0,3,3,58.0
7,1124,7.025538314638521,1,2,4,4,4,7,8,15,2,1124,7.025538314638521,1,2,4,4,4,54,4.007333185232471,1,1,0,4,5,4,0,0.0,0,1,0,0,0,0,1124,7.025538314638521,1,2,4,4,4,505,6.226536669287466,1,0,1,0,1,5,248,5.517452896464707,1,1,2,3,3,8,1,3,59.0
7,817,6.706862336602747,0,1,2,5,7,2,14,17,0,817,6.706862336602747,0,1,2,5,7,165,5.111987788356544,1,0,0,0,4,5,0,0.0,0,1,0,0,0,0,817,6.706862336602747,0,1,2,5,7,564,6.336825731146441,1,1,0,4,4,4,206,5.332718793265369,1,1,2,1,3,6,1,3,2.0
4,594,6.38856140554563,1,0,4,6,4,12,5,15,5,594,6.38856140554563,1,0,4,6,4,33,3.5263605246161616,1,0,0,3,5,3,0,0.0,0,1,0,0,0,0,594,6.38856140554563,1,0,4,6,4,478,6.171700597410915,1,1,1,3,2,8,22,3.1354942159291497,1,1,1,2,1,2,1,9,35.0
5,1264,7.142827401161621,1,1,4,4,4,17,1,6,5,1264,7.142827401161621,1,1,4,4,4,860,6.7580945044277305,1,1,2,0,6,0,0,0.0,0,1,0,0,0,0,1264,7.142827401161621,1,1,4,4,4,575,6.3561076606958915,1,0,2,0,1,5,494,6.20455776256869,1,1,2,4,4,4,1,3,187.0
4,873,6.773080375655535,0,0,3,5,3,14,9,4,0,873,6.773080375655535,0,0,3,5,3,115,4.7535901911063645,1,0,1,0,3,5,0,0.0,0,1,0,0,0,0,873,6.773080375655535,0,0,3,5,3,381,5.945420608606575,1,0,0,1,3,1,116,4.762173934797756,1,1,2,1,4,6,1,3,125.0
1,1156,7.053585727193677,1,1,1,1,6,3,1,2,4,1156,7.053585727193677,1,1,1,1,6,451,6.113682179832232,1,0,1,1,3,1,0,0.0,0,1,0,0,0,0,1156,7.053585727193677,1,1,1,1,6,705,6.559615237493242,1,0,0,0,5,5,451,6.113682179832232,1,0,1,1,3,1,1,4,0.0
0,1040,6.947937068614969,1,2,0,4,0,16,14,7,2,1040,6.947937068614969,1,2,0,4,0,296,5.6937321388027,1,1,2,1,2,6,0,0.0,0,1,0,0,0,0,1040,6.947937068614969,1,2,0,4,0,815,6.704414354964107,1,0,2,0,3,5,151,5.0238805208462765,1,0,1,1,4,1,1,3,73.0
3,1612,7.385851078125209,1,1,2,2,2,8,3,0,1,1612,7.385851078125209,1,1,2,2,2,224,5.41610040220442,1,1,2,4,0,4,0,0.0,0,1,0,0,0,0,1612,7.385851078125209,1,1,2,2,2,1438,7.271703706887368,1,1,1,3,3,8,112,4.727387818712341,1,1,1,2,0,2,2,4,58.0
7,1415,7.255591274253665,0,2,0,1,5,16,13,2,5,938,6.844815479208263,1,2,3,0,8,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1415,7.255591274253665,0,2,0,1,5,258,5.556828061699537,1,1,0,3,6,8,112,4.727387818712341,1,1,1,2,0,2,1,1,152.0
2,724,6.586171654854675,1,1,4,3,4,7,17,2,0,724,6.586171654854675,1,1,4,3,4,32,3.4965075614664802,1,1,2,2,4,2,0,0.0,0,1,0,0,0,0,724,6.586171654854675,1,1,4,3,4,693,6.542471960506805,1,0,0,3,0,3,30,3.4339872044851463,1,1,0,0,2,0,1,3,1.0
4,1430,7.266128779556451,1,2,0,2,0,5,12,1,1,1430,7.266128779556451,1,2,0,2,0,648,6.47543271670409,1,1,0,3,4,8,0,0.0,0,1,0,0,0,0,1430,7.266128779556451,1,2,0,2,0,792,6.675823221634848,1,1,0,2,1,2,619,6.429719478039138,1,0,1,4,3,9,1,3,16.0
0,1251,7.132497551660044,0,0,1,5,1,8,15,14,4,1251,7.132497551660044,0,0,1,5,1,14,2.70805020110221,1,1,2,4,0,4,0,0.0,0,1,0,0,0,0,1251,7.132497551660044,0,0,1,5,1,975,6.883462586413092,1,0,0,0,2,5,115,4.7535901911063645,1,0,1,0,3,5,1,3,20.0
5,984,6.892641641172089,1,0,4,4,4,7,8,1,1,923,6.828712071641684,0,2,3,6,3,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,984,6.892641641172089,1,0,4,4,4,360,5.8888779583328805,1,1,0,0,3,0,184,5.220355825078324,1,1,1,4,2,4,1,1,65.0
7,433,6.073044534100405,0,1,3,6,3,2,11,5,1,433,6.073044534100405,0,1,3,6,3,39,3.6888794541139363,1,0,0,4,4,9,0,0.0,0,1,0,0,0,0,433,6.073044534100405,0,1,3,6,3,335,5.817111159963204,1,0,2,0,6,5,49,3.912023005428146,1,0,1,4,0,9,1,3,13.0
1,1877,7.537962659768208,0,2,2,1,7,15,2,7,1,1877,7.537962659768208,0,2,2,1,7,709,6.565264970035361,1,0,1,4,2,9,0,0.0,0,1,0,0,0,0,1877,7.537962659768208,0,2,2,1,7,1165,7.061334366910438,1,0,1,0,3,5,709,6.565264970035361,1,0,1,4,2,9,1,4,1.0
7,743,6.612041034833092,0,2,3,1,3,1,1,9,4,743,6.612041034833092,0,2,3,1,3,42,3.7612001156935624,1,1,0,2,0,2,0,0.0,0,1,0,0,0,0,743,6.612041034833092,0,2,3,1,3,710,6.566672429803241,1,1,2,0,3,0,0,0.0,0,1,0,0,0,0,1,3,25.0
3,775,6.654152520183219,0,1,0,5,5,0,4,14,3,760,6.634633357861686,1,1,0,4,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,775,6.654152520183219,0,1,0,5,5,676,6.517671272912275,1,1,1,1,4,6,27,3.332204510175204,1,0,0,2,6,7,1,1,10.0
8,581,6.366470447731438,0,2,1,0,1,15,3,12,4,581,6.366470447731438,0,2,1,0,1,404,6.003887067106539,1,1,2,4,5,4,0,0.0,0,1,0,0,0,0,581,6.366470447731438,0,2,1,0,1,298,5.700443573390687,1,1,1,3,4,8,147,4.997212273764115,1,0,0,2,0,7,1,3,131.0
